και	oraz
λόενγκριν	lohengrin
κούρου	kuru
γκοφ	goff
σουάγκερ	swagger
σπίαρς	włóczni
σπίαρς	spears
σιμς	sims
σιμς	simms
ζιζέλ	giselle
ζιζέλ	gisele
τιργκόβιστε	târgoviște
μπράτσα	ramiona
μπράτσα	broń
μπράτσα	ręce
κερν	kern
ντεντ	dent
προκαταβολή	zaliczki
προκαταβολή	depozyt
προκαταβολή	depozytu
προκαταβολή	depozyty
βέγκενερ	wegener
αελίτα	aelita
ορόσκο	orozco
οξυ	kwasy
οξυ	kwas
άπτον	upton
αμόνι	anvil
γκουρκύφ	gourcuff
γαϊδούρι	ośle
γαϊδούρι	osioł
τρώμε	jeść
τρώμε	jem
μαρτζ	marge
μάγουλο	policzek
ορμητικός	porywczy
υπερσμήνος	supergromada
εξαλείφει	eliminuje
ιπποπόταμος	hippo
ιπποπόταμος	hipopotam
φρέσκος	świeżo
φρέσκος	świeże
φρέσκος	świeża
φρέσκος	świeży
τρομοκρατημένος	przerażona
τρομοκρατημένος	przerażony
σαντρ	sadr
αλεξέγιεβ	aleksiejew
σάβο	savo
κέσλερ	kessler
άρρεν	samiec
άρρεν	męskie
άρρεν	męska
άρρεν	męski
άρρεν	mężczyzna
αμμοθύελλα	piaskowa
καλοήθης	łagodne
καλοήθης	łagodny
ύπουλο	podstępny
δέματα	paczki
δέματα	pakietów
δέματα	opakowania
δέματα	pakiety
δέματα	paczki
δέματα	działki
δέματα	paczek
δέματα	działek
κύλιση	suwak
κύλιση	przewijanie
κανονιστικές	regulacyjny
κανονιστικές	regulacyjnych
κανονιστικές	regulacyjne
ποντικάκι	myszy
ποντικάκι	myszki
ποντικάκι	mysz
ποντικάκι	myszka
σαντίνο	santino
ομπέρτο	oberto
μοψουεστία	mopsuestii
πέδιλα	nart
πέδιλα	narty
πέδιλα	płozy
πέδιλα	łyżwy
έρι	eri
όουτς	oates
ευχαριστημένη	zadowolony
ευχαριστημένη	zadowolona
πλημμελήματα	wykroczenia
κλιμάκωσης	skalowanie
ρομπέρτα	roberta
γκότλομπ	gottlob
γιουέρι	yoweri
διυλιστηρίου	rafinerii
παρορμήσεις	impulsy
παρορμήσεις	impulsów
τάρο	taro
βια	przemoc
βια	przemocy
βια	bia
σηματοδότησης	sygnalizacji
ντονάτο	donato
τελωνεία	celne
τελωνεία	cła
τελωνεία	cło
μάρνι	marnie
μάρνι	marni
φορολογουμένων	podatnik
φορολογουμένων	podatnicy
φορολογουμένων	podatnika
φορολογουμένων	podatników
κατακερματισμένη	rozdrobniony
εγκάρδια	serdeczne
φακέλων	teczki
φακέλων	foldery
φακέλων	katalogi
ντενιζλί	denizli
λιζιέ	lisieux
χάουι	howie
βελανίδι	acorn
κούνα	shake
ενθαρρυντικά	zachęcanie
ενθαρρυντικά	zachęcające
λίμπιντο	libido
χουλιάν	julián
αγκαθωτό	kolczastego
γκούλντινγκ	goulding
μπόσγουορθ	bosworth
λούθορ	luthor
μονρό	monroe
μετατροπέα	konwerter
δολώματα	przynęty
δολώματα	przynęty
επιδόρπια	desery
εμπέδηση	impedancja
τέλεμαν	telemann
μπουρντέλ	bourdelle
αρχειοθέτησης	archiwizacji
σίλε	schiele
τελείωσα	skończony
τελείωσα	zakończone
τελείωσα	skończone
μπράνισλαβ	branislav
ρουβίδιο	rubidu
ένοικοι	lokatorów
κρέμες	kremy
σούτρα	sutra
μαγνητόμετρο	magnetometr
τιμιότητα	uczciwość
τιμιότητα	szczerość
αλαζόνας	zarozumiały
αλαζόνας	arogancki
τρέλλα	szaleństwo
τρέλλα	szaleństwa
τρέλλα	obłęd
πλάζα	plac
πλάζα	plaza
αντρεότι	andreotti
νίκλας	niklas
σβάρτσμαν	schwartzman
πεζοναύτης	żołnierz
πεζοναύτης	morski
πεζοναύτης	marine
πεζοναύτης	morskie
βουρμ	wurm
ρόλερ	roller
πρασινο	zieleń
πρασινο	zielony
πρασινο	zielono
πρασινο	zielona
πρασινο	zielone
αρίθα	aretha
μανιωδώς	obsesyjnie
λεμπρόν	lebron
εκπαιδευτών	trenerów
συνταξιοδότησης	emeryturę
συνταξιοδότησης	emerytura
σαβ	sav
σαβ	siedział
σαβ	usiadł
σαβ	sat
βάνια	wania
μεγάφωνα	głośniki
ακροφύσια	dysze
βούκοβαρ	vukovar
ψύλλος	flea
ψύλλος	pchły
οφειλέτης	dłużnika
οφειλέτης	dłużnikiem
οφειλέτης	dłużnik
γκεμπ	geb
απαίσια	okropne
απαίσια	straszne
απαίσια	okropny
απαίσια	straszne
απαίσια	straszna
απαίσια	straszny
απαίσια	okropne
απαίσια	straszne
απαίσια	okropny
πατρίτσια	patrycja
πατρίτσια	patricia
παραψυχολογία	parapsychologii
ταραντούλα	tarantula
ευρασιατικός	czubaty
φαινότυπο	fenotyp
σύρθηκε	ciągnął
σύρθηκε	zaciągnął
σερά	seurat
απελπισμένοι	zdesperowani
απελπισμένοι	rozpaczliwie
απελπισμένοι	zdesperowany
απελπισμένοι	zdesperowana
νταρίο	darío
πριμόριε	ajdovščina
τάσα	tasha
εθ	eth
πρίτσαρντ	pritchard
ανεμοβλογιά	ospę
μασάντα	masada
κάμπια	gąsienica
νευστρία	neustria
σαχτ	schacht
σκουπίδι	śmieci
σκουπίδι	śmieć
σκουπίδι	kosz
οξάνα	oksana
διαφημιστές	reklamodawców
διαφημιστές	reklamodawcy
γκέτισμπεργκ	gettysburg
χάμπστεντ	hampstead
αποσυντεθεί	rozłożona
δάγκωσε	gryźć
δάγκωσε	ugryźć
δάγκωσε	ugryzienie
σαυρόψιδα	zauropsydy
μπιάνκι	bianchi
προστατευτικός	ochronny
προστατευτικός	ochronna
προστατευτικός	ochronnych
προστατευτικός	ochronne
σούπερεταν	superettan
λδκ	drk
λδκ	krld
λδκ	chrl
γκούντρουν	gudrun
ιρένα	irena
μαχατσκαλά	machaczkała
σπαταλάς	marnowanie
εξαγορές	nabycia
εξαγορές	przejęcia
εξαγορές	nabywanie
εξαγορές	nabycie
εξαγορές	przejęć
εξαγορές	przejęcia
αχά	aha
χες	hess
ρόζενμποργκ	rosenborg
εποικοδομητικές	konstruktywne
κουασιμόδο	quasimodo
ιπποπόταμοι	hipopotamy
ζυγωτό	zygota
κατώτατη	najniższy
κατώτατη	najniższym
κατώτατη	najniższej
κατώτατη	najniższe
οτσόα	ochoa
δομινικανοί	dominikanie
εκδικητής	mściciel
εκδικητής	mściciel
καστιλιάνικα	kastylijski
κλάρεντον	clarendon
λυκίσκου	chmielu
λυκίσκου	chmiel
γιούμι	yumi
παλαιοντολόγος	paleontolog
δικαιολογημένο	uzasadnione
δικαιολογημένο	uzasadniony
δικαιολογημένο	uzasadniona
δικαιολογημένο	zasadne
τρέχω	uruchomiony
τρέχω	bieganie
χόλλυγουντ	hollywood
χρηματιστές	pośrednicy
συνεργούς	wspólnicy
συνεργούς	wspólników
μπαρζανί	barzani
λινάρες	linares
μελανίνη	melaniny
σκόλα	scola
καταχνιά	mroku
καταχνιά	mrok
μπιχάρ	bihar
σέξτον	sexton
φιόντοροφ	fiodorow
μπέρτζες	burgess
χένσελ	hensel
επικερδή	zyskiem
επικερδή	zarobkowej
εκνευρισμένος	zirytowany
οπενχάιμερ	oppenheimer
όλμο	moździerz
επιρρήματα	przysłówki
γονιμοποιημένα	zapłodnione
κορμιά	ciał
κορμιά	ciała
γκόντεσμπεργκ	godesberg
μπέβερλυ	beverly
φάροου	farrow
ενδυμίων	endymion
μοντάν	montagne
μπαμπουίνος	pawian
πεσμένο	upadły
χρηστικότητας	użyteczności
μαρντίν	mardin
πίπη	pippi
λάμψεις	błyski
γουέν	wen
κουιαμπά	cuiabá
ακόστα	acosta
στόου	stowe
λαβίνια	lavinia
εγκυμοσύνες	ciąże
εγκυμοσύνες	ciąż
βρυκόλακας	wampirów
βρυκόλακας	wampiry
βρυκόλακας	wampirem
βρυκόλακας	wampir
περασμένες	przeszłość
περασμένες	przeszłości
νοε	listopada
νοε	listopad
κούλικ	kulik
ιονίζουσα	jonizującego
κύκλωπας	cyklop
εμφύτευση	implantacji
εμφύτευση	implant
εμφύτευση	implanty
στίγκλιτς	stieglitz
τζίνο	gino
τορκουάτο	torquato
ματάου	matthau
γκόρντι	gordie
γκόρντι	gordy
συρτάρι	szuflady
φλάισερ	fleischer
αλάνα	alana
μοσεσόε	moshoeshoe
άπιστος	niewierny
άπιστος	niewierny
μίνιν	minin
κοινωνιολογικές	socjologiczne
κουφό	głucha
κουφό	głuchy
μακροεντολές	makr
μάιερς	myers
σαμαέλ	samael
κιάνου	keanu
λάντλοου	ludlow
εκστρατευτική	ekspedycyjne
νάφθα	nafta
εμμηνόρροια	menstruacji
απασχολημένη	zajęta
απασχολημένη	zajęte
απασχολημένη	zajęty
φεργκάνα	fergana
υπερτροφία	przerost
σάαρ	saar
τσέιμπερς	chambers
τσέιμπερς	komnaty
τσέιμπερς	komory
τσέιμπερς	izby
μεγα	mega
όλαφουρ	ólafur
σκύλα	suczka
νοβίτσκι	nowicki
σπίθες	sparks
σπίθες	iskry
ευεξίας	wellness
μέλφι	melfi
κόπερφιλντ	copperfield
γκόμπλιν	goblin
αμίαντο	azbest
ναβάρα	navarre
μάλορι	malory
μάλορι	mallory
εμπρησμός	podpalenie
νίτρο	nitro
κλοντέλ	claudel
κόκερ	cocker
κόκερ	coker
γκούτενμπεργκ	guttenberg
κανταρέ	kadare
ερζέ	hergé
βέρβεροι	berberowie
επιτρεπόμενη	dozwolone
επιτρεπόμενη	dopuszczone
επιτρεπόμενη	upoważniony
επιτρεπόμενη	dozwolone
επιτρεπόμενη	dozwolony
επιτρεπόμενη	dozwolona
επιτρεπόμενη	dopuszczone
επιτρεπόμενη	dozwolone
επιτρεπόμενη	dozwolony
επιτρεπόμενη	dozwolona
επιτρεπόμενη	dopuszczone
αλλεργίας	alergia
αλλεργίας	uczulenie
βάναυση	brutalny
βάναυση	brutalna
βάναυση	brutalne
ψαραετός	osprey
πίκα	pica
κιφ	kif
νούρμι	nurmi
έσυρε	ciągnął
έσυρε	zaciągnął
σάντλερ	sadler
εργονομία	ergonomii
φρεάτιο	wał
φρεάτιο	szyb
φρεάτιο	właz
απρόβλεπτο	nieprzewidziane
απρόβλεπτο	nieprzewidzianych
απρόβλεπτο	nieprzewidywalne
απρόβλεπτο	nieprzewidywalny
απρόβλεπτο	nieprzewidywalne
γουόλτ	walt
γουόλτ	walta
φάουστο	fausto
ντάρο	daro
μπαρδέμ	bardem
λόττο	lotto
κλαις	płakać
κλαις	płacz
διάσειση	wstrząs
βρώμης	owsa
βρώμης	owsa
μέρικ	merrick
ταγκό	tanga
ταγκό	tango
δεμένοι	uwięzi
ούστι	ústí
ναμπλούς	nablus
τρυπτοφάνη	tryptofanu
αποτυχημένος	przegrany
ντόχερτι	doherty
ντόχερτι	dougherty
γουίτακερ	whittaker
γουίτακερ	whitaker
ένιο	ennio
γουρουνάκι	świnka
κοβαλέφσκαγια	kowalewska
λίβιου	liviu
μπόνο	bono
δυνατότερα	głośniej
συνειδήσεις	sumienie
τεμπέστα	tempesta
σίλκεμποργκ	silkeborg
ζίκο	zico
στειρότητα	bezpłodność
στειρότητα	bezpłodność
κνεζ	knez
χράντετς	hradec
γιούαν	ewan
τριτη	wtorek
γκοντό	godota
ακόρεστα	nienasyconych
οξειδωτικές	utleniających
γούντβιλ	woodville
σακιά	worki
μπρούς	bruce
γκαρνταρόμπα	garderoby
γκαρνταρόμπα	szafy
γκαρνταρόμπα	szafa
σέριλ	cheryl
σέριλ	sheryl
επιμελής	sumienny
μπαντέρας	banderas
αλουμίνας	glinu
απαλλαγές	wyłączenia
απαλλαγές	zwolnienia
βαλές	lokaj
βαλές	służący
αμκάρ	amkar
ντέιρα	deiry
άσα	asha
μαφιόζος	mafii
μαφιόζος	mafia
συμμετοχη	zaangażowanie
συμμετοχη	udział
συμμετοχη	uczestnictwa
συμμετοχη	uczestnictwo
συμμετοχη	udział
λιακάδα	słońce
λιακάδα	słoneczko
λιακάδα	słonko
λιακάδα	słoneczna
λιακάδα	słoneczna
λιακάδα	słoneczny
λιακάδα	słoneczne
εξήγησαν	wyjaśnił
εξήγησαν	wyjaśniono
εξήγησαν	wyjaśnione
κοφτερό	ostre
κοφτερό	sharp
κοφτερό	ostry
κοφτερό	ostra
ερείπιο	ruin
ερείπιο	ruiny
κανάντα	kannada
τόκκος	tocco
παλούκι	kołek
παλούκι	stosie
φένιμορ	fenimore
ιστολογία	histologia
πομόνα	pomona
ανθρωποκτονιών	zabójstwa
ανθρωποκτονιών	zabójstw
ανθρωποκτονιών	zabójstwo
κοριολανός	koriolan
κόσα	xhosa
συνωστισμό	wyparcia
ένοικος	lokator
πιάτσι	piazzi
λόκχαρτ	lockhart
ξινή	kwaśne
γιάνεζ	janez
τρομπόνια	puzony
γκέινς	gaines
σταλινισμού	stalinizmu
μαρτινέλι	martinelli
πολυαιθυλενίου	polietylenu
θευδέριχου	teuderyk
λουριά	paski
ασθενοφόρα	karetki
οδοντιατρικά	dentystyczne
μπιζέλι	grochu
αμενχοτέπ	amenhotep
μάδερς	mathers
σάλβα	salva
αποκωδικοποίησης	dekodowania
ντοντ	dodd
ομολόγους	odpowiednikami
μουρμάνσκ	murmańska
λύγισε	bend
σάμτερ	sumter
πανεπιστημιο	uniwersytety
πανεπιστημιο	uniwersytetu
πανεπιστημιο	university
πανεπιστημιο	uczelnia
πανεπιστημιο	uniwersytet
γκλίσον	gleason
φαρ	farr
πολύμορφο	wielopostaciowy
καπιταλιστές	kapitalistów
χογκ	hogg
μνημοσύνης	mnemosyne
κάρολαϊν	caroline
κάρολαϊν	karolina
εκατομμυριοστό	milionowy
ενυδρίδες	wydry
συγκρίνετε	porównanie
συγκρίνετε	porównaj
συγκρίνετε	porównać
ρούνταρ	rudar
παρόρμηση	przymus
παρόρμηση	impuls
αναβολικά	sterydy
άσερ	usher
απέδειξα	udowodniła
απέδειξα	udowodnił
βασανιστήριο	tortury
βασανιστήριο	tortur
βάινγκερτνερ	weingärtner
γειτονία	sąsiedztwo
γειτονία	sąsiedztwa
γειτονία	dzielnica
γειτονία	okolica
αζναβούρ	aznavour
βομβιστές	bombowce
τηγανίτες	naleśniki
σάντυ	sandy
ρόθκο	rothko
φραγκισκανούς	franciszkanie
αριθμομηχανές	kalkulatory
βέη	mcvey
κενυάτα	kenyatta
σαλμονέλα	salmonella
πάβλε	pavle
αβεσσαλώμ	absalom
απελπιστικά	rozpaczliwie
απελπιστικά	desperacko
απελπιστικά	beznadziejnie
μπωλ	miski
μπωλ	bowl
μπωλ	miska
μπωλ	miski
μπουμπακάρ	boubacar
νασρί	nasri
περίπολο	patrole
περίπολο	patrol
αρχιπλοίαρχος	commodore
κλας	clas
χούτνικ	hutnik
χτένια	małże
φόρτε	forte
νεποτισμό	nepotyzm
πάτα	prasa
πάτα	prasie
πάτα	naciśnij
πάτα	prasy
καρπούζια	arbuzy
επιταγών	czeki
επιταγών	czeków
παγανισμό	pogaństwo
αλίν	aline
σκάψει	kopał
σκάψει	wykopał
σκάψει	wykopali
ταξιδι	podróż
ταξιδι	podróż
ταξιδι	wyjazd
ταξιδι	trip
ταξιδι	wycieczka
