から	از
シャワー	رگبار
シャワー	بارانی
シャワー	دوش
シャワー	رگبار
マヌエル	مانوئل
ペリー	پری
被告	متهمان
被告	متهم
ジャガー	جگوار
楽しみ	برخورداری
イヴァン	ایوان
キラー	قاتل
フィルター	پالایش
フィルター	پالایه
フィルター	فیلتر
津島	تسوشیما
ブダペスト	بوداپست
酒田	ساکاتا
給与	حقوق
十字架	صلیب
十字架	کراس
十字架	عبور
シンシナティ	سینسیناتی
アトラクション	جذابیت
アトラクション	جاذبه
アトラクション	جذب
フィレンツェ	فلورنس
フィレンツェ	فلورانس
クリーン	تمیز
クリーン	پاکم
クリーン	پاک
こんにちは	الو
こんにちは	سلام
ナース	nurse
ナース	پرستار
アラバマ	آلاباما
オーロラ	آرورا
オーロラ	اورورا
恵比寿	ابیسو
真空	خلاء
真空	خلأ
真空	خلا
略奪	غارت
田舎	حومه
田舎	ییلاق
デュアル	دوگانه
デュアル	دوتایی
賃貸	اجاره
つばさ	سوباسا
ミッキー	میکی
ミッキー	میکی
変態	منحرف
変態	دگردیسی
ルーズベルト	روزولت
反転	معکوس
反転	وارون
反転	قرینه
ナナ	نانا
塩基	پایه
塩基	مبنا
塩基	پایگاه
シャフト	شفت
マスト	دکل
マスト	mast
運ぶ	حمل
封鎖	محاصره
コンサルティング	مشورت
コンサルティング	مشاوره
マウンテン	کوهستانی
マウンテン	کوهی
マウンテン	کوه
マウンテン	کوهستان
リナ	رینا
リナ	لینا
ストーム	استورم
ストーム	توفان
ストーム	طوفان
火薬	باروت
バロック	باروک
緊張	مضطرب
緊張	عصبی
緊張	وخیم
緊張	کشش
緊張	تنش
イアン	ایان
増やす	افزایش
たばこ	دخانیات
たばこ	تنباکو
たばこ	توتون
黒沢	کوروساوا
堤防	خاکریز
哺乳類	پستانداران
哺乳類	ممل
哺乳類	پستانداران
哺乳類	پستاندار
長島	ناگاشیما
ロペス	لوپز
ロペス	لوپز
正樹	ماساکی
名声	شهرتش
名声	شهرت
名声	شهرتی
クモ	عنکبوتی
クモ	اسپایدر
クモ	عنکبوت
離れる	رها
離れる	برار
離れる	ترک
樹脂	رزین
エステ	استه
アドバイザー	مشاور
アドバイザー	مشاوران
原点	خاستگاه
原点	مبدأ
原点	منشأ
原点	مبدا
グリー	گلی
ウィル	ویل
ヨハネス	یوهانس
利点	مزایای
利点	مزایا
利点	برتری
利点	مزیت
指針	دستورالعملهای
指針	دستورالعملها
指針	رهنمودهای
指針	راهبرد
ロイ	روی
おじさん	عمو
おじさん	عموی
おじさん	دایی
スワン	قویی
スワン	قو
スワン	سوان
沈黙	سکوت
ユタ	یوتا
ランチ	ناهار
ランチ	نهار
ヤクザ	یاکوزا
おっ	واه
コープ	کوپ
マヤ	مایا
呼び出し	نیایش
囚人	زندانی
囚人	اسیر
囚人	اسیری
囚人	زندانیان
道徳	اخلاقیات
道徳	اخلاقی
道徳	اخلاق
泣き	گریه
正則	ماسانوری
入間	ایروما
柏崎	کاشیوازاکی
光子	فوتون
高倉	تاکاکورا
松坂	ماتسوزاکا
カジノ	کازینو
カジノ	کازینوی
頭痛	سردرد
いちご	strawberry
コイル	کویل
並列	موازی
キログラム	کیلوگرم
給油	سوختگیری
ローソン	لاسون
ゴミ	زباله
インク	جوهر
インク	مرکب
ミサ	جرم
ミサ	توده
オバマ	اوباما
未亡人	بیوه
未亡人	بیوه
タブ	زبانه
タブ	تب
薬学	داروخانه
薬学	داروسازی
薬学	داروئی
岩倉	ایواکورا
暗い	دارک
暗い	تاریک
暗い	تیره
ルース	روت
ルース	روث
ルース	شل
ルース	شُل
熱い	گرم
熱い	داغ
風呂	حمام
風呂	دستشویی
風呂	حمام
風呂	حمام
輝き	درخشش
ミント	نعناع
ミント	نعنا
ベンツ	بنز
ベンツ	benz
融資	قرض
融資	وام
ピラミッド	هرم
ピラミッド	هرمی
ピラミッド	اهرام
ピラミッド	هرم
ピラミッド	اهرام
痛み	درد
痛み	دردی
痛み	درده
痛み	دردم
プロフェッショナル	حرفهای
ストックホルム	استکهلم
バトラー	باتلر
偶数	حتی
偶数	حتى
偶数	وحتی
コラボ	همکاری
パンツ	شلوار
ソユーズ	سایوز
車椅子	ویلچر
フランコ	فرانکو
放火	حریق
武雄	تاکئو
忠誠	تابعیت
忠誠	بیعت
エラー	خطاهای
エラー	خطاست
エラー	خطاها
エラー	خطای
エラー	خطا
使い方	استعمال
使い方	کاربرد
クリントン	کلینتون
シリンダー	استوانه
シリンダー	سیلندر
狩野	جیگارو
ノード	گره
ベラルーシ	بلاروس
ベラルーシ	بلاروسی
ドミニカ	دومینیکن
ドミニカ	دومینیکا
硫酸	سولفات
マルタ	مالت
マルタ	مالت
ゆず	یوزو
侍従	چمبرلین
ゾウ	فیل
ゾウ	فیله
ゾウ	فیل
ゾウ	فیلی
呪文	افسون
呪文	هجی
呪文	ورد
熱海	آتامی
エーカー	اکر
カザフスタン	قزاقستان
ニュートン	نیوتون
ニュートン	نیوتن
群れ	گله
群れ	گله
カイロ	قاهره
カイロ	کایرو
損害賠償	آسیبهای
損害賠償	صدمات
くるみ	گردو
不具合	حشرات
不具合	باگ
不具合	اشکال
メロン	خربزه
黒澤	کوروساوا
英樹	هیدکی
クーペ	کوپه
クーペ	کوپه
男の子	پسر
男の子	boy
男の子	پسران
男の子	پسرها
男の子	پسرا
おおよそ	حدوداً
おおよそ	تقریبی
フィット	متناسب
フィット	فیت
フィット	تناسب
面白い	جالب
面白い	جالبی
面白い	جالبه
アクセント	لهجه
アクセント	آکسان
アクセント	لهجه
クロウ	کلاغ
クロウ	کرو
丁寧	مودب
丁寧	مودبانه
丁寧	مؤدب
丁寧	مؤدبانه
驚異	شگفتیهای
驚異	عجایب
阿南	انان
派閥	حزبی
パケット	پاکت
未定	شایدم
未定	شاید
意欲	تمایل
子音	همخوان
指輪	حلقه
指輪	رینگ
指輪	انگشتر
指輪	حلقه
ジャンヌ	ژان
証明書	گواهینامه
証明書	گواهی
五島	گوتو
末裔	نوادگان
ボウル	کاسه
ボウル	کاسه
競泳	شناگران
競泳	شناگر
競泳	swimmer
競泳	شنا
競泳	شنای
クローバー	شبدر
鎌田	کاماتا
過半数	اکثریت
経理	حسابرسی
経理	حسابداری
経理	accounting
硫黄	گوگرد
硫黄	سولفور
硫黄	سولفور
卸売	عمده
フランチェスコ	فرانچسکو
預金	سپرده
預金	سپرده
捕食	درندگان
捕食	طعمه
捕食	شکارش
捕食	درندگان
捕食	درنده
捕食	غارتگر
捕食	صیاد
ヘルメット	کلاه
雅彦	ماساهیکو
スパーク	جرقه
スパーク	اسپارک
発作	تشنج
抽象	انتزاعی
抽象	چکیده
穏やか	ملایم
穏やか	نرم
フィリップス	فیلیپس
フィリップス	فیلیپس
ケニア	کنیا
寄生	انگلی
寄生	انگل
意匠	دیزاین
意匠	طرح
意匠	طراحی
弾道	مسیر
弾道	بالستیک
弾道	پرتابی
ダーラン	ظهران
デフォルト	پیشفرض
ドジャース	داجرز
ソープ	صابون
ユネスコ	یونسکو
ナノ	نانو
スチール	فولاد
スチール	استیل
スチール	فولادی
茶色	قهوهای
茶色	براون
解像度	دقت
解像度	وضوح
ロドリゲス	رودریگز
ラオス	لائوس
デュオ	دوو
リビア	لیبی
リビア	لیبی
ジェネレーション	نسل
ランス	لنس
支配人	مدیر
クリニック	موسسات
クリニック	مطب
クリニック	درمانگاه
クリニック	کلینیک
キッチン	آشپزخانه
レイプ	تجاوز
ベータ	بتا
葛西	kasai
クイン	کوئین
クイン	کویین
没収	مصادره
真珠	pearl
真珠	مروارید
真珠	پرل
真珠	پرند
真珠	مرواریدی
赤外線	فروسرخ
マカオ	ماکائو
スカート	دامن
スカート	دامن
アイン	ein
マシュー	ماتیو
マシュー	متیو
チャリティー	زکات
チャリティー	صدقه
チャリティー	خیریه
ウェルズ	ولز
ジェファーソン	جفرسون
ウィスコンシン	ویسکانسین
カタカナ	کاتاکانا
貴子	تاکاکو
淳一	جونیچی
岩石	سنگها
買う	بخرم
買う	خرید
買う	بخرید
投げる	پرتاب
盗賊	راهزن
盗賊	سارق
盗賊	راهزنی
盗賊	دزدان
盗賊	راهزن
シュトラウス	اشتراوس
親戚	نسبی
親戚	نزدیکان
親戚	خویشان
親戚	خویشاوندان
乱れ	تلاطم
乱れ	آشفتگی
乱れ	اغتشاش
シモン	سیمون
シモン	سایمن
シモン	سایمون
羽根	پر
羽根	پرم
イルカ	دلفین
バーク	بارک
バーク	پارس
バーク	برک
アンサンブル	همای
かご	سبد
孤児	یتیم
孤児	یتیمان
孤児	یتیم
孤児	یتیمی
ホープ	امیدی
ホープ	هوپ
ホープ	امیدوارم
ホープ	hope
ホープ	امید
アームストロング	آرمسترانگ
皮肉	طعنه
皮肉	کنایه
皮肉	طنز
皮肉	طعنه
テクニカル	فنی
テクニカル	تکنیکی
書記官	کارمند
蝦夷	ازو
絞り	روزنه
拷問	شکنجه
ルル	لولو
アクセル	اکسل
清掃	نظافت
清掃	تمیزی
清掃	پاکیزگی
清掃	نظافت
排水	زهکشی
ダコタ	داکوتای
ダコタ	داکوتا
ヘレン	هلن
タック	توک
タック	تاک
ウリ	خربزه
天候	هوای
天候	هوا
却下	برکناری
シド	ساید
シド	سید
名取	ناتوری
スローガン	شعار
綾瀬	آیاسه
負債	بدهی
バルカン	وولکان
バルカン	بالکان
承諾	رضایت
承諾	پذیرفتن
承諾	پذیرش
承諾	قبولی
添付	پیوست
添付	پیوستن
添付	پیوست
ポーズ	ژست
ポーズ	پوز
ルック	نگاهی
ルック	ببین
カルシウム	کلسیم
克服	ذلت
荒廃	آفت
事由	مناطقی
和歌	واکا
ジュリア	جولیا
調停	میانجی
調停	میانجیگری
調停	مصالحه
ボウリング	بولینگ
プリメーラ	پریمرا
コソボ	کوزوو
ジャッキー	جکی
マディソン	مدیسون
毎時	ساعتی
ポピュラー	عامه
ポピュラー	محبوبه
ポピュラー	محبوب
鋼鉄	فولاد
鋼鉄	استیل
鋼鉄	فولادی
ケイト	kate
パンフレット	بروشور
パンフレット	جزوه
パンフレット	رساله
パンフレット	رساله
メーター	کنتور
メーター	متر
メーター	متر
リンダ	لیندا
組み立て	مجلس
組み立て	مجمع
組み立て	محفل
基底	پایه
陽一	یویچی
有名人	سلبریتی
有名人	مشاهیر
経費	هزینه
ハーバー	بندرگاه
ハーバー	هاربر
ミルウォーキー	میلواکی
超過	مازاد
超過	افراط
超過	فزون
ロク	rok
インテリア	interior
インテリア	داخلی
インテリア	درونی
公使	وزیر
公使	وزیری
公使	وزرا
公使	وزیران
公使	وزرای
ジョッキー	جوکی
キリスト教徒	کریستین
キリスト教徒	کریستیان
キリスト教徒	مسیحی
キリスト教徒	کریستن
キリスト教徒	مسیحیان
キリスト教徒	مسیحی
キリスト教徒	نصارا
リヴァプール	liverpool
リヴァプール	لیورپول
スコープ	دامنه
児島	کوجیما
制裁	تحریمها
制裁	تحریم
制裁	تحریمهای
バックアップ	پشتیبان
バックアップ	پشتیبانی
ステファン	استفن
ステファン	اشتفان
ステファン	stefan
ステファン	استیفن
スーダン	سودان
スーダン	سودان
細い	لاغر
細い	نازک
細い	لاغری
エキス	استخراج
エキス	چکیده
メッツ	متس
憲章	منشور
憲章	چارتر
正雄	ماسائو
キティ	پیشی
敦子	آتسوکو
ねじ	پیچ
バースト	شکفتن
バースト	بغض
母方	مادرانه
警部補	ستوان
正治	ماساهارو
諸侯	سروران
スキャンダル	رسوایی
トンプソン	تامسون
トンプソン	تامپسون
テラス	تراس
キプロス	قبرس
ナイジェリア	نیجریه
ナイジェリア	نیجریه
ターナー	ترنم
ターナー	ترنر
調和	هارمونی
調和	هماهنگی
タニア	تانیا
笑う	خندان
笑う	خندیدن
笑う	خنده
笑う	خندیدم
笑う	بخند
アゼルバイジャン	اذربایجان
アゼルバイジャン	آذربایجان
サントス	سانتوس
マインド	ذهن
マインド	mind
知多	چیتا
ベオグラード	بلگراد
ミゲル	میگل
ミゲル	میگوئل
チューナー	تیونینگ
元老院	سنا
元老院	سنای
銘柄	براند
銘柄	برند
見通し	دورنمای
見通し	پراسپکت
肺炎	الریه
三角形	مثلث
クジラ	نهنگ
クジラ	وال
レーニン	لنین
叫び	جیغ
叫び	جیغ
ヴュルテンベルク	وورتمبرگ
ハープ	چنگ
ソプラノ	سوپرانو
知人	اشنا
知人	آشنایان
北京市	پکن
アミノ酸	آمینه
アミノ酸	آمینو
遂に	سرانجام
遂に	بالاخره
遂に	بلاخره
ムード	حالت
ムード	حوصله
パブリッシング	نشر
パブリッシング	انتشار
山岡	یامائوکا
薬局	داروخانه
薬局	داروسازی
薬局	داروئی
ジョヴァンニ	جیووانی
ジョヴァンニ	جووانی
カラス	کلاغ
カラス	کرو
模倣	تقلید
ウォルト	والت
発酵	تخمیر
伯父	عمو
伯父	عموی
伯父	دایی
トマト	گوجه
騒音	نویز
英明	خردمند
英明	حکیمی
英明	حکیم
英明	فرزانه
流す	سیفون
流派	مدارس
エステル	استر
