年	jaar
對齊	belyn
對齊	belyning
計時器	tydhouer
酵母菌	gis
母牛	koei
地衣	korsmos
密使	emissary
焓	entalpie
議定	ooreengekom
誓約	dharma
木棍	stokke
果園	orchards
髒	stoute
髒	vuil
潛意識	bewusteloos
釔	yttrium
片語	frase
片語	frases
耐性	geduld
浴缸	bad
差額	verskille
差額	verskil
外科手術	chirurgie
皮草	pels
列支敦斯登	liechtenstein
馬桶	toilet
男中音	bariton
女權	feminist
機遇	opportunity
衰敗	decay
血肉	flesh
夢魘	nagmerrie
大力士	hercules
吉普車	jeep
可悲	pateties
抱負	ambisie
鎵	gallium
易碎	fragile
易碎	brose
西服	kleed
不明飛行物	ufo
結核	tuberkulose
洞察	insig
野餐	piekniek
地鼠	grondeekhoring
排骨	ribbes
日蝕	eclipse
鑭	lantaan
米色	beige
黃瓜	komkommer
大廚	chef
大廚	sjef
佈雷	bray
音波	sonic
長褲	broek
阿拉巴馬	alabama
芥末	mosterd
芥末	wasabi
鄉紳	squire
雄心勃勃	ambisieuse
絕對值	absolute
烏蘭巴托	ulaanbaatar
堅果	moer
芥菜	mosterd
胸圍	bras
胸圍	bra
胸圍	bust
貧民窟	ghetto
腎上腺素	adrenalien
母后	moeder
母后	ma
花兒	blomme
花兒	blom
圈地	rodeo
老外	buitelander
適中	gematig
適中	matig
記憶力	geheue
記憶力	herinnering
扁桃	amandel
補助金	subsidies
補助金	toelaes
海象	walrus
背誦	voordrag
主席台	podium
主席台	rostrum
僵	stiff
巡邏隊	patrollie
病理學	patologie
遊牧民族	nomads
種植園	kolonisasie
種植園	plantations
起重機	crane
回響	echoes
回響	eggo
枕頭	pillow
枕頭	kussings
療傷	healing
閥門	valve
地堡	lughawe
洞察力	insig
節儉	liefdadigheids
節儉	tweedehandse
方框	boks
方框	bokse
方框	kassies
墨鏡	skakerings
墨鏡	shades
墨鏡	sonbril
比例尺	skaal
拋物線	parabool
血友病	hemofilie
陽極	anode
拉巴特	rabat
味精	msg
橋牌	brug
禿頭	bald
鐘擺	pendulum
批評家	critics
批評家	kritici
雜草	onkruid
野火	veldbrand
水桶	emmer
共謀	conspiracy
靜音	verdoof
靜音	demp
靜音	mute
納賽爾	nasser
抑鬱症	depressie
人力車	riksja
渦輪機	turbine
渦輪機	opgewek
靈活性	soepel
靈活性	buigbare
靈媒	psigies
輪盤	roulette
孕期	swangerskap
領帶	gelykop
領帶	das
馬甲	vest
鋒利	skerp
聲學	akoesties
避難所	skuiling
避難所	refuge
疲憊	opgebruik
疲憊	uitputting
抗辯	verdedigings
哀愁	hartseer
堤道	causeway
傳染性	aansteeklik
雛菊	daisies
白蘭地	brandewyn
洛美	lomé
軼事	anecdotes
適應性	aanpasbare
適應性	aanpassing
棍子	stick
棍子	stok
棍子	stokke
撞車	omval
撞車	insident
撞車	crash
撞車	verongeluk
救星	verlosser
細則	reëls
細則	heers
細則	reël
無花果	fig
純淨	reinheid
櫃台	teller
櫃台	toonbank
裝飾品	ornament
買主	koper
極權主義	totalitarisme
極權主義	totalitêre
多邊	multilaterale
巫婆	heks
巫婆	hekse
隱身	onsigbaar
隱身	onsigbare
極權	totalitêre
扁豆	lensies
湯匙	lepel
育兒	ouerskap
啄木鳥	spegte
常備	staande
常備	staan
機油	olie
藥草	krui
藥草	kruie
玷污	sully
移民局	immigrasie
喪葬	burial
喪葬	funeral
喪葬	begrafnis
護身符	amulet
陪審員	jury
味覺	smaak
紅木	redwood
懶惰	luiaard
懶惰	lui
穩步	steady
火種	spark
穀倉	barn
泥濘	muddy
興奮劑	stimulant
才幹	talent
堤壩	dams
褻瀆	godslastering
稅金	belasting
老了	oud
老了	ou
保證金	inbetaal
保證金	bind
癢	juk
盆景	bonsai
曝露	blootstelling
曝露	exposure
截獲	koppelvlak
截獲	onderskep
截獲	onderskep
鰻魚	eel
選任	verkose
狹隘	smal
限額	beperk
限額	kwota
限額	limiet
限額	limiete
限額	beperkings
產生器	generator
火爐	stoof
措辭	wording
鐵匠	blacksmith
公雞	cock
公雞	haan
傭人	dienaar
傭人	bediende
理髮師	barber
樹懶	luiaard
崖壁	cliffs
失竊	diefstal
金匠	goldsmith
留聲機	fonograaf
上癮	verslaaf
無機	anorganiese
克里姆林宮	kremlin
床單	lakens
床單	velle
牡蠣	oesters
牡蠣	oester
噩夢	nagmerrie
伯爾尼	bern
寶塔	pagoda
農舍	farmhouse
手提箱	tas
污辱	belediging
半圓	halfsirkel
巴貝多	barbados
達喀爾	dakar
拳手	boxer
拳手	fighter
瘋了	mal
純純	suiwer
刺繡	borduurwerk
退款	terugbetaling
外傷	trauma
剽竊	plagiaat
藥劑師	apteker
魣	barracuda
膿	pus
權威性	authoritative
否決權	veto
接住	vang
鏽	roes
鏽	rust
墓誌銘	epitaaf
結核病	tuberkulose
溫度計	termometer
釤	samarium
胳膊	arm
瀋陽市	shenyang
壯舉	feat
騎樓	veranda
嚴酷	kras
送貨	aflewering
送貨	aflewer
送貨	lewering
送貨	aflewerings
番紅花	saffraan
辮子	braid
吐司	toast
吐司	roosterbrood
感恩節	thanksgiving
內疚	skuldgevoelens
內疚	skuld
膠帶	tape
手肘	elmboog
滑輪	katrol
自助餐	buffet
面談	interview
面談	interviews
鄰里	woonbuurt
鄰里	woonbuurt
無神論者	ateïste
無神論者	ateïs
銪	europium
地心引力	swaartekrag
地心引力	gravitasie
附表	skedule
附表	bylae
無名氏	anoniem
魔羯座	capricorn
魔羯座	steenbok
罪孽	sonde
拐杖	kierie
拐杖	cane
口紅	lipstiffie
各層	lae
摩加迪沙	mogadisjoe
犀鳥	neushoringvoël
拖拉機	trekker
腳跟	heel
海產	seekos
沼澤地	natalse
夾克	jacket
夾克	geskeur
證言	testimony
巴豆	croton
押金	inbetaal
阿婆	granny
人猿	apes
裝束	drag
焦油	tar
腫脹	swelling
腫脹	swelsel
旗子	vlaggie
旗子	vlag
旗子	rapporteer
旗子	vlae
旗子	gemerk
旗子	vlaggies
電子計算機	rekenaars
沈默	stil
沈默	stilte
空閒	onaktief
空閒	luier
空閒	ledig
鏈球菌	streptococcus
掩體	lughawe
掩體	bunkers
䲗	drakie
無止境	eindelose
貯存	berging
比目魚	botvis
講課	lectures
講課	lesings
講課	lesing
房地	perseel
包租	chartered
蓋世太保	gestapo
辯證	dialektiek
釘子	nael
釘子	nails
手續費	fee
手續費	fooi
手續費	gelde
乳製品	dairy
洋娃娃	doll
洋娃娃	poppe
互助會	koshuis
互助會	broederskap
睡蓮	lilies
紅利	bonus
紅利	dividend
電導	geleidingsvermoë
時髦	funky
鍀	tegnesium
指尖	byderhand
雙唇	lips
雙唇	lippe
溶化	melt
銻	antimoon
包頭	baotou
創造性	creativity
創造性	kreatiwiteit
創造性	kreatief
臥室	slaapkamers
臥室	slaapkamer
謙卑	nederig
叛國罪	joffe
含羞草	mimosa
皮帶	gordel
皮帶	belt
謙虛	nederig
謙虛	beskeie
信譽	reputasie
廚具	cookware
餵養	feeding
餵養	voering
台階	step
台階	stap
鈇	flerovium
菠菜	spinasie
地契	deed
結腸	komme
囊腫	gewas
薯條	fries
薯條	chips
薯條	tjips
臭鼬	skunk
漿果	bessie
漿果	berry
糖原	glikogeen
手淫	masturbasie
睪丸	testikel
碳氫化合物	koolwaterstof
申請書	aansoek
申請書	toepassings
申請書	toepassing
申請書	toepassings
申請書	programme
申請書	aanwendings
申請書	aansoeke
蒙蔽	verblind
潛水員	duiker
潛水員	divers
框框	raam
楊柳	willows
顫動	fibrillasie
累了	moeg
科倫坡	colombo
責怪	blameer
手藝	craft
最壞	swakste
最壞	ergste
最壞	slegste
保費	premium
粗魯	ongeskik
牽引力	traction
聖詩	psalm
耗散	dissipation
面紗	veil
撫慰	gemak
撫慰	troos
厭氧	anaërobiese
誓詞	gelofte
誓詞	eed
胸膛	chest
胸膛	borskas
胸膛	kassie
茶館	teahouse
彎彎	bend
米妮	minnie
白樺	berk
白樺	birch
潤滑劑	smeermiddel
潤滑油	smeermiddel
收據	kwitansie
收據	kwitansies
釙	polonium
碳化物	carbide
產婦	swangerskap
逗號	komma
逗號	maatskappy
逗號	kommas
簧片	riet
簧片	reed
沈沒	sinking
流離失所	displacement
算盤	abakus
蘆薈	aalwyn
蘆薈	aloe
瓊脂	agar
判斷力	oordeel
判斷力	vonnis
夜鷹	naguil
鼓聲	dromme
鼓聲	drums
偏執	paranoia
黃麻	jute
猿猴	apes
貓王	elvis
勺子	lepel
打賭	bie
打賭	bet
營房	kaserne
痴迷	obsessie
週數	weke
朱麗葉	juliet
腳印	voetspore
喜鵲	magpie
草叢	gras
掃描器	skandeerder
掃描器	skandeerders
瀰漫	verstrooide
鑽孔	dril
船艙	hut
船艙	kajuit
船艙	cabin
整潔	netjiese
獎杯	trofee
獎杯	trofeë
哎呀	oeps
䲁	blennie
露水	dew
增值稅	btw
壓縮機	kompressor
警徽	kenteken
污點	tainted
手風琴	trekklavier
手風琴	skerpioen
鈀	palladium
尺碼	groottes
尺碼	grotes
報應	karma
強制執行	enforcement
受孕	conception
嗓子	keel
嗓子	stem
育種	breeding
嗎啡	morfien
毛衣	trui
女同志	lesbian
邊框	grense
邊框	grens
必需品	essentials
傢具	meubels
傢具	meubelstuk
聖歌	hymn
聖歌	chant
站著	staan
脫衣舞	strook
脫衣舞	strip
惡霸	boelies
閒暇	ontspanning
閒暇	leisure
魚種	spesie
魚種	spesies
尼科西亞	nicosia
幫會	klub
可讀性	leesbaarheid
損害賠償	skadevergoeding
採礦業	mining
採礦業	myn
採礦業	mynbou
採礦業	mynwese
串列	serie
鞦韆	swing
硫酸鹽	sulfate
賴索托	lesotho
托運	besending
認領	opgeëis
認領	geëis
認領	eis
辛迪加	syndicate
拂曉	dawn
偷看	peek
偷看	loer
錄音機	opnemer
沖天	towering
雜項	allerlei
雜項	diverse
雜項	verskeie
寄養	foster
脈搏	pols
鋨	osmium
喜慶	feestelike
喜慶	feestelik
藍芽	bloutand
藍芽	bluetooth
時辰	vakansie
時辰	uur
紫羅蘭	pers
紫羅蘭	violet
紫羅蘭	violets
危難	distress
水電站	dam
東山再起	comeback
卡其	kakie
卡其	khaki
腦膜炎	breinvliesontsteking
腦膜炎	meningitis
鋯	sirkonium
赤足	kaalvoet
太陽眼鏡	sonbril
伯利恆	bethlehem
伯利恆	betlehem
分紅	dividend
兵卒	pion
罐裝	vaste
相爭	meeding
有機體	organisme
有機體	organismes
大霧	mis
大霧	fog
獨裁政權	diktatorskap
魚兒	vis
魚兒	visvang
氣喘	asma
紙漿	pulp
馴服	taming
酸味	suur
峰峰	toppunt
峰峰	rylaan
峰峰	peak
決算	rekeninge
跨國公司	tnc
成百上千	honderde
臭蟲	fout
臭蟲	goggas
臭蟲	bugs
鉍	bismut
校准	kalibreer
校准	kalibrasie
鯰魚	catfish
汗水	sweet
關機	afskakel
臟	stoute
臟	vuil
腦炎	enkefalitis
訂戶	intekenaars
罪過	sonde
泥巴	mud
遇險	distress
手心	palms
多雲	bewolkte
多雲	bewolk
忙著	besig
七月份	julie
輸家	loser
輸家	verloorder
包容性	insluiting
包容性	inklusiewe
至高無上	oppergesag
越野賽	bmx
鐵鍊	kettings
列寧主義	leninism
枯木	deadwood
探照燈	searchlight
許諾	belowe
膚淺	shallow
筆跡	handskrif
做夢	droom
做夢	droom
十誡	gebooie
敬酒	toast
敬酒	roosterbrood
放大鏡	vergrootglas
試點	pilot
注射器	spuit
穩住	steady
神韻	verve
度假勝地	gevalle
度假勝地	oord
度假勝地	oorde
度假勝地	resorts
熨斗	irons
政界人士	politici
誦經	chant
長袍	robe
吃醋	jaloers
矮子	shorty
義氣	broederskap
感傷	sentimental
硝酸鹽	nitrate
成就感	nakoming
打火機	ligter
供詞	confessions
桂皮	kaneel
塵土	stof
嚇人	vreesaanjaende
判罪	skuldigbevinding
鼴鼠	mol
入世	accession
多才多藝	veelsydige
核可	goedkeuring
勢頭	momentum
汽車旅館	motel
鴴	strandkiewiet
鬥牛士	matador
美洲獅	poema
幻燈片	skyfies
幻燈片	gly
幻燈片	skuif
貧民區	ghetto
十進位	desimale
十進位	desimaal
壓碎	vermorsel
開心果	pistachio
翠鳥	kingfisher
姨媽	auntie
姨媽	tannie
編目	katalogus
天鵝絨	velvet
袖章	armband
戲服	kostuums
戲服	kostuum
箭號	pyl
旅費	reis
越野車	suv
冒號	komme
定居點	skikking
定居點	nedersettings
燕尾服	tuxedo
女權主義	feminisme
女權主義	feminist
薩那	sana
微波爐	mikrogolf
膽汁	gal
罪惡感	skuldgevoelens
罪惡感	skuld
巴馬科	bamako
手工藝品	handewerk
酸酸	suur
針織	brei
核反應堆	reaktor
鞋類	skoene
最糟	swakste
最糟	ergste
最糟	slegste
連貫性	konsekwentheid
先決條件	voorvereiste
點字	braille
濟南市	jinan
排他性	eksklusiewe
多汁	sappige
篤志	atsushi
施肥	bemesting
手提包	handsakke
縮影	epitome
秒數	sekondes
秒數	sekonde
武庫	arsenal
毛蟲	caterpillar
稿子	manuscript
撥號	dial
撥號	bel
謬論	fallacies
溢價	premium
風雅	fuga
血跡	bloed
多氯聯苯	pcb
鴻溝	verdeel
閃擊	blitz
飛行船	lugskip
籠子	hok
籠子	hokke
庸俗	vulgêr
鋼絲	gidse
晚飯	aandete
懦夫	coward
直腸	rektum
壁壘	versperrings
沙沙	sasha
本體論	ontologie
氣餒	moedeloos
遞送	aflewering
遞送	aflewer
遞送	lewering
焦急	angstig
示警	waarskuwings
蚱蜢	sprinkaan
創業者	entrepreneur
創業者	entrepreneurs
陰天	bewolkte
陰天	bewolk
唇膏	lipstiffie
長處	voordele
雞姦	sodomie
鴨嘴獸	eendbekdier
毛額	walglik
毛額	bruto
把戲	strik
帳單	billing
萵苣	blaarslaai
蟲子	goggas
蟲子	bugs
髖	hip
數數	tel
字跡	handskrif
項圈	collar
冶煉	smelting
不均衡	ongebalanseerde
伯母	auntie
脾臟	milt
凝視	staar
預兆	voorbode
預兆	omens
閒話	gossip
鋼筆	pen
鋼筆	krale
鋼筆	pens
出汗	sweet
索賠	eis
口譯	interpreteerder
桑給巴爾	zanzibar
營養素	nutrient
耳語	fluister
禍害	aanslag
山雞	hoender
鬧鬼	haunted
間歇	interval
吉普賽	gypsy
銦	indium
寡頭	monargie
寡頭	oligargie
天文館	planetarium
驢子	donkie
皰疹	herpes
支氣管炎	brongitis
輪換	rotasie
措詞	wording
收件人	ontvangers
蓖麻	castor
無法無天	lawless
海帶	kelp
海帶	seewier
金剛經	soetra
橡皮擦	eraser
無縫	deursigtige
板牙	mater
穀類	graan
臥鋪	slaper
臥鋪	sleeper
吸管	strooi
明細	ontleding
明細	uiteensetting
祝願	wens
祝願	wense
腮腺炎	pampoentjies
走失	verdwaalde
四月份	april
出納	kassier
保險費	premium
保險費	versekering
可讀	leesbare
可讀	leesbaar
大動脈	aorta
外僑	aliens
燕麥	oat
鰐	krokodil
眨	flikker
眨	blink
鬆動	loose
理髮	barber
復蘇	herlewing
復蘇	revival
圖紙	tekeninge
瓷磚	teël
瓷磚	geteël
瓷磚	teëls
鱒魚	forel
光電效應	wek
僵屍	zombie
僵屍	zombies
老練	gesofistikeerde
運費	vrag
運費	freight
運費	versending
草場	grasveld
投胎	reïnkarnasie
買東西	inkopies
買東西	shopping
彈弓	kettie
咄咄逼人	aggressief
養老金	pensioen
淫穢	onbetaamlik
心電圖	ekg
藥方	voorskrif
水痘	waterpokkies
長臂猿	gibbon
賣方	verkopers
賣方	verkoper
手推車	mandjie
手推車	kruiwa
唱詩班	koor
茶坊	teahouse
指南針	passer
指南針	kompas
八月份	august
八月份	augustus
內羅畢	nairobi
鵯	tiptol
巨蟒	python
巨蟒	luislang
慘淡	bleek
母雞	hen
局外人	buitestaander
母性	moederskap
送禮	geskenke
釀酒廠	brouerye
影象	prent
影象	beelde
藥店	apteke
藥店	apteek
藥店	farmasie
藥店	apteek
十二指腸	duodenum
填料	invul
謙遜	nederig
田間	velde
補丁	verbeteringe
補丁	lappe
補丁	lap
郵筒	posbus
佇列	queue
佇列	tou
輔導員	berader
間歇泉	geyser
甘藍	kale
餡餅	doodeenvoudig
失業者	werkloos
聲名狼藉	notorious
食糖	suiker
狂歡節	carnival
狂歡節	karnaval
藥丸	pil
藥丸	slaappille
乾草	hay
乾草	hooi
苔原	toendra
狼瘡	lupus
犢	calf
磚頭	sover
磚頭	baksteen
口渴	dors
花椰菜	broccoli
滑雪板	sneeuplankry
滑雪板	skis
頭暈	dizzy
圍裙	voorskoot
畫布	doek
掙	verwerf
芫荽	koljander
蘆筍	aspersie
不耐煩	ongeduldig
眩暈	vertigo
恩澤	bliss
凸輪	cam
閃電戰	blitz
沈積	sediment
長椅	bench
十月份	oktober
車床	draaibank
飛毛腿	speedy
織機	loom
倦怠	burnout
叉子	vurk
古柯	coca
堆肥	kompos
多愁善感	sentimental
野鴨	mallard
熟語	idioom
聽著	luister
洗衣服	wasgoed
鬼火	veldbrand
紅樹	mangroves
社署	swd
服務台	lessenaar
口哨	fluitjie
口哨	fluit
煮飯	kook
煮飯	kookkuns
拼貼	collage
瑣事	trivia
白內障	katarak
早產	voortydig
生鏽	rusty
生鏽	verroes
生鏽	roes
生鏽	rust
頭疼	hoofpyn
吉普賽人	gypsy
卡特爾	kartel
不偏不倚	onpartydige
脫衣	strook
脫衣	strip
收款	kwitansies
規約	statute
製造廠商	vervaardiger
冷冷	cold
冷冷	koue
冷冷	koud
折舊	waardevermindering
與世隔絕	isolation
與世隔絕	isolasie
與世隔絕	geïsoleerde
ð	eth
失重	gewigloosheid
輪班	verskuiwende
質樸	plattelandse
氯霉素	chlooramfenikol
狂喜	wegraping
狂喜	ecstasy
虛榮	vanity
錘子	hamer
錘子	hammer
托盤	vak
托盤	skinkbord
托盤	laai
托盤	laaie
午飯	middagete
騎手	ryers
騎手	riders
騎手	rider
不作為	onaktiwiteit
依賴性	afhanklikheid
依賴性	dependence
麻袋	sacks
麻袋	sack
體面	ordentlike
個性化	gepersonaliseerde
個性化	verpersoonlik
榆樹	elm
啞巴	verdoof
啞巴	demp
啞巴	mute
香皂	seep
六月份	junie
進口商	invoerder
鵪鶉	kwartel
試演	oudisie
滾筒	troupant
滾筒	roller
打雷	donderweer
飛蛾	moth
腦子	brain
腦子	brein
鐵砧	aambeeld
籬笆	heining
領結	gelykop
領結	das
專論	monograph
五月份	may
五月份	mei
五月份	mag
裝訂	bind
裝訂	binding
客觀性	objektiwiteit
梨果	peer
黃疸	geelsug
貂皮	mink
泥漿	mud
隆隆	rumble
通風口	vent
扎實	soliede
扎實	solied
園丁	tuinier
類人猿	apes
腳步聲	footsteps
累進	progressiewe
抽屜	laai
ō	omega
暖氣	verhitting
黏黏	grof
黏黏	klewerig
黏黏	taai
工頭	foreman
溢位	oorloop
指頭	vinger
特價	spesiaal
午睡	uiltjie
九月份	september
自願性	vrywillige
自願性	vrywillig
紙板	karton
叛亂份子	rebels
叛亂份子	rebelle
準備金	webbediener
準備金	gereserveer
準備金	reserveer
準備金	bespreek
宿醉	babbelas
宿醉	hangover
緘默	stilte
砍刀	kapmes
砍刀	panga
未決	uitstaande
減法	aftrek
揮手	waai
揮手	golf
瀰漫性	verstrooide
黃油	botter
君主政體	monargie
讀數	readings
打噴嚏	nies
腸炎	enteritis
難以捉摸	elusive
伊斯蘭堡	islamabad
鋤頭	hoes
霓虹燈	neon
絆倒	tripping
金砂	sands
蓋章	stamp
蓋章	stempel
騎車	fietsry
吃素	vegetariese
雪利酒	sjerrie
櫃子	kaste
襯衣	hemp
退役軍人	veterane
木屑	sawdust
史冊	annals
節假日	vakansiedae
節假日	vakansies
敲詐	afpersing
馬戲	sirkus
馬戲	circus
陣雨	buie
陣雨	storte
陣雨	reënbuie
更寬	wyer
鐵絲	gidse
三重唱	trio
鏈條	kettings
鏈條	ketting
繼電器	oordra
繼電器	relay
節食	dieet
節食	diet
旋鈕	knob
膠水	glue
金剛石	diamond
金剛石	diamant
番茄醬	tamatiesous
便便	poef
直升飛機	helikopter
鳴叫	piepende
鷓鴣	patrys
哇哇	wow
哇哇	sjoe
爛攤子	mess
葡萄乾	rosyntjie
雜食	omnivoor
保固	waarborg
竊賊	diewe
竊賊	rowers
訴狀	pleidooie
流汗	sweet
銠	rodium
排他	eksklusiewe
精疲力竭	uitgeput
陰囊	skrotum
明目張膽	blatant
明目張膽	blatante
年鑒	yearbook
年鑒	almanac
鬱悶	depressief
叛亂分子	rebels
叛亂分子	rebelle
叛亂分子	rebel
沼氣	biogas
沼氣	metaan
蠶絲	silk
一巴掌	slap
卷毛	curly
小費	wenke
小費	leidrade
小費	wenk
換羽	plumage
沈重	swaar
櫥櫃	kaste
蚊蟲	mosquito
虹吸	hewel
無線電廣播	radio
單身漢	bachelor
床墊	matras
噪聲	geraas
可蘭經	koran
推桿	putt
氣墊船	skeertuig
鳥兒	voëls
布達拉宮	potala
針筒	spuit
奶媽	nana
壓路機	rollers
米黃色	beige
呼氣	asem
病蟲害	pest
做飯	cook
做飯	kook
做飯	kookkuns
香芹	pietersielie
鵝卵石	pebbles
甄別	verwerking
釕	rutenium
涼鞋	sandal
銷魂	ecstasy
違禁	verbode
標量	skalaar
提綱	buitelyn
暗房	donkerkamer
吹哨	fluitjie
吹哨	fluit
雙胞	tweeling
煩人	irriterend
煩人	irriterende
煩人	hinderlik
苗條	slank
苗條	slender
消費量	verbruik
消費量	vrymoedigheid
避孕藥	pil
歸檔	indiening
歸檔	argief
歸檔	argiveer
聚光燈	kollig
聚光燈	spotlight
會陰	perineum
漁網	nette
禁慾	onthouding
悲嘆	lament
款額	amounts
款額	bedrag
歡呼聲	cheers
歡呼聲	hoera
猩紅	scarlet
蜇	sting
王八蛋	bastard
飽和度	versadiging
地物	kenmerke
地物	eienskappe
夜鶯	nightingale
鉿	hafnium
耳聾	doof
醜八怪	lelik
奶昔	melkskommel
速記	snelskrif
馬廄	stabiel
馬廄	stable
馬廄	stabiele
優越性	superioriteit
麻醉劑	narkose
調色盤	palet
優越感	superioriteit
吱吱	zee
訃告	huldeblyk
馬蹄鐵	horseshoe
洩氣	moedeloos
內陸國	landingeslote
強姦罪	verkragting
回旋曲	rondo
飢饉	hongersnood
書信往來	korrespondensie
草裙舞	hula
結餘	saldo
結餘	balans
鼓舞人心	inspirerende
鼓舞人心	inspirerend
別針	speld
麻木不仁	onsensitief
不管怎樣	elkgeval
不管怎樣	anyway
不管怎樣	nogtans
花栗鼠	eekhorinkie
花栗鼠	chipmunks
喧囂	hustle
加冕典禮	coronation
講壇	rostrum
黏膠	glue
衣架	hanger
花臉	strepe
勾勾	hook
飛奔	scoot
括約肌	sluitspier
鶥	babbler
商譽	goodwill
心絞痛	angina
拉鏈	zipper
