और	un
जर्नल्स	žurnāli
बीकन	bāka
यहूदा	jūda
लिलियन	lilian
आनातोलिया	anatolija
जेद्दा	džida
साईकिल	cikls
सेवनफोल्ड	sevenfold
स्पर्स	spurs
अनिर्धार्य	nenoteikta
अनिर्धार्य	nenoteikts
आखन	aachen
सग्रादा	sagrada
अखेनातेन	ehnatona
कैशे	keša
लगवाने	vakcinēti
बांधता	saistās
गन्दा	netīra
गन्दा	netīrs
अक्कादी	akadiešu
नाजायज	nelikumīgs
प्रतिद्वन्दी	antagonists
प्रतिद्वन्दी	pretinieku
प्रतिद्वन्दी	pretinieks
बहुलकीकरण	polimerizācijas
जीएनयू	gnu
ड्राइडेन	draidens
पथभ्रष्ट	kļūdainā
नौकाएँ	laivas
रास्टर	rastra
बेंड	līkumu
वोकेशनल	profesionālā
अनुसमर्थन	ratifikācija
ग्रांडे	grande
इन्द्रधनुष	varavīksnes
इन्द्रधनुष	varavīksne
छोटू	sīkais
अल्मा	alma
खजांची	kasieri
जज़ीरा	jazeera
जैवनैतिकता	bioētikas
डफी	duffy
नजरबंदी	aizturēšanas
नजरबंदी	aizturēšana
बोलें	runā
बोलें	izrunāt
बोलें	runāt
हटन	hatona
एमर्सन	emersons
त्सार	caram
अस्पेर्गेर	aspergera
तरकीब	triks
तरकीब	trikus
सिंपल	vienkārši
सिंपल	vienkāršs
सिंपल	vienkārša
सिंपल	vienkāršas
सिंपल	vienkāršā
बुरुंडी	burundi
इंटरप्रेटर	tulku
बाशो	basjo
अलबर्टा	alberta
लकड़बग्घा	hiēna
अशिक्षा	analfabētisms
परिगलन	nekroze
ख्वाब	sapnis
ख्वाब	sapņot
कम्पोजिट	salikta
कम्पोजिट	kompozītu
क्लेमाँ	clément
हुंडई	hyundai
डेटोना	deitonas
डेंच	denča
लेकीन	bet
लेकीन	taču
कसूर	lūzums
कसूर	vaina
गुलाग	ceļazīmi
आईडीई	ide
ताशकंद	taškenta
अंतर्ज्ञान	intuīciju
डायनेमिक	dinamiskais
डायनेमिक	dinamiskā
डायनेमिक	dinamika
डायनेमिक	dinamiska
डायनेमिक	dinamisks
डायनेमिक	dinamiski
ग्लीज़	gliese
वेश्यालय	bordelis
जलवा	aura
टालना	atlikt
पाउला	paula
चाबुक	vip
तारें	zvaigznes
मंड	ciete
मंड	cietes
कबीला	kabila
हार्लो	hārlova
गुट्टा	gutta
कैनबिस	kaņepes
कैनबिस	kaņepju
भरें	aizpildīt
आर्टेसियन	artēziskais
कॉंग्रेस	kongresa
कॉंग्रेस	kongress
अचंभित	pārsteigta
अचंभित	pārsteigts
अचंभित	pārsteidz
अचंभित	pārsteigti
अचंभित	pārsteidza
अचंभित	šokā
टिकाऊपन	izturība
पुछा	lūdza
बिगाड़ने	spoiler
बट्टे	spalvu
बट्टे	spalva
ट्रबल	nepatikšanas
सिखाती	māca
बोरे	maisi
बोरे	maisos
बोरे	maisiņi
मिनोआई	mīnoja
फ़रिश्ते	eņģeļi
आइलेट	saliņās
ओपरा	opra
रूबल	rublis
मेग	meg
कैस्टिलो	castillo
हलाकु	hulagu
टर्टल्स	bruņurupučus
जेनोआ	dženova
एनेस्थीसिया	anestēzija
मोरेनो	moreno
परिसमापन	likvidācija
परिसमापन	likvidācijas
एक्वेरियम	akvārijs
कमचातका	kamčatkas
ड्रिप	pilienu
योहानेस	johannes
प्रदिश	tensor
मोसुल	mosulas
केकड़ा	krabju
दफनाने	aprakt
उना	una
एंग्री	dusmīgs
एंग्री	dusmīga
मैनर	muiža
सचेतक	signalizācija
सचेतक	signalizācija
सचेतक	brīdinājumi
सचेतक	saskaņošana
सचेतक	saskaņošanu
सचेतक	izlīdzināšana
अमांडा	amanda
टक्करों	sadursmes
सामन्था	samanta
कामो	kamo
लोला	lola
समाहार	summējot
थैचर	thatcher
कूपन	kupons
कूपन	kuponu
कूपन	kuponu
चालान	rēķina
चालान	rēķinu
जिद्दी	spītīgi
ऐप	app
ऐप	lietotnes
ऐप	aplikāciju
एफिल	eifeļa
आईएसआईएस	isis
सैंडी	sandija
एम्बर	amber
एम्बर	dzintara
एम्बर	dzintars
सवाब	atalgojums
केसे	kā
कंसल्टेंसी	konsultācijas
कंसल्टेंसी	konsultāciju
सूटकेस	soma
एसर	acer
रिग	stendu
कराओके	karaoke
उप्साला	upsalas
काकी	tante
तोहफा	dāvanu
तोहफा	dāvana
कॉन्फ़िगरेशन	konfigurācija
फेनूर्ड	feyenoord
देववाद	deisms
मीम	mim
बर्ट्रेंड	bertrand
अष्टक	oktāvas
प्यादे	bandiniekus
प्यादे	kavalēriju
छोड़ें	iziet
छोड़ें	izlaist
छोड़ें	noraidīt
छोड़ें	atlaist
छोड़ें	atstāt
छोड़ें	atvaļinājumu
छोड़ें	atvaļinājums
छोड़ें	atvaļinājuma
छोड़ें	pārtraukt
छोड़ें	izmest
छोड़ें	atbrīvoties
स्टूल	izkārnījumi
स्टूल	izkārnījumos
स्टूल	izkārnījumiem
बताइये	paskaidrot
बताइये	izskaidrot
बताइये	izskaidro
बताइये	paskaidro
टेक्नो	tehno
पॉलिएस्टर	poliestera
पॉलिएस्टर	poliesteru
नोरा	nora
जोडे	fin
एला	ella
हैड्रान	hadroni
सहनशील	iecietība
सहनशील	klementa
केजीबी	vdk
बोरशिया	borussia
ट्रांसमीटरों	raidītāji
एर्डवार्क	cauruļzobis
भिंडी	okras
ब्रैंडन	brendons
एवलिन	evelīna
साइडर	sidra
हैरत	neizpratnē
एमपीईजी	mpeg
बेसिल	bazilika
एवोल्यूशन	attīstība
एवोल्यूशन	attīstību
मिगुएल	migels
तिपाई	statīvu
अंडोरा	andoras
अंडोरा	andora
फैशनेबल	moderni
जिप	zip
भुत	spoks
भुत	spoku
भुत	rēgs
शलजम	rācenis
झोंका	gale
अवायवीय	anaerobā
एविएटर	aviator
एक्वा	aqua
नब्ज	pulss
नब्ज	impulss
नब्ज	impulsa
विपश्यना	vipassana
एन्क्लेव	anklāvu
समूहीकरण	grupēšana
ग्रेगर	gregors
मगन	megana
महालेखापरीक्षक	auditors
महालेखापरीक्षक	revidents
कॉड	mencu
कॉड	menca
कॉड	mencas
कॉड	cod
रोज़ाना	ikdienas
रोज़ाना	ikdienā
मिलेंगी	iegūsti
मिलेंगी	dabūt
तनाका	tanaka
कोलिन	colin
अस्थानिक	ārpusdzemdes
ऑक्टेन	oktānskaitli
एस्ट्रो	astro
फलदायक	auglīgu
फलदायक	auglīga
फलदायक	auglīgas
मोंटेनेग्रो	melnkalne
तूर	tpr
साना	sana
मंदारिन	mandarīnu
हर्ज़ेगोविना	hercegovina
हर्ज़ेगोविना	hercegovinā
सोलारिस	solaris
बूलियन	būla
ओवरलैप	pārklājas
ओवरलैप	pārklāšanās
रोता	sauciens
रोता	raudu
रोता	raudāt
सैड	bēdīgs
सैड	skumji
सैड	vad
मिनर्वा	minerva
खायी	ēdu
खायी	apēda
स्लेव	vergs
स्लेव	vergu
स्लेव	vergiem
किटी	kitija
ऐंथ्रासाइट	antracīta
सफीना	safina
फ्राइडमैन	frīdmans
आइवरी	ziloņkaula
स्तालिनवाद	staļinisma
जीयूआई	gui
अज़ेरी	azerbaidžāņu
बेचारे	slikta
बेचारे	vāja
बेचारे	nabaga
चरकस	adigu
मज़ेदार	jautrība
मज़ेदार	jautri
मज़ेदार	prieki
मज़ेदार	smieklīgi
मज़ेदार	jocīgi
मज़ेदार	jautra
चासर	čosers
फेडरर	federers
दरोगा	inspektors
दरोगा	inspektora
ग्रेनाडा	grenādas
उत्तरदाताओं	respondentu
मानवनुमा	hominidae
बन्नी	zaķis
सूत्रकृमि	nematodes
कोरम	kvoruma
कोरम	kvorums
लीनियस	linnejs
बैरोमीटर	barometrs
सर्जियो	sergio
स्टोकर	stokers
चाई	chi
ब्रैग	bregs
डैड	tētis
डैड	tēti
गोटेबोर्ग	gēteborgas
कांधार	kandahāras
स्वेन	svens
साभार	kredītpunkti
साभार	kredīti
बुनकरों	audēju
बड़प्पन	pārākums
तातारस्तान	tatarstāna
नियमितता	pareizību
नियमितता	regularitāti
मरिया	marija
होक्काइदो	hokaido
चेतावनियाँ	brīdinājumi
चेतावनियाँ	brīdinājumus
चेतावनियाँ	brīdinājumi
सृजनकर्ता	ģenerators
सृजनकर्ता	ģeneratoru
एनवायरनमेंट	vide
वेरोना	verona
व्योमिंग	vaiominga
डोप	mantu
मैथ्यूज	mathews
कम्बल	segu
कम्बल	sega
एड़ियों	papēžiem
फ़ॉकलैंड	folklenda
डुअल	dubultā
मोटरसाइकल	motocikls
मोटरसाइकल	motociklu
मोटरसाइकल	motocikli
चैपलिन	čaplins
ओक्स	ozolus
इग्लेसिया	iglesia
ब्रिसबेन	brisbena
अनलिमिटेड	neierobežoti
अनलिमिटेड	neierobežots
अनलिमिटेड	neierobežota
हिटमैन	dzimšana
रस्से	izvirzījumi
भाईचारा	brālība
रोमिंग	viesabonēšanas
एसटीएफ	stf
एएसआई	ssi
स्क्विड	kalmārs
नबियों	pravieši
निमन्त्रण	ielūgums
निमन्त्रण	uzaicinājums
डॉल	lelles
किर्क	kērks
रेज़ोल्यूशन	rezolūcija
रेज़ोल्यूशन	izšķirtspēja
सुशी	suši
सुशी	sushi
शेड्स	toņos
ज़रदारी	zardari
ओलिविया	olīvija
रिट्रीट	atkāpties
एडिथ	edīte
व्यावसायिकता	profesionalitāti
प्रत्यर्पण	deportāciju
प्रत्यर्पण	izdošanas
प्रत्यर्पण	izdošanu
प्रत्यर्पण	izdošana
धमकाने	iebiedēt
डिक्री	dekrēti
डिक्री	dekrētu
डिक्री	dekrēts
साधुवाद	ovācijas
मध्यांतर	puslaika
क्रोन	kronu
रयुक्यु	ryukyu
