மற்றும்	và
சுற்றிப்	vòng
இம்பால்	imphal
சுழலி	turbine
புலிட்சர்	pulitzer
நெபுலா	nebula
பாட்டியாலா	patiala
அமல்	amal
துடுப்பு	vây
துடுப்பு	fin
துடுப்பு	chèo
காசியாபாத்	ghaziabad
வினாடி	giây
பத்திரிகையாளர்கள்	khmer
டோன்	tone
டோன்	tần
பிக்காசோ	picasso
பீட்	pete
சமத்துவ	eritrean
சதுரங்கக்	chequered
அடைவு	directory
அடைவு	mục
பிடியில்	grip
பிடியில்	grep
பிடியில்	giựt
துளி	giọt
துளி	bỏ
துளி	thả
கெல்லர்	keller
ஆதாம்	adam
அவென்யூ	avenue
கோழிகள்	gà
பெல்லி	belle
குத்தகை	thuê
ரஸ்புடின்	rasputin
எகான்	akon
தியோடர்	theodore
ரிக்கோ	riko
ஹலோ	alo
ஹலோ	hello
வடை	vada
ஹார்வர்டு	havard
ஹார்வர்டு	harvard
சசி	shashi
சசி	sasi
கண்டியில்	kandy
வனவிலங்குகள்	wildlife
கேட்டது	nghe
பத்மா	padma
பொலிவு	buff
ஒட்டாவா	ottawa
தோற்றது	mài
#ஒரு	#một
#ஒரு	#an
#ஒரு	#một
மூலை	góc
குர்கான்	gurgaon
இமாலய	himalaya
பூர்ணிமா	purnima
நூர்	noor
அஃப்லெக்	affleck
ஆஸ்கர்	oscar
டேவி	davie
டேவி	davey
ஜகார்த்தா	jakarta
காக்ஸ்	cox
பாஷா	pasha
எக்செல்	excel
முட்கள்	gai
இலினொய்	illinois
எத்தியோப்பியா	ethiopia
நாரதர்	narada
வாக்களிக்கும்	bầu
பெல்லா	bella
லாரா	laura
லாரா	lara
பிரான்சுவா	francois
பிரான்சுவா	françois
பிரான்சுவா	francois
பிரான்சுவா	françois
அற்புதம்	awesome
அற்புதம்	ngon
அற்புதம்	yummy
பெர்க்லி	berkeley
மொழிபெயர்க்க	dịch
மக்சேசே	magsaysay
அதிசயம்	diệu
அதிசயம்	wonder
எபிசோட்	tập
எபிசோட்	episode
விசுவநாதர்	vishwanath
கியோட்டோ	kyoto
எடி	eddie
எடி	eddy
எடி	ede
ஆப்கான்	afghan
கரன்	karan
அப்துல்லாஹ்	abdullah
புலாவ்	batam
அல்பேனியா	albania
பிலாத்து	pilate
மறுவாழ்வு	rehab
மகிமை	vinh
பாத்	bad
பாத்	bath
பாத்	tắm
கோபா	copa
சிரிப்பு	laughter
சிரிப்பு	cười
டைட்டானிக்	titanic
யோ	yoo
கேஸ்	case
கேஸ்	gas
கேஸ்	xăng
லெவி	levy
ஜும்மா	juma
என்றென்றும்	forever
என்றென்றும்	mải
கேல்	gale
கேல்	kel
மானியம்	endowment
தீன்	den
வாழைப்பழம்	chuối
வாழைப்பழம்	banana
வாசுதேவ	vasudeva
பவுண்டுகள்	pound
பவுண்டுகள்	lb
பவுண்டுகள்	kg
மாறு	switch
மாறு	chuyển
சேர்க்கவும்	add
சேர்க்கவும்	thêm
வடம்	cáp
சாரணர்	scout
கொழுப்புகள்	fats
வெள்ளப்பெருக்கு	lụt
குள்ள	jackal
குள்ள	lùn
குள்ள	phơ
லெப்டினன்ட்	trung
நாயக்	naik
இரிடியம்	iridium
அங்கோலா	angola
அபூபக்கர்	abubakar
முழம்	cubit
நார்மன்	norman
எதற்காக	sao
பீனிக்ஸ்	phượng
பீனிக்ஸ்	phoenix
லேன்	lane
லேன்	làn
சினி	cine
மாண்டரின்	mandarin
மாண்டரின்	quýt
திராவிடம்	dravidian
ஆரியன்	aryan
பராகுவே	paraguay
கடுகு	tạt
குத்திக்	khuyên
கவுர்	kaur
நண்டுகள்	cua
பலேடியம்	palladium
தூண்டில்	bait
தூண்டில்	mồi
சுதா	sudha
கருத்தைப்	luận
ஹரோல்ட்	harold
ஹாமில்டன்	hamilton
விகுதி	numerator
அசோசியேஷன்	assoc
மைனர்	nhỏ
மைனர்	minor
மகாராஜ்	maharaj
ஈறு	nướu
ஆமாம்	vâng
ஆமாம்	dạ
மடகாஸ்கர்	madagascar
கேள்	bảo
கேள்	hỏi
நார்னியா	narnia
சோயா	soy
குச்	kuch
பஜார்	bazaar
போஸ்லே	bhosle
உடம்பு	bệnh
உடம்பு	ốm
உடம்பு	cúm
கண்களால்	mắt
கால்டுவெல்	caldwell
மாத்திரைகள்	thuốc
கோல்ஃப்	golf
கோல்ஃப்	gôn
கோல்ஃப்	golfer
ஆதித்யா	aditya
அரக்கு	maroon
வாட்ச்மென்	watchmen
நாற்று	sprout
நாற்று	seedling
வாடி	wadi
எழுது	viết
எழுது	ghi
எழுது	gõ
எழுது	soạn
எழுது	đốt
எழுது	cháy
எழுது	burn
பிரயன்	brian
பிரயன்	bryan
சர்க்கார்	sarkar
நைஜல்	nigel
ஓரம்	margin
ஓரம்	lề
ஓரம்	viền
ஓரம்	biên
பிளேர்	blair
பயனும்	avail
ஐன்ஸ்டீன்	einstein
சந்தர்ப்பத்தில்	dịp
கிளீசு	gliese
அரட்டை	chát
அரட்டை	chat
தீபிகா	deepika
ஏவல்	imperative
குயின்	hậu
பாக்தாத்	baghdad
பாக்தாத்	bagdad
ட்விட்டர்	twitter
கோகோ	coco
கோகோ	koko
கையடக்க	handheld
பிளஸ்	cộng
பிளஸ்	plus
பாசிச	nazi
ஏந்திய	lay
எமினெம்	eminem
கொட்டும்	trút
பாப்லோ	pablo
தூக்கம்	ngủ
தூக்கம்	ngự
மீட்பர்	redeemer
கழி	trừ
சமஸ்கிருதத்தில்	phạn
சமஸ்கிருதத்தில்	sanskrit
வடிவமைக்கப்பட்டுள்ளன	chấn
கவர்	bìa
கவர்	cover
கவர்	che
அண்ட்ராய்டு	android
ருவாண்டா	rwanda
கென்னத்	kenneth
ஞானத்தை	wisdom
பொதுவானது	công
தோமசு	tomas
எல்லிஸ்	ellis
விக்	wig
விக்	vic
நிரப்பு	tô
நிரப்பு	điền
வெறி	desperate
டாய்	dai
பாலும்	sữa
பாலும்	milk
அந்தோணி	anthony
அடித்தல்	bumps
அடித்தல்	bumper
அடித்தல்	roi
அடித்தல்	whip
கில்பர்ட்	gilbert
குழப்பமான	chaos
குழப்பமான	disturbing
ராசி	razi
ராசி	zodiac
ஓரி	ori
வரிவிதிப்பு	thuế
கொக்கோ	cocoa
கொக்கோ	cacao
எட்கர்	edgar
அழைப்பிதழ்	mời
விரதங்கள்	vira
பந்துவீச்சு	bowling
அசைடு	azua
சோபியா	sofia
சோபியா	sofia
சோபியா	sophia
நொடிகள்	giây
நொடிகள்	sec
நொடிகள்	giây
பிசின்	resin
நேப்பியர்	napier
மார்ஸ்	mars
சிலிகான்	silicone
சிலிகான்	silicon
சேத்	seth
பசை	keo
சிமோன்	simone
டெனிஸ்	denise
டெனிஸ்	denis
ராய்ட்டர்ஸ்	reuters
ரெனே	rené
ரெனே	rene
சைனா	china
விருந்தோம்பல்	hiếu
யாம்	yam
எக்குவடோர்	ecuador
மிமி	mimi
இராதாகிருஷ்ணன்	radhakrishnan
ஸ்டுடியோஸ்	studios
மைத்திரிபால	maithripala
கார்ட்டர்	garter
கார்ட்டர்	carter
பைசா	paisa
அணிகலன்	ornament
வாரிசுகள்	ngai
வாரிசுகள்	heirs
மரியானா	mariana
ஜெஃப்ரி	jeffrey
சாதிக்	sadik
லூசியா	lucia
விறகு	củi
பாசு	basu
கேட்ஸ்	gates
கேட்ஸ்	cổng
கேட்ஸ்	mèo
கேட்ஸ்	cats
மைக்கலாஞ்சலோ	michelangelo
பாண்டே	pandey
மகளின்	gái
டட்லி	dudley
கடி	bit
கடி	đớp
கடி	táp
கடி	cắn
ஸ்கேன்	quét
ஸ்கேன்	scan
கற்பிக்க	dạy
கோகலே	gokhale
சஹாரா	sahara
நேட்டோ	nato
மெஸ்ஸி	messi
மண்டல்	mandal
பெர்லிஸ்	perlis
டாங்	dang
டாங்	tang
டாங்	đường
டாங்	kềm
டாங்	dong
டாங்	đổng
உனது	của
நெருக்கம்	nén
முகமட்	mohd
உண்பது	ăn
ஜொனாதன்	jonathan
ஈர	trơn
ஈர	vat
ஈர	ướt
அனுப்புதல்	gửi
அனுப்புதல்	phái
இரகசியம்	mật
இரகசியம்	bí
ஆலப்புழா	alappuzha
எரித்திரியா	eritrea
ரோட்ஸ்	rhodes
நாக்	cốc
நாக்	gõ
நாக்	diss
சூடி	judi
கற்றாழை	aloe
வாக்குறுதி	hứa
#திருத்தந்தை	#hoàng
குடகு	hosakote
சாவி	key
சாவி	khóa
சாவி	phím
சிறுவயது	trãi
நினைவிடம்	memorial
நாண்	chord
ஜோஷ்	josh
முல்லர்	müller
முல்லர்	muller
முல்லர்	muller
ஏலக்காய்	cardamom
குற்றங்களை	khuyết
கூன்	koon
டைட்டன்	titan
இலவங்கப்பட்டை	quế
நொடி	sec
நொடி	giây
தட்டுகள்	kẽm
டேல்ஸ்	dales
சீரம்	serum
பெர்னான்டோ	fernando
பிக்சல்	pixel
நொச்சி	altissima
மனைவிகள்	vợ
சாயல்	shading
சாயல்	râm
சாயல்	khuất
சாயல்	sắc
சாயல்	huế
விரிவாகப்	madrasa
வருணன்	varuna
ஜபல்பூர்	jabalpur
ஜெரோம்	jerome
தேரர்	thero
தாரிக்	tariq
தனிமை	solitude
பூசன்	busan
பாசுபேட்டு	phosphate
கோபாலன்	gopalan
டக்கர்	tucker
