категорія	categoría
постане	o
постане	lle
вмикає	posibilita
вмикає	permite
куртку	chaqueta
куртку	da
нерозумно	parvo
домінанта	dominante
домінанта	educativa
передивився	través
передивився	a
передивився	por
коханих	amantes
побігли	marcharon
побігли	sen
кворуму	do
кворуму	quórum
контрастність	contraste
покора	humildade
слайди	diapositivas
слайди	portaobxectos
введіть	entrar
уявляти	imaxinar
уявляти	imaxinade
уявляти	imaxina
уявляти	imaxinen
тихенько	silencio
мишкою	rato
вдача	sorte
спальню	dormitorio
спальню	cuarto
берет	boina
безпечніше	máis
безпечніше	seguro
феєрверк	artificio
сигар	puros
сигар	cigarros
надихали	inspiroume
проведемо	que
мастурбація	masturbación
вигравати	gañar
богородице	“
богородице	sarabia
богородице	”
богородице	en
богородице	galego
богородице	saudamos
вимагаємо	quero
вимагаємо	queremos
вимагаємо	quere
вимагаємо	queren
вимагаємо	queres
отруїв	envelenáronme
хуань	huan
стараються	protexer
стараються	protexen
стараються	protexelos
стараються	protexerse
стараються	para
готово	fixen
готово	feito
готово	fixemos
готово	facer
готово	fixeches
вірила	que
кессі	cassie
міура	miura
пригадав	lembraban
пригадав	lembraba
розкажіть	dicir
розкажіть	dille
сканера	escáner
стоматолога	dentista
клітинка	célula
клітинка	cela
пропуски	déficits
пеніцилін	penicilina
пеніцилін	a
фішка	que
фішка	cousa
фішка	mesmo
фішка	moeda
фактура	bill
фактура	billete
фактура	conta
фактура	dereitos
фактура	contrato
грегуар	grégoire
корпоративному	empresas
корпоративному	corporacións
голодна	famentos
голодна	fame
гнилі	horríbel
дивимося	desfrutando
дивимося	ben
шалена	aproximada
шалена	vaga
шалена	duro
шалена	mal
шалена	moi
шалена	duros
шалена	duras
шалена	brutal
ммм	mmm
ммм	mmmh
емоція	emoción
поводитись	ben
забудь	esquecer
забудь	esquezas
забудь	o
ніжку	perna
ніжку	pernas
ніжку	unha
ніжку	pata
прилетіли	sobre
прилетіли	chegou
прилетіли	veu
католикос	catholicos
травневі	poden
травневі	pode
травневі	maio
травневі	que
травневі	podo
негр	negros
негр	negro
благословіння	bendición
благословіння	beizón
нещасним	miserábel
нещасним	vida
обережні	coidado
обережні	ten
обережні	con
обережні	tede
обережні	prudente
обережні	conta
обережні	atento
зацікавило	me
зацікавило	interesaba
зацікавило	interesábame
зацікавило	interesados
зацікавило	interesado
зацікавило	interese
зацікавило	interesa
зацікавило	interesada
цигарки	tabaco
цигарки	cigarros
цигарки	cigarros
цигарки	cigarro
цигарки	un
цигарки	pitillo
цигарки	pito
роздати	debuxar
роздати	que
роздати	os
роздати	absorber
роздати	sur
роздати	debuxaría
елегантність	elegancia
немовлята	os
немовлята	bebés
немовлята	nenos
дядьки	tíos
парочка	par
парочка	dous
парочка	parella
парочка	uns
розповсюдити	a
патрулюють	patrullas
підключитися	conectarnos
бернбург	bernburg
бернбург	a
рахує	conta
рахує	o
сучасно	modernos
сучасно	moderna
сучасно	as
сучасно	modernas
сучасно	moderno
ввімкнено	no
ввімкнено	en
ввімкнено	na
ввімкнено	veña
гейгера	geiger
рахував	fixo
рахував	que
рахував	o
послухав	escoitei
допису	posto
допису	poste
допису	correos
допису	correo
допису	de
пропонуємо	oferta
пропонуємо	ofrecer
пропонуємо	lle
пропонуємо	unha
лети	e
лети	pilotar
лети	voar
лети	voan
лети	voarei
лети	voe
лети	voo
спрацювало	traballamos
спрацювало	funcionou
спрацювало	traballei
спрацювало	traballaba
спрацювало	traballou
вподобань	gusta
вподобань	gústalle
невинні	inocente
невинні	inocentes
очам	os
очам	ollos
підказка	punta
підказка	dan
підказка	propinas
сука	puta
веселої	aposta
веселої	apostar
веселої	a
веселої	aposto
веселої	que
веселої	seguro
швиденько	rápido
швиденько	rapidamente
швиденько	axiña
падло	golpes
непрозорі	opaco
бус	autobús
бус	parada
бус	autocarro
столики	mesas
голосуйте	votamos
голосуйте	voto
голосуйте	votan
голосуйте	votar
голосуйте	votos
голосуйте	voten
вигнанці	fuxidos
вигнанці	ladróns
талібан	talibáns
карлівна	baronesa
витривалі	dura
витривалі	por
витривалі	duro
витривалі	duros
витривалі	difícil
полетіли	sobre
везти	de
везти	levamos
везти	levaba
везти	leva
везти	levar
везти	unha
метушні	pánico
погрожують	ameazada
малятко	bebé
малятко	nena
малятко	rapaz
нагадаємо	que
нагадаємо	lémbrolle
нагадаємо	lembrareille
нагадаємо	lembrar
нагадаємо	lembrarlle
нагадаємо	lémbranme
нагадаємо	lembrarlles
молись	rezar
молись	rezan
молись	rezo
продовжуємо	seguir
продовжуємо	continuar
продовжуємо	continúan
продовжуємо	continúe
продовжуємо	continuaremos
боягуз	covarde
здивувати	sorpresa
здивувати	sorprenda
здивувати	unha
казково	brillante
казково	fabuloso
сандрін	sandrine
слоан	sloan
слоан	a
слоан	matou
лотерея	lotería
лотерея	de
лотерея	lotaría
параноя	paranoide
займаюся	fai
займаюся	facer
займаюся	facendo
займаюся	a
займаюся	fas
ідіот	idiota
ідіот	parvo
ідіот	imbécil
щедрим	xenerosa
карають	castigada
карають	castigado
зловили	atrapado
зловили	colleran
втопити	afogar
блед	desangraron
блед	á
блед	ao
