در	uks
ترینیداد	trinidadi
باورهای	uskumused
ندرت	harva
تهاجم	sissetungi
تهاجم	sissetung
تهاجم	kallaletung
تهاجم	rünnak
تهاجم	ründamine
کلن	kölni
کلن	köln
نیسان	nissan
مسافت	kaugus
مسافت	vahemaa
دشمنی	vaenlane
دشمنی	vaenulik
دشمنی	vaenulikud
دشمنی	vaenlane
شوخی	nali
شوخی	nalja
شوخی	huumor
یورک	york
یورک	yorki
بازنشستگی	pensionile
بازنشستگی	pension
بازنشستگی	pensioni
عروق	vaskulaarsed
نعمت	õnnistus
نعمت	õnnistust
نعمت	teene
ورشو	varssavi
مخصوصا	eriti
داود	david
زندگینامه	autobiograafia
زندگینامه	elulugu
جادویی	maagiline
جادویی	võlu
جادویی	magic
جادویی	maagia
جادویی	maagiline
جادویی	maagilised
وینسنت	vincent
فاجعه	katastroof
فاجعه	katastroofi
استعمار	kolonialismi
فقیر	vaesed
فقیر	vaene
فقیر	vaesemate
برون	välja
برون	väljas
برون	out
افلاطون	platon
گریز	põgenemine
عمود	risti
مجاری	ungari
صبا	saba
گله	parv
گله	veised
گله	karja
گله	kari
دومینیکن	dominikaani
تفلیس	thbilisi
موی	karvad
موی	soeng
موی	juuksed
موی	mui
ظروف	nõud
ظروف	nõusid
هورمون	hormooni
هورمون	hormoonid
اعتیاد	sõltuvus
خشن	vägivaldsed
خشن	vägivaldne
خشن	karm
بیرمنگام	birminghami
پستان	rind
پستان	rinnanäärme
پستان	rinnaga
فیلمهای	filmid
راهبردی	strateegilised
راهبردی	strateegiline
پرسنل	personal
پرسنل	töötajad
مارکس	marx
مارکس	märgid
مارکس	marks
هاینریش	heinrich
افق	horisont
تکواندو	taekwondo
اصالت	originaalsus
اصالت	aadel
آرمسترانگ	armstrong
خاستگاه	päritolu
برنارد	bernard
آجری	telliskivi
آجری	brick
آجری	tellis
لئو	leo
سکوی	platvorm
گیل	gill
گیل	gail
آتلانتا	atlanta
آتلانتا	atlantas
دایر	dyer
کروم	kroomi
کروم	kroom
کروم	kroomi
کروم	kroom
رحم	emakas
رحم	emaka
رحم	emakas
تساوی	võrdõiguslikkus
تساوی	võrdsus
سانتیاگو	santiago
وعده	lubadused
وعده	lubadusi
وعده	lubadus
بشکه	tünn
فاکتور	teguri
فاکتور	tegur
فاکتور	faktor
وگاس	vegas
هندوراس	hondurase
مورخان	ajaloolased
بوکس	poks
بوکس	poksi
بیننده	vaatajad
باس	boss
باس	bass
باس	bas
نصر	nasr
هوگو	hugo
خودی	sõbralikud
خودی	sõbralik
بیماریهای	haigused
گشایش	võimekus
اوگاندا	uganda
نوآوری	uuendused
نوآوری	innovatsioon
نوآوری	uuendus
نوآوری	uuendused
شر	cher
شر	sher
شر	kurjus
شر	kurja
شر	kuri
لنین	lenin
یونانیان	kreeklased
خالق	looja
نیوتن	newton
گوگنهایم	guggenheim
کنده	conde
کنده	känd
بنجامین	benjamin
همیلتون	hamiltoni
همیلتون	hamilton
گرانشی	gravitatsiooni
گرانشی	gravitatsioon
آنری	henri
آنری	henry
دوش	dušš
قیر	tõrva
مزیت	eelis
خرگوش	küülikud
خرگوش	jänes
خرگوش	küülik
طالب	iha
طالب	soov
طالب	soovi
فردیناند	ferdinand
صرفه	säästlikult
صرفه	vähenõudlik
تد	ted
لیون	lyoni
لیون	leon
رایش	reich
سلولهای	rakke
سلولهای	rakud
اسکان	asula
انتگرال	lahutamatu
تایپ	tüüp
تایپ	kirjutades
صلاح	salah
قریه	linn
قریه	linna
نوشیدنی	joob
نوشیدنی	joogid
ارتقای	edendamine
قانع	veendunud
سازندگان	tootjad
سازندگان	ehitajad
کارناتاکا	karnataka
حیدرآباد	hyderabad
جذاب	armsad
جذاب	nunnu
جذاب	atraktiivne
جذاب	võluv
جذاب	võluvad
موضعی	narkoosi
پارتی	party
پارتی	pidu
پارتی	erakond
پارتی	peole
جولای	juuli
جولای	weaver
مداخله	sekkumine
مداخله	sekkumine
مداخله	sekkumise
صحرا	sahara
صحرا	kõrb
مولداوی	moldova
واکر	walker
انداختن	langeb
ذخایر	aardeid
ذخایر	reservid
ذخایر	reserve
کمپ	laagri
کمپ	laager
کمپ	laagris
زیباترین	ilusaim
اقتصاددانان	majandusteadlased
مول	moll
مول	mol
سوری	surrey
سوری	süüria
نجومی	astronoomiline
مجروح	vigastatud
بارندگی	sademed
سربازی	sõdur
جهش	hüpe
جهش	hüppab
جهش	mutatsioon
جهش	mutatsiooni
جهش	hüpe
پایتون	pythoni
پیشرو	progresseeruva
مان	mann
ماشینی	masin
ماشینی	masina
تبریک	õnnitlused
تبریک	õnnitlused
بروکسل	brüssel
کوزوو	kosovo
لب	huuled
لب	huule
حج	palverännak
رونالد	ronald
سرخس	fern
تصوف	müstika
برزیلی	brasiilia
ابزارها	tööriistad
کشاورزان	talunikud
کشاورزان	talupidajad
کشاورزان	põllumajandustootjate
بتمن	batman
بتمن	batmani
متیل	metüül
تعلیق	peatamise
تعلیق	suspensioon
تعلیق	peatamine
مبادله	vaheta
مبادله	vahetus
غارهای	koopad
سواری	ratsutamine
سواری	ratsutada
سواری	sõit
ناوچه	fregatt
ترنس	trance
ترنس	terence
دوشیزه	preili
موتوری	mootor
بنین	benini
بازیهای	mängud
دودویی	binaarne
دیابت	suhkurtõbi
دیابت	diabeet
صاحبان	omanikud
معرفت	teadmised
معرفت	teadmine
علنی	avalikkus
علنی	avalik
علنی	avalikud
شانه	õla
شانه	õlg
شانه	õlga
شانه	kamm
تورین	thorin
تورین	torino
انداخته	kukkus
عامیانه	släng
نجوم	astronoomia
چندگانه	mitmekordne
چندگانه	mitu
کریمه	krimmi
کریمه	krimmi
انها	laadimine
آرشیو	arhiivid
آرشیو	arhiivi
آرشیو	arhiiv
ممنوعیت	embargo
ممنوعیت	keeld
ممنوعیت	keelustamine
علف	heina
علف	hein
علف	hay
علف	rohi
علف	muru
علف	kanep
علف	puru
ناپل	napoli
بازگشتی	rekursiivne
فرناندو	fernando
لشکرکشی	kampaania
کاوش	uurides
کاوش	avastama
زایمان	tarne
زایمان	kohaletoimetamine
زایمان	sünnituse
زایمان	sünnitus
بازده	kasutegur
بازده	tõhusus
بازده	efektiivsus
بازده	saagis
چاد	tšaadi
چاد	chad
اشک	pisar
اشک	pisarad
پیک	poti
شیء	objekti
شیء	objekt
تان	tan
یخچال	külmkapp
یخچال	külmkapp
خشمگین	raevus
خشمگین	vihane
حسی	sensoorne
براین	bryan
براین	brian
لوکس	lux
لوکس	luksuslik
مواضع	positsioonid
موجودی	elukas
موجودی	olend
موجودی	olevus
موجودی	varu
موجودی	varude
سوادکوه	iraani
سوادکوه	iraan
اوساکا	osaka
دانمارکی	taani
شاد	rõõmustada
شاد	aloosa
شاد	õnnelik
رستوران	restoran
لرزش	treemor
لرزش	vibratsiooni
لرزش	vibratsioon
مانوئل	manuel
ویمبلدون	wimbledoni
سواد	harimatu
سواد	kirjaoskuse
تنه	kere
تنه	torso
تنه	pakiruumi
مداری	orbiidi
مبهم	ähmane
مبهم	fuzzy
عینی	eesmärk
عینی	pealtnägija
نگرش	hoiak
نگرش	suhtumine
دیپلماتیک	diplomaatiline
گردو	pähkel
گردو	pähkli
رزم	lahing
رزم	taktika
روشنی	heleduse
یادآور	meenutus
سعادت	õndsus
مارگارت	margaret
بهایی	price
بهایی	hind
کشش	venitada
کشش	venib
کشش	pinge
کشش	pingeid
کشش	pinged
نگارخانه	galeriis
نگارخانه	galerii
اعتقادات	uskumused
بنفش	lilla
بنفش	violet
دریانوردی	merendus
دریانوردی	purjetama
اراده	otsustab
فیشر	fisher
فیشر	fischer
متیو	matthew
پخته	keedetud
پخته	küpsetatud
اساساً	põhimõtteliselt
متخصصان	eksperdid
متخصصان	tehnikud
الهه	jumalanna
الهه	muusa
شخصاً	isiklikult
حفره	alveolaarne
حفره	auk
حفره	auku
دوچرخه	jalgrattad
دوچرخه	ratas
دوچرخه	jalgratas
دوچرخه	ratta
دوچرخه	jalgratas
یگانه	ühe
یگانه	üks
استر	ester
استر	esther
شل	shell
شل	kest
شل	lahtine
شل	lahtised
شل	lahti
فیروزه	türkiis
هفده	seitseteist
یوری	juri
یوری	yuri
ریشتر	richter
ملبورن	melbourne
بوم	boom
بوم	poom
بوم	hulgus
چو	chu
چو	cho
نساجی	kudumine
فیلیپس	philips
فیلیپس	phillips
هنرستان	konservatoorium
ورق	kaardid
ورق	kaardiga
ورق	kaart
ورق	kaardi
ورق	teki
ورق	tekk
درشت	suured
درشت	suure
درشت	suur
درشت	makro
برتون	burton
برتون	breton
زنبور	mesilane
زنبور	bee
آریایی	aaria
کاسه	kausi
کاسه	kauss
استحکام	jõudu
استحکام	tugevus
دایی	onu
پیاز	sibul
پیاز	sibulad
پیاز	sibul
پیاز	sibula
کمیت	kogus
رام	ram
رام	rom
رام	taltsutada
دود	suitsu
دود	suits
مشرف	musharraf
کبود	sinised
کبود	sinine
کبود	sinikas
ویدیو	video
ویدیو	videod
تخصیص	jaotamine
تخصیص	eraldamine
دیجیتالی	digitaalse
دیجیتالی	digitaalne
تصاحب	ülevõtmine
رودی	rudy
دمکراتیک	demokraatlik
دمکراتیک	demokraatlikud
بلا	bela
بلا	bella
اعتصاب	streik
اعتصاب	löök
آبشاری	cascade
تداخل	sekkumine
انتها	ajatu
دفاتر	bürood
دفاتر	kontorid
طولی	portree
شین	shane
مشورت	konsulteerimine
مشورت	konsulteeritud
مشورت	konsultatsioonid
مشورت	konsulteerimine
مشورت	konsulteerida
یی	yee
نورمن	norman
بیدار	ärkvel
بیمارستانی	haiglas
بیمارستانی	haigla
بیمارستانی	haiglasse
نادری	harv
نادری	harva
نادری	haruldased
نادری	haruldane
گراهام	graham
تهاجمی	agressiivsed
تهاجمی	agressiivne
جهنم	põrgu
شرطی	tingimuslikud
شرطی	tingimuslik
شرطی	tingimustega
خوشحال	õnnelik
فوران	purse
سرشار	täis
سرشار	täielik
دانستن	teades
دانستن	teadmine
تطابق	ühesugused
تطابق	sobivus
تطابق	match
الیوت	elliot
پرستش	kummardavad
توباگو	tobago
پارلمانی	parlamentaarne
دلتا	delta
پروازهای	lennud
پروازهای	lende
روبروی	näoga
مسطح	tasane
مسطح	lame
مسطح	tasapinnalised
مملکت	riik
مامور	agent
تلگراف	telegraafi
مختص	eranditult
تکذیب	keela
اعلان	väljakuulutamine
اعلان	teadaanne
اعلان	teatamine
اعلان	teade
اعلان	teavitamine
اعلان	teated
اعلان	deklaratsioon
دویچه	deutsche
رآکتور	reaktor
تماشاگر	pealtnägija
بوداپست	budapestis
بوداپست	budapesti
تاجر	kaupmees
غیررسمی	mitteametlik
غیررسمی	mitteametlikult
تیز	teravad
تیز	sharp
تیز	terav
رومن	roman
آبهای	veed
جویی	joey
روبرت	robert
ویژگیهای	omadused
ویژگیهای	omadused
فریم	raamid
فریم	kaader
فریم	raam
فریم	raami
بده	anda
بده	anna
الکلی	alkohoolikud
الکلی	alkohoolik
الکلی	alkohoolsete
خفاش	bat
خفاش	nahkhiir
بازمانده	ellujääja
بازمانده	ellujäänu
اعتراضی	vastuväide
اعتراضی	protest
اعتراضی	vastuväited
اعتراضی	protest
اعتراضی	protesti
سازمانهای	organisatsioonid
سازمانهای	organisatsioone
گوتیک	gooti
اجاره	rentimine
اجاره	üür
اجاره	üüri
اجاره	laenutada
اجاره	rent
اجاره	liisi
برمن	bremen
برمن	berman
شفاهی	suuline
شفاهی	suukaudse
شفاهی	suuline
کارول	carol
پریش	vald
ژورنال	päevik
نلسون	nelson
لئوناردو	leonardo
گئورگ	jüri
گئورگ	george
گئورگ	georg
بعید	ebatõenäoline
بعید	vähetõenäoline
پلان	plaan
پلان	plaani
پلان	kava
اتهامات	süüdistused
اتهامات	laengud
اتهامات	süüdistusi
اتهامات	süüdistused
آلبرتو	alberto
برپایی	seadistus
برپایی	seadistamine
فرآیند	protsess
فرآیند	protsessi
موشکی	rakett
پولیتزر	pulitzeri
میگ	mig
شدیداً	tohutult
مینی	mini
مینی	minnie
زره	turvis
زره	turvis
روحانیت	vaimsus
روحانیت	vaimulikud
نجیب	üllas
نجیب	õilis
نجیب	korralik
موسس	asutaja
برکه	tiigi
برکه	tiik
برکه	tiiki
بوک	bok
راکت	rakett
خواهرش	õde
الکترومغناطیسی	elektromagnetiline
تناسب	osakaal
تناسب	sobivad
تناسب	sobis
تورینگ	turing
ملوان	meremehed
ملوان	madrus
ملوان	meremees
فولکلور	folkloor
دیواری	müür
دیواری	sein
دیواری	seina
رومئو	romeo
مکزیکی	mehhiklased
مکزیکی	mehhiko
مکزیکی	mehhiklane
دستمزد	palk
دستمزد	töötasu
دستمزد	palgad
دستمزد	tasu
دستمزد	tasumine
دستمزد	maksmine
دستمزد	makse
قاچاق	salakaubaveo
قاچاق	inimkaubandus
ریش	sidur
ریش	habe
کارلو	carlo
دیک	munn
دیک	dick
تکلیف	ülesanne
تکلیف	kodutööd
گزینش	valimine
گزینش	valik
ژول	jules
حماسه	saaga
حماسه	eepiline
همیشگی	alalise
همیشگی	alalised
همیشگی	alaline
همیشگی	püsiv
فلج	halvatud
ورمانت	vermonti
مینا	mina
جعلی	võlts
عضله	lihas
خشت	adobe
خشت	teemandid
کشمیر	kashmiri
بت	beth
پنجه	käpp
پنجه	küünis
پنجه	küüned
پنجه	küünised
پنجه	käpp
پنجه	käppa
افتادن	kukkumine
افتادن	kuku
پاراگراف	lõik
پاراگراف	paragrahv
پاراگراف	lõige
اردک	pardid
اردک	part
پنیر	juustu
پنیر	juust
دزدی	rööv
دزدی	röövi
دزدی	röövimine
دزدی	vargus
دزدی	varastamine
دزدی	varastab
خبرنگاران	ajakirjanikud
خبرنگاران	reporterid
خبرنگاران	ajakirjanikud
کروی	sfääriline
کلاغ	vares
کلاغ	ronk
کلاغ	raven
شرکتهای	äriühingud
شرکتهای	firmad
شرکتهای	ettevõtted
انستیتو	instituut
ترمیم	taastamine
زیرساخت	infrastruktuurid
زیرساخت	infrastruktuur
زیرساخت	infrastruktuuri
زیرساخت	taristu
برکناری	vallandamise
شتر	kaameli
صور	trompet
صور	sarv
نیکل	nikli
نیکل	nicole
مرو	moro
اختیاری	valikuline
اختیاری	vabatahtlik
اختیاری	vabatahtlik
گسسته	diskreetne
غیبت	puudumine
دنا	dana
زیمبابوه	zimbabwe
زیمبابوه	zimbabwe
فرستادن	saatmine
فرستادن	saates
رن	rennes
رن	ren
عفو	amnesty
عفو	amnestia
دستاوردهای	saavutused
دستاوردهای	saavutamine
دستاوردهای	saavutus
پلاستیک	plastikust
پلاستیک	plast
پلاستیک	plastik
آرد	jahu
کیهانی	kosmiline
فاتح	vallutaja
فاتح	fatih
نوح	noa
نوح	noah
مموریال	memorial
آلات	instrumendid
وقف	pühendatud
وقف	pühendunud
صوفی	mystic
صوفی	müstiline
ارزان	odavad
ارزان	odav
ارزان	odavalt
پنبه	puuvill
جادوگر	nõustaja
جادوگر	võlur
جادوگر	nõid
سونگ	sung
ادوار	édouard
لستر	leicester
ور	var
ور	ware
لنگ	lang
جادو	maagiline
جادو	võlu
جادو	magic
جادو	maagia
سنگینی	rasked
سنگینی	raske
شرف	au
دکمه	nööbid
دکمه	nupud
دکمه	nööp
دکمه	nupp
دکمه	button
کام	kam
کام	võrgutada
کریستی	christy
سفری	rännak
سفری	teekond
سفری	reis
ناراحت	ärritunud
کت	mantel
کت	kati
کت	kat
بوتسوانا	botswana
سیکل	tsükkel
غبار	tolmu
غبار	tolm
کرت	kurt
کرت	kart
تیغه	blade
تیغه	tera
سون	päikest
سون	päike
سون	sven
بازرگانان	kaupmehed
بازرگانان	tarnijad
انعکاس	peegeldus
انعکاس	peegel
انعکاس	peegelda
مقصود	eesmärk
مقصود	otstarve
وفادار	ustav
وفادار	lojaalsed
وفادار	lojaalne
وفادار	truu
وفادار	ustavus
وفادار	lojaalsust
وفادار	lojaalsus
چشمان	silmad
فریب	pettus
سیاتل	seattle
گوارش	seedimine
مناظر	maastik
مناظر	vaatamisväärsusi
مناظر	maastikud
گز	gaz
ناتو	nato
ترش	hapu
اتو	otto
بافی	buffy
توپخانه	suurtükivägi
میهن	kodumaa
دارن	darren
فولادی	teras
فولادی	steel
فولادی	terasest
کاش	sooviks
کاش	soov
کاش	soovi
تگ	sildi
تگ	tag
تگ	silt
تخلف	rikkumine
بیابانی	kõrb
کمونیستی	kommunist
کمونیستی	kommunistliku
کمونیستی	kommunistlik
معلق	peatamise
معلق	suspensioon
معلق	peatamine
معلق	peatatud
آمونیوم	ammoonium
هجرت	emigreerunud
صریح	sõnaselgelt
صریح	selgesõnaliselt
مقدمات	ettevalmistused
مقدمات	preparaadid
لورن	lauren
سیف	saif
سیف	sif
مبحث	teema
تطبیقی	võrdlev
تطبیقی	võrdleva
نمایشگر	vaataja
نمایشگر	näitaja
نمایشگر	monitor
نمایشگر	monitori
نمایشگر	jälgida
نمایشگر	jälgija
عوام	commons
غم	leina
غم	lein
غم	kurbus
غم	kurbust
غم	ahastust
غم	kurbus
غم	kurb
لائوس	lao
لائوس	laos
پرنس	vürst
پرنس	prints
پرنس	prince
فصول	hooaega
آقایان	härrad
آقایان	härrased
محرمانه	saladus
محرمانه	salajane
محرمانه	secret
لان	lan
لان	ian
لان	lon
آنکارا	ankara
رولینگ	rolling
رولینگ	jooksvalt
رولینگ	veere
رولینگ	rowling
حیوانی	looma
حیوانی	loom
ایدئولوژی	ideoloogia
پین	pin
نمره	hinne
نمره	hinded
نمره	skoor
نمره	punktisumma
ماجراجویی	seiklus
ماجراجویی	seiklused
امثال	vanasõna
بسازید	ehita
