kategória	category
filtrácie	filtration
footballdatabase	footballdatabase
trudy	trudy
mbh	mbh
batak	batak
arteriálnej	arterial
tully	tully
monitorované	monitored
psoe	psoe
regolit	regolith
lask	lask
podmienečné	conditional
swarovski	swarovski
klobása	sausage
olzon	olzon
vsc	vsc
nebojša	nebojša
picpus	picpus
mahatma	mahatma
jpmorgan	jpmorgan
asymptotickej	asymptotic
kilby	kilby
bors	bors
vern	vern
bengtsson	bengtsson
ebb	ebb
mothe	mothe
zbrojnici	armoury
górna	górna
kaohsiung	kaohsiung
kees	kees
thiemo	thiemo
silvestri	silvestri
eldon	eldon
skandium	scandium
návnady	decoy
návnady	bait
návnady	baits
návnady	decoys
blainville	blainville
pohľadávka	receivable
pohľadávka	claim
pohľadávka	debt
tanana	tanana
pobozkal	kissed
neporaziteľný	invincible
canonical	canonical
flotow	flotow
netrpezlivo	eagerly
prizren	prizren
suffren	suffren
tzu	tzu
mattsson	mattsson
pmc	pmc
szpilman	szpilman
lanarkshire	lanarkshire
zefektívniť	streamline
lenovo	lenovo
požičala	borrowed
požičala	lent
stereophonics	stereophonics
obchádzka	detour
bedlam	bedlam
umg	umg
umývadlo	sink
rotax	rotax
injekcia	injection
mascherano	mascherano
falšovaniu	counterfeiting
herefordshire	herefordshire
ovulácie	ovulation
všadeprítomná	pervasive
marano	marano
kompost	compost
helle	helle
sox	sox
historischen	historischen
toxoplasma	toxoplasma
crouse	crouse
chieti	chieti
mitteleuropa	mitteleuropa
bulímia	bulimia
reci	rumors
reci	rumours
whibley	whibley
stapleton	stapleton
stans	stans
beltz	beltz
gast	gast
omurtag	omurtag
bessemer	bessemer
wallin	wallin
aarne	aarne
mertens	mertens
masti	ointment
etikety	labels
sinan	sinan
olejovitá	oily
devastácia	devastation
saná	sanaa
ibuki	ibuki
meiningen	meiningen
versuche	versuche
necitlivé	insensitive
domergue	domergue
makrofágov	macrophages
kasíne	casino
shaggy	shaggy
doorn	doorn
luynes	luynes
ldl	ldl
enver	enver
kleinen	kleinen
roza	roza
rinzai	rinzai
cdf	cdf
regierungsbezirk	regierungsbezirk
kda	kda
koncentráty	concentrates
perzepolis	persepolis
nevalainen	nevalainen
arita	arita
babeuf	babeuf
ollie	ollie
metronidazol	metronidazole
aman	aman
bouvier	bouvier
megumi	megumi
hazrat	hazrat
vasas	vasas
recanati	recanati
mykalé	mycale
elen	elen
arve	arve
habanero	habanero
megalodon	megalodon
constantia	constantia
onur	onur
niebuhr	niebuhr
rummenigge	rummenigge
remsen	remsen
odchodov	departures
iwaki	iwaki
mcewan	mcewen
halogénové	halogen
vztah	relationship
seurat	seurat
ezer	ezer
spali	slept
walras	walras
lilia	lilia
debugger	debugger
velox	velox
festus	festus
fifo	fifo
nace	nace
konfrontoval	confronted
schnitzer	schnitzer
giardini	giardini
kresadlo	tinderbox
zatieňuje	overshadows
vresoviská	heaths
calvaire	calvaire
lévinas	levinas
faidros	phaedrus
sonne	sonne
cdp	cdp
kamke	kamke
ruf	ruf
komplety	ensembles
betka	lizzie
veľkoleposť	magnificence
koncentrát	concentrate
didius	didius
urológ	urologist
zine	zine
hrče	bumps
elías	elías
pinault	pinault
redemptoris	redemptoris
minojci	minoans
gargan	gargan
drsne	rough
falconeri	falconeri
vaughn	vaughn
vleck	vleck
otello	otello
lanta	lanta
hnd	gni
endokrinológia	endocrinology
levesque	levesque
lumiere	lumiere
kum	kum
modèle	modèle
tano	tano
sona	sona
sbc	sbc
svir	svir
sandler	sandler
supy	vultures
lorena	lorena
impregnácia	impregnation
colson	colson
seiji	seiji
ame	ames
ame	ame
dann	dann
žlčník	gallbladder
banálne	banal
pórovitý	porous
bungei	bungei
ippolito	ippolito
pomaličky	slowly
kotka	kotka
cateau	cateau
začervenanie	flushing
začervenanie	redness
cartagene	cartagena
pohnpei	pohnpei
kombajn	harvester
crj	crj
pontormo	pontormo
vďačnosť	gratitude
onyx	onyx
výstredný	eccentric
meißen	meissen
bering	bering
snecma	snecma
venere	venere
leesburg	leesburg
požehnaná	blessed
haraldsson	haraldsson
sukničkár	womanizer
gastonia	gastonia
cipriani	cipriani
kúpať	bathe
escaldes	escaldes
dahm	dahm
camões	camões
tarantella	tarantella
žalári	dungeon
joulov	joules
rogerio	rogerio
esejci	essenes
mastektómia	mastectomy
memel	memel
marussia	marussia
glencoe	glencoe
tron	tron
ramadán	ramadan
varsity	varsity
mytilini	mytilene
centralizované	centralised
windisch	windisch
dieudonné	dieudonné
gor	gor
bója	buoy
columella	columella
nasser	nasser
vilfredo	vilfredo
brightman	brightman
vačice	possums
kut	kut
roddenberry	roddenberry
macfarlane	macfarlane
plytčín	shallows
onsager	onsager
krugman	krugman
shia	shia
alentejo	alentejo
woolf	woolf
anata	anata
königlich	königlich
wacken	wacken
kortikosteroidov	corticosteroid
jep	jep
uff	phew
emb	emb
ittihad	ittihad
čarodejníckom	wiccan
rizzuto	rizzuto
slagelse	slagelse
shephard	shephard
hashtag	hashtag
nieder	nieder
quaestiones	quaestiones
sausalito	sausalito
polysacharid	polysaccharide
funkadelic	funkadelic
valérien	valérien
aracoeli	aracoeli
arlingtone	arlington
soundcloud	soundcloud
jommelli	jommelli
verizon	verizon
danilov	danilov
kommune	kommune
milimetroch	millimetres
pontivy	pontivy
ulcerózna	ulcerative
lyžice	spoons
lyžice	spoon
agudat	agudat
puntland	puntland
merkantilizmu	mercantilism
mortes	mortes
guibert	guibert
sikhizmus	sikhism
kilogramoch	kilograms
andreotti	andreotti
čaturanga	chaturanga
skateboarding	skateboarding
coenovci	coen
ponížený	humiliated
thacker	thacker
sitzungsberichte	sitzungsberichte
kašubčina	kashubian
hipólito	hipólito
areopág	areopagus
tonnerre	tonnerre
potrestaná	punished
olinda	olinda
angustifolia	angustifolia
nepálske	nepalese
prikrývky	blankets
účtovanie	accounting
účtovanie	billing
vybuchnúť	explode
kirkenes	kirkenes
veltins	veltins
leroi	leroi
toast	toast
hedlund	hedlund
mckean	mckean
lutetia	lutetia
naef	naef
spe	spe
poprsie	bust
sammet	sammet
dúfajme	hopefully
gouda	gouda
xxxix	xxxix
dvojnohý	bipedal
tristar	tristar
sloane	sloane
mauritz	mauritz
nestrannosti	impartiality
floreský	floresiensis
antikoncepciu	contraception
littlewood	littlewood
chisholm	chisholm
bezbranných	defenceless
bezbranných	defenseless
zyx	zyx
podchladenie	hypothermia
veľkoobchodník	wholesaler
druk	druk
prepuknutia	outbreaks
encamp	encamp
sezónneho	seasonal
bábätko	baby
edelstein	edelstein
stevan	stevan
bayard	bayard
chutný	tasty
vaart	vaart
populizmus	populism
gadolínium	gadolinium
ronny	ronny
lott	lott
infraštruktúr	infrastructures
hibbert	hibbert
teo	teo
ramzi	ramzi
kyung	kyung
selbstverlag	selbstverlag
cornejo	cornejo
ricciardo	ricciardo
masina	masina
fanning	fanning
simbel	simbel
cirkuluje	circulates
janson	janson
mysticeti	mysticeti
neptúnium	neptunium
nid	nid
niacín	niacin
konopný	fortunei
paleografia	palaeography
pyridoxín	pyridoxine
majella	majella
lákavé	enticing
lákavé	tempting
nedosiahnuteľný	unattainable
františkánom	franciscans
toxínov	toxins
fergus	fergus
munk	munk
baukis	philemon
neto	neto
ovidiu	ovidiu
brongniart	brongniart
skateboard	skateboard
memling	memling
gish	gish
korešpondenčných	correspondent
vydýchnuť	exhale
halperin	halperin
sinfonietta	sinfonietta
guldenov	guilders
birger	birger
tupelo	tupelo
estes	estes
jutsu	jutsu
majewski	majewski
audítor	auditor
tullgren	tullgren
yen	yen
essonnes	essonnes
rabe	rabe
ukraina	ukraina
glauber	glauber
parametrické	parametric
sag	sag
kredity	credits
diabelli	diabelli
buzău	buzău
martelli	martelli
carmela	carmela
nanaimo	nanaimo
sunna	sunna
kolonizačnej	colonization
yoon	yoon
yoon	yun
petržlen	parsley
anaya	anaya
beziehungen	beziehungen
jadrane	adriatic
príchute	flavors
príchute	flavours
geometridae	geometridae
montanum	montanum
dao	dao
aeróbne	aerobic
mandrake	mandrake
feuerstein	feuerstein
rukavička	mitty
bennie	bennie
dfa	dfa
occulta	occulta
karanténe	quarantine
sportif	sportif
spracovateľov	processors
spracovateľov	converters
bbva	bbva
ohyby	bends
alka	alka
otago	otago
vitalis	vitalis
willoughby	willoughby
begriff	begriff
balfour	balfour
blondína	blonde
strobel	strobel
marnay	marnay
mieux	mieux
souci	souci
beccaria	beccaria
germaniae	germaniae
tongeren	tongeren
schaefer	schaefer
parisienne	parisienne
vallès	vallès
vonných	fragrances
milito	milito
doplňujúca	supplementary
regenerovať	regenerate
montecatini	montecatini
barocco	barocco
užívajúcich	receiving
romney	romney
archaizmus	archaism
lolo	lolo
sheringham	sheringham
trigon	trigon
amurensis	amurensis
zomba	zomba
mumford	mumford
giddens	giddens
electroclash	electroclash
kee	kee
henkel	henkel
wink	wink
ukrižovať	crucify
kalma	kalma
arlon	arlon
geber	geber
nezlučiteľná	incompatible
culver	culver
rambo	rambo
chiloé	chiloé
ricoeur	ricoeur
rankin	rankin
suharto	suharto
walla	walla
zazrieť	glimpse
hiromi	hiromi
anak	anak
epinefrín	epinephrine
aškelon	ashkelon
kredenc	sideboard
mpla	mpla
kalcitonín	calcitonin
kaša	porridge
kaša	mush
brauner	brauner
osmium	osmium
oetker	oetker
sugarcubes	sugarcubes
etheridge	etheridge
danai	danai
naam	naam
salm	salm
nervózny	nervous
lich	lich
marshmallow	marshmallow
bellotto	bellotto
neprimeraný	disproportionate
seeler	seeler
culkin	culkin
blick	blick
cnr	cnr
exxon	exxon
prepravovaný	transported
biya	biya
landis	landis
neutralizovať	neutralise
neutralizovať	neutralize
calabi	calabi
colombey	colombey
noboru	noboru
aed	aed
poctivosť	integrity
poctivosť	honesty
detonáciu	detonating
detonáciu	detonation
fcbarcelona	fcbarcelona
centralis	centralis
jørgen	jørgen
upokojujúce	comforting
upokojujúce	reassuring
gayle	gayle
waldshut	waldshut
nálevníky	ciliate
mathews	mathews
keystone	keystone
zaslúžiť	earn
vinkovci	vinkovci
ibi	ibi
christoffel	christoffel
bierhoff	bierhoff
juga	yuga
strieka	sprayed
počať	conceiving
počať	conceive
honeyman	honeyman
dobzhansky	dobzhansky
tekirdağ	tekirdağ
zastrašovanie	intimidation
hematóm	hematoma
reštrukturalizácie	restructuring
reštrukturalizácie	restructure
monopól	monopole
houtman	houtman
lyric	lyric
hofer	hofer
synchronizovať	sync
synchronizovať	synchronize
synchronizovať	synchronise
pestovatelia	producers
pestovatelia	growers
mumifikované	mummified
kohlberg	kohlberg
žeriavotvaré	gruiformes
ruficollis	ruficollis
hou	hou
mahájána	mahayana
gaines	gaines
faidon	phaidon
yul	yul
torquay	torquay
ungar	ungar
baryón	baryon
gavrilova	gavrilova
ipoh	ipoh
sylvania	sylvania
infimum	infimum
sprachen	sprachen
handke	handke
transakciu	transaction
yamada	yamada
funhouse	funhouse
séverin	séverin
tatooine	tatooine
hors	hors
lektorov	lecturers
ričardas	ričardas
hoya	hoya
šomodskej	somogy
lääne	lääne
prenikajúce	penetrating
tattoo	tattoo
merano	merano
ohlin	ohlin
barthez	barthez
gilman	gilman
gorgón	gorgons
pulcherrima	pulcherrima
palazzolo	palazzolo
blomberg	blomberg
saláma	salami
kautsky	kautsky
gesamtausgabe	gesamtausgabe
beefheart	beefheart
merula	merula
hryzie	bites
raisa	raisa
tosh	tosh
cline	cline
racionalizácie	rationalisation
beaucaire	beaucaire
varzim	varzim
lakmus	litmus
giugiaro	giugiaro
rezne	schnitzel
škrabance	scratches
bergère	bergère
gaillac	gaillac
skanska	skanska
oligosacharidov	oligosaccharides
metzger	metzger
modica	modica
gornja	gornja
mikrokontrolér	microcontroller
porušujúce	violators
ukotvenie	anchorage
ukotvenie	anchoring
ukotvenie	anchor
zatienili	overshadowed
xlvii	xlvii
poljak	poljak
alpinus	alpinus
ausonia	ausonia
bava	bava
nolte	nolte
lentini	lentini
marchal	marchal
smrdí	stinks
agger	agger
eptesicus	eptesicus
poitier	poitier
kath	kath
susannah	susannah
dokumentovanie	documenting
binche	binche
guyon	guyon
mazursky	mazursky
druidi	druids
schweinfurt	schweinfurt
usum	usum
nervovosvalovej	neuromuscular
erythematosus	erythematosus
botrytis	botrytis
devito	devito
pliska	pliska
kmfdm	kmfdm
grammophon	grammophon
einmal	einmal
prípitok	toast
arx	arx
danto	danto
pai	pai
ludo	ludo
tali	tali
flipper	flipper
folikulov	follicular
folikulov	follicles
despina	despina
edmondson	edmondson
opitá	drunk
sjöberg	sjöberg
puky	buds
twardowski	twardowski
mikrónov	microns
zbabelec	coward
coyle	coyle
goodwood	goodwood
sušený	dried
spivak	spivak
intifády	intifada
ventová	vento
vznášadlo	hovercraft
ingrosso	ingrosso
breitenfeld	breitenfeld
cahier	cahier
thüringen	thüringen
quetzalcoatlus	quetzalcoatlus
marsch	marsch
žiariť	shine
žiariť	glow
drancovať	pillage
tta	tta
deoxyribonukleovej	deoxyribonucleic
gálvez	gálvez
mehdi	mehdi
púpavy	dandelion
maskovaný	masked
andra	andra
glukokortikoidov	glucocorticoids
chytľavé	catchy
luteum	luteum
aerosól	aerosol
lysergovej	diethylamide
verba	verba
pohang	pohang
nakata	nakata
antivírus	antivirus
betrachtungen	betrachtungen
sliver	sliver
termit	thermite
termit	termite
provízie	commissions
valhally	valhalla
alpinum	alpinum
hamming	hamming
bilbo	bilbo
mulica	mule
classe	classe
wied	wied
soe	soe
bullpup	bullpup
geertz	geertz
simulátory	simulators
sce	sce
banjul	banjul
radiánoch	radians
dalian	dalian
grapow	grapow
smerovače	routers
maher	maher
arpajon	arpajon
heli	heli
wandsworth	wandsworth
buridan	buridan
bornholm	bornholm
pungens	pungens
huddersfield	huddersfield
galois	galois
jarek	jarek
westphal	westphal
drevorez	woodcut
gerold	gerold
klint	klint
hosting	hosting
frauenkirche	frauenkirche
histologické	histological
nizza	nizza
abschied	abschied
liečené	treated
teichmann	teichmann
trakl	trakl
bai	bai
monetarizmus	monetarism
heyman	heyman
minsky	minsky
hygroskopický	hygroscopic
nejednotnosti	disunity
melancholicky	melancholic
racemosa	racemosa
umbriel	umbriel
rege	rege
tikader	tikader
zan	zan
veste	waistcoat
goldfrapp	goldfrapp
orio	orio
ptuj	ptuj
eman	eman
emg	emg
bartels	bartels
hanjú	hanyu
cooley	cooley
kingstown	kingstown
jinn	jinn
mcallister	mcallister
ipso	ipso
wendt	wendt
metalíza	fluorescent
shiflett	shiflett
bodanie	stabbing
plodnú	fruitful
didaktická	didactic
portage	portage
bieločelá	albifrons
ranke	ranke
flughafen	flughafen
skúmavky	tubes
pty	pty
dinah	dinah
ravi	ravi
neoceniteľné	invaluable
neoceniteľné	priceless
sozopol	sozopol
tadema	tadema
narciso	narciso
baktericídne	bactericidal
volapük	volapük
kráľovna	queen
cotes	cotes
kovalentne	covalently
rahman	rahman
cracker	cracker
guidi	guidi
riessen	riessen
azitromycín	azithromycin
mauss	mauss
codemasters	codemasters
parvus	parvus
beaujolais	beaujolais
carola	carola
pby	pby
adirondack	adirondack
cuthbert	cuthbert
mosel	mosel
stratos	stratos
nostromo	nostromo
žobráci	beggars
montespan	montespan
praetorius	praetorius
frederiksberg	frederiksberg
fruhstorfer	fruhstorfer
zostaň	stay
okun	okun
freundschaft	freundschaft
hohenstaufovci	hohenstaufen
taupo	taupo
uht	uht
laci	laci
agnus	agnus
nikitin	nikitin
viljoen	viljoen
kardia	kardia
scarface	scarface
póvoa	póvoa
denim	denim
hatebreed	hatebreed
masuda	masuda
lamarr	lamarr
gershon	gershon
ohnúť	bend
isadora	isadora
hanser	hanser
rut	rut
fca	fca
walsall	walsall
prosinečki	prosinečki
zmiešavanie	blending
ausstellung	ausstellung
foss	foss
ruan	ruan
harelbeke	harelbeke
butikov	boutiques
elektronegativita	electronegativity
freire	freire
mariotte	mariotte
josefstadt	josefstadt
jasmin	jasmin
albertus	albertus
gully	gully
bolonského	bologna
satrapie	satrapies
csongrád	csongrád
cci	cci
golo	golo
profesionalitu	professionalism
alergiu	allergy
alergiu	allergic
mimovoľné	involuntary
nukem	nukem
meigen	meigen
phineas	phineas
ferb	ferb
mets	mets
curran	curran
slovenija	slovenija
sheraton	sheraton
lambe	lambe
pinder	pinder
reggie	reggie
aiguille	aiguille
aranda	aranda
tuinfort	tuinfort
königlichen	königlichen
travolta	travolta
paradies	paradies
lav	lav
rozšíriteľnosť	extensibility
žalúzie	blinds
wotton	wotton
ninh	ninh
philharmoniker	philharmoniker
rancagua	rancagua
conor	conor
lynda	lynda
epilógu	epilogue
pietas	pietas
išim	ishim
concilium	concilium
dimitrovgrad	dimitrovgrad
daco	something
pozeranie	viewing
neporazený	undefeated
ayrshire	ayrshire
presvedčivá	persuasive
presvedčivá	convincing
menštruačný	menstrual
ribot	ribot
blatt	blatt
padmasambhava	padmasambhava
nadph	nadph
mardi	mardi
elpidio	elpidio
popoludnia	afternoons
chawlová	chawla
pridelenia	assignments
pridelenia	allocations
pridelenia	secondment
rau	rau
predáci	foremen
sandále	sandal
sandále	sandals
grafton	grafton
mikróbov	microbes
newlands	newlands
hisn	hisn
mojave	mojave
náreky	lamentations
tremor	tremor
goldy	goldy
oberkommando	oberkommando
copernicus	copernicus
arina	arina
facundo	facundo
hypnotizér	hypnotist
schönfeld	schönfeld
moise	moise
zmluvná	contractual
pinnacle	pinnacle
pachycephalosaurus	pachycephalosaurus
žalude	acorns
mifsud	mifsud
ribonukleovej	ribonucleic
prehĺbiť	deepen
guarulhos	guarulhos
zenobia	zenobia
elixíry	potions
gaudino	gaudino
ulla	ulla
manowar	manowar
listovú	leafy
pohovory	interviews
sybil	sybil
airsoft	airsoft
driss	driss
antica	antica
pinar	pinar
marťania	martians
pseudomonas	pseudomonas
koherentné	coherent
felber	felber
modiano	modiano
inédits	inédits
mackaye	mackaye
habšudová	habšudová
svazijska	swaziland
caitlin	caitlin
lottum	lottum
riedenie	dilution
riedenie	dilute
riedenie	dilutions
plein	plein
cacao	cacao
predstieranie	pretense
peliet	pellets
anca	anca
mysterio	mysterio
nitrometán	nitromethane
amicus	amicus
bosá	barefoot
reorganizovať	reorganised
mercurial	mercurial
sladkosť	sweetness
sladkosť	candy
tibi	tibi
tera	tera
hrdze	rust
fellaini	fellaini
necitlivosť	insensitivity
necitlivosť	numbness
dláta	chisels
vologda	vologda
menovateľ	denominator
vločiek	flakes
dewar	dewar
keira	keira
márnice	morgue
márnice	mortuary
encyklike	encyclical
queensrÿche	queensrÿche
petras	petras
demoláciu	demolition
archangeľská	arkhangelsk
čandragupta	chandragupta
balerína	ballerina
kad	kad
zostatky	balances
simplicissimus	simplicissimus
contini	contini
stoltenberg	stoltenberg
jallieu	jallieu
štvrťročné	quarterly
prec	gone
prec	away
trezor	vault
reverznej	reverse
prekurzorov	precursors
franny	franny
sermo	sermo
diddley	diddley
kilíkia	cilicia
legio	legio
agronómia	agronomy
annuum	annuum
švéda	swede
constantinescu	constantinescu
uprimne	honestly
cafu	cafu
leica	leica
laska	love
lindqvist	lindqvist
jervis	jervis
spinner	spinner
zrínska	zrínyi
cúcuta	cúcuta
knud	knud
onofrio	onofrio
daniell	daniell
agde	agde
libido	libido
uranie	uranie
virtuti	virtuti
yamaguchi	yamaguchi
almagest	almagest
progresie	progression
editio	editio
bertelsmann	bertelsmann
rušivý	disruptive
mcv	mcv
mesoplodon	mesoplodon
inverznú	inverse
reticulata	reticulata
solesmes	solesmes
bacău	bacău
violeta	violeta
enantiomér	enantiomer
tervel	tervel
fallon	fallon
isernia	isernia
juanes	juanes
moncu	montu
mansfeld	mansfeld
xli	xli
ubi	ubi
crockett	crockett
mccreary	mccreary
tmc	tmc
bugzilla	bugzilla
replikátori	replicators
výhercov	winners
fairfax	fairfax
jarl	jarl
benatar	benatar
eteeq	eteeq
tancovanie	dancing
theos	theos
tachometer	speedometer
skleníkoch	greenhouses
nicolle	nicolle
levitan	levitan
torrance	torrance
chon	chon
fad	fad
shaanxi	shaanxi
waldorf	waldorf
weltfussball	weltfussball
barrichello	barrichello
fernande	fernande
guarino	guarino
injekciu	injections
injekciu	injection
vinárov	winemakers
juninho	juninho
brigadeführer	brigadeführer
gullit	gullit
brătianu	brătianu
tintoretta	tintoretto
phoiac	phoiac
dienst	dienst
streep	streep
ouvrages	ouvrages
sentimentálne	sappy
champaigne	champaigne
apai	apai
vattimo	vattimo
appiah	appiah
mikrosekúnd	microseconds
nindžucu	ninjutsu
hfs	hfs
konzistentne	consistently
sadenice	seedlings
obťažovania	harassment
zente	zenta
stoff	stoff
ncbi	ncbi
vars	vars
