και	और
ισχύς	शक्ति
ισχύς	मान्यता
ισχύς	वैधता
ισχύς	वैध
ισχύς	पावर
ισχύς	शक्ति
νομοθετικό	विधान
υπεύθυνο	ज़िम्मेदार
υπεύθυνο	उत्तरदायी
υπεύθυνο	जिम्मेदार
οροπέδιο	पठार
εκδίκηση	पेबैक
εκδίκηση	प्रतिशोध
εκδίκηση	बदला
στρατηγοί	सेनापतियों
οδύσσεια	भ्रमण
οδύσσεια	ओडिसी
αποθήκευσης	भंडारण
αποθήκευσης	स्टोरेज
αποθήκευσης	संग्रहण
αποθήκευσης	भंडार
ταξιδεύει	ट्रेवल्स
άντριου	एंड्रयू
πράγα	प्राग
μάθημα	सबक
μάθημα	कक्षा
μάθημα	वर्ग
μάθημα	क्लास
χιούστον	ह्यूस्टन
ερασιτεχνικό	शौकिया
ερασιτεχνικό	amateur
παράθυρο	खिडकी
παράθυρο	विंडो
παράθυρο	खिड़की
προτεραιότητα	प्राथमिकता
προτεραιότητα	प्रधानता
μαδαγασκάρη	मेडागास्कर
γλύπτες	शिल्पकार
γυμνό	नंगे
γυμνό	नंगा
γυμνό	नग्न
γυμνό	नग्नता
γυμνό	नंगा
γυμνό	नग्न
ουράνια	स्वर्गीय
δέκατο	दसवाँ
αποκαλύφθηκε	नाज़िल
δημιουργού	निर्माता
μετα	बाद
ορίζοντα	क्षैतिज
ορίζοντα	क्षितिज
ινδική	भारतीय
κινηματογράφος	सिनेमा
αδελφές	बहनें
αδελφές	बहनो
αδελφές	बहनों
απλός	सिंपल
απλός	साधारण
απλός	सरल
πουλί	मुर्गा
πουλί	पंछी
πουλί	पक्षी
πουλί	चिड़िया
πουλί	बर्ड
πάγκο	काउंटर
πάγκο	बेंच
αγαπημένη	पसंदीदा
γιανγκ	यांग
μορίων	अणुओं
δωμάτια	कमरे
δωμάτια	rooms
δωμάτια	रूम
δωμάτια	कक्ष
πύργους	मीनारें
προστάτη	प्रोस्टेट
ζήτηση	मांग
ζήτηση	माँग
λείπουν	अनुपलब्ध
λείπουν	अनुपस्थित
λείπουν	लापता
προτεινόμενη	सुझाया
προτεινόμενη	अनुशंसित
προτεινόμενη	प्रस्तावित
ιππείς	राइडर्स
φιλοτέχνησε	रत्नजड़ित
δοκίμιο	निबंध
δοκίμιο	निबन्ध
τοίχους	दीवारों
τοίχους	दीवारें
οδηγοί	चालक
οδηγοί	ड्राइवर
οδηγοί	मार्गदर्शिका
μισή	हाफ़
μισή	आधा
μισή	आधी
μισή	हाफ
ιδρυτές	संस्थापकों
πάρκα	पार्क
σταθερότητα	स्थिरता
μίνι	मिनी
άρχοντα	भगवान
άρχοντα	प्रभु
άρχοντα	रब
αυτοκτονία	आत्महत्या
ευαγγέλιο	इंजील
ευαγγέλιο	सुसमाचार
ευαγγέλιο	इन्जील
νεότερο	नवीनतम
νεότερο	नया
νεότερο	नई
νεότερο	नए
διορίζεται	नियुक्त
γύρους	गोद
αιχμαλωσία	कैप्चर
χέπμπορν	हेपबर्न
γραμμάρια	ग्राम
γραμμάρια	गामा
υποστηρικτής	समर्थक
πολιτιστικός	सांस्कृतिक
ικανός	सक्षम
λεωφόρος	boulevard
λεωφόρος	एवेन्यू
λεωφόρος	हाईवे
λεωφόρος	राजमार्ग
άπειρο	अनगिनत
άπειρο	अनंत
άπειρο	असीमित
άπειρο	अनन्त
άπειρο	अनंत
λευκός	सफेद
λευκός	सफ़ेद
λευκός	श्वेत
καταστραφεί	नष्ट
παππού	दादाजी
παππού	दादाजी
παππού	दादा
αιθιοπία	इथियोपिया
ζωγράφισε	चित्रित
περσία	फारस
ξένη	विदेश
ξένη	विदेशी
τακτικό	रणनीतिक
κοσμήματα	जवाहरात
κοσμήματα	आभूषण
κοσμήματα	आभूषण
δεκτή	स्वीकृत
στολή	कॉस्ट्यूम
στολή	वेशभूषा
στολή	पहनावा
στολή	यूनिफॉर्म
στολή	यूनिफार्म
στολή	वर्दी
ενισχύσεις	सहायता
έντυπα	फ़ॉर्म
διπλά	दोहरा
διπλά	डबल
διπλά	दोगुना
περιορισμένο	limited
περιορισμένο	सीमित
περιορισμένο	प्रतिबंधित
μαχητής	लड़ाकू
μαχητής	फाइटर
μαχητής	सेनानी
αποθέματα	स्टॉक्स
οξείδωση	ऑक्सीकरण
αλεξάνδρα	एलेक्जेंड्रा
πεποιθήσεις	मान्यताओं
ντάγκλας	डगलस
άγκυρα	ankara
άγκυρα	एंकर
άγκυρα	लंगर
μορφολογία	morphology
περιθώριο	हाशिया
περιθώριο	हाशिए
περιθώριο	मार्जिन
περιθώριο	हाशिया
αξιόπιστη	विश्वसनीय
αξιόπιστη	विश्वसनीय
σήμανση	अंकन
σήμανση	लेबलिंग
γειτονιά	पड़ोस
φοιτητής	विद्यार्थी
φοιτητής	student
φοιτητής	छात्र
προσανατολισμό	दिशा
προσανατολισμό	अभिविन्यास
ρόλων	भूमिकाएँ
ουρουγουάη	उरुग्वे
περιστέρι	अरहर
περιστέρι	कबूतर
ξένα	विदेश
ξένα	विदेशी
φράνκο	फ्रेंको
βάγκνερ	वेगनर
κάμπο	काबो
σαφής	साफ
γκρι	ग्रे
γκρι	धूसर
γκρι	सलेटी
γκρι	ग्रे
γκρι	धूसर
σέρβος	सर्बियाई
έβδομη	सातवीं
έβδομη	सातवाँ
συναισθήματα	भावनाओं
συναισθήματα	भाव
συναισθήματα	भावनाएं
συναισθήματα	भावनाएँ
συναισθήματα	जज्बात
πράγας	प्राग
παραμένοντας	शेष
παραμένοντας	बाकी
φούτμπολ	फुटबॉल
φούτμπολ	फुटबाल
φούτμπολ	फ़ुटबॉल
πρέσβης	राजदूत
πρέσβης	दूत
σλοβακίας	स्लोवाकिया
σλοβακίας	स्लोवाक
λίστες	प्लेलिस्ट
λίστες	सूची
λίστες	सूचियां
λίστες	सूचियाँ
διαιτητής	रेफरी
διαιτητής	संदर्भ
σωτηρία	मुक्ति
σωτηρία	मोक्ष
λάμψη	फ़्लैश
λάμψη	फ्लैश
έκτο	छठी
έκτο	छठा
έκτο	छठे
σαουδική	सऊदी
αϊνστάιν	आइंस्टीन
έκπληξη	सरप्राइज़
έκπληξη	आश्चर्य
βρέφος	शिशु
παραμέτρους	परिमाण
παραμέτρους	पैरामीटर
παραμέτρους	पैरामीटर्स
κύτταρο	कक्ष
κύτταρο	सेल
κύτταρο	कोशिका
άστρα	तारों
άστρα	तारे
άστρα	सितारे
άστρα	तारें
άστρα	सितारों
απόγονος	संतति
απόγονος	संतान
απόγονος	औलाद
απόγονος	उत्तराधिकारी
απόγονος	वंशज
αεροδρόμια	एयरपोर्ट्स
αεροδρόμια	एयरपोर्ट
