மற்றும்	dhe
இடுகை	postimi
இடுகை	posto
இடுகை	postim
இடுகை	posti
இடுகை	postimin
பிரம்பு	kallam
பிரம்பு	cane
அசீம்	hashim
காரணமானவர்	serbi
காரணமானவர்	serbia
காரணமானவர்	serbisë
குழப்பத்தில்	hutuar
குழப்பத்தில்	konfuze
குழப்பத்தில்	konfuz
குழப்பத்தில்	ngatërruar
அளவுருக்கள்	parametrat
அளவுருக்கள்	parametrave
லேசாக	dritë
லேசாக	drita
லேசாக	drite
யாரென்று	kush
யாரென்று	kushe
கற்பழிப்பு	përdhunim
கற்பழிப்பு	përdhunimi
நத்தைகள்	kërmij
வால்வுகள்	titani
பூமா	puma
ஹவானா	havanë
ஹவானா	havana
நிரலாளர்	programues
கோளங்கள்	sferë
கோளங்கள்	sfera
நேர்மையாக	sinqerisht
நேர்மையாக	ndershmërisht
கொறிணி	brejtës
ஹட்டன்	hutton
அமர்வுகள்	seancat
அமர்வுகள்	sesionet
அமர்வுகள்	seanca
பாட்டியின்	gjyshja
பாட்டியின்	gjyshe
அணைக்க	mbyllje
மூட்டை	pako
மூட்டை	paketë
மூட்டை	canta
தாஹிர்	tahir
தாஹிர்	tahiri
பிரிகேடியர்	brig
ஜோக்கர்	xholi
ஒயின்	verë
ஒயின்	vere
ஒயின்	venë
ஒயின்	veres
மேரேஜ்	martesë
மேரேஜ்	martese
மேரேஜ்	martesa
மேரேஜ்	martes
வற்புறுத்தி	forca
வற்புறுத்தி	forcë
வற்புறுத்தி	force
ரோஜர்ஸ்	rogers
அசோகா	ashoka
ரீகன்	regan
ரைனா	raina
லூமியா	lumia
பசங்க	djem
பசங்க	cuna
பசங்க	djema
பசங்க	çuna
புரு	brun
ஷாப்	shop
ஷாப்	dyqan
ஷாப்	dyqani
ஷூ	këpuca
ஷூ	këpucë
வெற்றியாகும்	triumfi
வெற்றியாகும்	triumf
வெற்றியாகும்	triumfit
நிரூபித்தது	provuar
நிரூபித்தது	provoi
சியோங்	cheong
கோப்பர்னிக்கஸ்	copernicus
கச்சிதமான	perfekt
கச்சிதமான	perfect
கச்சிதமான	perfekte
கச்சிதமான	përsosur
அட்சரேகை	gjerësi
கனா	cana
சிரிக்க	qeshin
சிரிக்க	qeshni
சிரிக்க	qesh
லாம்ப்	qingji
லாம்ப்	qengj
லாம்ப்	qengji
சட்டையை	këmishë
சட்டையை	kemisha
சட்டையை	këmisha
சட்டையை	bluza
ஜார்	kavanoz
ஜார்	qyp
லேப்ஸ்	laboratorët
நீளவாக்கில்	portret
நீளவாக்கில்	portreti
எலியாஸ்	elias
காக்கி	kaki
ரத்னகிரி	ratnagiri
உணர்கிறார்	ndjen
உணர்கிறார்	feeling
உணர்கிறார்	ndjesi
உணர்கிறார்	ndjenja
உணர்கிறார்	ndjenjë
உணர்கிறார்	ndjenjat
உணர்கிறார்	ndjenja
உணர்கிறார்	ndjenjash
சாண்ட்	sankt
நற்பண்புகள்	virtyte
நற்பண்புகள்	virtytet
சல்	sal
எங்களின்	tona
எங்களின்	tone
எங்களின்	tonë
எங்களின்	jone
எங்களின்	tane
மான்ஸ்டர்	përbindësh
மான்ஸ்டர்	përbindëshi
மான்ஸ்டர்	monster
பின்புறமாக	mbrapsht
உதித்த	zgjohet
பொலிவிய	bolivian
பேஷ்வா	peshwa
கண்டிப்பு	strikt
கண்டிப்பு	rreptë
கண்டிப்பு	strikte
துப்பறிவாளர்	hetuesi
துப்பறிவாளர்	hetues
விஸ்கான்சின்	wisconsin
ஹெலிகாப்டர்	helikopter
ஹெலிகாப்டர்	helikopteri
கூரியர்	korrieri
உத்வேகம்	frymezim
உத்வேகம்	frymëzim
உத்வேகம்	inspirimi
உத்வேகம்	inspirim
சிம்மாசனம்	froni
சிம்மாசனம்	fron
சுழல்கள்	ciklet
சுழல்கள்	cikle
கொடுங்கோல்	tiran
சுரா	sure
சொந்தக்காரர்	owner
சொந்தக்காரர்	pronare
சொந்தக்காரர்	pronar
சொந்தக்காரர்	pronari
மனதளவில்	mendërisht
மனதளவில்	mentalisht
எரிச்சலூட்டும்	bezdisshme
அபாபா	abeba
ரானா	rana
சேர்க்கப்பட்டனர்	shtoi
சேர்க்கப்பட்டனர்	shtuar
சேவ்	qep
வாக்குவாதம்	arsyetojnë
வாக்குவாதம்	argumentojnë
ஒத்திசை	sync
ஒத்திசை	sinkronizimi
அலையன்ஸ்	allianz
திரட்டுதல்	aggregation
உறுதிப்படுத்தல்	konfirmimi
உறுதிப்படுத்தல்	konfirmimin
உறுதிப்படுத்தல்	konfirmim
தாட்சர்	thatcher
கான்கோர்டு	concorde
சரோவர்	sarovar
டெக்டோனிக்	tektonike
அவகாதரோ	avogadro
வாக்னர்	wagner
ஏஜென்சி	agjenci
ஏஜென்சி	agjencia
ஏஜென்சி	agjensia
ஏஜென்சி	agjensi
அநீதி	padrejtësisë
அநீதி	padrejtësi
தட்டம்மை	fruthi
ஐகான்	ikona
ஐகான்	ikonë
நூயி	nui
வாங்குபவர்கள்	blerës
வாங்குபவர்கள்	blerësit
சித்தப்பா	daja
சித்தப்பா	xhaxha
சித்தப்பா	axha
இஸ்லாத்தை	islami
இஸ்லாத்தை	islamin
இஸ்லாத்தை	islam
ஹபீப்	habib
அசையாத	linte
வன்மையாக	qorto
வன்மையாக	qortim
அழும்	qan
அழும்	qanë
அழும்	qante
அழும்	qan
அழும்	qaj
மர்டாக்	murdoch
படித்தேன்	studioi
படித்தேன்	studiuar
செர்மன்	sherman
பாராட்டுகிறார்	vlereson
பாராட்டுகிறார்	çmon
டாக்கீஸ்	toki
அகஸ்டீன்	augustin
டப்	dub
ஆனபோது	daun
சலனம்	tundim
மெகாபிக்சல்	megapixel
லீல்	lille
பருகும்	kafshët
பருகும்	bagëti
பருகும்	bagëtitë
ஞானஸ்நானம்	pagëzimi
சோய்	çoi
ஆழமாகப்	firma
ஆழமாகப்	firmë
உருவகமாக	mishërimi
உடுத்தும்	veshe
உடுத்தும்	veshin
உடுத்தும்	vesh
இர்விங்	irving
ஜிப்ரால்டர்	gjibraltari
சிக்	shik
பீம்	bhim
பீம்	rrezen
கிறிஸ்துவை	krist
கிறிஸ்துவை	krisht
கிறிஸ்துவை	krishtin
கிறிஸ்துவை	krishti
கிறிஸ்துவை	christ
சிமியோன்	simeon
கதீஜா	khadija
ஆப்பிள்கள்	molla
வாக்களித்தது	votua
வாக்களித்தது	votohet
வாக்களித்தது	votuar
வாக்களித்தது	votoi
வாக்களித்தது	votuan
இனமே	lejon
பாரஸ்ட்	forrest
கொபூசியே	corbusier
தயா	daya
ஆதரிக்கப்படும்	mbështeti
ஆதரிக்கப்படும்	suportuar
ஆதரிக்கப்படும்	mbështetur
சேட்	sade
கெமிக்கல்	kimike
கெமிக்கல்	kimik
காக்கேசிய	kaukazian
கர்வம்	krenari
கர்வம்	krenaria
டெரா	terra
சீராக்கி	kondicioner
மசாஜ்	masazh
நிச்சயதார்த்தம்	fejesa
நிச்சயதார்த்தம்	angazhimi
வீல்	timon
வீல்	rrotë
வீல்	rrota
ஹூம்	hum
ஆஷ்லே	ashley
இனவாத	racist
இனவாத	raciste
சாஞ்சி	sanchi
வெப்பவியக்கவியல்	termodinamika
மதிப்பிற்குரிய	respektoi
மதிப்பிற்குரிய	rrespektuar
மதிப்பிற்குரிய	respektuar
மதிப்பிற்குரிய	respektohen
மதிப்பிற்குரிய	respektohet
பியோ	pio
யுனிகோடு	unicode
யொகான்	johan
பூட்டுகள்	kyçet
பூட்டுகள்	kacurrelat
பூட்டுகள்	brava
வெண்டி	wendy
பேப்	babe
ராவுல்	raul
லேவி	levi
ஹேஸ்டிங்ஸ்	hastings
நீரோடை	nullah
சேமிக்கிறது	ruajtja
சேமிக்கிறது	shpeton
டீல்	marrëveshja
டீல்	ujdi
டீல்	marreveshje
டீல்	marrëveshje
யாசிர்	jasir
பாதங்களை	kembet
பாதங்களை	këmbët
புக்கரெஸ்ட்	bukureshti
புக்கரெஸ்ட்	bukuresht
புக்கரெஸ்ட்	bukureshtit
தெளிவுத்திறன்	rezolutat
தெளிவுத்திறன்	rezolutë
தெளிவுத்திறன்	rezoluta
தெளிவுத்திறன்	rezolute
ஆத்திரம்	inatit
ஆத்திரம்	inati
ஆத்திரம்	tërbim
சேனல்கள்	kanale
சேனல்கள்	kanalet
ஏற்கிறேன்	pajtohem
ஏற்கிறேன்	dakord
ஏற்கிறேன்	dakort
ஏற்கிறேன்	pranoni
ஏற்கிறேன்	prano
ஏற்கிறேன்	pranoje
ஏற்கிறேன்	pranoj
ஹூஸ்டன்	houston
ஹூஸ்டன்	hjuston
ஜேட்	jade
ஜாகிர்	zakir
ஆரம்பித்தான்	balta
ஆரம்பித்தான்	balte
ஆரம்பித்தான்	clay
தேசி	desi
யோம்	yom
கணக்கிடுகிறது	llogaritës
கணக்கிடுகிறது	llogaritëse
பில்டர்	ndërtues
டெஸ்லா	tesla
எழுந்தருளும்	çou
மியாவ்	mjau
புருஷ	purusha
பங்கீட்டுப்	distributive
கடையை	shop
கடையை	dyqan
கடையை	dyqani
ஏற்றப்படுகிறது	ngarkim
ஏற்றப்படுகிறது	ngarkimi
ஏற்றப்படுகிறது	ngarkimin
அனத்தோலியா	anatoli
இண்டஸ்ட்ரீஸ்	industri
