در	門
خزانه	財政部
شهروندی	公民權
شهروندی	市民
شهروندی	公民
فین	finn
زانو	膝
زانو	膝蓋
زانو	膝
زانو	膝蓋
آرنا	舞台
آرنا	競技場
آرنا	體育館
فلش	閃光
فلش	閃光燈
فلش	flash
فلش	閃
فلش	閃電俠
ورنر	werner
تنبیه	刑罰
تنبیه	懲罰
تنبیه	處罰
اشتباهات	錯誤
اشتباهات	失誤
ویدئوی	視訊
ویدئوی	影片
تقلب	作弊
تقلب	欺騙
تقلب	作弊
تقلب	欺騙
تقلب	舞弊
تقلب	詐騙
تقلب	欺詐
نشینی	退
نشینی	撤退
مغان	magi
حقایق	事實
تامسون	thompson
انتقادات	批評
پاور	電力
پاور	電源
پاور	動力
پاور	權力
جنجال	爭論
جنجال	爭議
تبت	藏文
تبت	藏族
تبت	西藏
پوش	鞘
میتسوبیشی	三菱
نورد	馬車
نورد	nord
اهلی	家用
اهلی	國內
خاکستر	灰
خاکستر	ash
خاکستر	火山灰
خاکستر	灰燼
میانجی	調停
میانجی	調解
میانجی	中間
میانجی	中級
استریت	街頭
استریت	街道
استریت	街
تکاملی	演化
تکاملی	進化
گوجه	番茄
گوجه	西紅柿
گوجه	蕃茄
زرهی	裝甲
خروس	公雞
خروس	公雞
توت	嘖
اطاعت	服從
نمادین	象徵
نمادین	象徵性
آگهی	廣告
آگهی	廣告
واکسن	疫苗
واکسن	疫苗
منفرد	manfred
سیلندر	缸
رستاخیز	末日
رستاخیز	復活
حشره	昆蟲
بیوگرافی	傳記
بیوگرافی	傳記
بیوگرافی	自傳
امانوئل	emanuel
امانوئل	emmanuel
جبری	代數
شورشی	叛亂分子
شورشی	反叛
شورشی	叛軍
شورشی	叛亂份子
شورشی	叛亂分子
شورشی	叛軍
شکوفایی	盛開
شکوفایی	開花
شکوفایی	bloom
شکوفایی	綻放
منطبق	相同
عهدنامه	條約
اقتصاددان	經濟學家
کنش	動作
کنش	行動
کنش	行動
پاهای	英尺
پاهای	腳
تنظیمات	調整
تنظیمات	偏好
تنظیمات	喜好
تنظیمات	優惠
تنظیمات	設定
آمیخته	混合物
آمیخته	混合物
لیسبون	里斯本
لیسبون	lisbon
دانیال	丹尼爾
دانیال	daniel
دوز	用量
دوز	劑量
دوز	劑量
تحقیقی	獎學金
فمینیسم	女權主義
سکولار	世俗
تأخیر	推遲
تأخیر	延遲
تأخیر	延誤
تأخیر	拖延
تأخیر	推遲
تأخیر	延後
آشوب	騷動
آشوب	混沌
آشوب	混亂
بالقوه	潛力
بالقوه	潛在
نخاعی	脊髓
زینتی	裝飾品
سقط	流產
سقط	流產
سقط	人工流產
سقط	墮胎
تاتنهام	tottenham
دیزل	柴油
تماشای	觀看
الکترونی	電子
یاهو	yahoo
درآمدی	收入
قطره	滴
قطره	下降
قطره	滴
باطل	虛假
باطل	假
باطل	虛榮
نیرومند	強大
نیرومند	強國
آنالوگ	類比
آنالوگ	模擬
جونگ	鐘
جونگ	jong
جونگ	鄭
جونگ	鄭
اصابت	撞擊
اصابت	影響力
اصابت	影響
اصابت	衝擊
عاطفی	情感
اسکن	掃描
اسکن	掃瞄
مایعات	液體
مایعات	流體
وات	瓦特
عدسی	鏡頭
عدسی	鏡片
عدسی	透鏡
الجزیره	阿爾及爾
کریستیان	基督教
کریستیان	基督徒
امارت	酋長國
مستطیل	矩形
پورشه	porsche
سوگند	宣誓
سوگند	誓
سوگند	誓言
سوگند	誓詞
کاج	松樹
کاج	松
تسلیحات	彈頭
تبخیر	rotary
تبخیر	蒸發
برفی	下雪
برفی	雪
برفی	snow
برفی	白雪
مهربان	善良
مهربان	仁慈
سوالات	問題
رنگین	染色
رنگین	染
راکی	洛基
نوسازی	整修
نوسازی	翻修
نوسازی	翻新
نوسازی	裝修
نوسازی	修繕
نوسازی	康復
ریموند	raymond
شوک	休克
شوک	驚
شوک	震驚
شوک	衝擊
ابتکار	即興
ابتکار	倡議
ابتکار	即興
نمادی	象徵
نمادی	象徵性
ورد	拼字
ورد	咒語
ورد	拼
ورد	咒
ورد	拼寫
بور	bur
بور	硼
اسپورت	體育
اسپورت	運動
اسپورت	體育
اسپورت	運動
آرت	美術
آرت	art
آرت	藝術品
آرت	藝術
موانع	壁壘
موانع	屏障
موانع	障礙
موانع	挫折
موانع	障礙
احادیث	讀數
تاخیر	推遲
تاخیر	延遲
تاخیر	延誤
تاخیر	拖延
کولی	吉普賽人
کولی	吉普賽
کولی	吉卜賽人
کولی	kuli
ناتوانی	無能力
ناتوانی	殘疾
ناتوانی	殘障
ناتوانی	傷殘
تاکسی	計程車
تاکسی	出租
کلیوی	腎
زشت	醜八怪
زشت	醜
زشت	醜陋
فرید	farid
ماهر	熟練
ماهر	maher
پایانه	終點站
پایانه	終端
پایانه	終端機
توس	樺
توس	白樺
مصادف	重合
عجایب	奇觀
عجایب	奇跡
تعدیل	調整
زراعت	莊稼
زراعت	農作物
زراعت	作物
زراعت	農耕
زراعت	耕作
زراعت	務農
زراعت	農業
واجب	強制
واجب	必要
واجب	必需
راستش	實際上
راستش	其實
لوی	levi
سبزیجات	蔬菜
سبزیجات	蔬菜
کارخانجات	工廠
داس	鐮刀
داس	scythe
داس	鐮刀
هموار	光滑
هموار	順利
هموار	平滑
هموار	平穩
قرائت	背誦
قرائت	朗誦
قرائت	閱讀
قرائت	讀書
قرائت	讀取
قرائت	讀
نیا	nia
آناتومی	解剖
آناتومی	解剖學
سوق	開車
سوق	駕駛
هیلز	丘陵
وفاداری	忠心
وفاداری	忠誠
بارانی	洗澡
بارانی	淋浴
بارانی	雨
بارانی	下雨
بارانی	雨水
بارانی	雨衣
بیچ	beech
بیچ	沙灘
بیچ	海灘
کیفری	罪犯
آرزو	願望
آرزو	祝願
آرزو	許願
تصمیمات	決定
دانشگاهیان	學者
دانشگاهیان	學術
دانشگاهیان	學界
دانشگاهیان	學術界
ضرر	虧損
ضرر	損失
جنون	痴呆
جنون	痴呆症
جنون	癡呆症
جنون	瘋狂
متقاعد	深信
متقاعد	說服
متقاعد	說服
عزت	名譽
عزت	榮譽
عزت	名譽
عزت	榮譽
عزت	榮耀
عزت	光榮
تمبر	蓋章
تمبر	郵票
تمبر	印章
تمبر	郵票
معاملات	交易
یاقوت	紅寶石
یاقوت	紅寶石
یاقوت	ruby
نوزده	nineteen
نوزده	十九
پرسی	percy
دستکاری	操縱
معجزه	奇蹟
معجزه	奇跡
معجزه	奇蹟
معجزه	奇跡
باهم	在一起
باهم	一起
خوردگی	腐蝕
لوکوموتیو	機車
لوکوموتیو	火車頭
بدهی	債務
بدهی	負債
بدهی	債務
بدهی	借方
یدالله	yadollah
کلیساها	教會
کلیساها	教堂
پرستوی	燕
پرستوی	燕子
پرستوی	吞
چادر	帳篷
چادر	露營
چادر	野營
چادر	帳篷
چادر	帳蓬
عمو	舅舅
عمو	伯父
عمو	叔叔
عمو	阿叔
نوسان	振蕩
نوسان	鞦韆
نوسان	擺動
نوسان	搖擺
سرنشین	乘客
سرنشین	旅客
سرنشین	船員
زنجیر	鏈
زنجیر	連鎖
زنجیر	鏈條
اسپانیای	西班牙
ایزوتوپ	同位素
ایزوتوپ	同位素
ین	日圓
نیزه	長矛
نیزه	矛
اسپنسر	spencer
طوطی	鸚鵡
طوطی	鸚鵡
اسکاندیناوی	北歐
کمینه	最少
کمینه	最小
کاراته	空手道
دستگاهی	裝置
کوپه	隔間
کوپه	車廂
کوپه	包廂
سرما	冷冷
سرما	寒冷
سرما	冷
آموزگار	老師
آموزگار	教師
شجاعت	勇氣
توران	turan
برهم	激增
پرستار	護士
مشکی	黑
مشکی	black
مشکی	黑色
مشکی	黑人
بنگال	孟加拉
الحاق	入世
الحاق	加入
الحاق	附加
توریستی	遊客
توریستی	旅遊
ایان	ian
استیضاح	彈劾
جاوه	爪哇
جاوه	java
مسمومیت	中毒
مسمومیت	毒性
مجرد	單曲
مجرد	單打
مجرد	學士
مجرد	單身漢
مجرد	未婚
تحکیم	鞏固
تحکیم	整合
تحکیم	合併
سرگئی	sergei
درخشش	閃耀
درخشش	發光
درخشش	發光
درخشش	閃光
درخشش	光芒
درخشش	螢光
درخشش	發光
اینترنشنال	國際
دیترویت	底特律
فرعون	法老
شنوایی	聽證會
شنوایی	聽力
شنوایی	聽覺
جواهر	珠寶
جواهر	寶石
جواهر	珠寶
جواهر	首飾
هیجان	興奮
هیجان	興奮
هیجان	激動
برانگیز	敦促
برانگیز	rouse
پرتره	畫像
پرتره	肖像
تومور	瘤
تومور	腫瘤
فضاپیما	太空船
فضاپیما	太空船
کپسول	膠囊
کپسول	囊
بیسبال	棒球
کروموزوم	染色體
کروموزوم	染色體
خستگی	疲勞
خستگی	疲憊
بسامد	頻率
استعفای	辭職
الکتریسیته	電力
الکتریسیته	供電
الکتریسیته	電
کریک	溪
اشیا	物體
اشیا	天體
اشیا	物件
مشت	拳頭
مشت	拳
مشت	拳頭
ربع	季度
کنسولگری	領事館
جسیکا	jessica
مجنون	瘋狂
باروری	生育率
باروری	生育
باروری	妊娠
هوافضا	航天
عزاداری	悼念
عزاداری	哀悼
اضطراب	焦慮
نسیم	微風
فروهر	實質
فروهر	本質
فروهر	精華
باکس	箱
باکس	框
باکس	盒
باکس	盒子
باکس	方框
اسکوشیا	scotia
میش	ewe
تعصب	偏見
تعصب	教條
تفنگداران	劍客
درصدی	百分比
سنتز	合成
سنتز	綜合
وارده	持續
سپید	white
سپید	白
سپید	白色
متناهی	有限
هدر	heather
طبع	脾氣
نیکولا	nikola
دریچه	閥
دریچه	閥門
دریچه	艙門
دریچه	孵化
احساسی	情感
انجیر	無花果
جوهر	墨
جوهر	墨水
جوهر	油墨
پلاستیکی	塑料
پلاستیکی	塑膠
پن	penn
پن	潘
پن	泛
پن	pan
سس	醬
تیغ	刀鋒
تیغ	刀片
مولر	müller
انتقالی	過渡性
مبدا	出處
مبدا	原產地
مبدا	起源
رولز	卷
کیل	甘藍
وقفه	中斷
گواهینامه	執照
گواهینامه	駕照
گواهینامه	許可證
گواهینامه	憑證
گواهینامه	證書
روال	常規
روال	例行
فراموشی	遺忘
آمینه	氨基
آمینه	氨基酸
تم	譚
تم	潭
تم	專題
تم	主題
فاش	揭露
فاش	揭示
فاش	披露
سوسن	百合
سوسن	susan
رینگ	響鈴
رینگ	環
رینگ	戒指
خطرات	風險
مخالفین	反對
مخالفین	反對派
مخالفین	反對黨
گوزن	雄鹿
گوزن	麋鹿
گوزن	鹿
گوزن	馴鹿
الیاس	elijah
الیاس	elias
لیزری	雷射
لیزری	鐳射
پاداش	獎金
پاداش	紅利
پاداش	獎勵
پاداش	獎勵
پاداش	獎勵
پاداش	獎賞
پاداش	賞金
پاداش	賞
نفرین	詛咒
نفرین	咒
لمس	touch
لمس	摸
لمس	觸碰
لمس	觸控
لمس	觸動
لمس	感人
لمس	感動
لمس	觸碰
لمس	觸及
لمس	感動
سویا	大豆
واگذاری	代表
کارن	karen
مهندسین	工程師
قشر	皮層
طاووس	孔雀
اسکلت	底盤
اسکلت	骷髏
اسکلت	骨架
اسکلت	骨骼
پدربزرگ	爺爺
پدربزرگ	祖父
گروپ	群組
گروپ	群
انحصار	壟斷
انحصار	專賣
منجمد	冷凍
منجمد	凍結
منجمد	冰凍
فواصل	距離
فواصل	間隔
خدایی	神
پادگان	基地
پادگان	駐軍
گرمایش	暖氣
گرمایش	供暖
گرمایش	加熱
خلاقیت	創造性
خلاقیت	創意
خلاقیت	創造力
خلاقیت	創作
خلاقیت	創意
خلاقیت	創造性
امریکایی	美式
بارون	男爵
بارون	雨
بارون	下雨
بارون	雨水
بیکر	貝克
گی	同性戀
گی	gay
مخرب	破壞性
مخرب	毀滅性
تهمت	誹謗罪
تهمت	誹謗
تهمت	誣蔑
تهمت	誹謗
تهمت	誹謗罪
تهمت	誹謗
تاسیسات	設施
حسگر	感應器
مستعمره	殖民地
بودا	菩薩
بودا	佛
بودا	佛祖
حجازی	hijazi
خودگردان	自主
محققین	研究者
ایمن	安全
ایمن	平安
ایمن	ayman
ایمن	安全
کاوشگر	探測
کاوشگر	探測器
کاوشگر	探險家
کاوشگر	explorer
ویرانی	破壞
ویرانی	毀滅
ویرانی	毀壞
ویرانی	銷毀
غده	瘤
غده	腫瘤
غده	腺
مرمر	大理石
مرمر	彈珠
مقاصد	意圖
مقاصد	意向
مقاصد	目的地
مقاصد	航點
زیارتگاه	神社
توفیق	協助
توفیق	援助
رکن	柱
رکن	支柱
پاسخگویی	回答
پاسخگویی	答
پاسخگویی	答案
پاسخگویی	答復
جنسیتی	性別
پدرو	pedro
تریلر	預告
تریلر	拖車
تریلر	預告片
چاک	chuck
ضلعی	四邊形
خوک	豬
خوک	豬
بازوی	手臂
بازوی	臂
بازوی	胳膊
مدیاویکی	mediawiki
جامی	杯子
جامی	盃
جامی	杯
جامی	杯子
تزئینات	裝飾
شوهرش	丈夫
کالین	colin
برونو	bruno
مارپیچی	螺旋
باخ	巴赫
گمنام	匿名
گمنام	無名氏
ناراحتی	悲哀
ناراحتی	悲傷
ناراحتی	傷心
ناراحتی	難過
محبت	善良
محبت	親情
همخوانی	一致性
همخوانی	連貫性
همخوانی	一貫性
باک	降壓
باک	霸
کارا	kara
کارا	cara
وبا	霍亂
جهانگردان	探險家
تزئین	裝飾
بیهوشی	麻醉
بیهوشی	麻醉劑
بیهوشی	麻醉藥
بیهوشی	停電
نیایش	援引
نیایش	祈禱
نیایش	禱告
انصراف	退出
کلامی	口頭
تناقض	矛盾
تناقض	矛盾
تناقض	矛盾
تعطیلی	關機
تعطیلی	停機
لیندا	linda
قسم	宣誓
قسم	誓
قسم	誓言
قسم	誓詞
آرم	手臂
آرم	臂
آرم	胳膊
اتصالات	人脈
فراخوانی	傳喚
فراخوانی	傳票
فراخوانی	傳訊
فراخوانی	呼叫
اسیدی	酸性
اسیدی	酸
اسیدی	酸性
اسیدی	酸度
اسیدی	酸性
بیکاری	失業
بیکاری	失業率
فلفل	辣椒
فلفل	胡椒
مگس	蒼蠅
کالاها	商品
کالاها	商品
کالاها	貨物
لیبریا	賴比瑞亞
محو	模糊
لای	賴
لای	黎
پنجشنبه	週四
پنجشنبه	週四
پنجشنبه	星期四
بقای	存活
بقای	求生
بقای	生存
نامیبیا	納米比亞
سورینام	蘇利南
طیفی	光譜
جن	仁
جن	爵
عذرخواهی	藉口
میکس	搭配
میکس	組合
میکس	混合
بذر	種子
بذر	種子
بذر	籽
عملگر	經營者
تکن	鐵拳
فرصتی	機遇
فرصتی	機會
اخطار	通知
اخطار	警告
بخارست	布加勒斯特
حباب	泡泡
حباب	泡沫
حباب	氣泡
حباب	泡泡
حباب	泡
حباب	泡沫
حباب	氣泡
پالس	脈搏
پالس	脈衝
گرانت	grant
تقریب	近似
نژادهای	品種
بهاری	春
بهاری	春秋
بهاری	春天
بهاری	彈簧
بهاری	春季
نقدهای	評語
نقدهای	審查
تفریح	娛樂
تفریح	休閒
گان	gunn
کارولین	caroline
صدمه	損傷
صدمه	損壞
صدمه	損害
صدمه	傷害
شارژ	電荷
شارژ	充電
شارژ	收費
خنده	笑聲
خنده	大笑
خنده	笑
ملایم	溫和
ملایم	溫柔
ملایم	輕度
ملایم	溫和
ملایم	軟軟
ملایم	柔軟
ملایم	柔和
ملایم	軟
ییلاق	鄉村
ییلاق	鄉下
ییلاق	鄉間
ییلاق	農村
ییلاق	國家
مایا	maya
لانه	窩
لانه	巢穴
لانه	巢
لانه	den
منسوخ	過時
منسوخ	過時
سانسکریت	梵語
محکومیت	定罪
محکومیت	判罪
محکومیت	判罪
محکومیت	信念
محکومیت	定罪
امتیازات	特權
امتیازات	分數
استعمال	用法
استعمال	用量
استعمال	使用
محفوظ	保護
شبح	幻影
شبح	鬼魂
شبح	鬼
شبح	幽靈
انگل	寄生蟲
انگل	寄生蟲
انگل	寄生
فروشنده	廠商
کمیل	kamil
منظره	風景
منظره	景觀
واتیکان	梵蒂岡
گریس	恩典
گریس	grace
موضوعاتی	題目
موضوعاتی	議題
موضوعاتی	專題
موضوعاتی	主題
سالمندان	護理
سالمندان	哺乳
سالمندان	長者
سالمندان	老人
سالمندان	老年人
روحیه	士氣
عشقی	戀愛
عشقی	愛
عشقی	love
عشقی	愛情
موجودیت	實體
مارکسیست	馬克思主義
تدبیر	計劃
تدبیر	計畫
سفال	陶器
سفال	陶藝
ریس	rhys
ریس	reiss
بشریت	人性
بشریت	人道
کوهن	cohen
کوهن	kohn
فیجی	斐濟
ارضی	領土
هانتر	獵人
پناهنده	難民
پناهنده	難民
رزرو	預約
رزرو	預留
رزرو	保留
رزرو	保留
رزرو	預訂
رزرو	保留
رزرو	準備金
رزرو	儲備
یخبندان	冰塊
یخبندان	冰
یخبندان	ice
متقارن	對稱
متقارن	對稱
رابینسون	魯濱遜
رابینسون	robinson
ملودی	旋律
اسبق	前身
وحی	啓示
دلو	水桶
دلو	桶
استانهای	各省
ضخیم	厚
ضخیم	厚厚
کربنات	碳酸
انقباض	收縮
انقباض	收縮
شفت	軸
سوفیا	sofia
بتی	betty
دستورالعمل	教學
دستورالعمل	指令
دستورالعمل	指示
دستورالعمل	食譜
دستورالعمل	指令
دستورالعمل	指示
بیعت	效忠
منتسب	據稱
انگشتان	手指
محتوی	容器
محتوی	貨櫃
نامزدها	提名
معصوم	無辜
کارتون	紙箱
کارتون	漫畫
کارتون	卡通
کارتون	漫畫
