και	at
μετανάστευσης	imigrasyon
μετανάστευσης	pandarayuhan
μετανάστευσης	immigration
εκκλησάκι	kapilya
ρήμα	pandiwa
γενεύη	geneva
ανίχνευση	detection
ανίχνευση	pagtuklas
ανίχνευση	nakilalang
ανίχνευση	detect
κατευθείαν	straight
κατευθείαν	tuwid
κατευθείαν	diretso
πρωτότυπα	originals
ψάρι	isda
τρύπα	butas
επικρατήσει	prevail
χαμηλότερα	lower
εικάζεται	presumed
αστυνομικό	pulis
ψωμί	tinapay
υποταγή	isinumite
υποταγή	pagsusumite
πρόθεμα	prefix
προφανές	halata
λάνκα	lanka
συνελήφθησαν	naaresto
συνελήφθησαν	arestado
συνελήφθησαν	inaresto
στε	sto
κβαντική	kabuuan
σον	shawn
σον	sean
παράμετρος	parameter
κένυα	kenya
προτίμηση	kagustuhan
ανθρωπότητας	sangkatauhan
επιβλήθηκε	ipapatupad
επιβλήθηκε	ipataw
ανεξάρτητοι	malayang
ανεξάρτητοι	independent
ανεξάρτητοι	independents
αμερικάνικο	amerikano
καρπός	prutas
καρπός	pulso
ραφαήλ	raphael
τανζανία	tanzania
ακραία	grabe
ακραία	grave
διατίθεται	available
διατίθεται	magagamit
διατίθεται	makukuha
αθλητή	atleta
αποτρέψει	pigilan
αποτρέψει	iniiwasan
αποτρέψει	maiwasan
αποτρέψει	iwasan
μεσαιωνικό	medyebal
μάριος	marius
ταξιαρχία	brigada
καταστρέψει	sirain
καταστρέψει	wasakin
δακτύλιος	ring
δακτύλιος	singsing
δακτύλιος	tawagan
επιβεβαίωσε	kumpirmado
επιβεβαίωσε	nakumpirma
γενιές	henerasyon
εξερεύνηση	exploring
εξερεύνηση	galugarin
εξερεύνηση	tumuklas
εξερεύνηση	explore
εξερεύνηση	siyasatin
εξερεύνηση	tuklasin
εξερεύνηση	kalawakan
θεοδώρα	theodora
αλφόνσο	alfonso
δολάριο	dolyar
βοηθώντας	pagtulong
αντίγκουα	antigua
γαβριήλ	gabriel
λόρενς	laurence
λόρενς	lawrence
σύνθημα	motto
σύνθημα	moto
σύνθημα	password
σύνθημα	islogan
λούντβιχ	ludwig
επιτεύγματα	achievements
επιτεύγματα	nagawa
κεραυνός	kulog
κεραυνός	kidlat
κεραυνός	lightning
υπολογισμούς	kalkulasyon
παρών	kasalukuyan
τσε	che
τετράγωνα	blocks
όλιβερ	oliver
αραβικό	arab
αραβικό	arabic
αραβικό	arabe
αραβικό	arabo
αραβικό	arabian
γραπτή	isinulat
γραπτή	nakasulat
γραπτή	sinulat
γραπτή	naisulat
επιτέλους	wakas
καναδός	canadian
ριχάρδος	richard
ακαδημαϊκό	akademikong
κιμ	kim
κοιλιά	tiyan
κοιλιά	belly
κοιλιά	puson
πυρ	fire
πυρ	sunog
πυρ	apoy
μπάρι	bari
μπάρι	barry
προσφέροντας	offering
ακουστική	akustika
ακουστική	tunog
πολωνική	polish
πέδρο	pedro
αμοιβή	fee
αμοιβή	bayad
αμοιβή	gantimpala
μύθοι	myths
μύθοι	legends
μετατόπιση	shift
μετατόπιση	shifting
μετατόπιση	displacement
μετατόπιση	offset
παρουσιάστηκαν	ipinapakita
παρουσιάστηκαν	iharap
παρουσιάστηκαν	iniharap
μέτρια	katamtaman
επηρεάσει	makakaapekto
επηρεάσει	naaapektuhan
μάρσαλ	marshall
συνταγματική	konstitusyonal
μάζες	sambayanan
δορυφόρο	satellite
στροφές	bilis
τραπέζι	lamesa
τραπέζι	mesa
τραπέζι	talahanayan
τραπέζι	table
δορυφόρους	satellite
διαφοροποίηση	pagkita
συνδεδεμένη	nakakonekta
συνδεδεμένη	konektado
αναφέρω	pagbanggit
αναφέρω	mention
αναφέρω	binabanggit
αναφέρω	banggitin
εγκέφαλο	brain
εγκέφαλο	utak
προσθέτοντας	idinadagdag
προσθέτοντας	pagdagdag
προσθέτοντας	idinaragdag
χασάν	hassan
χασάν	hasan
εκτελέστηκαν	naisakatuparan
φλόγα	apoy
ηλέκτρα	elektra
ηλέκτρα	electra
ραούλ	raul
ραούλ	raúl
κυκλάδες	cyclades
δον	don
εξελίσσεται	umuusbong
δολοφονίες	murders
μποτσουάνα	botswana
αρμονία	pagkakatugma
αρμονία	harmony
αρμονία	pagkakaisa
τσάρλι	charlie
ηλιακή	solar
μοτίβα	pattern
πύργοι	towers
φόρουμ	forums
φόρουμ	forum
διαφθορά	corruption
μεμονωμένα	magkakahiwalay
μεμονωμένα	indibiduwal
στράτευμα	tropa
στράτευμα	hukbo
τετάρτη	miyerkules
διασταύρωση	kanto
διασταύρωση	junction
τει	tei
μαχητικά	fighters
αιχμάλωτος	bilanggo
αιχμάλωτος	preso
αιχμάλωτος	captive
αιχμάλωτος	nakunan
αιχμάλωτος	captured
συνομοσπονδίας	kompederasyon
χίτσκοκ	hitchcock
παραχώρηση	konsesyon
ιδανικό	ideal
ενηλίκων	adult
ενηλίκων	matanda
ύδατα	waters
αυστριακό	austrian
τέλεια	perfect
τέλεια	perpekto
τέλεια	sarap
τέλεια	magaling
γάτα	pusa
γάτα	cat
θαύμα	himala
θαύμα	milagro
θαύμα	miracle
θαύμα	taka
θαύμα	nagtataka
θαύμα	wonder
ισότητα	pantay
ίκαρος	icarus
αλγερίας	algeria
γκαλερί	galleries
γκαλερί	gallery
κολούμπια	columbia
εγκεφαλικό	stroke
αλαμπάμα	alabama
έφορος	curator
εντάξει	okay
σύνορο	hangganan
σύνορο	frontier
λειτουργική	pagganap
λειτουργική	pagpapatakbo
κρίσεις	seizures
πωλήσεων	pagbenta
πωλήσεων	benta
γλυκό	sweet
γλυκό	matamis
γκαρντ	gard
μιγκέλ	miguel
ρούντολφ	rudolph
ρούντολφ	rudolph
ρούντολφ	rudolf
πήτερ	pedro
πήτερ	peter
χρήσιμες	makatutulong
κοπεγχάγη	copenhagen
δίσκοι	records
δίσκοι	talaan
ολοκαύτωμα	holocaust
βενεζουέλας	venezuelan
βενεζουέλας	venezuela
έσπασε	damayan
έσπασε	winasak
υποκείμενο	sasailalim
υποκείμενο	paksa
υποκείμενο	subject
καθήκον	duty
καθήκον	tungkulin
καθήκον	gawain
παναμά	panama
σημειωματάριο	notebook
λιγότερες	kaunti
λιγότερες	less
δόση	dosis
δόση	dosis
εξεγέρσεις	stonewall
αλκοόλ	alak
αλκοόλ	alkohol
τόνο	tulingan
τόνο	tuna
τόνο	tone
τόνο	tono
κατάχρηση	abuso
κατάχρηση	aabuso
ρίτσι	ritchie
ρίτσι	richie
ρίτσι	ricci
κυβερνών	namumuno
χώμα	lupa
χώμα	dumi
στρατιώτη	sundalo
στρατιώτη	kawal
άλεξ	alex
στενός	makipot
στενός	paliitin
στενός	makitid
μαχητές	warriors
μαχητές	fighters
αποκτήθηκε	nakuha
υγιεινής	kalinisan
ευκαιρίες	pagkakataon
ευκαιρίες	oportunidad
μοντάζ	editing
μηχανικοί	mechanics
μηχανικοί	inhinyero
λατ	lat
ενέκρινε	inaprubahan
ενέκρινε	naaprubahan
ενέκρινε	pinagtibay
μασσαλία	marsella
μασσαλία	marseilles
πλημμύρες	baha
πλημμύρες	pagbaha
πλημμύρες	baha
πλημμύρες	pagbaha
αλλα	ngunit
αλλα	pero
διαβήτη	diabetes
ασημένια	pilak
ασημένια	silver
νικολά	nicolas
συνήθεια	custom
τσάρου	czar
κατάρτιση	pagsasanay
λαογραφία	alamat
κάι	kai
απολύθηκε	umatake
απολύθηκε	fired
χιούμορ	katatawanan
χιούμορ	pagpapatawa
ανακάλυψαν	natuklasan
αγαπημένο	favourite
αγαπημένο	paborito
αγαπημένο	favorite
ρομπέρτο	roberto
πάτρικ	patrick
πρόβλεψη	forecasting
πρόβλεψη	hula
πρόβλεψη	prediction
πρόβλεψη	forecast
αποδεικνύει	nagpapatunay
κούπερ	cooper
ρούμπενς	rubens
τάφους	tombs
τάφους	graves
αίγινα	aegina
απόκλιση	deviation
απόκλιση	divergence
κατοικείται	pinamumugaran
ντιν	dean
διαστημόπλοιο	spacecraft
διαστημόπλοιο	spaceship
νιλ	neil
νιλ	neal
πρόδρομος	precursor
μαρόκου	morocco
ιού	virus
φόρμα	anyo
διαφορών	alitan
έζησαν	nanirahan
έζησαν	tumira
αδάμ	adam
αδάμ	adan
μιανμάρ	myanmar
προσφέρεται	inaalok
προσφέρεται	inalok
προσφέρεται	inaalay
κλειστή	nakasara
κλειστή	sarado
κλειστή	saradong
γράφημα	grapo
γράφημα	tsart
γράφημα	chart
εκτόξευση	binubuksan
εκτόξευση	ilunsad
εκτόξευση	paglulunsad
ταϊλάνδη	thailand
ταϊλάνδη	philippines
καπνού	tabako
ρόδος	rhodes
φάρμακο	medisina
φάρμακο	gamot
φάρμακο	droga
φάρμακο	drug
εκτελέσει	magsagawa
εκτελέσει	isagawa
εκτελέσει	maisagawa
εκτελέσει	maipatupad
αιχμάλωτοι	pinalaya
χάμιλτον	hamilton
όμηρο	hostage
γυαλί	baso
γυαλί	salamin
γυαλί	pampalaki
κάτοικος	resident
κάτοικος	residente
ουδέτερη	neutral
ευγενής	marangal
τιμόρ	timor
ορυχεία	pagmimina
ορυχεία	mining
παράθεση	quote
παράθεση	citation
παράθεση	marks
εξόρυξη	extraction
εξόρυξη	pagmimina
εξόρυξη	mining
ράιτ	wright
κλασσική	classical
κλασσική	klasiko
πόντοι	points
πράκτορας	ahente
πράκτορας	agent
επίδειξη	pakita
επιδημία	salot
επιδημία	epidemya
επιδημία	pagkalat
πρωσία	prussia
πρεσβευτής	ambassador
φόνο	murder
αμφιβολία	pagdududa
αμφιβολία	duda
αμφιβολία	doubt
αμφιβολία	alinlangan
ανταγωνισμού	paligsahan
ανταγωνισμού	kompetisyon
μπενίν	benin
μέλισσα	bubuyog
μέλισσα	bee
πορτογαλική	portuguese
πορτογαλική	portuges
στέφαν	stefan
στέφαν	stephan
ινδονησίας	indonesian
ινδονησίας	indonesia
κάμπελ	campbell
γλωσσολογία	lingguwistika
χρονος	panahon
χρονος	oras
χρονος	time
λουίζα	louisa
λουίζα	luisa
μοτίβο	pattern
ισοτιμία	paridad
ισοτιμία	equivalence
κατηγοριοποίηση	categorisation
μεταφραστής	tagapagsalin
μεταφραστής	translator
μεταφραστής	tagasalin
σουηδικά	swedish
σουηδικά	suweko
παν	pan
θάλασσες	seas
θάλασσες	kabilang
προγραμματισμός	pagplano
προγραμματισμός	planning
προγραμματισμός	pagpaplano
προγραμματισμός	programming
προγραμματισμός	iskedyul
προγραμματισμός	schedule
κάρτερ	carter
αρένα	arena
μπιν	bin
κίνητρα	pagganyak
κίνητρα	motibasyon
κίνητρα	incentives
δεσμοί	ties
δεσμοί	links
δεσμοί	bono
δαχτυλίδι	ring
δαχτυλίδι	singsing
δαχτυλίδι	tawagan
ολοκληρωμένο	integrated
νύχτες	nights
ανακωχή	armistice
ψηφιακά	digital
νέλσον	nelson
διαλύματα	solusyon
ανιψιός	pamangkin
κλήση	tumawag
κλήση	tawagan
κλήση	tawag
κλήση	pagtawag
κλήση	tumatawag
πρόνοιας	welfare
πρόνοιας	kagalingan
έπαυλη	mansion
παντρεμένη	kasal
παντρεμένη	ikinasal
παντρεμένη	pinakasalan
ενδοχώρα	inland
ενδοχώρα	mainland
ουίλιαμς	williams
χιόνι	niyebe
χιόνι	snow
μοναχούς	monks
ανατομία	anatomiya
σχεδιασμένο	pagkakagawa
σχεδιασμένο	dinisenyo
σχεδιασμένο	idinisenyo
σχεδιασμένο	binalak
δαπάνες	paggasta
μπαχρέιν	bahrain
γένη	genera
δίδασκε	tinuturuan
δίδασκε	itinuro
δίδασκε	tinuruan
δίδασκε	nagturo
εξασφαλίζει	sinisigurado
επικίνδυνο	mapanganib
υπέφερε	nagdusa
επιπλοκές	komplikasyon
επιπλοκές	komplikasyon
όρκο	panunumpa
προειδοποίηση	babala
λύρα	lyra
έβδομο	ikapitong
νοημοσύνη	katalinuhan
ανησυχία	aalala
ανησυχία	malasakit
ανησυχία	alalahanin
ανησυχία	concern
ιστούς	tisiyu
επιλέγει	pinipili
επιλέγει	pipili
οκλαχόμα	oklahoma
πάχος	kapal
θάρρος	katapangan
θάρρος	tapang
ενεργός	active
ενεργός	aktibong
ενεργός	aktibo
αδύνατη	imposible
αδύνατη	imposibleng
αδύνατη	impossible
αερολιμένας	airport
αερολιμένας	paliparan
δεσμός	affair
δεσμός	bonding
δεσμός	link
δεσμός	bono
δεσμός	bond
σεξ	pakikipagtalik
σεξ	sex
περιοδείες	paglalakbay
άλφα	alpha
άλφα	alfa
εχθρός	kaaway
γκαμπόν	gabon
πρόοδος	progreso
συγγνώμη	patawad
συγγνώμη	paumanhin
λογοκρισία	censorship
μικτή	mixed
μικτή	magkahalong
οφέλη	benepisyo
ημι	semi
μελά	mela
γκόγια	goya
σοφοκλή	sophocles
κανονισμούς	regulasyon
αναστολή	suspension
αναστολή	pagsugpo
αναστολή	suspended
ομιλίες	speeches
διέκοψε	naantala
συνεργάτη	partner
συνεργάτη	kasosyo
συνεργάτη	kapareha
αμυντική	defensive
αμυντική	tinatanggihan
κίνητρο	motibo
κίνητρο	pagganyak
κίνητρο	motibasyon
χάρολντ	harold
βουδαπέστη	budapest
ανταρκτική	antartiko
ανταρκτική	antarctica
αλάτι	asin
ορλεάνης	orleans
σιτάρι	trigo
άστρο	astro
διάσωση	pagsagip
διάσωση	pagligtas
διάσωση	rescue
πινακίδες	plates
πινακίδες	plato
πινακίδες	palatandaan
γκλεν	glen
γκλεν	glenn
μονάρχης	monarch
δούλευε	nagtrabaho
μελωδία	melody
μελωδία	tune
μυστήριο	misteryo
μάνα	nanay
μάνα	ina
τοιχογραφία	fresco
τοιχογραφία	mural
γλωσσική	antropolohiyang
ουρανός	sky
ουρανός	kalangitan
ουρανός	himpapawid
ουρανός	skies
μειώσει	bawasan
μόλυνση	polusyon
μόλυνση	impeksiyon
μόλυνση	infection
