மற்றும்	και
வேண்டுமென்றே	επίτηδες
வேண்டுமென்றே	σκόπιμα
வேண்டுமென்றே	εσκεμμένα
வேண்டுமென்றே	σκόπιμη
ஆர்ட்ஸ்	τέχνες
பேச்சாளர்	ρήτορας
பேச்சாளர்	ομιλητής
பேச்சாளர்	ομιλήτρια
சந்தைகள்	αγορές
பெஞ்சமின்	benjamin
பெஞ்சமின்	μπέντζαμιν
கட்டுதல்	κτίριο
கட்டுதல்	κτήριο
நெசவு	ύφανση
ஒலிம்பிக்கில்	ολυμπιακή
ஒலிம்பிக்கில்	ολυμπιακός
ஒலிம்பிக்கில்	ολυμπιακό
ஆணையர்	επίτροπος
இலையுதிர்	φθινόπωρο
பூட்டான்	μπουτάν
அமர்வு	συνεδρία
கிளி	παπαγάλος
கிளி	παπαγάλο
நகர்ந்து	μετακινήστε
நகர்ந்து	μετακίνηση
நகர்ந்து	κίνηση
நகர்ந்து	μετακόμισε
நகர்ந்து	μεταφέρθηκε
நகர்ந்து	κινήθηκε
நகர்ந்து	μετακινήθηκε
நகர்ந்து	συγκινημένος
இருக்கைகள்	έδρες
இருக்கைகள்	καθίσματα
இருக்கைகள்	θέσεις
மறைமாவட்டம்	επισκοπή
தாயகம்	πατρίδα
வாலி	γουόλι
கழிவுகள்	χαλάσματα
கழிவுகள்	συντρίμμια
கழிவுகள்	θραύσματα
பிரதிநிதி	αντιπροσωπευτική
பிரதிநிதி	αντιπρόσωπος
பிரதிநிதி	αντιπροσωπευτικές
பிரதிநிதி	εκπρόσωπος
வெப்	γουέμπ
வாரணாசி	βαρανάσι
வயிறு	στομάχι
வயிறு	κοιλιά
வயிறு	μπέλι
வயிறு	κοιλιά
வயிறு	κοιλία
மணிகள்	ώρες
மணிகள்	ωράριο
மணிகள்	ωρες
விலக்கு	απορρίψει
விலக்கு	απόρριψη
விலக்கு	αναστείλει
விலக்கு	αναστολή
கிறிஸ்டோபர்	χριστόφορος
கிறிஸ்டோபர்	κρίστοφερ
கிறிஸ்டோபர்	christopher
மதிப்பெண்	βαθμολογία
மதிப்பெண்	σκορ
தோன்றுகின்றன	αμφίβολη
தோன்றுகின்றன	αμφίβολο
செய்தித்தாள்	εφημερίδα
செய்தித்தாள்	εφημερίδες
செய்தித்தாள்	εφημεριδα
செய்தித்தாள்	εφημερίδες
ஈயம்	οδηγήσει
ஈயம்	μόλυβδο
ஈயம்	μόλυβδος
மிச்சிகன்	μίτσιγκαν
மிச்சிகன்	μίσιγκαν
மொத்தத்தில்	γενικά
மொத்தத்தில்	συνολικά
பிரதேசங்கள்	εδάφη
தந்தி	τέχνασμα
தந்தி	τρικ
தந்தி	κόλπο
தந்தி	τηλεγράφημα
டிவிடி	dvd
குயில்	κούκου
மெட்ராஸ்	μαντράς
இசைக்கருவி	μέσο
இசைக்கருவி	όργανο
துவக்கம்	αρχίστε
துவக்கம்	ξεκινήστε
துவக்கம்	εκκίνηση
விமர்சகர்	κριτικό
விமர்சகர்	κριτικός
ராகுல்	ραούλ
உபகரணங்கள்	εξοπλισμού
உபகரணங்கள்	εξοπλισμός
உபகரணங்கள்	συσκευές
வஞ்சி	καλάμου
ரயில்கள்	τραίνα
ரயில்கள்	τρένα
ரயில்கள்	αμαξοστοιχίες
கிதார்	κιθάρα
ஏபிசி	apc
வெளிச்சம்	φως
வெளிச்சம்	light
வெளிச்சம்	ελαφρύ
வெளிச்சம்	ελαφριά
வெளிச்சம்	φώς
வெளிச்சம்	φωτεινότητα
ஆன்மிக	μυστικιστικό
விழுந்த	πεσμένο
புஷ்	push
ஜெயந்தி	jayanti
சாம்பியன்	πρωταθλήτρια
சாம்பியன்	πρωταθλητής
சாம்பியன்	πρωταθλητή
சந்தைப்படுத்தல்	marketing
சந்தைப்படுத்தல்	μάρκετινγκ
சந்தைப்படுத்தல்	εμπορία
சுனாமி	τσουνάμι
குகைகள்	σπήλαια
குகைகள்	σπηλιές
கவுன்சில்	συμβούλιο
ஃபோர்ட்	φορντ
ஃபோர்ட்	φόρντ
ஃபோர்ட்	ford
புரிதல்	κατανόηση
லாரன்ஸ்	λόρενς
லாரன்ஸ்	λώρενς
ஹீரோ	ήρωας
ஹீரோ	ήρωα
கிண்ணம்	μπωλ
கிண்ணம்	μπολ
கிண்ணம்	κύπελλο
கிண்ணம்	κούπα
கிண்ணம்	φλιτζάνι
இதோ	εδω
இதோ	εδώ
போட்டியாளர்கள்	παίκτες
போட்டியாளர்கள்	παίχτες
போட்டியாளர்கள்	ανταγωνιστές
பார்வையாளர்	κοινό
பார்வையாளர்	ακροατήριο
பார்வையாளர்	κοινο
படைகளும்	φιλοξενεί
தளபதிகள்	στρατηγοί
தளபதிகள்	στρατηγούς
தளபதிகள்	διοικητές
தளபதிகள்	κυβερνήτες
கிறிஸ்	chris
கிறிஸ்	κρίς
கிறிஸ்	κρις
சொல்கிறது	λεει
சொல்கிறது	λέει
படகுகள்	καράβια
படகுகள்	σκάφη
படகுகள்	πλοία
படகுகள்	βάρκες
ஏற்பு	αποδοχή
பிரகாசமான	φωτεινά
பிரகாசமான	φωτεινή
பிரகாசமான	φωτεινό
பிரகாசமான	φωτεινός
ஆக்கிரமிப்பு	κατοχή
ஆக்கிரமிப்பு	επάγγελμα
அழகாக	πανέμορφη
அழகாக	όμορφη
பாரம்பரியம்	παραδοσιακό
பாரம்பரியம்	παραδοσιακά
பாரம்பரியம்	παραδοσιακή
பாரம்பரியம்	παραδοσιακές
பாரம்பரியம்	παραδοσιακός
பாரம்பரியம்	πολιτιστικός
பாரம்பரியம்	πολιτιστικά
பாரம்பரியம்	πολιτιστικό
பாரம்பரியம்	πολιτιστική
பாரம்பரியம்	παράδοση
வயல்	πεδίο
காயங்கள்	τραυματισμούς
காயங்கள்	κακώσεις
காயங்கள்	τραυματισμοί
காயங்கள்	τραύματα
காயங்கள்	πληγές
காயங்கள்	τραύματα
ஆந்திரா	andhra
சித்தாந்தம்	ιδεολογία
கீதம்	ύμνος
கீதம்	ύμνο
மீதி	υπόλοιπο
மீதி	ισορροπία
மீதி	ισοζύγιο
அமீர்	αμίρ
ஹோண்டா	honda
பெறுகின்றனர்	στέκια
உத்தரவு	διοίκηση
உத்தரவு	εντολή
நரேந்திர	ναρέντρα
வண்டு	σκαθάρι
தைராய்டு	θυρεοειδή
தைராய்டு	θυρεοειδούς
தைராய்டு	αγκινάρες
விரிந்த	πλατύ
விரிந்த	ευρύ
விரிந்த	πλατιά
இன்சுலின்	ινσουλίνη
சீட்டு	κάρτα
கணக்கிடப்படுகிறது	υπολογίζεται
கணக்கிடப்படுகிறது	υπολογιζόμενη
கணக்கிடப்படுகிறது	υπολογιζόμενο
பசி	πεινασμένοι
பசி	πεινασμένος
பசி	πείνα
பதின்மூன்று	thirteen
பதின்மூன்று	δεκατρείς
