மற்றும்	och
தகவல்தொடர்பு	kommunikation
தகவல்தொடர்பு	meddelande
கலகம்	upploppet
கலகம்	upplopp
ஜேக்	jack
பதின்ம	decimal
அதிர்வு	vibe
அதிர்வு	turbulens
அதிர்வு	turbulensen
அதிர்வு	vibrationer
அதிர்வு	vibration
சைன்	stroke
சைன்	slaganfall
சைன்	sinus
சைன்	tall
சைன்	pine
குழி	grop
குழி	gropen
அலங்காரம்	filter
அலங்காரம்	filtrera
அலங்காரம்	filtret
அலங்காரம்	dekoration
எண்ணங்கள்	funderingar
எண்ணங்கள்	tankar
டெட்	ted
டெட்	däck
சம்பளம்	lön
சீசர்	caesar
சீசர்	cesar
சீசர்	césar
மைக்ரோ	micro
மைக்ரோ	mikro
கியூபா	cuba
கியூபா	kuba
நண்டு	krabba
நண்டு	krabbor
நண்டு	crab
உசேன்	hussein
நேராக	straight
நேராக	rakt
நேராக	rak
நேராக	raka
சத்தீஸ்கர்	chhattisgarh
லேடி	dam
லேடி	damen
லேடி	lady
மகளும்	dotter
மகளும்	dottern
பதினொரு	elva
பதினொரு	eleven
கானா	ghana
கேம்பிரிட்ஜ்	cambridge
பாட்டில்	flaska
பாட்டில்	flaskan
பாட்டில்	burk
கழுத்தில்	hals
கழுத்தில்	nacken
கழுத்தில்	nacke
சிற்பி	arkitekt
மாலிக்	malik
டேட்டா	data
டேட்டா	uppgifter
பதக்கங்கள்	medaljer
சரண்	charan
கிரிஸ்	chris
அடையாளங்கள்	identiteter
அடையாளங்கள்	taggar
அடையாளங்கள்	etiketter
அலுவலர்கள்	officerare
சுற்றுப்பயணம்	tour
சுற்றுப்பயணம்	turné
சுற்றுப்பயணம்	rundtur
கற்பித்தல்	undervisa
கற்பித்தல்	undervisning
உறவினர்	relativ
உறவினர்	relativt
உறவினர்	relativa
உறவினர்	släkting
உறவினர்	grannland
உறவினர்	granne
உறவினர்	grannen
உறவினர்	granne
உறவினர்	grannen
உறவினர்	kusinen
உறவினர்	kusin
பயணி	passagerare
லெபனான்	libanon
அலன்	allen
அலன்	alan
ஏவுகணைகள்	missiler
ஏவுகணைகள்	robotar
தொலைதொடர்பு	kommunikation
தொலைதொடர்பு	meddelande
தேர்வுகள்	test
தேர்வுகள்	testar
தேர்வுகள்	tester
தேர்வுகள்	markering
தேர்வுகள்	val
தேர்வுகள்	urval
தேர்வுகள்	väljare
தேர்வுகள்	möjligheter
தேர்வுகள்	valmöjligheter
தேர்வுகள்	alternativ
தேர்வுகள்	optioner
ஹான்	han
செய்தார்கள்	gjorde
குணங்கள்	attribut
கச்சேரி	konsert
டார்க்	mörkt
டார்க்	mörk
டார்க்	mörka
கண்ணோட்டம்	översikt
கண்ணோட்டம்	överblick
கண்ணோட்டம்	översyn
கண்ணோட்டம்	granskning
கண்ணோட்டம்	granska
கண்ணோட்டம்	omprövning
கண்ணோட்டம்	recension
சுரங்க	brytning
சுரங்க	gruvdrift
சுரங்க	gruv
தாக்கிய	attackerad
தாக்கிய	attackerade
தாக்கிய	överfallen
கடிதங்கள்	brev
கடிதங்கள்	skrivelser
கடிதங்கள்	bokstäver
பப்புவா	papua
வாடிக்கையாளர்கள்	kunderna
வாடிக்கையாளர்கள்	kunder
வெடித்தது	exploderat
வெடித்தது	exploderade
சோதனையில்	testa
சோதனையில்	test
சோதனையில்	provning
தென்றல்	bris
தேசங்கள்	nationer
தேசங்கள்	nations
தேசங்கள்	nationerna
வேண்டுமென்றே	avsiktlig
வேண்டுமென்றே	avsiktliga
வேண்டுமென்றே	avsiktligt
வேண்டுமென்றே	avsiktligt
வேண்டுமென்றே	uppsåtligen
வேண்டுமென்றே	medvetet
வேண்டுமென்றே	avsiktligt
வேண்டுமென்றே	avsiktlig
வேண்டுமென்றே	avsiktliga
வேண்டுமென்றே	avsiktligt
மாத்தறை	matara
ஆர்ட்ஸ்	arts
ஆர்ட்ஸ்	konst
சேது	setu
பேச்சாளர்	högtalare
பேச்சாளர்	talare
சந்தைகள்	marknaderna
சந்தைகள்	marknader
பெஞ்சமின்	benjamin
கட்டுதல்	building
கட்டுதல்	byggnad
கட்டுதல்	bygga
நெசவு	vävning
ஒலிம்பிக்கில்	olympic
ஒலிம்பிக்கில்	olympiska
சமாளிக்க	tackla
ஆணையர்	kommissionär
ஆணையர்	polismästaren
இலையுதிர்	hösten
இலையுதிர்	höst
பூட்டான்	bhutan
அமர்வு	session
அமர்வு	sessionen
கிளி	papegoja
நகர்ந்து	drag
நகர்ந்து	flytta
நகர்ந்து	flyttade
நகர்ந்து	flyttat
நகர்ந்து	rörd
நகர்ந்து	flyttad
இருக்கைகள்	sittplatser
இருக்கைகள்	platser
இருக்கைகள்	säten
மறைமாவட்டம்	stift
தாயகம்	fosterland
தாயகம்	fosterlandet
வாலி	wally
கழிவுகள்	spillror
கழிவுகள்	bråte
பெறவும்	hämta
பெறவும்	skaffa
பெறவும்	få
பெறவும்	get
பிரதிநிதி	ombud
பிரதிநிதி	företrädare
பிரதிநிதி	representativ
பிரதிநிதி	representativt
பிரதிநிதி	representant
வெப்	webb
வாரணாசி	varanasi
வயிறு	magen
வயிறு	mage
வயிறு	magen
வயிறு	mage
வயிறு	buk
வயிறு	buken
மணிகள்	timmar
மணிகள்	öppettider
விலக்கு	avvisa
விலக்கு	ogilla
விலக்கு	avskeda
விலக்கு	avfärda
விலக்கு	viloläge
கிறிஸ்டோபர்	christoffer
கிறிஸ்டோபர்	kristoffer
கிறிஸ்டோபர்	christopher
மதிப்பெண்	score
மதிப்பெண்	poäng
தோன்றுகின்றன	tveksamma
தோன்றுகின்றன	tveksamt
தோன்றுகின்றன	tvivelaktig
தோன்றுகின்றன	tvivelaktiga
தோன்றுகின்றன	tveksam
செய்தித்தாள்	tidningen
செய்தித்தாள்	tidningspapper
செய்தித்தாள்	tidning
செய்தித்தாள்	dagstidning
செய்தித்தாள்	dagstidningar
செய்தித்தாள்	tidningar
ஈயம்	leda
ஈயம்	bly
ஈயம்	lead
மிச்சிகன்	michigan
மொத்தத்தில்	totalt
மொத்தத்தில்	generellt
மொத்தத்தில்	överlag
மொத்தத்தில்	övergripande
பிரதேசங்கள்	territorier
தந்தி	trick
தந்தி	bus
தந்தி	tricket
தந்தி	telegram
டிவிடி	dvd
குயில்	gök
மெட்ராஸ்	madras
இசைக்கருவி	instrument
இசைக்கருவி	instrumentet
துவக்கம்	börja
துவக்கம்	påbörja
துவக்கம்	start
விமர்சகர்	kritiker
மதுரைக்	madura
உபகரணங்கள்	utrustning
உபகரணங்கள்	anordningar
உபகரணங்கள்	apparater
ஆட்டங்கள்	gaming
ஆட்டங்கள்	spelande
வஞ்சி	calamus
ரயில்கள்	tågen
ரயில்கள்	tåg
கிதார்	gitarr
செயற்கையாக	konstgjort
செயற்கையாக	artificiellt
ஏபிசி	apc
வெளிச்சம்	light
வெளிச்சம்	ljus
வெளிச்சம்	ljust
வெளிச்சம்	ljusstyrka
ஆன்மிக	mystisk
ஆன்மிக	mystiskt
விழுந்த	fallit
விழுந்த	ramlat
விழுந்த	fallna
விழுந்த	stupade
