και	un
ανακατεύθυνση	novirzot
χριστούγεννα	ziemassvētkos
χριστούγεννα	ziemassvētku
χριστούγεννα	ziemassvētkus
χριστούγεννα	ziemassvētki
σεβασμό	sakarā
σεβασμό	cieņā
σεβασμό	cieņa
άντερσον	andersone
άντερσον	andersons
άντερσον	andersson
διατύπωση	formulējums
στιβ	stīvs
απαντήσεις	atbildes
απαντήσεις	atbildes
απαντήσεις	atbildes
τορόντο	toronto
λεωφορείο	bus
λεωφορείο	autobuss
κοινές	kopējo
κοινές	bieži
μουσουλμάνων	musulmaņi
μουσουλμάνων	musulmaņiem
ελεφαντοστού	ziloņkaula
χάουαρντ	hovards
βαθύ	dziļa
βαθύ	dziļā
βαθύ	dziļi
βαθύ	deep
βαθύ	dziļš
βαθύ	dziļu
λεκάνη	iegurņa
λεκάνη	baseins
λεκάνη	baseina
λεκάνη	tualetes
λεκάνη	tualete
μόνοι	vien
σημάδια	rētas
σημάδια	atzīmes
σημάδια	zīmes
σημάδια	marķējumi
σημάδια	pazīmes
σημάδια	zīmes
ελέγχεται	kontrolētā
ελέγχεται	kontrolēta
ελέγχεται	kontrolēts
ελέγχεται	kontrolē
ελέγχεται	kontrolēti
μοναρχία	monarhija
κουκ	gatavot
κουκ	pavārs
ταμείο	fonda
ταμείο	fonds
εθελοντές	brīvprātīgie
σκόνη	putekļu
σκόνη	putekļi
σκόνη	putekļiem
σκόνη	pulveri
σκόνη	pulveris
κάρτα	pastkarti
θεωρητική	teorētiskā
θεωρητική	teorētisko
θεωρητική	teorētiska
θεωρητική	teorētiski
θεωρητική	teorētiskais
αιτίες	cēloņi
αιτίες	iemesli
αιτίες	cēloņus
κιβώτιο	kaste
κιβώτιο	aile
κιβώτιο	kārba
ροζ	rozā
ροζ	roze
πειρατές	pirāti
εκπροσωπεί	atveido
εκπροσωπεί	pārstāv
υποχρέωση	atbildība
υποχρέωση	atbildības
υποχρέωση	pienākums
πλούτο	bagātības
πλούτο	bagātība
πλούτο	pluto
αντιπαράθεση	konfrontāciju
καρολίνα	karolīna
συστηματικά	sistemātiski
συστηματικά	sistemātiski
συστηματικά	sistemātiska
συστηματικά	sistemātiskas
συστηματικά	sistemātiskā
συχνές	kopējo
συχνές	bieži
επικράτηση	pārsvars
επικράτηση	pārsvaru
επικράτηση	izplatība
θυσία	upuris
τοίχο	sienas
τοίχο	sienu
τοίχο	mūris
τοίχο	siena
αιγυπτιακή	ēģiptes
αιγυπτιακή	ēģiptiešu
αποτελεσματικά	efektīvi
αποτελεσματικά	efektīvā
αποτελεσματικά	efektīva
αποτελεσματικά	efektīvas
αποτελεσματικά	efektīvs
κελσίου	celsija
ινδονησία	indonēzija
πορτοκαλί	oranžas
πορτοκαλί	oranža
πορτοκαλί	apelsīnu
πορτοκαλί	oranžā
εργοστάσια	rūpnīcas
εργοστάσια	fabrikas
παράλληλη	paralēla
παράλληλη	paralēli
παράλληλη	paralēlas
παράλληλη	paralēlā
χόλιγουντ	holivudas
ημιτελικό	semifinal
μονοπάτι	ceļš
μονοπάτι	taka
μονοπάτι	liecības
ιάπωνες	japānas
ιάπωνες	japāņu
μεταναστών	migranti
αλληλεπίδραση	iesaistīšanās
αλληλεπίδραση	iesaiste
αλληλεπίδραση	mijiedarbība
αλληλεπίδραση	mijiedarbības
συνιστά	iesaka
σέρβων	serbiem
σέρβων	serbu
τεχνητή	mākslīgā
τεχνητή	mākslīgais
τεχνητή	mākslīgs
τεχνητή	mākslīga
αλίκη	alise
ντέιβ	deivs
κατάλογοι	katalogos
κατάλογοι	katalogi
κατάλογοι	mapes
κατάλογοι	sarakstus
κατάλογοι	saraksti
κατάλογοι	sarakstiem
τροποποίηση	grozījums
τροποποίηση	grozījumi
τροποποίηση	mainīt
τροποποίηση	pārveidot
τροποποίηση	izmaina
τροποποίηση	izmainīt
τροποποίηση	modifikācija
τροποποίηση	grozījums
σκούρο	tumša
σκούρο	tumši
σκούρο	tumšs
απήχηση	reach
απήχηση	aizsniegt
εκκλησιαστικά	garīdzniecības
ηρώων	varoņi
ηρώων	varoņiem
βασιλικός	bazilika
βασιλικός	royal
βασιλικός	karaļa
μερικώς	daļēji
μερικώς	daļēji
εισπράξεις	ieņēmumi
λίχτενσταϊν	lihtenšteinā
περιορισμούς	ierobežojumi
περιορισμούς	ierobežojumi
εκπρόσωποι	pārstāvjus
εκπρόσωποι	pārstāvji
εκπρόσωποι	delegāti
ζάγκρεμπ	zagreba
ρίκο	riko
υποχρεωτική	obligāta
υποχρεωτική	obligāts
υποχρεωτική	obligāti
υποχρεωτική	obligāta
υποχρεωτική	obligāts
υποχρεωτική	obligātas
υποχρεωτική	obligāti
υποχρεωτική	obligāta
υποχρεωτική	obligāts
υποχρεωτική	obligāti
μετονομασία	pārdēvēt
ιερείς	mācītājiem
μετακινήθηκε	pārcelts
μετακινήθηκε	pārcelta
μετακινήθηκε	pārcelti
μετακινήθηκε	pārvietots
εμπιστοσύνη	uzticību
εμπιστοσύνη	pārliecība
εμπιστοσύνη	uzticība
εμπιστοσύνη	uzticēšanās
εμπιστοσύνη	uzticēties
εμπιστοσύνη	uzticēšanās
εμπιστοσύνη	uzticība
εμπιστοσύνη	uzticību
εμπιστοσύνη	ticu
αποσυρθεί	atsaukts
αποσυρθεί	izņemti
αποσυρθεί	anulēta
ενσωμάτωση	integrēšana
ενσωμάτωση	pievienošanas
ενσωμάτωση	iekļaušana
ενσωμάτωση	integrēšana
ενσωμάτωση	integrācija
ενσωμάτωση	integrēšana
ενσωμάτωση	integrēt
μειώνει	pazemina
μειώνει	mazina
μειώνει	samazina
απογόνους	pēcnācēji
απογόνους	pēcnācēji
απογόνους	pēcnācējiem
άρση	celšanas
άρση	pacelšanas
άρση	celšana
άρση	pacelšana
μαθητή	skolēns
μαθητή	skolēnu
ουδέτερο	neitrāls
ουδέτερο	neitrāla
ουδέτερο	neitrāli
προάστια	piepilsētā
κέβιν	kevins
ιεραρχία	hierarhija
ιεραρχία	hierarhijas
φαράγγι	aiza
φαράγγι	kanjons
λογικά	loģiski
συναλλαγές	tirdzniecība
συναλλαγές	tirdzniecības
συναλλαγές	darījumi
οροφή	griesti
οροφή	jumts
βιομηχανίες	nozares
μαρί	marijas
μαρί	marie
μαρί	marija
βορειοδυτική	ziemeļrietumu
αρμοδιότητες	pienākumi
αρμοδιότητες	atbildība
αρμοδιότητες	atbildības
αρμοδιότητες	kompetences
αρμοδιότητες	kompetence
κυρίαρχη	dominējošo
κυρίαρχη	dominējošais
κυρίαρχη	dominējošā
κυρίαρχη	dominējošs
πετρώματα	klintis
πετρώματα	akmeņi
κλάση	šķira
κλάση	klase
λείπει	pietrūkst
λείπει	trūkst
λείπει	pazudusi
λείπει	pazudis
ολύμπου	olimps
άντονι	anthony
συμπεράσματα	slēdziens
συμπεράσματα	secinājumi
συμπεράσματα	secinājumus
τζαμάικα	jamaika
καμπύλη	līkne
σωκράτης	socrates
τούρκος	turk
τούρκος	turku
τούρκος	turcijas
επισκέφτηκε	apmeklēja
φήμες	baumas
τσεχοσλοβακία	čehoslovākijas
μεγέθη	izmēri
ταχύτητες	rīki
ταχύτητες	rīkiem
ταχύτητες	ātrumi
ταχύτητες	ātrumiem
εσείς	tu
εσείς	tevi
εσείς	jums
εσείς	tev
εσείς	jūs
περιμένει	gaidu
περιμένει	gaidot
περιμένει	gaida
περιμένει	gaidām
νείλου	nīlas
κυρίαρχο	dominējošo
κυρίαρχο	dominējošais
κυρίαρχο	dominējošā
κυρίαρχο	dominējošs
κυρίαρχο	suverēna
κυρίαρχο	suverēnas
περιστασιακά	neregulāri
φυλών	šķirnes
πρόκληση	challenge
πρόκληση	izaicinājums
λιμάνια	ostām
λιμάνια	pieslēgvietas
λιμάνια	ostas
ελίζαμπεθ	elizabete
ελίζαμπεθ	elizabetes
φυσικούς	fiziķi
ολλανδική	holandiešu
ολλανδική	nīderlandiešu
αντιγραφή	dublikāts
αντιγραφή	kopēt
αντιγραφή	kopiju
αντιγραφή	eksemplārs
αντιγραφή	kopija
αντιγραφή	kopē
αντιγραφή	kopēšana
αντιγραφή	kopēšanas
κολομβίας	kolumbijas
κολομβίας	kolumbija
κολομβίας	kolumbijas
τάφοι	kapenes
τάφοι	kapos
τάφοι	kapi
λιούις	luiss
λιούις	lūiss
ανέθεσε	pasūtīja
κόκκινα	sarkanie
κόκκινα	sarkani
κόκκινα	sarkano
κόκκινα	sarkana
κόκκινα	sarkanais
κόκκινα	sarkans
κόκκινα	sarkanā
χριστόφορος	kristofers
γέφυρες	tilti
φιλελεύθερο	liberāļu
ντέρμπι	derby
αρχηγοί	vadītāji
αρχηγοί	līderi
σύνοψη	kopsavilkums
διαθέσιμη	pieejams
διαθέσιμη	pieejami
διαθέσιμη	pieejamas
διαθέσιμη	pieejama
διαθέσιμη	pieejamie
υπολείμματα	atlikumi
υπολείμματα	atlikums
υπολείμματα	atlieku
υπολείμματα	atliekas
υπολείμματα	atlikumi
υπολείμματα	atliekām
υπολείμματα	atliekas
παρεκκλήσι	kapelā
αεροπλάνο	plakne
αεροπλάνο	plaknes
αεροπλάνο	lidmašīna
αεροπλάνο	lidmašīna
αεροπλάνο	lidmašīna
έρημο	tuksnesis
φθάνοντας	sasniedzot
φθάνοντας	sasniedz
ρίχτερ	rihters
εργαζομένων	strādnieki
εργαζομένων	strādājošie
συνωμοσία	sazvērestības
αναλυτική	analītiskā
ισχυρίστηκε	apgalvoja
ισχυρίστηκε	apgalvots
στέγη	jumts
αυστριακή	austrijas
τάσης	sprieguma
τάσης	spriegums
διαχωρισμό	segregāciju
διαχωρισμό	nošķiršana
επεκταθεί	paplašināta
επεκταθεί	paplašinātas
επεκταθεί	pagarināts
επεκταθεί	paplašināts
επεκταθεί	paplašinātā
επεκταθεί	vilktas
επεκταθεί	paplašināta
επεκταθεί	paplašinātas
επεκταθεί	paplašināts
συνταγματάρχης	pulkvedis
αρχηγείο	mītnes
αρχηγείο	mītne
αντιπροσωπεύουν	pārstāvēt
αντιπροσωπεύουν	pārstāv
νοτιοδυτική	dienvidrietumu
πιθανότητες	varbūtības
πιθανότητες	varbūtību
πιθανότητες	iespējamība
πιθανότητες	varbūtība
πιθανότητες	iespējas
πιθανότητες	izredzes
πιθανότητες	pretrunā
πιθανότητες	izredzes
πιθανότητες	iespējas
διαδηλωτές	demonstrantiem
διαδηλωτές	protestētājiem
διαδηλωτές	protestētājiem
λέσχη	klubā
λέσχη	club
λέσχη	klubs
λέσχη	kluba
κήπος	dārzs
κήπος	dārziņš
κήπος	dārzā
κήπος	dārza
κήπος	dārzam
στόχων	mērķi
καταδίκη	notiesāšanu
καταδίκη	nosodījums
καταδίκη	nosodījumu
καταδίκη	pārliecība
καταδίκη	pārliecību
μάλι	mali
παλαιστίνης	palestīnas
παλαιστίνης	palestīnā
εξαφάνιση	izzušana
εξαφάνιση	pazušanu
εξαφάνιση	pazušanas
εξαφάνιση	izzušana
εξαφάνιση	izmiršanas
κριτικοί	kritiķi
μάρμαρο	marmora
σύντομος	īsa
σύντομος	īsais
σύντομος	īsā
σύντομος	īsi
σύντομος	īss
σύντομος	īsi
αζώτου	slāpekli
αζώτου	slāpekļa
αζώτου	slāpeklis
μάθησης	mācīšanās
κοιμητήριο	kapi
εμπόδια	barjeras
εμπόδια	šķēršļi
εμπόδια	šķēršļi
ηλεκτρονίων	elektronu
αρχικός	sākotnējā
αρχικός	sākotnējais
αρχικός	oriģināls
αρχικός	sākotnējais
αρχικός	oriģinālā
αρχικός	sākotnējā
αρχικός	oriģināli
αρχικός	oriģināla
φάνηκε	likās
αγαπητέ	mīļie
αγαπητέ	dārgā
αγαπητέ	mīļā
βελτιώσεις	uzlabojumi
ήπειρος	kontinents
χάρβαρντ	hārvardas
θεότητες	dievības
υγρασία	mitra
υγρασία	mitrā
υγρασία	mitrums
υγρασία	mitrums
άμεσο	tiešā
άμεσο	tiešs
άμεσο	tiešais
άμεσο	direct
άμεσο	tieša
άμεσο	tūlītēji
άμεσο	tūlītēja
άμεσο	tūlītējas
άμεσο	nekavējoties
πακέτο	iepakojums
πακέτο	pakete
πακέτο	pakotne
αυστηρή	stingrā
αυστηρή	stingra
αυστηρή	stingrs
αυστηρή	stingri
μόνιμος	pastāvīgu
μόνιμος	pastāvīgs
μόνιμος	pastāvīgās
μόνιμος	pastāvīgā
μόνιμος	pastāvīga
δισ	miljardos
δισ	miljardi
δισ	miljards
διόρθωση	korekcija
διόρθωση	koriģēšana
διόρθωση	labojumi
διόρθωση	labojums
βενεζουέλα	venecuēlas
βενεζουέλα	venecuēla
δοκίμια	eseju
μάριο	mario
πλεονεκτήματα	ieguvumi
πλεονεκτήματα	pabalsti
πλεονεκτήματα	ieguvums
πλεονεκτήματα	labumi
πλεονεκτήματα	priekšrocības
επιτυχώς	sekmīgi
επιτυχώς	veiksmīgi
νομοθετική	likumdošanas
ραντάρ	radara
ραντάρ	radaru
αλγερία	alžīrija
κογκρέσου	kongresa
κάρλο	carlo
γειτονική	kaimiņos
γειτονική	kaimiņu
σαντιάγο	santjago
επίτροπος	komisārs
γιβραλτάρ	gibraltārs
καταστατικό	nolikums
καταστατικό	statūti
καταστατικό	statūti
καταστατικό	statūtos
κένεντι	kenedijs
ερμή	hermes
εκρήξεις	izvirdumi
χιλιετία	tūkstošgades
κινεζική	ķīnas
κινεζική	ķīnieši
κινεζική	ķīnietis
κινεζική	ķīniešu
απαίτηση	prasība
απαίτηση	pieprasījums
όμηρος	ķīlnieku
όμηρος	homērs
έρωτας	mīlestība
έρωτας	mīli
έρωτας	love
έρωτας	mīla
έρωτας	mīlu
λιοντάρι	lauva
συνδυάζει	apvieno
γενετική	ģenētisko
γενετική	ģenētiskā
γενετική	ģenētika
ενδιαφέροντα	intereses
ενδιαφέροντα	interesanti
ενδιαφέροντα	interesants
ενδιαφέροντα	interesantas
ενδιαφέροντα	interesanta
κατασκευάζεται	ražoti
κατασκευάζεται	izgatavota
κατασκευάζεται	izgatavots
κατασκευάζεται	izgatavo
κατασκευάζεται	ražots
πολλαπλές	vairāku
πολλαπλές	vairāki
ιατρικές	medicīnas
ιατρικές	medicīniskā
χτύπημα	trieciens
χτύπημα	hit
επίβλεψη	pārraudzība
επίβλεψη	pārraudzība
επίβλεψη	uzraudzība
ενορία	pagasts
ιστού	audus
ιστού	audu
ιστού	audos
ιστού	audi
γιουβέντους	juventus
αρχαιοτήτων	senlietu
παράθυρα	windows
παράθυρα	logus
παράθυρα	logi
μόνα	mona
βαρσοβίας	varšavas
βαρσοβίας	varšavā
πανηγύρι	godīgi
πανηγύρι	taisnīgs
πανηγύρι	taisnīgi
πανηγύρι	taisnīga
πανηγύρι	godīgu
πανηγύρι	godīgs
χιλιοστά	milimetriem
χιλιοστά	milimetri
