年	jaar
內臟	slachtafval
內臟	gut
心境	humeur
心境	stemming
有福	gezegende
有福	zalig
有福	gezegend
船體	hull
船體	romp
洩露	gelekt
洩露	uitgelekt
洩露	lekte
唾液	speeksel
唾液	spuwen
唾液	spit
唾液	spugen
樹葉	bladeren
樹葉	blaadjes
嘆息	zuchten
嘆息	zucht
嘆息	zuchten
獎賞	beloning
獎賞	belonen
稻草人	vogelverschrikker
袖珍	pocket
霸道	aanmatigend
霸道	bazig
奢華	luxe
奢華	luxueus
奢華	luxe
奢華	luxueus
煮熟	gekookte
煮熟	gekookt
解碼器	decoder
昇華	sublimatie
花店	bloemist
浮力	drijfvermogen
比比	bibi
脾氣	humeur
脾氣	driftig
脾氣	temperament
貪婪	gulzig
貪婪	hebzuchtig
貪婪	hebzucht
貪婪	gierigheid
樟腦	kamfer
先令	shilling
先令	shilling
積壓	achterstanden
積壓	achterstand
阿叔	oom
阿叔	nonkel
財閥	zaibatsu
臼齒	molaire
燒傷	brandwonden
燒傷	burns
燒傷	branden
燒傷	brand
燒傷	burn
燒傷	verbranden
醜陋	lelijke
醜陋	lelijk
果糖	fructose
徵兵	dienstplicht
鎢	wolfraam
鎢	wolfram
鉗	tang
毒物	gif
毒物	vergif
相簿	album
相簿	albums
咀嚼	kauw
咀嚼	kauwen
咀嚼	kauwen
牧羊人	herder
牧羊人	shepherd
西奈	sinaï
困苦	ontberingen
懺悔	biecht
懺悔	bekentenissen
懺悔	biechten
懺悔	biecht
懺悔	biechten
懺悔	bekentenis
懺悔	berouw
濕度	vochtigheid
濕度	vochtgehalte
濕度	vocht
濕度	vochtigheid
濕度	luchtvochtigheid
不可逆	onomkeerbaar
不可逆	onomkeerbare
偵訊	verhoor
偵訊	ondervragingen
偵訊	ondervraging
偵訊	verhoren
面罩	maskers
面罩	masker
面罩	mask
面罩	maskers
走道	gangpad
迷戀	obsessieve
迷戀	obsessief
迷戀	geobsedeerd
迷戀	obsessie
迷戀	bezeten
賭城	vegas
宏都拉斯	honduras
口香糖	gom
口香糖	kauwgum
口香糖	kauwgom
口香糖	gum
准予	verleend
准予	toegekend
問候	groetjes
問候	groeten
問候	groet
問候	begroeting
油輪	tankers
油輪	tanker
繩子	touw
山崩	aardverschuiving
北極星	polaris
牢房	cell
牢房	cel
孿生	tweeling
孿生	twin
自尊	pride
自尊	trots
字彙	woordenschat
字彙	woordenlijst
棘手	lastig
棘手	listig
棘手	lastige
強暴	verkrachting
強暴	verkrachtingen
強暴	verkracht
強暴	verkrachten
強暴	koolzaad
適度	matiging
適度	matige
適度	matig
適度	gematigde
適度	gematigd
適度	matig
適度	gematigd
適度	bescheiden
飾品	toebehoren
飾品	accessoires
飾品	versieringen
繼父	stiefvader
平權	bevestigend
圓錐	conische
圓錐	kegels
高跟鞋	hakken
凸起	bobbel
觸角	tentakels
觸角	antennes
間隙	hiaat
間隙	gap
克什米爾	kasjmir
克什米爾	kashmir
潔淨	netheid
潔淨	reinheid
喀布爾	kabul
喀布爾	kaboel
各部門	afdelingen
各部門	departementen
警棍	baton
盛宴	feestmaal
長輩	oudsten
長輩	oudere
長輩	elder
異國	exotisch
異國	exotische
每季	driemaandelijkse
每季	driemaandelijks
每季	kwartaal
防毒	antivirus
快門	sluitertijd
快門	sluiter
鍺	germanium
觸手	tentakels
宜家	ikea
瓶頸	knelpunten
瓶頸	knelpunt
神化	apotheose
普遍性	universaliteit
銥	iridium
投機	speculeren
投機	speculatie
投機	speculaties
投機	speculatief
投機	speculatieve
梯子	ladders
梯子	ladder
清教徒	puriteinse
填滿	vullen
填滿	vul
填滿	opvullen
西洋棋	schaken
西洋棋	schaakspel
西洋棋	schaak
持續性	continuïteit
觸及	raakt
觸及	bereik
觸及	reach
觸及	ontroerd
觸及	geroerd
觸及	aangeraakt
領空	luchtruim
教務長	provoost
審定	validatie
審定	valideren
升值	waardering
升值	appreciatie
內線	insider
音調	toon
音調	toontje
音調	tone
拳頭	vuisten
拳頭	vuisten
拳頭	vuist
拳頭	fist
外衣	vacht
外衣	jas
懇求	pleidooien
懇求	pleiten
懇求	pleit
香腸	worstjes
香腸	worst
學人	geleerde
渴	dorst
渴	dorstig
渴	dorst
務實	pragmatische
務實	pragmatisch
堤岸	embankment
紡織品	textiel
紡織品	textielindustrie
紡織品	textiel
催化劑	katalysator
催化劑	katalysatoren
催化劑	katalysatoren
軸心	bijlen
軸心	assen
軸心	as
燈泡	gloeilamp
燈泡	gloeilamp
單色	monochrome
小巷	steegje
小巷	steegje
小巷	steeg
小巷	alley
豆豆	bonen
促銷	promoties
促銷	promo
促銷	bevordering
促銷	promoten
促銷	promotie
狐猴	lemuren
口罩	maskers
口罩	masker
口罩	mask
口罩	maskers
裝潢	inrichten
裝潢	versieren
囚徒	gevangene
囚徒	gevangenen
空虛	leegte
軍裝	tenue
軍裝	uniform
餓	uitgehongerd
餓	verhongeren
餓	honger
餓	hongerig
餓	hongerige
唷	oef
銣	rubidium
襟翼	kleppen
襟翼	flappen
肉質	sappig
肉質	sappige
加彭	gabon
釀造	brouwen
釀造	brouwsel
釀造	brouwen
原件	oorspronkelijke
原件	origineel
原件	originele
原件	origineel
原件	originelen
恆河	ganges
萬象	vientiane
載體	vector
載體	drager
載體	vervoerder
載體	carrier
飛揚	drijven
飛揚	driften
飛揚	drijvend
噴霧	spray
正教	orthodoxe
正教	orthodox
專利權	octrooi
專利權	patent
專利權	octrooi
專利權	patenten
專利權	octrooien
黯淡	somber
力氣	sterkte
力氣	kracht
變壓器	transformator
變壓器	transformatoren
奈緒	nao
睡衣	pyjama
睡衣	pyjama
睡衣	pyjama
新生兒	pasgeborene
新生兒	pasgeboren
新生兒	neonatale
新生兒	pasgeborenen
汽船	stoomboot
白酒	likeur
笛子	fluit
增量	incrementele
增量	verhoging
增量	increment
鬧劇	farce
鬧劇	klucht
嚮往	aspire
嚮往	verlang
嚮往	verlangen
嚮往	verlangen
蓋亞那	guyana
史無前例	ongekende
史無前例	ongekend
甜菜	biet
甜菜	bieten
甜菜	suikerbieten
甜菜	bieten
蟋蟀	cricket
蟋蟀	krekel
蟋蟀	krekels
表姐	neef
表姐	nicht
表姐	nichtje
斧頭	bijl
斧頭	axe
撲克牌	pokeren
撲克牌	poker
撲克牌	pook
暴風雪	sneeuwstorm
暴風雪	sneeuwstorm
排練	repetitie
排練	repeteren
排練	repetities
排練	repetitie
排練	repeteren
排練	repeteren
揮發性	vluchtige
揮發性	vluchtig
揮發性	volatiliteit
賴比瑞亞	liberia
騙局	oplichterij
騙局	oplichting
騙局	zwendel
蠟燭	kaarsje
蠟燭	kaars
蠟燭	kaarsjes
蠟燭	kaarsen
氣功	qigong
約談	interview
約談	sollicitatiegesprek
約談	sollicitatie
約談	interviewen
約談	interviews
純種	volbloed
口吃	stotteren
伏羲	fuxi
燭	kaarsje
燭	kaars
蛻變	metamorfose
蠢	stom
常綠	evergreen
茄子	aubergine
蟎	mijten
蟎	mijt
肌膚	huid
肌膚	skin
銀杏	ginkgo
化學品	chemisch
化學品	chemicaliën
越獄	uitbraak
越獄	ontsnapping
越獄	ontsnappen
越獄	escape
荊棘	doornen
荊棘	thorn
荊棘	doorn
讓渡	vervreemding
流沙	drijfzand
黏膜	slijmvlies
磷脂	lipiden
提款	opnames
贖金	losgeld
硫化物	sulfide
硫化物	sulfide
協約	pact
協約	compact
協約	compacte
協約	concordaat
充公	verbeurdverklaring
充公	confiscatie
農藥	pesticide
農藥	bestrijdingsmiddelen
農藥	pesticiden
農藥	bestrijdingsmiddel
農藥	bestrijdingsmiddelen
農藥	pesticiden
眼罩	geblinddoekt
眼罩	blinddoek
種姓	kaste
簡約	minimalistische
摸索	betasten
尼龍	nylon
二重唱	duet
月桂	laurel
模擬器	simulator
玉蘭	magnolia
顏料	schilderen
顏料	verven
顏料	verf
顏料	pigment
顏料	verven
顏料	verf
鳴門	naruto
彈射器	katapult
昏暗	dim
昏暗	dimmen
昏暗	overschaduwd
昏暗	verduisterd
漸進	geleidelijk
漸進	geleidelijke
漸進	incrementele
漸進	vooruitstrevend
漸進	progressieve
漸進	progressief
武士道	bushido
牛排	steak
牛排	biefstuk
履歷	hervat
履歷	hervatten
稻草	rietje
稻草	stro
簡歷	hervat
簡歷	hervatten
田納西	tennessee
華埠	chinatown
賽跑	race
賽跑	ras
類固醇	steroïde
類固醇	steroïden
類固醇	steroïde
退還	terugbetaling
退還	teruggave
退還	restitutie
退還	terugbetaald
褲子	broeken
褲子	broek
褲子	broeken
褲子	broek
槓桿	hendel
槓桿	hefboom
槓桿	hefboom
槓桿	hendels
想像力	verbeelding
想像力	verbeeldingskracht
想像力	fantasie
布偶	muppets
零碎	fragmentarische
受苦	leed
受苦	lijdende
受苦	lijden
受苦	lijden
受苦	lijd
拍子	tempo
裁減	kortingen
裁減	verlagingen
裁減	reducties
裁減	verlaging
裁減	reductie
裁減	vermindering
詩選	bloemlezing
電影劇本	scenario
虛偽	hypocrisie
肢解	verminking
紋身	tattoo
紋身	tatoeage
紋身	tatoeages
勤奮	ijverig
勤奮	ijver
勤奮	toewijding
錢包	portefeuille
錢包	portemonnee
錢包	tasje
錢包	handtas
油墨	inkt
無產階級	proletarische
無產階級	proletariaat
獨木舟	kajakken
獨木舟	kano
野兔	haas
野兔	hare
野兔	konijntje
野兔	konijnen
野兔	konijn
拖船	sleepboot
拖船	tug
高血壓	hypertensie
充氣	opblaasbare
報價	citeren
報價	quote
報價	citaat
報價	citeer
報價	citaat
報價	notering
報價	offerte
報價	aanhalingstekens
報價	citaten
微觀	micro
痣	moedervlek
痣	mol
痣	mol
痣	mollen
豁免權	onschendbaarheid
豁免權	immuniteit
饅頭	bolletjes
饅頭	bun
饅頭	bolletje
饅頭	bolletjes
必不可少	onmisbaar
必不可少	onmisbare
必不可少	onontbeerlijk
韭菜	prei
稀釋	verdunnen
稀釋	verdunning
稀釋	verdunnen
稀釋	verdunde
稀釋	verdunnen
稀釋	verdund
稀釋	verdunde
稀釋	verdund
下跪	knielen
冥想	mediteren
冥想	meditatie
冥想	mediteren
冥想	mediteren
心碎	liefdesverdriet
毒液	gif
毒液	vergif
雞肉	kip
雞肉	kippen
絕緣	isolatie
絕緣	isoleren
絕緣	isolerende
絕緣	geïsoleerde
絕緣	geïsoleerd
左近	sakon
水銀	mercury
水銀	mercurius
水銀	kwik
暴民	gepeupel
暴民	gespuis
暴民	mob
暴民	maffia
暴民	menigte
艙門	luik
艙門	hatch
扶養	afhankelijkheid
纏繞	verstrengeling
壁虎	gekko
精神分裂症	schizofrenie
精神分裂症	schizofreen
坦率	openhartig
均等	pariteit
跖	middenvoetsbeentje
供暖	verwarmen
供暖	verwarming
牙刷	tandenborstel
隱含	impliciet
隱含	impliciete
隱含	impliciet
隱含	impliciete
背書	vermeldingen
背書	onderschreven
背書	bekrachtiging
寬大	clementie
寬大	clementie
證明書	certificaten
朝覲	bedevaart
虹橋	hongqiao
田鼠	vole
灌輸	indoctrinatie
導體	geleiders
大腸桿菌	coli
謎題	puzzels
謎題	puzzelen
謎題	puzzel
好笑	grappig
偶遇	ontmoeting
偶遇	tegenkomen
波紋	gegolfd
恥辱	schande
恥辱	jammer
恥辱	schaamte
恥辱	zonde
恥辱	schande
剃刀	razor
剃刀	scheermes
剃刀	scheermesjes
毛巾	handdoek
隔絕	isolatie
隔絕	afzondering
隔絕	isolement
珍愛	koester
珍愛	koesteren
馬賽克	mozaïek
搖籃	wieg
搖籃	cradle
降落傘	parachute
降落傘	parachutes
未成熟	onvolwassen
紀子	noriko
敗壞	verdorvenheid
健身房	sportschool
病菌	kiemen
病菌	bacteriën
病菌	ziektekiemen
病菌	kiemen
病菌	kiem
誤用	misbruik
四捨五入	afronding
長矛	lance
長矛	lans
長矛	spears
長矛	speren
長矛	speer
變色	verkleuring
中央集權	centralisatie
中央集權	gecentraliseerd
中央集權	gecentraliseerde
聾人	doof
聾人	doven
外孫	kleinzoon
答辯	pleidooi
棍棒	stokken
棍棒	klemt
棍棒	sticks
棍棒	stokjes
軍服	tenue
軍服	uniform
痘	pokken
蘆葦	riet
蘆葦	rieten
結節	lumpy
標槍	speer
角膜	cornea
角膜	hoornvlies
迫擊炮	mortier
迫擊炮	mortieren
總括	omnibus
豆蔻	kardemom
栗色	maroon
基數	base
基數	basis
檢修	revisie
妒忌	jaloers
截肢	geamputeerde
截肢	amputatie
欺詐	frauduleuze
欺詐	frauduleus
欺詐	fraude
欺詐	fraudeurs
互惠	wederzijdse
互惠	wederkerigheid
鞠躬	buigen
鞠躬	bow
鞠躬	buig
鞠躬	boeg
鞠躬	buiging
鞠躬	boog
主旋律	leidmotief
煉油廠	raffinaderij
煉油廠	raffinaderijen
渡島	oshima
複雜性	complexiteit
連續性	continuïteit
外向	uitgaand
外向	uitgaande
刀片	lemmet
刀片	blade
刀片	mes
刀片	zwaard
寬恕	vergeving
寬恕	vergiffenis
甜食	snoepjes
甜食	zoetigheid
甜食	snoepgoed
甜食	sweets
仇人	vijanden
發條	clockwork
發條	wikkeling
青瓷	celadon
重罪	misdrijf
演練	boren
演練	boor
演練	oefening
演練	drill
百萬富翁	miljonairs
百萬富翁	miljonair
對角線	diagonaal
絕種	uitsterven
絕種	uitroeiing
貨船	vrachtschip
毀滅性	vernietigende
毀滅性	vernietigend
毀滅性	verwoestende
毀滅性	verwoestend
毀滅性	vernietigende
毀滅性	destructief
毀滅性	vernietigend
毀滅性	verwoestend
毀滅性	destructieve
杯子	cups
杯子	bekers
杯子	kopjes
杯子	kopje
杯子	beker
麵包店	bakkerij
麵包店	bakker
針灸	acupunctuur
謎團	mysterie
謎團	mystery
釀	brouwen
瞬時	momentane
糕點	gebakje
糕點	gebak
糕點	gebak
糕點	gebakjes
湧現	opkomst
喀土穆	khartoem
好吃	yum
好吃	lekker
好吃	heerlijk
好吃	heerlijke
麻痹	verlamming
麻痹	verlamming
麻痹	verlammende
防火牆	firewall
防火牆	firewalls
哭了	janken
哭了	huilend
哭了	huilen
停機	uitschakeling
停機	afsluiten
停機	stilleggen
斜線	slash
打碎	smash
礦山	mijne
奶牛	koeien
奶牛	koe
溺水	verdrinken
溺水	verdrinking
鈽	plutonium
束腰	korset
冰雹	hagel
冰雹	heil
神農	shennong
觸碰	touch
觸碰	aanraken
觸碰	aanraking
觸碰	roerend
觸碰	aanraken
觸碰	ontroerend
損耗	uitputting
傳喚	dagvaarding
傳喚	dagvaarden
傳喚	dagvaarding
羞	schande
羞	jammer
羞	schaamte
羞	zonde
女傭	dienstmeisje
女傭	meid
女傭	dienstmeid
女傭	werkster
捆綁	gebundeld
捆綁	gebonden
捆綁	vastgebonden
刀具	messen
刀具	bestek
停戰協定	wapenstilstand
鴕鳥	struisvogel
爬蟲類	reptiel
爬蟲類	reptielen
爬蟲類	reptielen
同義詞	synoniem
同義詞	synoniemen
同義詞	synoniem
同義詞	synoniemen
不忠	ontrouw
蝗蟲	sprinkhanen
蝗蟲	sprinkhaan
綿羊	schapen
綿羊	schaap
下線	offline
復職	herplaatsing
宵禁	avondklok
疹	uitslag
疹	rash
疹	huiduitslag
套餐	combinatie
套餐	combo
灰燼	as
灰燼	as
灰燼	ash
灰燼	assen
乳酪	kaas
蠍子	schorpioenen
蠍子	schorpioen
識字	geletterd
識字	geletterdheid
燒錄	branden
燒錄	brand
燒錄	burn
燒錄	verbranden
擊穿	indeling
擊穿	verdeling
擊穿	uitsplitsing
出遊	uitjes
出遊	uitstapjes
出遊	uitje
出遊	uitstapje
康乃馨	anjers
康乃馨	anjer
財寶	schatten
膽固醇	cholesterol
髒話	vloeken
態勢	houdingen
態勢	houding
態勢	postuur
軸線	as
發票	facturen
發票	factuur
火把	toorts
火把	zaklamp
火把	fakkel
海洛因	heroïne
海洛因	heroine
遙控器	remote
遙控器	afstandsbediening
遙控器	afgelegen
興旺	bloeiende
花束	boeket
紙箱	slof
紙箱	doos
飢荒	hongersnood
飢荒	hongersnoden
求愛	verkering
人道主義	humanitair
人道主義	humanitaire
人道主義	humanisme
父母親	ouders
掃瞄	scannen
掃瞄	scan
水電	waterkracht
骨牌	domino
逐字	woordelijk
逐字	letterlijk
捷徑	sneltoetsen
捷徑	sneltoets
聖像	pictogrammen
聖像	iconen
未解決	onopgelost
未解決	onopgeloste
紅外	infrarood
氰化物	cyanide
達陣	touchdown
郊遊	uitje
郊遊	uitstapje
郊遊	picknicken
郊遊	picknick
餐具	bestek
餐具	bestek
丁烷	butaan
鈮	niobium
地磁	geomagnetische
梯田	terrassen
節錄	fragmenten
節錄	fragment
節錄	uittreksel
庫倫	cullen
滲入	infiltratie
雪人	sneeuwpop
雪人	sneeuwman
雪人	yeti
媒人	koppelaar
共犯	medeplichtigen
共犯	handlanger
共犯	medeplichtige
共犯	medeplichtigheid
共犯	medeplichtig
篝火	vreugdevuur
篝火	kampvuur
輪機	turbines
舞廳	balzaal
接頭	connector
最後通牒	ultimatum
泳衣	badpak
海溝	loopgraaf
海溝	trog
海溝	geul
海溝	loopgraven
山岡	yamaoka
廢水	afvalwater
億萬	miljarden
可用性	beschikbaarheid
顯眼	opvallend
標點	interpunctie
寂靜	stilte
寂靜	zwijgen
寂靜	silence
腐朽	rottende
柔性	soepel
柔性	flexibel
柔性	flexibele
胰腺	alvleesklier
胰腺	pancreas
表象	schijn
表象	verschijningen
靴子	laars
靴子	laarzen
靴子	boots
腳踝	enkel
某處	ergens
最糟糕	slechtste
最糟糕	slechtst
最糟糕	ergste
疤痕	littekens
疤痕	litteken
疤痕	scar
疤痕	littekens
破損	verbroken
破損	kapot
破損	gebroken
族長	patriarch
毒藥	gif
毒藥	vergif
邊際	marginaal
邊際	marginale
小夜曲	serenade
銅礦	koper
說唱	rappen
說唱	rappen
說唱	rap
太陽黑子	zonnevlekken
反動	reactionaire
兇猛	woeste
維他命	vitamines
維他命	vitaminen
維他命	vitamine
維他命	vitaminen
拜倫	byron
錯覺	waanideeën
錯覺	wanen
錯覺	waan
錯覺	illusies
錯覺	illusie
海床	zeebodem
鋼筋	wapening
咨詢	raadpleging
咨詢	raadplegen
咨詢	advisering
咨詢	advies
咨詢	adviesbureau
咨詢	consultancy
咨詢	begeleiding
嘲弄	treiteren
淺灘	ondiepe
狂犬病	hondsdolheid
盛會	gala
愛國主義	patriottische
愛國主義	patriottisme
愛國主義	vaderlandsliefde
術士	tovenaar
鵜鶘	pelican
鵜鶘	pelikanen
閃光燈	flits
閃光燈	flitsen
閃光燈	flash
閃光燈	flitser
蟒蛇	python
蟒蛇	anaconda
引證	aanhaling
痢疾	dysenterie
痢疾	diarree
痢疾	diarree
傷痛	pijn
試劑	reagens
試劑	reagentia
協理	geassocieerde
協理	associëren
協理	medewerker
投影機	projector
萜	terpenen
鵲	ekster
戰利品	trofee
戰利品	beker
戰利品	buit
戰利品	booty
石棺	sarcofaag
摩擦力	wrijving
發熱	koorts
回味	nasmaak
菠蘿	ananas
肱骨	opperarmbeen
癲癇	toevallen
癲癇	aanvallen
癲癇	convulsies
癲癇	epilepsie
癲癇	inbeslagneming
癲癇	inbeslagname
閃電俠	flits
閃電俠	flitsen
閃電俠	flash
閃電俠	flitser
監視器	monitor
監視器	monitoren
監視器	monitors
監視器	monitoren
原木	logboeken
原木	logs
義大利文	italiaanse
義大利文	italiaan
義大利文	italiaans
光譜儀	spectrometer
減半	halveren
匈牙利語	hongaarse
匈牙利語	hongaars
肥皂劇	zeep
鄉間	platteland
納稅人	belastingplichtigen
納稅人	belastingbetaler
納稅人	belastingbetalers
納稅人	belastingplichtige
納稅人	belastingbetaler
納稅人	belastingbetalers
貨輪	vrachtschip
肺結核	tbc
肺結核	tuberculose
牧人	herder
手杖	cane
手杖	rietsuiker
手杖	wandelstok
手杖	stok
襯衫	overhemd
襯衫	shirt
襯衫	hemd
襯衫	hemden
襯衫	overhemden
襯衫	shirts
鶚	osprey
水獺	otter
柔情	tederheid
柔情	gevoeligheid
臭名昭著	beruchte
臭名昭著	berucht
臭名昭著	beruchte
臭名昭著	berucht
裁縫	kleermaker
地幔	mantel
冥府	hades
分銷	distributie
分銷	verdeling
催淚	traan
催淚	scheur
催淚	scheuren
補救	sanering
補救	verhelpen
補救	remedie
補救	corrigerende
禁食	vasten
海難	schipbreuk
賭注	weddenschap
賭注	inzet
賭注	inzet
賭注	weddenschap
賭注	inzetten
賭注	bet
賭注	wedden
叛國	verraad
叛國	hoogverraad
雜亂	rommel
刺蝟	egel
背影	silhouet
阿拉法特	arafat
嘎嘎	kwakzalver
嘎嘎	kwak
做工	vakmanschap
說服力	overtuigingskracht
說服力	overtuiging
無私	onbaatzuchtige
屈辱	vernedering
屈辱	vernederingen
蕃茄	tomaat
蕃茄	tomaten
蕃茄	tomaten
驅逐出境	uitzetting
驅逐出境	uitwijzing
驅逐出境	verdrijving
驅逐出境	uitzetting
驅逐出境	uitwijzing
驅逐出境	deportatie
超然	transcendente
失足	struikelde
駕馭	harnas
碳化	carbide
鋇	barium
彩排	repetitie
彩排	repeteren
女妖	banshee
農莊	boerderijen
近戰	melee
頑皮	ondeugende
頑皮	stoute
頑皮	ondeugend
頑皮	stout
減刑	kwijtschelding
減刑	remissie
減刑	kwijtgescholden
水泵	pomp
水泵	pompen
水泵	pompen
敏感性	gevoelig
敏感性	gevoelige
敏感性	gevoeligheid
敏感性	gevoeligheden
苦行	asceet
正派	deftig
正派	fatsoenlijke
正派	fatsoenlijk
人脈	connecties
人脈	aansluitingen
人脈	verbindingen
龍舌蘭	tequila
污泥	slib
環保局	epo
環保局	epa
熱狗	hotdog
實用性	bruikbaarheid
實用性	nut
實用性	hulpprogramma
火石	flint
磁帶	bandje
磁帶	plakband
磁帶	tape
刀子	mes
胰島素	insuline
陶藝	aardewerk
傾倒	dumping
傾倒	dumpen
試試	probeer
試試	proberen
選舉權	kiesrecht
揚聲器	luidspreker
揚聲器	speaker
揚聲器	luidspreker
揚聲器	spreker
挑剔	kieskeurig
斜體字	cursief
謀殺罪	moord
嫁妝	bruidsschat
狂歡	rave
狂歡	orgie
公害	hinder
食鹽	zout
白蟻	termieten
白蟻	termieten
花邊	lacy
花邊	kant
花邊	kanten
花邊	veters
豬油	reuzel
紅心	harten
紅心	hearts
紅心	hartjes
違約	standaard
違約	bres
違約	schending
