और	oraz
लॉकर	szafki
रहस्योद्घाटन	objawienie
रहस्योद्घाटन	objawienia
रहस्योद्घाटन	rewelacja
जुदाई	rozdzielenie
जुदाई	separacji
जुदाई	oddzielenie
फ्रेश	świeżo
फ्रेश	świeże
फ्रेश	świeża
फ्रेश	świeży
गुनाहों	usterki
भैंसों	bawołów
भ्रांति	złudzenia
भ्रांति	urojenia
भ्रांति	złudzenie
वृषभ	byk
वृषभ	taurus
क्विन	quinna
क्विन	quinn
अपव्यय	marnotrawstwo
सुचना	informacje
सुचना	informacja
बेज	beżowy
रेमन	ramen
रेमन	ramon
ईट	brick
ईट	cegła
ईट	cegły
बायोगैस	biogazu
बाक्स	skrzynie
बाक्स	skrzynki
बाक्स	pudełka
बाक्स	pudła
हथियारबंद	uzbrojone
हथियारबंद	uzbrojona
हथियारबंद	uzbrojeni
हथियारबंद	uzbrojony
पेसो	peso
निडर	nieustraszony
प्रतिरक्षण	odporność
प्रतिरक्षण	immunitet
पत्नियाँ	żony
पत्नियाँ	zony
पत्नियाँ	żon
गजट	gazette
भोजनालय	restauracja
भोजनालय	restauracji
हमास	hamas
साहूकार	piona
अभद्र	nieprzyzwoite
गीअस	geass
सर्बियाई	serbski
अकेलापन	samotności
अकेलापन	samotność
एनएफएल	nfl
फटे	rozdarty
अलिंदी	przedsionków
हिमस्खलन	lawina
हस्तचालित	ręczne
हस्तचालित	instrukcja
हस्तचालित	ręczna
हस्तचालित	podręcznik
हस्तचालित	ręcznie
मपेट्स	muppety
सेनापतियों	generałowie
सेनापतियों	generałów
चालें	ruchy
वॉलीबॉल	siatkówka
वॉलीबॉल	siatkówki
प्रश्नोत्तर	quiz
अकुशल	nieefektywne
अकुशल	nieskuteczne
छाले	wrzody
लैगून	laguna
कोरा	cora
अंतरराज्यीय	międzystanowej
घबरा	nerwowy
घबरा	zdenerwowana
घबरा	zdenerwowany
जॉली	jolly
जॉली	wesoły
अपशब्द	brud
अफसोस	żal
अफसोस	żałować
आर्किटेक्ट	architektem
आर्किटेक्ट	architekta
आर्किटेक्ट	architekt
आर्किटेक्ट	architektów
गेटे	goethe
गिरफ़्तारी	areszt
गिरफ़्तारी	aresztowanie
गिरफ़्तारी	aresztowany
कर्जन	curzon
एंटीना	antena
एंटीना	anteny
भागा	biegał
भागा	biegł
ड्राईवर	kierowca
ड्राईवर	sterownik
ड्राईवर	kierowcy
एडिलेड	adelaide
लगाम	rein
नैन	nain
क़ुरआन	koran
देवत्व	boskości
एपिक	epic
गिलक्रिस्ट	gilchrist
मुहावरा	idiom
हत्यारों	zabójców
हत्यारों	mordercy
हत्यारों	zabójcy
मस्सा	brodawek
इरविंग	irving
व्हीलर	wheeler
मेरेडिथ	meredith
दैलेख	dailekh
रीता	rity
रीता	rita
शादीशुदा	zamężna
शादीशुदा	żonaty
वेगा	vega
लब्धि	iloraz
प्रेरणादायक	inspirujące
हस्तियाँ	sławy
हस्तियाँ	gwiazdy
हस्तियाँ	osobistości
अनपेक्षित	niespodziewane
अनपेक्षित	nieoczekiwane
अनपेक्षित	niespodziewany
अनपेक्षित	nieoczekiwanie
अनपेक्षित	nieoczekiwany
अदम्य	indomitable
उलझे	wplątany
फ्रांज	franz
मर्चेंट	merchant
मर्चेंट	kupiec
मर्चेंट	handlarz
तकिया	poduszka
तकिया	poduszkę
तकिया	poduszki
इज्जत	szacunek
इज्जत	szacunku
इज्जत	poszanowanie
इज्जत	szacunkiem
इज्जत	szanuje
जैवप्रौद्योगिकी	biotechnologii
सुरत	surat
नंगा	nagi
नंगा	nago
नंगा	nagie
नंगा	nadzy
नंगा	naga
नंगा	nagi
नंगा	nago
नंगा	nadzy
नंगा	nagość
नंगा	naga
नंगा	nanga
यूटोपिया	utopia
लॉरेल	laurel
जख्म	ran
जख्म	rany
जख्म	rana
बैर	antagonizm
बॉटम	dół
बॉटम	dno
बॉटम	dnie
बॉटम	dole
बॉटम	dolna
बॉटम	bottoms
पोली	poli
रेलरोड	kolej
क्विक	szybkie
क्विक	szybki
क्विक	szybko
क्विक	kolejek
क्विक	kolejki
सिचुआन	sichuan
लुभाने	zwabić
लुभाने	przynęta
रूख	podejście
रूख	postawa
रूख	postawy
रूख	nastawienie
सहृदय	humanitarna
सहृदय	humanitarne
बोहेमिया	czechy
लाप्लास	laplace
मेटालिका	metallica
सरणी	tablicy
गरज	grom
गरज	piorun
गरज	grzmot
सांड	byka
सांड	byk
सांड	bull
बारहमासी	wieloletnie
बारहमासी	wieloletni
बारहमासी	wieloletnich
आसमानी	azure
आसमानी	niebo
आसमानी	niebie
आसमानी	sky
आसमानी	nieba
सीडीसी	cdc
चाइनीज	chińczyk
चाइनीज	chiny
चाइनीज	chińskich
चाइनीज	chińska
चाइनीज	chiński
चाइनीज	chińskie
मरना	umiera
मरना	umieram
विवियन	vivian
टेढ़ा	skośne
टेढ़ा	kursywa
ड्रेक	kaczor
ड्रेक	drake
पिनयिन	pinyin
सूचीपत्र	katalog
सूचीपत्र	katalogu
सूचीपत्र	katalog
सूचीपत्र	katalogu
सूचीपत्र	katalogi
व्याध	ważki
बेरोजगार	bezrobotny
बेरोजगार	bezrobotnych
बेरोजगार	bezrobotny
हाइड्रोलिक	hydrauliczne
तम्बू	namiot
दानी	dani
जेकब	jacob
जेकब	jakuba
जेकब	jakub
हीथ्रो	heathrow
रब्बी	rabina
रब्बी	rabin
पाँचवा	piątej
पाँचवा	piąte
पाँचवा	piąta
पाँचवा	piąty
एडबर्ग	edberg
पापा	tatuś
पापा	papa
जल्दबाजी	pośpiech
हिस्टीरिया	histerię
हिस्टीरिया	histerii
क्रिस्टो	christo
फायरफॉक्स	firefox
प्रेस्कॉट	prescott
कोशिकाद्रव्य	cytoplazmie
हीनता	niższości
स्लावी	słowiańska
उद्यमिता	przedsiębiorczość
उद्यमिता	przedsiębiorczości
लेस्ली	leslie
अजमोद	pietruszki
बरसाना	blitz
हजारो	tysiące
हजारो	tysięcy
नास्तिकता	ateizm
फील्ड्स	fields
फील्ड्स	pola
बोधि	bodhi
निशानेबाज	strzelców
निशानेबाज	strzelcy
कैटलॉग	katalog
कैटलॉग	katalogu
कैटलॉग	katalog
कैटलॉग	katalogu
कैटलॉग	katalogi
जैस्पर	jasper
सियार	szakale
फिक्सिंग	ustawianie
फिक्सिंग	ustalające
फिक्सिंग	ustalanie
पार्ट्स	części
पार्ट्स	szczytów
पार्ट्स	peaks
पार्ट्स	szczyty
राल	żywicy
तत्वमीमांसा	metafizyka
डंडी	dundee
बंडल	pakiet
बंडल	wiązka
सनक	kaprys
हैलोजन	halogenowe
क्रॉसओवर	crossover
नाइक	nike
मुद्रक	drukarki
मुद्रक	drukarka
मुद्रक	drukarek
मुद्रक	drukarki
ठेकेदारों	wykonawców
ठेकेदारों	wykonawcy
स्तिथ	zlokalizowany
स्तिथ	położony
स्तिथ	zlokalizowane
क्वार्ट्ज	kwarc
बालकनी	balkonem
बालकनी	balkon
पट्टियां	paski
एलेक्जेंडर	alexandre
बसरा	basrze
शोहरत	sława
शोहरत	sławę
शोहरत	sławy
फैंटम	phantom
फैंटम	widmo
किराना	spożywczy
ग़म	żal
ग़म	smutek
ग़म	smutku
ग़म	smutek
पोर	kostki
पोर	por
कैनरी	kanaryjskich
रोश	roche
ओपनिंग	otwieranie
ओपनिंग	otwarcie
ओपनिंग	otwarcia
ओपनिंग	otwierające
स्टेंट	stent
ख़्याल	pojęcie
अंजली	anjali
गोलकीपर	bramkarz
डाइविंग	nurkowanie
रियायत	dotacje
रियायत	subsydia
रियायत	dotacja
रियायत	koncesji
फर्न	fern
हारून	aaron
हारून	aarona
पर्दाफाश	wystawione
पर्दाफाश	wystawiony
पर्दाफाश	narażonych
अनुनय	perswazji
ट्रूडो	trudeau
मैगी	maggie
मैगी	maggi
बोफोर्स	bofors
माणिक्य	rubin
माणिक्य	ruby
केनी	kenny
प्रतिक्रियात्मक	reaktywne
स्टेनलेस	nierdzewnej
दर्जी	krawca
दर्जी	krawiec
कपि	małpa
चो	cho
मौसी	cioci
मौसी	ciocia
मौसी	ciotka
ड्रेगन	smoki
ड्रेगन	smoków
हैरो	harrow
सिनेमाघर	teatr
सिनेमाघर	teatru
एल्विस	elvis
एल्विस	elvisa
प्रायोजकों	sponsorów
प्रायोजकों	sponsorzy
वेड	wade
कार्टन	kartonów
बाब	bab
स्टोक्स	stokes
बुकानन	buchanan
चींटी	mrówka
चींटी	mrówki
फिगर	rysunek
फिगर	figura
रिफाइनरी	rafinerii
छप	splash
वरीयताओं	preferencji
वरीयताओं	preferencje
जम्प	skok
फार्मा	pharma
शहतूत	mulberry
पचिनो	pacino
लाली	lali
कलात्मकता	artyzm
विद्युतीकरण	elektryfikacji
नाबालिग	nieletni
नाबालिग	nieletnich
नाबालिग	drobne
ओशो	osho
पाठ्यपुस्तकों	podręczniki
शरारत	żart
बक्सा	box
बक्सा	pole
बक्सा	pudełko
बक्सा	skrzynia
बक्सा	ramka
टब	wannie
टब	wanny
टब	wanna
परिचयात्मक	wprowadzające
परिचयात्मक	wstępne
अध्यक्षीय	prezydenckie
अध्यक्षीय	prezydenckich
अध्यक्षीय	prezydencki
डायमण्ड	diament
डायमण्ड	diamond
डायमण्ड	diamenty
वृत्तान्त	chronicle
तेवर	podejście
तेवर	postawa
तेवर	postawy
तेवर	nastawienie
ऊंट	wielbłąda
जुए	hazardu
जुए	hazard
बायोशॉक	bioshock
पाथ	ścieżki
पाथ	ścieżkę
पाथ	ścieżka
पाथ	drogę
काश	życzymy
काश	życzy
काश	życzenie
