در	ドア
ایراس	iras
ایدی	イーディ
ایلین	エレイン
ترکیدن	ブロウ
ترکیدن	ブロー
گریمز	グライムズ
گریمز	グライムス
کونیو	クーネオ
ماورا	オカルト
سیویک	シビック
آساکوسا	浅草
گوتیرز	グティエレス
گوتیرز	グティエレス
آمفیزم	肺気腫
کیرووهراد	キロヴォフラード
وطنم	朝貢
مالابار	マラバー
بندند	フォージ
محذوف	楕円
لودز	ウッチ
لودز	ウッチー
آگیلار	アギラール
آگیلار	アギラー
سارکوم	肉腫
مکدونالد	マクドナルド
گوتا	ゴータ
چائو	チャオ
آپیا	アピア
کاوینگتون	コビントン
هوروویتس	ホロヴィッツ
راشمور	ラシュモア
چاقویی	ナイフ
کیچ	キッチュ
رونین	浪人
تردمیل	トレッドミル
کاندا	神田
شامپو	シャンプー
ساسکاتون	サスカトゥーン
جوره	品種
جوره	バラエティ
جوره	変種
ماساشی	まさし
توکی	土岐
نیتی	ニッティ
هرب	ハーブ
اردی	ハーディ
فرکانسهای	周波数
لومباردی	ロンバルディ
ماتسودا	松田
کازانووا	カサノバ
اسپرینگر	スプリンガー
یارو	ガイ
حسود	嫉妬
ترمذ	テルメズ
قساوت	無惨
تاتو	入れ墨
تاتو	刺青
تاتو	タトゥー
قاپ	ftp
پودگوریتسا	ポドゴリツァ
راهبر	ガイド
راهبر	車掌
مهاباراتا	マハーバーラタ
لیپی	リッピ
لایدار	lidar
قندوز	クンドゥーズ
تعمیرگاه	ガレージ
تعمیرگاه	車庫
لیپتسک	リペツク
آکوستا	アコスタ
بلوف	ブラフ
رسانندگی	伝導
مویر	ミューア
دمتر	デーメーテール
اسپرسو	エスプレッソ
پارالل	段違い
خشکیده	辛口
خشکیده	ドライ
خشکیده	乾燥
تروپوسفر	対流圏
انگوری	ブドウ
انگوری	ぶどう
تولیدو	トレド
کاتانزارو	カタンザーロ
ناخوشی	病気
تیلدا	ティルダ
تامکت	tomcat
آپاندیسیت	虫垂炎
هریر	ハリアー
گینزا	銀座
مالوری	マロリー
یایویی	弥生
خندیدن	笑い
خندیدن	笑う
تیرامو	テーラモ
ممل	哺乳類
ممل	哺乳動物
پنانگ	ペナン
پگ	ペグ
مرتون	マートン
کوتور	コトル
کونو	河野
زلین	ズリーン
بینگو	ビンゴ
بینگو	備後
میلیگرم	ミリグラム
باروس	バロス
لاپلند	ラップランド
تمیزی	清掃
تمیزی	ストレート
تمیزی	きちんと
برنادوت	ベルナドッテ
الدیا	アルデア
شلنگ	ホース
یانیک	ヤニック
سیلسیان	シレジア
مالاکا	マラッカ
پرایا	プライア
اورتیز	オルティス
گلیسین	グリシン
تارت	タルト
امدادگر	メディック
برترام	バートラム
بکام	ベッカム
نها	ニャ
ایشیدا	石田
ژاوی	シャビ
فیا	ファイ
چادویک	チャドウィック
آبجوی	ビール
مؤدب	丁寧
ملانین	メラニン
آرماگدون	アルマゲドン
شرمساری	当惑
مارگریتا	マルゲリータ
آراکاوا	荒川
دویت	デウィット
بونت	ボネット
غافلگیری	驚き
غافلگیری	サプライズ
پالادیوم	パラジウム
خودخواهی	利己主義
خودخواهی	利己主義
خودخواهی	わがまま
اوولوشن	進化
اوولوشن	evolution
مارتینی	マルティーニ
مارتینی	マティーニ
انجی	アンジー
نس	ネス
اونگلیون	エヴァンゲリオン
منتظرم	待ち
پیرز	ピアース
روترهای	ルータ
دندی	ダンディ
کینین	キニーネ
پرایم	素数
پرایم	プライム
لغزان	スライダー
آناکوندا	アナコンダ
ویلکینز	ウィルキンス
آشیکاگا	足利
ورطه	アビス
زایشگاه	マタニティ
پولمن	プルマン
هلیکوباکتر	ヘリコバクター
برجها	タワーズ
سینسیناتی	シンシナティ
اتش	消防隊員
گادولینیم	ガドリニウム
پرادا	プラダ
استه	エステ
کاتاکانا	カタカナ
نیکا	ニカ
ووگ	ヴォーグ
کنیاک	ブランデー
کنیاک	コニャック
کانویر	コンベア
فیلا	フィラ
فکس	ファックス
فکس	ファクシミリ
فکس	ファクス
فکس	fax
اذربایجان	アゼルバイジャン
نورونها	ニューロン
ژنها	遺伝子
ژنها	遺伝子
ژنها	ジーン
پریز	コンセント
لویت	レヴィット
خنیاگر	ミンストレル
وکس	vox
کملوت	キャメロット
پاورپوینت	powerpoint
ریکا	リカ
انفارکتوس	梗塞
موساشی	ムサシ
موساشی	武蔵
بچ	バッハ
رازگراد	ラズグラト
خطاست	エラー
خطاست	ファウル
خطاست	ファール
کلیمور	クレイモア
گزارشها	ログ
گزارشها	レポート
گزارشها	報告
گاد	gad
ایب	安部
ایب	安倍
ایب	阿部
آتوس	アトス
دابسون	ドブソン
لیمون	レモン
آبلیمو	レモネード
آبلیمو	ラムネ
مورداک	マードック
اسکوبار	エスコバル
خران	ロバ
ساراتوگا	サラトガ
شمعدان	ろうそく
شمعدان	燭台
مومباسا	モンバサ
بروکز	ブルックス
مودیلیانی	モディリアーニ
ایگناتیوس	イグナティウス
سیمولا	simula
بریلیم	ベリリウム
اسمیم	オスミウム
بئرشبع	ベエルシェバ
هرکی	tsk
گامهای	歩数
گامهای	手順
گامهای	ステップ
اسکرام	スクラム
اعدامی	処刑
اعدامی	実行
اعدامی	執行
کوماتسو	小松
نیلگون	アジュール
پوز	ポーズ
چینگهای	青海省
چینگهای	青海
یوشینو	吉野
ساماریم	サマリウム
بادیگارد	ボディーガード
بادیگارد	ボディガード
لیبرتادورس	リベルタドーレス
نیمسال	学期
اوگدن	オグデン
دوراس	デュラス
شکافتن	分ける
شکافتن	分割
شکافتن	スプリット
شکافتن	リッピング
شکافتن	rip
شکافتن	リップ
مانوئلا	マヌエラ
بلندیهای	高地
بلندیهای	嵐が丘
دربان	コンシェルジュ
تق	ノック
اتودسک	autodesk
شمارشگر	カウンタ
شمارشگر	カウンター
پاراماریبو	パラマリボ
مرسیا	マーシア
مارمالاد	マーマレード
ساسوکه	サスケ
تربیم	テルビウム
گشادی	伸張
اسوتلانا	スヴェトラーナ
اسوتلانا	スベトラーナ
سامرویل	サマヴィル
ردا	ローブ
مالوی	マロイ
الای	エリ
الای	イーライ
تالاموس	視床
ماساهیرو	正博
ادرین	エイドリアン
سروران	諸侯
کاسب	ビジネスマン
سوزه	suse
کوییدیچ	クィディッチ
پرخاش	申し立て
تیتی	ティティ
راهسازی	ローラー
ذائقه	口蓋
اپرت	オペレッタ
هاکان	ハカン
ریشخند	モック
ریشخند	嘲笑
مرواریدی	真珠
لوه	luh
اشی	阿智
امس	エイムズ
امس	エムス
امس	ems
فیصله	決断
فیصله	決定
کاسیو	カシオ
بخونید	歌う
بخونید	sing
تفرج	お出かけ
تفرج	アウティング
اسپیدی	スピーディー
رنر	レナー
فیوم	ファイユーム
میتو	水戸
هرینگ	ニシン
برسلاو	ヴロツワフ
ریدبرگ	リュードベリ
اکتاویا	オクタウィア
اکتاویا	オクタヴィア
ترایبکا	トライベッカ
مودب	丁寧
مسا	メサ
روانگردان	サイケデリック
دلداری	慰め
دلداری	慰め
نعش	霊柩車
نعش	死体
یومی	由美
جاکومتی	ジャコメッティ
اگوا	アグア
میاموتو	宮本
شووا	正和
انت	アネット
کازو	一夫
استرادا	エストラーダ
آگست	アウグスト
پرینز	プリンツ
دارپا	darpa
نامریی	不可視
هپارین	ヘパリン
متئو	マッテオ
درستکاری	正直
پیروکسن	輝石
نمناک	dank
گدایان	乞食
ایگواسو	イグアス
پیمایی	行軍
اوزیل	エジル
سیفون	サイフォン
سیفون	流す
سیفون	フラッシュ
موراکامی	村上
مانائوس	マナウス
پریور	プライヤー
سوبیسکی	ソビエスキ
آنتونیا	アントニア
ازادی	freedom
ازادی	自由
لتی	レティ
منجنیق	カタパルト
لوآنگ	ルワン
پامپا	パンパ
اقیانوسها	大洋
هیپی	ヒッピー
وگل	ヴォーゲル
گوبی	ゴビ
بخورید	食べる
بخورید	eat
کروکودیل	クロコダイル
کروکودیل	ワニ
مادرا	マデラ
عداوت	憎悪
زل	ツェル
واریک	ウォリック
بریدی	ブレイディ
مانتگامری	モンゴメリー
بوردن	ボーデン
کنکوردیا	コンコルディア
سربازخانه	バラック
ژوگه	諸葛
رمیده	ロバ
غمی	悲しみ
سرگشته	当惑
سرگشته	さまよう
پودینگ	プディング
پودینگ	プリン
گروسین	grusin
کسرتا	カゼルタ
کوبورگ	コーブルク
گلدوزی	刺繍
زنجیرها	チェイン
سماور	盆地
سماور	サモワール
آلیتوس	アリートゥス
اونجر	アヴェンジャー
مکای	メキ
لیفت	エレベーター
لیفت	リフト
اوسییک	オシエク
ساتیر	サテュロス
فلنج	フランジ
آلبرایت	オルブライト
کرگ	クレイグ
دایرکت	ダイレクト
یادشان	forget
محافظین	ボディーガード
قیراط	カラット
پریود	期間
پریود	ピリオド
قراغندی	カラガンダ
سیبر	サーベル
شتابدهنده	加速器
خزیدن	クロール
کیتینگ	キーティング
سیامی	シャム
کدئین	コデイン
مباهات	自慢
بیلور	ベイラー
ودکا	ウォッカ
نایک	ナイキ
نایک	nike
پنتبدرا	ポンテベドラ
پرشده	剥製
میرم	going
هجی	つづり
هجی	スペル
هجی	スペリング
هجی	呪文
هجی	スペル
یوشیو	義雄
کینر	キーナー
ساووی	サヴォイ
ساووی	サヴォワ
استقلالی	独立
زوئی	ゾーイ
کربس	クレブス
گیلبرتو	ジルベルト
استعدادها	タレント
استعدادها	タレント
طلق	滑石
وج	ウェッジ
چنی	チェイニー
لوزه	扁桃腺
لوزه	扁桃
بوشه	バウチャー
باریکتر	狭い
بوگاینویل	ブーゲンビル
اندازۀ	サイズ
ارجش	アルジェシュ
منیا	ミニヤー
آکوتاگاوا	芥川
اظهارنامه	表明
اظهارنامه	主張
بروکلی	ブロッコリー
جیو	geo
مورفین	モルヒネ
لاسه	ラッセ
شارما	シャルマ
منگنه	ステープラー
منگنه	主食
منگنه	パンチ
روپوش	スモック
رزنتال	ローゼンタール
خدمتکاری	メイド
ژون	jun
ژون	じゅん
آتئیست	無神論
آتئیست	無神論者
اسکادا	scada
راینهارت	ラインハルト
گاردینر	ガーディナー
برنزه	タン
کشتارگاه	と畜場
راکسی	ロキシー
عیال	嫁さん
هاجیمه	はじめ
شینکانسن	新幹線
آتول	環礁
وندنبرگ	ヴァンデンバーグ
اسکایپ	skype
پریمیر	初演
پریمیر	プレミア
کورل	corel
رگتایم	ラグタイム
داراییهای	アセット
داراییهای	資産
فوجیا	フォッジャ
رنجور	peaky
گامبی	ギャンビット
گریستن	泣く
شبانگاه	日暮れ
صورتگر	メーカー
کادونا	カドゥナ
پینت	パイント
تاپیر	バク
مکفی	マクフィー
ماشینها	カーズ
ماشینها	機械
برجس	バージェス
خیش	プラウ
سیلوین	シルヴァン
بلوکهای	ブロック
کامپوباسو	カンポバッソ
زیگیسموند	ジギスムント
بونیتا	ボニータ
کچاپ	ケチャップ
فرناندا	フェルナンダ
دلها	hearts
دلها	ハーツ
دیوا	ディーバ
فادوتس	ファドゥーツ
آمانو	天野
کماندو	コマンドー
والانس	ヴァランス
کوخ	コッホ
تکبر	プライド
تکبر	傲慢
تکبر	誇り
تکبر	傲慢
رافال	rafale
فرنی	カスタード
کوو	コーブ
کوو	入り江
ساگامی	相模
آلگرو	アルゲーロ
گانگ	ゴング
لیکور	リキュール
آنگولایی	アンゴラ
اوتس	オーツ
دودل	優柔不断
نئودیمیم	ネオジム
کشاله	股間
سویچ	切り替え
سویچ	スイッチ
هیستری	ヒステリー
پیمانکاری	請負人
معاشقه	求愛
ادات	nand
میزراه	尿道
زونا	帯状疱疹
چیواوا	チワワ
تولکی	tolkki
یاکوف	ヤコフ
بخشندگی	寛大
فینگر	フィンガー
دلتنگ	ホームシック
پسرفت	回帰
الباقی	安静
الباقی	休む
پریتونیت	腹膜炎
بوسکو	ボスコ
فیلیکس	フェリックス
گانت	ガント
بونه	ボンネット
زیگزاگ	ジグザグ
پرکننده	フィラー
اسطوخودوس	ラベンダー
اراگون	エラゴン
موجو	mojo
ساداکو	貞子
پوکت	プーケット
اتنا	エトナ
کسکو	カスコ
خوابم	睡眠
خوابم	眠る
خوابم	スリープ
شلوارک	パンティー
شلوارک	ショーツ
تلومر	テロメア
خامس	ジェームス
خامس	ジェームズ
شاهرگ	大動脈
اشنا	おなじみ
اشنا	知り合い
اشنا	知人
رزق	支給
رزق	条項
رزق	条文
هینو	日野
لژاندر	ルジャンドル
نونو	ヌーノ
سپاسگذار	感謝
سپاسگذار	感謝
نردبانی	ラダー
نردبانی	ハシゴ
نردبانی	はしご
نردبانی	梯子
موفقیتهای	サクセス
موفقیتهای	成功
کیمی	きみ
کیمی	キミ
فقیران	かわいそう
وایتینگ	ホワイティング
اعدامش	処刑
اعدامش	実行
اعدامش	執行
فندک	ライター
