και	और
σιβέτ	सीविट
μεταδοτικό	संक्रामक
ίνγκα	इंगा
ανθοδέσμη	गुलदस्ता
κέλυ	केली
σταμπς	स्टब्स
πολλοι	कई
πολλοι	अनेक
μεστή	टीकाओं
χερέρο	हीरीरो
χολοκυστίτιδα	cholecystitis
καλυτερα	बेहतर
διάστικτο	धब्बेदार
τίο	tio
εξαφθοριούχου	हेक्साफ्लोराइड
σόμερς	सोमरस
τηλεπικοινωνία	दूरसंचार
φράιερ	फ्रायर
οξίμη	आक्सिम
φολικό	फोलिक
υπέρηχο	अल्ट्रासाउंड
σουίνι	स्वीनी
ρόμπα	गाउन
θηριώδη	क्रूरतापूर्ण
κέλτικο	सेल्टिक
μεγαλεία	महानता
μεγαλεία	विशालता
ρέντι	रेड्डी
φασματομετρία	spectrometry
μακμπράιντ	मैकब्राइड
συρτή	trolling
αγρανάπαυση	परती
χρυσάνθεμο	गुलदाउदी
τότζο	तोजो
σχολειο	विद्यालय
σχολειο	school
σχολειο	स्कूल
ανακόντα	एनाकोंडा
μοράν	मोरान
άλντερνεϊ	alderney
γόμα	रबर
χαριτωμένος	क्यूट
χαριτωμένος	प्यारा
χαριτωμένος	cute
ζωάκι	पालतू
ζωάκι	पालतु
μαντζουράνα	मरुआ
σόρεν	सोरेन
σμόκι	स्मोकी
σμόκι	नशीले
ψυχωτική	psychotic
τσάκι	चकी
λεμφοκυτταρική	लिम्फोसाइटिक
επιστήσω	खींचें
επιστήσω	चित्रण
ευα	ईवा
ευα	एवा
αλα	अला
αλα	आला
αλα	ala
τεμαχισμένο	बूरे
φιτρ	फितर
καναπέδες	तख्तों
ολοκαίνου	holocene
ρυμουλκούμενο	ट्रेलर
πρωτάρη	शुरुआती
πρωτάρη	आरंभिक
πρωτάρη	रुकी
μηχανοποίηση	यंत्रीकरण
πιτς	आड़ू
αντιλαμπάντ	आदिलाबाद
μπονόμπο	बोनोबो
μπουτς	बुच
όρκοι	क़समों
όρκοι	मन्नत
σακάκια	ब्लेज़र्स
γκούντγουιν	गुडविन
αγέννητο	अजन्मे
άντζι	एंजी
γενναιόδωρο	दयालु
γενναιόδωρο	उदार
ντουλαπάκι	लॉकर
κορη	बेटी
νεοδύμιο	नियोडाइमियम
εκθαμβωτική	तेजस्वी
εκθαμβωτική	चमकदार
τζαϊπούρ	जयपुर
τζαϊπούρ	jaipur
φιλε	मित्र
φιλε	दोस्त
φιλε	dost
φιλε	पुरुष
φιλε	मनुष्य
φιλε	मैन
φιλε	आदमी
φιλε	इन्सान
φιλε	man
σαλικυλικό	salicylate
σαγκ	sag
κοιμήσου	निद्रा
κοιμήσου	नींद
οψιδιανός	obsidian
τάνερ	टैनर
βολικά	सुविधाजनक
ραζ	raj
ραζ	राज
βιβ	विव
πουέντε	puente
πεντε	पांच
πεντε	पाँच
φάνινγκ	fanning
τόφου	टोफू
λιμούς	अकाल
νεγκέβ	negev
κηφήνες	ड्रोन
τζαντ	जुड
ταρίχευσης	embalming
νιώσε	महसूस
νάντι	नन्दी
ακεταμινοφαίνη	acetaminophen
γλυκαντικό	स्वीटनर
ανοιξη	स्प्रिंग
ανοιξη	बसंत
ανοιξη	वसंत
ανοιξη	वसन्त
ευρωπη	यूरोप
ευρωπη	यूरोपीय
κάντα	कान्त
προσωπο	चेहरे
προσωπο	चेहरा
προσωπο	face
προσωπο	फेस
εκπνέει	समाप्त
κακομαθημένη	बिगड़े
καμπανάκι	बेल
καμπανάκι	घंटी
στιφάδο	स्टू
κτηνωδία	क्रूरता
κτηνωδία	निर्दयता
λάρυ	लैरी
οπε	rup
χλωμή	पाले
μηλεϊνικό	मेलिक
φρίταουν	फ़्रीटाउन
ενγκ	इंग्लैंड
ενγκ	eng
αειφορία	संधारणीयता
αειφορία	निरंतरता
αειφορία	स्थिरता
καστρο	किला
ρατσιστές	जातिवाद
σόλες	सोल्स
σαρκική	अपनी
παρουσια	मौजूदगी
παρουσια	उपस्थिति
αρχες	प्राधिकरण
αρχες	प्राधिकार
αρχες	प्राधिकारी
αρχες	अधिकारियों
αρχες	सिद्धांत
αρχες	सिद्धान्त
τεξ	टेक्स
θρασύς	निर्लज्ज
μάριαμ	मरियम
φλιτζάνια	कप्स
φλιτζάνια	cups
ιμάντας	डोरी
μπάρ	पट्टी
μπάρ	बार
σκοτώστε	किल
σκοτώστε	मारो
σκοτώστε	मार
πρωτόπλασμα	जीवद्रव्य
στενογράφος	स्टेनोग्राफर
εμπενίζερ	ebenezer
σπληνομεγαλία	स्प्लेनोमेगाली
ανέντιμο	बेईमान
μάιλο	मिलो
αποταμιεύσεις	बचत
σοτομαγιόρ	सोटोमायोर
απαγωγέα	अपहरणकर्ता
ιδιωματισμούς	मुहावरे
κουπ	खांचा
φέρις	फेरिस
υποκριτή	पाखंडी
γουέιλ	वाले
μεθαμφεταμίνη	मेथ
κατηγοριες	आरोप
κατηγοριες	श्रेणियाँ
κατηγοριες	श्रेणी
παραμχάνσα	परमहंस
γονάτισε	झुकते
ναρέντρα	नरेंद्र
ναρέντρα	नरेन्द्र
φυση	प्रकृति
νηφαλιότητα	संयम
νηφαλιότητα	परहेज
νηφαλιότητα	गम्भीरता
υπόνομο	सीवर
κόμπα	कोबा
συνοδικούς	संयुति
απενεργοποιήθηκε	अक्षम
απενεργοποιήθηκε	विकलांग
απενεργοποιήθηκε	निष्क्रिय
απενεργοποιήθηκε	अक्रिय
φραγμοί	बाधाओं
αζάντ	आजाद
αζάντ	आज़ाद
σέιτζ	ऋषि
φέντερ	फेंडर
τζούλιετ	जूलियट
ευρώπιο	युरोपियम
πύρρειος	पिरिक
προφιλ	रूपरेखा
προφιλ	प्रोफाइल
προφιλ	प्रोफ़ाइल
προφιλ	प्रोफाइल
προφιλ	प्रोफ़ाइल
μπραντς	शाखा
νωθρότητα	सुस्ती
ντροπιαστικό	शर्मनाक
κοπερνίκιο	कोपरनिसियम
ενθαρρυντική	उत्साहजनक
ενθαρρυντική	प्रोत्साहित
δειλή	कायर
ευκαλύπτου	यूकेलिप्टस
αβοήθητος	असहाय
κλειστο	बन्द
κλειστο	बंद
τζάκυ	जैकी
τζάκυ	जैकी
κονσέρβα	डिब्बाबंद
σβαρτζενέγκερ	श्वार्ज़नेगर
μεθοδιστής	मेथोडिस्ट
διαίσθησή	अंतर्ज्ञान
κοινόχρηστα	उपयोगिताएँ
λοσιόν	लोशन
μάλμπερι	शहतूत
λομπάρντι	लोम्बार्डी
αμάλ	अमल
κρεμάσουν	हैंग
μανμοχάν	मनमोहन
βλέφαρο	पलक
πακετάρισμα	पैडिंग
πακετάρισμα	पैकिंग
λουράκι	डोरी
πετσί	चमड़ी
πετσί	त्वचा
πετσί	स्किन
αφελές	भोले
αφελές	भोली
καταθέτες	जमाकर्ताओं
έλισον	एलीसन
στόουκς	स्टोक्स
βρυχάται	गर्जन
πουλόβερ	स्वेटर
καυχιέται	शेखी
ζακαρία	ज़करिया
κάλικο	कैलिको
ενσωματώσεις	एकीकरण
γυναικολόγοι	स्त्रीरोग
σώγιερ	सॉयर
ίστμαν	eastman
σενγιάνγκ	शेनयांग
σκέιτ	स्केटिंग
σκέιτ	स्केट
μικροϋπολογιστή	माइक्रोकंप्यूटर
πορφυρία	porphyria
πούρο	सिगार
τανάκα	तनाका
γεωργό	किसान
αναπτυξη	विकास
γκρέτσεν	ग्रेचेन
γητευτής	खिसक
ρόβερ	रोवर
ημερα	दिवस
ημερα	दिन
ερμαφρόδιτο	उभयलिंगी
όρνεα	गिद्धों
τζίτζι	गीगी
μαόνι	महोगनी
#ένας	#एक
ανταμς	एडम्स
μυοκαρδίτιδα	myocarditis
ηκγ	ईकेजी
ηκγ	ईसीजी
βρώμικος	गन्दा
βρώμικος	गंदे
βρώμικος	गंदा
άριαν	आर्यावर्त
άριαν	आर्य
άριαν	आर्यों
άριαν	आर्यो
άριαν	आर्यन
αργυροπούλι	lapwing
άντρεα	एंड्रिया
παραθεμάτων	endnote
γελοιότητες	हरकतों
τεχνη	कला
τεχνη	आर्ट
ρατζ	raj
ρατζ	राज
ανσαρί	अंसारी
φάργκο	फारगो
