και	és
σφραγίστηκε	lezárva
σφραγίστηκε	lezárt
μούχλα	penész
μούχλα	penész
χάμπαρντ	hubbard
συντηρητής	karbantartó
ρυθμιζόμενη	állítható
απέκκριση	elimináció
νέρι	neri
αθώωση	felmentés
μπάκα	baka
αλλεργικές	allergiás
οφειλέτη	kötelezett
οφειλέτη	adós
εκκεντρικός	hóbortos
εκκεντρικός	különc
ταξιανθία	virágzat
δράκους	sárkányok
καραντίνα	karantén
τουταγχαμών	tut
πλατ	platt
εκτος	kivéve
τσικ	csaj
τσικ	pipi
γουίμπλετον	wimbledon
ντίλον	dillon
έγκαυμα	égés
έγκαυμα	égni
νάβας	navas
πέστροφα	pisztráng
συνοδοί	kísérők
αερόβια	aerob
αορτή	aorta
βενετσιάνικο	velencei
ντέξτερ	dexter
υποκειμενικότητα	szubjektivitás
ανενόχλητος	zavartalan
ανενόχλητος	zavartalanul
μπανιέρα	kád
μπανιέρα	kád
ιδιωτικότητα	magánélet
ιδιωτικότητα	adatvédelmi
ιδιωτικότητα	adatvédelem
ζωτικότητα	életerő
αμετάκλητα	visszavonhatatlanul
ενημερωμένος	frissítés
ενημερωμένος	frissített
εισροές	beviteli
εισροές	bevitel
εισροές	bemeneti
επίπονο	fájdalmas
επικριτικός	ítélkező
μίρα	mira
κολυμπάει	úszik
μεταβολιτών	metabolit
μεταβολιτών	metabolitok
φώτιση	megvilágosodás
ταλαντούχο	tehetséges
ακατέργαστη	nyers
ακατέργαστη	nyersen
ακατέργαστη	nyers
μπιφ	biff
αδρονίων	hadron
ντέμπι	debbie
ιοντική	ionos
αρεσίμπο	arecibo
κιλιμάντζαρο	kilimandzsáró
αρουραίος	patkányt
αρουραίος	patkány
γαϊδούρια	szamarak
τζούνο	juno
απογεύματα	esténként
καλαμάρι	tintahal
καλαμάρι	kalmár
λιμουζίνα	limuzin
λιμουζίνα	limuzin
κιγκάλι	kigali
χτυπημένος	megverték
χτυπημένος	megvert
κόκκαλο	csontos
κόκκαλο	csont
λουσιέν	lucien
φτέρες	páfrányok
επιδόματα	juttatások
επιδόματα	juttatások
επιδόματα	előnyök
επιδόματα	ellátások
παρωχημένο	elavult
παρωχημένο	idejétmúlt
νυφίτσα	menyét
νυφίτσα	görény
νυφίτσα	menyét
βάρβαρη	barbár
αναπούρνα	annapurna
σεβαλιέ	chevalier
τζουν	jun
τζουν	júniusi
τζουν	june
τζουν	június
τζουν	júniusban
σορ	partra
σορ	part
σορ	shore
μανς	mance
γενναιόδωρη	bőkezű
γενναιόδωρη	nagylelkű
μόροου	morrow
χειρουργοί	sebészek
χειρουργοί	sebész
ντόκινς	dawkins
αντανακλάσεις	gondolatok
σάλσα	salsa
ακετόνη	aceton
σαμπάνια	pezsgőt
σαμπάνια	pezsgő
τάντι	tandy
επιτεύχθηκαν	teljesült
επιτεύχθηκαν	megvalósult
επιτεύχθηκαν	elért
χόμερ	homer
θερμαίνει	fűti
τρυφερά	gyengéden
στέκονταν	állt
στέκονταν	álltam
μπλάκι	blackie
ανθίσει	blossom
χειροκρότημα	taps
ροντρίγκο	rodrigo
ιμπεριαλιστική	imperialista
μπαλαρίνα	balerina
τρίκυκλο	tricikli
μάτριξ	mátrix
παθολόγος	patológus
αμπούλ	abul
νευρώσεις	neurózis
διαβρωτικό	maró
φαλκόνε	falcone
όλντριτζ	aldridge
αθέτηση	alapértelmezés
αθέτηση	alapértelmezett
τρομοκράτη	terrorista
τρομοκράτη	terroristák
ορχιδέες	orchideák
ορχιδέες	orchidea
μεταμοντέρνα	posztmodern
καρότα	répa
καρότα	répát
πίκολο	piccolo
χέλσινγκ	helsing
καμαριέρα	szobalány
καμαριέρα	cseléd
καμαριέρα	szobalány
πετροχημικών	petrolkémiai
φώτο	fényképek
φώτο	kép
φώτο	fénykép
φώτο	fotó
τέιτουμ	tatum
ειδυλλιακή	idilli
σιντριβάνια	szökőkutak
ίμπιζα	ibiza
ίμπιζα	biza
χέιγουορντ	hayward
ταχρίρ	tahrír
ειδωλολατρία	bálványimádás
θηλασμό	szoptató
θηλασμό	szoptatás
υπέρυθρες	infravörös
δωδεκαδάκτυλο	patkóbél
μιζέρια	szenvedés
μιζέρια	nyomor
άρτσερ	archer
άρτσερ	íjász
ύποπτους	gyanúsított
ύποπτους	gyanúsítottak
τιμολόγιο	számlát
τιμολόγιο	számla
βραστό	forr
βραστό	főtt
βραστό	pörkölt
μαγιό	fürdőruha
μαγιό	fürdőruha
αφγανοί	afgán
αφγανοί	afgánok
καζανόβα	casanova
μπρόντερικ	broderick
γκόριτσα	gorica
πλζεν	plzeň
υφισταμένους	alárendeltjei
αυτοσχέδιο	rögtönzött
αυτοσχέδιο	rögtönzött
ευφυία	értelem
ευφυία	hírszerzés
ευφυία	intelligencia
φούντες	bojt
μακαβόι	mcavoy
ατομικότητα	egyéniség
φερθ	firth
ντράκο	draco
χόνδρο	porc
μπαμπούλας	mumus
μπαμπούλας	mumus
μοτέλ	motel
πλάμερ	plummer
βάρδιες	műszak
βάρδιες	műszakban
παπισμού	pápaság
ανατόμος	anatómus
ανούσιο	értelmetlen
ανούσιο	értelmetlen
ανούσιο	jelentéktelen
καλλιεργούμενα	termesztett
καλλιεργούμενα	művelt
σάντανς	sundance
ανάδοχο	vállalkozó
ξαβιέ	xavier
αιγυπτιολόγος	egyiptológus
χάρλαν	harlan
τρυφερό	gyengéd
τρυφερό	pályázati
τρυφερό	pályázat
άλατά	sói
αναδυόμενες	feltörekvő
βιολέτα	lila
βιολέτα	ibolya
βιολέτα	violet
φαρμακοποιοί	gyógyszerészek
ποε	wto
πορτα	ajtó
κουνάβια	görények
κρεβατοκάμαρα	hálószoba
κρεβατοκάμαρα	háló
έντινγκτον	eddington
άνωσης	felhajtóerő
αιθάλη	korom
άχυρα	szalma
χρωματισμένα	színezett
διαπέρασε	behatolt
διαπέρασε	áthatolt
μπιλιάρδο	snooker
μπιλιάρδο	biliárd
μπιλιάρδο	biliárd
ελεημοσύνη	alamizsnát
χύδην	ömlesztett
χάνω	elveszíteni
χάνω	veszíteni
κιπ	kip
τομπρούκ	tobruk
κλαίγοντας	sírni
κλαίγοντας	sírok
κλαίγοντας	sír
κλαίγοντας	sírás
σέφερ	scheffer
βελανίδια	makkot
ηλεκτρολυτών	elektrolit
εκβιασμό	zsarolás
εκβιασμό	zsarolás
στοιχημάτων	fogadás
στοιχημάτων	fogadási
δαμάσει	szelíd
λαφαγιέτ	lafayette
εξουσιοδότησε	engedélyezni
μητρότητα	anyaság
μητρότητα	kismama
μητρότητα	anyaság
ίλιγγος	szédülés
ασυνήθιστος	szokatlan
κάκωση	lézió
υπερδνειστερία	transznisztria
αυστηρότερη	szigorúbb
ψημένο	grillezett
ψημένο	sült
ψημένο	sütött
ψημένο	pirított
φορμαλισμός	formalizmus
μπογιά	festés
μπογιά	festék
ανελκυστήρες	felvonók
ανελκυστήρες	felvonó
κατάσκοπο	kém
ντόσον	dawson
κωδικοποιημένο	kódolva
κωδικοποιημένο	kódolt
κωδικοποιημένο	kódolva
κωδικοποιημένο	kódolt
ερυθρότητα	bőrpír
γρανάζια	fogaskerekek
γρανάζια	fogaskerekek
ρουπίες	rúpia
ρουπίες	rúpia
βουδιστής	buddhista
κουμ	combe
γρίφους	rejtvényeket
ντέμπσι	dempsey
θορύβους	hangok
θορύβους	hangokat
στολίδι	dísz
κολόνια	kölni
λαχανικό	zöldség
λαχανικό	növényi
απλοποιεί	egyszerűsíti
κακοήθη	rosszindulatú
μπουβιέ	bouvier
υπνηλία	aluszékonyság
υπνηλία	álmosság
υπνηλία	álmosság
γουόρθ	érdemes
γουόρθ	megéri
γουόρθ	worth
υδροχόος	vízöntő
γιαρ	yar
συνδρομητή	előfizető
έρανος	adománygyűjtés
υπαγόρευε	diktált
κάρλσον	carlson
τσβάιχ	zweig
πολιτισμένη	civilizált
πολιτισμένη	civilizált
χακίμ	hakim
καρπούζι	dinnye
καρπούζι	görögdinnye
τριανόν	trianon
παλίμψηστο	palimpszeszt
βασιλίσκο	baziliszkusz
γκρέγκορυ	gregory
γκρέγκορυ	gergely
καρακάξα	szarka
ξωτικό	kobold
ξωτικό	tünde
ξωτικό	manó
μεταβατικές	átmeneti
γλαύκωμα	glaukóma
χάγκριντ	hagrid
τόσκα	tosca
ρίβας	rivas
ταχυκαρδία	tachycardia
πάουερς	powers
πάουερς	hatáskörök
πάουερς	hatáskör
μάνσον	munson
μάνσον	manson
διανομείς	forgalmazók
διανομείς	elosztó
διανομείς	forgalmazó
κολλημένο	ragasztva
κολλημένο	ragasztva
τζες	jess
άρλινγκτον	arlington
σμιθσόνιαν	smithsonian
προσχώρησης	csatlakozás
στύση	erekció
ώριμοι	érett
ώριμοι	érettebb
κουμάρ	kumar
φουαγιέ	előcsarnokban
μπούκλες	fürtök
μπούκλες	göndör
προσμείξεις	szennyeződés
προσμείξεις	szennyeződések
φογκ	fogg
φογκ	köd
αποδυναμώσει	gyengítik
μπράντι	pálinka
μπράντι	brandy
μπράντι	konyak
μπράντι	brandi
ανήλικη	fiatalkorú
ανήλικη	kiskorúak
ανήλικη	kiskorú
αποθεματικό	tartalékok
αποθεματικό	tartalék
αποθεματικό	tartalék
αποθεματικό	tartalékot
θυμωμένη	dühös
θυμωμένη	mérges
γιοντλ	jodl
μαλόουν	malone
σύμπαντα	univerzumok
τρελόνι	trelawney
υπερήρωες	szuperhősök
μακάβριο	morbid
φλεβική	vénás
ερωτηθέντων	válaszadók
προκαθορισμένα	alapértelmezés
προκαθορισμένα	alapértelmezett
προκαθορισμένα	alapértelmezés
γουέμπστερ	webster
επαληθεύσιμα	igazolható
επαληθεύσιμα	ellenőrizhető
εγωισμός	önzés
εγωισμός	ego
εκα	arc
εκα	ív
εκα	scr
ταραχώδης	mozgalmas
ναμ	nam
μικροσκόπια	mikroszkóp
μάλκομ	malcolm
μεταμφιεσμένων	masquerade
χειροπέδες	bilincset
χειροπέδες	bilincs
χειροπέδες	bilincset
χειροπέδες	bilincset
χειροπέδες	bilincs
αναψυκτικό	ital
αναψυκτικό	frissítő
αναψυκτικό	szóda
αναψυκτικό	üdítő
λαμπ	lamb
λαμπ	bárány
ζωτικές	létfontosságú
ζωτικές	életbevágó
βαλλιστικών	ballisztikus
ενημερώθηκαν	frissítés
ενημερώθηκαν	frissített
ευπαθή	fogékony
ευπαθή	romlandó
ακούραστος	fáradhatatlan
γουέδερς	weathers
ναμπού	naboo
έρολ	errol
λόρελ	laurel
απενεργοποιεί	letiltja
βραδεμβούργο	brandenburg
θυμάρι	kakukkfű
γκόρι	gori
φουτουριστικό	futurisztikus
χάρλεϊ	harley
γουίλερ	wheeler
ξεχασμένα	elfeledett
ξεχασμένα	elfelejtett
ακαπούλκο	acapulco
ευπάθεια	sebezhetőség
μπερνάρντ	bernard
μάγιας	maják
μικαέλα	michaela
μικαέλα	mikaela
πυξίδες	iránytű
σίσυφος	sziszüphosz
φιλελευθεροποίηση	liberalizáció
αναβάτης	lovas
φωτίσει	szebbé
αθώους	ártatlanok
κίτι	kitty
κίτι	cica
ραδιουργίες	cselszövő
κόλλινς	collins
φρέγια	freya
ζίτσου	jitsu
μαίνεται	tombol
μαίνεται	tomboló
μαίνεται	dühöngő
μηνιαίες	havi
μηνιαίες	havonta
δίνης	görbületi
ανοσολογία	immunológia
θυρωρός	portás
θυρωρός	portás
θυρωρός	portás
θυρωρός	takarító
θυρωρός	gondnok
ανέργων	munkanélküli
ανέργων	munkanélküliek
γκόλφερ	golfozó
μπλοκάρισμα	blokk
εισερχόμενο	érkező
εισερχόμενο	beérkező
εισερχόμενο	bejövő
ρουί	ruy
περβέζ	pervez
ντόνατ	fánk
ντόνατ	fánk
ντόνατ	fánk
ντόνατ	fánk
παγώνι	páva
δαμάσκηνα	szilva
δαμάσκηνα	aszalt
φάρελ	farrell
γκιλέσπι	gillespie
επώδυνο	fájdalmas
χειροτέρεψε	rosszabbodott
μπόινγκ	boing
αράν	aran
αέναη	örökös
προσεχώς	közelgő
απεριόριστες	határtalan
απεριόριστες	korlátlan
απεριόριστες	határtalan
σκίαση	árnyékolás
κερδοσκοπικές	spekulatív
ερωτισμό	erotika
θολά	homályos
θολά	elmosódott
τζάνγκο	django
κλωνοποίηση	klónozás
απόμακρη	távoli
μπαγκλαντές	banglades
αποκαλυπτικό	felfedni
αποκαλυπτικό	apokaliptikus
ατμ	atm
σάτον	sutton
σαρδέλες	szardínia
ομσκ	omszk
μπαγκς	rovarok
μπαγκς	bogarak
υπάρχω	léteznek
υπάρχω	létezni
υπάρχω	létezik
λέξινγκτον	lexington
κατηγορια	kategória
ντουζίνα	tucatnyi
ντουζίνα	tucat
αλλοδαπός	idegen
αλλοδαπός	űrlény
αλλοδαπός	külföldi
αμμόλοφους	dűnék
μέτριος	közepes
μέτριος	mérsékelt
εγκεκριμένο	engedélyezett
εγκεκριμένο	jóváhagyott
μείνε	maradj
ανοίγω	megnyitás
ανοίγω	nyitás
ανοίγω	megnyitó
ανοίγω	nyitó
ανοίγω	nyílás
άντο	ando
φισκ	fisk
σίρο	shiro
χάτι	hattie
παυσίπονα	fájdalomcsillapító
παυσίπονα	fájdalomcsillapító
σίμο	simo
σαρίν	szarin
χαβιάρι	kaviár
δόλια	csalárd
δόλια	álnok
φρουκτόζη	fruktóz
απρόσιτη	elérhetetlen
απρόσιτη	megközelíthetetlen
κασσαβέτη	cassavetes
γλωσσάριο	szótár
γλωσσάριο	szószedet
μπεντ	kanyar
μπάνι	nyuszi
μπάνι	bunny
αποφρακτική	obstruktív
μπόερ	búr
σκίουρος	mókus
φάλσταφ	falstaff
ναβουχοδονόσορ	nabukodonozor
φωτοστέφανο	halo
βαρόνοι	bárók
μεταλλαγμένο	mutálódott
μεταλλαγμένο	mutáns
αναβάτη	lovas
σίγκελ	siegel
αμπελώνα	szőlőültetvény
προστάτεψε	megvédeni
εντερική	bél
καμπίνες	kabinok
τσερόκι	cherokee
απειλητικό	fenyegető
απειλητικό	fenyegető
απειλητικό	fenyeget
ντισραέλι	disraeli
καταλίνα	catalina
δημογραφικές	demográfiai
πετσέτα	törülköző
γκονζάλες	gonzalez
γκονζάλες	gonzales
μάουι	maui
μεθυσμένη	részeges
μεθυσμένη	részeg
μεθυσμένη	ittas
μεθυσμένη	részegen
μεθυσμένη	részeg
