את	te
תדרוך	eligazítás
העריסה	bölcső
טילמן	tillman
טילמן	tilman
מוגלה	genny
אדמונדסון	edmondson
החולשות	hiányosságok
ווילה	willa
אייפוד	ipod
גופטה	gupta
נשיכות	harapás
נשיכות	kapás
נשיכות	harap
נשיכות	harapás
כרובית	karfiol
מיניאטורי	miniatűr
יבואן	importőr
קלודט	claudette
פכלבל	pachelbel
פודל	uszkár
האייפוד	ipod
דקיוס	decius
זוית	szög
אינז	inez
סרסור	strici
מלשין	besúgó
וילמינגטון	wilmington
רוקוקו	rokokó
דבשה	melasz
אנגולם	angoulême
גורסקי	gorski
אליטליה	alitalia
סריגה	kötés
מיינארד	maynard
המואזין	müezzin
סליי	ravasz
אינדרה	indra
וילקוקס	wilcox
חתיך	jóképű
בונר	bonner
גוטלנד	götaland
בנקו	banco
פיסטר	pfister
סייבל	sable
פלפלת	capsicum
פלפלת	paprika
לוביטש	lubitsch
קיונג	kyung
וואליס	wallis
מוליבדן	molibdén
ביאנקי	bianchi
סופגניות	fánk
סופגניות	fánk
מצאי	találni
מצאי	megtalálni
רוזטי	rosetti
דראקס	drax
טאטל	tuttle
חובבן	amatőrök
חובבן	amatőr
אנכרוניזם	anakronizmus
לנדיס	landis
שורטי	shorty
מלווי	hitelezők
לוסינדה	lucinda
טחורים	aranyér
וורהיס	voorhees
נוחיות	kényelem
נוחיות	kényelmi
תעיד	tanúskodni
תנוח	pihenés
תנוח	többi
תנוח	pihenő
יודעין	akaratlanul
פלקס	flex
רייכנאו	reichenau
רפש	iszap
רפש	nyálka
סוודר	pulóver
מתקין	telepítő
מתקין	telepítés
מתקין	telepítése
גאבלר	gabler
רקומביננטי	rekombináns
לחמנייה	tekercs
לחמנייה	tekercsek
לחמנייה	rolls
סוריאליזם	szürrealizmus
עפעף	szemhéj
מסתגלת	adaptív
קוזט	cosette
אולדובאי	olduvai
לאנגלי	langley
בדממה	csendben
בדממה	csendesen
קטנוע	scooter
סטארבקס	starbucks
אדישה	közömbös
בתול	virgin
בתול	szűz
כיילב	caleb
בראוור	brauer
פוקושימה	fukusima
שנונה	szellemes
פראים	vademberek
פראים	vadak
פראים	barbárok
פראים	vadak
עוזרר	crataegus
אדמסון	adamson
מאוכזבים	csalódott
ארבלה	arabella
הרואי	hősies
קולומביין	columbine
פירטים	kalózok
באביט	babbitt
קוסמת	varázslónő
לוהנגרין	lohengrin
חייטים	szabó
חייטים	szabók
חמוציות	áfonya
חמוציות	áfonya
מפשט	egyszerűsítése
סטריאוטיפי	sztereotip
דרמוט	dermot
מכבסה	szennyes
מכבסה	mosoda
מכבסה	mosás
איסילדור	isildur
קאריק	carrick
בולצאנו	bolzano
צרחות	kiabálás
צרחות	sikolyok
צרחות	sikoly
גליצרול	glicerin
קאטר	vágó
קאטר	cutter
כרטיסיות	lapok
כרטיסיות	fülek
גרגמל	hókuszpók
מפונק	elkényeztetett
מפונק	elkényeztetett
מפונק	romlott
מפונק	elkényeztetett
יהירות	hiúság
יהירות	arrogancia
אנכידו	enkidu
בלינקי	blinky
אקווס	equus
אגוסטינו	agostino
אלמור	elmore
סקיינט	skynet
החמצת	elmaradt
נפוח	duzzadt
מוטנטים	mutánsok
קרדיו	kardiovaszkuláris
הייוורת	hayworth
טאלי	talley
טאלי	tully
איקונוגרפיה	ikonográfia
האסימון	token
פלנסבורג	flensburg
מאריק	marek
מיוזה	meiózis
מגולח	borotvált
היילברון	heilbronn
ליט	litt
שטירמר	stürmer
אלומינה	timföld
החניכיים	íny
לבנדר	levendula
לאגו	iago
לאגו	lago
איראקלי	irakli
הירושי	hiroshi
דארין	darin
אלקטרופורזה	elektroforézis
לארטיוס	laertiosz
אבידוס	abydos
אדריה	adria
סטרנס	stearns
ארנור	arnor
גרגסון	gregson
העגבניות	paradicsom
העגבניות	paradicsomot
קרינגטון	carrington
קמעונאי	kereskedő
קמעונאי	kiskereskedő
מסטרויאני	mastroianni
ארהרט	earhart
סלמונלה	salmonella
סלמונלה	szalmonella
ייפ	yip
אנקי	anke
שרייק	gébics
כלובים	ketrec
אלונקה	gurney
פימפרנל	pimpernel
בנינגטון	bennington
פולחנסיו	fulgencio
טרבזון	trabzon
קולכיס	kolkhisz
קולמר	colmar
אמריקנה	americana
השכרה	bérleti
השכרה	bérlet
השכרה	bérelt
השכרה	bérlet
השכרה	kiadó
פלחים	szegmensek
אוברהאוזן	oberhausen
רוזלי	rosalie
מתעכבת	őrizetbe
אקלסטון	eccleston
נסחפת	sodródik
נבוקו	nabucco
מירטל	myrtle
סוריאנו	soriano
שריקי	ricky
אמסטל	amstel
מגורה	stimulált
מגורה	ingerült
מהאיטי	haiti
שמנוני	olajos
שמנוני	zsíros
הסינפטי	szinaptikus
פיליפינית	filippínó
אזעקות	riasztó
מקלינטוק	mcclintock
ניטריד	nitrid
התאהבות	crush
התאהבות	rajongás
הדליף	kiszivárgott
מהודק	szoros
מהודק	szűk
מהודק	szorosan
תדריך	eligazítás
נחמדות	kedvesség
חידונים	activity
מווריק	maverick
גויר	goyer
וליקו	veliko
מתפורר	omladozó
לאז	laz
איימון	eamon
יונגפראו	jungfrau
אינשטיין	einstein
אתיל	etil
ברדלסים	gepárd
כרוביני	cherubini
ליפסקי	lipsky
סולפיס	sulpice
ברדיאנים	radián
התגרה	provokálta
שולס	scholes
פלמרסטון	palmerston
חלוד	rusty
חלוד	rozsdás
חלוד	rozsdás
לונדגרן	lundgren
שטריקר	stricker
אורלוף	orloff
היפוקסיה	hypoxia
דקירות	szúrt
דקירות	szúrás
דקירות	szúr
דקירות	késelés
כרובים	káposzta
אברו	ebro
ויטרבו	viterbo
לבקן	albínó
ווילו	willow
ווילו	fűz
ההפקעה	kisajátítás
גללים	trágya
לוקווד	lockwood
סטאלין	sztálin
מושתל	beültetett
עאליה	alia
ניימאר	neymar
ריגבי	rigby
טוליאטי	togliatti
תשוש	kimerült
מרמיטה	mormota
קורליין	coraline
היאנקיז	yankees
טנזין	tenzin
לואלין	llewellyn
התלמוס	talamusz
קליפר	clipper
מיליטריזם	militarizmus
טבסקו	tabasco
איידה	ida
הפכים	ellentétek
הנוירולוג	neurológus
טינג	ting
היסטרי	hisztérikus
טרטרוס	tartarosz
חסכן	takarékos
חסכן	takarékos
פאפי	puffy
פאפי	pufi
פאפי	papi
ארטישוק	articsóka
ארטישוק	articsóka
טאני	tunney
מתאבל	gyászoló
מתאבל	gyász
מתאבל	gyász
ונדרבילט	vanderbilt
ליפ	lip
נורם	norma
נורם	norm
קטלוגי	katalógusok
בדחוס	badajoz
אשפורד	ashford
קוזאק	kozák
קוזאק	kozak
גרפטון	grafton
אלווי	aloe
אסטרדה	estrada
הרצונות	vágyak
הרצונות	vágy
קוסטס	costas
סטארפייטר	csillagharcos
קטיעה	amputáció
בראם	bram
ליאנה	liana
בהיסטריה	hisztérikusan
חואניטו	juanito
אוכמניות	áfonya
אוכמניות	áfonya
גוריציה	gorizia
ציטוכרום	citokróm
טאורוס	taurus
דשנל	deschanel
רציונליזם	racionalizmus
טרים	treme
קונדום	óvszer
רוכל	házaló
פנלופי	penelope
טארגאריין	targaryen
מגונן	védő
דושנבה	dusanbe
בלוף	blöff
טלוגו	telugu
קאסיו	cassio
קינטיקה	kinetika
תצפיתנים	őrszemek
דנטלי	fogorvos
דנטלי	fogászati
דנטלי	fogorvosi
ססנה	cessna
עצלנות	lustaság
מחורר	perforált
מחסלים	vadászok
מרתפים	pincék
התדיינות	peres
רחיצת	mosás
סטיג	stig
לבדב	lebegyev
מוהוק	mohawk
לינקס	hiúz
צליבה	keresztrefeszítés
טונקין	tonkin
דורף	dorf
דרייר	dreyer
מרקהם	markham
מחייכת	mosolyogva
מחייכת	mosolygó
מחייכת	mosolyog
זים	zim
שוגון	sógun
גארדה	garda
טארוט	tarot
דחליל	madárijesztő
הנובי	núbiai
ריגוש	izgalom
ריגוש	izgalom
סטפניה	stefania
לדיסלב	ladislav
פראייר	balek
פוליאסטר	poliészter
שותקת	néma
שותקת	csendes
דאסטי	poros
דאסטי	rozsdás
פורתוס	porthos
מאנס	mance
תפור	varrt
חנונים	kockák
חנונים	kockák
לימוזינה	limuzin
לימוזינה	limuzin
קמפינג	kemping
הסטריאוטיפ	sztereotípia
יחפה	mezítláb
מאכיל	táplálja
מאכיל	táplálkozik
טיבולי	tivoli
וואס	wass
התנזרות	önmegtartóztatás
מגף	bakancs
מגף	csizma
לאטור	latour
שקודרה	shkodër
האינדיבידואליות	egyéniség
ניוט	newt
וולק	volk
סקא	ska
הבוסתן	gyümölcsös
נוצצים	csillogó
נוצצים	fényes
דמפטי	tóbiás
קוואנטס	qantas
ריגושים	izgalom
ריגושים	izgalom
ביונדי	biondi
נאבו	naboo
נוראדרנלין	noradrenalin
הפרועים	legvadabb
סטולץ	stoltz
אגוניסט	agonista
הומלס	hajléktalan
הומלס	csöves
הומלס	hajléktalanok
הומלס	hontalan
מגוואט	megawatt
שליק	schlick
מננדז	menendez
סמירנוב	szmirnov
בייה	biya
דאוגבפילס	daugavpils
אפלטוני	plátói
חמודות	cuki
חמודות	aranyos
אוורס	evers
צרצרים	kabócák
צרצרים	tücskök
הליט	kősó
רושפור	rochefort
מתולתל	göndör
פסקואלה	pasquale
סרסיי	cersei
עיישה	aisha
המוטב	kedvezményezett
ממעיט	reduktív
קורניש	cornish
מקגרו	mcgraw
פוזה	póz
פוזה	pózt
אימונולוגיה	immunológia
גוגו	gogo
גודייר	goodyear
מטיאס	matias
טינו	tino
קילמר	kilmer
מצפוני	lelkiismeretes
התעלף	elájult
לגונות	lagúnák
טריסטרם	tristram
קאטוומן	macskanő
פסימי	pesszimista
לינטון	linton
האפוד	mellény
דטלף	detlef
מונטאז	montázs
אסמעיל	ismael
ביזקיט	bizkit
אספוסיטו	esposito
גורקה	gorka
מורוזיני	morosini
אפילפטית	epilepszia
אפילפטית	epilepsziás
סרנגטי	serengeti
קולס	coles
חשכה	sötétség
אלקלואידים	alkaloidok
הסיילונים	cylonok
קטמרקה	catamarca
גימארייש	guimarães
לינקולנשייר	lincolnshire
אלבינה	albina
חוצני	földönkívüli
דאבוס	davos
נאני	nani
כריסטה	krista
כריסטה	christa
תיסוג	visszavonják
טוויד	tweed
אודינה	udine
מגבות	törülköző
תחבושות	kötést
כואבות	fájdalmas
בילינגס	billings
אפנצל	appenzell
אליפסואיד	ellipszoid
קזחי	kazah
האימפרסיוניסטים	impresszionisták
קריסטו	cristo
בולו	körözés
בולו	körözést
הנתיחה	boncolás
הנתיחה	boncolást
קרדיף	cardiff
הולוגרמה	hologram
גיסן	gießen
אזנבור	aznavour
סרפנטין	szerpentin
קמיע	amulett
קמיע	talizmán
קמיע	kabala
בובייה	bouvier
אינגרם	ingram
אקטון	acton
רייב	rave
אכזבות	csalódás
דונאטס	fánk
דונאטס	fánk
דאלק	dalek
זעפרן	sáfrány
אגניו	agnew
ורגס	vargas
המגף	bakancs
המגף	csizma
לינדנר	lindner
סטרטון	stratton
ראבי	ravi
מצת	könnyebb
מצת	világosabb
אלגוריות	allegória
שיפו	shifu
אוונסטון	evanston
אשיל	achille
למונד	lemond
קוסמופוליטן	cosmopolitan
נאנס	nance
נאנס	megerőszakolta
נאנס	megerőszakolt
נאנס	megerőszakolták
רוטיל	rutil
פתרתי	megoldott
פתרתי	megoldotta
פתרתי	megoldva
דביקה	ragaszkodó
דביקה	ragad
דביקה	ragadós
דביקה	ragacsos
מטאפורות	metafora
נחנק	megfulladt
נחנק	megfulladt
נחנק	megfojtották
נחנק	fulladás
סוכרייה	cukor
סוכרייה	cukorka
סוכרייה	édesség
סוכרייה	candy
קנדיד	candide
טובול	tobol
ה}}	a}}
רועד	hidegrázás
רועד	remegés
רועד	reszket
רועד	remegő
רועד	remegés
אגילר	aguilar
פירלי	pirelli
המגפיים	bakancs
המגפיים	csizma
גסטה	gesta
האוונגליסטית	evangélikus
ריוליט	riolit
בסטיאן	bastian
סלסט	celeste
אצטון	aceton
קפרי	capri
סרטוגה	saratoga
המדחפים	légcsavar
מיסטיקנים	misztikusok
פרוקטור	proctor
נסון	benson
פקידה	hivatalnok
פקידה	recepciós
דורנגו	durango
וויצק	woyzeck
גלאוקומה	glaukóma
מתוקות	édesek
מתוקות	édes
ארטמיסיה	artemisia
קוריולאנוס	coriolanus
מטמורפוזה	metamorfózis
הירסט	hirst
אוסמונד	osmond
קרואנה	caruana
קלימוב	klimov
קרלינג	curling
אוורגליידס	everglades
התהדקו	szigorított
התהדקו	szigorította
סאנשיין	napsütés
סאנשיין	napsugár
סאנשיין	napfény
חברובסק	habarovszk
ביאתלון	biatlon
אליסיום	elysium
בנגלור	bangalore
דייס	kocka
דייס	kockák
בזבזני	pazarlás
בזבזני	pazarló
פולונז	polonéz
כיור	elsüllyed
צייתנות	megfelelés
צייתנות	megfelelőség
צייתנות	megfeleltetés
צייתנות	engedelmesség
דהידרוגנאז	dehidrogenáz
בירדסלי	beardsley
הפתולוג	patológus
טארן	tarn
להקניט	ugratni
אוזיריס	ozirisz
רשעות	gonoszság
חצופה	pimasz
חצופה	szemtelen
חצופה	durva
מורדרד	mordred
הויט	hoyt
אגרו	agro
המפקדת	főnök
קריוגנית	kriogén
מרקוסור	mercosur
מנגואה	managua
ויקה	wicca
ויקה	vika
למבדה	lambda
שינקנסן	sinkanszen
התאבק	birkózott
קינדל	kindle
גיליאן	gillian
פיפה	pippa
האנו	hanno
פזיזות	kiütések
פזיזות	kiütés
קרסטן	karsten
שמנמן	duci
שמנמן	pufi
נוקלאוטיד	nukleotid
קרויצברג	kreuzberg
דולות	duluth
לאונוב	leonov
ארנט	arnett
קאניו	canio
מגירה	fiók
ארוג	szőtt
קייקו	keiko
מדולל	hígított
ריגס	briggs
ריגס	riggs
גלנדייל	glendale
טיפשה	hülye
שטרודל	rétes
קלירווטר	clearwater
ביוכימי	biokémiai
העליב	megsértett
גזענים	rasszista
גזענים	rasszizmus
נגעתי	megérintette
נגעתי	megérintett
סימפטי	együttérző
סימפטי	szimpatikus
וולדן	walden
רדיותרפיה	sugárkezelés
שתפו	részesedése
שתפו	megosztás
שתפו	részesedés
לומקס	lomax
ונטורי	venturi
מהולל	megdicsőült
מהולל	dicső
מהולל	dicsőséges
בדלנות	szeparatizmus
ספירלות	spirálok
סירים	edények
סירים	edényeket
לורטו	loreto
הומולוגיים	homológ
סחלבים	orchideák
סחלבים	orchidea
סאטר	sutter
השמחות	örömök
סמאש	smash
אובליקס	obelix
לוחש	suttogó
לוחש	suttogó
קלוי	pirított
קלוי	pörkölt
קודיאק	kodiak
ויגן	wigan
פלישיה	felicia
דארבי	darby
סלבריטי	híresség
סלבריטי	celeb
סלבריטי	hírességek
למונט	lamont
מגושמת	ügyetlen
מתריס	defiant
אסגארד	asgard
נוביקוב	novikov
אריקסן	eriksen
מומבסה	mombasa
חמודי	cuki
סונה	sona
מצליף	ostor
פרגמטי	pragmatikus
פרגמטי	gyakorlatias
חשפנית	sztriptíz
שובבה	játékos
שובבה	pikáns
שובבה	csintalan
שובבה	pajkos
שובבה	huncut
יסלאב	vajdaság
הבדו	hebdo
מקדניאל	mcdaniel
פואנטס	fuentes
רפלוקס	reflux
אדארד	eddard
קווייד	quaid
פתאומיות	hirtelen
חגב	szöcske
נפוליטנו	napolitano
מדריגל	madrigal
טאקו	taco
טאקו	taco
פלזן	plzeň
אומללים	nyomorult
אומללים	nyomorúságos
מוסקה	mosca
סקיפ	skip
אלברו	alvaro
סיינפואגוס	cienfuegos
סקסון	szász
קרבחאל	carvajal
זאדה	zadeh
הווא	hwa
אסוף	összegyűjti
אסוף	gyűjteni
שטנר	shatner
מתמוסס	feloldódik
ההיפוקמפוס	hippocampus
סיסלי	cicely
הוטון	houghton
נונייז	nunez
טיילה	teyla
גרינפילד	greenfield
מהמם	lenyűgöző
מהמם	gyönyörű
מנוכר	elidegenedett
סלקירק	selkirk
לאדו	lado
הבוסים	főnökök
אוכרה	okker
קסטילו	castillo
שיבניק	šibenik
אניון	anion
התבגר	érlelt
מהוואי	hawaii
אמיסטאד	amistad
אוסנבריק	osnabrück
הפלייסטוקן	pleisztocén
זוולה	zwolle
אלדי	aldi
אליאנץ	allianz
טרימבל	trimble
סנייפס	snipes
וולאסטון	wollaston
לאטימר	latimer
אפופטוזה	apoptózis
כרות	levágott
בוראק	burak
ביסקוויט	kekszet
ביסקוויט	keksz
אנטרים	antrim
קסילופון	xilofon
קריפטונייט	kriptonit
פיתיון	csali
המיניאטורות	miniatűrök
