hän	她
kuuleminen	聽力
kuuleminen	聽覺
fayed	fayed
viallinen	瑕疵
valtikka	權杖
wiseman	wiseman
std	性病
korppikotka	禿鷹
defensor	defensor
dyna	dyna
kuidut	纖維
kuidut	纖維
kuidut	纖維
edustuksen	代表性
xian	仙
vickie	vickie
segal	segal
nunnat	尼姑
rift	rift
bethlehem	伯利恆
peiliä	鏡
peiliä	鏡子
seamus	seamus
xor	xor
striker	前鋒
säästöt	儲蓄
säästöt	節省
säästöt	節約
säästöt	節省
säästöt	儲蓄
lentorata	軌跡
päivämääriä	日期
malo	malo
varga	varga
vpn	vpn
painajaisia	夢魘
minoru	實
catering	餐飲
täydellisyyttä	完美
täydellisyyttä	完善
postscript	postscript
kännissä	醉
kännissä	醉酒
kännissä	喝醉
koodattu	加密
cowan	cowan
murina	咆哮
pernilla	pernilla
partioivat	巡邏
omenoita	蘋果
ristiriitaisuuksia	矛盾
dara	dara
anodi	陽極
eroava	卸任
eroava	離任
eroava	外向
naurettava	可笑
eläintarhoissa	動物園
baa	baa
brainiac	brainiac
häikäilemätön	無情
tietokannat	資料庫
tietokannat	資料庫
hartiat	肩
hartiat	肩膀
pähkinänsärkijä	胡桃鉗
myyjät	賣方
käytävällä	走道
herder	牧人
bileet	黨
bileet	政黨
bileet	宴會
bileet	派對
bileet	聚會
ced	ced
stk	stk
chengdu	成都
leung	梁
valokuvaajat	攝影師
crispin	crispin
esinahka	包皮
veistä	刀
veistä	刀子
veistä	小刀
käännä	反轉
käännä	翻譯
käännä	旋轉
käännä	翻轉
käännä	翻
lexin	lex
lexin	lexi
erfurt	erfurt
rza	rza
sulanut	熔化
sulanut	融化
löysä	鬆散
löysä	鬆動
ampujia	射手
ampujia	槍手
arvioiminen	估計
tsk	esc
garnier	garnier
suree	悼念
suree	哀悼
haavaa	傷口
taataan	保證
tuiki	閃爍
orbison	orbison
vakuuttavaa	說服
guadalupe	guadalupe
vastaavuus	等效
vastaavuus	等值
vastaavuus	配對
vastaavuus	比對
vastaavuus	匹配
vastaavuus	匹配
vastaavuus	比對
vastaavuus	match
häirinnän	騷擾
kenguru	袋鼠
saavuta	實現
dynaamisia	動態
mang	莽
dogma	教條
sormia	手指
crc	crc
ctrl	ctrl
aidot	正宗
timin	tim
timin	添
jyviä	糧食
jyviä	穀物
jyviä	糧
jyviä	穀物
konehuone	工程
konehuone	工程學
julkkiksia	名人
kulmakivi	基石
amiini	胺
aistia	感官
aistia	感
ordo	ordo
pedia	pedia
viihdyttää	娛樂
viihdyttää	娛樂
valmiste	籌備
etana	蝸牛
selkkaus	衝突
sml	sml
shaffer	shaffer
ohjaimet	控制
ohjaimet	管制
kadetti	學員
proomu	駁船
infektioita	感染
arvovaltainen	權威性
arvovaltainen	權威
annu	annu
tuolit	椅
tuolit	椅子
puhdistaminen	純化
puhdistaminen	淨化
puhdistaminen	打掃
puhdistaminen	清潔
puhdistaminen	清洗
puhdistaminen	煉油
puhdistaminen	提煉
puhdistaminen	精煉
puhdistaminen	清洗
tavaramerkkejä	商標
harhaanjohtavia	誤導
cleo	cleo
hitain	最慢
kongressiedustaja	議員
kongressiedustaja	國會議員
dhc	dhc
cai	蔡
celica	celica
hub	樞紐
hub	中樞
hemoglobiini	血紅蛋白
hemoglobiini	血色素
paranemista	醫治
paranemista	治癒
paranemista	療傷
paranemista	康復
potti	鍋
potti	壺
nautilus	nautilus
vallejo	vallejo
lamppuja	燈具
mardi	mardi
trivia	瑣事
trivia	花絮
vihata	憎恨
vihata	恨
vihata	討厭
vihata	仇恨
sarjanumero	串列
matot	墊子
kudosta	組織
kudosta	紙巾
palacios	palacios
kalpea	淡
kalpea	蒼白
osallisuus	共謀
osallisuus	同謀
osallisuus	共犯
osallisuus	參與
osallisuus	包容
osallisuus	包容性
kiertoradalta	軌道
kuukautiset	月經
mielipuoli	狂人
mielipuoli	狂人
alumni	校友
cortez	cortez
huumorintaju	幽默
huumorintaju	幽默
vakavuus	地心引力
vakavuus	引力
vakavuus	重力
xiang	湘
xiang	祥
xiang	翔
kutina	癢
salmo	salmo
simulaatio	模擬
kabuki	歌舞伎
grus	grus
paradiso	paradiso
gaby	gaby
layla	layla
määräajoin	定期
määräajoin	定期
määräajoin	期刊
okinawa	沖繩
okinawa	琉球
dynaamista	動態
pip	pip
hitomi	瞳
myyrät	痣
myyrät	鼴鼠
gupta	gupta
hso	hso
julkaise	張貼
julkaise	郵政
julkaise	post
julkaise	刊登
julkaise	發表
bogotássa	波哥大
luvata	承諾
luvata	許諾
sokeasti	盲目
jarruja	煞車
jarruja	制動
henriksen	henriksen
bader	bader
miljardien	億萬
hippo	河馬
damir	damir
chongqing	重慶
tft	tft
oikaisu	改正
oikaisu	糾正
oikaisu	校正
oikaisu	更正
oikaisu	調整
salkku	案例
salkku	個案
salkku	案件
salkku	公事包
thorsten	thorsten
rakeita	冰雹
vuokrasopimus	租借
vuokrasopimus	租約
vuokrasopimus	租賃
dyynit	沙丘
misha	misha
alakertaan	樓下
nunnia	尼姑
supertähti	巨星
brill	brill
hissillä	升降機
hissillä	電梯
kaliiperinen	口徑
pps	pps
puolueellinen	偏向
puolueellinen	黨派
puolueellinen	游擊隊
rinaldo	rinaldo
seurallinen	交際
liivi	馬甲
liivi	背心
oyster	牡蠣
oyster	蠔
hajanaista	瀰漫
hajanaista	瀰漫性
tietämättömyys	無知
gori	gori
ulostetta	糞便
naamari	口罩
naamari	面具
naamari	面罩
adm	adm
savukkeita	香煙
savukkeita	煙
vive	vive
klaas	klaas
brendon	brendon
sekasorto	混沌
sekasorto	混亂
ahneus	貪
ahneus	貪婪
ärsyttävää	煩人
kooma	昏迷
deliverance	解脫
shoemaker	鞋匠
kunnostaminen	康復
tilastotietoja	統計數字
eleitä	手勢
organismi	有機體
organismi	機體
linssit	鏡片
zee	吱吱
irena	irena
paradigma	範例
inhoa	厭惡
popp	popp
asenteella	態度
selaimet	瀏覽器
cagney	cagney
tunteellinen	情感
tunteellinen	多愁善感
tunteellinen	感傷
vaihteluväli	山脈
vaihteluväli	範圍
vaihteluväli	射程
cod	鱈魚
hpv	hpv
paniikkia	恐慌
hikoilu	出汗
hikoilu	流汗
hikoilu	汗
lujittaa	鞏固
lujittaa	加強
lujittaa	鞏固
kuolio	壞疽
landers	landers
avaruusolento	異形
avaruusolento	外星人
snell	snell
lumimyrsky	暴風雪
lumimyrsky	暴風雪
nep	nep
jeffin	jeff
amarillo	amarillo
motelli	汽車旅館
motelli	汽車旅館
suudella	吻
suudella	親
suudella	親親
suudella	kiss
suudella	親吻
fiilis	共鳴
fiilis	感受
fiilis	感覺
haades	冥府
haades	冥王
valvottu	監督
jakelija	經銷商
koskemattomuutta	豁免權
koskemattomuutta	豁免
koskemattomuutta	免疫
darts	飛鏢
russe	russe
pelkuri	懦夫
goode	goode
humanities	人文
mii	mii
hoy	hoy
liioiteltuja	誇大
liioiteltuja	誇張
diplomaatit	外交官
kunnioita	尊敬
kunnioita	尊重
dlc	dlc
pcp	pcp
firebird	firebird
pelastusta	得救
pelastusta	拯救
pelastusta	救贖
ennakkotapauksia	先例
ennakkotapauksia	判例
esoteerinen	深奧
haarukka	叉
haarukka	叉子
rakenna	建
rakenna	建立
vartioitu	守護
terminologia	術語
photoshop	photoshop
kurppa	鷸
deo	deo
raitiotien	電車
summat	金額
summat	款額
summat	數額
summat	金額
eettistä	倫理
vern	vern
kirahvi	長頸鹿
artem	artem
mcd	mcd
moduulien	單元
etsintäkuulutettu	通緝
danmark	danmark
vuokralainen	租戶
vuokralainen	房客
hävittämistä	鏟除
hävittämistä	根除
luonnonmukainen	有機
toiminnalliset	功能
pesula	洗衣
pesula	洗衣服
pesula	洗衣店
napakymppi	靶心
supistuminen	收縮
delia	delia
vuokraus	雇傭
vuokraus	招聘
vuokraus	聘用
vuokraus	雇用
vuokraus	雇用
vuokraus	租賃
vuokraus	租金
vuokraus	房租
vuokraus	租
vuokraus	租金
bolero	bolero
sirpale	片段
ruuvi	螺絲
pokeri	撲克牌
pokeri	撲克
reki	雪橇
kananmunia	蛋
kananmunia	雞蛋
kananmunia	卵
temperamenttinen	喜怒無常
wynn	wynn
seaside	海邊
boda	boda
yvette	yvette
koordinointi	協調
koordinointi	協調
tic	tic
tac	tac
trikolori	tricolour
yrittäjyyttä	創業
reiss	reiss
morfiinia	嗎啡
ner	ner
bensa	汽油
bensa	氣
bensa	天然氣
bensa	汽油
bensa	氣體
potkurit	螺旋槳
halvaantunut	癱
halvaantunut	癱瘓
gosling	gosling
maanpäällisen	陸地
totella	服從
yksiraiteinen	單軌
yksiraiteinen	單軌鐵路
tyttöystävää	女友
tyttöystävää	女朋友
väistämätön	無可避免
väistämätön	不可避免
väistämätön	無可避免
väistämätön	不可避免
asiantuntemus	專長
koodaa	編碼
liitännät	人脈
liitännät	介面
kampanjat	推廣
kampanjat	促銷
kampanjat	晉升
clements	clements
salakuljetuksen	違禁品
salakuljetuksen	走私
salakuljetuksen	偷渡
hilal	hilal
kel	kel
akiyama	秋山
transkriptio	轉錄
palvovat	崇拜
palvovat	禮拜
varmista	驗證
selkeyttä	清晰度
selkeyttä	清晰
lowry	lowry
mainostaminen	廣告
vastaanottava	接收
kokonaisvaltaista	整體
kuitti	收據
mame	mame
xinjiangin	新疆
ristiinnaulitseminen	受難
aileen	aileen
cheerleading	啦啦隊
päättäväisesti	堅決
aseeton	手無寸鐵
anestesia	麻醉
anestesia	麻醉劑
verenkierrossa	流通
morgana	morgana
aritmeettinen	算術
lacy	花邊
miner	礦工
nitraatti	硝酸鹽
nitraatti	硝酸
huonontunut	退化
huonontunut	降解
huijausta	作弊
huijausta	欺騙
huijausta	騙局
huijausta	詐騙
huijausta	詐騙
suvaitsevaisuutta	容忍
suvaitsevaisuutta	寬容
määritä	設
määritä	集
määritä	設定
määritä	配置
määritä	指明
määritä	指定
määritä	界定
määritä	定義
ema	ema
elokuvateattereita	電影院
päätöslauselma	決議
maître	maître
tandy	tandy
takuu	擔保
takuu	保固
takuu	保證
takuu	保障
takuu	擔保
takuu	保證
epätasaista	不均衡
epätasaista	不平衡
haukkua	吠
haukkua	樹皮
matheson	matheson
winehouse	winehouse
sysop	sysop
toimitetut	提交
pistä	注射
pistä	注入
parveke	露台
parveke	陽台
lähenee	閉幕
exo	exo
kuplia	泡泡
kuplia	泡沫
kuplia	氣泡
jokatapauksessa	總之
jokatapauksessa	不管怎樣
jokatapauksessa	反正
jokatapauksessa	無論如何
tilava	寬敞
arkkua	棺材
rollers	壓路機
luonnokset	素描
luonnokset	草圖
luonnokset	草稿
venttiilit	閥
venttiilit	閥門
pilvistä	陰
pilvistä	陰天
pilvistä	雲
pilvistä	雲彩
pilvistä	陰天
pilvistä	多雲
kuulijat	聽眾
merkkaa	標記
merkkaa	標示
merkkaa	馬克
merkkaa	mark
yasin	yasin
hye	慧
hecht	hecht
irtautumista	分離
pigmentti	色素
pigmentti	顏料
longinus	longinus
neuvottelee	談判
carradine	carradine
pullot	瓶子
selvänäkijä	千里眼
dux	dux
jääkaappi	冰箱
jääkaappi	冰箱
grau	grau
liioittelua	誇張
treffit	日期
treffit	約會
herkät	敏感
herkät	敏感性
herkät	敏感度
paistettu	炸
paistettu	炒
paistettu	烘
callaghan	callaghan
kypsiä	成熟
galatea	galatea
hyi	唉
hyi	呸
maailmanlaajuiset	全球
polis	polis
interventio	干預
interventio	干涉
tunnelmaan	心境
tunnelmaan	心情
tunnelmaan	情緒
uuniin	窯
giovanna	giovanna
petollinen	欺詐
tatarstan	韃靼
altistumisen	暴露
altistumisen	曝光
altistumisen	曝露
tiibetiläiset	藏族
katkarapuja	蝦
katkarapuja	蝦
smirnoff	smirnoff
eustace	eustace
insuliinia	胰島素
dim	昏暗
dim	暗淡
rds	rds
toiminnat	活動
toiminnat	行動
pahenee	惡化
kylpylässä	spa
kylpylässä	溫泉
kylpylässä	水療
pessimistinen	悲觀
mantis	螳螂
siistiä	酷
kipsi	石膏
säästöjä	儲蓄
säästöjä	節省
säästöjä	節約
seele	seele
hurmaava	迷人
gorman	gorman
clipper	clipper
murtuma	骨折
murtuma	斷裂
heroiini	海洛因
kamal	kamal
jalostamon	煉油廠
hatut	帽子
bund	上灘
sekavuus	混淆
sekavuus	困惑
sekavuus	混亂
sekavuus	迷惘
hafiz	hafiz
shaquille	shaquille
viskin	威士忌
viskin	威士忌
paljaat	裸
tabuja	禁忌
fitzroy	fitzroy
ankkaa	鴨
ankkaa	鴨子
lps	lps
peta	peta
astma	哮喘
astma	氣喘
astma	氣喘病
tatuointeja	紋身
rehti	正義
rehti	公義
tuhoisaa	破壞性
tuhoisaa	毀滅性
ylivertainen	超然
yhdistä	合併
yhdistä	結合
yhdistä	連線
yhdistä	連結
siipikarjan	禽
siipikarjan	家禽
terveellistä	健康
hydrolyysi	水解
mummi	奶媽
mummi	阿婆
mummi	奶奶
mummi	阿嬤
tarkkailijan	觀察員
astrologia	占星術
vaste	答復
llv	ime
viidakko	叢林
shaggy	毛茸茸
mane	鬃毛
licht	licht
tarkastuksia	支票
tarkastuksia	視察
rikkautta	財富
heijastus	反射
heijastus	反省
heijastus	思考
wil	wil
harbin	哈爾濱
penkki	長椅
penkki	板凳
alv	增值稅
chic	別緻
ylennys	推廣
ylennys	促銷
ylennys	晉升
altaat	水庫
altaat	水塘
rickman	rickman
phra	phra
terassi	露台
terassi	陽台
terassi	臺
terassi	露台
jessen	jesse
viisumia	visa
viisumia	簽證
infektiot	感染
infektiot	傳染
infektiot	感染
kapasitanssi	電容
lepotilassa	休眠
kolesteroli	膽固醇
whittaker	whittaker
prikaatit	旅
viejä	出口商
sca	sca
maori	毛利
swagger	swagger
kelluu	漂浮
kelluu	漂
kelluu	浮
kelluu	浮動
kelluu	飄
hukkua	淹死
hukkua	淹沒
laurenin	lauren
lepoa	休息
ietf	ietf
kastiin	種姓
gonzaga	gonzaga
dimitris	dimitris
tyhjyys	空虛
selvitykset	調查
selvitykset	研究
munchin	munch
sabotoida	破壞
jakeet	分數
jakeet	經文
jakeet	詩句
delano	delano
huutokaupan	拍賣
shakti	shakti
ishikawa	石川
curly	卷毛
memento	紀念品
aloittelija	新手
aloittelija	初學者
aloittelija	新手
aloittelija	新秀
oikotie	捷徑
miku	miku
srl	srl
cocker	cocker
mainoksista	廣告
tierney	tierney
vastaanottavat	接收
tts	tts
vältä	避免
blueprint	藍圖
sylkeä	唾液
sylkeä	口水
sylkeä	吐
sylkeä	唾液
sylkeä	口水
ptv	ptv
dsl	dsl
sydämiä	心
sydämiä	紅心
kaiuttimet	擴音器
nielee	燕子
ellipsi	橢圓
raiffeisen	raiffeisen
valehdella	謊言
redman	redman
hanskat	手套
kerjäläinen	乞丐
hangzhou	杭州
mekko	裙
mekko	裙子
mekko	禮服
binder	binder
tum	tum
leffa	電影
leffa	影片
moll	moll
salakuljettaa	走私
walid	walid
vihamielisyyttä	敵對
vihamielisyyttä	敵意
vihamielisyyttä	敵視
soveltuvuus	相容
soveltuvuus	相容性
soveltuvuus	健身
soveltanut	套用
fcc	fcc
tarjoukset	投標
tarjoukset	優惠
tarjoukset	投標
tarjoukset	出價
tarjoukset	競標
tarjoukset	競價
myönnetyt	准予
freiheit	freiheit
pinnallinen	膚淺
pinnallinen	淺
pinnallinen	膚淺
duomo	duomo
toteutettavissa	可行
philin	phil
insuliini	胰島素
geraldo	geraldo
liivit	馬甲
liivit	背心
pivot	支點
näyttäminen	顯示
luottoa	信用
luottoa	信貸
arkipäivä	平日
langer	langer
paineistettu	加壓
muurahainen	蟻
muurahainen	螞蟻
voimaton	無力
terapiaa	治療
terapiaa	療法
pihvi	牛排
hebein	河北
höh	嘖
xxvi	xxvi
tutkintojen	資歷
halvat	廉價
halvat	便宜
lusikka	匙
lusikka	勺
lusikka	勺子
lusikka	湯匙
cpc	cpc
cpc	中共
lem	lem
nukkumassa	睡
nukkumassa	睡覺
innovatiivinen	創新
lannan	糞便
naamiot	口罩
naamiot	面具
naamiot	面罩
ikääntyminen	老化
ikääntyminen	衰老
ikääntyminen	老化
herkkää	敏感
herkkää	敏感性
herkkää	敏感度
herkkää	細膩
herkkää	精緻
tunnistamaton	不明
rioja	rioja
ruggiero	ruggiero
huuda	喊
huuda	喊
huuda	呼喊
huuda	尖叫
foss	foss
eväät	午餐
eväät	午飯
määräävä	支配
varmistavat	確保
jamesia	james
jamesia	詹姆士
stroud	stroud
lastaus	裝載
puff	泡芙
krug	krug
syklin	週期
syklin	迴圈
fifi	fifi
fifi	菲菲
taksilla	計程車
taksilla	出租
hiiva	酵母
hiiva	酵母菌
savupiipun	煙囪
vadelma	覆盆子
udf	udf
tehostettu	強化
tehostettu	加強
tehostettu	增強
komeetat	彗星
kutsuja	邀請
kutsuja	邀請
kutsuja	請柬
kutsuja	邀請函
koskemattomuus	豁免權
koskemattomuus	豁免
koskemattomuus	免疫
mcphee	mcphee
lentoasemien	機場
naurua	笑聲
naurua	大笑
tatuoinnin	紋身
tatuoinnin	刺青
rehellisyys	誠信
rehellisyys	完整性
rehellisyys	正直
rehellisyys	誠信
rehellisyys	誠實
klusteri	集群
tedin	ted
salakuljetus	違禁品
salakuljetus	走私
salakuljetus	偷渡
tietokantojen	資料庫
talousarvion	預算
orchard	果園
suiza	suiza
numa	numa
kidukset	鰓
kidukset	魚鰓
xin	辛
xin	欣
värjätä	染色
värjätä	染料
värjätä	染
kwai	葵
laajakaista	寬頻
havok	havok
harkitse	考慮
houstoniin	休士頓
safa	safa
tienaa	掙
tienaa	賺取
tienaa	賺
halveksuntaa	鄙視
halveksuntaa	輕蔑
halveksuntaa	藐視
halveksuntaa	蔑視
halveksuntaa	鄙視
valkyrie	valkyrie
kymppi	十
kymppi	十個
kymppi	ten
mips	mips
kriisien	危機
varkaita	小偷
varkaita	賊
varkaita	盜賊
varkaita	竊賊
kaulakorun	項鏈
kaulakorun	項鍊
hein	hein
shriver	shriver
ylpeitä	自豪
ylpeitä	驕傲
fritsch	fritsch
laukkuja	包包
laukkuja	袋
laukkuja	手袋
laukkuja	手提包
twa	twa
kvartsia	石英
lautat	木筏
hokkaido	北海道
noriko	紀子
fissio	裂變
kroonista	慢性
hagan	hagan
roshan	roshan
koren	koren
harden	harden
eggen	eggen
korostus	突顯
korostus	凸顯
korostus	突顯
korostus	口音
centennial	百年
parvekkeella	露台
parvekkeella	陽台
valkosipulia	大蒜
valkosipulia	蒜
halvaus	癱
halvaus	癱瘓
halvaus	麻痹
räikeä	公然
räikeä	明目張膽
xena	xena
qigong	氣功
salaatti	生菜
salaatti	萵苣
salaatti	沙拉
saleh	saleh
sormenjäljet	指紋
sormenjäljet	指紋
tripp	tripp
visser	visser
volker	volker
anker	anker
miguelin	miguel
bias	偏差
bias	偏見
bias	偏
bias	偏向
lefebvre	lefebvre
johdonmukaisuuden	一致性
johdonmukaisuuden	連貫性
johdonmukaisuuden	一致性
johdonmukaisuuden	連貫性
johdonmukaisuuden	一貫性
mcbeal	mcbeal
tiananmenin	天安門
mehta	mehta
masjid	清真寺
kutsut	邀請
kutsut	請柬
kutsut	邀請函
kutsut	邀請
beryllium	鈹
mogadishussa	摩加迪沙
ayuntamiento	ayuntamiento
tukkukauppa	批發
mahjong	麻將
tuijottaa	凝視
valtuuskuntaa	代表團
baarimikko	酒保
portia	portia
tuoleja	椅
tuoleja	椅子
touretten	tourette
tatuoinnit	紋身
skal	skal
ryöstävät	掠奪
ryöstävät	劫掠
magadanin	magadan
määrittelemätön	未定義
cern	cern
lautaset	板
kowalski	kowalski
beit	beit
herneitä	豌豆
intensiivinen	密集
tase	平衡
tase	結餘
tase	均衡
tase	餘額
mckee	mckee
milburn	milburn
kyyninen	憤世嫉俗
kyyninen	玩世不恭
hanhet	雁
hanhet	鵝
lävistys	穿孔
kevyin	最輕
tappo	殺戮
tappo	殺害
riossa	rio
maga	maga
gto	gto
riidellä	爭論
waldorf	waldorf
ccm	ccm
viikot	星期
viikot	周
viikot	週數
kuukausittainen	月刊
kuukausittainen	每月
hinnoittelu	定價
deja	deja
hame	裙
hame	裙子
haima	胰腺
salametsästys	偷獵
välinpitämättömästi	漠不關心
njn	njn
olivian	olivia
eee	eee
uhraus	犧牲
huimaa	暈
huimaa	頭暈
vankilat	監獄
mpa	mpa
kumppania	伴侶
kumppania	夥伴
kumppania	合伙人
kumppania	搭檔
bonukset	獎金
bonukset	紅利
krypton	氪
vecchio	vecchio
virheetön	完美無瑕
purkki	罐
purkki	罐子
purkki	瓶子
purkki	瓶
johtolanka	線索
klinikalla	門診
klinikalla	診所
laseja	眼鏡
luumu	李子
luumu	梅花
johanson	johanson
yksinäisyyttä	寂寞
yksinäisyyttä	孤獨
lanne	腰椎
haavoittuvainen	脆弱
haavoittuvainen	弱勢
kumoamisesta	廢止
jaloa	高尚
jaloa	貴族
jaloa	高貴
jaloa	崇高
tunneleissa	地道
tunneleissa	隧道
cutter	cutter
karkuri	逃犯
hämmentynyt	混淆
hämmentynyt	困惑
ved	ved
allergisia	過敏
puolueettomuus	中性
puolueettomuus	中立
puolueettomuus	公正性
puolueettomuus	公正
puolueettomuus	不偏不倚
paljastaminen	揭示
kuvake	圖示
trotter	trotter
jauhe	粉
jauhe	粉末
jauhe	火藥
kuomintangin	中國國民黨
kuomintangin	國民黨
samanaikaista	並行
tiff	tiff
sirun	晶片
seerumin	血清
katsominen	檢視
katsominen	瀏覽
lapio	鏟
lapio	鏟子
adrenaliini	腎上腺素
sopwith	sopwith
leiber	leiber
banaaneja	香蕉
etanoita	蝸牛
hubei	湖北
sokeaa	瞎子
sokeaa	盲目
sokeaa	盲
sokeaa	盲人
sokeaa	瞎
valmisteluja	籌備
luokiteltava	分類
sijoiltaan	錯位
sijoiltaan	脫臼
javi	javi
gegen	gegen
jengit	黑幫
jengit	幫派
posliini	瓷
posliini	瓷器
clos	clos
puhelias	健談
puhelias	健談
juhlallinen	莊嚴
varasta	偷
varasta	賊
moninaisuus	多元化
moninaisuus	多樣性
moninaisuus	多樣化
dalglish	dalglish
meo	meo
kalusteet	家俱
kalusteet	傢具
kalusteet	傢俱
pehmeästi	輕聲
kaapissa	衣櫃
kaapissa	壁櫥
kaapissa	衣櫥
vakoojat	間諜
panttivanki	人質
mikroskoopin	顯微鏡
ihottumaa	疹
ihottumaa	皮疹
planetaario	天文館
stratton	stratton
daze	發呆
puuroa	粥
puuroa	燕麥
psalmit	詩篇
sormukset	環
sormukset	戒指
erat	erat
lte	lte
mdma	mdma
zimmerman	zimmerman
suolisto	腸
suolisto	腸子
suolisto	大腸
jokapäiväinen	天天
jokapäiväinen	每日
jokapäiväinen	日常
jokapäiväinen	每天
kulttuuriperintö	遺產
orpokotiin	孤兒院
irtaimen	動產
kuolleisuuden	死亡率
somoza	somoza
scully	scully
ampiainen	黃蜂
ampiainen	胡蜂
ampiainen	wasp
ventre	ventre
fayette	fayette
fluoria	氟
kilpailukyky	競爭力
meng	孟
locus	軌跡
patologian	病理學
patologian	病理
ärsyke	刺激
hyödytöntä	無用
parantuminen	醫治
parantuminen	治癒
parantuminen	療傷
parantuminen	康復
maren	maren
kuutamo	月光
hussain	hussain
taskuun	口袋
taskuun	袖珍
rankki	釀酒
rankki	釀
rankki	釀造
zim	zim
raahaa	阻力
raahaa	拖曳
raahaa	拖
barium	鋇
venables	venables
lantaa	糞便
lantaa	糞便
tuomitseminen	譴責
tuomitseminen	量刑
tuomitseminen	判刑
kuuntelija	聽眾
suodattimet	篩選
