और	ve
बलात्कार	tecavüz
संतोष	memnuniyet
संतोष	memnuniyeti
संतोष	tatmin
संतोष	memnuniyet
कथाएं	hikayeler
कथाएं	öyküler
कथाएं	masallar
कथाएं	masalları
रोलिंग	rolling
रोलिंग	yuvarlanan
रोलिंग	rowling
सजावट	süsleme
सजावट	dekorasyon
सजावट	süsleme
सजावट	dekorasyon
टेरी	terry
हिमनद	buzul
कैफीन	kafein
अस्थिर	kaprisli
अस्थिर	kararsız
अस्थिर	dengesiz
राख	kül
राख	küller
राख	kul
राख	külleri
राख	kül
राख	küller
राख	kul
राख	ash
संकुचन	sıkıştırma
संकुचन	kasılma
पार्टियों	partiler
इन्टरनेट	internet
जीवंत	enerjik
जीवंत	canlı
जीवंत	canlı
उर्वरक	gübre
अनुवादक	tercüman
अनुवादक	çevirmen
अनुवादक	translators
आरोपों	itham
आरोपों	suçlamalar
सउदी	suudiler
उपसर्ग	önek
दिलचस्प	ilginç
दिलचस्प	enteresan
आँखें	göz
आँखें	gözler
आँखें	gözleri
कच्चा	çiğ
कच्चा	raw
कच्चा	ham
शाप	lanet
कैपिटल	başkentleri
कैपिटल	başkent
कैपिटल	capitol
बास	levrek
बास	bas
बास	bass
घुटने	dizim
घुटने	diz
कम्प्यूटिंग	hesaplama
अपराधियों	suçlular
अपराधियों	suçlular
डेस्कटॉप	masaüstü
डेस्कटॉप	site
जीती	kazanılan
जीती	kazandı
जीती	won
जादुई	sihirli
जादुई	büyüleyici
जादुई	büyülü
पोर्टलैंड	portland
सितारे	yıldız
सितारे	yıldızlar
सितारे	yıldızları
डीजल	dizel
तेरह	onüç
तेरह	thirteen
स्पिन	döndürme
स्पिन	dön
स्पिन	spin
स्पिन	dönüş
फ्रैंकफर्ट	frankfurt
गिने	sayılı
गिने	saydım
स्टेज	aşama
स्टेज	sahne
निष्ठा	ithaf
निष्ठा	saygılarımla
निष्ठा	içtenlikle
निष्ठा	bağlılık
अंतरण	boşluklar
अंतरण	boşluk
इंटरफ़ेस	arayüzü
इंटरफ़ेस	arayüz
ऑप्टिकल	optik
साँस	nefes
साँस	nefes
साँस	nefesi
साँस	nefes
स्विट्ज़रलैंड	isviçre
कैल्सियम	kalsiyum
कथाकार	masalcı
दीप	derine
दीप	derin
दीप	deep
दीप	derinden
ग़लत	yanlis
ग़लत	yanlış
ग़लत	hatalı
निकालकर	kaldırılması
निकालकर	kaldırma
निकालकर	kaldırmak
बंधक	rehine
बंधक	rehin
बंधक	ipotek
बंधक	mortgage
एंटीबॉडी	antikor
पटल	paneli
पटल	panel
प्रत्यारोपण	implant
प्रत्यारोपण	ekimi
प्रत्यारोपण	nakli
प्रत्यारोपण	nakil
कर्मियों	personelin
कर्मियों	personel
साठ	altmış
साठ	sixty
लैंड	toprak
लैंड	arsa
लैंड	arazi
लैंड	kara
लैंड	land
वियना	viyana
नाइट्रेट	nitrat
ज़रूर	tabi
ज़रूर	elbette
कॉमन्स	commons
व्यवसायी	işadamı
उपनिषद्	upanişad
सीनियर	yaşlılar
नकद	nakit
आभूषण	takı
आभूषण	mücevher
आभूषण	kuyumcu
आभूषण	mücevherler
आभूषण	takı
आभूषण	mücevher
आभूषण	kuyumcu
आभूषण	mücevherler
लड़ाकू	savaşçı
लड़ाकू	dövüşçü
बेसिन	havzası
बेसिन	leğen
नानक	nanak
चार्टर	charter
उत्प्रेरक	katalizör
हर्ष	sert
हर्ष	haşin
कठोरता	sertlik
तीर	okları
तीर	oklar
तीर	ok
तीर	arrow
फिनलैंड	finlandiya
पोलिश	polonyalı
पोलिश	lehçe
रोकता	önler
जनजातियों	kabileler
डेक	güverte
डेक	deste
निर्वात	vakum
आपातकाल	acil
टिम	tim
खानों	mayın
खानों	maden
ओवेन	owen
प्रागैतिहासिक	tarihöncesi
इरादे	niyet
लेग	bacak
कालक्रम	kronoloji
अवधारणाओं	kavramları
प्रोफ़ाइल	profil
प्रोफ़ाइल	profili
प्रोफ़ाइल	profilleri
घृणा	kin
घृणा	nefret
घृणा	nefret
एंड्रयू	andrew
मसाला	masala
मसाला	baharat
मसाला	bahar
मल्होत्रा	malhotra
मूल्यवान	degerli
मूल्यवान	değerlidir
मूल्यवान	değerli
चिकन	tavuk
चिकन	piliç
कुवैत	kuveyt
बर्बरता	barbarlık
बर्बरता	vandalizm
विकलांग	sakat
विकलांग	engelli
विकलांग	kapatılmış
विकलांग	özürlü
विकलांग	engelli
संकीर्ण	dar
विशेषाधिकार	ayrıcalığı
विशेषाधिकार	ayrıcalık
विशेषाधिकार	imtiyaz
विशेषाधिकार	ayrıcalıklı
रोमांस	romantizm
रोमांस	romantik
कार्यक्षमता	işlevsellik
मानों	değerler
मानों	değer
मानों	değerleri
सामर्थ्य	kuvvet
सामर्थ्य	güç
सामर्थ्य	potansiyel
स्वच्छता	temizlik
आखिरकार	nihayet
आखिरकार	sonunda
लिवरपूल	liverpool
लिवरपूल	galatasaray
ऐन	ann
अदृश्य	görünmeyen
अदृश्य	görünmez
अंगूठी	ring
अंगूठी	yüzük
अंगूठी	halka
पंचांग	takvimi
पंचांग	takvim
पंचांग	takvimler
पंचांग	takvim
प्रोफ़ेसर	profesör
मकर	oğlak
एंडी	andy
परतों	katman
परतों	kat
अटल	kararlı
पेंगुइन	penguen
ग्राफ	grafik
कुरान	kuran
कुरान	kur
शेफ़ील्ड	sheffield
दुष्ट	düzenbaz
दुष्ट	rogue
दुष्ट	kötülük
दुष्ट	kötü
दुष्ट	şeytan
दुष्ट	evil
दुष्ट	şer
दुष्ट	kötü
वैभव	büyüklük
निष्पक्ष	tarafsız
निष्पक्ष	tarafsız
पंत	pantolon
संयोजित	kombine
वर्जित	yasaklanmış
वर्जित	yasaklı
वर्जित	yasak
वर्जित	yasaktır
बराबरी	eşittir
बराबरी	eşit
बैकअप	yedek
बैकअप	yedekleme
बैकअप	destek
अमीनो	amino
प्रविष्टि	giriş
प्रविष्टि	girdi
प्रविष्टि	listeleme
निमंत्रण	davetiye
निमंत्रण	davet
निमंत्रण	davetli
निमंत्रण	davetiye
पाटिल	patil
नकदी	nakit
ज्यामितीय	geometrik
उस्ताद	üstad
निराशा	hayalkırıklığı
निराशा	hüsran
दरवाजा	kapı
दरवाजा	kapi
शॉपिंग	alışverişe
शॉपिंग	alışveriş
फिल्मांकन	çekim
स्तंभों	sütunları
अम्बेडकर	ambedkar
सितारों	yıldız
सितारों	yıldızlar
सितारों	yıldızları
धोखाधड़ी	sahtekarlık
धोखाधड़ी	sahtekârlık
धोखाधड़ी	dolandırıcılık
धोखाधड़ी	dolandırıcı
धोखाधड़ी	sahtekar
प्रिंट	izi
प्रिंट	baskı
प्रिंट	yazdır
गली	sokak
गली	cadde
गली	street
गिरफ्तारी	tutuklanma
गिरफ्तारी	tutuklama
आणविक	moleküler
आणविक	molekül
बैंगलोर	bangalore
वेदांत	vedanta
दबाने	bastırma
हिल्स	tepe
हिल्स	tepeler
हिल्स	dağlar
हिल्स	hills
हिल्स	tepeleri
मैट	matt
मैट	mat
मैट	mat
बंदर	maymun
जरुरी	gerekli
जरुरी	gerekliydi
जरुरी	gereklidir
सोनिया	sonia
रोमानिया	romanya
वायुमंडलीय	atmosfer
वायुमंडलीय	atmosferik
ग्रोवर	grover
जोड़ना	ekleme
जोड़ना	eklemek
रास	ras
रास	gelincik
घात	tuzak
घात	pusuya
घात	pusu
इवान	ivan
नेल्सन	nelson
मोह	bn
सतही	yüzeysel
अक्षम	sakat
अक्षम	engelli
अक्षम	kapatılmış
सीनेट	senato
पारदर्शी	şeffaf
पारदर्शी	şeffaf
रेशे	ipek
रेशे	iplikler
खिड़की	pencere
खिड़की	pencereyi
विरोधियों	rakip
विरोधियों	rakipleri
विरोधियों	rakipleri
लुइस	luis
क्लैप्टन	clapton
आतंक	terör
आतंक	dehşet
आतंक	terör
आतंक	terörizm
नर्तकी	balerin
नर्तकी	dansçı
ईथर	aether
डगलस	douglas
चालुक्य	çalukya
एलेक्स	alex
पढ़े	okuma
पढ़े	okuyun
पढ़े	oku
पढ़े	okumak
पढ़े	okur
पढ़े	okuyor
मोटर्स	motorlar
मोटर्स	motors
मेनन	menon
पियानो	piyano
नियोजित	planlı
नियोजित	planlanan
नियोजित	planlanmış
नियोजित	planlandı
अप्रत्याशित	beklenmeyen
अप्रत्याशित	beklenmedik
यूनिवर्सल	universal
यूनिवर्सल	evrensel
विधवा	dul
विधवा	dul
असफलता	fiyasko
असफलता	başarısızlık
असफलता	başarısız
फॉर्म	formu
फॉर्म	biçim
फॉर्म	form
पंखों	kanat
पंखों	kanatlar
पंखों	kanatları
गोदावरी	godavari
मुद्रास्फीति	enflasyon
गज	yard
गज	yarda
दुर्बल	zayıf
दुर्बल	zayıflar
दुर्बल	güçsüz
स्थूल	yağ
स्थूल	şişko
स्थूल	fat
स्थूल	şişman
अभूतपूर्व	fenomen
अभूतपूर्व	olağanüstü
दोषों	kusurları
कमजोरी	zayıflığı
कमजोरी	zayıflık
वैचारिक	ideolojik
सर्जन	cerrah
क्षारीय	alkali
क्षारीय	alkalin
क्षारीय	hizaya
टीके	aşı
गोलार्ध	yarımküre
अल्जीरिया	cezayir
रोमांचक	heyecan
रोमांचक	heyecanlı
हीमोग्लोबिन	hemoglobin
गोबर	gübre
डालना	doldur
डालना	dök
उत्पादकता	verimlilik
उत्पादकता	verimliliği
कागज़	kâğıt
कागज़	gazete
कागज़	kağıt
सांप	snake
सांप	yılan
