dhe	e
stuff	cousas
stuff	material
gjalp	manteiga
dështojnë	fracasar
dështojnë	fallan
dështojnë	non
xhaxha	tío
xhaxha	tonton
manipulimin	manipulación
stomaku	estómago
stomaku	o
athine	atenas
katalogun	catálogos
katalogun	catálogo
lapsi	lapis
lapsi	boli
lapsi	lápiz
lapsi	pluma
elefant	elefante
zezak	negrata
zezak	ese
zezak	negratas
zezak	merda
zezak	de
zezak	negros
zezak	negro
zezak	os
zezak	negros
zezak	negro
mafioze	mafia
kathleen	kathleen
pritëse	anfitrión
harresa	non
harresa	esquezamos
harresa	a
kryebashkiaku	alcalde
kryebashkiaku	o
kryebashkiaku	alcaldesa
furnizime	subministración
furnizimet	subministración
xhepi	peto
xhepi	petos
raund	redondo
raund	redondos
raund	xira
raund	arredor
raund	preto
vietnamez	vietnamita
vietnamez	vietnamitas
vietnamez	vietnam
eleni	ellen
kick	unha
kick	malleira
kick	patada
kick	dáme
kick	una
kick	botar
kick	patea
noti	nadando
noti	nadar
noti	piscina
noti	á
noti	a
noti	nado
inn	inn
inn	hotel
majmuni	mono
majmuni	monos
niku	nick
qart	claro
qart	clara
qart	claras
qart	claramente
qart	claro
qart	con
qart	claridade
boni	coelliño
boni	encol
boni	bonnie
bërja	facer
bërja	a
bërja	de
bërja	facendo
kërcënoi	ameazada
engjell	anxo
herri	harry
prioritetet	prioridades
prioritetet	as
ngrohtësi	calor
ironia	ironía
shtune	sábado
vodhën	roubado
vodhën	datos
vodhën	roubada
pikëllimi	dor
pikëllimi	pena
mysafirë	convidados
xhenetit	paraíso
xhenetit	o
domosdo	necesariamente
hetimore	método
hetimore	investigación
terri	escuridade
gënjyer	mentiu
gënjyer	mentín
lokali	pola
lokali	de
lokali	taberna
lokali	bar
derr	porco
legjionit	lexión
linkoln	lincoln
emocionalisht	emocionalmente
komenteve	comentarios
plastikë	plásticos
plastikë	os
plastikë	de
plastikë	plástico
festim	celebración
lejtnant	tenente
titan	titán
harro	esquecer
harro	esquezas
harro	o
idesh	as
idesh	ideas
vari	enforcado
vari	aforcado
vetëtima	lóstrego
civilizuar	civilizado
civilizuar	civilizados
trash	graxa
trash	gorda
trash	gordo
trash	gordos
trash	o
arratisje	fuxida
arratisje	escapar
arratisje	da
arratisje	fugarse
arratisje	fuxir
arratisje	fuga
simfoni	sinfonía
barti	bart
shkatërroj	destrúen
shkatërroj	os
shkatërroj	destruír
shkatërroj	destruílo
shkatërroj	seguros
shkatërroj	destrúe
rrogë	soldo
rrogë	salario
shoq	marido
shoq	home
shoq	o
takova	coñecín
takova	a
takova	coñecemos
sidi	sid
udhetim	viaxe
udhetim	a
udhetim	viaxe
arrestohen	arrestados
arrestohen	arrestaron
arrestohen	deteñan
arrestohen	o
unaze	anel
bujk	granxeiro
shpija	casa
armet	armas
armet	as
armet	armamento
armet	arma
uniformën	uniforme
artilerie	artillaría
artilerie	artillería
shtyrje	extensión
shtyrje	estensión
torturës	tortura
mafias	mafia
gripit	gripe
vdekjeprurës	mortal
vdekjeprurës	pecados
kry	fixen
kry	feito
kry	fixemos
kry	facer
kry	fixeches
glukozë	glicosa
konsumin	consumo
aspiratave	aspiracións
qështje	importa
qështje	materia
qështje	che
qështje	pasa
fantazma	pantasma
fantazma	espírito
fantazma	membro
fantazma	pantasma
fantazma	carreta
uragani	furacán
çantë	bolsa
çantë	bolso
çantë	maletín
çantë	saco
çantë	bolso
çokollata	bombóns
çokollata	chocolate
dallgët	ondas
audiencën	audiencia
audiencën	público
audiencën	auditorio
mundohem	tentando
mundohem	intentando
depozitë	caixa
depozitë	depósito
rrini	quedar
rrini	ficar
rrini	queda
brutal	brutal
ktheje	a
qershorin	xuño
magazinë	almacén
magazinë	almacenamento
magazinë	consigna
trenave	trens
avantazhi	vantaxe
regjistrues	gravadora
regjistrues	magnetófono
patenta	licencia
patenta	patentes
kuzhinier	cociñar
kuzhinier	cociñeira
kuzhinier	cociñeiro
jetimët	orfos
nxehur	enfadado
nxehur	anoxados
nxehur	anoxado
nxehur	enfadada
plehrat	lixo
plehrat	lixo
plehrat	do
zotët	deuses
hajdut	ladrón
hajdut	ladrón
dhemb	doe
surprizë	sorpresa
surprizë	sorprenda
surprizë	unha
qendruan	ficou
qendruan	por
adoleshentë	os
adoleshentë	adolescentes
cilesi	calidade
hanoi	hanoi
anarkiste	anarquista
pakete	paquete
dasëm	de
dasëm	voda
dasëm	matrimonio
dasëm	noiva
krijese	criatura
trekëndësha	triángulos
mesim	lección
mesim	aprender
mesim	aprendede
urgjent	urxente
urgjent	urxencias
urgjent	de
urgjent	emerxencia
urgjent	urxencia
urgjent	estado
urgjent	tribunal
kollaj	facilmente
hundën	nariz
hundën	o
hundën	no
xhenneti	paraíso
xhenneti	o
tradhtia	unha
tradhtia	traizón
tradhtia	deslealdade
tanket	tanques
bombat	bombas
bombat	as
mbytja	afogada
mbytja	afogar
punëson	contratar
simpatike	engaiolante
simpatike	encantadora
simpatike	que
simpatike	encantador
simpatike	encantado
simpatike	querida
besnikëria	lealdade
pambuk	algodón
pambuk	de
astronaut	astronauta
lepur	coello
beso	cres
beso	creo
beso	que
beso	crer
beso	cremos
beso	en
beso	confianza
beso	confiar
beso	confío
nxituar	de
yew	yew
mashtrime	fraude
studjon	estudando
studjon	estudar
penny	a
penny	penique
penny	penny
mbijetesa	supervivencia
mbijetesa	mortandade
mbijetesa	infantil
mbijetesa	sobreviven
kasi	cassie
kostot	custa
kostot	costa
kostot	custar
kostot	custos
kostot	sanitarios
butoni	botón
kamioni	camión
perceptim	percepción
barkat	barcos
lere	deixar
varkë	barco
varkë	bote
varkë	chalana
gus	gus
barabart	equitativos
barabart	igual
barabart	mesmo
barabart	iguais
barabart	son
gardh	perista
shpatulla	ombro
shpatulla	ombreiro
gërmimi	cavando
seal	foca
seal	selo
krishtlindjet	nadal
smile	sorriso
smile	sorrir
smile	sorrí
mbikqyrja	observación
mbikqyrja	vixilancia
jetimë	orfos
amen	amen
amen	amén
kapelën	sombreiro
kapelën	o
kapelën	chapeu
kapelën	sombreiriño
blini	mercar
blini	comprar
sup	ombro
sup	ombreiro
dasmes	de
dasmes	voda
dasmes	matrimonio
dasmes	noiva
southeast	sueste
southeast	sureste
neser	mañá
pallto	abrigo
pallto	o
pallto	chaqueta
sekond	segundo
sekond	segunda
fansa	ventiladores
delja	ovellas
shkoll	instituto
shkoll	escola
shkoll	colexio
veterinar	veterinario
endri	andrew
çmenduri	tolas
çmenduri	manicomio
çmenduri	tolo
çmenduri	enfermo
çmenduri	tolear
çmenduri	tola
çmenduri	tolos
çmenduri	tolas
çmenduri	tolo
dëgjoj	escoitar
dëgjoj	oír
dëgjoj	oio
miki	mickey
miki	micky
fatlum	afortunada
fatlum	sorte
fatlum	afortunado
fatlum	con
fatlum	de
thikën	coitelo
thikën	navalla
thikën	mackie
tradhtarët	traidores
lani	lavado
lani	lavan
lani	lavar
lani	lava
lani	lavalo
shefat	xefes
shefat	xefes
votuesit	votantes
derrave	porcos
derrave	os
lori	laurie
corp	nosa
corp	corporación
mbrëmja	tarde
mbrëmja	noite
mbrëmja	serán
mbrëmja	noites
mbrëmja	tardes
përparon	os
përparon	avances
ekonomistët	economistas
ekonomistët	mellores
kine	china
kapter	sarxento
kapter	o
luft	guerra
luft	a
ran	marcharon
ran	sen
oreksi	apetito
oreksi	fame
xhaz	jazz
caku	obxectivo
deshiren	desexo
arsyje	razón
arsyje	motivo
arsyje	pola
arsyje	que
promovim	promoción
promovim	ascenso
guret	rochas
guret	xeo
guret	pedras
variacion	variación
qon	leads
qon	leva
qon	lévame
fillo	a
fillo	comezar
fillo	empezar
dënimeve	frases
timon	roda
homoseksual	homosexuais
homoseksual	homosexual
helmin	veleno
cumberland	cumberland
prangat	esposas
ridge	cresta
panair	xusto
panair	feira
ego	ego
vodhi	roubei
vodhi	roubaron
vodhi	roubaches
vodhi	o
vodhi	roubou
vodhi	estola
vodhi	rouboume
ndershem	educado
ndershem	educados
jetëgjatësi	lonxevidade
jetëgjatësi	da
teksasi	texas
sillni	trae
henes	o
henes	luns
henes	10
asetet	bens
daniels	daniels
mençuria	a
mençuria	sensatez
mençuria	sabiduría
mençuria	sabedoría
jeshil	verde
jeshil	verdes
jeshil	green
mjeshter	mestre
mjeshter	máster
mjeshter	dono
mjeshter	o
mjeshter	propietario
mjeshter	patrón
mjeshter	señor
diabetit	diabetes
anarki	anarquía
lëndim	ferida
lëndim	lesión
zotërinj	señores
zotërinj	cabaleiros
pretendim	a
pretendim	que
furtuna	treboada
toga	317
gel	colle
serë	invernadoiro
ofenduese	ofensivo
ofenduese	ofensiva
marshim	marzo
marshim	de
marshim	marcha
gjuaj	disparar
gjuaj	dispáralle
kabinet	minister
merreni	a
tentativa	intento
tentativa	de
henen	o
henen	luns
henen	10
zëvëndës	vicepresidente
zëvëndës	vicio
zëvëndës	iwabuchi
zëvëndës	antivicio
përshtypja	impresión
sonny	filliño
kërpudha	cogomelos
bori	corno
rakia	brandy
derra	porcos
derra	os
kafja	café
përqëndrim	de
përqëndrim	concentración
dëgjova	oín
dëgjova	falar
dëgjova	escoitei
ylberi	arco
ylberi	vella
ylberi	da
tube	tubo
bileta	billetes
bileta	entradas
bileta	billete
bileta	boleto
bileta	para
bileta	liscar
gëzime	ledicia
gëzime	alegría
gëzime	desfrute
gëzime	da
ekosistemit	ecosistema
shanse	posibilidades
shanse	oportunidade
shanse	posibilidade
shumice	maioría
renë	nube
mirupafshim	adeus
mirupafshim	logo
mirupafshim	deica
mirupafshim	chao
mirupafshim	deica
mirupafshim	bico
mirupafshim	adeus
zan	ocupada
shkarkoi	retirarse
shtiza	arpón
shtiza	spear
egoist	egoísta
tumor	tumor
profesore	mestre
profesore	profesor
demonstratë	manifestación
demonstratë	demostración
richie	richie
shpatullat	ombros
maskën	máscara
pizza	pizza
shorti	pequecho
shorti	shorty
dielave	os
dielave	domingos
dielave	domingo
thike	coitelo
thike	navalla
thike	mackie
uashingtoni	washington
uashingtoni	dc
tronditës	impactantes
dëshire	desexo
gjyqe	ensaios
gjyqe	xuízos
dush	ducha
dush	baño
idiot	idiota
idiot	parvo
idiot	imbécil
ribashkimit	reunificación
darke	cear
darke	cea
darke	a
hurma	palmas
drejtorët	directores
agimin	alborecer
agimin	amencer
pafajësisë	inocencia
delivery	entrega
rochester	rochester
litarë	corda
tezja	tía
exit	saída
pick	recoller
dëshmitare	testemuña
karlos	carlos
karlos	oh
mikrobet	xermes
përshkruani	describir
zoo	ángeles
zoo	zoolóxico
zoo	zoo
xhumasë	congregación
përkujtimor	día
përkujtimor	dos
përkujtimor	caídos
gaga	gaga
gjëndja	posición
gjëndja	statu
gjëndja	status
ndërhyjnë	intervir
budalla	parva
budalla	parvo
budalla	idiota
budalla	toleaches
budalla	paspán
budalla	tomo
budalla	ridículo
budalla	parvo
budalla	estúpido
budalla	estúpida
budalla	estúpidos
budalla	parvo
budalla	estúpidas
budalla	parvadas
budalla	parvos
budalla	parvadas
budalla	parva
budalla	unha
budalla	parvada
lhc	lhc
diskriminimin	discriminación
gjithqka	todo
gjithqka	o
peshkatari	pescador
terapinë	terapia
terapinë	de
përcaktimet	definicións
ndërgjegjësimin	conciencia
ndërgjegjësimin	cognición
krishtlindje	nadal
rroga	soldo
rroga	salario
vëndet	lugares
vëndet	sitios
vëndet	onde
javët	semanas
kratere	cráteres
funerali	funeral
funerali	enterro
rubi	ruby
sugjerimin	unha
sugjerimin	suxestión
hidhërim	dor
hidhërim	pena
medaljet	medallas
veteranët	veteranos
metan	metano
vetëvrasja	suicidio
vetëvrasja	suicidarse
psikologët	psicólogos
psikologët	sicólogos
bernstein	bernstein
nerva	nervios
nerva	os
nerva	nerviosas
optimiste	optimistas
optimiste	optimista
gjigandët	xigantes
pionierët	pioneiros
bonnet	bonnet
leroy	leroy
votohet	votou
votohet	votaron
teddy	peluche
jetimëve	orfos
mob	turba
mob	mafia
keshilla	consello
kanion	canón
taxi	taxi
tradhtinë	unha
tradhtinë	traizón
tradhtinë	deslealdade
cek	cheque
cek	comprobalo
disponim	humor
disponim	ánimo
doktorët	os
doktorët	médicos
doktorët	doutores
doktorët	médico
lumenjt	ríos
bashkëngjitur	pegados
jetesa	vivo
jetesa	vivir
jetesa	vivindo
jetesa	vida
vellezer	irmáns
vellezer	os
integritet	integridade
ndotje	contaminación
imun	inmunes
imun	inmune
imun	inmunitario
minatorët	mineiros
minatorët	obreiros
reaktor	reactor
videoja	vídeo
videoja	video
videoja	videoxogos
publikojë	publicar
lulen	flor
mirësia	amabilidade
mirësia	bondade
mirësia	deus
mirësia	bondade
keshtjella	castelo
sentimentale	sentimental
robbins	robbins
dilema	dilema
diversitetin	diversidade
ekzistoj	existen
ekzistoj	existir
ekzistoj	existe
kriminele	penal
kriminele	criminais
kriminele	criminal
kriminele	crime
ngel	fracasar
ngel	fallan
ngel	non
mjekra	barbas
mjekra	tipo
mjekra	queixo
mjekra	barba
mjekra	home
fermerë	labregos
fermerë	agricultores
reaktorit	reactor
cmim	prezos
cmim	prezo
cmim	precio
cmim	caché
cmim	valor
cmim	incalculábel
punetore	traballadores
punetore	os
punetore	obreiros
mjekërr	barba
mjekërr	home
xhimi	jimmy
qelitë	as
qelitë	células
kumari	xogo
ruaje	salvar
ruaje	aforrar
ruaje	salvalo
pikëlluar	triste
pikëlluar	tristes
dieta	dieta
qitjes	fogo
stimuj	incentivos
zgjim	espertar
tradhtarë	traidores
luftetari	guerreiro
luftetari	forte
semure	enfermo
semure	enfermos
semure	enferma
tunele	túneles
alga	algas
alga	fuco
premisa	premisa
destinacionin	destino
kuriozitet	curiosidade
dëgjo	escoitar
dëgjo	escoita
dëgjo	escoite
embel	sweet
embel	doces
embel	doce
vetëtimë	lóstrego
motorri	máquina
motorri	motor
leviz	mover
leviz	moverse
leviz	a
minj	ratos
minj	démoslles
minj	ratas
përshkruaj	describir
dasht	quería
dasht	que
dasht	quixen
shmangeni	evitar
hajdutët	ladróns
dilemë	dilema
eksploziv	explosivos
married	casou
married	casar
married	casado
shëndosh	san
shëndosh	saúde
shëndosh	sans
shëndosh	saudable
ndërveprimin	interacción
bejsbolli	béisbol
paradoks	paradoxo
fjalëkalim	contrasinal
pishinë	piscina
pishinë	a
gjdo	os
gjdo	as
gjdo	todos
gjdo	cada
gjdo	todas
sida	sida
thonjtë	unllas
thonjtë	cravos
vitamin	vitamina
radioja	radio
mobilje	mobles
marshal	mariscal
fermer	granxeiro
ndërveprimet	interaccións
ndërveprimet	cós
mirëkuptimi	consenso
mirëkuptimi	copenhaguen
mirëkuptimi	entender
mirëkuptimi	comprensión
mirëkuptimi	entendemento
mirëkuptimi	comprender
dobësia	debilidade
sem	sam
fundjava	fin
fundjava	de
fundjava	semana
gënjen	está
gënjen	mentindo
gënjen	mentes
gënjen	páramo
pyeten	pregunteille
pyeten	preguntou
pyeten	lle
pyeten	interrogado
fjalëkalimin	contrasinal
rrëfeu	confesei
operim	cirurxía
aktivizohen	activa
këmbëngul	en
zilja	timbre
zilja	campá
ekspozohet	exposto
ekspozohet	á
dërgo	enviar
dërgo	a
ankesë	denuncia
dërgoni	enviar
dërgoni	a
bubullimë	canóns
bubullimë	trono
bubullimë	os
bubullimë	tronos
sjelli	trae
supa	sopa
supa	xantar
berber	barbeiro
berber	perruqueiro
kutitë	caixas
kutitë	palcos
djall	demo
djall	diaño
starr	starr
sales	de
sales	ventas
paaftësia	incapacidade
antropologji	antropoloxía
piter	peter
piter	pedro
dyshojnë	dúbida
dyshojnë	dubidar
dyshojnë	dúbidas
dyshojnë	dubido
dyshojnë	dubídoo
raportimi	reportando
raportimi	información
luaje	tocar
luaje	xogar
luaje	xogan
luaje	xogo
blihet	mercou
blihet	merquei
blihet	merqueino
blihet	merqueille
blihet	comprou
tedi	ted
tedi	peluche
tien	tien
sinqerta	de
puç	golpe
guvernatorin	gobernador
cmendur	tola
cmendur	tolos
cmendur	tolas
cmendur	tolo
tenisi	ao
tenisi	tenis
shëmtuara	fea
shëmtuara	feo
sigurimet	seguro
sigurimet	seguros
reds	comunistas
mbarësi	prosperidade
testim	probas
testim	probando
intim	íntimo
intim	íntima
pun	traballo
pun	traballar
telefonatë	chamada
telefonatë	chamamos
telefonatë	chamar
higgs	higgs
higgs	de
refugjat	de
refugjat	refuxiados
xhirimi	a
xhirimi	disparar
xhirimi	disparando
xhirimi	tiro
voton	votos
kureshtje	curiosidade
krimbi	verme
torturuan	torturado
torturuan	torturada
kyçi	clave
kyçi	chave
krimineli	penal
krimineli	criminais
krimineli	criminal
krimineli	crime
adoleshentëve	adolescentes
adoleshentëve	adolescencia
vulos	focas
vulos	as
sodë	soda
djemë	rapaces
djemë	nenos
djemë	os
djemë	mozos
nuklear	nuclear
nuklear	nucleares
pjer	pierre
xhem	session
pistoleta	pistola
luks	luxo
mbërritja	chegada
grim	maquillaxe
pica	pizza
zezakët	negros
pull	sacar
kujtua	lembraban
kujtua	lembraba
sinqeriteti	honestidade
frikacak	covarde
shpatull	ombro
shpatull	ombreiro
katherine	katherine
zgjedhe	recoller
alaskë	alaska
vjedhura	roubado
vjedhura	datos
vjedhura	roubada
ritualin	ritual
ritualin	rituais
laj	lavado
laj	lavan
laj	lavar
laj	lava
laj	lavalo
laj	lavar
laj	a
laj	lavadora
laj	lavado
laj	lavadoras
laj	roupa
mbështjell	parte
nxituan	de
stimulues	simulador
inatosur	enfadado
inatosur	anoxados
inatosur	anoxado
inatosur	enfadada
bjeri	folga
bjeri	ataque
bjeri	¡
bjeri	que
bjeri	empece
endacak	vago
hollivud	hollywood
xhekson	jackson
menaxhues	director
hetues	método
hetues	investigación
xhek	jack
xhek	janek
qmimi	prezos
qmimi	os
kirurgjia	cirurxía
rregjistruar	rexistrado
breshkat	tartarugas
spiune	espía
oreksin	apetito
oreksin	fame
togeri	tenente
kartona	debuxos
kartona	animados
kartona	viñetas
dhembet	dentes
dhembet	os
revolucionarët	revolucionarios
diskutojmë	falar
diskutojmë	sobre
diskutojmë	discutir
brengosur	preocupa
brengosur	preocupados
brengosur	como
brengosur	preocupado
brengosur	por
brengosur	medo
brengosur	preocupada
fantazmë	pantasma
fantazmë	espírito
billi	billy
billi	bill
billi	billete
billi	conta
billi	dereitos
billi	contrato
nxenesit	estudantes
nxenesit	os
nxenesit	alumnos
nxenesit	aos
shënues	teas
tabletë	pílula
shtyjë	presionar
jojo	yoyo
falënderim	grazas
falënderim	moitas
tavoline	despacho
tavoline	mesa
krimbat	vermes
pub	bar
zoom	fixarnos
kambana	campá
komenton	comentarios
shenjtëria	santidade
fiksimin	arranxar
moor	páramo
spekulime	especulación
shanset	posibilidades
shanset	probabilidades
krahe	as
krahe	ás
flesh	de
oxhak	cheminea
oxhak	limpeza
lëmoshë	caridade
kape	coller
kape	pescar
qfar	que
qfar	o
mbreterore	teatro
mbreterore	royal
mbreterore	súa
mbreterore	real
mbreterore	alteza
linkolni	lincoln
sajti	sitio
sajti	web
sajti	páxina
sajti	zona
sajti	lugar
vartësia	dependencia
friken	medo
mahi	broma
mahi	chiste
mahi	bromas
mahi	gracia
mahi	conto
binjakë	xemelgos
bretkosa	ras
bërtet	berran
bërtet	non
bërtet	berrando
bërtet	berrar
eksperti	experta
eksperti	experto
pushkët	rifles
pushkët	fusís
rum	ron
monotone	aburrido
monotone	aburrida
tmerrshem	terrorífico
tasi	pratos
tasi	bowl
tasi	cunca
teze	tía
naked	espido
vrapon	correr
vrapon	correndo
vrapon	a
pru	levou
pru	leva
pru	levoume
pru	á
vaskë	bañeira
krevat	cama
përgjegjshëm	responsable
përgjegjshëm	responsables
përgjegjshëm	responsábeis
përgjegjshëm	responsábel
afganistanin	afganistán
afganistanin	afghanistán
nentori	novembro
nentori	de
peisazh	paisaxe
baballarëve	pais
baballarëve	os
baballarëve	pai
mjeshtre	a
mjeshtre	señora
mjeshtre	patroa
zari	dados
puno	traballo
puno	traballar
reti	rhett
tanzani	tanzania
vetvrasje	suicidio
vetvrasje	suicidarse
pastrues	aspirador
pastrues	máis
pastrues	limpa
kozmologjia	cosmoloxía
fjalëkalimi	contrasinal
manuela	manuela
tenda	tenda
tenda	carpa
tenda	tendas
kamionë	camións
tesha	roupa
tesha	roupas
minat	minas
shishet	botellas
blerjet	compras
blerjet	mercar
kilo	chan
entuziazmi	entusiasmo
grumbulli	pila
grumbulli	feixe
grumbulli	rochas
grumbulli	de
grumbulli	da
privilegji	privilexio
respect	respectar
respect	respeto
respect	respecto
respect	respéctanme
pakësim	diminución
pakësim	diminúe
muzgu	solpor
zonjat	señoras
zonjat	damas
zonjat	mozas
zonjat	señores
zonjat	señoritas
zonjat	donas
zonjat	as
abdou	abdou
imagjinoni	imaxinar
imagjinoni	imaxinade
imagjinoni	imaxina
imagjinoni	imaxinen
jill	jill
plehra	lixo
plehra	lixo
plehra	do
mesoi	ensináronnos
mesoi	que
mesoi	ensinou
restaurant	restaurante
ekonomistë	economistas
ekonomistë	mellores
vietnamin	vietnam
etiketë	etiqueta
plakur	anos
puthur	biquei
ndërgjegjësimi	conciencia
ndërgjegjësimi	cognición
divorci	divorcio
divorci	o
divorci	divorciar
pakësimi	a
pakësimi	redución
pakësimi	diminución
pakësimi	diminúe
ëndërron	de
ëndërron	ensueños
injoranca	ignorancia
injoranca	a
elegancë	elegancia
bërthamorë	nuclear
bërthamorë	nucleares
kristos	cristo
kartolina	postal
kartolina	postais
paniku	pánico
zare	dados
budistët	budistas
sinjalizon	sinais
dinjiteti	dignidade
shtatzëna	embarazada
shtatzëna	preñado
shkallet	escaleiras
shkallet	as
shkallet	escaleira
djath	queixo
pacientin	paciente
pacientin	doente
pacientin	pacientes
arrite	cheguei
arrite	á
arrite	chegou
arrite	chegamos
arrite	chegaron
