dhe	és
shtyrë	elhalasztották
programimi	programozás
programimi	programozási
shpërblim	jutalom
jashte	kint
jashte	kívül
jashte	ki
dhunshme	erőszakos
luftëra	háborúk
profesioniste	szakmai
profesioniste	profi
profesioniste	professzionális
udhë	pálya
udhë	vágány
udhë	nyomon
tërheqëse	vonzó
vicente	vicente
automatik	automata
automatik	automatikus
mecklenburg	mecklenburg
murat	murat
përpunuar	kidolgozott
përpunuar	feldolgozott
mirat	legjobbak
mirat	legjobb
mirat	best
protokolli	protokoll
protokolli	jegyzőkönyv
herbert	herbert
alabama	alabama
napoleon	napóleon
napoleon	napoleon
josep	josep
zgjedhore	választási
zgjedhore	választás
zgjedhore	választások
zbukuruar	díszítették
zbukuruar	díszített
zbukuruar	kitüntetett
doktrina	doktrína
punëtorët	dolgozók
punëtorët	munkavállalók
punëtorët	munkások
listat	listák
listat	listákat
besueshme	hihető
besueshme	hiteles
besueshme	megbízható
besueshme	megbízhatóak
aspektet	szempontok
aspektet	szempontjai
regjimin	rezsim
tito	tito
samoa	szamoa
largësi	távoli
pushim	szünet
pushim	törés
pushim	pihenés
pushim	többi
pushim	pihenő
duk	duke
duk	herceg
kodin	kód
allen	allen
finland	finnország
autoriteteve	hatóságok
renditet	ranglétrán
zbatimi	végrehajtás
zbatimi	végrehajtására
zbatimi	megvalósítás
vjeshtë	ősz
vjeshtë	őszi
vjeshtë	ősszel
dinamike	dinamikus
historianët	történészek
blloqe	tömb
bibla	biblia
bibla	bibliát
oder	odera
ceremoni	szertartás
ceremoni	ceremónia
ceremoni	ünnepség
kohërat	idők
kohërat	időpontok
kohërat	times
eva	eva
eva	éva
eva	ava
lake	tó
lake	tavi
lake	tavon
hazard	veszélyességi
hazard	veszély
zëvendësua	levált
zëvendësua	helyébe
monte	monte
ikur	elment
ikur	eltűnt
pjesëmarrësit	résztvevőknek
pjesëmarrësit	résztvevők
pjesëmarrësit	résztvevő
pjesëmarrësit	résztvevők
piper	pepper
piper	bors
piper	paprika
piper	piper
transport	közlekedés
transport	szállítás
transport	szállítást
transport	közlekedés
transport	fuvarozás
transport	szállítás
transport	közlekedési
detyrimet	kötelezettség
detyrimet	kötelezettségek
detyrimet	kötelezettségei
detyrimet	kötelezettségekkel
detyrimet	tagdíjat
umeå	umeå
pushtuese	megszálló
pushtuese	foglalkozása
pushtuese	megszállás
pushtuese	foglalkozás
drite	fény
drite	light
drite	fényt
tregtarët	kereskedők
tregtarët	kereskedők
tregtarët	kereskedők
mjekësor	orvosi
përjetshëm	időtlen
përjetshëm	örök
tërheq	rajzol
tërheq	húz
bell	csengő
bell	bell
bell	harang
torres	torres
dëshmitë	tanúvallomások
palermo	palermo
roland	roland
caktohet	hozzárendelve
caktohet	kijelölt
sulmuese	sértő
sulmuese	támadó
bachelor	agglegény
bachelor	nőtlen
plazhi	beach
plazhi	part
plazhi	tengerpart
plazhi	tengerparton
plazhi	strand
trashëgimia	örökség
trashëgimia	öröksége
trashëgimia	örökség
trashëgimia	örökség
shtypjen	nyomda
shtypjen	nyomtatás
leipzig	lipcsei
tregtia	kereskedés
tregtia	csere
tregtia	kereskedelem
tregtia	kereskedelmi
mirënjohje	hálával
ndërhyrje	behatolás
ndërhyrje	beavatkozások
ndërhyrje	interferencia
ndërhyrje	beavatkozás
ndërhyrje	beavatkozás
ndërhyrje	intervenciós
ndërhyrje	intervenció
ekonomist	közgazdász
legjendar	legendás
transmeton	közvetítés
transmeton	adás
transmeton	továbbítás
transmeton	továbbítására
transmeton	továbbítja
transmeton	adások
literaturë	irodalom
hessen	hessen
elena	elena
hollywood	hollywood
hollywood	hollywoodban
hollywood	hollywoodi
kongres	kongresszus
kulturave	kultúrák
romantike	romantikus
ndërprerje	megszakítás
ndërprerje	áramszünet
shënimeve	vágólap
rikthimi	visszatérés
rikthimi	kárpótlás
rikthimi	visszaesés
anne	anne
hidrogjenit	hidrogén
iraku	irak
iraku	iraki
dhjetra	tízes
dhjetra	tucatnyi
philippe	philippe
gjyq	tárgyalás
express	express
express	expressz
mekanika	mechanika
mekanika	szerelők
xhemal	jamal
galeri	galéria
galeri	galériában
edmond	edmond
mexico	mexikó
antikitetit	ókor
leone	leone
shqiptohet	kifejezett
përcaktimi	meghatározás
përcaktimi	meghatározása
shqetësuar	nyugtalan
shqetësuar	érintett
shqetësuar	aggódó
shqetësuar	zavarodott
shqetësuar	zavart
shqetësuar	aggódom
shqetësuar	aggódik
klienti	ügyfél
klienti	kliens
hebre	zsidó
hebre	zsidók
hebre	zsidó
bisedimet	beszél
periodike	időszakos
periodike	visszatérő
periodike	ismétlődő
jura	jura
gri	ősz
gri	gray
gri	szürke
gri	ősz
gri	grey
gri	szürke
htm	htm
philip	fülöp
philip	philip
reduktuar	csökkentése
reduktuar	csökkentik
reduktuar	csökkenteni
reduktuar	csökkentse
reduktuar	csökkent
reduktuar	csökkentett
organizuan	szervezett
aspekt	szempont
shekull	évszázad
shekull	század
kuti	box
kuti	rovat
kuti	láda
kuti	doboz
kuti	dobozok
kuti	dobozokat
kuti	ládák
vizion	látomás
vizion	elképzelés
vizion	látás
përparim	előrehaladás
përparim	előrelépés
përparim	fejlődés
përparim	haladás
bashkëkohor	kortárs
firmosur	aláírva
firmosur	aláírás
firmosur	aláírt
simbolike	szimbolikus
simbolike	jelképes
shejh	saleh
radhe	ideje
radhe	időpont
radhe	idő
agrare	agrár
lirimin	felmentés
dera	ajtó
brigjeve	offshore
jet	jet
buxheti	költségvetés
pozitat	pozíciók
pozitat	pozíció
molekulare	molekula
molekulare	molekuláris
eduardo	eduardo
kurt	kurt
angel	angyal
angel	angel
angel	angyalka
italy	olaszország
ambasada	nagykövetségek
ambasada	nagykövetség
ambasada	követség
shpallja	jelenések
elektronet	elektronok
denimi	büntetés
nicolas	nicolas
vullnetarë	önkéntesek
vullnetarë	önkéntes
epokë	korszak
aktorë	szereplők
aktorë	színészek
teodor	theodore
teodor	teodor
fragmente	töredékek
organizator	szervező
xhafer	jafar
veriperëndimore	northwestern
veriperëndimore	északnyugati
frontin	front
frontin	eleje
maine	maine
dëm	bántani
dëm	kár
dëm	károsodás
dëm	kárt
dëm	sérülés
ukrainë	ukrajna
kënaqësi	élvezet
kënaqësi	gyönyör
kënaqësi	öröm
kënaqësi	élvezet
kënaqësi	örülök
kënaqësi	elégedettség
gonzález	gonzález
mbetura	megmaradt
mbetura	megmaradó
mbetura	fennmaradó
alfonso	alfonso
konferencë	konferencia
konferencë	konferencián
shpjegohet	elmagyarázta
shpjegohet	magyarázta
shpjegohet	megmagyarázza
shembujt	példák
shembujt	példákat
shembujt	példa
vepronte	működtetett
vepronte	üzemeltetett
falje	bocsánatkérés
falje	megbocsátás
momente	pillanatai
momente	pillanatok
gnu	gnu
mati	mattie
mati	matti
egnatia	egnatia
mishi	mártás
mishi	húsok
mishi	hús
mishi	húst
mishi	hús
reformat	reformokat
reformat	reformok
krijuesit	alkotók
zbatim	végrehajtás
zbatim	végrehajtására
zbatim	megvalósítás
faktet	tények
faktet	tényállás
harmoni	harmónia
harmoni	harmony
islanda	izlandi
islanda	izland
pablo	pablo
mendjes	elme
brinjë	bordák
brinjë	oldalas
brinjë	borda
brinjë	borda
ohio	ohio
lexuesi	olvasó
sllovenia	szlovénia
pandërprerë	zavartalan
dëmtimi	sérülés
dëmtimi	károkozás
dëmtimi	kár
dëmtimi	kár
dëmtimi	károsodás
dëmtimi	kárt
dëmtimi	sérülés
andreas	andreas
empordà	empordà
lëkura	bőr
lëkura	bőre
lëkura	bőr
qeramike	kerámia
lama	láma
amsterdam	amsterdam
amsterdam	amszterdam
amsterdam	amszterdami
shqiptareve	sátor
liderët	vezetői
liderët	vezetők
seritë	sorozat
seritë	szappanok
seritë	szappan
bisht	farka
bisht	farok
douglas	douglas
shkaktohet	előidézett
shkaktohet	okozta
shkaktohet	okozott
che	che
réunion	réunion
aga	aga
franche	franche
mato	mato
datat	dátumok
datat	időpontok
meksikë	mexikó
aleate	szövetséges
aleate	szövetséges
aleate	szövetségesek
aleate	ally
trimat	braves
luani	oroszlán
pasion	szenvedély
mbeturinat	pazarlás
mbeturinat	hulladék
mbeturinat	hulladékok
fatkeqësisht	sajnos
fatkeqësisht	sajna
promovimin	kinevezés
promovimin	előléptetés
promovimin	előmozdítása
promovimin	kiemelés
promovimin	promóciós
gjenerata	nemzedék
gjenerata	generáció
gjenerata	nemzedékek
gjenerata	generációk
maje	felül
maje	top
maje	csúcs
maje	felső
maje	legfelső
praktika	gyakorlás
praktika	edzés
praktika	gyakorlat
praktika	gyakorlatok
organizim	szervezés
organizim	szervezet
organizim	beállítás
organizim	csapda
ikona	ikonok
ikona	ikon
substanca	anyag
substanca	anyagokra
substanca	anyagok
substanca	hatóanyagok
nasa	nasa
doganore	vám
argjentinë	argentína
argjentinë	argentína
argjentinë	argentin
biografi	életrajz
individi	egyén
individi	egyéni
himni	himnuszt
himni	himnusz
familjar	családi
familjar	családtag
familjar	család
strehim	menedéket
strehim	menedék
strehim	elhelyezés
strehim	lakás
strehim	lakhatás
strehim	szálláshely
strehim	szállás
strehim	menedék
përjetuar	tapasztalt
përjetuar	tapasztaltak
përjetuar	gyakorlott
kristaq	hudson
imazhet	képeket
imazhet	képek
humanitare	humanitárius
dogjën	elégett
dogjën	égett
dogjën	megégett
dogjën	égetett
fixhi	fidzsi
guru	guru
statistikore	statisztikai
përgjegjëse	felelősségteljes
përgjegjëse	felelős
kod	kód
trajtohen	kezelt
metodën	módszer
shuar	kihaltak
shuar	kihalt
miell	liszt
formale	formális
hekur	vas
hekur	vasat
muslimanët	muszlimok
organizon	szervez
organizon	házigazdák
organizon	szervezők
gabimet	hibái
gabimet	hibák
gabimet	hibákat
gabimet	hibák
gabimet	hibákat
presioni	nyomás
egjiptiane	egyiptomi
moon	hold
moon	holdon
moon	holdat
moon	moon
thjeshte	egyszerű
thjeshte	szimpla
musai	moses
musai	mózes
ndërtimet	építkezés
ndërtimet	építési
ndërtimet	építés
ndërtimet	szerkezetek
mall	vágyakozás
mall	pláza
mall	bevásárlóközpont
mall	árucikk
mall	áru
mall	árut
mall	áru
helena	helena
helena	helen
kalorës	lovag
kalorës	lovagok
pagesë	fizetési
pagesë	kifizetés
pagesë	fizetség
pagesë	fizetés
udhëtoi	utazott
udhëtoi	utazott
stuttgart	stuttgart
gezuar	boldogság
gezuar	boldog
varrosur	eltemetve
josef	jozef
josef	josef
stacion	állomás
stacion	pályaudvar
basketbollit	kosár
basketbollit	kosárlabda
lehtësisht	könnyen
lehtësisht	könnyedén
mbishkrime	graffiti
omar	omar
studios	studios
sky	égbolt
sky	sky
sky	ég
dôme	dôme
dal	dal
maurice	maurice
mjedisore	környezetvédő
mjedisore	környezetvédelmi
mjedisore	környezet
mjedisore	környezeti
kryhen	lekötött
kryhen	elkövetett
kryhen	elkötelezett
nëpunës	eladók
nëpunës	hivatalnokok
nëpunës	hivatalnok
shkencorë	tudományos
mohamed	mohamed
pasme	hátsó
konkretisht	konkrétan
konkretisht	kifejezetten
konkretisht	kimondottan
ndalon	tiltja
ndalon	tiltja
ndalon	megáll
fryma	lélegzet
durch	durch
fondi	alap
rikthyer	visszaállítani
rikthyer	helyreállítása
rikthyer	visszaállítása
#la	#la
platformë	platform
shpërtheu	felrobbant
shpërtheu	robbant
aleancë	szövetség
muskujt	izmok
muskujt	izom
dead	halott
dead	halottak
personalisht	személyesen
kriminale	bűnöző
kriminale	bűnözői
kancelari	kancellár
estetike	esztétikai
pengesa	akadályozása
pengesa	akadály
pengesa	gátfutás
pengesa	akadályokat
pengesa	akadály
pengesa	akadályok
numer	szám
numer	száma
giotto	giotto
krishterimi	kereszténység
biseda	beszélgetések
biseda	társalgás
biseda	beszélgetés
biseda	beszélgetést
biseda	társalgás
biseda	beszélgetés
biseda	chat
biseda	csevegés
dëshiruar	kívánt
dëshiruar	kívánatos
irakut	iraki
moshe	moshe
indre	indre
gordon	gordon
peng	túsz
përjashtuar	kizárva
përjashtuar	kizárt
solomon	salamon
solomon	solomon
personalitetit	személyiség
personalitetit	személyisége
personalitetit	egyéniség
analizë	elemzés
analizë	elemzések
analizë	analízis
omega	omega
mbyllet	bezárja
mbyllet	zár
mbyllet	bezár
mbyllet	záró
mbyllet	zárás
mbyllet	zárom
stafi	alkalmazottak
stafi	személyzet
stafi	munkatársak
periferi	külvárosában
periferi	periféria
periferi	külvárosban
bizantit	bizánc
instrumente	eszközök
instrumente	műszerek
poetët	költők
lodhur	elfáradt
lodhur	fáradt
treguan	jelezték
treguan	feltüntetett
treguan	jelezte
treguan	mutatta
treguan	mutatott
treguan	megmutatta
hidhur	keserű
lexohet	olvas
eksperimentale	kísérleti
supozohet	feltételezett
supozohet	feltételeztem
supozohet	feltételezett
artificial	mesterséges
versionet	változatok
këndi	sarkon
këndi	kanyar
këndi	sarok
këndi	szög
shtatori	szeptemberben
shtatori	szeptember
shtatori	szeptemberi
token	token
klerit	papság
kansas	kansasi
kansas	kansas
dalja	kilépés
dalja	kilépő
dalja	kijárat
mrekulli	nagyszerű
mrekulli	csoda
supreme	legfőbb
supreme	legfelsőbb
janari	januári
janari	január
janari	januárban
përpunimi	feldolgozás
lajmi	hírek
lajmi	hír
praktikisht	gyakorlatilag
venecia	velencei
venecia	velence
bruto	bruttó
vendime	döntések
vendime	határozatok
gjenetike	genetikai
gjenetike	genetikus
loje	játék
loje	game
loje	meccs
acid	savat
acid	lsd
acid	sav
acid	savas
kryengritjet	felkelések
rezerva	fenntartások
zyrat	hivatalok
zyrat	irodák
mac	mac
formal	formális
natyral	természetes
jonathan	jonathan
australian	ausztrál
australian	ausztrália
aka	alias
aktet	cselekmények
aktet	aktusok
teknologjike	technológiai
partizanët	partizánok
fotografia	fotózás
korriku	júliusban
korriku	júliusi
korriku	július
ndërlikuar	trükkös
vërejtur	észre
vërejtur	feltűnt
besimtare	hinni
primitive	primitív
dale	dale
çelësi	kulcsfontosságú
çelësi	key
çelësi	kulcs
dante	dante
porosi	megbízás
ted	ted
due	esedékes
françeskan	ferences
paqësore	békés
kanadez	kanadai
specialist	szakember
specialist	specialista
flokët	haj
flokët	szőr
flokët	frizura
vështirësitë	nehézségekkel
vështirësitë	nehézségek
vështirësitë	nehézségei
vështirësitë	nehézség
interpretimi	előadás
interpretimi	teljesítmény
interpretimi	értelmezés
interpretimi	értelmezése
interpretimi	értelmezése
skocez	skót
vietnami	vietnam
vietnami	vietnami
ndaloi	leállt
ndaloi	megállt
shen	shen
linte	álló
linte	mozdulatlan
piero	piero
miniera	bányászati
miniera	bányász
miniera	aknák
forcuar	megerősített
prona	ingatlan
prona	tulajdon
prona	ingatlanok
prona	tulajdonság
vere	summer
vere	nyári
vere	nyáron
vere	nyár
vere	bor
vere	borok
anëtari	toborzó
perseri	újra
punëtor	dolgozó
punëtor	munkavállaló
punëtor	munkás
faraonit	fáraó
aksion	művelet
aksion	fellépés
aksion	cselekvési
aksion	cselekvés
aksion	akció
prerja	vágó
prerja	vágás
finalist	döntős
faraoni	fáraó
zhvendosur	elmozdult
kuba	kubában
kuba	kuba
intervista	interjú
intervista	interjúk
intervista	interjú
kong	kong
synonte	megcélzott
synonte	célzott
synonte	tervezett
synonte	szándékolt
arritje	eredmények
müller	müller
larë	mosott
balte	agyag
balte	clay
dëbuar	száműzött
përmbledhja	áttekintése
përmbledhja	áttekintés
përmbledhja	összefoglaló
kolonitë	kolóniák
kolonitë	telepek
dizajni	dizájn
dizajni	tervezési
dizajni	design
dizajni	tervezés
fshatarëve	parasztok
truri	agya
truri	agyat
truri	agyam
truri	agy
rashid	rashid
rashid	rachid
atomet	atomok
pont	pont
tabelë	táblázat
tabelë	asztali
tabelë	tábla
tabelë	asztal
tabelë	diagram
root	gyökér
braziliane	brazília
braziliane	brazil
braziliane	brazília
hit	ütés
hit	találat
derguar	küldöm
derguar	küld
derguar	küldő
derguar	elküldése
derguar	küldése
derguar	szállított
derguar	elküldött
derguar	elküldve
derguar	küldött
emisioni	mutasd
emisioni	show
këshilla	tipp
këshilla	tanácsok
këshilla	tippek
këshilla	tanácsadás
këshilla	tanácsok
këshilla	tanács
këshilla	tanácsot
alicante	alicante
call	hívás
call	hívd
paisje	berendezés
paisje	szerkezet
paisje	eszköz
paisje	készülék
paisje	berendezés
paisje	berendezések
paisje	felszerelés
paisje	felszerelések
bekim	áldás
bekim	áldást
primare	elsődleges
primare	primer
allah	allah
margaret	margaret
margaret	margit
imazhi	kép
imazhi	képet
ktheu	megfordult
ktheu	fordult
humb	veszteni
humb	veszíteni
çliruar	felszabadult
çliruar	felszabadítani
qytetarë	állampolgárok
qytetarë	polgárok
lincoln	lincoln
pesëmbëdhjetë	tizenöt
pesëmbëdhjetë	fifteen
diplomatik	diplomáciai
diplomatik	diplomata
performance	előadás
performance	teljesítmény
çerek	negyedév
çerek	negyed
persia	perzsia
luginat	völgyek
leximi	olvasok
leximi	olvasni
leximi	olvasás
akull	jég
akull	ice
kai	kai
kryq	kereszt
kryq	cross
kryq	keresztbe
logo	logó
fitoj	win
fitoj	nyerni
fitoj	győzelem
fitoj	nyerj
krimet	bűncselekmények
krimet	bűnök
legend	legendák
legend	legendája
legend	legenda
raportuar	jelentett
raportuar	bejelentett
konsulli	konzul
johnny	johnny
irani	iráni
irani	irán
përsëritur	ismételte
përsëritur	ismétlődő
përsëritur	ismételt
polak	lengyel
rindërtuar	újjáépíteni
rindërtuar	rekonstruált
rradhës	forgó
mesatar	átlagos
mesatar	átlagosan
mesatar	átlag
mesatar	közepes
lojra	játék
lojra	játékok
kevin	kevin
ruajtura	tárolt
ilia	ilia
ilia	ilja
tropikale	trópusi
pejgamberi	próféta
lineare	lineáris
jem	boyz
mbrojtësit	védők
ushtarakë	katonaság
ushtarakë	katonai
ushtarakë	hadsereg
investimeve	beruházás
investimeve	befektetés
investimeve	befektetések
investimeve	beruházások
salih	saleh
takime	találkozók
takime	ülésein
takime	ülései
takime	ülések
takime	megbeszélések
takime	találkozók
takime	időpontok
malta	máltai
malta	málta
monedhë	pénznem
monedhë	valuta
monedhë	fizetőeszköz
monedhë	érme
trajtohet	kezelt
alex	alex
organizëm	élőlény
organizëm	organizmus
alice	alice
aspekti	szempont
vini	vinnie
shpjegim	magyarázat
shpjegim	magyarázatot
banja	fürdő
banja	mosdó
banja	fürdőszoba
dijetar	tudós
skoci	skócia
komunistëve	kommunisták
ekzistonin	léteztek
ekzistonin	létezett
yang	yang
sfond	háttér
sfond	háttere
sfond	háttérben
individët	magánszemélyek
individët	egyének
mohuar	megtagadva
mohuar	elutasítva
gjyqësore	igazságügyi
xhiruar	lőni
xhiruar	lő
bllok	blokk
posedon	rendelkezik
revistat	magazinok
revistat	magazinokat
ritet	rituálék
ritet	kenetet
davis	davis
nano	nano
pjesëmarrëse	részvétel
prani	jelenlét
prani	jelenléte
pesëdhjetë	ötven
pesëdhjetë	fifty
pan	pán
pan	pan
namazi	salah
namazi	ima
namazi	imádság
egjiptian	egyiptomi
menaxhimi	menedzsment
menaxhimi	irányítás
menaxhimi	vezetőség
menaxhimi	gazdálkodás
menaxhimi	irányítási
ndihmëse	segéd
ndihmëse	kisegítő
ardhja	érkezés
neymar	neymar
fara	vetőmag
fara	magvak
fara	mag
fara	magok
fara	vetőmag
fara	mag
fara	kömény
siria	szíriában
siria	szíria
shkelje	szabálysértés
shkelje	megsértése
shkelje	jogsértés
shkelje	megsértése
shkelje	jogsértés
shkelje	rés
shkelje	jogsértések
çifti	páros
çifti	pár
studenti	hallgató
studenti	tanítvány
studenti	diák
studenti	tanuló
përfaqësuese	reprezentatív
përfaqësuese	képviselő
serveri	kiszolgáló
serveri	szerver
profesori	professzor
ditari	blog
ditari	journal
ditari	napló
ditari	lap
ditari	lapjában
ditari	napló
ditari	naplója
periferike	külvárosi
periferike	perifériás
granada	granada
bregdet	tengerparti
