から	від
デュエット	дует
支払う	заплатити
支払う	платять
支払う	заплатить
支払う	оплатити
オクラホマ	оклахома
相互作用	взаємодія
相互作用	взаємодії
相互作用	взаємодію
相互作用	взаємодії
フレッド	фред
エリー	еллі
エリー	еллі
承継	спадщину
フィッシャー	фішер
フィッシャー	фішер
集積	накопичення
ペーパー	папір
カニ	краби
カニ	краб
漏れ	витоків
狩猟	полювання
ミール	мір
家具	меблі
ジャム	варення
ジャム	jam
長田	осада
ボルチモア	балтимор
チャック	чак
モリス	морріс
伸びる	простягається
モロッコ	марокко
モロッコ	марокканська
フレッシュ	свіжі
フレッシュ	свіже
フレッシュ	свіжа
フレッシュ	свіжий
パット	пет
パット	пат
ふた	кришку
ふた	кришка
自由主義	лібералізм
まあ	добре
まあ	well
まあ	ну
まあ	імхо
メルボルン	мельбурн
完璧	perfect
完璧	ідеально
完璧	ідеальні
完璧	ідеальне
完璧	ідеальна
完璧	досконало
完璧	досконалості
完璧	досконалість
コスタ	коста
アイスホッケー	хокей
五月	травнева
五月	травня
五月	травневі
五月	травні
五月	травень
サンシャイン	сонце
サンシャイン	сонечка
セメント	закріпити
ミカ	міка
クラスメイト	однокласник
ウサギ	кролики
ウサギ	кролик
ウサギ	кріль
ウサギ	кролі
クリップ	кліпи
クリップ	кліп
ダニー	данні
ダニー	денні
補完	завершення
補完	доповнення
常時	постійно
クック	готувати
クック	кухаря
クック	кук
クック	повар
クック	кухар
娯楽	розваги
娯楽	entertainment
ローザ	роза
ローザ	роса
ローザ	rosa
追求	переслідування
追求	гонитві
レディース	дами
レディース	леді
レディース	дівчатка
レディース	пані
ローリー	raleigh
ローリー	рорі
サムライ	самурай
素晴らしい	вражає
素晴らしい	вражаюче
素晴らしい	дивовижно
素晴らしい	amazing
素晴らしい	неймовірний
素晴らしい	чудовий
素晴らしい	прекрасно
エラ	елла
エラ	ella
砂糖	цукор
舗装	асфальті
舗装	бруківка
ケーキ	торт
ケーキ	торти
ベール	бейл
ベール	вуаль
ベール	завісу
レーシング	перегони
レーシング	гонки
レーシング	racing
センス	глузд
センス	почуття
センス	чуття
チェリー	сакури
チェリー	вишенька
魚類	риб
魚類	риба
魚類	рибу
魚類	рибка
魚類	риби
知恵	мудрості
知恵	мудрість
警報	попередження
警報	увага
プリン	каша
炎上	flames
ロビー	роббі
ロビー	вестибюлі
ランディ	ренді
ジョルジュ	жорж
フォース	примусово
フォース	примусити
フォース	сила
フォース	force
知能	інтелект
知能	розвідка
知能	розумні
知能	інтелектуальний
知能	інтелект
リヨン	ліон
オンタリオ	онтаріо
通訳	інтерпретатор
通訳	інтерпретація
通訳	тлумачення
弾丸	куль
弾丸	позначки
弾丸	кулі
弾丸	кулю
弾丸	постріли
弾丸	позначки
弾丸	куля
クロック	годинник
ドロップ	скидання
ドロップ	крапля
ドロップ	викинути
ドロップ	скинути
ドロップ	кинути
ドロップ	краплі
カーター	картер
サンプル	зразки
サンプル	зразок
サンプル	приклад
サンプル	зразка
サンプル	зразки
サンプル	вкриває
配達	доставку
配達	доставка
婚姻	шлюб
レバノン	ліванський
レバノン	лівану
レバノン	ліван
樹木	дерев
樹木	дерева
ジョナサン	джонатан
