категорія	kategorya
сая	saya
шаманізм	shamanismo
гегемонія	hegemoniya
абая	abaya
хейан	heian
ітіґо	kurosaki
адекватна	husto
адекватна	sapat
стерилізація	isterilisasyon
постіль	kama
кубізм	kubismo
аккра	accra
колман	colman
впускний	pumapasok
хосокава	hosokawa
джемма	gemma
джай	jai
вирізання	pagputol
коттон	bulak
коттон	cotton
авреліан	aurelian
сатурнін	saturninus
шафу	dresser
зламано	broken
зламано	panganay
зламано	sira
зламано	nasira
зламано	hack
анубіс	anubis
алвес	alves
конголезький	congolese
косинус	cosine
порадившись	katwiran
неруда	neruda
макнамара	mcnamara
штанга	barbell
шапочки	sumbrero
орхідея	orchid
пакунок	pakete
пакунок	package
какаду	cacatuidae
гіркоти	kadugtong
садити	planta
садити	halaman
мерсі	merci
мерсі	awa
наповнене	natupad
баскська	basque
соматичні	somatic
променепері	actinopterygii
одоакр	odoacer
кіготь	claw
локалізований	localized
ясенно	alveolo
ведмедик	madala
ведмедик	oso
ведмедик	kinaya
адрієн	adrien
сака	saka
агенобарб	ahenobarbus
саня	sanya
трієр	trier
аерозолі	aerosol
джамал	jamal
поготів	twinkle
людовіко	lodovico
друїди	druid
вікторин	victorinus
карателі	vigilante
пао	pao
вовчак	erythematosus
зупинитись	tma
зупинитись	tumigil
зупинитись	itigil
зупинитись	tigil
зупинитись	huminto
безладдя	pagkaputol
дхарма	dharma
вагітні	buntis
макквін	mcqueen
наметі	tolda
наметі	tent
роздільник	delimiter
містраль	mistral
сингулярність	singularity
кодзі	nakata
ґуандун	guangdong
цуценят	puppy
скажені	galit
винуватця	lider
гниль	mabulok
йосінобу	yoshinobu
ріббентроп	ribbentrop
рідня	relatives
рідня	kamaganak
марано	marano
іонізація	ionization
котлети	steak
піла	pila
дешево	mura
дешево	murang
дешево	cheap
кнесет	knesset
ціную	pahalagahan
ціную	pinahahalagahan
пустельник	ermitanyo
пангея	pangaea
опіум	opyo
оберн	auburn
уклін	bow
пей	pei
олівці	lapis
чуттєвий	animal
курячий	chicken
курячий	manok
кліпперс	clippers
сомм	somme
майський	maysky
макдугалл	mcdougall
граймс	grimes
кінкейд	kincaid
роо	roo
витримкою	pagpipigil
запитала	itinanong
запитала	nagtanong
запитала	tinanong
серветки	napkin
дсо	dso
сексі	sexy
синкретизм	sinkretismo
тань	tan
козу	kambing
арнем	arnhem
кхмерська	khmer
шоклі	shockley
суперіоре	superiore
гордіан	gordian
германік	germanicus
прері	prairie
міттеран	mitterrand
далянь	dalian
прикрасу	jewel
лойола	loyola
агустін	agustín
намистини	kuwintas
сімка	pitong
сімка	seven
сімка	pito
тримай	humawak
тримай	hold
тримай	hawakan
тримай	panatilihin
абеба	ababa
шваб	schwab
ісса	issa
джохор	johor
вегетаріанство	behetaryanismo
вілька	wólka
вішати	hang
бернерс	berners
джайнізм	hainismo
погодьтеся	agree
образили	makasakit
спіноза	spinoza
чаморро	chamorro
скаче	pagtalon
скаче	jumping
сінкансен	shinkansen
мінна	minna
відвага	valor
затінення	shading
вітмен	whitman
верблюда	camel
ганебно	kahiya
приймаю	tanggapin
приймаю	accept
оксамит	velvet
борха	borja
тако	tako
композитний	pinaghalo
долучено	kalakip
камбіо	cambio
зрадити	cheat
зрадити	impostor
грір	greer
аутизм	autismo
орія	oriya
кармело	carmelo
гомологічні	homologous
туба	tuba
кареніна	karenina
кінематика	kinematika
братик	kuya
редфорд	redford
фінікія	phoenicia
обруч	tiara
еліа	elia
пулави	puławy
кван	kwan
пструг	trutsa
фалес	thales
котедж	cottage
страус	abestrus
зороастризм	zoroastrianismo
статті}}	article}}
статті}}	artikulo}}
статті}}	artikulo}}
статті}}	articles}}
лома	loma
бенкрофт	bancroft
селангор	selangor
екваторія	equatoria
ранки	umaga
акамацу	akamatsu
ахо	aho
пензель	brush
скаржитися	nagrereklamo
аннетт	annette
даріус	darius
даріус	dario
десі	desi
вінслов	winslow
переглядач	tumitingin
переглядач	tagapanood
переглядач	manonood
переглядач	browser
одержимість	pagkontrol
александріна	alexandrina
арті	artie
вестмінстерський	westminster
мандарин	mandarin
мандарин	tangerine
тимчасом	samantala
мерсія	mercia
масуда	toshio
банально	halata
сарт	sarthe
спо	spo
ауер	auer
граппа	grappa
бонсай	bonsai
початківці	beginners
понтій	poncio
різак	lance
ієронімус	hieronymus
лимони	lemons
свисток	whistle
відіслати	magpadala
відіслати	ipadala
осаму	osamu
взаємовідношення	pinagsamahan
взаємовідношення	kaugnayan
взаємовідношення	relasyon
нетипові	custom
такаморі	takamori
бербанк	burbank
вилка	tinidor
акапулько	acapulco
пунічна	punic
ламка	fragilis
адаптовано	adapted
мартель	martel
безмежна	unlimited
лері	larry
вибірковий	sampling
намальовано	inilabas
шуй	shui
катарина	katarina
фінлі	finlay
мезони	meson
габі	gaby
подобатися	nagugustuhan
підвищеними	elevated
махабхарата	mahabharata
азалія	azalea
фокусник	salamangkero
смачні	malasa
гардероб	aparador
сатья	satya
барріос	barrios
устриці	shells
вермер	vermeer
двейн	dwayne
ламі	lamy
василіск	basilisk
модів	mods
андаманські	andaman
малярія	malaria
торвальдс	torvalds
вакцинація	bakuna
прокл	proclus
аміди	amide
сінд	sindh
приватність	privacy
ненавиджу	hate
інертних	mabaho
закарі	zachary
дрейпер	draper
модератор	moderator
модератор	tagapamagitan
чуємо	marinig
чуємо	maririnig
чуємо	naririnig
постане	kaniya
постане	niya
постане	siya
постане	kanya
куртку	jacket
нітірен	nichiren
нерозумно	dumb
нерозумно	pipi
домінанта	dominant
домінанта	nangingibabaw
утробі	sinapupunan
розарій	rosary
розарій	rosaryo
лотіан	lothian
догма	dogma
дарбу	darboux
передивився	through
коханих	lovers
переплутали	nagpalit
переплутали	nilipat
мацуо	matsuo
тренажер	trainer
рагуза	ragusa
граді	grady
побігли	ran
симпатія	sympathy
симпатія	pakikiramay
морроу	morrow
медельїн	medellín
есперанса	esperanza
вакх	presiding
діу	diu
горбатий	humpback
хоббіт	hobbit
контрастність	kaibahan
джоуль	joule
прескотт	prescott
окультизм	occult
миро	miro
мілка	mababaw
кінскі	kinski
дейві	davey
покора	pagpapakumbaba
хмарно	maulap
слайди	slides
караджич	karadžić
введіть	magpasok
введіть	ipasok
депресивний	depressive
ангулем	angoulême
гомініди	hominidae
арлінгтон	arlington
інерція	inertia
юто	uto
уявляти	maisip
уявляти	akala
тихенько	tahimik
лахор	lahore
зброяр	esquire
пращур	ninuno
карлін	carlin
вислала	ipapadala
обертати	iikot
збагатити	pagyamanin
іллірія	illyria
мишкою	mouse
мишкою	daga
аттенборо	attenborough
машинок	scales
багатокутник	poligon
цюань	quan
малібу	malibu
вдача	swerte
вдача	luck
васеда	waseda
агілера	magician
ема	ema
гугеноти	huguenot
ульсан	ulsan
сесе	sese
вівчарки	pastol
нелл	nell
сойєр	sawyer
конкордат	concordat
курода	kuroda
бембі	bambi
феєрверк	paputok
феєрверк	fireworks
осіріс	osiris
ояма	oyama
кабала	kabbalah
мадуро	maduro
