ngc	एनजीसी
murat	मूरत
gljive	कवक
ekspedicije	रिझाने
merlin	मर्लिन
udaraljke	percussion
hidroksid	हाइड्रॉक्साइड
gregor	ग्रेगर
sobu	कक्ष
sobu	कमरा
sobu	कमरे
sobu	रूम
templates	टेम्पलेट्स
templates	टेम्पलेट
templates	टेम्प्लेट
sazviježđa	नक्षत्र
nikl	निकेल
nikl	निकल
ane	अने
tone	टन
tone	टन
teret	लोड
teret	बोझ
danilo	डेनियल
wikitable	wikitable
uspostavljanje	स्थापित
ubrzanje	त्वरण
parker	पार्कर
vrat	गला
vrat	गर्दन
korisnički	यूजर
korisnički	प्रयोक्ता
korisnički	उपयोगकर्ता
korisnički	उपयोक्ता
amonijak	अमोनिया
konrad	कोनराड
provode	खर्च
ćelijskih	सीलिएक
zima	सर्दियों
zima	सर्दियाँ
zima	सर्दी
zima	शीत
relativnosti	आपेक्षिकता
barset	barset
olga	ओल्गा
blog	चिट्ठा
blog	ब्लॉग
migracija	प्रवास
migracija	माइग्रेशन
vezuje	बांधता
bobby	बॉबी
bobby	bobby
leeds	लीड्स
objašnjenja	स्पष्टीकरण
predgrađu	उपनगरीय
izbjeglica	शरणार्थी
izbjeglica	शरणार्थी
izbjeglica	शरणार्थियों
stalne	स्थायी
stalne	स्थाई
atene	एथेंस
pripremi	तैयारी
industrijska	औद्योगिक
pobjedio	जीता
pobjedio	जीते
pobjedio	जीती
tyler	टायलर
suđenje	मुकदमा
suđenje	ट्रायल
suđenje	विचारण
klaus	क्लाउस
voyager	वॉयजर
morrison	मॉरिसन
lotus	कमल
okruzi	जिले
takmičari	प्रतियोगी
takmičari	प्रतियोगियों
takmičari	प्रतिस्पर्धी
molekulska	अणु
molekulska	आणविक
fosili	खनिज
fosili	जीवाश्म
fosili	चट्टान
točak	पहिया
točak	चक्र
točak	व्हील
kalaj	टिन
kanadski	कनाडाई
ontario	ओंटारियो
alice	अनीता
alice	ऐलिस
paket	पैकेज
andora	अंडोरा
grp	grp
elvis	एल्विस
odlično	उत्कृष्ट
odlično	बेहतरीन
postojeći	मौजूदा
izgubljeni	खोई
izgubljeni	गुमशुदा
izgubljeni	खोया
pažnja	ध्यान
ponavlja	दोहराव
uzimanje	लेने
pretvaranje	मोड़ना
pretvaranje	बारी
pretvaranje	फेरे
pretvaranje	रूपांतरण
pretvaranje	परिवर्तन
optužbe	आरोप
optužbe	आरोपों
pokazale	दिखाया
transformacija	रूपांतरण
transformacija	परिवर्तन
papir	कागज़
papir	कागज
papir	पेपर
složeni	घटक
složeni	कम्पोजिट
urednika	संपादक
urednika	संपादन
urednika	सम्पादक
javor	मेपल
orbiti	कक्षा
valentin	वेलेंटाइन
pasa	कुत्ते
pasa	कुत्तों
pasa	कुत्तो
bazirana	आधारित
disertaciju	dissertation
loza	बेलें
loza	अंगूरों
namjera	इरादा
namjera	इरादे
poslati	send
poslati	भेजें
patuljak	बौना
proza	गद्य
obilježen	चिह्नित
sol	सोल
turistička	पर्यटक
brodovima	जहाज
brodovima	जहाजों
smatrajući	देखना
smatrajući	देखने
napisano	लिखी
napisano	लिखा
platforme	प्लेटफ़ॉर्म
platforme	प्लेटफॉर्म
platforme	मंच
manjine	अल्पसंख्यक
manjine	अल्पसंख्यकों
crteža	भूखंड
vještica	डायन
neuspjeh	असफल
neuspjeh	नाकामी
neuspjeh	असफलता
neuspjeh	विफलता
podne	नून
bacio	फेंका
leipzig	लिपजिग
gerhard	गेरहार्ड
kairo	कैरो
kairo	काहिरा
kairo	कायरो
sean	शॉन
slogan	नारा
slogan	स्लोगन
digitalni	डिजीटल
digitalni	डिजिटल
lara	लारा
protivnici	प्रतिद्वंद्वी
protivnici	विरोधियों
protivnici	प्रतिद्वंद्वियों
lisa	लीज़ा
lisa	लिसा
pumpe	पंपों
uspješne	सफल
uspješne	कामयाब
jusuf	यूसुफ
postavši	बनने
oporavak	रिकवर
oporavak	वसूली
oporavak	रिकवरी
odabir	चुनें
golf	गोल्फ
golf	गोल्फ़
časti	सम्मान
felipe	फेलिप
izložba	प्रदर्शनी
izložba	प्रदर्शनी
ubice	हत्यारों
ubice	हत्यारे
ulicama	सड़कें
ulicama	गलियां
ulicama	गलियों
digimon	डिजीमॉन
rupa	होल
rupa	छेद
rupa	छेद
toro	toro
vels	वेल्स
vels	कुएं
pozitivni	सकारात्मक
pozitivni	धनात्मक
zenit	जेनिट
uni	uni
hogwarts	हॉग्वार्ट्स
tumor	ट्यूमर
abba	अब्बा
razmnožavanje	जनन
niger	निगर
niger	नाइजर
aga	आगा
kvadrata	वर्गों
akt	नंगा
akt	नग्न
akt	एक्ट
akt	अधिनियम
rezolucija	समाधान
rezolucija	विभेदन
rezolucija	रिज़ॉल्यूशन
rezolucija	रेज़ोल्यूशन
pokrenut	शुभारम्भ
duhana	तंबाकू
duhana	तम्बाकू
vraćen	लौटाया
vraćen	लौटे
prilikama	अवसरों
slabi	निर्बल
slabi	दुर्बल
slabi	कमज़ोर
slabi	कमजोर
pat	गतिरोध
pat	pat
pat	पैट
sekundarna	माध्यमिक
sekundarna	द्वितीयक
pedeset	पचास
podvrsta	subspecies
terapije	therapies
setu	सेट
setu	समुच्चय
setu	नियत
najniži	निम्नतम
najniži	न्यूनतम
bremen	ब्रेमेन
zidine	दीवारों
zidine	दीवारें
jedu	खाओ
jedu	खा
ćelijska	सेलुलर
ćelijska	सेल्यूलर
navijači	फ़ैन
navijači	प्रशंसकों
navijači	प्रशंसक
navijači	समर्थक
proširena	विस्तारित
graditi	बिल्ड
graditi	निर्माण
drveće	वृक्ष
drveće	पेड़ों
drveće	पेड़
sanu	सानू
sanu	शानू
odmor	छुट्टी
odmor	अवकाश
povezati	जुड़ें
povezati	कनेक्ट
čuvar	कीपर
genetičko	जेनेटिक
sobe	कक्ष
sobe	कमरा
sobe	कमरे
sobe	रूम
sobe	कमरे
sobe	rooms
sobe	रूम
sobe	कक्ष
broz	बरोज़
spolni	यौन
slabost	कमजोरी
slabost	कमज़ोरी
brza	तीव्र
brza	फास्ट
brza	फ़ास्ट
brza	तेज
brza	तेज़
čeka	प्रतीक्षारत
scenariju	कथानक
scenariju	परिदृश्य
boys	लड़के
boys	लड़को
boys	लड़कों
preuzimanje	डाउनलोड
dvorište	आंगन
dvorište	प्रांगण
dvorište	आँगन
pretpostavka	आधार
benfica	बेनफिका
zaključka	निष्कर्ष
sastojak	संघटक
uši	कान
uši	कानों
spartak	स्पार्टाकस
universal	यूनिवर्सल
universal	सार्वभौमिक
sestara	नर्स
slavenska	स्लावी
donald	डोनाल्ड
apsolutni	निरपेक्ष
ronnie	रोनी
bitaka	लड़ाइयों
dešavanja	घटनाएँ
dešavanja	ईवेंट
dešavanja	कार्यक्रम
jugozapadnom	दक्षिणपश्चिम
mačka	कैट
mačka	बिल्ली
neophodna	जरुरी
ravne	फ्लैट
ravne	सपाट
ravne	समतल
ravne	चपटा
colin	कॉलिन
colin	कोलिन
izvođač	performer
izvođač	यजमान
vijećnica	हॉल
zadrži	रखें
zadrži	रखना
monroe	मुनरो
bara	बारा
rama	रामा
rama	राम
gudački	वाक्यांश
gudački	स्ट्रिंग
mirno	शांतिपूर्वक
građevinski	निर्माण
diskovi	डिस्क
aspekt	पहलु
aspekt	पहलू
spušta	उतरता
addclass	addclass
čulo	भाव
zvijeri	जानवर
prođe	गुजरता
moral	मनोबल
moral	नैतिकता
moral	नैतिकता
dovoljan	काफी
dovoljan	पर्याप्त
antonije	एंटोनी
prefiks	उपसर्ग
česti	बारंबार
namjeru	इरादा
namjeru	इरादे
maya	माया
odredbe	प्रावधान
odredbe	प्रावधानों
bis	बिस
zločini	अपराधों
stalna	स्थायी
stalna	स्थाई
dlaka	बालों
dlaka	हेयर
dlaka	बाल
prijateljstvo	मित्रता
prijateljstvo	दोस्ती
raja	raja
raja	राजा
hansen	हैनसेन
antropologija	मानवशास्त्र
svečano	समारोह
svečano	रस्म
napoli	napoli
koalicija	गठबन्धन
ricardo	रिकार्डो
dobrovoljno	स्वयंसेवक
dobrovoljno	स्वयंसेवी
povjerenje	आत्मविश्वास
povjerenje	विश्वास
povjerenje	भरोसा
povjerenje	ट्रस्ट
povjerenje	विश्वास
oblak	मेघ
oblak	बादल
škoda	skoda
škoda	स्कोडा
škoda	स्कोडा
žica	तार
folk	लोक
korisno	उपयोगी
mentalno	मानसिक
mentalno	दिमागी
mentalno	मानसिक
skala	पैमाना
skala	मापक
skala	स्केल
ruševine	खंडहर
ruševine	तबाह
donesena	लिया
stevens	स्टीवंस
proglašenja	उदघोषणा
patuljasta	बौना
sličnost	समानता
sličnost	साम्य
sličnost	प्रतिरूप
trgovac	व्यापारी
jennifer	जेनिफर
preuzimanja	कब्ज़ा
jonas	जोनास
prunus	prunus
away	दूर
svjedok	गवाह
partnera	साथी
partnera	पार्टनर
partnera	साझेदार
partnera	संगी
troškovi	खर्चों
troškovi	खर्चे
troškovi	खर्च
troškovi	खर्चा
troškovi	लागत
rpm	आरपीएम
prazan	रिक्त
