kategória	categorie
duchovný	spiritueel
duchovný	geestelijk
výhra	win
výhra	winnen
výhra	winnende
výhra	winnend
výhra	winning
výhra	winnen
odchádza	bladeren
odchádza	blaadjes
odchádza	vertrekkende
odchádza	vertrekken
odchádza	weggaan
skutočný	eigenlijke
skutočný	werkelijke
iron	strijkijzer
iron	ijzer
esa	ese
esa	esr
esa	esa
koncepcia	concept
koncepcia	bevruchting
koncepcia	conceptie
nasledovala	gevolgd
nasledovala	volgde
nasledovala	gevolgde
myslí	waant
myslí	denkt
hydra	hydra
značné	aanzienlijk
značné	aanzienlijke
ndr	ddr
plánov	plannen
okom	oog
okom	eye
kapitoly	hoofdstukken
konečná	definitief
konečná	finale
pripojené	bijgevoegd
pripojené	bijgevoegde
pripojené	gehecht
pripojené	verbonden
pripojené	aangesloten
funkčné	functioneel
funkčné	functionele
získa	verwerft
získa	verkrijgt
bruno	bruno
prijať	ontvang
prijať	ontvangen
prijať	adopteren
prijať	accepteren
prijať	aanvaarden
prijať	accepteer
stavovce	gewervelden
sólo	solo
sns	sns
právomoci	rechtsgebied
právomoci	jurisdictie
právomoci	bevoegdheid
právomoci	powers
právomoci	bevoegdheden
právomoci	krachten
právomoci	bevoegdheden
právomoci	competenties
rakúske	oostenrijks
rakúske	oostenrijkse
papier	paper
papier	papier
otakar	otakar
pôda	bodem
pôda	grond
pôda	grond
pôda	land
pôda	bodems
bot	bots
bot	bot
zuby	tanden
zuby	gebit
zuby	tandjes
zrušenie	intrekking
zrušenie	annulering
zrušenie	intrekking
zrušenie	herroeping
zrušenie	intrekking
zrušenie	terugtrekken
zrušenie	terugtrekking
nebo	hemel
nebo	hemels
nebo	heaven
nebo	hemel
nebo	lucht
nebo	sky
experiment	experiment
experiment	experimenteren
spoločenstvá	gemeenschappen
učiteľa	leraar
učiteľa	onderwijzer
učiteľa	docent
učiteľa	leerkracht
učiteľa	lerares
šancu	chance
šancu	kans
kamene	steentjes
kamene	stones
kamene	stenen
kamene	rotsen
kamene	stenen
kontrola	controle
kontrola	control
kontrola	controleren
kontrola	keuring
kontrola	inspectie
kontrola	controleren
kontrola	check
kontrola	controleer
canadiens	canadiens
men	mannen
tradíciu	traditie
tradíciu	tradities
testy	proeven
testy	testen
testy	tests
materská	moederschap
materská	ouder
materská	moedermaatschappij
šťastie	geluk
šťastie	lucky
šťastie	gelukkig
šťastie	blijheid
šťastie	blijdschap
šťastie	geluk
šťastie	geluk
myjava	myjava
indonézia	indonesisch
indonézia	indonesische
indonézia	indonesië
továreň	fabriek
továreň	factory
oznámila	aangekondigde
oznámila	aangekondigd
oznámila	kondigde
caesar	caesar
quebec	quebec
biskupov	bisschoppen
biskupov	lopers
třebíč	třebíč
ruku	arm
ruku	hand
emi	emi
vyrábajú	produceren
had	slangen
had	slang
had	snake
had	serpent
had	slang
podstatné	substantiële
podstatné	substantieel
podstatné	aanzienlijk
podstatné	aanzienlijke
nice	mooi
nice	lekker
nice	fijn
nice	leuk
nice	nice
argentínsky	argentijns
argentínsky	argentijnse
mechanika	mechanica
mechanika	monteurs
mechanika	automonteur
mechanika	monteur
rozpadu	uiteenvallen
rozpadu	desintegratie
prachu	stof
hell	hel
hell	hell
krištof	christopher
krištof	christoffel
oddelení	compartimenten
sofia	sofia
ľuboš	ľuboš
norman	norman
branislav	branislav
tvorca	maker
tvorca	schepper
tvorca	maker
tvorca	bedenker
vlákna	vezel
vlákna	vezels
vlákna	vezels
vlákna	discussies
vlákna	draden
vlákna	vezels
predchádzajúce	voorgaande
predchádzajúce	vorig
predchádzajúce	vorige
predchádzajúce	eerdere
umožnilo	ingeschakeld
držiteľ	houder
existovať	besta
existovať	bestaan
znalosti	kennis
přerov	přerov
pozadia	achtergronden
pozadia	achtergrondinformatie
pozadia	achtergrond
vysvetliť	verklaar
vysvetliť	uitleggen
vysvetliť	toegelicht
vysvetliť	uitgelegd
tel	tel
hlohovec	hlohovec
alexej	alexei
plánované	gepland
plánované	geplande
plánované	ingepland
plánované	gepland
plánované	geplande
hardcore	keihard
hardcore	hardcore
vína	wijn
vína	wijn
vína	wijnen
židovské	joodse
židovské	jood
židovské	joods
zápal	ontsteking
nedostatku	schaarste
nedostatku	tekort
mtv	mtv
ukončené	beëindigd
ukončené	voltooid
ukončené	voltooide
ukončené	afgerond
ukončené	ingevuld
ukončené	beëindigd
ukončené	eindigde
ukončené	geëindigd
ukončené	voltooid
ukončené	afgewerkt
ukončené	klaar
ukončené	afgewerkte
ukončené	gestaakt
hodinu	uurtje
hodinu	uur
prešlo	doorgegeven
prešlo	geslaagd
ústie	estuarium
fort	fort
teoretik	theoreticus
animalia	animalia
udelená	verleend
udelená	toegekend
udelená	gegund
udelená	uitgereikt
udelená	toegekend
označený	gelabeld
aux	aux
arabských	arabier
arabských	arabisch
úsilie	inspanningen
úsilie	inspanning
kontrakt	contract
demokracie	democratieën
bush	struik
bush	bush
bush	bosje
označená	gelabeld
označená	gemarkeerde
označená	gemarkeerd
označená	gemerkt
označená	gekenmerkt
trojuholník	driehoek
vedomie	bewustzijn
korún	kronen
design	ontwerp
design	design
design	vormgeving
design	ontwerpen
nariadil	bevolen
nariadil	geordend
nariadil	besteld
nariadil	bestelde
veriacich	gelovigen
mierou	matiging
here	hier
spolupracuje	meewerken
spolupracuje	samenwerken
spolupracuje	meewerken
zvýšiť	verhoging
zvýšiť	vergroten
zvýšiť	verhoog
zvýšiť	verhogen
zvýšiť	stijging
zvýšiť	verhogen
autobusy	bussen
vieru	faith
vieru	geloof
vieru	vertrouwen
geologické	geologische
geologické	geologisch
geologické	geologisch
detail	detail
detail	details
priama	rechtstreeks
priama	directe
priama	direct
priama	rechtstreekse
podmienkou	conditie
podmienkou	aandoening
podmienkou	voorwaarde
podmienkou	toestand
účet	rekening
účet	account
pripravuje	bereidt
matematiku	wiskunde
matematiku	wiskunde
matematiku	wiskunde
maľba	geverfd
maľba	beschilderd
maľba	geschilderd
maľba	schilderen
maľba	verven
maľba	schilderkunst
maľba	schilderij
vedúca	leidende
vedúca	leidend
este	este
záležitosti	affaires
záležitosti	kwesties
doplniť	aanvulling
doplniť	aanvullen
doplniť	supplement
doplniť	toeslag
doplniť	aanvulling
doplniť	bijvullen
spôsobil	veroorzaakte
spôsobil	veroorzaakt
menu	menu
menu	menukaart
upraviť	edit
upraviť	bewerk
upraviť	bewerken
upraviť	aanpassen
upraviť	aanpassen
upraviť	wijzigen
časové	temporale
párov	stellen
párov	paren
párov	stelletjes
párov	echtparen
párov	koppels
párov	paren
podarí	slaagt
seč	cet
povinnosť	duty
povinnosť	plicht
povinnosť	verplichting
náhle	ineens
náhle	plots
náhle	plotseling
náhle	opeens
náhle	plotseling
náhle	plotselinge
náhle	plotse
rozličné	diverse
rozličné	verschillende
rozličné	diversen
rozličné	diverse
rozličné	divers
mail	mail
mail	post
daň	belasting
daň	belastingen
head	hoofd
head	head
ťahu	stuwkracht
robin	robin
víťaza	winnares
víťaza	winnaar
osobná	persoonlijke
osobná	persoonlijk
osobná	passagier
osobná	reiziger
mexika	mexicaanse
mexika	mexico
čin	handelen
čin	act
právny	legaal
právny	wettelijk
právny	wettig
právny	juridische
právny	juridisch
voľba	optie
voľba	keuze
voľba	keus
nedávno	kortgeleden
nedávno	recentelijk
nedávno	onlangs
nedávno	recent
prijatie	ontvangst
prijatie	kwitantie
prijatie	ontvangstbewijs
prijatie	toelating
prijatie	acceptatie
prijatie	aanvaarding
prijatie	adoptie
rick	rick
leva	lion
leva	leeuw
novinári	journalisten
položka	item
položka	koers
položka	rubriek
kone	paarden
sprievodca	tovenaar
sprievodca	wizard
sprievodca	handleiding
sprievodca	gids
zničený	vernietigd
zničený	vernietigde
zničený	vernield
zničený	verwoest
zničený	verbrijzelde
zničený	verbrijzeld
zničený	verwoest
missouri	missouri
messier	messier
orlicí	orlicí
kontexte	context
vedená	geleid
vedená	begeleide
vedená	geleide
vedená	begeleid
podnet	klachten
podnet	klacht
podnet	stimulerend
podnet	prikkel
podnet	stimulans
alternatívny	alternatief
alternatívny	alternatieve
alternatívny	plaatsvervanger
alternatívny	afwisselen
vaucluse	vaucluse
dedín	dorpen
dedín	dorpjes
bane	bane
bane	mijnen
bane	mijnbouw
hamilton	hamilton
perry	perry
centier	centra
centier	centra
philip	philip
philip	filips
páry	stellen
páry	paren
páry	stelletjes
páry	echtparen
páry	koppels
páry	paren
vplyvy	invloeden
vplyvy	inslagen
vplyvy	uitwerkingen
vplyvy	effecten
vplyvy	gevolgen
prekážky	hindernissen
prekážky	belemmeringen
prekážky	obstakels
prekážky	barrières
prekážky	horden
prekážky	hindernissen
prekážky	hindernissen
prekážky	belemmeringen
prekážky	obstakels
dobytka	runderen
dobytka	vee
dobytka	rundvee
nárast	verhoging
nárast	vergroten
nárast	verhoog
nárast	verhogen
nárast	stijging
nárast	stijgen
nárast	groei
prescott	prescott
ekonomická	economische
ekonomická	economisch
roy	roy
starosti	ongerust
starosti	bezorgd
sporu	geschillen
sporu	geschil
sporu	betwisten
chordáty	chordadieren
charakteristická	kenmerkend
charakteristická	karakteristiek
charakteristická	kenmerk
alberta	alberta
časy	tijden
časy	times
prírodovedec	natuuronderzoeker
experimenty	experimenten
experimenty	proefnemingen
experimenty	proeven
zástupcov	vertegenwoordigers
zástupcov	afgevaardigden
triede	graad
majetky	landgoederen
oddiely	afdelingen
oddiely	secties
oddiely	troepen
kosť	bones
kosť	botten
kosť	beenderen
kosť	botten
kosť	bot
kosť	botje
kosť	bone
vatikán	vaticaanse
vatikán	vaticaan
transport	vervoer
transport	transport
predstavy	ideeën
predstavy	ideeen
predstavy	ideetjes
predstavy	verbeelding
trhová	markt
veronica	veronica
astronomické	astronomische
svadba	trouwfeest
svadba	bruiloft
svadba	huwelijk
harris	harris
sas	sas
špeciálny	speciaal
špeciálny	bijzonder
špeciálny	speciale
špeciálny	special
brazílsky	braziliaanse
brazílsky	braziliaans
sochu	beeldje
sochu	standbeeld
express	express
prístavu	bakboord
prístavu	haven
prístavu	poort
age	ouderdom
age	leeftijd
miami	miami
stretnúť	ontmoet
stretnúť	ontmoeten
rozsiahla	uitgebreid
rozsiahla	uitgebreide
lough	lough
elena	elena
slovenčina	slowaakse
slovenčina	slowaaks
slovenčina	engels
slovenčina	engelsen
sudca	rechter
sudca	judge
sudca	oordelen
howard	howard
julius	julius
kroeger	kroeger
prebiehajú	doorlopend
prebiehajú	lopende
roll	rollen
roll	rol
populárne	populaire
populárne	populair
populárne	populair
nízky	laag
nízky	low
nízky	lage
definovaný	gedefinieerd
definovaný	omschreven
definovaný	gedefinieerde
aktívna	active
aktívna	actieve
aktívna	actief
facto	facto
kladno	kladno
fontána	fontein
peugeot	peugeot
kennedyho	kennedy
populácia	voorraad
populácia	stock
populácia	bevolking
populácia	populatie
databáza	databank
databáza	gegevensbank
databáza	database
minúty	minuten
minúty	notulen
steel	staal
steel	stalen
černý	černý
spieva	zingt
zvýšil	toegenomen
zvýšil	verhoogd
zvýšil	verhoogde
ihrisko	speelveld
ihrisko	speeltuin
ihrisko	speelplaats
kontinentálne	continental
kontinentálne	continentale
kontinentálne	continentaal
delá	kanonnen
delá	geweren
delá	kanonnen
delá	wapens
delá	pistolen
delá	kanonnen
delá	kanon
spôsobili	veroorzaakte
spôsobili	veroorzaakt
revúca	tieren
ženská	vrouwelijke
ženská	vrouwelijk
ženská	vrouw
ženská	woman
ženská	vrouwelijke
ženská	vrouw
ženská	vrouwtje
ženská	vrouwelijk
fox	vossen
fox	fox
fox	vos
rozpráva	gesprekken
rozpráva	spreekt
libier	pond
libier	ponden
turecka	turkije
boulevard	boulevard
naznačuje	aangeeft
naznačuje	suggereert
tovar	handelswaar
tovar	grondstof
tovar	goederen
tovar	handelswaar
tovar	koopwaar
krásna	mooi
krásna	prachtig
krásna	mooie
légie	legioen
légie	legioenen
kontakty	contacten
kontakty	contactpersonen
ľadu	ijs
ľadu	ice
listina	handvest
listina	daad
listina	akte
chordata	chordata
staršia	oudere
staršia	ouder
základného	fundamentele
základného	basic
mačka	poes
mačka	kat
manuel	manuel
potrebná	nodig
potrebná	benodigd
potrebná	noodzakelijke
potrebná	nodig
potrebná	noodzakelijk
sekcie	afdelingen
sekcie	secties
médiá	media
chrámy	tempels
pridať	toevoegen
pridať	voeg
programovanie	programmeren
programovanie	programmering
väzňov	gevangenen
väzňov	gevangenen
väzňov	gedetineerden
väzňov	gevangenen
väzňov	gedetineerden
jason	jason
podpísaná	ondertekend
podpísaná	ondertekende
podpísaná	gesigneerd
podpísaná	getekend
podpísaná	gesigneerd
priniesli	gebracht
priniesli	meegebracht
priniesli	bracht
fiat	fiat
bojovníkov	warriors
bojovníkov	strijders
bojovníkov	krijgers
bojovníkov	strijders
bojovníkov	vechters
bojovníkov	fighters
bojovníkov	boksers
kruh	kring
kruh	cirkel
šumperk	šumperk
cestovateľ	reiziger
cestovateľ	reiziger
písanie	typen
písanie	schrijven
koňa	paard
rozšíriť	verlengen
rozšíriť	uitbreiden
square	vierkante
square	vierkant
square	plein
bunka	cell
bunka	cel
benešov	benešov
prevádzkuje	opereert
prevádzkuje	exploiteert
idea	idee
idea	ideetje
pan	pan
notre	notre
mäso	vlees
mäso	vlees
zastaviť	stop
zastaviť	stoppen
zastaviť	halt
spirit	geest
spirit	spirit
vidí	ziet
zničili	vernietigd
zničili	vernietigde
zničili	vernield
zničili	verwoest
obsahovala	ingeperkt
domácnosti	huishoudens
domácnosti	gezinnen
domácnosti	huishouding
domácnosti	huishoudelijke
domácnosti	huishouden
domácnosti	huishoudelijk
zabiť	kill
zabiť	doden
zabiť	slachten
zabiť	slacht
zabiť	doden
vyvinula	geëvolueerd
étienne	étienne
étienne	etienne
jazier	meren
zviera	beast
zviera	beest
zviera	dier
strata	verliezen
strata	verlies
kresťanská	christelijke
kresťanská	christen
kresťanská	christelijk
kresťanská	christian
kresťanská	christenen
moore	moore
prekonal	overwon
prekonal	overtroffen
prekonal	overtrof
ostali	verbleef
ostali	verbleven
ostali	gebleven
ostali	bleef
publikované	gepubliceerd
publikované	verschenen
publikované	gepubliceerde
publikované	uitgegeven
publikované	gepost
publikované	geplaatste
publikované	geplaatst
ville	ville
predchodcu	voorganger
stalin	stalin
kandidátov	sollicitanten
kandidátov	kandidaten
ovplyvňuje	beïnvloedt
via	via
hale	hale
hale	lobby
hale	lobbyen
kampaň	campagne
kampaň	veldtocht
ozbrojené	bewapend
ozbrojené	gewapend
ozbrojené	gewapende
sabbath	sabbat
zrejmé	evident
tichý	stil
tichý	silent
tichý	zwijgen
tichý	stille
dar	dar
dar	geschenk
dar	cadeautje
dar	cadeau
dar	gift
dar	kado
zapísané	geregistreerd
zapísané	ingeschreven
zapísané	geregistreerde
zapísané	binnengegaan
zapísané	binnengekomen
satelit	satelliet
silno	krap
silno	strakke
silno	strak
silno	moeilijk
silno	hard
silno	harde
zürich	zürich
používateľov	gebruikers
povedané	sprekend
povedané	spreken
stĺp	zuil
stĺp	pilaar
stĺp	pijler
napísala	schreven
napísala	schreef
doska	plaat
doska	bord
doska	plank
doska	bestuur
doska	bord
akýkoľvek	elke
dinosaurov	dinosauriërs
dinosaurov	dinosaurussen
stavy	staten
stavy	voorraden
stavy	voorraad
stavy	statussen
nájde	vindt
regionálne	regionale
regionálne	regionaal
kompletne	volledig
kompletne	compleet
dielne	workshops
dielne	werkplaatsen
štyria	four
štyria	vier
ľudstva	menselijkheid
ľudstva	mensheid
nároky	aanspraken
nároky	claims
nároky	vorderingen
nároky	beweringen
chlapec	boy
chlapec	jongen
vyvinuté	ontwikkelden
vyvinuté	ontwikkelde
vyvinuté	ontwikkeld
vyvinuté	geëvolueerd
platiť	betaal
platiť	betalen
piešťanoch	piešťany
povolania	beroepen
povolania	beroepen
definované	gedefinieerd
definované	omschreven
definované	gedefinieerde
okno	venster
okno	raam
zlúčenín	verbindingen
zranených	gewond
zranených	gewonden
zranených	geblesseerd
zranených	gewond
zranených	gewonden
zranených	gewonde
roviny	vlakten
roviny	plains
roviny	vlakte
roviny	vlaktes
master	master
master	meester
parametrov	parameters
odborníkov	professionals
odborníkov	professionelen
odborníkov	vakmensen
odborníkov	experts
odborníkov	deskundigen
odborníkov	experten
bao	bao
maximálny	max
maximálny	maximale
maximálny	maximaal
maximálny	maximum
janeiro	janeiro
subjekt	entiteit
subjekt	onderwerp
subjekt	proefpersoon
subjekt	subject
chov	fokken
chov	fokkerij
chov	fok
chov	vasthouden
chov	holding
prehra	verliezen
prehra	verlies
prehra	tegenvaller
prehra	tegenslag
prehra	terugslag
prehra	nederlaag
prehra	verslaan
prehra	verliezen
cyprus	cyprus
tvrdia	betogen
tvrdia	argumenteren
premeny	transformaties
premeny	transformatie
produkciu	produktie
produkciu	productie
budúcnosť	toekomstige
budúcnosť	toekomstig
budúcnosť	toekomst
vzorec	formule
petrohrade	petrograd
posun	shift
posun	verschuiving
posun	verschuiven
posun	driften
posun	drift
posun	verplaatsing
posun	compenseren
posun	compensatie
posun	gecompenseerd
posun	verschuiving
zničiť	verwoesten
zničiť	vernietigen
zničiť	vernietig
zničiť	ruïneren
zničiť	verpesten
zničiť	ruïne
audi	audi
jazdy	ritten
jazdy	attracties
jazdy	rijden
jazdy	rijdend
jazdy	autorijden
poľnohospodárstva	landbouw
angličtina	engels
angličtina	engelsen
laurent	laurent
blokov	blokken
kostí	bones
kostí	botten
kostí	beenderen
herca	actor
herca	acteur
novela	roman
detské	kinderen
myšlienok	gedachten
myšlienok	gedachtes
jerry	jerry
jerry	mof
drevená	houten
žiaci	studenten
žiaci	leerlingen
žiaci	pupillen
žiaci	leerlingen
žiaci	leerling
žiaci	pupil
cicavce	zoogdieren
cicavce	zoogdieren
cicavce	zoogdier
maďari	hongaren
patrik	patrik
patrik	patrick
presný	precieze
presný	nauwkeurig
presný	nauwkeurigheid
presný	accuraat
presný	accurate
presný	exacte
presný	exact
presný	precies
galanta	galanta
zameraný	gecentreerd
zameraný	gefocust
zameraný	geconcentreerd
modré	blue
modré	blauw
modré	blauwe
zaradenie	indeling
zaradenie	classificatie
zaradenie	insluiting
zaradenie	inclusie
zaradenie	opneming
okolité	omringende
farebné	kleuren
farebné	kleur
farebné	kleur
farebné	gekleurde
farebné	gekleurd
farebné	kleurrijke
farebné	kleurrijk
úplné	voltooid
úplné	invullen
úplné	complete
úplné	compleet
vodopád	waterval
severozápadnom	noordwesten
severozápadnom	noordwest
zahraničnej	buitenlands
bežný	gewone
bežný	normale
bežný	normaal
rozpore	inconsequent
rozpore	inconsistent
príčina	veroorzaken
príčina	oorzaak
príčina	reden
príčina	rede
glenn	glenn
interview	interview
interview	sollicitatiegesprek
interview	sollicitatie
interview	interviewen
vedieť	weten
vedieť	weet
lotyšsko	letland
disciplín	disciplines
elektronickej	elektronisch
arsenal	arsenaal
arsenal	arsenal
predstavoval	vertegenwoordigde
predstavoval	vertegenwoordigd
mála	weinigen
mála	paar
mála	weinig
konštanta	constante
konštanta	constant
johan	johan
naša	onze
naša	ons
naša	onze
donald	donald
pravdepodobné	waarschijnlijke
pravdepodobné	waarschijnlijke
pravdepodobné	waarschijnlijk
predstavenia	prestaties
predstavenia	optredens
predstavenia	uitvoeringen
predstavenia	voorstellingen
inter	inter
strechy	daken
strechy	dakbedekking
strechy	daken
strechy	dak
normálne	normaliter
normálne	gewoonlijk
normálne	normaal
