kategória	類別
nyctalus	nyctalus
dars	dars
neľudské	不人道
neľudské	非人
neľudské	不人道
tcl	tcl
metalicita	metallicity
crne	crne
axb	axb
vymedzenú	標定
lyžička	匙
lyžička	勺
lyžička	勺子
lyžička	湯匙
zraniteľná	脆弱
zraniteľná	弱勢
gel	膠
amalgám	汞合金
aktínium	錒
hrdličky	鴛鴦
dinh	dinh
bottrop	bottrop
emf	emf
bezohľadné	無情
bezohľadné	魯莽
migranti	移民
belleau	belleau
translators	翻譯
korektúry	校對
recyklovať	回收
recyklovať	回收
bovidae	bovidae
sirupu	糖漿
ocot	醋
cynický	憤世嫉俗
cynický	玩世不恭
zoologica	zoologica
laudon	laudon
scirocco	scirocco
genscher	genscher
scat	scat
stroskotania	海難
sulzer	sulzer
hoy	hoy
hadidová	hadid
staatliche	staatliche
univac	univac
útecha	慰藉
korzet	束腰
dka	dka
hardwell	hardwell
securities	證券
securities	有價證券
vytláčajú	移位
minghella	minghella
carica	carica
spirogyra	spirogyra
qvga	qvga
narušovanie	降解
zehn	zehn
aelia	aelia
iafd	iafd
alcl	alcl
comm	通訊
vahid	vahid
chante	chante
ignace	ignace
zmrazený	冷凍
zmrazený	凍結
zmrazený	冰凍
menziesii	menziesii
allein	allein
gentilis	gentilis
jerkins	jerkins
suveníry	紀念品
gid	gid
juifs	juifs
subversion	顛覆
pyrrhula	pyrrhula
gymnastiku	體操
caecilia	caecilia
gdi	gdi
rezonančné	共振
pripomínajúc	回顧
inst	inst
prefíkaný	狡詐
nkú	nku
dizionario	dizionario
malachit	孔雀石
sexi	性感
sexi	熱
sexi	燙
nákupný	買東西
nákupný	購物
podozrivá	嫌犯
podozrivá	嫌疑犯
podozrivá	疑犯
konzervačné	防腐劑
buri	buri
atala	atala
dcc	dcc
hypotéku	抵押
ika	ika
naháňať	追
naháňať	大通
naháňať	追逐
hxg	hxg
polypovce	hydrozoa
notárske	公證
letts	letts
saru	sara
špina	泥土
špina	污垢
špina	土
menovité	評分
monsanto	monsanto
hnis	膿
aurum	aurum
sabatier	sabatier
servítky	餐巾
joann	joann
psej	犬
pcx	pcx
kui	駒
kui	夔
rza	rza
longview	longview
náustok	喉舌
mtf	mtf
muppets	布偶
filho	filho
norsk	norsk
cong	琮
žiarliť	妒忌
žiarliť	吃醋
žiarliť	嫉妒
almužnu	施捨
deligne	deligne
ugm	ugm
pemberton	pemberton
kasia	kasia
karls	karls
vzrušený	喚起
vzrušený	興奮
vzrušený	激動
kozmetiku	化妝品
henle	henle
gtb	gtb
velkost	大小
velkost	體積
velkost	尺寸
siri	siri
harburg	harburg
adderley	adderley
globalsecurity	globalsecurity
fri	星期五
fri	週五
cvn	cvn
gartner	gartner
plutarch	plutarch
iiii	iiii
theiss	theiss
kafr	kafr
destiláty	魂靈
gwt	gwt
aukcia	拍賣
chlidonias	chlidonias
weng	翁
rezeň	牛排
keter	keter
spekaním	燒結
akreditácie	認可
telex	電傳
grignard	grignard
castellani	castellani
acrocephalus	acrocephalus
embryá	胚胎
bateman	bateman
bleue	bleue
fredro	fredro
sladu	麥芽
assomption	assomption
logistiku	物流
logistiku	後勤
affiliate	附屬
tags	標記
tags	標籤
senshi	戰史
arašidy	花生
endian	endian
krystal	krystal
duchovny	duchovny
listclass	listclass
centos	centos
závan	陣風
kingsbury	kingsbury
pacy	pacy
troilus	troilus
vyvlastnenie	徵用
odt	odt
aika	aika
sapientia	sapientia
dcérka	女兒
hroznový	葡萄
metly	掃帚
astier	astier
hlavolam	難題
praeger	praeger
ghezzi	ghezzi
prsníkov	胸
prsníkov	胸部
prsníkov	乳房
península	península
lento	lento
bonhoeffer	bonhoeffer
guo	郭
úplavicu	痢疾
remaster	remaster
lebron	lebron
neplodnosť	不孕
neplodnosť	不孕症
tuo	佗
kästner	kästner
cbf	cbf
sarreguemines	sarreguemines
duponchel	duponchel
sequerová	sequera
vana	浴缸
vyraďovania	退役
shen	沈
kradnutie	偷竊
kradnutie	偷
výpisy	摘錄
výpisy	上市
daigo	醍醐
dusného	氮氣
sardinky	沙丁魚
sardinky	沙丁魚
schnee	schnee
hotdog	熱狗
beim	beim
pobavenie	娛樂
respublika	respublika
pleione	pleione
sche	sche
afd	afd
sab	sab
xfs	xfs
weyer	weyer
zbaliť	折疊
zbaliť	崩潰
zbaliť	倒塌
zbaliť	包
zbaliť	打包
orechové	堅果
orechové	核桃
orechové	胡桃
parochne	假髮
schlumberger	schlumberger
ultratop	ultratop
veľ	非常
jal	jal
hals	hals
šrot	廢料
yggdrasil	yggdrasil
juanita	juanita
pärt	pärt
vypočutie	聽證會
vypočutie	聽力
vypočutie	聽覺
miligramov	毫克
tui	tui
žiarli	妒忌
žiarli	吃醋
žiarli	嫉妒
traumatické	創傷
sunbeam	sunbeam
gibbon	長臂猿
bef	bef
alca	alca
pong	邦
poučovať	講課
molový	臼齒
leopardy	豹子
pleine	pleine
mbti	mbti
spoločníčka	伴侶
spoločníčka	同伴
dernière	dernière
recyklácie	回收
zásobenia	供過於求
kik	kik
osmózy	滲透
veneris	veneris
kore	kore
akb	akb
bmc	bmc
držba	持有
držba	控股
držba	持有
držba	擁有
držba	佔有
euryale	euryale
euphorbia	戟
pohárik	玻璃
boateng	boateng
sonar	聲納
pelikánotvaré	pelecaniformes
pleurálny	胸膜
filtrácie	過濾
footballdatabase	footballdatabase
mbh	mbh
monitorované	監測
psoe	psoe
podmienečné	條件
klobása	香腸
klobása	腸
vsc	vsc
nebojša	nebojša
divertimento	divertimento
kilby	kilby
bors	bors
vern	vern
ebb	落潮
zbrojnici	軍械庫
zbrojnici	軍械
kaohsiung	高雄
skandium	鈧
návnady	誘餌
návnady	魚餌
návnady	餌
návnady	誘餌
pohľadávka	應收
pohľadávka	索賠
pohľadávka	認領
pohľadávka	債權
pohľadávka	債務
neporaziteľný	無敵
selbst	selbst
pmc	pmc
zefektívniť	精簡
lenovo	聯想
požičala	借
obchádzka	繞道
obchádzka	繞行
obchádzka	彎路
umg	umg
umývadlo	水槽
injekcia	注射
injekcia	注入
kpi	kpi
falšovaniu	造假
ovulácie	排卵
kompost	堆肥
helle	helle
sox	sox
historischen	historischen
analogická	類比
reci	流言
reci	謠言
reci	謠言
whibley	whibley
stapleton	stapleton
wallin	wallin
mertens	mertens
masti	藥膏
masti	油膏
etikety	標籤
meiningen	meiningen
metropolitano	metropolitano
necitlivé	麻木不仁
kasíne	賭場
shaggy	毛茸茸
doorn	doorn
ldl	ldl
roza	roza
regierungsbezirk	regierungsbezirk
kda	kda
logica	logica
dla	dla
aman	阿曼
bouvier	bouvier
megumi	惠
thb	thb
constantia	constantia
niebuhr	niebuhr
halogénové	鹵
halogénové	鹵素
vztah	戀愛
vztah	感情
vztah	關係
lilia	lilia
velox	velox
giardini	giardini
sonne	sonne
anthus	anthus
dimm	dimms
hrče	顛簸
drsne	毛坯
drsne	粗
drsne	粗糙
matrox	matrox
lanta	lanta
hnd	gni
sbc	sbc
metamorphoses	metamorphoses
ame	ames
ame	ame
dann	dann
žlčník	膽囊
pomaličky	慢慢地
crj	crj
vďačnosť	感恩
onyx	瑪瑙
bering	bering
snecma	snecma
venere	venere
požehnaná	祝福
požehnaná	有福
gastonia	gastonia
kúpať	沐浴
žalári	地牢
joulov	焦耳
esejci	essenes
tron	創
tron	tron
ramadán	ramadan
bója	浮標
nasser	nasser
nasser	納賽爾
brightman	brightman
macfarlane	macfarlane
plytčín	淺灘
jep	jep
uff	呼
uff	唷
emb	emb
cras	cras
dağ	dag
selberg	selberg
funkadelic	funkadelic
soundcloud	soundcloud
verizon	verizon
pontivy	pontivy
lyžice	匙
lyžice	勺
lyžice	勺子
lyžice	湯匙
aea	aea
kilogramoch	千克
kilogramoch	公斤
skateboarding	滑板
coenovci	coen
thacker	thacker
prikrývky	毛毯
účtovanie	會計
účtovanie	計費
účtovanie	帳單
toast	吐司
toast	土司
toast	敬酒
hedlund	hedlund
naef	naef
spe	spe
poprsie	胸圍
zateplenie	絕緣
xxxix	xxxix
tristar	tristar
nestrannosti	公正性
nestrannosti	公正
nestrannosti	不偏不倚
antikoncepciu	避孕
zyx	zyx
podchladenie	低溫
veľkoobchodník	批發商
sezónneho	季節
bábätko	嬰兒
bábätko	baby
bábätko	寶貝
bábätko	寶寶
edelstein	edelstein
stevan	stevan
bayard	bayard
chutný	美味
gadolínium	釓
teo	teo
kyung	慶
selbstverlag	selbstverlag
quillen	quillen
neptúnium	鎿
lákavé	誘人
lákavé	誘人
toxínov	毒素
fergus	fergus
neto	neto
ovidiu	ovidiu
skateboard	滑板
halperin	halperin
lawrencium	鐒
birger	birger
estes	estes
majewski	majewski
yen	日圓
fenchurch	fenchurch
sag	sag
kredity	點數
kredity	信用
kredity	學分
kredity	信貸
kolonizačnej	殖民
yoon	尹
yoon	允
yoon	雲
petržlen	香芹
petržlen	香菜
príchute	口味
príchute	風味
príchute	風味
geometridae	geometridae
ciconiidae	ciconiidae
dao	道
aeróbne	有氧
mandrake	mandrake
karanténe	隔離
karanténe	檢疫
spracovateľov	處理器
begriff	begriff
katholische	katholische
pfarrkirche	pfarrkirche
blondína	金髮
schaefer	schaefer
vonných	香水
barocco	barocco
užívajúcich	接收
kee	kee
henkel	henkel
wink	眨眼
nezlučiteľná	不相容
ricoeur	ricoeur
zazrieť	一瞥
anak	anak
epinefrín	腎上腺素
pbo	pbo
aškelon	ashkelon
kalcitonín	calcitonin
kaša	粥
osmium	鋨
etheridge	etheridge
nervózny	緊張
seeler	seeler
cnr	cnr
kpl	kpl
aed	aed
poctivosť	誠信
poctivosť	完整性
poctivosť	正直
poctivosť	誠信
poctivosť	誠實
detonáciu	爆炸
detonáciu	引爆
domo	domo
fcbarcelona	fcbarcelona
sidorova	sidorova
upokojujúce	安慰
keystone	基石
zaslúžiť	掙
zaslúžiť	賺取
zaslúžiť	賺
ibi	ibi
juga	yuga
počať	受孕
dobzhansky	dobzhansky
tekirdağ	tekirdağ
zastrašovanie	恫嚇
zastrašovanie	恐嚇
hematóm	血腫
reštrukturalizácie	重組
reštrukturalizácie	改組
houtman	houtman
lyric	歌詞
skd	skd
synchronizovať	同步
synchronizovať	同步
pestovatelia	製片人
žeriavotvaré	gruiformes
ruficollis	ruficollis
hou	侯
mahájána	大乘
gaines	gaines
faidon	phaidon
cebit	cebit
sprachen	sprachen
transakciu	交易
lektorov	講師
tattoo	紋身
tattoo	刺青
tosh	tosh
cline	cline
lakmus	石蕊
giugiaro	giugiaro
danza	danza
metzger	metzger
ukotvenie	錨
zatienili	黯然失色
poljak	poljak
gpo	gpo
marchal	marchal
neoplan	neoplan
eptesicus	eptesicus
poitier	poitier
struthio	struthio
koc	koc
eisa	eisa
grammophon	grammophon
prípitok	吐司
prípitok	土司
prípitok	敬酒
flipper	flipper
folikulov	卵泡
tringa	tringa
opitá	醉
opitá	醉酒
opitá	喝醉
puky	芽
mikrónov	微米
zbabelec	懦夫
intifády	起義
vznášadlo	氣墊船
žiariť	閃耀
žiariť	發光
žiariť	光芒
žiariť	螢光
žiariť	發光
drancovať	掠奪
drancovať	劫掠
mehdi	mehdi
púpavy	蒲公英
výpadov	架次
antivírus	防毒
termit	白蟻
provízie	傭金
mulica	騾子
mulica	騾
soe	soe
geertz	geertz
radiánoch	弧度
dalian	大連
maher	maher
glis	glis
nomina	nomina
pungens	pungens
hosting	托管
hosting	主機
hosting	主辦
molot	molot
bai	白
heyman	heyman
sneží	下雪
jinn	晉
mcallister	mcallister
metalíza	螢光
bieločelá	albifrons
pty	pty
ravi	ravi
neoceniteľné	無價
neoceniteľné	無價之寶
baktericídne	殺菌
kráľovna	女王
kráľovna	皇后
kráľovna	queen
kráľovna	王后
rahman	rahman
mauss	mauss
codemasters	codemasters
carola	carola
adirondack	adirondack
cuthbert	cuthbert
mosel	mosel
žobráci	乞丐
fruhstorfer	fruhstorfer
zostaň	留
zostaň	留下
zostaň	留下來
uht	uht
ohnúť	彎曲
ohnúť	彎彎
ohnúť	彎
hanser	hanser
rut	rut
zmiešavanie	混合
ausstellung	ausstellung
foss	foss
ruan	阮
jasmin	jasmin
gully	gully
gully	溝渠
cci	cci
alergiu	過敏症
alergiu	過敏
alergiu	過敏
phineas	phineas
curran	curran
lambe	lambe
aiguille	aiguille
aranda	aranda
smeets	smeets
travolta	travolta
paradies	paradies
lav	lav
žalúzie	百葉窗
pozeranie	檢視
pozeranie	瀏覽
neporazený	不敗
presvedčivá	說服
blatt	blatt
nadph	nadph
mardi	mardi
pridelenia	指派
pridelenia	轉讓
pridelenia	撥款
pridelenia	借調
sandále	涼鞋
sandále	涼鞋
pek	pek
woodland	林地
tremor	震動
oberkommando	oberkommando
prehĺbiť	加深
prehĺbiť	深化
translink	translink
gaudino	gaudino
ulla	ulla
pohovory	面談
pohovory	訪談
pohovory	面試
pohovory	採訪
pohovory	約談
sybil	sybil
koherentné	連貫
modiano	modiano
mackaye	mackaye
caitlin	caitlin
lottum	lottum
riedenie	稀釋
riedenie	稀釋
riedenie	淡化
plein	plein
mysterio	mysterio
bosá	赤腳
bosá	赤足
mercurial	mercurial
sladkosť	糖果
sladkosť	糖
tibi	tibi
hrdze	鐵鏽
hrdze	生鏽
hrdze	鏽
demoláciu	拆毀
demoláciu	拆除
kad	kad
polsce	polsce
zostatky	結餘
zostatky	餘額
jallieu	jallieu
štvrťročné	季刊
štvrťročné	每季
štvrťročné	季度
trezor	金庫
reverznej	逆
reverznej	反轉
reverznej	扭轉
reverznej	反向
reverznej	倒轉
laska	戀愛
laska	愛
laska	love
laska	愛情
jervis	jervis
libido	性慾
yamaguchi	山口
almagest	almagest
rušivý	破壞性
mcv	mcv
mesoplodon	mesoplodon
inverznú	逆
ccitt	ccitt
joko	joko
ubi	ubi
crockett	crockett
mccreary	mccreary
tmc	tmc
kein	kein
bugzilla	bugzilla
jarl	jarl
eugenius	eugenius
eteeq	eteeq
tancovanie	舞蹈
tancovanie	舞動
tancovanie	跳舞
tancovanie	舞
theos	theos
skleníkoch	溫室
chon	chon
linguistica	linguistica
shaanxi	陝西
waldorf	waldorf
weltfussball	weltfussball
barrichello	barrichello
injekciu	注射
injekciu	注射
injekciu	注入
juninho	juninho
phoiac	phoiac
streep	streep
ouvrages	ouvrages
appiah	appiah
hfs	hfs
sadenice	小苗
sadenice	幼苗
sadenice	苗
obťažovania	騷擾
ncbi	ncbi
sather	sather
recueil	recueil
garrix	garrix
citeseer	citeseer
kvantifikáciu	量化
kvantifikáciu	定量
smiešny	可笑
viasat	viasat
minú	花費
haddad	haddad
diktátorov	獨裁者
mačiatko	小貓
neposlušné	淘氣
neposlušné	調皮
neposlušné	頑皮
pah	pah
tarascon	tarascon
hlasujte	表決
hlasujte	投票
wein	wein
nelegálna	非法
noord	noord
bezdomovci	無家可歸
empereur	empereur
bathgate	bathgate
mladiství	青少年
pokladníc	庫藏
gxf	gxf
howlin	howlin
gat	gat
jia	賈
cfr	cfr
freytag	freytag
artcyclopedia	artcyclopedia
desaťnožce	decapoda
obs	obs
vyrytým	刻
vyrytým	刻字
edd	edd
genevieve	genevieve
isler	isler
pse	pse
dalglish	dalglish
mcauley	mcauley
fim	fim
stigler	stigler
rahn	rahn
rois	rois
bioware	bioware
tham	tham
parthenos	parthenos
vynásobením	倍增
planetmath	planetmath
chráň	保護
horneyová	horney
dojčenia	哺乳
svensk	svensk
kornet	kornet
wulff	wulff
okapi	okapi
sdi	sdi
žalobcom	原告
scolari	scolari
koexistovať	並存
koexistovať	共存
ckm	ckm
steinke	steinke
mixér	攪拌機
smrteľníkov	凡人
vysledky	成果
vysledky	結果
jaan	jaan
pokladni	結賬
tfl	tfl
franky	franky
velit	velit
crompton	crompton
nadčas	加班
nadčas	加班費
mučeníctvo	殉難
huy	輝
šokovaná	震驚
polyuretánu	聚氨酯
sportivo	sportivo
interieur	interieur
panamera	panamera
poisťovníctvo	保險費
poisťovníctvo	保險
juna	淳
juna	俊
crna	crna
igla	igla
agregácie	彙總
agregácie	合計
agregácie	聚合
pristúpenia	入世
pristúpenia	加入
riccioli	riccioli
vakcínu	疫苗
škriatkovia	妖精
destino	destino
hadad	hadad
chimie	chimie
arete	arete
kolibrík	蜂鳥
zvedavá	好奇
buldozér	推土機
ctv	ctv
neprimeraná	不足
neprimeraná	不當
cortez	cortez
altera	altera
rohože	墊子
xenónové	氙
xmm	xmm
petersson	petersson
mpg	mpg
migrujúcich	遷移
migrujúcich	遷徙
nahnevaní	生氣
nahnevaní	怒
nahnevaní	憤怒
idris	idris
liliaceae	liliaceae
vmax	vmax
astragalus	astragalus
courteney	courteney
militarizmus	軍國主義
verlagsgesellschaft	verlagsgesellschaft
equis	equis
rosaceae	rosaceae
wer	wer
zmraziť	冷凍
zmraziť	凍結
titulku	頭條
shun	順
nadváhou	超重
swizz	swizz
kokos	椰
kokos	椰子
zeiten	zeiten
aina	aina
dermatitída	皮炎
udi	udi
baeyer	baeyer
nuku	nuku
hrachová	豌豆
bonaire	bonaire
doprovod	陪同
doprovod	護航
doprovod	護送
chengdu	成都
cbu	cbu
imprimerie	imprimerie
brijeg	brijeg
gasol	gasol
seite	seite
gflops	gflops
thunderball	thunderball
smd	smd
potlačou	烙印
potlačou	印記
vankúše	枕頭
vankúše	緩衝
predstavujeme	引入
predstavujeme	介紹
majorelle	majorelle
rafinesque	rafinesque
kuga	kuga
diapozitívy	幻燈片
erman	erman
ghiberti	ghiberti
obličku	腎臟
obličku	腎
nadhadzovač	投手
kitson	kitson
paulinus	paulinus
veľkoobchodníkov	批發商
baa	baa
laberge	laberge
schatten	schatten
vykastrovaný	閹割
alexandri	alexandri
komm	komm
amnh	amnh
dsg	dsg
fratelli	fratelli
thorstein	thorstein
thymus	胸腺
inmarsat	inmarsat
smrčok	morchella
lda	lda
kava	咖啡
sempronius	sempronius
arbuthnot	arbuthnot
siamské	暹羅
odpočítať	扣除
odpočítať	扣減
odpočítať	扣除
pión	pion
lesba	女同志
zmiešať	搭配
zmiešať	組合
zmiešať	混合
zmiešať	混合
abbr	abbr
sterilizácie	絕育
cjm	cjm
burm	burm
žetóny	薯條
žetóny	籌碼
compactflash	compactflash
legitímnosť	合法性
vyúčtovanie	計費
vyúčtovanie	帳單
taxíkom	計程車
taxíkom	出租
pupa	蛹
mcguire	mcguire
quien	quien
icann	icann
letteratura	letteratura
xel	xel
alcatel	alcatel
neuromancer	neuromancer
barracuda	魣
barracuda	梭魚
plastid	plastid
milhaud	milhaud
wlan	wlan
tendre	投標
deng	登
deng	鄧
zlučiteľné	相容
reciprocity	互惠
depozit	保證金
depozit	存
depozit	存款
depozit	押金
pkt	pkt
mamiit	mamiit
cls	cls
dilemu	困境
dilemu	進退兩難
cruces	cruces
medaille	medaille
bĺch	跳蚤
hays	hays
brianna	brianna
marciano	marciano
vanellus	vanellus
mcp	mcp
kaskade	kaskade
pucci	pucci
jablkový	apple
jablkový	蘋果
radovať	歡欣鼓舞
radovať	歡喜
fierro	fierro
chrysaetos	chrysaetos
zmätené	混淆
zmätené	困惑
tínedžeri	青少年
architettura	architettura
makeup	化妝
makeup	化妝品
pašovania	走私
pašovania	偷渡
rosný	露水
albarn	albarn
orgován	淡紫色
starostlivý	關懷
starostlivý	關愛
starostlivý	愛心
starostlivý	關心
alula	alula
plenárne	全會
pires	pires
methode	methode
melitaea	melitaea
seaford	seaford
cba	cba
atl	atl
shinto	神道
oakville	oakville
večierka	宵禁
zena	女人
zena	女
zena	女子
zena	妻子
osu	osu
ignis	ignis
uncollapsed	uncollapsed
virgen	virgen
grund	grund
guľku	子彈
guľku	彈頭
stadionul	stadionul
blob	斑點
steadman	steadman
dah	dah
cinclus	cinclus
analógií	類比
gba	gba
civ	civ
genet	獛
ribóza	核糖
vrhače	發射器
zina	zina
drzý	厚臉皮
drzý	厚顏無恥
dunedin	dunedin
marray	marray
vitalitu	活力
vitalitu	生命力
zberný	支線
okc	okc
sobe	sobe
xtc	xtc
telefon	電話
telefon	手機
telefon	電話
kreviet	蝦
gabi	gabi
cpt	cpt
shenzhen	深圳
macv	macv
pchjongjangu	平壤
sauropod	sauropod
lamento	lamento
kelo	kelo
ananás	鳳梨
ananás	鳳梨
ananás	菠蘿
aufbau	aufbau
rezbárskych	刻
rezbárskych	雕刻
ansel	ansel
konzultačné	咨詢
konzultačné	咨詢
kempes	kempes
negramotnosti	文盲率
negramotnosti	文盲
negramotnosti	掃盲
jayne	jayne
gambetta	gambetta
summerslam	summerslam
montmirail	montmirail
delp	delp
furtwängler	furtwängler
marxista	馬克思主義
exciter	exciter
turbulencií	動蕩
turbulencií	動亂
priedušnica	氣管
timm	timm
odpočúvania	監聽
schaumburg	schaumburg
retroaktívne	追溯
openssh	openssh
zastava	zastava
kleines	kleines
heuvel	heuvel
lydekker	lydekker
bildung	bildung
hanobenie	誹謗罪
hanobenie	誹謗
tarcisio	tarcisio
dennett	dennett
wsdl	wsdl
neuzeit	neuzeit
smass	smass
drupal	drupal
vločka	雪花
rotrou	rotrou
rozmazané	模糊不清
rozmazané	模糊
rozmazané	模糊
lian	廉
lian	蓮
atletico	atletico
predkladané	提交
gazzálí	ghazali
arbres	arbres
ofsajd	越位
konštelácie	星座
brownlee	brownlee
inštalovanie	安裝
backeb	backeb
aiko	aiko
vlnité	波紋
vlnité	波浪
negatívy	底片
mcdermott	mcdermott
wollstonecraftová	wollstonecraft
jasmina	jasmina
lekárnikov	藥劑師
svu	svu
dode	dode
obkladové	灶
lehrer	lehrer
zfs	zfs
mallard	野鴨
acqua	acqua
ofdm	ofdm
cobol	cobol
todi	todi
vtol	vtol
weisse	weisse
násilník	強姦犯
zraz	集結
zraz	集會
zhi	志
gastein	gastein
triangulácie	三角
abernathy	abernathy
noemi	noemi
daze	發呆
kieślowski	kieślowski
namyslený	自負
antonietta	antonietta
heyne	heyne
militare	militare
cuomo	cuomo
karamel	焦糖
parabolický	拋物線
vrodeným	先天
vrodeným	先天性
vcera	昨天
vcera	昨日
smašnovová	smashnova
zrazy	團聚
kilowatt	千瓦
jada	jada
chladničke	冰箱
zverstvá	暴行
melanín	黑色素
cukrík	糖果
cukrík	糖
autodromo	autodromo
ysl	ysl
tiere	tiere
slušná	體面
slušná	正派
bie	bie
tek	tek
ceeb	ceeb
lycaenidae	lycaenidae
blot	blot
raimundo	raimundo
typus	䱵
cavaliere	cavaliere
clem	clem
brochu	brochu
isc	isc
bjj	bjj
iptv	iptv
felicity	felicity
levey	levey
toyo	東洋
toyo	toyo
kelli	kelli
konfiškáciu	充公
konfiškáciu	沒收
dlžníci	借款人
beste	beste
bernat	bernat
opravný	改正
opravný	糾正
opravný	校正
opravný	更正
meriones	meriones
sakurai	櫻井
realista	現實主義
zorro	浪子
nupedia	nupedia
anfang	anfang
jedálenský	餐飲
jedálenský	用餐
jedálenský	進餐
siculus	siculus
faris	faris
traces	痕跡
tcdd	tcdd
rsr	rsr
bul	bul
škatule	方框
sbf	sbf
jezik	jezik
bfr	bfr
cdi	cdi
svitolina	svitolina
prípojných	拖車
entstehung	entstehung
kaoru	薰
