και	та
χοληστερίνη	холестерину
τουργκένιεφ	тургенєв
καυγάς	бій
καυγάς	бійка
καυγάς	fight
οβιδοβόλο	гаубиця
ινφάντε	інфант
γραβάτα	краватка
γραβάτα	краватку
διακοσμητής	декоратор
πικαρδίας	пікардія
ηλικιωμένα	старих
μπρας	латунь
ντενέβ	денев
εκλεπτυσμένο	вишуканим
ερύθημα	еритема
βιντάλ	відаль
περάτωση	завершення
περάτωση	доповнення
περάτωση	завершення
κρίνα	лілії
τυχερή	пощастило
τυχερή	щасливим
τυχερή	щасливчик
μιτοχονδριακό	мітохондріальна
σδ	ics
σφαλερίτης	сфалерит
εκκενώσει	покине
μεξικάνικο	мексиканська
μεξικάνικο	мексиканський
μετρα	заходи
σαρωτή	сканер
σαρωτή	сканера
γιουτλάνδη	ютландія
τόμμυ	томмі
τόμμυ	томі
ντόνελ	доннелл
νατουραλισμός	натуралізм
ημίθεος	напівбоги
βελάσκο	веласко
ανυπομονησία	невгамовний
κοντα	поблизу
κοντα	поруч
κοντα	поряд
κοντα	близько
κοντα	біля
μανάους	манаус
συνετή	виправданий
μακάκος	macaca
μακάκος	макака
λέβιν	левін
εκροές	виведення
αφαλάτωσης	опріснення
μανού	ману
τζέιμσον	джеймсон
κίλερ	кілер
ράμφη	дзьоби
μηνιαίως	щомісяця
μηνιαίως	місячного
μηνιαίως	місячний
βάλσαμο	бальзам
αμυγδάλου	мигдаль
τραμπ	трамп
χατογιάμα	хатояма
κλεμμένο	вкрадено
κλεμμένο	вкрадені
κλεμμένο	вкрали
φωσφορυλίωση	фосфорилювання
ταύρους	бики
προτιμάτε	перевагу
σόσα	соса
μουτζαχεντίν	моджахеди
μακέι	маккей
υδρα	гідра
μορέτι	моретті
τρανσέξουαλ	трансгендерність
νετάνια	нетанья
σικ	шикарний
στάζι	штазі
ποιμενική	пастораль
ασράφ	ашраф
μπάαντε	бааде
βραδινό	обід
βραδινό	вечеря
βραδινό	вечерю
γκάρντινερ	гардінер
βιοηθικής	біоетика
εξηγήθηκε	пояснив
εξηγήθηκε	пояснила
χρυσο	золота
χρυσο	gold
χρυσο	золоті
χρυσο	золото
λουθηρανισμό	лютеранство
φιλοξενούμενοι	гості
μόρντορ	мордору
μόρντορ	мордор
κουδούνι	дзвінок
κουδούνι	дзвінка
κουδούνι	bell
κουδούνι	белл
κουδούνι	дзвін
κουδούνι	дзвінок
υπόστεγα	проливає
αόρατοι	невидимі
αόρατοι	невидимий
χαζό	тупі
χαζό	тупа
χαζό	нерозумно
επικερδής	вигідно
συστροφή	викривлення
σαλίμ	салім
λορέτα	лоретта
μπλουμφοντέιν	блумфонтейн
γούπι	вупі
άροτρο	плуг
κόλουρο	обрізаний
σίντο	синто
σουάνσον	свенсон
υπονομεύσει	завадити
σχεση	стосунки
σχεση	взаємовідношення
μουλάρι	mule
πνίγει	знищило
μάνκο	манко
ντέμπρα	дебра
αναλύσουμε	аналізувати
αναλύσουμε	проаналізувати
ψηλοί	високий
μάλκοβιτς	малкович
οριστικές	definitive
διαδικαστικά	процесуальне
συγκεντρωμένος	фокусі
διαστρωμάτωσης	стратифікація
κράλοβε	кралове
ταΐζει	стрічки
ταΐζει	подачі
ταΐζει	подач
μαχαιριά	стаб
εμετός	блювання
ξεχνά	забуває
ξεχνά	забуде
ρίβερς	річок
ρίβερς	річки
ρίβερς	ріки
νανούρισμα	колискова
λάρρυ	ларрі
λάρρυ	ларі
λάρρυ	лері
σχεδιαγράμματα	креслень
αμαξοστοιχίας	потяг
αμαξοστοιχίας	поїзд
παρεχόμενες	надані
παρεχόμενες	надано
αγανακτισμένοι	обурені
νίνιο	niño
μπορς	борщ
επαγρύπνηση	спокій
μπικίνι	бікіні
πνιγμός	утоплення
σουβλάκι	кебаб
διαφώτιση	просвіти
διαφώτιση	пізнання
γκρίνγουντ	грінвуд
μοντέρο	монтеро
όργια	оргія
έστερ	естер
εποικοδομητικό	конструктивна
τιγκράν	тигран
καλεβάλα	калевала
ντέιβιντσον	девідсон
βαμμένη	намалювала
βαμμένη	малюють
γκλάντις	гледіс
χωρα	країни
χωρα	країна
χωρα	кантрі
σίσσυ	спідниці
χιρς	гірш
παίξουμε	відтворити
παίξουμε	грати
παίξουμε	програти
ματζέντα	бузковий
ματζέντα	малиновий
ενθουσιασμένη	хвилюється
γουίλκινς	вілкінс
διαταραγμένη	заважав
σερενγκέτι	серенгеті
σοριάνο	соріано
ζερεμί	жеремі
διηλεκτρικό	діелектрики
πορτοφόλι	гаманець
πορτοφόλι	гаманці
αντιστάθμιση	компенсація
αντιστάθμιση	зміщення
αντιστάθμιση	зсув
αντιστάθμιση	відступ
τίκβα	тіква
βαλέριο	валеріо
θυσιάζοντας	самопожертву
ιδια	збігається
ιδια	однаковий
ιδια	однакові
ιδια	same
ιδια	самий
βορικό	борна
ετε	eif
συνταξιούχους	пенсіонери
συνταξιούχους	пенсіонерів
αβάσιμη	підтвердилися
μάγκα	чувак
χαμντί	хамді
εκδοθέν	видала
εκδοθέν	виданий
εκδοθέν	випущено
κλαφ	клаф
λίμπερμαν	ліберман
κουτάβι	цуцик
κουτάβι	песик
άλμπους	albus
ισημεριών	рівнодення
κανάτα	глечик
κανάτα	юг
ψημένα	приготував
ψημένα	приготували
ψημένα	готувала
ψημένα	згоріло
λεκ	лек
άιβς	айвз
αποστάτης	renegade
ντόρι	дорі
αρειανισμός	аріанство
εφευρετικότητα	винахідливість
μότου	motu
μπασκορτοστάν	башкортостан
παρεγκεφαλίδα	мозочок
πρωην	колишні
πρωην	колишній
θαμμένο	похований
θαμμένο	поховані
τερέζ	тереза
κοροϊδεύει	знущатися
ύπουλα	хитрі
ναταλί	наталі
παρακολούθησα	дивились
παρακολούθησα	дивилися
παρακολούθησα	дивився
