है	האי
डिवाइस	מכשיר
डिवाइस	ההתקן
डिवाइस	התקן
डिवाइस	מתקן
डिवाइस	המכשיר
डिवाइस	מכשירים
डिवाइस	התקנים
लियोन	לאון
लियोन	ליאון
हीन	קטין
हीन	שולי
हीन	מינור
ऑब्जेक्ट	האובייקט
ऑब्जेक्ट	אובייקט
ऑब्जेक्ट	חפץ
ऑब्जेक्ट	עצמים
ऑब्जेक्ट	אובייקט
ऑब्जेक्ट	חפצים
ऑब्जेक्ट	אובייקטים
पेंटिंग	צביעה
पेंटिंग	ציור
सूचियाँ	רשימות
एमटीवी	mtv
एवरेस्ट	האוורסט
आतंकवादियों	מיליטנטים
आतंकवादियों	טרוריסטים
आतंकवादियों	מחבלים
बकरी	עז
बकरी	תיש
स्विफ्ट	סוויפט
स्विफ्ट	מהיר
कुर्सी	כסא
कुर्सी	כיסא
सांचे	עובש
क्षितिज	אופק
दोहरा	מכפיל
दोहरा	כפול
दोहरा	דאבל
दोहरा	זוגי
रैली	ראלי
संविदा	חוזה
शोधकर्ता	חוקרת
शोधकर्ता	חוקר
नेटस्केप	netscape
रॉबिन	רובין
बैंगनी	סגול
बैंगनी	סגולה
बैंगनी	סיגליות
बैंगनी	חציל
बैंगनी	ויולט
व्यू	השוער
व्यू	שוער
प्रक्षेपास्त्र	רוקט
प्रक्षेपास्त्र	טיל
प्रक्षेपास्त्र	רקטה
प्रक्षेपास्त्र	טיל
प्रक्षेपास्त्र	הטיל
स्वैच्छिक	בהתנדבות
स्वैच्छिक	מרצון
फोटोग्राफी	צילום
प्रौढ़	בוגרת
प्रौढ़	בוגר
प्रौढ़	מבוגר
कैलिफ़ोर्निया	קליפורניה
कैलगरी	קלגרי
पैकेट	חבילה
साउंडट्रैक	פסקול
महलों	ארמונות
वार्तालाप	שיחה
वार्तालाप	השיחה
वार्तालाप	שיחת
वार्तालाप	שיחות
टीले	דיונות
बुद्धिमान	חכם
बुद्धिमान	אינטליגנטית
बुद्धिमान	נבון
बुद्धिमान	אינטליגנציה
बुद्धिमान	אינטליגנטי
उभरते	מתגלים
फोकस	להתרכז
फोकस	מיקוד
फोकस	פוקוס
वर्चस्व	נשלט
रुझान	מגמה
रुझान	מגמות
रुझान	פופולרי
रुझान	פופולריות
रुझान	פופולריים
वेशभूषा	תלבושת
वेशभूषा	התחפושת
वेशभूषा	תחפושת
वेशभूषा	תלבושות
वेशभूषा	תחפושות
भागीदार	משתתפים
भागीदार	משתתפים
भागीदार	משתתפת
भागीदार	משתתף
स्पेंसर	ספנסר
विक्रेताओं	סלרס
विक्रेताओं	המוכרים
विक्रेताओं	מוכרים
वान	ואן
नाभि	הטבור
तुर्कमेनिस्तान	טורקמניסטן
देखिए	ראי
देखिए	רואה
देखिए	ראה
आधुनिकता	המודרניות
आधुनिकता	מודרניות
रॉबर्ट्स	רוברטס
क्लाइंट	לקוחה
क्लाइंट	הלקוח
क्लाइंट	לקוח
क्लाइंट	לקוחות
गर्भाधान	הפריה
डायरी	יומני
डायरी	יומן
अपडेट	עדכני
अपडेट	עדכון
अपडेट	העדכון
अपडेट	עדכן
अपडेट	עדכונים
अपडेट	עדכוני
अपडेट	העדכונים
चैम्पियन	אלופה
चैम्पियन	אלוף
चैम्पियन	אלוף
चैम्पियन	אלופה
डेनिस	דניס
डेनिस	דניז
डेनिस	דניס
डेनिस	דניס
जोएल	יואל
मैगज़ीन	מגזינים
सीमाएं	המגבלות
सीमाएं	מגבלות
शंघाई	שנחאי
किट	ערכה
किट	קיט
भ्रमित	מבולבלת
भ्रमित	מבולבל
भ्रमित	מבולבלים
बाप	אבא
बाप	אבי
बाप	אב
थाली	צלחת
नग्न	ערומות
नग्न	ערום
नग्न	עירום
नग्न	עירומים
नग्न	עירומה
नग्न	ערומה
नग्न	עירום
कार्यभार	משימות
कार्यभार	משימה
कार्यभार	מטלה
एनालॉग	אנלוגי
प्रतिबिंब	ההשתקפות
प्रतिबिंब	השתקפות
प्रतिबिंब	מראה
प्रतिबिंब	ראי
प्रतिबिंब	המראה
ब्लेड	בלייד
ब्लेड	להב
ब्लेड	סכיני
ब्लेड	להבים
सदिश	וקטור
सदिश	וקטורים
स्थगित	השהייה
स्थगित	להשעות
स्थगित	השהיה
स्थगित	בהמתנה
स्थगित	ממתין
गिरोह	גאנג
गिरोह	כנופיה
दायित्वों	מחויבויות
दायित्वों	התחייבויות
पावन	קדושה
पावन	קודש
पावन	קדוש
पावन	קדושים
मर्यादा	כבוד
बैले	בלט
बसंत	אביב
बसंत	מעיין
बसंत	האביב
बसंत	קפיץ
शर्ट	החולצה
शर्ट	חולצת
शर्ट	חולצה
शर्ट	החולצות
शर्ट	חולצות
न्यायाधीशों	שופטים
तेरी	טרי
सेंसर	חיישני
सेंसर	החיישנים
सेंसर	חיישנים
सेंसर	חיישן
स्टैंड	עמוד
स्टैंड	סטנד
स्टैंड	לעמוד
स्टैंड	דוכני
स्टैंड	עומד
उपनिवेशों	מושבת
उपनिवेशों	המושבה
उपनिवेशों	מושבה
बहुवचन	ברבים
बहुवचन	רבים
एकाधिकार	מונופול
विनाशकारी	אסון
विनाशकारी	הורס
विनाशकारी	הורסת
मिसौरी	מיזורי
मारी	מרי
मारी	מארי
कार्गो	מטען
शुभारंभ	משגר
आमेर	עאמר
दारा	דריוס
दारा	דארה
दारा	דרה
फ़्रांसीसी	צרפתי
फ़्रांसीसी	צרפתית
फ़्रांसीसी	צרפתים
जादूगर	מכשף
जादूगर	קוסם
जादूगर	אשף
जादूगर	הקוסם
जादूगर	קוסמים
जादूगर	קוסם
पड़ेगा	חייב
प्रतिमान	דפוס
प्रतिमान	תבנית
प्रतिमान	הפרדיגמה
सच्चा	נכונות
सच्चा	אמת
सच्चा	נכון
अमोनिया	אמוניה
विश्लेषणात्मक	אנליטי
प्रतिबद्धता	מחוייבות
प्रतिबद्धता	התחייבות
प्रतिबद्धता	מחויבות
विधायिका	המחוקקת
पकड़ा	אחז
पकड़ा	תפס
कॉफ़ी	קצרצרים
कॉफ़ी	קפה
उल्टा	הפוך
उल्टा	רוורס
एलेन	אלן
किराए	פארס
किराए	שכירות
किराए	להשכרה
किराए	השכרה
एस्टन	אסטון
मांसपेशी	שרירים
मांसपेशी	שריר
विषाक्त	רעילה
विषाक्त	רעיל
विषाक्त	רעילות
तूफ़ान	סערות
तूफ़ान	סופות
तूफ़ान	טייפון
तूफ़ान	סערה
तूफ़ान	סופה
तूफ़ान	סטורם
कड़ा	מהודק
कड़ा	צמודה
कड़ा	הדוק
कड़ा	צמוד
कड़ा	חזק
कड़ा	קשה
कड़ा	קשיח
बदली	מעונן
एंजाइम	אנזים
मूसा	מוזס
मूसा	משה
मूसा	מוסא
पिंक	ורודה
पिंक	וורוד
पिंक	פינק
पिंक	ורוד
बैरी	ברי
बैरी	בארי
बैरी	אנטגוניסט
कॉमर्स	מסחר
चलाना	ביצוע
दादी	סבתא
दादी	סבתא
कमिश्नर	הנציב
कमिश्नर	ניצב
कमिश्नर	נציב
पहाड़ियाँ	הגבעות
पहाड़ियाँ	הילס
पहाड़ियाँ	גבעות
मैथ्यू	מתיו
गंधक	גופרית
