kategória	категорија
cartagene	картагена
pohnpei	понпеј
kombajn	собирачка
vďačnosť	благодарност
onyx	оникс
výstredný	ексцентричен
meißen	мајсен
požehnaná	благословено
požehnaná	благословен
požehnaná	благословена
požehnaná	блажени
požehnaná	благословени
sukničkár	женкар
kúpať	капат
escaldes	ескалдес
žalári	зандана
mastektómia	мастектомија
tron	трон
ramadán	рамазан
ramadán	рамадан
varsity	кајгана
centralizované	централизирана
nasser	насер
kut	кут
roddenberry	роденбери
krugman	кругман
shia	шиа
curri	цури
woolf	вулф
wacken	wacken
xibalba	шибалба
cras	cras
čarodejníckom	викан
slagelse	slagelse
shephard	шепард
mc²	mc²
polysacharid	полисахарид
arlingtone	арлингтон
soundcloud	soundcloud
verizon	verizon
danilov	данилов
kommune	kommune
milimetroch	милиметри
lyžice	лажички
lyžice	лажици
lyžice	лажица
aeruginosus	aeruginosus
puntland	пунтленд
sikhizmus	сикизам
kilogramoch	кг
ponížený	понижен
kašubčina	кашупски
zreje	узреваат
potrestaná	казнет
potrestaná	казнети
olinda	olinda
angustifolia	angustifolia
prikrývky	ќебиња
účtovanie	сметководство
účtovanie	наплата
vybuchnúť	експлодира
toast	тост
toast	здравица
spe	свп
poprsie	биста
tristar	tristar
sloane	слоан
nestrannosti	непристрасност
antikoncepciu	контрацепција
bezbranných	беспомошни
podchladenie	хипотермија
sezónneho	сезонски
sezónneho	сезонска
bábätko	бебе
bábätko	орце
bábätko	душичка
bábätko	срце
stevan	стеван
atque	atque
chutný	вкусен
chutný	вкусно
chutný	вкусна
chutný	вкусни
populizmus	популизам
gadolínium	гадолиниум
ronny	рони
hibbert	хиберт
teo	тео
kyung	кјунг
zeki	зеки
fanning	фенинг
simbel	симбел
neptúnium	нептуниум
niacín	ниацин
paleografia	палеографија
prenikavým	зајадлив
lákavé	примамливо
nedosiahnuteľný	недостижна
toxínov	токсини
toxínov	отрови
fergus	фергус
baukis	филимон
skateboard	скејтборд
gish	гиш
korešpondenčných	дописник
jevpatorija	евпаторија
lawrencium	лоренциум
guldenov	гулдени
birger	биргер
tupelo	тупело
audítor	ревизор
yen	јени
glauber	glauber
parametrické	parametric
kredity	кредити
carmela	кармела
kolonizačnej	колонизација
yoon	јун
yoon	јун
petržlen	магдонос
jadrane	јадран
jadrane	јадранот
jadrane	јадранската
jadrane	јадранско
jadrane	јадрански
jadrane	јадранска
príchute	вкусови
príchute	мириси
montanum	montanum
dao	dao
dfa	dfa
karanténe	карантин
sportif	sportif
spracovateľov	процесори
spracovateľov	трансформаторите
ohyby	витка
alka	алка
otago	отаго
balfour	белфор
blondína	русокоса
blondína	плава
germaniae	germaniae
schaefer	шефер
vonných	парфеми
doplňujúca	дополнителните
regenerovať	регенерира
užívajúcich	примањето
užívajúcich	добивајќи
užívajúcich	примање
užívajúcich	примаме
užívajúcich	добивањето
romney	ромни
archaizmus	архаизам
lolo	лоло
amurensis	amurensis
#bfd	#bfd
kee	ки
henkel	хенкел
nezlučiteľná	несоодветен
nezlučiteľná	некомпатибилни
rambo	рамбо
rankin	ранкин
epinefrín	епинефрин
kaša	каша
kaša	каша
osmium	осмиум
nervózny	нервозно
nervózny	нервоза
nervózny	нервозен
nervózny	нервозни
nervózny	нервозна
culkin	калкин
neregistrovaný	нерегистрирани
blick	blick
prepravovaný	транспортирани
landis	лендис
neutralizovať	неутрализира
buzek	бузек
poctivosť	интегритет
poctivosť	искреност
poctivosť	чесност
poctivosť	искреноста
zapaľovacie	предизвикувајќи
detonáciu	детонација
fcbarcelona	fcbarcelona
centralis	centralis
jørgen	jørgen
upokojujúce	смирувачки
mathews	метјус
zaslúžiť	заработи
zaslúžiť	заработуваат
zaslúžiť	заработат
vinkovci	винковци
ibi	ibi
juga	југа
dobzhansky	добжански
tekirdağ	tekirdağ
neoprávnenému	неовластено
zastrašovanie	заплашување
reštrukturalizácie	преструктуирање
reštrukturalizácie	реструктуирање
reštrukturalizácie	реструктуирањето
reštrukturalizácie	реструктуирање
synchronizovať	синхронизација
pestovatelia	продуценти
pestovatelia	производители
pestovatelia	одгледувачи
mumifikované	мумифицирани
helvétska	helvetic
žeriavotvaré	жеравовидни
ruficollis	ruficollis
hou	hou
mahájána	махајана
gaines	гејнс
faidon	phaidon
sistema	sistema
yul	yul
ipoh	ипох
sprachen	sprachen
handke	хандке
transakciu	трансакции
transakciu	трансакција
yamada	јамада
lektorov	предавачи
tattoo	тетоважа
tattoo	тату
barthez	бартез
kautsky	кауцки
beefheart	beefheart
merula	merula
hryzie	гризе
tosh	тош
rezne	шницла
makedonia	makedonia
porušujúce	прекршители
porušujúce	прекршителите
ukotvenie	енкориџ
ukotvenie	сидро
alpinus	alpinus
smrdí	смрди
toda	toda
dokumentovanie	документирање
koc	коч
pliska	плиска
grammophon	грамофон
prípitok	тост
prípitok	здравица
topola	топола
pai	пај
ludo	ludo
tringa	tringa
despina	деспина
opitá	пијана
opitá	пијани
opitá	пијаница
opitá	пијан
puky	пупки
zbabelec	кукавица
coyle	којл
sušený	исушена
sušený	исушени
thüringen	thüringen
marsch	marsch
žiariť	свети
žiariť	блеска
žiariť	сјаен
žiariť	свети
žiariť	сјај
mehdi	мехди
púpavy	глуварче
maskovaný	маскиран
maskovaný	маскирани
maskovaný	маскираните
verba	verba
nakata	наката
antivírus	антивирус
kryptológie	криптологија
termit	термити
provízie	комисии
valhally	валхала
alpinum	alpinum
bilbo	билбо
classe	classe
geertz	гирц
simulátory	симулатори
banjul	банџул
smerovače	рутери
glis	glis
huddersfield	хадерсфилд
galois	галоа
hosting	хостинг
liečené	третиран
liečené	третирана
liečené	третирани
teichmann	тајхман
inverno	inverno
bai	bai
monetarizmus	монетаризам
heyman	хејмен
minsky	minsky
ptuj	птуј
sneží	снег
emg	emg
plodnú	плодна
bieločelá	albifrons
giovinco	џовинко
flughafen	flughafen
skúmavky	цевки
pty	pty
ravi	рави
neoceniteľné	непроценливо
sozopol	созопол
volapük	волапик
kráľovna	queen
kráľovna	кралица
mondiale	мондијал
rahman	рахман
azitromycín	азитромицин
carola	карола
wisla	висла
cuthbert	катберт
žobráci	питачи
žobráci	просјаци
zostaň	остани
estados	estados
taupo	таупо
nikitin	никитин
denim	denim
ohnúť	кривина
ohnúť	bend
isadora	исидора
harelbeke	харелбеке
butikov	бутици
elektronegativita	електронегативност
freire	фреир
jasmin	јасмин
bolonského	болоња
rst	rst
profesionalitu	професионалност
profesionalitu	професионализам
alergiu	алергија
alergiu	алергиски
alergiu	алергичен
desde	desde
mets	метс
sheraton	шератон
lambe	ламбе
reggie	реџи
aiguille	aiguille
bahamských	бахамски
travolta	траволта
municipio	municipio
selke	зелке
wotton	вотон
conor	конор
epilógu	епилог
dimitrovgrad	димитровград
daco	нешто
pozeranie	гледање
neporazený	непоразен
ayrshire	еаршир
presvedčivá	убедлив
presvedčivá	убедлива
presvedčivá	убедливи
presvedčivá	убедувањето
presvedčivá	убедливо
presvedčivá	убедлив
menštruačný	менструален
nadph	nadph
petrovaradíne	петроварадин
pridelenia	задачи
pridelenia	распределби
rau	рао
sandále	сандали
grafton	grafton
mikróbov	микроби
mojave	мохаве
copernicus	коперник
facundo	факундо
schönfeld	шенфелд
zmluvná	договорните
pinnacle	врв
prehĺbiť	продлабочи
prehĺbiť	продлабочување
elixíry	напитоци
ulla	ула
pohovory	интервјуа
sybil	сибил
pseudomonas	pseudomonas
koherentné	кохерентни
modiano	модијано
svazijska	свазиленд
caitlin	кејтлин
riedenie	ослабне
anca	анка
bosá	боси
bosá	боса
reorganizovať	реорганизиран
mercurial	нестабилен
sladkosť	љубезноста
sladkosť	слаткиот
sladkosť	слатки
sladkosť	бомбони
sladkosť	кенди
tibi	tibi
hrdze	раст
fellaini	фелаини
necitlivosť	цепи
dláta	исклесан
vologda	вологда
