から	no
仕上げ	apdare
蓄積	uzkrātā
蓄積	uzkrāti
蓄積	uzkrātās
蓄積	uzkrātie
特色	īpašības
特色	raksturojums
特色	raksturlielumi
牛乳	piens
進入	pieeja
進入	pieeju
ロータリー	rotācijas
春樹	haruki
多項式	polinoma
プラズマ	plazma
プラズマ	plasma
プラズマ	plazmā
プラズマ	plazmas
ルーツ	saknes
ダイジェスト	sagremot
育つ	aug
クルス	cruz
去る	atstājot
独身	vienotā
独身	vienreizēja
独身	vienots
独身	vienotais
独身	bakalaura
ラベル	etiķetes
ラベル	marķējumi
ラベル	etiķetes
ラベル	marķējums
ラベル	etiķete
ファンド	fonda
ファンド	fonds
スピーカー	skaļruni
スピーカー	runātāji
スピーカー	runātājs
スピーカー	runātāja
ディフェンス	aizstāvība
ディフェンス	aizsardzība
ディフェンス	aizstāvība
ディフェンス	aizsardzība
ディフェンス	aizsardzības
診療所	klīnikas
診療所	klīnikā
診療所	klīnika
ミッドナイト	pusnakts
ミッドナイト	pusnaktī
真夜中	pusnakts
真夜中	pusnaktī
ピック	izvēlies
セルゲイ	sergejs
軍曹	seržants
アルジェリア	alžīrijas
アルジェリア	alžīrija
ハブ	rumbas
ハブ	hub
名物	speciālie
ドラッグ	medikamenti
ドラッグ	narkotikas
ドラッグ	vilkt
ミャンマー	mjanmas
カウントダウン	atskaiti
カウントダウン	atskaite
欲望	vēlme
欲望	vēlmi
欲望	vēlmes
欲望	vēlmēm
ホルモン	hormonu
ホルモン	hormoni
ホルモン	hormons
ホルモン	hormona
ホルモン	hormoni
右京	ukijo
星雲	miglājs
マクロ	makro
敗者	zaudētāji
敗者	zaudētājs
休憩	pārrāvums
休憩	lauzt
休憩	pārtraukums
休憩	salauzt
ノイズ	troksnis
ノイズ	trokšņi
ノイズ	troksni
生理学	fizioloģija
スケッチ	skices
スケッチ	skice
ミハイル	mihails
ワット	vatu
ワット	wat
ブンデスリーガ	bundeslīgas
ウルグアイ	urugvajas
ウルグアイ	urugvaja
ウルグアイ	urugvajas
自慢	lepni
自慢	lepna
屋内	iekštelpu
屋内	telpās
屋内	iekštelpās
屋内	telpās
許し	piedošanu
コマーシャル	komerciāls
コマーシャル	komerciālais
コマーシャル	komerciālie
コマーシャル	komerciālā
コマーシャル	komerciāli
匿名	anonimitāti
匿名	anonīmi
匿名	anonīma
匿名	anonīmā
匿名	anonīms
速い	ātri
速い	ātra
速い	ātrs
速い	strauji
速い	fast
メドレー	sautējumu
明日香	asuka
ジョーダン	jordānija
あした	rīt
行進	gājiens
落ちる	krist
落ちる	kritiens
落ちる	kritums
落ちる	krīt
ワルツ	valsis
土岐	toki
コンソール	konsoles
コンソール	pults
コンソール	konsoles
反逆	nodevību
反逆	nodevība
ドバイ	dubaijas
裏切り	nodevība
裏切り	nodevība
えみ	emi
部数	kopijas
部数	eksemplāri
トーン	toņa
トーン	toni
トーン	tonis
部署	departamentā
部署	departaments
ライム	laima
ライム	kaļķi
ライム	kaļķu
ニコラス	nikolajs
ニコラス	nikolass
エイリアン	svešzemju
エイリアン	sveša
エイリアン	ārvalstnieku
家庭教師	pasniedzējs
カスティーリャ	kastīlija
ロイド	lloyd
同性愛	homoseksualitāti
中身	uzpildes
中身	pildījums
スバル	subaru
アクティブ	aktīvais
アクティブ	aktīvs
アクティブ	aktīvi
アクティブ	aktīva
アクティブ	aktīvā
アクティブ	aktivizēt
アクティブ	aktivizē
シオン	sion
シオン	cionas
カノン	canon
怖い	baisi
怖い	biedējoši
怖い	nobijies
怖い	bail
ジャマイカ	jamaika
行進曲	marta
行進曲	martā
行進曲	marts
盆地	baseins
盆地	baseina
奉仕	altruisma
軽い	gaismu
軽い	gaišs
軽い	gaismas
軽い	gaisma
軽い	gaiši
フェルト	jūtama
フェルト	filcs
フェルト	jūtams
転移	pārejas
転移	pāreja
ストリーム	plūsmas
ストリーム	straumes
ストリーム	straume
ストリーム	stream
馬鹿	idiots
近所	kaimiņi
近所	apkārtne
近所	kaimiņš
トロフィー	balva
トロフィー	trofejas
トロフィー	kausi
奇数	dīvaini
奇数	nepāra
援軍	papildspēkus
千尋	čihiro
ティーン	teen
ラット	žurkas
ラット	žurka
コイ	karpu
ペンギン	penguins
ペンギン	pingvīns
ルクセンブルク	luksemburgu
ルクセンブルク	luksemburgā
ルクセンブルク	luksemburga
クレーン	celtņi
クレーン	dzērve
シャワー	dušas
シャワー	dušas
マヌエル	manuel
マヌエル	manuels
彫刻家	tēlnieks
ジャガー	jaguar
イヴァン	ivans
キラー	slepkava
フィルター	filtrē
フィルター	filtru
フィルター	filtrs
フィルター	filtrēt
フィルター	filtrus
フィルター	filtri
ブダペスト	budapeštas
ヘクタール	hektārus
ヘクタール	hektāri
ヘクタール	hektāru
ヘクタール	hektāri
ヘクタール	hektāra
給与	alga
給与	algas
給与	algu
給与	algas
給与	atalgojums
給与	atlīdzība
十字架	krustu
十字架	krusta
十字架	krusts
シンシナティ	sinsinati
アトラクション	piesaiste
フィレンツェ	florence
クリーン	tīra
クリーン	tīrs
クリーン	tīrīt
こんにちは	sveicināti
こんにちは	sveiks
こんにちは	hello
こんにちは	sveika
こんにちは	sveiki
ナース	māsiņa
ナース	medmāsa
アラバマ	alabama
真空	vakuumā
真空	vakuuma
真空	vakuums
略奪	izlaupīšanu
発現	izpausmi
発現	izpausme
田舎	lauki
田舎	laukos
デュアル	dubultā
賃貸	nomas
賃貸	noma
ミッキー	mikijs
変態	izjaukta
ルーズベルト	rūzvelts
反転	apgriezto
反転	apgriezti
ナナ	nana
塩基	pamatne
塩基	pamats
塩基	bāze
祖国	tēvzemi
マスト	stabu
モーション	kustība
モーション	priekšlikumu
モーション	priekšlikums
運ぶ	nēsāt
パイレーツ	pirāti
封鎖	blokādi
封鎖	blokāde
鋳造	liešanas
コンサルティング	konsultācijas
マウンテン	kalns
マウンテン	kalnu
リナ	rina
リナ	līna
リナ	lina
ストーム	vētra
ストーム	vētras
ストーム	vētru
ストーム	negaiss
火薬	šaujampulveri
バロック	baroka
緊張	saspringta
緊張	spriedze
緊張	spriedzi
イアン	ian
増やす	pieaugums
増やす	palielināt
増やす	palielināšana
増やす	palielinājums
たばこ	tabaku
たばこ	tabaka
黒沢	kurosava
哺乳類	zīdītājiem
哺乳類	zīdītājus
哺乳類	zīdītāji
哺乳類	zīdītāju
哺乳類	zīdītāji
ロペス	lópez
ロペス	lopes
ロペス	lopesa
名声	slava
名声	slavas
名声	fame
クモ	zirneklis
離れる	atstāt
離れる	atvaļinājumu
離れる	atvaļinājums
離れる	atvaļinājuma
樹脂	sveķi
樹脂	sveķu
コスモ	cosmo
エステ	este
アドバイザー	padomnieks
アドバイザー	padomdevējs
アドバイザー	konsultants
アドバイザー	konsultanti
アドバイザー	padomdevējs
アドバイザー	konsultants
アドバイザー	padomnieks
原点	izcelsmi
原点	izcelsme
ウィル	būs
断片	fragmenti
ヨハネス	johannes
利点	priekšrocības
利点	priekšrocība
利点	priekšrocības
指針	pamatnostādnes
指針	vadlīnijas
破棄	atsaukts
破棄	atsaukta
破棄	anulēta
破棄	izmešanu
破棄	izmest
破棄	atbrīvoties
おじさん	tēvocis
レッズ	sarkanie
スワン	gulbis
沈黙	klusēšana
沈黙	klusums
ユタ	jūtas
ケント	kents
ランチ	pusdienas
ランチ	pusdienās
コープ	cope
マヤ	maiju
マヤ	maija
マヤ	maja
囚人	ieslodzīto
囚人	ieslodzītie
囚人	ieslodzīto
道徳	morāli
泣き	sauciens
泣き	raudu
泣き	raudāt
正則	masanori
光子	fotonu
カジノ	kazino
カジノ	kazino
頭痛	galvassāpes
いちご	zemeņu
いちご	zemenes
並列	paralēla
並列	paralēli
並列	paralēlas
並列	paralēlā
キログラム	kilogrami
キログラム	kilogramiem
キログラム	kilogramos
キログラム	kilogramu
ローソン	lawson
ゴミ	paliekas
ゴミ	mēsli
計算機	kalkulators
インク	tinti
インク	tinte
インク	tintes
ミサ	masas
ミサ	masa
オバマ	obamas
オバマ	obama
未亡人	atraitne
タブ	cilnes
タブ	cilni
タブ	tab
薬学	aptiekā
薬学	aptiekas
薬学	aptieka
食材	sastāvdaļām
食材	sastāvdaļas
食材	sastāvdaļu
食材	sastāvdaļa
暗い	tumša
暗い	tumši
暗い	tumšs
ルース	ruta
ルース	rūta
熱い	hot
熱い	karsts
熱い	karsti
風呂	tualete
風呂	vannasistaba
風呂	pirtis
風呂	pirts
風呂	vanna
輝き	spīd
ミント	piparmētru
ミント	mint
ベンツ	benz
皇女	princeses
融資	kredīts
融資	aizņēmums
融資	aizdevums
融資	kredīti
融資	aizņēmumi
融資	aizdevumi
融資	finansējums
融資	finansēšana
ピラミッド	piramīdas
ピラミッド	piramīda
ピラミッド	piramīdas
痛み	sāpes
プロフェッショナル	profesionalitāti
プロフェッショナル	profesionālā
プロフェッショナル	profesionāls
プロフェッショナル	profesionāli
プロフェッショナル	profesionālais
プロフェッショナル	speciālists
プロフェッショナル	profesionāla
プロフェッショナル	profesionāļiem
プロフェッショナル	profesionāļi
ストックホルム	stokholmā
ストックホルム	stokholmas
ストックホルム	stokholma
バトラー	batlers
偶数	pat
コラボ	sadarbība
パンツ	bikses
ソユーズ	sojuz
車椅子	ratiņkrēslu
フランコ	franko
放火	dedzināšana
浅田	asada
エラー	kļūdas
エラー	kļūda
使い方	lietošana
使い方	izmantošana
使い方	lietojums
クリントン	klintons
シリンダー	balons
シリンダー	cilindra
シリンダー	cilindrs
シリンダー	baloni
シリンダー	cilindri
アスキー	ascii
ノード	mezgls
ノード	mezgli
ノード	mezglus
ベラルーシ	baltkrievija
ベラルーシ	baltkrievu
ベラルーシ	baltkrievijas
ドミニカ	dominikānas
ドミニカ	sadraudzība
硫酸	sulfāts
リバウンド	atsitiena
マルタ	maltiešu
マルタ	maltas
マルタ	maltas
マルタ	maltā
マルタ	malta
侍従	čemberlens
ゾウ	ziloņi
ゾウ	zilonis
呪文	pareizrakstības
エーカー	āri
エーカー	akru
カザフスタン	kazahstāna
ニュートン	ņūtons
何でも	jebkas
何でも	jebko
群れ	saimes
群れ	saime
群れ	ganāmpulku
群れ	ganāmpulka
群れ	ganāmpulks
カイロ	kairas
損害賠償	zaudējumi
くるみ	valriekstu
不具合	kļūdu
幸雄	jukio
メロン	melon
メロン	melones
黒澤	kurosava
英樹	hideki
クーペ	coupe
男の子	zēns
男の子	puika
男の子	zēniem
男の子	puikas
男の子	puiši
男の子	zēni
サバ	makreļu
サバ	makreles
おおよそ	aptuveni
おおよそ	rupji
おおよそ	aptuveni
おおよそ	apmēram
おおよそ	aptuvens
おおよそ	aptuvenie
おおよそ	aptuvenais
おおよそ	aptuvenā
フィット	derīgas
フィット	fit
面白い	interesanti
面白い	interesants
面白い	interesantas
面白い	interesanta
面白い	smieklīgi
面白い	jocīgi
面白い	jautra
アクセント	akcents
アクセント	akcentu
クロウ	vārna
クロウ	krovs
驚異	brīnumi
派閥	frakciju
パケット	paketes
パケット	pakešu
パケット	pakešu
パケット	paciņas
未定	varbūt
きわめて	ārkārtīgi
三日月	pusmēness
子音	līdzskanis
保護者	vecāki
保護者	vecākiem
指輪	gredzens
指輪	gredzeni
ジャンヌ	žanna
ホールド	turēt
証明書	sertifikātus
証明書	sertifikāti
証明書	apliecības
証明書	sertifikāts
証明書	apliecība
証明書	sertifikātu
末裔	pēcnācēji
末裔	pēcteči
ボウル	trauks
ボウル	bļodu
ボウル	vāzes
競泳	peldētājs
競泳	peldēties
競泳	peldēšana
競泳	peldēšanas
クローバー	āboliņš
クローバー	āboliņa
スーパーボウル	uztaisa
過半数	vairākums
過半数	vairākumu
経理	grāmatvedība
経理	uzskaite
経理	grāmatvedību
経理	grāmatvedības
硫黄	sērs
硫黄	sērs
卸売	vairumtirgotājs
卸売	vairumtirdzniecības
卸売	vairumtirdzniecība
卸売	vairumtirgotājiem
フランチェスコ	frančesko
預金	ietaupījumus
預金	uzkrājumi
預金	ietaupījums
預金	depozīts
預金	noguldījumu
預金	noguldījumi
捕食	plēsoņa
ヘルメット	ķivere
ヘルメット	ķiveri
ヘルメット	ķiveres
スパーク	dzirkstele
発作	krampji
発作	lēkmes
抽象	abstrakta
赤城	akagi
スルー	caur
スルー	cauri
穏やか	maigs
穏やか	maiga
穏やか	kluso
フィリップス	philips
フィリップス	filipss
ケニア	kenijas
ケニア	kenija
ケニア	kenijā
ケニア	kenijas
寄生	parazītu
資本主義	kapitālisms
意匠	dizaina
意匠	dizains
意匠	projektēšana
意匠	konstrukcija
弾道	trajektorijas
弾道	ballistisko
デフォルト	noklusētā
デフォルト	noklusētais
デフォルト	noklusējuma
ベット	derības
ベット	derēt
ベット	derības
ドジャース	dodgers
ソープ	ziepes
火器	šaujamieroču
火器	šaujamieročus
火器	šaujamieroči
ユネスコ	unesco
ナノ	nano
スチール	steel
スチール	tērauds
スチール	tērauda
茶色	brauns
茶色	brūnais
茶色	brūna
茶色	brūns
解像度	rezolūcijas
解像度	rezolūcija
解像度	izšķirtspēja
ラオス	laosas
ラオス	laosas
デュオ	duo
りえ	lie
リビア	lībija
リビア	lībijas
リビア	lībija
リビア	lībijas
ジェネレーション	paaudze
ジェネレーション	paaudzes
ランス	lens
支配人	pārvaldnieks
支配人	vadītājs
クリニック	klīnikas
クリニック	klīnikā
クリニック	klīnika
無形	nemateriālo
キッチン	virtuve
キッチン	virtuves
レイプ	izvarošana
レイプ	rapšu
レイプ	izvarošanu
ベータ	beta
葛西	kasai
没収	konfiscēt
没収	konfiskācija
没収	konfiskācijas
没収	konfiscētas
真珠	pērle
真珠	pērles
赤外線	infrasarkanās
マカオ	makao
スカート	svārki
スカート	svārki
音頭	ondo
醤油	sojas
アイン	ein
チャリティー	labdarības
職場	darbavietā
職場	darbavieta
ウェルズ	akas
ジェファーソン	džefersons
ウィスコンシン	viskonsina
カタカナ	katakana
隕石	meteorīta
岩石	klintis
岩石	akmeņi
買う	nopirkt
買う	pirkt
投げる	mest
盗賊	laupītāji
盗賊	bandīti
シュトラウス	strauss
親戚	relatīvais
親戚	radinieks
親戚	relatīvi
親戚	relatīvā
親戚	radinieki
親戚	radi
親戚	radiniekiem
シモン	simons
羽根	spalvu
羽根	spalva
イルカ	delfīnu
イルカ	delfīnu
バーク	mizu
バーク	miza
バーク	mizas
バーク	bērks
アンサンブル	ansamblis
かご	grozs
かご	grozu
孤児	bāreņiem
ホープ	cerību
ホープ	cerības
ホープ	ceru
ホープ	cerība
アームストロング	ārmstrongs
皮肉	ironiski
皮肉	ironiju
皮肉	ironiski
テクニカル	tehniskais
テクニカル	tehniskā
絞り	apertūras
拷問	spīdzina
拷問	spīdzināšana
拷問	spīdzināšanu
ルル	lulu
吸血鬼	vampīrs
アクセル	aksels
清掃	tīrība
清掃	tīrīšanas
清掃	tīrīšana
排水	drenāžas
ダコタ	dakota
ヘレン	helēna
タック	tak
プロトタイプ	prototipu
プロトタイプ	prototips
プロトタイプ	prototipus
ウリ	melon
ウリ	melones
ウリ	melones
ウリ	uli
天候	laikapstākļi
天候	laika
却下	kritums
却下	atlaišana
却下	noraidīti
却下	noraidīta
却下	noraidīts
却下	noraidītas
シド	sid
スローガン	saukļiem
スローガン	devīze
スローガン	sauklis
スローガン	saukli
湿地	mitrāju
湿地	mitrāju
負債	pasīvi
負債	saistības
挑発	provokācija
時刻表	grafiks
バルカン	balkānu
承諾	piekrišanas
承諾	piekrišana
承諾	pieņemšana
承諾	pieņemšanas
添付	pielikumu
添付	pielikums
添付	pielikumi
添付	pielikumus
ルック	ieskaties
ルック	izskaties
ルック	skaties
ルック	skatiens
カルシウム	kalcija
カルシウム	kalcijs
迂回	novirzīšanās
迂回	novirzīšanu
克服	pārvarot
克服	pārvarēšana
克服	pārvarēt
克服	pārvarēt
事由	pamats
事由	pamatojums
和歌	waka
フランチャイズ	franšīzes
ジュリア	džūlija
調停	starpniecības
調停	saskaņošana
ボウリング	boulinga
プリメーラ	primera
コソボ	kosova
マディソン	medisona
サビ	rūsas
おもちゃ	rotaļlietu
おもちゃ	rotaļu
おもちゃ	rotaļlieta
おもちゃ	rotaļlietas
イヴ	priekšvakarā
毎時	stundas
ポピュラー	tautas
ポピュラー	populāra
ポピュラー	populārs
鋼鉄	steel
鋼鉄	tērauds
鋼鉄	tērauda
ケイト	keita
ケイト	kate
パンフレット	brošūru
パンフレット	brošūra
パンフレット	brošūras
メーター	mērītājs
メーター	metri
メーター	metrus
リンダ	linda
体積	apjoms
体積	tilpums
体積	apjomi
組み立て	montāža
組み立て	asamblejas
組み立て	asambleja
基底	pamats
基底	bāze
有名人	slavenība
有名人	slavenības
経費	izdevumi
経費	izdevumi
経費	izdevumus
ハーバー	ostu
ハーバー	harbour
ホリデー	brīvdiena
ホリデー	brīvdienu
ミルウォーキー	milwaukee
超過	pārpalikums
造園	labiekārtot
インテリア	interjera
