اتھاہ	deep
پاٹھک	penceramah
پاٹھک	pembaca
پاجی	nakal
پاچ	gelas
پاچ	kaca
پاچ	glass
پاچ	zamrud
پاچ	emerald
پاچنک	solvent
پاچنک	pencernaan
پاچھ	inokulasi
پاچھنا	mintak
پاچھنا	minta
پاچھنا	tanyalah
پاچھنا	tanya
پاچھنا	bertanya
پاچھنا	ask
پاچھنا	tatu
پاد	balok
پاد	kaki
پاد	leg
پاد	kentut
پاد	kaki
پاد	ray
پاداش	hukuman
پاداش	azab
پاداش	hukuman
پاداش	azab
پادری	pastor
پادری	chaplain
پادری	imam
پادری	clergyman
پادری	menteri
پادزہر	penawar
پادزہر	penawarnya
پادشاہ	raja
پادشاہ	king
پادشاہی	empire
پادشاہی	kerajaan
پادشاہی	empayar
پادشاہی	imperial
پادشاہی	royal
پادشاہی	diraja
پادشاہی	kingdom
پادشاہی	kerajaan
پادھا	tutor
پادھا	imam
پادھا	cikgu
پادھا	teacher
پادھا	guru
پار	over
پار	menerusi
پار	melalui
پار	past
پار	melepasi
پار	beyond
پار	penamatan
پار	kesimpulan
پار	berlalu
پار	over
پار	menerusi
پار	melalui
پار	past
پار	melepasi
پار	beyond
پار	merentasi
پار	seberang
پار	penamatan
پار	kesimpulan
پار	berlalu
پاروپرار	past
پاروپرار	melepasi
پارا	boh
پارا	piece
پارا	resah
پارا	para
پارا	quicksilver
پارا	perenggan
پارا	mercury
پارا	thermometer
پارا	berat
پاراپار	menyeluruh
پاراپار	sepenuhnya
پاراوت	merpati
پارچا	hinggap
پارچا	boh
پارچا	piece
پارچہ	kain
پارچہ	cebisan
پارچہ	ikan
پارچہ	textile
پارچہ	boh
پارچہ	piece
پارس	berharga
پارس	bernilai
پارس	sisi
پارس	sampingan
پارس	samping
پارس	rare
پارس	jarang
پارس	dermawan
پارس	rusuk
پارس	unik
پارس	unique
پارسا	suci
پارسا	kudus
پارسا	holy
پارسا	tulen
پارسا	murni
پارسا	pure
پارسا	suci
پارسا	kudus
پارسا	holy
پارسا	tulen
پارسا	murni
پارسا	pure
پارسائی	ketulenan
پارسائی	kesucian
پارسائی	kesucian
پارکھی	kritikan
پارکھی	pengkritik
پارکھی	pemeriksa
پارکھی	connoisseur
پارکھی	hakim
پارکھی	tester
پارلیمان	parlimen
پارنا	selesaikan
پارنا	finish
پارہ	bit
پارہ	portion
پارہ	boh
پارہ	piece
پارہ	tampalan
پارہ	bit
پارہ	mercury
پارہ	portion
پارہ	boh
پارہ	piece
پارہ	scrap
پارہ	tampalan
پارینہ	purba
پارینہ	kuno
پارینہ	tua
پارینہ	old
پارینہ	outdated
پارینہ	berlalu
پاڑ	pentas
پاڑ	panggung
پاڑ	tahap
پاڑ	framework
پاڑ	platform
پاڑ	pelantar
پاڑا	kejiranan
پاڑا	hamlet
پاڑا	kediaman
پاڑنا	memburu
پاڑنا	hunt
پاڑنا	pemburuan
پاڑنا	membunuh
پاڑنا	kill
پاڑنا	bunuh
پاڑنا	musnahkan
پاس	net
پاس	kelambu
پاس	test
پاس	hormat
پاس	respect
پاس	tentang
پاس	perihal
پاس	watching
پاس	menyaksikan
پاس	memerhati
پاس	menonton
پاس	lulus
پاس	disamping
پاس	jirah
پاس	rantai
پاس	tali
پاس	jerat
پاس	berhampiran
پاس	near
پاس	dekat
پاس	net
پاس	kelambu
پاس	test
پاس	hormat
پاس	respect
پاس	tentang
پاس	perihal
پاس	watching
پاس	menyaksikan
پاس	memerhati
پاس	menonton
پاس	lulus
پاس	disamping
پاس	jirah
پاس	rantai
پاس	tali
پاس	jerat
پاسا	dimensi
پاسا	dimension
پاسا	dadu
پاسا	sisi
پاسا	sampingan
پاسا	samping
پاسا	tepi
پاسبان	guide
پاسبان	panduan
پاسبان	gembala
پاسبان	pengembala
پاسبان	sentinel
پاسبان	guard
پاسبان	pengawal
پاسبانی	guard
پاسبانی	pengawal
پاسبانی	perlindungan
پاستان	past
پاستان	melepasi
پاستان	tua
پاستان	old
پاسُخ	huruf
پاسُخ	letter
پاسدار	guard
پاسدار	pengawal
پاسداری	watching
پاسداری	menyaksikan
پاسداری	memerhati
پاسداری	menonton
پاسداری	watching
پاسداری	menyaksikan
پاسداری	memerhati
پاسداری	menonton
پاسنگ	menyamai
پاسنگ	sama
پاسنگ	setara
پاسی	jerat
پاسی	sentinel
پاش	merebak
پاش	menyebarkan
پاشا	umum
پاشا	jeneral
پاشا	general
پاشان	berselerak
پاشان	luas
پاشان	batu
پاشانی	pendaraban
پاشانی	abundance
پاشانی	perluasan
پاشانی	pengembangan
پاشِش	selerak
پاشی	diffusion
پاشی	pengairan
پاشیب	cerun
پاشیب	tangga
پاغوش	dive
پاغوش	menyelam
پاغوش	menjunam
پاغوش	terjun
پاک	fearless
پاک	innocent
پاک	free
پاک	adil
پاک	fair
پاک	sirap
پاک	spotless
پاک	pakistan
پاک	pencernaan
پاک	penghadaman
پاک	suci
پاک	kudus
پاک	holy
پاک	keramat
پاک	kitchen
پاک	dapur
پاک	pemabuk
پاک	fearless
پاک	tulen
پاک	murni
پاک	pure
پاک	innocent
پاک	free
پاک	adil
پاک	fair
پاک	sirap
پاک	spotless
پاک	pakistan
پاک	pencernaan
پاک	penghadaman
پاک	suci
پاک	kudus
پاک	holy
پاک	keramat
پاک	kitchen
پاک	dapur
پاک	pemabuk
پاکا	bisul
پاکا	rebus
پاکان	malaikat
پاکٹھ	matang
پاکوب	jumper
پاکی	ketulenan
پاکی	kesucian
پاکی	kebersihan
پاکیزگی	kebersihan
پاکیزگی	kesucian
پاکیزگی	keanggunan
پاکیزگی	elegance
پاکیزگی	refinement
پاکیزگی	kebersihan
پاکیزگی	kesucian
پاکیزگی	keanggunan
پاکیزگی	elegance
پاکیزگی	ketulenan
پاکیزگی	kesucian
پاکیزگی	refinement
پاکیزہ	tulen
پاکیزہ	murni
پاکیزہ	pure
پاکیزہ	elegan
پاکیزہ	molek
پاکیزہ	sihat
پاکیزہ	fine
پاکیزہ	cantik
پاکیزہ	molek
پاکیزہ	pretty
پاکیزہ	bersih
پاکیزہ	faultless
پاکیزہ	tulen
پاکیزہ	murni
پاکیزہ	pure
پاکیزہ	elegan
پاکیزہ	molek
پاکیزہ	sihat
پاکیزہ	fine
پاکیزہ	cantik
پاکیزہ	molek
پاکیزہ	pretty
پاکیزہ	bersih
پاکیزہ	faultless
پاکھا	portal
پاکھا	menumpahkan
پاکھا	sisi
پاکھا	sampingan
پاکھا	samping
پاکھٹ	sharp
پاکھٹ	tajam
پاکھٹ	berpengalaman
پاکھنڈ	bertengkar
پاکھنڈ	berbalah
پاکھنڈ	pergaduhan
پاکھنڈ	penipuan
پاکھنڈ	pemalsuan
پاکھنڈی	hipokrit
پاکھنڈی	munafik
پاکھنڈی	pengacau
پاگ	step
پاگ	langkah
پاگ	sirap
پاگ	honey
پاگ	madu
پاگ	kaki
پاگ	sirap
پاگ	serban
پاگل	gila
پاگل	sewel
پاگل	giler
پاگل	mad
پاگل	bodoh
پال	berteduh
پال	dam
پال	empangan
پال	embankment
پال	straw
پال	menyuburkan
پال	perlindungan
پال	dike
پالا	tenaga
پالا	power
پالا	kuasa
پالا	clutch
پالا	klac
پالا	fros
پالا	entanglement
پالا	penggumpalan
پالا	perubahan
پالا	ubah
پالا	rumput
پالا	berhadapan
پالا	perlindungan
پالاگن	hormat
پالاگن	respect
پالائش	perkembangan
پالائش	pembangunan
پالائش	kemajuan
پالائش	progres
پالائش	perkembangan
پالائش	progress
پالائش	abundance
پالائش	perkembangan
پالائش	pembangunan
پالائش	kemajuan
پالائش	progres
پالائش	perkembangan
پالائش	progress
پالائش	penapisan
پالائش	abundance
پالت	sepakan
پالت	tendang
پالت	kick
پالت	shin
پالت	sebati
پالت	betis
پالِت	terlindung
پالِت	dilindungi
پالِت	disokong
پالتو	favourite
پالتو	kegemaran
پالتو	favourite
پالتو	kegemaran
پالتو	pet
پالک	protector
پالک	pelindung
پالک	bayam
پالک	katil
پالک	keeper
پالن	pembiakan
پالن	breeding
پالن	membiak
پالن	mempertahankan
پالن	menyokong
پالن	perlindungan
پالن	nursing
پالن	jururawat
پالن	kejururawatan
پالن	penyusuan
پالن	belai
پالن	sokongan
پالن	support
پالن	sokong
پالن	guard
پالن	pengawal
پالنا	menyuburkan
پالنا	buaian
پالنا	rear
پالنا	belakang
پالنا	sokongan
پالنا	support
پالنا	sokong
پالنا	cradle
پالنا	buaian
پالنکی	kemenyan
پالُو	pet
پالُودہ	dibersihkan
پالہ	fros
پالہنگ	bridle
پالی	pali
پالی	kokpit
پالی	sempadan
پالی	line
پالی	garisan
پالی	hadkan
پالی	had
پالی	limit
پالی	kayuh
پالی	tepi
پامالی	kemusnahan
پامالی	kemusnahan
پامرد	berkeyakinan
پامرد	berazam
پامرد	berani
پان	lima
پان	ketaatan
پان	air
پان	hormat
پان	respect
پان	paan
پان	pan
پان	minuman
پان	minum
پانا	menyedarinya
پانا	menerima
پانا	find
پانا	cekup
پانا	fahami
پانا	teroka
پانا	terokai
پانا	amani
پانا	secure
پانا	menyedarinya
پانا	reach
پانا	capaian
پانا	menerima
پانا	dapatkan
پانا	find
پانا	cekup
پانا	fahami
پانا	teroka
پانا	terokai
پانا	amani
پانا	secure
پانت	suku
پانت	line
پانت	garisan
پانت	string
پانت	rentetan
پانت	family
پانت	keluarga
پانت	kayuh
پانت	clan
پانت	suku
پانت	puak
پانجر	rusuk
پانجر	rangka
پانجر	sisi
پانجر	sampingan
پانجر	samping
پانچ	sharp
پانچ	tajam
پانچ	lima
پانچا	garu
پانڈ	jaundice
پانڈا	panda
پانڈا	sarjana
پانزدہ	fifteen
پانزدہم	fifteenth
پانس	dung
پانس	najis
پانسُو	rusuk
پانسہ	dadu
پانک	bog
پانو	kaki
پانی	lustre
پانی	polish
پانی	poland
پانی	hujan
پانی	sabung
پانی	inspirasinya
پانی	kecerahan
پانی	dhuha
پانی	air
پانی	keberanian
پانی	pani
پانی	peluh
پانی	berpeluh
پانی	keringat
پانی	sweat
پانی	roh
پانی	semangat
پانی	spirit
پانی	kesucian
پانی	modesty
پانی	anggur
پانی	wain
پانی	airmata
پانی	tangisan
پانی	tears
پانی	breed
پانی	baka
پانی	kilauan
پانی	kilau
پاو	kaki
پاو	leg
پاہ	trek
پاہ	runut
پاہن	batu
پاہُن	pelawat
پاہُن	tetamu
پائتابہ	stokin
پائتابہ	socks
پائجامہ	seluar
پائخانہ	jamban
پائدار	firma
پائدار	tegas
پائدار	steady
پائدار	mantap
پائدار	kekal
پائداری	ketahanan
پائداری	kestabilan
پائرہ	stirrup
پائز	autumn
پائز	luruh
پائگاہ	darjat
پائگاہ	pangkat
پائگاہ	rank
پائگاہ	istana
پائگاہ	palace
پائگاہ	stabil
پائک	messenger
پائندگی	ketahanan
پائندہ	firma
پائندہ	tegas
پائندہ	stabil
پائندہ	kekal
پائوروٹی	roti
پاؤں	share
پاؤں	asas
پاؤں	liabiliti
پاؤں	kaki
پاؤں	leg
پاؤں	gangguan
پاؤں	berpijak
پاؤں	kaki
پاؤں	tanggungjawab
پاؤں	portion
پاؤں	foundation
پاؤں	berpijak
پائی	selipar
پائی	pai
پائے	maruah
پائے	kelas
پائے	class
پائے	kaki
پائے	leg
پائے	darjat
پائے	pangkat
پائے	rank
پائے	kaki
پائے	ijazah
پائے	darjah
پائِیں	bawah
پائِیں	dibawah
پائِیں	under
پائِیں	belakang
پائِیں	punggung
پائِیں	bawah
پائِیں	bawahnya
پائِیں	turunkan
پائِیں	lower
پایا	calibre
پایا	darjat
پایا	pangkat
پایا	rank
پایا	step
پایا	langkah
پایا	status
پایا	prop
پایان	hujung
پایان	penghujung
پایان	penamatan
پایان	ekstrem
پایان	melampau
پایان	kesimpulan
پایرا	stirrup
پایک	messenger
پب	longkang
پپڑا	kerak
پپڑی	skala
پپڑِیلا	bersisik
پپہری	seruling
پپیّ	peck
پپیّ	patuk
پپیّ	mematuk
پت	sifu
پت	master
پت	reputasi
پت	dedaun
پت	daun
پت	kredit
پت	suaminya
پت	suami
پت	kehormatan
پت	honour
پت	maruah
پِت	bile
پتا	pembayang
پتا	simptom
پتا	news
پتا	maklumat
پتادینا	direct
پِتا	baginda
پِتا	ayah
پِتا	bapa
پِتا	father
پِتا	ayahanda
پتّا	sachet
پتّا	dedaun
پتّا	daun
پتّا	paan
پِتّا	tawakal
پِتّا	bersabar
پِتّا	kesabaran
پِتّا	kemarahan
پِتّا	amarah
پِتّا	toleransi
پِتّا	keberanian
پِتّا	nafsu
پِتّا	ghairah
پتال	jurang
پتِت	bersalah
پتِت	berdosa
پتِت	hina
پتِت	fallen
پتِت	jatuh
پُتر	nak
پُتر	putra
پُتر	son
پتّر	huruf
پتّر	letter
پتّر	akta
پتّر	dedaun
پتّر	daun
پتّر	dokumen
پتّر	document
پتّر	bulu
پترا	kalendar
پترا	takwim
پترا	foil
پترا	dedaun
پترا	daun
پترِکا	huruf
پترِکا	letter
پترِکا	mesej
پترِکا	akhbar
پترِکا	dokumen
پترِکا	document
پترِکا	news
پتری	rakam
پتری	rekod
پتری	note
پتری	nota
پتری	huruf
پتری	letter
پُتری	puteriku
پُتری	daughter
پتُریا	pelacur
پتُریا	prostitute
پتلا	berair
پتلا	sihat
پتلا	fine
پتلا	elak
پتلا	ramping
پتلا	berair
پتلا	nipis
پتلا	lemah
پتلا	sihat
پتلا	fine
پتلا	elak
پتلا	sempit
پتلا	merapatkan
پتلا	ramping
پُتلا	model
پُتلا	sample
پُتلا	sampel
پُتلا	contoh
پُتلا	dedua
پُتلا	boneka
پُتلا	wayang
پُتلا	idola
پُتلا	idol
پُتلا	epitome
پتلانا	nipis
پتلائی	kehalusan
پتلائی	delicacy
پتلُون	seluar
پُتلی	boneka
پُتلی	doll
پُتلی	gilt
پُتلی	dedua
پُتلی	epitome
پُتلی	boneka
پُتلی	doll
پُتلی	gilt
پُتلی	dedua
پُتلی	boneka
پُتلی	wayang
پُتلی	epitome
پتّن	bandar
پتّن	city
پتّن	bandaraya
پتّن	bandar
پتّن	kota
پتّن	penyelesaian
پتّن	colony
پتّن	jajahan
پتنگ	moth
پتنگ	anai
پتنگ	belalang
پتنگا	moth
پتنگا	anai
پتنگا	spark
پتنگا	mka
پتنی	isteri
پتنی	wife
پُتوا	nak
پُتوا	putra
پُتوا	son
پتوّا	dedaun
پتوّا	daun
پتّوں	daun
پتّوں	daunnya
پتّہ	dedaun
پتّہ	daun
پتی	gabenor
پتی	suaminya
پتی	suami
پتی	sifu
پتی	master
پتی	tuhan
پتی	lord
پتّی	share
پتّی	nib
پتّی	dedaun
پتّی	daun
پتّے	daun
پتّے	daunnya
پتیارا	kepercayaan
پتیارا	keyakinan
پتیارا	kepercayaan
پتیانا	believe
پتیانا	beriman
پتیانا	percaya
پتیانا	bersetuju
پتیانا	setuju
پتیانا	sokongan
پتیانا	support
پتیانا	sokong
پتیانا	kredit
پتیل	nipis
پتھ	jalan
پتھ	road
پتھ	laluan
پتھ	lebuhraya
پتھ	highway
پتھ	way
پتھ	course
پتھ	kursus
پتّھر	degil
پتّھر	batu
پتّھر	rock
پتّھر	tonggak
پتّھر	susah
پتّھر	hard
پتّھر	keras
پتّھر	epitaph
پتّھر	kejam
پتّھر	sukar
پتّھر	permata
پتّھر	gem
پتّھر	senyap
پتّھر	silent
پتّھر	tekun
پتّھر	gigih
پتّھر	berterusan
پتّھر	mum
پتّھر	batu
پتّھر	berat
پتھرچٹا	bakhil
پتھرچٹا	pedang
پتھرائو	rejam
پتھری	pebble
پتھری	whetstone
پتھری	hone
پتھری	kerikil
پتھرِیلا	rocky
پتھرِیلا	berbatu
پتھرِیلا	berbatu
پٹ	slab
پٹ	lebar
پٹ	dimusnahkan
پٹ	hancur
پٹ	mandul
پٹ	sepi
پٹ	singgahsana
پٹ	takhta
پٹ	shutter
پٹ	pengatup
پٹ	screen
پٹ	skrin
پٹ	cadar
پِٹ	keranjang
پِٹ	bakul
پِٹ	box
پِٹ	kotak
پِٹ	kontena
پِٹ	bag
پِٹ	beg
پُٹ	campuran
پُٹ	dedaun
پُٹ	daun
پُٹ	rump
پُٹ	rongga
پُٹ	penutup
پُٹ	cover
پُٹ	melipat
پُٹ	lipat
پٹا	ramai
پٹا	diliputi
پٹا	covered
پِٹا	dibelasah
پِٹا	dikalahkan
پِٹا	dipukul
پٹاپٹایا	dibelasah
پٹاپٹایا	dikalahkan
پٹاپٹایا	dipukul
پٹّا	muscle
پٹّا	otot
پٹاپٹ	berterusan
پٹاپٹ	teratur
پٹاخا	keropok
پٹاخا	bang
پٹاخا	prostitute
پٹانا	lure
پٹانا	merayu
پٹانا	pikat
پٹائو	pengairan
پِٹائی	berdegup
پِٹائی	berdebar
پِٹائی	berdenyut
پٹپٹانا	penyesalan
پٹپٹانا	menyesal
پٹپٹانا	sesal
پٹپٹانا	grumble
پٹپٹانا	twinkle
پٹخارنا	beat
پٹخارنا	rentak
پٹخارنا	ugut
پٹرا	papan
پٹرا	kemusnahan
پٹرپٹر	fasih
پٹری	skala
پٹری	rail
پٹری	rel
پٹری	trek
پٹری	runut
پٹری	pembaris
پٹری	penguasa
پٹری	avenue
پِٹّس	berdegup
پِٹّس	berdebar
پِٹّس	berdenyut
پِٹّس	meratap
پٹک	berdegup
پٹک	berdebar
پٹک	berdenyut
پٹک	melontar
پٹک	hambur
پٹکا	belt
پٹکا	sash
پٹکا	korset
پٹکن	fall
پٹکن	jatuh
پٹکن	tok
پٹکی	blow
پٹکی	meletupkan
پٹکی	menghembus
پٹکی	syok
پٹکی	shock
پٹکی	kejut
پٹکی	renjatan
پُٹکی	malapetaka
پُٹکی	malapetaka
پُٹکی	blot
پٹل	jisim
پٹل	timbunan
پٹل	penutup
پٹل	cover
پٹل	atap
پٹل	bumbung
پُٹلا	bundle
پٹم	ditutup
پٹم	tertutup
پٹن	quay
پٹن	city
پٹن	bandaraya
پٹن	bandar
پٹن	kota
پٹن	ford
پِٹّن	berdegup
پِٹّن	berdebar
پِٹّن	berdenyut
پٹنا	bersetuju
پٹنا	setuju
پِٹنا	mallet
پِٹنا	pounder
پِٹنا	meratap
پٹنی	pemergiannya
پٹُو	hot
پٹُو	panas
پٹُو	licik
پٹُو	sharp
پٹُو	tajam
پٹُو	susah
پٹُو	hard
پٹُو	keras
پٹُو	pandai
پٹُو	asam
پٹُو	asid
پِٹُّو	dibelasah
پِٹُّو	dikalahkan
پِٹُّو	dipukul
پِٹُّو	ditewaskan
پِٹُّو	dikalahkan
پِٹُّو	defeated
پٹوا	mutiara
پِٹوّر	meratap
پٹُوکا	belt
پٹُوکا	sash
پٹولا	silkworm
پٹّوں	otot
پٹہ	dram
پِٹی	dibelasah
پِٹی	dikalahkan
پِٹی	dipukul
پٹیّ	pita
پٹیّ	reben
پٹیّ	senarai
پٹیّ	sempadan
پٹیّ	roadside
پٹیّ	bahagian
پٹیّ	katalog
پٹیّ	cawat
پٹیّ	pengajaran
پٹیّ	pelajaran
پٹیّ	hem
پٹیّ	pita
پٹیّ	tape
پٹیّ	balutan
پٹیّ	membalut
پٹیّ	boh
پٹیّ	piece
پٹیّ	portion
پٹَیت	fencer
پٹَیت	musuh
پٹَیت	musuhnya
پٹَیت	lawan
پٹیل	kedaulatan
پٹیلا	slab
پٹیلا	slat
پٹیلا	batu
پٹِیلنا	beat
پٹِیلنا	rentak
پٹِیلنا	win
پٹِیلنا	menang
پٹِیلنا	menundukkan
پٹِیلنا	pintal
پٹِیلنا	cekup
پٹھّا	adolescent
پٹھّا	muscle
پٹھّا	otot
پٹھّا	kadbod
پٹھّا	pemuda
پٹھّا	belia
پٹھّا	murid
پٹھّا	urat
پٹھّا	urat
پُٹھّا	hip
پُٹھّا	pinggul
پُٹھّا	rump
پٹھار	rocky
پٹھار	berbatu
پٹھان	warrior
پٹھان	satria
پٹھان	soldier
پٹھان	perajurit
پٹھان	askar
پٹھان	pathan
پٹھان	kejam
پٹھانا	hantar
پٹھانا	hantarkan
پٹھنَولی	ego
پِٹھُّو	penyokong
پِٹھُّو	komrad
پِٹھُّو	follower
پِٹھُّو	pengikut
پِٹھُّو	dedua
پٹھَورا	kerbau
پٹھَورا	buffalo
پٹھَورا	cock
پٹھَورا	kec
پٹھَورا	zakar
پُجاری	pencinta
پُجاری	kekasih
پُجاری	lover
پجامہ	pyjamas
پُجانا	isi
پُجانا	penuhkan
پُجانا	isian
پُجانا	complete
پُجانا	lengkap
پجر	menitis
پجر	dripping
پجر	spring
پجر	pancut
پجر	pancutan
پجرنا	blaze
پجرنا	julang
پجرنا	drip
پجرنا	bakar
پجرنا	kebocoran
پجَوڑا	nakal
پجَوڑا	lusuh
پچ	prasangka
پچ	lima
پچ	pertahanan
پچ	perlindungan
پچ	pertimbangan
پچ	sokongan
پچ	support
پچ	sokong
پُچارا	sikat
پُچارا	berus
پچاس	fifty
پچاسوں	banyak
پچائو	pencernaan
پچائو	penghadaman
پِچپچا	berair
پِچپچا	likat
پِچپچا	melekit
پِچپچا	lembek
پِچپچاہٹ	kelembutan
پچتانا	bertaubat
پچتاوا	taubat
پِچخ	diratakan
پِچخ	perah
پچر	baji
پِچکاری	spray
پِچکاری	sembur
پِچکاری	enema
پِچکاری	suntik
پِچُل	kapas
پِچُل	cotton
پچن	api
پچَونی	perut
پِچّی	firma
پِچّی	tegas
پِچّی	berakar
پِچّی	dilampirkan
پِچّی	melekat
