और	ja
दस्तावेज़	asiakirja
दस्तावेज़	asiakirjojen
दस्तावेज़	asiakirjoja
दस्तावेज़	asiakirjat
दस्तावेज़	dokumentit
दस्तावेज़	doc
दस्तावेज़	tohtori
पासवर्ड	salasanan
पासवर्ड	salasana
ड्रैगन	lohikäärme
ड्रैगन	lohikäärmeen
ड्रैगन	dragon
रोजर	roger
जिक्र	mainitse
जिक्र	mainita
जिक्र	maininta
हान	han
पेट्रोल	bensiini
पेट्रोल	bensiiniä
पेट्रोल	bensiinin
पेट्रोल	bensiini
पेट्रोल	bensiiniä
पेट्रोल	bensa
पेट्रोल	bensiinin
इंटरफेस	liittymä
इंटरफेस	käyttöliittymä
इंटरफेस	liitäntä
इंटरफेस	tulkki
इंटरफेस	häiriöitä
इंटरफेस	häiriö
इंटरफेस	häirintä
इंटरफेस	häiriöt
नायिका	sankari
नायिका	sankaritar
फॉक्स	fox
फॉक्स	kettu
हड़ताल	lakko
यमन	jemenin
आश्रित	riippuvaisia
आश्रित	riippuvainen
स्टैनफोर्ड	stanford
चार्ली	charlie
पेशी	lihakset
पेशी	lihas
पेशी	lihaksen
पेशी	lihasta
पेशी	lihakseen
स्टोरी	tarinaa
स्टोरी	tarina
स्टोरी	tarinan
सिपाही	sotilas
कमांडर	komentaja
फ्लैश	salama
फ्लैश	flash
निरन्तर	jatkuvat
निरन्तर	jatkuvia
निरन्तर	jatkuva
निरन्तर	jatkuvaa
दीन	din
संग	lauloi
जिमी	jimmy
मुलायम	pehmeää
मुलायम	pehmeät
मुलायम	pehmeä
मुलायम	pehmentää
दही	jogurttia
टर्मिनस	terminus
लाभकारी	hyötyy
अमीरात	emiraatti
अमीरात	emirates
एंटी	anti
सहयोगियों	kollegat
महिमा	kunniaa
महिमा	kunnia
शेक्सपियर	shakespearen
शेक्सपियर	shakespeare
शेक्सपियर	shakespearea
अवशोषित	imeytyy
मिथुन	kaksonen
मिथुन	gemini
रूट	reittejä
रूट	reitit
रूट	reittiä
रूट	reitin
रूट	reitti
रूट	root
आकस्मिक	vahingossa
फिलिप्स	philips
समझाने	selittää
समझाने	selitä
डाक्टर	tohtori
डाक्टर	lääkäri
व्यर्थ	turhaa
व्यर्थ	hyödytön
व्यर्थ	hyödytöntä
महाद्वीपीय	manner
इस्तीफा	erottua
गिरा	pudota
गिरा	syksy
गिरा	kaatuu
गिरा	kaadu
ध्येय	maali
ध्येय	tavoite
ध्येय	päämäärä
ध्येय	tavoitteen
ध्येय	syy
ध्येय	aiheuttaa
ध्येय	koska
ध्येय	aatteen
ध्येय	aiheuttaa
ध्येय	syyt
ध्येय	syitä
ताइवान	taiwanin
ताइवान	taiwan
ताइवान	taiwanissa
ताइवान	taipei
पल	hetket
पल	hetkiä
पल	hetki
पहुँचे	saavuttanut
पहुँचे	päästy
पहुँचे	saavutettu
पहुँचे	saavutti
पहुँचे	saavutettiin
डाले	daley
उच्चतर	korkeampi
उच्चतर	suurempi
अयस्क	malmin
अभिनेताओं	näyttelijät
अभिनेताओं	näyttelijöitä
अभिनेताओं	toimijoiden
अभिनेताओं	toimijat
अत्याचार	julmuuksia
बहाव	drift
बहाव	tuuliajolla
ट्यूमर	kasvaimen
ट्यूमर	kasvain
दाँत	hammas
दाँत	hampaan
एबरडीन	aberdeen
इंकार	kieltäytyä
इंकार	evätä
इंकार	kieltäydy
गोपनीयता	yksityisyyden
गोपनीयता	yksityisyyttä
गोपनीयता	yksityisyys
वार्ड	ward
वार्ड	osastolla
क्लार्क	clarke
क्लार्क	clarken
क्लार्क	clarkin
क्लार्क	clark
मास्को	moskova
मास्को	moskovassa
मास्को	moskovan
मास्को	moskovaan
रकम	summat
रकम	summia
चूना	kalkkikiveä
आपत्ति	vastalause
आपत्ति	vastalauseita
आपत्ति	vastaväitteitä
विपक्ष	vastustus
विपक्ष	opposition
विपक्ष	oppositio
डब	dub
मतदाता	äänestäjät
मतदाता	äänestäjiä
मतदाता	äänestäjien
प्रवर्तक	promoottori
सूखी	kuivaa
सूखी	kuivat
सूखी	kuiva
सूखी	kuivattu
सूखी	kuivatut
बॉट	botit
चेहरा	ilme
चेहरा	naama
चेहरा	kasvot
चेहरा	naamaa
चेहरा	face
भूकम्प	maanjäristys
प्रधानता	etusijalla
प्रधानता	ensisijainen
प्रधानता	prioriteetti
पिशाच	vampyyri
पिशाच	vampyyrin
जला	palaa
जला	polta
जला	pala
जला	poltetaan
जला	polttaa
वाल्व	venttiili
भाषाई	kielellisen
धोखा	pettää
धोखा	huijata
धोखा	huijaa
धोखा	huijareita
धोखा	huijausta
धोखा	petetty
धोखा	petti
धोखा	huijasi
दाता	luovuttajan
दाता	luovuttaja
दाता	antaja
किंग्स	kuninkaat
किंग्स	kuninkaita
मुख्यधारा	valtavirran
नेटवर्किंग	verkostot
हटाना	poistaminen
हटाना	poistetaan
हटाना	poistaminen
हटाना	poisto
हटाना	poistamista
हटाना	poistaminen
हटाना	muutto
हटाना	poisto
अर्जेंटीना	argentiina
अर्जेंटीना	argentiinan
परिप्रेक्ष्य	näkökulma
इंसान	ihmisen
इंसान	ihminen
इंसान	inhimillinen
सूडान	sudan
सूडान	sudanin
अलगाव	eristäminen
अलगाव	eristyksissä
स्पर्धा	kilpailee
स्पर्धा	kilpailevien
स्पर्धा	kilpailevat
वादा	lupaus
वादा	lupaa
वादा	luvata
चालीस	neljäkymmentä
चालीस	forty
उपवास	paasto
अप्रत्यक्ष	välillinen
अप्रत्यक्ष	välillistä
अप्रत्यक्ष	epäsuora
अप्रत्यक्ष	epäsuorasti
अप्रत्यक्ष	epäsuora
मंत्रियों	ministerit
एयरलाइन्स	airbus
दंत	hammaslääkäri
दंत	hammas
सौदा	sopimus
सुनवाई	kuuleminen
सुनवाई	kuulo
विजेताओं	voittajia
विजेताओं	voittajat
बुधवार	ke
बुधवार	keskiviikko
बुधवार	keskiviikkona
बुधवार	keskiviikkoisin
पीस	jauhamalla
पीस	pala
प्रतियां	kopioita
प्रतियां	kopiot
कार्यकर्ताओं	työntekijöitä
कार्यकर्ताओं	työläiset
कार्यकर्ताओं	työntekijöiden
कार्यकर्ताओं	työntekijät
कार्यकर्ताओं	aktivisteja
सीमाएँ	rajojen
सीमाएँ	rajoja
सीमाएँ	rajat
सीमाएँ	rajoitukset
सीमाएँ	rajat
समाजों	yhteiskuntien
इथियोपिया	etiopian
मालिकों	omistajia
मालिकों	omistajille
मालिकों	omistajat
अधिकांशतः	lähinnä
अधिकांशतः	enimmäkseen
अधिकांशतः	useimmiten
अधिकांशतः	pääosin
अधिकांशतः	pääasiassa
हीरा	timantti
हीरा	timanttia
हीरा	diamond
हीरा	timantin
किनारों	reunat
डॉट	piste
डॉट	dot
संध्या	aatto
संध्या	eeva
संध्या	eve
संध्या	iltaa
संध्या	ilta
संध्या	dusk
संध्या	hämärä
बेकार	arvoton
बेकार	kelvoton
बेकार	perseestä
बेकार	syvältä
बेकार	hyödytön
बेकार	hyödytöntä
मिशेल	michelle
मिशेल	michellen
मिशेल	michele
मिशेल	mitchellin
मिशेल	mitchell
अनिश्चित	epävarma
अनिश्चित	epävarmaa
अनिश्चित	epävarma
मोटा	paksu
मोटा	paksua
मोटा	paksut
मोटा	rasvaa
मोटा	rasva
मोटा	läski
मोटा	paksu
मोटा	lihava
अंकन	merkinnät
अंकन	merkintä
अंकन	merkinnän
अंकन	merkitseminen
वरदान	siunaus
वरदान	siunausta
वरदान	siunaus
वरदान	boon
सलमान	salman
दुख	kurjuutta
आर्यों	arjalainen
फ्रेडरिक	friedrich
फ्रेडरिक	fredrik
फ्रेडरिक	frederick
प्लग	plug
नमी	kosteuden
नमी	kosteus
नमी	kosteutta
संग्रहण	kokoelmat
संग्रहण	säilytys
संग्रहण	varastointi
संग्रहण	varasto
संग्रहण	kokoelma
संग्रहण	kokoelman
संग्रहण	keräys
संग्रहण	kerääminen
संग्रहण	keruu
राष्ट्रवाद	nationalismi
समर्पण	omistautumista
आर्कटिक	arktisen
काबुल	kabulin
आलोचनात्मक	kriittiset
आलोचनात्मक	kriittinen
आलोचनात्मक	kriittistä
प्रतिस्पर्धी	kilpailijoita
प्रतिस्पर्धी	kilpailijoiden
प्रतिस्पर्धी	kilpailijat
प्रतिस्पर्धी	kilpailija
प्रतिस्पर्धी	kilpailijan
प्रतिस्पर्धी	kilpailukykyinen
आयरन	rauta
आयरन	rautaa
आयरन	raudan
कार्यालयों	toimistot
कार्यालयों	toimistoja
स्टाफ	henkilöstö
स्टाफ	henkilöstön
स्टाफ	henkilökunta
फिल्टर	suodattimen
फिल्टर	suodatin
डाई	värjätä
आंदोलनों	liikkeiden
आंदोलनों	liikkeet
जटिलता	monimutkaisuuden
जटिलता	monimutkainen
जटिलता	monimutkaisuus
देखिये	kello
देखिये	katso
स्विस	sveitsi
स्विस	sveitsiläinen
स्विस	sveitsin
कटाई	sadon
कटाई	satoa
कटाई	sato
कटाई	hakkuut
कटाई	sadonkorjuu
रूढ़िवादी	konservatiivien
रूढ़िवादी	konservatiivinen
रूढ़िवादी	konservatiivit
फोर्ट	linnake
फोर्ट	linnoitus
फोर्ट	fort
चमड़े	nahkaa
चमड़े	nahka
चमड़े	nahan
अनुपालन	noudattaminen
अनुपालन	noudattamista
हफ्ते	viikon
हफ्ते	viikolla
हफ्ते	viikkoa
हफ्ते	viikko
हफ्ते	viikot
हफ्ते	viikkoja
हफ्ते	viikkoa
प्रतिज्ञा	lupaus
चैंपियंस	mestarit
चैंपियंस	mestareita
मुद्रित	painetut
मुद्रित	painettu
वास्तुकार	arkkitehti
अभिनव	innovatiivinen
अभिनव	innovatiivisia
चयापचय	metabolia
चयापचय	aineenvaihdunta
कनेक्शन	yhteyksien
कनेक्शन	yhteyksiä
कनेक्शन	yhteydet
कनेक्शन	liitännät
कनेक्शन	yhteys
कनेक्शन	yhteyden
अरस्तू	aristoteles
बिली	billy
बिली	billie
खाया	söivät
खाया	söi
खाया	syönyt
खाया	syöty
बार्सिलोना	barcelonan
