در	கதவு
چشمان	கண்களும்
چشمان	கண்களின்
چشمان	கண்கள்
چشمان	கண்களால்
چشمان	கண்களை
فریب	மாயை
فریب	வஞ்சகம்
فریب	ஏமாற்றி
سیاتل	சியாட்டில்
گوارش	செரிமானத்தை
مناظر	காட்சியமைப்பு
ناتو	nato
ناتو	நேட்டோ
ترش	திராசு
ترش	புளிப்பு
اتو	ஓட்டோ
توپخانه	பீரங்கி
میهن	தாய்நாடு
دارن	டேரன்
فولادی	ஸ்டீல்
فولادی	எஃகு
کاش	ஆசை
تگ	டேக்
تگ	தத்தல்
تگ	குறியிடு
تگ	அடையாளம்
تخلف	மீறல்
بیابانی	பாலைவனத்தில்
بیابانی	பாலைவனம்
کمونیستی	கம்யூனிஸ்ட்
معلق	இடைநீக்கம்
معلق	விலக்கு
تجدیدپذیر	புதுப்பிக்கத்தக்க
آمونیوم	அமோனியம்
لورن	லாரன்
سیف	சைப்
تمایلات	ஆர்வமும்
تطبیقی	ஒப்பீட்டு
ذاتی	innate
نمایشگر	காட்டி
نمایشگر	நோட்டம்
غم	துயரம்
غم	வருத்தத்தை
غم	சோகம்
غم	சோகத்தை
غم	சோகம்
غم	வருத்தமளிக்கிறது
لائوس	லாவோ
لائوس	லாவோஸ்
پرنس	இளவரசன்
پرنس	பிரின்ஸ்
پرنس	இளவரசர்
فصول	பருவங்கள்
چال	சல்
محرمانه	இரகசியம்
محرمانه	ரகசிய
محرمانه	ரகசியம்
محرمانه	சீக்ரெட்
محرمانه	ரகசியமாக
محرمانه	இரகசியம்
محرمانه	நம்பகமான
لان	lan
لان	லான்
لان	lon
آنکارا	அங்காரா
رولینگ	rolling
رولینگ	ரௌலிங்
حیوانی	விலங்கு
ایدئولوژی	கருத்தியல்
ایدئولوژی	சித்தாந்தம்
پین	pin
پین	பின்
نمره	தரம்
نمره	புள்ளிகள்
نمره	மதிப்பெண்
نمره	ஸ்கோர்
نمره	மதிப்பெண்கள்
نمره	மதிப்பெண்கள்
ماجراجویی	சாகசம்
امثال	பழமொழிகள்
اسقف	பிஷப்
بنفشه	ஊதா
بنفشه	வயோலா
مصور	காமிக்
قیمتی	விலை
قیمتی	கட்டணம்
گوگرد	கந்தக
یاخته	அறை
یاخته	கைபேசி
یاخته	செல்
واردات	இறக்குமதி
واردات	உள்வாங்கு
ویدیویی	வீடியோவை
ویدیویی	வீடியோ
ویدیویی	வீடியோவில்
ویدیویی	காணொளி
جرایم	குற்றங்களில்
جرایم	குற்றங்களை
جرایم	குற்றங்கள்
جرایم	குற்றம்
دانا	தனா
دانا	டானா
ژوراسیک	ஜுராசிக்
کلینتون	கிளின்டன்
کلینتون	கிளிண்டன்
فرستنده	அனுப்புனர்
فرستنده	வெளியீட்டாளர்
فرستنده	அனுப்புநர்
وود	மரம்
فرسایش	erosion
متمم	திருத்த
متمم	திருத்தம்
هارت	ஹார்ட்
اوبلاست	ஒப்லாஸ்து
گارسیا	கார்சியா
گارسیا	கார்சியா
جولیا	ஜூலியா
فرگشت	பரிணாமம்
ترمودینامیک	வெப்பவியக்கவியல்
هما	ஹோமம்
دوبار	இருமுறை
رکود	ஆளாகின்றனர்
زئوس	ஜீயஸ்
نانسی	நான்சி
گرینلند	கிரீன்லாந்து
صدف	சிப்பி
رندی	ராண்டி
کو	கூ
روبرتو	ராபர்டோ
مالاوی	மலாவி
ژرمن	ஜெர்மைன்
برهنه	நிர்வாண
برهنه	நிர்வாணமாக
برهنه	நிர்வாண
برهنه	நிர்வாணமாக
برهنه	bare
لوکاس	லூகாஸ்
خاطره	நினைவுகள்
خاطره	நினைவுகளில்
خاطره	நினைவுகளைப்
خاطره	நினைவுகளை
خاطره	நினைவு
خاطره	நினைவைப்
خاطره	நினைவாற்றல்
خاطره	நினைவகம்
داوید	டேர்டெவில்ஸ்
داوید	டேவிட்
وجودی	இருத்தலியல்
یوزف	ஜோசப்
یوزف	யோசேப்பு
مولد	இயற்றி
مولد	உருவாக்கி
پنالتی	வேதனை
پنالتی	தண்டனை
تاسمانی	tasmanian
رحمت	கருணை
رحمت	ரஹ்மத்
رحمت	ஜாதி
رحمت	சாதி
مجرای	வாய்க்கால்
مجرای	கால்வாய்
مجرای	வழிமுறை
مجرای	சேனல்
مجرای	அலைவரிசை
مجرای	தடங்கள்
اورتون	எவர்டன்
سولفات	சல்பேட்டு
نامنظم	வழக்கத்தில்
قوت	பலம்
قوت	வலிமை
مجالس	பாஸ்
مجالس	pass
ابری	மேகங்கள்
ابری	மேகம்
ابری	மேக
ابری	முகில்
تایم	நேரம்
تایم	காலம்
سومی	மூன்றாவது
کوپر	கூப்பர்
جانداران	fauna
جولی	ஜூலி
ساختگی	போலி
ساختگی	ஒப்பு
شارلوت	சார்லோட்
اتوماتیک	தானியங்கு
اتوماتیک	தானியங்கி
اتوماتیک	தன்னியக்கம்
اتوماتیک	தன்னியக்கமாக
اتوماتیک	தன்னியக்க
لوید	லாயிட்
گاندی	காந்தி
گریه	அழ
گریه	அழுகை
گریه	அழுது
گریه	அழுகை
گریه	அழும்
واگن	வேகன்
لئونارد	லியோனார்ட்
راد	கம்பியை
راد	ராட்
هفتگی	வாராந்திர
هفتگی	வாரத்திற்கு
هفتگی	வாரந்தோறும்
مستمر	தொடர்ச்சியான
مستمر	தொடர்ச்சி
درامز	டிரம்ஸ்
تدریجی	படிப்படியாக
مستندات	ஆவணங்கள்
میلیمتر	மாறுபடுகின்றது
شاعری	கவிஞன்
شاعری	கவிஞர்
سیارات	கிரகங்கள்
سیارات	கோள்கள்
مخالفم	ஏற்கவில்லை
مخالفم	மறுக்கிறேன்
روشنفکران	அறிவியலாளர்கள்
غلات	தானியம்
پاسکال	பாஸ்கல்
عطر	வாசனை
هجده	பதினெட்டு
عنکبوت	சிலந்தி
قیاس	ஒப்புமை
بازیافت	மறுசுழற்சி
موس	மூஸ்
دیگو	டியாகோ
کریستینا	கிறிஸ்டினா
کریستینا	கிறிஸ்டினா
تجربیات	அனுபவங்கள்
ریاضیدان	கணிதவியலாளர்
کافه	கஃபே
کافه	அருந்தகம்
کافه	கபே
لیل	லில்
لیل	லீல்
دستان	கைகள்
دستان	கரங்கள்
فروشی	ஷாப்
فروشی	கடையை
فروشی	கடை
دریک	டிரேக்
مراسمی	விழா
مراسمی	சடங்குகள்
گشتی	ரோந்து
مرجان	பவளம்
مرجان	பவள
مرجان	கோரல்
پلاسما	பிளாஸ்மா
سقراط	சாக்கிரட்டீசு
بوتان	பொத்தான்
بوتان	பூட்டான்
باردار	கர்ப்பிணிகள்
باردار	கர்ப்பிணி
باردار	கர்ப்பமான
مالیاتی	வரி
مالیاتی	வரிகள்
تداوم	persistence
بره	மேஷம்
دیوارها	சுவர்களில்
دیوارها	சுவர்கள்
افراطی	அதீத
آژاکس	ajax
فرشتگان	தேவதைகள்
فرشتگان	மலக்குகள்
جیوه	புதன்
فاضلاب	சாக்கடை
وادی	வாடி
لیاقت	தகுதி
لیاقت	மெரிட்
جودی	ஜூடி
حفر	dig
حفر	தோண்ட
حفر	தோண்டி
شعله	சுடர்
کوچولو	சிறிய
کوچولو	குட்டி
فک	தாடை
زعفران	குங்குமப்பூ
زعفران	காவி
دامن	பாவாடை
مفصلی	மூட்டு
گوینده	பேசுபவர்கள்
حرام	தடுக்கப்பட்டு
محراب	பீடம்
محراب	சரணாலயம்
اقیانوسی	சமுத்திரம்
اقیانوسی	பெருங்கடல்
اقیانوسی	கடல்
گیتی	பிரபஞ்சம்
گیتی	அண்டம்
گیتی	பிரபஞ்சத்தில்
