uma	하나
borda	모서리
borda	edge
borda	국경
borda	경계
borda	경계선
borda	테두리
funcionário	직원
funcionário	공식
funcionário	official
percepção	지각
percepção	인식
ganho	이득
loire	루아르
acadêmica	학문
acadêmica	학업
acadêmica	학술
frequentes	잦은
frequentes	자주
fechada	비공개
fechada	닫힌
infra	적외선
cinza	회색
cinza	그레이
cinza	회색
cinza	그레이
oxigênio	산소
frequente	잦은
frequente	자주
phoenix	피닉스
enviada	보냄
enviada	전송
machos	남성
machos	수컷
difíceis	어려운
difíceis	어려움
difíceis	어려워
sargento	경사
sargento	상사
rachel	레이첼
renovação	갱신
manchete	헤드라인
manchete	제목
fragmentos	단편
exclusivo	독점
exclusivo	단독
geometria	지오메트리
geometria	기하학
crônica	만성적인
crônica	만성
crônica	크로니클
crônica	연대기
telecomunicações	통신
apoiado	지원합니다
apoiado	지원
apoiado	지원함
eficaz	효과적
sweet	달콤한
hopkins	홉킨스
prestígio	명문
prestígio	프레스티지
coletivo	집단
centímetros	센티미터
centímetros	인치
centímetros	센티미터
leipzig	라이프치히
say	say
secundárias	중등
fenômenos	현상
fenômenos	현상
líbia	리비아
líbia	리비아
embarcações	혈관
pouso	착륙
pouso	랜딩
euro	유로로
euro	유로
colapso	붕괴
colapso	축소
parágrafo	문단
parágrafo	단락
marx	마르크스
pátria	조국
pátria	조국
pátria	조국
tigre	호랑이
tigre	타이거
competir	경쟁
operar	운영
semestre	학기
ring	링링
ring	반지
ring	소환
temática	테마
derivados	파생상품
oficina	워크샵
oficina	워크숍
estêvão	스테파노
estêvão	스티븐
estêvão	스테판
estêvão	슈테판
dinamarquês	덴마크어
dinamarquês	덴마크
invenção	발명
invenção	발명
hidrogênio	수소
perdida	분실
perdida	로스트
perdida	잃어버린
almas	영혼
timor	티모르
hebraico	히브리어
hebraico	히브리
jurisdição	관할권
adolfo	아돌프
bactérias	세균
bactérias	박테리아
progressivo	진보주의
progressivo	프로그레시브
alfa	알파
alfa	알파
verso	구절
harrison	해리슨
ligeiramente	약간
futuros	미래
futuros	퓨처
futuros	미래
impróprio	부적절
impróprio	부적절한
potências	권력
potências	파워스
toque	touch
toque	터치
toque	누르세요
toque	누르기
toque	누르면
encontros	회의
encontros	미팅
encontros	연애
encontros	데이트
viajar	여행
viajar	여행
turner	터너
cds	cd
cds	cds
incorporada	임베디드
meninos	소년
meninos	소년들
meninos	boys
meninos	보이즈
meninos	보이스
pecuária	가축
rodapé	각주
maneiras	방법
maneiras	예의
maneiras	매너
hills	힐스
hills	언덕
absoluto	절대
absoluto	절대적
money	머니
money	돈이
crenças	신념
crenças	믿음
crenças	종교
crenças	신념
crenças	믿음
crenças	신앙
compreender	이해
compreender	이해하기
compreender	알아듣기
compreender	이해
compreender	이해하기
lobos	늑대
lobos	늑대들
denis	데니스
patinação	스케이팅
patinação	스케이트
airlines	항공
airlines	항공사
monstros	괴물
monstros	몬스터
monstros	몬스터즈
sobrevivência	생존
acidentes	사고
vermelhas	붉은
vermelhas	붉은색
vermelhas	레드
vermelhas	빨간색
vermelhas	빨강
negativa	부정적
negativa	음수
negativa	음성
parentes	친척
julia	율리아
julia	쥘리아
julia	줄리아
orgânica	유기적
realizando	공연
realizando	성과
raro	희귀한
raro	귀한
raro	희귀
raro	드문
caracterizado	추천
caracterizado	대표
perfeita	완벽
perfeita	완벽한
bush	부시
redonda	라운드
gótico	고딕
quadrado	제곱
quadrado	스퀘어
quadrado	광장
quadrado	사각형
quadrado	정사각형
rodríguez	로드리게스
rodríguez	로드리게즈
renânia	라인란트
atacou	습격
sin	sin
normais	정규
normais	보통
normais	평범
normais	정상
amistoso	친근한
coragem	용기
coragem	용기
atitudes	태도
vantagens	혜택
vantagens	이득
vantagens	특전
vantagens	장점
eyes	눈빛
básicas	기본
básicas	기초
básicas	베이직
ilegal	불법
ilegal	불법
mansão	맨션
mansão	저택
vítor	빅토르
vítor	빅토르
vítor	빅터
sugeriu	추천
submarino	잠수함
mudado	변경되었습니다
mudado	바꿨다
mudado	변경됨
intenso	강렬하게
intenso	강렬한
adquirir	습득
adquirir	확보
adquirir	획득
ferrari	페라리
trilhas	트레일
trilhas	궤적
trilhas	흔적
trilhas	트랙
assistir	시계
espelho	거울
espelho	미러
expandir	확장
expandir	확대
expandir	확장하기
expandir	펼치기
area	구역
area	영역
area	지역
area	면적
boeing	보잉
assalto	폭행
assalto	공격
assalto	강도
opa	oops
bourbon	부르봉
bourbon	버번
hardy	하디
fêmeas	암컷
fêmeas	여성
angelo	젤로
angelo	안젤로
trens	기차
trens	열차
sudão	수단
móvel	모바일
ampliação	축소
ampliação	확대
abraço	포옹
abraço	안아
abraço	포옹
copas	하트
vestido	드레스
muralhas	성벽
simão	시몬
simão	사이몬
simão	사이먼
identificado	태그
delegação	위임
michelle	미셸
simmons	시몬스
expresso	익스프레스
expresso	에스프레소
expresso	표명
human	인간
human	인체
human	인간인
precipitação	강수
corda	로프
corda	밧줄
corda	줄넘기
espíritos	스피리츠
ritual	의식
concluir	완료
concluir	마무리
concluir	마침
concluir	끝내기
concluir	결론
teto	천장
teto	옥상
teto	지붕
possibilidades	가능성
restaurantes	음식점
restaurantes	레스토랑
restaurantes	식당
cozinha	요리
cozinha	부엌
cozinha	주방
explorar	탐험
explorar	탐험
explorar	탐색
explorar	둘러보기
comer	먹기
comer	먹기
comer	먹어
mísseis	미사일
mísseis	유도탄
mísseis	미사일
dívida	채무
dívida	부채
field	필드
field	현장
complementar	보완
complementar	보완
raças	경주
raças	인종
raças	품종
albânia	알바니아
albânia	알바니아인
albânia	알바니아어
albânia	알바니아
second	둘째
second	두번째
únicas	고유
únicas	독특한
quebec	퀘벡
médias	평균
amar	loving
fio	와이어
fio	철사
fio	스레드
fio	대화
infecção	감염증
infecção	염증
infecção	감염
aparelhos	기기
aparelhos	디바이스
aparelhos	장치
ideais	이념
ideais	아이디얼
ideais	이상
vizinha	이웃
vizinha	이웃집
fame	명성
fame	페임
águia	독수리
águia	이글
move	moves
move	움직임
soberania	주권
oklahoma	오클라호마
main	메인
naturalidade	출신지
kentucky	켄터키
negativo	부정적
negativo	음수
negativo	음성
protestantes	개신교
protestantes	개신교
inês	아그네스
bonita	예뻐
úteis	유용하다
úteis	유용합니다
úteis	유용
navegador	탐색기
navegador	브라우저
passe	패스
remo	레무스
juízes	판사
silver	실버
moça	girl
moça	소녀
moça	숙녀
moça	레이디
moça	아줌마
heaven	하늘
heaven	천국
ralph	랄프
ralph	랠프
entende	이해
entende	이해하기
entende	알아듣기
responde	응답
responde	정답
responde	대답해
responde	대답
responde	답변
responde	답장
responde	응답
responde	답글
responde	답변
responde	응답
responde	응답하라
fixo	고정
penas	깃털
penas	깃털
gardens	낙원
gardens	정원
segura	안전한
segura	무사히
segura	안전
segura	보안
info	정보
chipre	키프로스
falcão	팰컨
falcão	팰콘
falcão	호크
capturar	캡쳐
capturar	캡처
capturar	캡처
saudita	사우디아
pen	pen
inseto	곤충
inseto	벌레
inseto	버그
expectativa	기대
expectativa	기대
sultão	술탄
gerenciamento	경영
gerenciamento	관리
estrangeiras	외국인
financiamento	금융
financiamento	자금
protesto	시위
protesto	항의
pecado	sin
craig	크레이그
drive	드라이브
burocratas	관료
pensando	생각
wellington	웰링턴
wellington	wellington
pilar	기둥
full	가득
participante	참석자
participante	참가자
concreto	콘크리트
ama	ama
ama	보모
fiável	신뢰성
protegido	보호
prefixo	접두어
prefixo	접두사
square	제곱
square	스퀘어
square	광장
square	사각형
square	정사각형
lendas	전설
lendas	레전드
emmy	에미상
prato	요리
prato	접시
prato	접시
mixagem	섞어
mixagem	믹스
mixagem	혼합
mixagem	믹싱
difusão	확산
difusão	방송
psd	psd
uruguaio	우루과이
medicamentos	의약품
fraco	약한
fraco	약해
dezesseis	열여섯
demonstração	데모
demonstração	시위
demonstração	시연
faculdades	대학교
faculdades	대학
bull	황소
salário	급여
salário	월급
salário	임금
salário	임금
rodolfo	루돌프
rodolfo	루돌프
wallace	월리스
comandos	명령
comandos	명령어
comandos	특공대
comandos	통제
comandos	제어
comandos	컨트롤
coberto	커버
coberto	덮여
conspiração	플롯
conspiração	음모론
justificar	정당화
carol	캐럴
carol	캐롤
usos	사용
fall	떨어지지
fall	떨어지는
fall	떨어짐
gilbert	길버트
jake	제이크
concorrentes	참가자
concorrentes	경쟁자
concorrentes	경쟁사
bibliotecas	라이브러리
bibliotecas	도서관
detalhe	상세
detalhe	자세히
detalhe	세부사항
triste	슬픔
triste	슬픈
triste	슬프다
doente	환자
doente	아파
doente	아픈
doente	아프다
happy	해피
happy	행복
happy	행복해
happy	행복하다
happy	행복한
prédios	건물
prédios	건축물
prédios	건물들
prédios	빌딩
radar	레이더
variados	다양하다
representações	묘사
bonito	예뻐
saboia	사보이아
saboia	사보이
pacto	규약
cabelos	머리카락
cabelos	머리
cabelos	머리카락이
escândalo	스캔들
lyon	lyon
lyon	리옹
jessica	제시카
contemporâneos	현대
tragédia	비극
tyler	타일러
suspeita	의심
suspeita	의심
suspeita	의심스러운
suspeita	용의자
suspeita	의심
interessado	관심사
interessado	관심
diabo	악마
vela	양초
vela	촛불
vela	항해
vela	돛자리
vela	항해
vela	요트
vigilância	감시
arquitecto	건축가
arquitecto	건축
óbvio	명백하다
tiger	호랑이
tiger	타이거
müller	뮐러
alexandra	알렉산드라
hal	hal
pesada	무겁게
pesada	무거워
pesada	무거운
pesada	무거움
feiras	박람회
feiras	전시회
equações	방정식
myspace	마이스페이스
linguística	언어학
utilizador	사용자
tiros	총격
etiópia	에티오피아
etiópia	에티오피아
géneros	장르
dependência	종속
dependência	의존
dependência	의존성
dependência	중독증
dependência	중독
dependência	의존
dependência	의존성
compor	작성
compor	쓰기
compor	작성하기
aprendeu	학습
aprendeu	배운
adelaide	애들레이드
adelaide	아델라이드
alcançado	도달
alcançado	달성
multidão	군중
resolvido	해결되었습니다
lane	레인
lane	차로
polegadas	인치
polegadas	인치
teodoro	시어도어
completos	완료
completos	완성
especializado	전문
especializado	전문가
dano	피해
dano	손상
dano	손해
dano	손해배상
hesse	헤센
reconhece	인식
console	콘솔
barreira	장벽
protestante	개신교
mineral	미네랄
mineral	광물
promocional	프로모션
fina	얇은
esperava	예상
adolescência	사춘기
adolescência	사춘기
mind	마음
líbano	레바논
pete	피터
pete	피트
sólido	단색
sólido	고체
sólido	입체
sólido	솔리드
dirigentes	리더
dirigentes	지도자
gigantes	자이언츠
gigantes	자이언트
gigantes	자이언트
gigantes	거대
licenciatura	학위
licenciatura	졸업
ameaças	협박
ameaças	위협
ameaças	위협
múltiplos	다중
mercadorias	상품
mercadorias	물품
mercadorias	상품
mercadorias	화물
mercadorias	운송
patrícia	패트리샤
comemoração	기념
comemoração	축하
sentença	판결
sentença	문장
frutas	과일
frutas	열매
frutas	과일과
frutas	과일
frutas	과일과
precisava	필요함
índices	색인
índices	인덱스
índices	색인
índices	인덱스
prevenção	방지
prevenção	예방
melodia	melody
melodia	멜로디
eliminados	삭제됨
eliminados	삭제함
eliminados	삭제되었습니다
eliminados	탈락
pesquisador	연구자
pesquisador	연구원
celebração	축하
manuscrito	사본
crônicas	만성적인
crônicas	만성
crônicas	연대기
boi	황소
caçadores	사냥꾼
caçadores	사냥꾼
caçadores	헌터
masters	마스터즈
masters	마스터스
separar	분리
separar	따로따로
separar	따로
interessados	관심사
interessados	관심
deficiência	장애
deficiência	장애인
collins	콜린스
hospitais	병원
briga	싸워라
briga	싸움
briga	싸우기
briga	싸워
briga	싸우다
maomé	모하마드
maomé	무하마드
maomé	무함마드
maomé	모하메드
maomé	무함마드
removido	삭제됨
removido	삭제되었습니다
painel	대시보드
painel	패널
diariamente	일일
diariamente	데일리
diariamente	일간
diariamente	일상
armadura	갑옷
armadura	기갑
armadura	갑옷
micro	마이크로
micro	마이크로소프트
cartões	카드
adquirido	습득
adquirido	획득
adquirido	구매
recomendações	추천
garantia	보증
garantia	보증
criminal	범죄자
luxo	명품
luxo	럭셔리
phillips	필립스
boxe	복싱
esculturas	조각상
esculturas	조각
esculturas	조각
born	born
born	출생
born	탄생
novatos	초보자
novatos	초보자
aurora	아우로라
mitchell	미첼
made	made
made	만든
subida	오르기
subida	상승
subida	rise
patrocínio	스폰서
patrocínio	후원
patrocínio	스폰서
patrocínio	후원
patrocínio	스폰서
macho	남성
macho	수컷
saxônia	작센
detroit	디트로이트
hardware	하드웨어
perdas	상실
perdas	손실
perdas	손해
perdas	손실
urbanas	도시
lesões	부상
lesões	부상
visitas	방문
visitas	방문자
nervoso	긴장감
nervoso	긴장
han	한한
soviéticos	소련
febre	열이
transformando	변신
adoção	채택
adoção	입양
ltd	ltd
separadas	분리됨
separadas	별거
hudson	허드슨
maratona	마라톤
elvis	elvis
elvis	엘비스
cobra	코브라
cobra	뱀과
preparar	준비하기
preparar	준비
andamento	진행
andamento	템포
escolhidos	선정
socialismo	사회주의
ice	빙빙
ice	얼음
ice	아이스
colecção	콜렉션
colecção	컬렉션
colecção	모음집
honorário	명예
fotógrafo	사진사
fotógrafo	사진관
fotógrafo	포토그래퍼
fotógrafo	사진작가
ruth	루스
jesse	제시
romântico	낭만
romântico	낭만주의
romântico	로맨틱
romântico	낭만적
experimentos	실험
gramática	문법
laços	넥타이
divididas	나눈
riscos	위험
riscos	리스크
riscos	위험
riscos	리스크
trocar	스위치
trocar	switch
trocar	전환
trocar	바꾸기
trocar	바꾸기
trocar	스왑
atribuição	할당
atribuição	할당
atribuição	저작자
patrono	수호
ted	테드
ted	ted
mônica	모니카
