年	ano
銷售額	de
銷售額	ventas
肉食	carne
肉食	a
節約	aforros
木頭	madeira
飼料	comer
飼料	alimentar
飼料	poderán
飼料	de
飼料	manter
小節	reixas
志向	ambición
結社	asociación
含糊	mala
含糊	ambigüidade
含糊	moral
香煙	cigarros
香煙	cigarro
香煙	un
香煙	pitillo
香煙	pito
香煙	tabaco
香煙	cigarros
蠕蟲	verme
蠕蟲	vermes
聽證會	que
聽證會	oído
聽證會	escoita
聽證會	escoito
淹死	afogada
淹死	afogar
淹死	afogar
贏了	gañar
紅寶石	ruby
赤裸	espido
閒置	improdutivo
裙子	saia
裙子	traxes
裙子	vestido
裙子	roupa
烏托邦	utopía
哨兵	sentinela
精確度	precisión
飽	chea
飽	cheo
飽	completo
自閉症	autismo
出價	poxa
空想	utopía
要件	elementos
內褲	interior
內褲	lencería
親吻	bico
親吻	bícame
親吻	bicar
親吻	un
親吻	biquiño
風扇	fan
滑動	diapositiva
求生	supervivencia
求生	mortandade
求生	infantil
求生	sobreviven
商定	en
商定	acordo
舌頭	lingua
艦橋	oco
艦橋	ponte
艦橋	bridge
白痴	idiota
白痴	parvo
白痴	imbécil
勝者	gaña
姑姑	tía
目擊者	testemuñas
列印	imprenta
列印	impreso
運氣	sorte
煤油	queroseno
架子	estantes
羊肉	cordeiro
餓死	fame
餓死	de
餓死	pasando
小徑	rastro
小徑	pista
荒原	páramo
蒸餾	destilada
圓圈	círculo
圈套	trampa
圈套	boca
氫氣	de
氫氣	hidróxeno
交保	fianza
坦白	confesar
停滯	estancamento
色調	ton
陰性	negativo
手勢	xesto
手勢	aceno
大笑	risos
大笑	risas
通行證	pasar
通行證	pase
牙醫	dentista
貓咪	gato
貓咪	ao
擁擠	xente
表白	confesión
嘴唇	beizos
嘴唇	os
嘴唇	boca
遲到	tarde
純潔	pureza
純潔	puro
純潔	pura
純潔	puros
木質	de
木質	madeira
憑證	certificado
憑證	partida
憑證	de
憑證	nacemento
知覺	percepción
知覺	consciencia
知覺	a
知覺	conciencia
知覺	da
反應堆	reactor
蒼蠅	e
蒼蠅	pilotar
蒼蠅	voar
蒼蠅	voan
蒼蠅	voarei
蒼蠅	voe
蒼蠅	voo
蒼蠅	moscas
蒼蠅	voa
輸了	perdeu
輸了	perderon
輸了	perdín
輸了	perdemos
輸了	perdido
礦產	minerais
親親	bico
親親	bícame
親親	bicar
親親	un
親親	biquiño
韻律	ritmo
好奇心	curiosidade
寡婦	viúva
退伍軍人	veteranos
孤單	soa
孤單	só
紙牌	tarxetas
紙牌	cartas
紙牌	naipes
紙牌	as
紙牌	ás
紙牌	carta
紙牌	tarxeta
紙牌	de
紙牌	unha
紙牌	documento
野性	salvaxe
野性	salvaxes
帶頭	conducir
帶頭	levar
帶頭	a
帶頭	até
崇敬	reverencia
能見度	visibilidade
虛弱	débil
暴亂	raciais
暴亂	disturbios
暴亂	antidisturbios
名片	carta
名片	tarxeta
名片	de
名片	unha
名片	documento
下雪	neve
下雪	impecable
倫理學	de
倫理學	ética
偷竊	un
偷竊	roubo
偷竊	roubar
偷竊	roubando
電光	lóstrego
滾動	rolling
記住	lembrar
記住	lembro
記住	lembra
記住	lembras
種族隔離	apartheid
不透明	opaco
願景	visión
願景	vista
願景	vision
羔羊	cordeiro
天亮	alborecer
天亮	amencer
切片	rebándenme
切片	rebanda
切片	faise
項鍊	colar
豐收	colleita
燒死	queimalos
燒死	queiman
燒死	queimar
燒死	queimade
樹幹	maleteiro
粉色	rosas
粉色	rosa
慢慢地	vagar
慢慢地	lentamente
慢慢地	despacio
慢慢地	modo
慢慢地	pouco
慢慢地	a
沮喪	depresión
沮喪	posparto
沮喪	a
沮喪	da
聽力	que
聽力	oído
聽力	escoita
聽力	escoito
嗶	beep
出貨	despachos
帥哥	guapos
帥哥	guapo
帥哥	guapa
帥哥	moi
鬍鬚	barbas
鬍鬚	tipo
鬍鬚	barba
鬍鬚	home
失調	trastorno
失調	desorde
木工	carpinteiro
收成	colleita
庫存	depósito
烏龜	de
烏龜	tartaruga
烏龜	tartarugas
擠壓	expremer
體溫	temperatura
體溫	a
主席團	despacho
舞動	baile
舞動	bailando
舞動	bailar
舞動	bailaba
投標	poxa
鴿子	pomba
禮品	regalo
禮品	agasallo
迷霧	néboa
迷霧	brétema
嘿	ei
嘿	eh
嘿	oe
減肥	dieta
明示	expresar
鏡片	lentes
鏡片	lente
鏡片	lentes
各縣	condados
精准	precisión
電量	batería
拖車	remolque
私刑	linchamento
畫師	pintor
教書	ensinar
教書	ensino
教書	ensinanza
冷藏	refrixeración
廢棄物	lixo
廢棄物	residuos
廢棄物	perda
廢棄物	perder
廢棄物	tempo
表哥	primo
表哥	curmán
過剩	exceso
過剩	de
停機坪	mandil
打獵	caza
七七	sete
七七	7
喉嚨	gorxa
管子	pipa
管子	cachimba
管子	con
管子	esta
管子	tubo
籌碼	fichas
雪茄	cigarro
制冷	refrixeración
號角	corno
及早	cedo
及早	primeiras
瘧疾	malaria
瘧疾	a
昏倒	mal
昏倒	esvaecemento
啞	parvo
平局	unha
平局	os
平局	gravata
平局	átenos
平局	garavata
暗影	sombra
真誠	de
處方	receitas
處方	receita
處方	receitas
鼓掌	aplausos
鼓掌	aplauso
逃犯	fuxitivo
需求量	demanda
需求量	pido
需求量	custar
關聯性	relevancia
危險性	perigoso
危險性	perigosos
危險性	perigosa
危險性	perigosas
危險性	perigo
獵豹	leopardo
苦難	sufrimento
苦難	de
苦難	sofre
苦難	miseria
鉛筆	lapis
監護	custodia
監護	baixo
資產階級	burguesía
資產階級	burguesa
資產階級	burgueses
靈性	espiritualidade
靈性	espiritual
靈性	senda
比薩	pizza
蜜月	de
蜜月	mel
蜜月	lúa
蜜月	vodas
晚安	noites
幀	foto
蘿蔔	cenoura
麥子	trigo
繩索	corda
喝醉	bébedo
喝醉	emborrachar
喝醉	bébeda
喝醉	un
喝醉	bébedos
喝醉	emborracheime
忍耐	paciencia
樓下	abaixo
衛兵	gardas
衛兵	garda
衛兵	de
擺動	abaneo
擺動	xuntas
交響樂	sinfonía
祭壇	altar
分水嶺	dividen
證詞	testemuña
鐳射	láser
腳趾	dos
腳趾	pés
腳趾	punta
冰凍	xeado
客艙	cabana
帳篷	tendas
帳篷	tenda
帳篷	carpa
皮鞋	zapatos
皮鞋	os
皮鞋	botas
皮鞋	tenis
軟弱	debilidade
軟弱	débil
賞金	recompensa
橡木	oak
橡木	carballo
承載	de
承載	levamos
承載	levaba
承載	leva
承載	levar
承載	unha
鞭打	torturen
飛利浦	phillips
心境	humor
心境	ánimo
唾液	cuspir
樹葉	marcha
樹葉	follas
樹葉	deixa
樹葉	as
樹葉	sae
獎賞	recompensa
獎賞	nobel
獎賞	pulitzer
獎賞	o
獎賞	premio
袖珍	peto
袖珍	petos
奢華	luxo
猜猜	que
猜猜	supoño
猜猜	creo
阿叔	tío
阿叔	tonton
燒傷	queimaduras
燒傷	arde
燒傷	queimalos
燒傷	queiman
燒傷	queimar
燒傷	queimade
醜陋	fea
醜陋	feo
毒物	veleno
相簿	ubicación
咀嚼	mastigue
牧羊人	pastor
牧羊人	pastorciño
懺悔	confesións
懺悔	confesión
面罩	máscara
面罩	máscaras
繩子	corda
牢房	célula
牢房	cela
孿生	picos
自尊	orgullo
自尊	orgulloso
字彙	vocabulario
強暴	violación
強暴	viólanme
間隙	distancia
投機	especulación
填滿	cubrir
填滿	encher
觸及	collo
觸及	acadar
觸及	chegar
觸及	ao
觸及	a
觸及	tocan
觸及	están
觸及	tocar
觸及	a
觸及	tocáronme
音調	ton
外衣	abrigo
外衣	o
外衣	chaqueta
渴	sede
渴	sede
紡織品	téxtil
燈泡	lámpada
燈泡	lámpada
豆豆	feixóns
豆豆	xudías
促銷	promoción
促銷	ascenso
口罩	máscara
口罩	máscaras
囚徒	preso
囚徒	prisioneira
囚徒	prisioneiro
囚徒	prisioneiros
囚徒	presos
囚徒	os
囚徒	prisioneiros
軍裝	uniforme
餓	fame
餓	de
餓	pasando
餓	famentos
餓	fame
原件	orixinal
原件	orixinais
原件	os
原件	orixinais
專利權	patentes
專利權	patente
專利權	patentar
專利權	zapatos
專利權	patentes
力氣	fortaleza
力氣	forzas
力氣	forza
力氣	a
力氣	radica
睡衣	pixama
睡衣	pixamas
新生兒	neuronas
新生兒	novas
表姐	primo
表姐	curmán
斧頭	machada
撲克牌	póquer
撲克牌	ao
撲克牌	de
約談	entrevista
約談	unha
約談	entrevisto
約談	entrevistas
蠢	estúpido
蠢	estúpida
蠢	estúpidos
蠢	parvo
蠢	estúpidas
蠢	parvadas
肌膚	pel
肌膚	ósos
化學品	químicas
化學品	químico
越獄	fuxida
越獄	escapar
越獄	da
越獄	fugarse
越獄	fuxir
越獄	fuga
模擬器	simulador
牛排	bisté
華埠	chinatown
賽跑	carreira
賽跑	raza
賽跑	a
賽跑	internacional
褲子	pantalóns
褲子	pantalón
褲子	pantalóns
褲子	ruta
褲子	no
褲子	os
褲子	pantalón
褲子	brancos
想像力	imaxinación
受苦	sufrimento
受苦	de
受苦	sofre
受苦	sufrir
裁減	a
裁減	redución
錢包	carteira
錢包	moedeiro
錢包	bolso
油墨	tinta
無產階級	proletariado
無產階級	proletarios
野兔	coello
報價	cita
報價	citar
雞肉	galiña
雞肉	polo
雞肉	pito
暴民	turba
暴民	mafia
精神分裂症	esquizofrenia
謎題	crebacabezas
謎題	puzzle
好笑	gracioso
好笑	divertido
好笑	raro
偶遇	encontro
恥辱	mágoa
恥辱	vergoña
恥辱	que
恥辱	desgraza
恥辱	deshonra
病菌	xermes
長矛	arpón
長矛	spear
棍棒	paos
軍服	uniforme
基數	base
妒忌	ciumento
妒忌	celosa
欺詐	fraude
複雜性	complexidade
仇人	inimigos
演練	perforar
絕種	extinción
毀滅性	devastadora
杯子	cunca
杯子	café
謎團	misterio
好吃	delicioso
哭了	chorando
哭了	choraba
哭了	chorar
哭了	vergoña
哭了	choras
哭了	choran
礦山	miña
礦山	meus
礦山	meu
奶牛	as
奶牛	vacas
奶牛	vaca
溺水	afogada
溺水	afogar
冰雹	“
冰雹	sarabia
冰雹	”
冰雹	en
冰雹	galego
冰雹	saudamos
觸碰	tacto
觸碰	toque
觸碰	contacto
觸碰	tocar
觸碰	toques
羞	mágoa
羞	vergoña
羞	que
女傭	criada
綿羊	ovellas
乳酪	queixo
燒錄	queimalos
燒錄	queiman
燒錄	queimar
燒錄	queimade
擊穿	crise
擊穿	depresión
膽固醇	colesterol
態勢	postura
遙控器	remotas
父母親	pais
父母親	os
掃瞄	escaneamos
郊遊	picnic
億萬	millóns
億萬	mil
億萬	miles
寂靜	silencio
寂靜	o
柔性	flexibilidade
柔性	flexibles
靴子	botas
靴子	as
某處	nalgures
某處	nalgún
某處	lugar
某處	sitio
某處	parte
最糟糕	peores
最糟糕	peor
破損	roto
毒藥	veleno
銅礦	cobre
維他命	vitaminas
維他命	vitamina
錯覺	a
錯覺	ilusión
愛國主義	patriotismo
閃光燈	de
房租	renda
房租	aluguer
房租	alugar
傷痛	dor
傷痛	moito
發熱	febre
閃電俠	de
監視器	monitor
義大利文	italiano
義大利文	italiana
義大利文	italianos
鄉間	campo
襯衫	camisa
襯衫	camiseta
襯衫	camisas
分銷	distribución
分銷	de
賭注	aposta
賭注	apostar
賭注	a
賭注	aposto
賭注	que
賭注	seguro
叛國	a
微積分	cálculo
蕃茄	tomate
農莊	granxas
水泵	surtidor
敏感性	sensibles
敏感性	sensible
正派	decente
人脈	conexións
磁帶	cinta
刀子	coitelo
刀子	navalla
刀子	mackie
胰島素	insulina
胰島素	á
試試	tentar
試試	intentar
揚聲器	♪
揚聲器	falante
謀殺罪	asasinatos
謀殺罪	un
謀殺罪	homicidio
謀殺罪	asasinato
謀殺罪	asasino
食鹽	salgado
食鹽	sal
白蟻	térmites
紅心	corazóns
紅心	corazón
違約	defecto
違約	por
統計數字	estatísticas
海龜	de
海龜	tartaruga
海龜	tartarugas
關節炎	artrite
天數	días
敏感度	sensibles
敏感度	sensible
嚮導	guía
勞力	traballo
口供	confesións
嚼	mastigue
乞求	perdón
乞求	perdoe
乞求	desculpe
礦物質	minerais
節拍	golpearon
遼闊	amplo
遼闊	gran
暈倒	mal
暈倒	esvaecemento
焰火	artificio
住址	a
住址	discurso
住址	enderezo
住址	tratar
住址	abordar
住址	dirección
鎖鏈	cadeas
鎖鏈	as
絞刑	pendurada
絞刑	a
絞刑	colgar
笑聲	risos
笑聲	risas
牛油	manteiga
打掃	limpando
打掃	a
打掃	limpeza
打掃	da
黑板	encerado
超額	exceso
超額	de
溝渠	gabia
純度	pureza
荷爾蒙	hormona
荷爾蒙	hormonal
荷爾蒙	hormonas
風琴	órgano
更近	a
更近	mais
更近	máis
更近	preto
更近	xuntarse
更近	achéguense
更近	achegádevos
更近	máis
積木	mazás
積木	de
數額	cantidade
數額	enorme
金絲雀	canarios
鸛	cegoña
羞恥	mágoa
羞恥	vergoña
羞恥	que
熱力	calefacción
熱力	calor
熱力	o
諺語	proverbio
弱者	débil
雞尾酒	cóctel
鄉親	xente
鄉親	amigos
鄉親	pais
鄉親	brancos
柵欄	perista
激進派	radicais
乾酪	queixo
果醬	session
聖誕老人	santa
罐子	de
罐子	bote
隱喻	metáforas
要麼	ou
要麼	tampouco
漁夫	pescador
豆子	feixóns
豆子	xudías
襪子	os
襪子	calcetíns
酒類	alcol
酒類	alcohol
鮮血	sangue
鮮血	o
憐憫	misericordia
憐憫	piedade
憐憫	misericordioso
偶而	cando
小公主	princesa
米飯	arroz
米飯	de
隱私權	privacidade
票券	billetes
票券	entradas
捕撈	pescar
捕撈	pesca
家俱	mobles
冰塊	xeo
袋子	bolsa
袋子	bolso
袋子	maletín
袋子	saco
盜竊	roubo
盜竊	invasión
盜竊	un
盜竊	roubo
灰塵	po
灰塵	pó
灰塵	das
鱈魚	bacallau
鱈魚	bacallao
羊群	rabaño
行李箱	maleta
香菇	cogomelos
蚯蚓	vermes
想象力	imaxinación
玫瑰花	rosas
淋浴	ducha
阿司匹林	aspirina
基調	ton
抑鬱	depresión
抑鬱	deprimido
抑鬱	depresión
抑鬱	posparto
抑鬱	a
抑鬱	da
雙倍	o
雙倍	dobre
雙倍	double
駕照	licencia
無可避免	inevitable
無可避免	inevitábel
山賊	bandidos
納稅	impostos
來信	carta
來信	letra
詩句	verso
肖像畫	retratos
洗衣店	roupa
交貨	entrega
膠片	película
膠片	filme
包包	bolsa
包包	bolso
包包	maletín
包包	saco
包包	bolsas
包包	de
轉角	esquina
轉角	recuncho
無意識	inconsciente
觸動	tacto
觸動	toque
觸動	contacto
觸動	tocar
觸動	toques
搖晃	a
搖晃	a
調頻	metralladora
帶子	cinta
掌聲	aplausos
掌聲	aplauso
托兒所	cativos
迷惘	confusión
青霉素	penicilina
青霉素	a
反饋	de
反饋	resposta
魷魚	lura
糖漿	melaza
槍支	armas
槍支	fusís
槍支	as
槍支	armados
槍支	metralladoras
槍支	arma
槍支	pistola
槍支	revólver
大拇指	polgar
推銷員	vendedor
標緻	peugeot
稅款	impostos
稅款	dos
爪子	canteiros
爪子	garras
淚水	bágoas
淚水	chorar
淚水	aburrimento
各單位	unidades
債權	a
債權	que
披薩	pizza
燙	quente
燙	calor
手銬	esposas
允諾	prometeron
允諾	prometín
允諾	prometinlle
允諾	prometéronme
允諾	prometida
允諾	prometíchesme
允諾	prometo
允諾	prometera
苦苦	amarga
吸盤	parvo
吸盤	parvos
鮮花	flores
孔洞	buraco
孔洞	burato
孔洞	furado
孔洞	hole
孔洞	buratos
孔洞	buracos
瞎子	cegas
瞎子	cega
瞎子	cego
瞎子	invidentes
瞎子	cegos
會眾	congregación
畫畫	cadro
畫畫	pintura
畫畫	debuxo
幣值	moeda
重復	repite
重復	anda
重復	di
重復	repita
重復	repito
重復	dígoche
藐視	desprezo
抽樣	mostra
女主人	a
女主人	señora
女主人	patroa
養分	nutrientes
養分	nutrintes
原產地	orixe
傷亡人數	baixas
問卷調查	enquisa
摘錄	extraer
摘錄	extraen
捲軸	parte
無處	ningures
無處	a
手帕	pano
省省	provincia
省省	do
道義	morais
道義	moral
道義	a
道義	vontade
卡路里	calorías
存貨	depósito
傢俱	mobles
流動性	mobilidade
單調	monótono
公正性	xustiza
拖鞋	zapato
拖鞋	zapatillas
實心	sólida
卑微	humilde
卑微	humildes
飲水	auga
垂死	morren
垂死	morte
垂死	morrendo
垂死	morrer
垂死	moribundos
垂死	por
難民營	campo
難民營	campamento
難民營	acampamento
難民營	do
虛幻	falso
倉儲	almacén
蒼白	pálida
蒼白	pálido
愧疚	culpa
奴隸制	escravitude
羞愧	mágoa
羞愧	vergoña
羞愧	que
自負	ego
創造力	a
創造力	creatividade
鐵皮	estaño
鐵皮	metálico
同情心	compaixón
同情心	a
告解	confesión
輕聲	na
輕聲	besbellei
無神論	ateo
母牛	vaca
議定	en
議定	acordo
木棍	paos
髒	porca
髒	sucio
潛意識	inconsciente
片語	frase
片語	frases
耐性	paciencia
浴缸	bañeira
差額	diferenzas
差額	diferenza
差額	diferenzas
差額	diferencia
差額	mesmo
外科手術	cirurxía
嘟嘟	beep
馬桶	baño
機遇	oportunidade
機遇	de
機遇	oportunidades
機遇	a
血肉	carne
夢魘	pesadelo
抱負	ambición
西服	para
西服	satisfacer
西服	traxe
洞察	percepción
野餐	picnic
搶掠	saqueo
長褲	pantalóns
長褲	pantalón
阿拉巴馬	alabama
絕對值	absoluta
絕對值	absoluto
絕對值	absolutos
絕對值	absolutamente
營養不良	malnutrición
營養不良	desnutrición
堅果	noces
堅果	tola
堅果	tolo
母后	nai
母后	á
母后	mamá
花兒	flores
花兒	flor
老外	estranxeira
記憶力	memoria
巡邏隊	patrulla
郵寄	correo
郵寄	envía
郵寄	envíe
洞察力	percepción
魯莽	imprudente
魯莽	da
方框	caixa
方框	palco
方框	caixas
方框	palcos
比例尺	escala
書架	estantes
橋牌	oco
橋牌	ponte
橋牌	bridge
插頭	enchufe
拘留所	detención
共謀	conspiración
寢室	dormitorio
寢室	inspección
抑鬱症	depresión
抑鬱症	posparto
抑鬱症	a
抑鬱症	da
靈活性	flexibilidade
靈活性	flexibles
領帶	unha
領帶	os
領帶	gravata
領帶	átenos
領帶	garavata
避難所	refuxio
避難所	refuxio
傳染性	contaxiosas
白蘭地	brandy
棍子	quedarei
棍子	paos
洗滌	lavar
洗滌	a
洗滌	lavadora
洗滌	lavado
洗滌	lavadoras
洗滌	roupa
細則	regras
細則	as
細則	normas
細則	norma
細則	regra
細則	reglamento
細則	gobernar
純淨	pureza
櫃台	mostrador
隱身	invisibles
隱身	invisible
湯匙	culler
常備	de
常備	pé
常備	estar
常備	estaba
常備	parados
機油	petróleo
機油	aceite
機油	de
喪葬	funeral
喪葬	enterro
陪審員	xurado
火種	chispa
穀倉	granxa
才幹	talento
稅金	impostos
老了	anos
老了	vellos
老了	vello
老了	vella
保證金	caixa
保證金	depósito
狹隘	estreito
限額	límite
限額	limita
限額	límites
請願書	petición
傭人	servo
傭人	criado
傭人	bedel
傭人	criada
理髮師	barbeiro
理髮師	perruqueiro
肚皮	estómago
肚皮	ventre
肚皮	barriga
失竊	un
失竊	roubo
公事包	maletín
毛毯	mantas
毛毯	cobertores
床單	sabas
噩夢	pesadelo
手提箱	maleta
達喀爾	dakar
瘋了	tola
瘋了	tolos
瘋了	tolas
瘋了	tolo
純純	puro
純純	pura
純純	puros
接住	coller
接住	pescar
仇視	odio
胳膊	brazo
送貨	entrega
辮子	súas
辮子	trenzas
感恩節	acción
感恩節	gracias
內疚	culpa
膠帶	cinta
面談	entrevista
面談	unha
面談	entrevisto
面談	entrevistas
鄰里	barrio
無神論者	ateo
地心引力	gravidade
地心引力	a
無名氏	anónimos
罪孽	pecado
罪孽	pecados
罪孽	agarimosa
罪孽	pecado
夾克	chaqueta
夾克	da
證言	testemuña
押金	caixa
押金	depósito
旗子	bandeira
電子計算機	ordenadores
電子計算機	computadores
沈默	silencio
沈默	silencio
沈默	o
空閒	improdutivo
貯存	almacenamento
貯存	consigna
蓄水池	cisterna
講課	charla
釘子	cravo
釘子	unllas
釘子	cravos
乳製品	leitería
洋娃娃	boneca
雙唇	beizos
雙唇	os
雙唇	boca
創造性	a
創造性	creatividade
創造性	creativo
創造性	creativos
創造性	creativa
創造性	creativas
皮包	bolso
臥室	dormitorio
臥室	cuarto
謙卑	humilde
謙卑	humildes
謙卑	humildade
叛國罪	a
皮帶	correa
皮帶	os
皮帶	libros
皮帶	cinto
謙虛	humilde
謙虛	humildes
信譽	reputación
信譽	sona
台階	paso
台階	un
台階	escala
悄悄地	silencio
豆類	feixóns
豆類	xudías
薯條	fichas
手淫	masturbación
申請書	aplicación
申請書	aplicacións
申請書	para
逝者	falecido
隱約	vagamente
公平性	xustiza
框框	foto
累了	cansa
累了	canso
科倫坡	colombo
責怪	culpa
責怪	a
責怪	non
最壞	peores
最壞	peor
嘟	beep
撫慰	felicidade
胸膛	peito
枷鎖	cadeas
判斷力	xuízo
鼓聲	batería
鼓聲	tambores
鼓聲	os
偏執	paranoico
偏執	paranoia
