som	kao
alliansen	savez
alliansen	saveza
kolonier	kolonije
kolonier	kolonija
jus	zakon
søren	soren
tilstede	prisutan
tilstede	sadašnjost
tilstede	poklon
koch	koch
spurt	pitao
lanka	lanke
mission	zadatak
mission	misija
reserve	rezervi
reserve	rezerva
holst	holst
judo	judo
unike	jedinstvena
unike	jedinstveni
unike	jedinstveno
unike	jedinstven
sigrid	sigrid
påvist	dokazano
påvist	dokazana
organismer	organizmi
rifle	pušku
rifle	puška
catherine	catherine
catherine	katarina
produsenter	producenti
produsenter	proizvođači
mørkt	mračno
mørkt	tamni
mørkt	tamno
mørkt	tamna
mørkt	mrak
lysere	svjetlije
lysere	svjetlije
lysere	lakši
lysere	upaljač
greatest	najveći
greatest	najveci
israelsk	izraelci
israelsk	izraelski
israelsk	izraelska
nøytral	neutralna
nøytral	neutralni
nøytral	neutralan
kritiske	kritičnom
kritiske	kritično
kritiske	kritične
kritiske	kritična
trafikken	promet
dramatiske	dramatična
dramatiske	dramatičan
dramatiske	dramatično
tyngre	teži
tyngre	teža
tyngre	teže
rykte	reputacije
rykte	ugled
rykte	reputaciju
rykte	reputacija
cook	kuhar
cook	cook
cook	kuhati
skikkelig	pravilno
skikkelig	propisno
skikkelig	pravilan
spencer	spencer
spencer	spenser
biskoper	biskupi
newton	newton
fokuserer	fokusira
leverer	dostavlja
leverer	dostaviti
leverer	isporuči
leverer	dostavi
leverer	dostavlja
falle	jesen
falle	pad
langvarig	dugotrajno
alger	algi
alger	alge
abel	abel
abel	abela
filmet	snimio
filmet	snimljeno
dallas	dallas
wagner	wagnera
wagner	wagner
universet	univerzum
universet	svemir
aus	aus
voice	glas
voice	glasa
voice	glasom
remix	remix
want	želite
want	želim
regelen	pravilo
hellig	sveta
hellig	sveti
hellig	sveto
hellig	svetinja
hellig	sveto
utfører	obavljanje
utfører	nastupa
utfører	izvođenje
tendens	tendenciju
kjennetegn	karakteristike
oskar	oskar
iowa	iowi
santos	santos
jordskjelv	zemljotres
jordskjelv	potres
jordskjelv	potresi
jordskjelv	potresa
flekk	mrlja
flekk	spot
roland	roland
hunner	ženke
mari	mari
vesen	stvorenje
behandles	obrada
engasjerte	zaručeni
engasjerte	zaručen
vender	okreće
vender	okretanje
calgary	calgary
misjonærer	misionari
oversette	prevođenje
oversette	prevodi
saksofon	saksofon
alma	alma
sitte	sjedeći
sitte	sjedenje
akseptere	prihvati
hendelse	priča
hendelse	prica
hendelse	događaja
hendelse	događaju
hendelse	događaj
militæret	vojno
militæret	vojska
militæret	vojni
reisende	putnici
reisende	putnici
reisende	putnik
know	znati
know	znaj
haug	hrpu
haug	hrpa
haug	gomila
haug	hrpa
dean	dekan
dean	din
dean	dean
knop	čvorova
stråling	zračenje
stråling	radijacije
stråling	radijacija
fremstilt	proizveden
erich	erich
gjester	gostima
gjester	gosti
identisk	identično
identisk	identične
identisk	identični
woman	zena
woman	ženo
woman	žena
woman	zeno
teoretisk	teoretski
teoretisk	teoretski
liberal	liberalne
liberal	liberalni
liberal	liberalna
conrad	conrad
essay	esej
essay	eseje
fjorten	četrnaest
hudson	hudson
belønnet	nagrađena
belønnet	nagrađeni
belønnet	nagrađen
trondhjem	trondheimu
diskografi	diskografija
dokument	dokumenta
dokument	dokument
sammenligning	usporedbu
sammenligning	usporedbe
sammenligning	usporedba
sammenligning	usporedi
sammenligning	usporedite
sammenligning	usporediti
sammenligning	uspoređujući
komponister	skladatelja
brower	brower
spennende	uzbudljivo
simonsen	simus
været	vrijeme
retningen	smjer
retningen	pravac
retningen	smjeru
konkret	konkretno
konkret	beton
konkret	betona
mona	mona
adelen	plemenitost
adelen	plemstvo
alliert	saveznika
alliert	saveznik
alliert	ally
plante	biljke
plante	biljka
stars	zvijezde
stars	zvezde
stars	zvjezdice
presenterte	uveo
presenterte	uvela
presenterte	predstavio
virksomheter	poduzeća
virksomheter	tvrtke
kulturell	kulturno
kulturell	kulturne
kulturell	kulturni
kulturell	kulturna
imponerende	impresivno
industrielle	industrijski
industrielle	industrijska
reaksjoner	reakcije
beliggenhet	lokacija
beliggenhet	lokaciju
utsagn	izjave
utsagn	priopćenje
utsagn	izjavu
utsagn	izjava
individuell	pojedinac
fylle	ispune
fylle	ispunite
fylle	ispuni
fylle	napuni
fylle	ispuniti
burma	burmi
tillit	samopouzdanje
tillit	povjerenje
tillit	vjeruj
tillit	vjerujte
tillit	povjerenje
call	poziv
hemmelighet	tajno
hemmelighet	tajni
hemmelighet	tajna
gregor	gregor
gregor	gregory
rekkevidde	doseg
rekkevidde	raspon
rekkevidde	daljina
rekkevidde	dometu
rekkevidde	doseg
rekkevidde	dohvati
snakkes	pričaj
farvann	waters
gallery	galerija
gallery	galerije
gallery	galeriju
late	lijeni
late	lijen
late	lijena
beskytter	zaštitnika
beskytter	zaštitnik
beskytter	štiti
beskytter	štiti
beskytter	zaštitnik
vert	domaćin
vert	voditelj
tenner	zube
tenner	zubi
ufullstendig	nepotpuna
gilbert	gilbert
date	spoj
date	datum
maud	maud
diskvalifisert	diskvalificiran
veg	put
veg	način
veg	way
veg	nacin
involverte	umiješan
involverte	uključen
involverte	uključeni
melding	savjetodavno
melding	poruku
melding	poruka
delstater	države
delstater	drzava
delstater	stanja
delstater	stanje
delstater	država
delstater	stanja
delstater	stanju
peace	mir
levetid	doživotno
godkjente	odobrena
godkjente	odobrio
godkjente	odobreno
godkjente	odobren
sekund	drugi
sekund	drugo
sekund	druga
offensiv	uvredljivo
statsborgerskap	državljanstvo
datamaskiner	računala
smygere	hesperiidae
kona	zena
kona	supruga
kona	žena
fair	pošteno
fair	sajam
dialekt	dijalekt
marshall	marshall
marshall	maršal
sivil	civil
sivil	civilno
sivil	civilni
sivil	civila
bond	obveznica
bond	bond
avslørt	otkriveno
avslørt	otkriven
avslørt	otkrivena
avslørt	izloženi
avslørt	izložena
avslørt	izloženo
avslørt	otkrivena
avslørt	izložen
reed	reed
larsson	larsson
bin	bin
pascoe	pascoe
storkreps	malacostraca
minnet	podsjetila
minnet	podsjetio
minnet	memorije
minnet	memorija
minnet	sjećanje
minnet	uspomena
monica	monica
monica	monika
nederlaget	poraz
nederlaget	porazi
nederlaget	poraza
oppfølger	nastavak
lurt	prevaren
lurt	prevario
lurt	prevaren
morris	morris
avstemning	glasanje
anta	pretpostavi
anta	pretpostaviti
evig	zauvijek
evig	vječna
evig	vječni
bulgarsk	bugarski
mord	ubojstava
mord	ubojstva
mord	umorstva
mord	ubojstvo
tilbudt	ponuđena
tilbudt	ponuđen
tilbudt	ponudio
tilbudt	ponuđeno
maksimal	maksimum
maksimal	maksimalno
oppgi	unesite
grovt	grubi
grovt	grubo
grovt	gruba
grovt	grub
dødsfall	smrti
number	broj
synge	pjevaj
synge	pjevajte
bestå	sastoji
girls	cure
girls	djevojke
girls	devojke
skule	skola
skule	školski
skule	školska
skule	škola
sas	sas
hjørnet	ugao
hjørnet	kut
hjørnet	kutak
hjørnet	uglu
cia	cia
armstrong	armstrong
terry	terry
skåret	urezao
hyppig	česte
mig	mig
avsluttes	završava
elias	elias
stalin	staljin
mathias	mathias
christiansen	christiansen
halen	rep
halen	repa
halen	halen
fyrste	prince
fyrste	kraljević
fyrste	princ
avtaler	dogovore
avtaler	imenovanja
avtaler	termini
avtaler	sastanci
produktet	proizvod
afrikansk	afrički
afrikansk	afrička
påfallende	upadljivo
tolkning	tumačenje
tolkning	interpretacija
distanse	daljina
distanse	udaljenost
lovet	obećana
lovet	obećao
lovet	obećano
pink	pink
pink	ružičasta
pink	roze
pink	roza
journalister	novinari
journalister	novinari
journalister	reporteri
regent	regent
ming	ming
grace	grace
grace	milost
lisboa	lisbon
villig	voljan
villig	voljna
rapportert	prijavljen
rapportert	prijavljeno
rapportert	prijavljena
rapportert	prijavljeni
venter	čekanje
venter	čekajući
venter	čekam
venter	čekanju
huske	zapamti
stian	stian
walisisk	velški
fornyet	obnovljena
fornyet	obnovljen
guder	bogovi
herjet	opustošili
netto	neto
netto	net
netto	mreža
railway	željeznica
formell	formalno
formell	formalni
stiftelse	zaklada
stiftelse	osnova
stiftelse	fondacija
stiftelse	temelji
stiftelse	temelj
through	kroz
interessante	interesantno
interessante	zanimljivo
argentinsk	argentinski
fest	tulum
fest	zabava
fest	stranka
fest	party
forsvunnet	nedostaje
forsvunnet	nestala
forsvunnet	fali
forsvunnet	nestao
dyret	životinja
håndtere	podnijeti
kirkegården	groblju
kirkegården	groblje
middle	sredina
middle	srednja
middle	srednji
bille	buba
philippe	philippe
philippe	filipe
telenor	telenor
beograd	beograd
sammensetning	sastav
tråden	konac
tråden	nit
sluttspillet	doigravanje
orange	narančasta
orange	orange
orange	narančasto
orange	naranče
moser	moser
utdødd	izumrli
avgjort	definitivno
oppgradert	nadograditi
melk	mlijeka
melk	mlijeko
humor	humora
humor	humor
humor	humor
strøket	susjedstvu
strøket	susjedstvo
strøket	kvart
police	policija
mette	mette
utvalgt	odabrani
utvalgt	odabrana
utvalgt	izabrani
utvalgt	izabran
utvalgt	odabran
utvalgt	izabrani
utvalgt	odabrano
utvalgt	odabrani
utvalgt	odabrane
utvalgt	odabrana
museer	muzeje
museer	muzeji
lånt	posudila
lånt	posudio
lånt	posudili
notodden	notodden
fotballspillere	nogometaši
konsul	konzul
litterær	književni
eksistens	postojanja
eksistens	postojanje
department	odjel
stridsvogner	tenkovi
stridsvogner	tenkove
skulptur	skulptura
skulptur	skulpture
dana	danu
dana	dana
streng	strogi
streng	strogo
streng	stroga
streng	string
pietro	pietro
aktuell	pravovremeno
krigføring	ratovanja
krigføring	ratovanje
berkeley	berkeley
sanne	istinito
sanne	istina
hendene	ruke
blind	slijep
blind	slijepi
blind	slijepa
celler	ćelije
celler	stanice
valdemar	valdemar
most	najviše
most	većina
most	najvise
manuskriptet	rukopisa
manuskriptet	rukopis
apollo	apollo
trompet	truba
trompet	trubu
hole	rupu
hole	rupa
følgelig	stoga
rumensk	rumunjski
camp	logor
camp	kamp
camp	camp
skjulte	skriven
skjulte	skriveno
skjulte	skriveni
skjulte	skrivena
skjulte	sakrio
tell	računati
tell	grof
tell	broji
hydro	hidro
misjonær	misionar
vennskap	prijateljstva
vennskap	prijateljstvo
vennskap	prijateljstva
partikler	čestice
christina	christina
christina	kristina
clinton	clinton
plattform	platforma
plattform	platformu
svare	odgovor
svare	odgovori
svare	odgovorite
riktige	ispravi
opptredener	nastupe
opptredener	nastupi
opptredener	izvedbe
match	meč
match	podudaranje
hjort	srna
hjort	jeleni
hjort	jelen
hjort	jelena
watson	watson
teknikker	tehnike
strenge	strogi
strenge	strogo
strenge	stroga
assisterende	pomoćnik
assisterende	pomoćnica
assisterende	asistent
lowry	lowry
planlegging	raspoređivanje
planlegging	planiranja
planlegging	planirati
planlegging	planiram
planlegging	planiranje
planlegging	planira
mads	mads
faktor	čimbenik
faktor	faktor
rapporterte	prijavljen
rapporterte	prijavljeno
rapporterte	prijavljena
rapporterte	prijavljeni
uttale	izgovor
uttale	izgovoriti
aurivillius	aurivillius
opprørerne	pobunjenicima
opprørerne	pobunjenici
myter	mitovi
dialog	dijalog
fans	ljubitelji
fans	navijači
fans	obožavatelji
fans	fanovi
overbevist	uvjereni
overbevist	uvjerio
overbevist	uvjeren
unit	jedinica
omvendt	obrnuto
even	čak
silva	silva
hughes	hughes
strategi	strategije
strategi	strategiju
strategi	strategija
churchill	churchill
churchill	churchilla
bird	ptica
bird	bird
koloni	kolonije
koloni	kolonija
koloni	koloniju
basel	basel
homer	homer
rhinen	rajna
partner	partner
partner	partnera
partner	partnerica
partner	partneru
gjennomsnitt	prosječan
gjennomsnitt	prosječno
gjennomsnitt	prosjek
gjennomsnitt	prosječni
gjennomsnitt	prosječna
gjennomsnitt	prosjeka
styrtet	srušio
berger	berger
amerikanerne	amerikanci
kassel	kassel
komposisjoner	kompozicije
begreper	koncepti
nominasjoner	nominacija
gjengitt	pružene
baseball	bejzbol
baseball	bejzbola
baseball	baseball
behandle	obrada
behandle	poslastica
behandle	liječiti
behandle	tretirati
nyeste	najnoviji
nyeste	najnovija
nyeste	najnovije
nyeste	najnoviji
nyeste	najnovije
diana	diana
diana	dijana
diana	dajana
usd	usd
rovdyr	predatora
rovdyr	predator
rovdyr	predatora
mitchell	mitchell
zimbabwe	zimbabve
zimbabwe	zimbabveanski
grammy	bakica
delstat	stanje
delstat	država
delstat	stanja
delstat	stanju
estisk	estonski
levere	dostaviti
levere	isporuči
levere	dostavi
levere	dostavlja
gjennomgått	pregledao
gjennomgått	pregledali
houston	houston
retter	tečajeve
retter	jela
retter	posuđe
alminnelig	obična
alminnelig	obični
alminnelig	običan
blokkert	blokirani
blokkert	blokiran
blokkert	blokirane
blokkert	blokirana
blokkert	blokirano
flyter	pluta
flyter	lebdi
flyter	plutaju
flyter	lebdi
flyter	splav
flyter	teče
flyter	teče
singh	singh
styrket	ojačalo
fridtjof	fridtjof
organisere	organizirati
organisere	organizirati
organisere	organiziranje
organisere	organizira
organisere	organiziranje
porto	porto
olga	olga
kingdom	kraljevina
kingdom	kraljevstvo
unødvendig	nepotreban
unødvendig	nepotrebno
unødvendig	nepotrebne
normale	normalno
normale	normalan
normale	normalna
normale	normalni
canterbury	canterbury
definere	definiranje
territoriet	teritoriji
territoriet	teritorij
territoriet	teritorija
halle	halle
arving	nasljednik
arving	nasljednika
butikk	radnja
butikk	shop
butikk	prodavaonica
butikk	trgovina
butikk	radnja
butikk	trgovina
butikk	prodavaonica
foretrekker	preferira
foretrekker	draže
foretrekker	radije
banks	banks
banks	banke
planlagte	zakazan
planlagte	zakazani
planlagte	planirano
planlagte	zakazano
yang	jang
yang	yang
merkelig	čudno
merkelig	čudno
merkelig	čudno
mohammed	muhamed
mohammed	mohammed
mislykket	propali
mislykket	neuspjelo
mislykket	propala
mislykket	neuspješno
mislykket	neuspješni
snitt	križanje
snitt	raskrižje
snitt	raskrižju
salmer	himne
basen	baza
palestinske	palestinski
mandat	mandat
astronomi	astronomiju
ansikt	lica
ansikt	face
ansikt	licem
ansikt	faca
ansikt	lice
ansikt	face
sørligste	najjužnijem
overleve	preživi
overleve	preživjeti
maryland	maryland
tusenvis	tisuće
kunngjorde	najavio
kunngjorde	objavio
kunngjorde	najavili
lærde	učenjaci
zevs	zeus
seksuell	seksualna
seksuell	seksualno
fløyte	flautu
fløyte	flauta
syndrom	sindrom
kirsten	kirsten
koloniene	kolonije
koloniene	kolonija
innvilget	odobreno
spurte	pitao
galileo	galileo
kunder	kupci
kunder	klijenti
kunder	mušterije
kunder	klijentima
kunder	klijente
kunder	klijenti
kunder	klijenata
infrastruktur	infrastrukturu
infrastruktur	infrastrukture
infrastruktur	infrastruktura
aserbajdsjan	azerbejdžan
nürnberg	nürnberg
case	case
case	slučaj
case	slucaj
jakten	potjeri
jakten	potjera
kampanje	promociju
kampanje	promaknuće
kampanje	promocije
kampanje	promocija
kampanje	kampanje
kampanje	kampanja
boris	boris
stones	kamenje
ryddet	izbrisani
ryddet	očišćena
ryddet	očišćen
ryddet	očišćena
ryddet	očistio
porter	kapije
porter	gates
porter	portir
porter	porter
utdrag	izvatke
utdrag	odlomak
dokumentar	dokumentarac
java	jave
java	java
plassere	stavljanje
stoltenberg	stoltenberg
björn	björn
divisjoner	podjele
divisjoner	divizije
divisjoner	podjela
realiteten	realnost
realiteten	stvarnost
dommere	suci
dommere	sudije
dommere	žiri
dommere	suce
trek	trek
bjørnson	bjørnson
anbefalte	preporučuje
anbefalte	preporučio
franco	franco
utnyttet	iskorištena
foster	fetus
legendariske	legendarni
legendariske	legendarna
jin	jin
hevet	odgojen
hevet	podignuta
über	über
muhammad	muhamed
muhammad	muhammad
muhammad	muhammed
birdlife	birdlife
digitalt	digitalni
digitalt	digitalno
digitalt	digitalna
monument	spomenik
avbrutt	otkazana
avbrutt	otkazan
avbrutt	otkazano
avbrutt	otkazana
avbrutt	otkazan
avbrutt	otkazao
avbrutt	otkazano
avbrutt	prekinuta
avbrutt	prekinut
avbrutt	prekinuo
avbrutt	prekinuto
avbrutt	prekinuto
luigi	luigi
variasjoner	varijacije
legend	legende
legend	legenda
kambodsja	kambodži
malcolm	malcolm
brooklyn	brooklyn
brooklyn	brooklynu
fabrikker	fabrike
fabrikker	tvornice
guangdong	guangdong
ruth	ruth
ruth	rut
rund	okrugli
rund	okruglo
rund	okrugla
rund	runda
løftet	podigao
inntekt	prihod
inntekt	prihodi
inntekt	prihod
inntekt	prihodi
inntekt	primanja
inntekt	dohodak
astronom	astronom
raf	raf
terrenget	teren
slam	slam
atlantic	atlantic
atlantic	atlantik
div	div
gjeld	dugovi
gjeld	dugova
gjeld	dugove
gjeld	duga
gjeld	dugovi
gjeld	dug
hobbs	hobbs
nansen	nansen
sittet	sjedeći
sittet	sjedenje
sittet	sjedio
sittet	sjeo
opprinnelsen	porijeklo
sheffield	sheffield
württemberg	württemberg
tel	tel
departement	odjel
departement	ministarstva
departement	ministarstvo
rgb	rgb
hong	hong
kjæreste	djevojka
kjæreste	dečko
kjæreste	dečka
mikhail	mikhail
avhandlingen	disertaciju
forhånd	unaprijed
miste	izgubi
miste	izgubiti
box	box
box	kutija
box	kutiju
enorm	ogromna
enorm	golemo
enorm	ogroman
enorm	ogromna
enorm	ogroman
primære	primarno
primære	primarna
primære	primarni
chang	chang
angola	angoli
varmt	vruće
varmt	vrelo
varmt	zgodna
varmt	topla
varmt	topao
varmt	tople
varmt	toplo
halsen	grlo
biter	grize
biter	grizu
biter	ugrizi
biter	grize
biter	ugrize
biter	figure
biter	komada
biter	komadići
biter	dijelovi
biter	komadi
saturn	saturn
southampton	southampton
seine	seine
avla	uzeo
hinder	zapreka
hinder	prepreka
blomstene	cvjetovi
blomstene	cvijeće
paraguay	paragvaju
protester	prosvjedi
protester	prosvjede
protester	prosvjeda
båret	nosio
gress	trava
gress	travu
gress	travi
gress	trave
gress	trava
gress	korova
gress	travu
gress	korov
gress	trave
haag	haagu
haag	haag
sahara	sahara
barndom	djetinjstvo
barndom	djetinjstva
dedikert	posvećena
dedikert	posvećeno
dedikert	posvećen
dedikert	posvećeni
dedikert	posvetio
renessansen	renesanse
nagano	nagano
ulv	vuce
ulv	wolf
ulv	vuk
ulv	vuka
utmerkelse	nagrade
utmerkelse	nagrada
medarbeidere	zaposleni
medarbeidere	zaposlenima
medarbeidere	zaposlenici
medarbeidere	zaposlenika
medarbeidere	suradnike
medarbeidere	suradnici
medarbeidere	kolege
medarbeidere	suradnici
farget	obojeni
ted	ted
dick	dick
dick	kurac
oppvekst	odgoj
folkeavstemning	referendum
lidelse	patnje
lidelse	patnju
lidelse	patnja
territorier	teritorije
territorier	teritorija
westminster	westminster
mislyktes	propali
mislyktes	neuspjelo
mislyktes	propala
sub	podmornica
sub	sub
kontrast	kontrast
separat	zasebno
separat	odvojeno
separat	odvoji
separat	odvojeno
separat	odvojeni
separat	razdvoji
patriark	patrijarh
konferansen	konferencije
konferansen	konferencija
konferansen	konferenciji
økonom	ekonomist
hunter	lovac
hunter	hunter
isabella	isabella
alberto	alberto
fan	ventilator
fan	obožavatelj
fan	navijač
fan	fan
befolket	naseljena
sjøs	morem
sjøs	moru
sjøs	more
motivet	motiva
motivet	motiv
eter	jedi
eter	eter
rase	sorta
rase	utrka
rase	trka
rase	rasa
kristendom	kršćanstvo
kristendom	kršćanstva
institusjon	institucije
institusjon	ustanova
institusjon	institucija
lena	lena
høydepunkt	vrhunac
høydepunkt	istaknuti
nancy	nancy
keeper	čuvaru
keeper	čuvar
keeper	golman
bent	savijena
protest	prigovor
protest	protest
protest	prosvjed
protest	protesta
court	sud
court	dvor
endt	završilo
troen	vjerovanje
troen	uvjerenje
konsentrert	koncentriran
konsentrert	koncentrirani
konsentrert	fokusiran
konsentrert	usredotočen
konsentrert	fokusirana
slektskap	srodstvo
doktor	doktore
doktor	doktor
moldova	moldavija
romeo	romea
romeo	romeo
ordbok	rječnik
danskene	danci
kanadisk	kanadska
kanadisk	kanadski
overlevd	preživio
overlevd	preživjeli
atlas	atlas
hud	koža
hud	puti
area	područje
area	oblast
tirol	tirol
olof	olof
innflytelsesrike	utjecajan
sarajevo	sarajevo
sarajevo	sarajevu
eik	hrast
eik	oak
eik	hrasta
bataljon	bojna
bataljon	bataljun
bataljon	bataljon
bologna	bologna
bologna	salama
connecticut	connecticut
