और	그리고
बेबे	babe
ईवेंट	이벤트
ईवेंट	행사
ईवेंट	이벤트
प्लाटून	소대
टेनीसन	테니슨
पैदलपथ	보도
मार्सेलो	마르셀로
वॉकमैन	워크맨
पिरान्हा	피라냐
इफ़तेरा	발명
केमिस्ट	화학자
पेट्री	페트리
नाउरू	나우루
वीपीएन	vpn
कलियां	봉오리
ऐन्टिमोनी	안티모니
स्विमसूट	수영복
इंटीग्रल	적분
सेल्युकस	셀레우코스
वॉलफ्रेम	볼프람
सीएनएस	cns
इण्डियम	인듐
कावासाकी	카와사키
कावासाकी	가와사키
एसएमटीपी	smtp
रेयेस	레예스
बिजनेसमैन	사업가
रोया	울었다
तकिए	베개
फारगो	파고
सालमन	솔로몬
मॉरिटानिया	모리타니
मॉड्यूल्स	모듈
फ़ोटोग्राफ़र	사진사
फ़ोटोग्राफ़र	사진관
फ़ोटोग्राफ़र	포토그래퍼
फ़ोटोग्राफ़र	사진작가
फ़ोटोग्राफ़र	사진사
फ़ोटोग्राफ़र	사진관
फ़ोटोग्राफ़र	사진작가
पंक्चर	찔린
मेलविल	멜빌
स्लाइडर	슬라이더
हक्स्ले	헉슬리
डबरा	웅덩이
एलएनजी	lng
एसएसजी	ssg
फ़िल्टरिंग	필터링
स्ताव्रोपोल	스타브로폴
दिलासा	이불
बयानबाजी	수사학
ब्लैकलिस्ट	블랙리스트
डीबग	디버그
लेरॉय	리로이
बीएमसी	bmc
बीबीएस	bbs
सुंदरियों	미인
फ़ॉर्म	양식
फ़ॉर्म	형식
फ़ॉर्म	형태
फ़ॉर्म	양식
फरियाद	울음
स्कैण्डियम	스칸듐
हायपर	하이퍼링크
आपरेटर	작용소
आपरेटर	연산자
आपरेटर	운영자
ईकेजी	심전도
विलकॉक्स	윌콕스
हस्टन	휴스턴
एसईओ	seo
माओवाद	마오쩌둥주의
लियोनिद	레오니트
लियोनिद	레오니드
जॉस	조스
सम्हाल	손잡이
सम्हाल	핸들
पुलिसवाला	경찰관
ज़ैतून	올리브
इन्जील	복음
इन्जील	복음주의
इन्जील	복음서
अर्जेंटाइन	아르헨티나
अर्जेंटाइन	아르헨티나인
भाईयो	형제
भाईयो	브라더스
भाईयो	형제들
हाइलाइट	하이라이트
हाइलाइट	강조하기
हाइलाइट	강조
हाइलाइट	하이라이트
किकबॉक्सिंग	킥복싱
स्कारबोरो	스카보로
स्कारबोरो	스카버러
बेचारी	불쌍한
छोडें	방울
छोडें	drop
छोडें	떨어뜨리기
छोडें	드롭
कर्न	kern
आर्टेमिस	아르테미스
हॉबी	취미
ब्लॉकिंग	차단
निन्टेंडो	닌텐도
बनियान	조끼
फंक्शन्स	함수
फंक्शन्स	옵션
कुज़्को	쿠스코
दबाएं	프레스
दबाएं	누르기
कौंसुल	영사
सॉफ्टबैंक	소프트뱅크
ऐनक	안경
अवमन्दन	감쇠
अकी	아키
दिखाओ	표시
दिखाओ	보이기
दिखाओ	공연
आईएफके	ifk
वाल्यूम	볼륨
आशिर्वाद	축복
आशिर्वाद	축복이
बालियां	귀걸이
रैले	롤리
संस्थितिविज्ञान	위상수학
डूडल	낙서
कॉस्मोपॉलिटन	코스모폴리탄
किम्बर्ली	킴벌리
ख़ाका	배치
ख़ाका	layout
ख़ाका	레이아웃
वाइमर	바이마르
पारामारिबो	파라마리보
सिंफनी	교향곡
स्टो	스토
उपयोगिताएँ	유틸리티
अंसार	안사르
फोल्डिंग	접힘
गोंजालेज	곤잘레스
बिस	bis
रोमेरो	로메로
अपरकेस	대소문자
अपरकेस	대문자
रेसिपी	조리법
रेसिपी	레시피
रेसिपी	레시피
अकेसिया	아카시아
निकलें	출발
बोआ	boa
बोआ	보아
ग्रेडी	그래디
तंदुरुस्ती	웰빙
रीडायरेक्ट	리다이렉션
थोर्प	소프
डांसहॉल	댄스홀
रोनेन	로넌
लेबल्स	레이블
लेबल्स	라벨
फ़ासो	파소
मुआवज़ा	보상
रिजल्ट	결과
रिजल्ट	결과
डीकिन	디킨
बिर्च	자작나무
स्पघेटी	스파게티
मुस्कुराती	스마일
मुस्कुराती	미소
एन्ट्री	항목
पीसीसी	pcc
स्कैम	사기
टाइपो	오타
टाइपो	오타
हॉफमन	호프먼
हॉफमन	호프만
चिंपैंजी	침팬지
गियर्स	기어
डेम्पसे	뎀프시
मिस्टी	misty
मिस्टी	이슬
शिराज	시라즈
एमबीपीएस	mbps
एआईजी	aig
स्नोबोर्डिंग	스노보드
कासिडी	캐시디
ग्रीर	그리어
पोसिक्स	posix
खरबूजे	멜론
पेन्सिल	연필
साए	섀도
साए	그림자
यूनिफार्म	유니폼
स्नोबॉल	스노우볼
स्नोबॉल	눈덩이
सातोशी	사토시
ट्रिस्टन	트리스탄
मियाद	기한이
लोडर	로더
एनोटेशन	정보
एनोटेशन	주석
एनोटेशन	주석
मैकार्थी	매카시
मॉडम	모뎀
देवू	대우
देवू	대우그룹
एसएसएच	시큐어
एसएसएच	ssh
ग्वेन	그웬
नवप्रवर्तनों	혁신
दुःस्वप्न	악몽
फ़्यूरी	퓨리
एक्सपोज़र	노출
कैफेटेरिया	카페테리아
ब्रोशर	소책자
कमिंग्स	커밍스
गुमशुदा	분실
गुमशुदा	로스트
गुमशुदा	잃어버린
रूममेट	룸메이트
कप्स	cups
मिजाज़	분위기
मिजाज़	기분
ट्रीट	대접
ट्रीट	취급
वैलेंटिनो	발렌티노
वैलेंटिनो	발렌티누스
कश्मीरियों	카슈미르
कांख	겨드랑이
समेरियम	사마륨
बैटर	타자
कैंडल	양초
कैंडल	촛불
कैंडल	폴란드
कैंडल	차드
कैंडल	우간다
पीया	마셨다
चचा	아버지
मुद्रीकरण	수익
नॉटिलस	노틸러스
एक्सटेंशन्स	확장자
एक्सटेंशन्स	세션
पार्श्वस्वर	해설
पार्श्वस्वर	해설자
फ्रीजर	냉동
फ्रीजर	냉장고
फैरी	페리
प्लीज	pls
प्लीज	부탁합니다
बिल्लियां	고양이
ओस्मियम	오스뮴
सीसीए	cca
बेदाग	스테인리스
स्लाइडिंग	슬라이딩
न्यूजलेटर	뉴스레터
बेंसन	벤슨
टाउनसेंड	타운센드
टाउनसेंड	타운젠드
केर्न्स	케언스
अज़रबैजानी	아제르바이잔
ताऊपो	타우포
अब्बा	abba
डिर्क	디르크
आडू	복숭아
रीनियम	레늄
भरके	버킷
भरके	양동이
एज्रा	에즈라
कोड़ी	코디
जीटीओ	gto
ढूंढें	찾기
ढूंढें	검색
ढूंढें	검색하기
ढूंढें	찾기
डिम	어둡게
डिम	흐림
तहज़ीब	예의
वर्कस्टेशन	워크스테이션
पौली	파울리
रोसारियो	로사리오
मिलाएँ	병합
मिलाएँ	합치기
मिलाएँ	통합
मिलाएँ	일치하기
मिलाएँ	일치합니다
मिलाएँ	매치
मिलाएँ	일치
हमद	하마드
मुस्कुराहट	미소
मुस्कुराहट	스마일
मुस्कुराहट	웃어
मुस्कुराहट	스마일
मुस्कुराहट	미소
यामामोटो	야마모토
अलेक्सेय	알렉세이
होस्टेस	승무원
टोरीनो	토리노
हैंडलर	핸들러
हैंडलर	핸들러
उदघोषणा	선언
लड़ो	싸워라
लड़ो	싸움
लड़ो	싸우기
लड़ो	싸워
लड़ो	싸우다
