年	سال
洞穴	غار
洞穴	غاری
洞穴	غار
洞穴	غارهای
洞穴	غارها
游泳池	بیلیارد
游泳池	استخری
游泳池	استخر
印度尼西亞	اندونزی
貝拉	بلا
權威	تسلط
權威	سلطه
樣本	نمونه
樣本	نمونه
住房	مسکن
接納	پذیرش
惡意	کینه
渠道	کانالها
渠道	کانالهای
敵軍	دشمن
敵軍	دشمنی
旅館	هتل
旅館	هتلهای
旅館	هتلها
精品	بوتیک
精品	دکان
本質	فروهر
本質	گوهر
本質	اسانس
本質	ذاتی
扭曲	پیچش
扭曲	اریب
扭曲	پیچیده
扭曲	اعوجاج
也許	شایدم
也許	شاید
村莊	روستاها
村莊	روستاهای
村莊	روستای
村莊	دهکده
村莊	ویلیج
村莊	روستا
約定	عهد
約定	عهدی
週六	شنبه
週六	نشسته
週六	نشستم
週六	نشست
週六	نشستند
週六	بلندای
預告	تیزر
預告	تریلر
預告	یدک
節日	عیدی
節日	جشنواره
節日	جشنهای
節日	تعطیلات
節日	اعیاد
固有	ذاتی
固有	ذاتی
重疊	دوپلیکاسیون
重疊	تلاقی
重疊	همپوشانی
健身	مناسب
健身	fitness
共產主義	کمونیست
共產主義	کمونیستی
共產主義	کمونیسم
候補	متناوب
愛好者	enthusiasts
傳承	میراثی
傳承	میراث
史前	پیشاتاریخ
禮物	هدایایی
禮物	هدایا
禮物	هدایای
禮物	هدیه
禮物	هدیه
禮物	کادو
里程碑	مایلستون
野外	برهوت
虐待	سوءاستفاده
鋸	دیده
鋸	دید
描繪	مجسم
聊	گپ
聊	گپی
聊	حرف
門檻	آستانه
商用	الاهلی
商用	تجاری
先驅	هرالد
先驅	پیشگام
先驅	پایونیر
先知	اوراکل
先知	پیغمبر
先知	پیامبر
先知	پیغمبری
挑	برداشتن
撤離	تخلیه
產物	فرآورده
產物	محصول
產物	ضرب
產物	حاصل
估算	برآورد
估算	تخمین
凸	محدب
法學	فقه
美容	زیبایی
美容	زیبای
克服	ذلت
配件	لوازم
配件	همدست
邁阿密	میامی
寒冷	سرما
寒冷	سرد
寒冷	سرماخوردگی
數學家	ریاضیدان
數學家	ریاضیدانان
靴	چکمه
靴	پوتین
靴	چکمه
晚會	گالا
晚會	gala
手冊	دستی
手冊	راهنما
致死	کشنده
瑞安	راین
瑞安	رایان
馬尼拉	مانیل
預防	پیشگیری
預防	پیشگیرانه
預防	پیشگیری
表決	رای
表決	رای
阿爾巴尼亞	آلبانی
濫用	سوءاستفاده
濫用	سوءاستفاده
好萊塢	هالیوود
好萊塢	هالیوودی
汁	آبمیوه
汁	شربت
小吃	دسر
小吃	تنقلات
海王星	نپتون
犁	شخم
犁	خیش
黃昏	شفق
黃昏	غروب
地理位置	جغرافی
地理位置	جغرافیای
地理位置	جغرافیا
演變	تکامل
演變	فرگشت
演變	تحول
演變	evolution
演變	اوولوشن
辣	معطر
適當	مناسب
適當	درخور
夾	کلیپ
夾	گیره
某人	یکی
某人	کسی
貨車	کامیونی
貨車	کامیون
貨車	کامیونت
貨車	وانت
貨車	وان
貨車	فان
貨車	ون
貨車	وَن
熱情	اشتیاق
熱情	اشتیاق
熱情	مصائب
熱情	شهوت
境界	قلمرو
天天	هروز
手動	دستی
手動	راهنما
噪音	نویز
星期三	چهارشنبه
評論家	منتقدان
評論家	منتقدین
評論家	معترض
評論家	منتقد
尿	جیش
尿	ادرار
尿	ادرار
尿	شاش
電源	قدرت
電源	پاور
電源	توان
電源	power
電源	قدرتش
大洋	اقیانوس
大洋	اقیانوسی
演說	سخنرانی
演說	گفتار
侯爵	مارکیز
侯爵	مارکی
德克薩斯州	تکزاس
德克薩斯州	تگزاس
矮星	کوتوله
矮星	دورف
構想	مفهومی
構想	مفهوم
主修	عمده
主修	ماژور
主修	سرگرد
支柱	ستون
支柱	رکن
支柱	ستونی
支柱	ارکان
帳戶	حساب
東洋	تویو
曲棍球	هاکی
靈感	الهام
靈感	الهام
詮釋	تعبیر
詮釋	تفسیر
哲學家	فیلسوفان
哲學家	فیلسوف
太田	ota
太田	اوتا
計算機	رایانه
計算機	کامپیوتر
計算機	رایانه
計算機	کامپیوتر
計算機	کامپیوترها
財政部	خزانه
買賣	تجارت
買賣	فروش
買賣	sale
買賣	حراج
改正	اصلاح
制裁	تحریمها
制裁	تحریم
制裁	تحریمهای
可怕	ترسناک
刺客	آدمکش
刺客	آدمکش
刺客	قاتلین
刺客	مهاجمان
手稿	خطی
中川	ناکاگاوا
櫻井	ساکورای
替換	جایگزینی
替換	جایگزین
替換	جایگزینی
替換	جایگزین
純粹	خالص
純粹	ناب
純粹	پاک
創始人	بنیانگذاران
創始人	مؤسسان
創始人	بنیانگذار
創始人	موسس
精密	دقت
精密	دقتی
輕鬆	آسان
輕鬆	ساده
輕鬆	راحت
友情	دوستی
友情	رفاقت
沙特	عربستان
引述	نقل
萬里	مایل
萬里	مایلز
繼承人	وارث
導航	دریانورد
導航	ناوبری
鵰	عقاب
鵰	ایگل
退化	فاسد
退化	خفت
季度	ربع
季度	کوارتر
周日	ساندی
周日	یکشنبه
向下	فرود
向下	پایین
尼泊爾	نپال
雙重	دابل
雙重	دوگانه
雙重	دوتایی
吞	پرستو
吞	چلچله
吞	پرستوی
捕捉	دستگیر
捕捉	دستگیری
冶金	متالورژی
代數	جبری
代數	جبر
偶爾	گهگاه
選項	گزینه
貴州	گوئیژو
部族	قبیله
部族	خاندان
部族	طایفه
部族	قبیله
部族	قبایل
部族	قبائل
部族	قبایل
部族	قبیله
部族	پشتون
部族	قبایلی
折扣	تخفیف
折扣	تنزیل
氣氛	اتمسفر
糧	حبوبات
糧	دانه
糧	گندم
反派	شرور
頻繁	غالبا
頻繁	مکرر
保密	رازداری
保密	محرمانه
姿態	ژست
渡輪	فری
渡輪	معبر
渡輪	گذرگاه
財富	بخت
財富	فال
財富	ثروت
財富	ثروت
財富	مال
轉化	تبدیل
轉化	دگرگونی
分泌	ترشح
浪費	اتلاف
浪費	زباله
浪費	تلف
浪費	اسراف
蕉	موز
蕉	موزی
性感	سکسی
性感	sexy
廢物	اتلاف
廢物	زباله
廢物	تلف
廢物	اسراف
初級	جونیور
初級	ابتدایی
初級	اصلی
初級	اولیه
香蕉	موز
香蕉	موزی
香蕉	موز
迷宮	مارپیچ
迷宮	هزارتو
迷宮	هزارتوی
迷宮	مارپیچ
迷宮	هزارتو
迷宮	پیچ
大乘	مهایانه
度量	متریک
度量	پیمانه
州長	حاکم
州長	فرماندار
省略	فروگذار
振興	احیای
振興	revival
伽利略	گالیله
氦	هلیم
氦	هلیوم
金沙	سندز
利比亞	لیبی
畜牧	احشام
教士	راهب
鯨魚	نهنگ
鯨魚	وال
告白	اعتراف
告白	اقرار
告白	اعترافات
告白	اقرار
貪污	اختلاس
難度	دشواری
難度	سختی
不列顛	بریتانیا
不列顛	بریتانیا
攔截	رهگیری
海事	دریایی
海事	مارین
海事	دریانوردی
最短	کوتاهترین
視野	تجسم
視野	بصیرت
視野	دید
視野	ویژن
視野	بینایی
結尾	پایان
結尾	پایان
結尾	اختتامیه
結尾	پایانی
胸部	سینه
胸部	صندوقچه
胸部	سینه
胸部	پستان
破產	ورشکستگی
破產	ورشکسته
破產	اعسار
破產	ورشکستگی
精神病	روانپریشی
左側	چپ
業主	مالک
業主	صاحب
業主	صاحبش
業主	مالکش
業主	صاحبان
喜好	ترجیحات
喜好	تنظیمات
小泉	کویزومی
纖維	فیبر
纖維	فایبر
纖維	الیاف
纖維	پارچه
纖維	الیاف
海港	بندرگاه
海港	بندر
海港	بندرگاه
海港	هاربر
渴望	اشتیاق
渴望	مشتاق
渴望	دلم
矩陣	ماتریکس
矩陣	ماتریس
攝影師	photographer
攝影師	عکاس
攝影師	فیلمبردار
攝影師	عکاس
攝影師	عکاسان
挑選	گزینش
挑選	برداشتن
聖誕節	کریسمس
塔吉克	تاجیکستان
學歷	آموزش
學歷	تحصیلات
座標	مختصات
急性	حاد
扭	پیچش
繩	طناب
繩	طنابی
超音速	فراصوت
特技	بدلکاری
特技	شاهکار
特技	بدلکاری
睡眠	خوابم
睡眠	خواب
效忠	تابعیت
效忠	بیعت
建構	ایجاد
建構	ساختن
採購	خریدار
忘記	فراموش
忘記	یادشان
懲罰	مجازات
懲罰	پنالتی
懲罰	مجازات
懲罰	تنبیه
離職	جداسازی
離職	جدایی
離職	تفکیک
離職	فراق
對比	مقایسه
對比	کنتراست
圍繞	اطراف
圍繞	حوالی
光線	سبک
光線	روشنایی
光線	نور
光線	روشن
光線	نوری
信用	اعتبار
信用	اعتباری
信用	credits
信用	تیتراژ
詞典	دیکشنری
申請者	متقاضی
自由主義	لیبرال
自由主義	آزادیخواه
自由主義	لیبرالیسم
缺點	ضعف
缺點	معایب
禮儀	آداب
禮儀	رسوم
禮儀	آداب
禮儀	ادب
禮儀	تشریفات
禮儀	تشریفاتی
農村	حومه
農村	ییلاق
農村	روستایی
報復	انتقام
頂點	apex
頂點	رأس
例行	روال
已婚	married
已婚	متاهل
已婚	ازدواج
微分	مشتق
微分	دیفرانسیل
傳教	دینیه
交替	متناوب
手臂	بازو
手臂	دست
手臂	آرم
手臂	بازوی
雙手	دست
雙手	دستهای
雙手	دستان
魔神	جادویی
魔神	جادو
魔神	سحر
魔神	جادوی
極度	افراطی
交出	تسلیم
獲取	شو
屠殺	کشتار
屠殺	اسلاتر
屠殺	کشتار
屠殺	سلاخی
大邱	daegu
演習	مشق
演習	ورزش
演習	تمرین
演習	دریل
演習	مته
演習	حفاری
巴拿馬	پاناما
攝氏	سلسیوس
匹配	کبریت
匹配	تطابق
匹配	تطبیق
匹配	مسابقه
匹配	کبریت
匹配	تطابق
損害	صدمه
損害	آسیب
斷層	عیب
斷層	گناهان
斷層	خطاهای
力士	لوکس
出境	خروج
郊區	حومه
郊區	حومه
郊區	حومه
哈哈	هاها
哈哈	lol
願望	خواهان
願望	طالب
願望	میل
願望	هوس
願望	آرزو
願望	کاش
願望	ارزو
願望	ارزوی
願望	آرزوها
願望	میخواهد
阿拉伯人	اعراب
阿拉伯人	عرب
貧窮	فقر
光滑	لغزنده
光滑	هموار
光滑	صاف
光滑	نرم
光滑	براق
君子	آقایی
君子	جنتلمن
福井	فوکوئی
遲	دیر
詞語	کلمات
詞語	واژه
生物學	زیستی
生物學	زیست
生物學	بیولوژی
債務	بدهی
債務	قرض
債務	قرضی
債務	قرضه
債務	بدهی
光芒	درخشش
俄語	روس
俄語	روسیه
俄語	روسی
穿梭	شاتل
渲染	پرداخت
按鈕	دکمه
按鈕	دکمه
陣線	جبهه
陣線	جلو
分化	تفرقه
分化	تقسیم
氨基	آمینه
氨基	آمینو
週日	ساندی
週日	یکشنبه
跆拳道	تکواندو
跆拳道	taekwondo
題目	مبحث
題目	موضوع
題目	موضوعات
題目	موضوعاتی
高知	کوچی
忙	مشغول
忙	مصروف
忙	اشغال
忙	شلوغ
評分	ارزیابی
評分	میزان
評分	نرخ
附件	پیوست
泡沫	حباب
泡沫	کف
泡沫	فوم
泡沫	حباب
狀元	ادیب
狀元	پژوهشگر
動員	بسیج
動員	تجهیز
動員	بسیج
動員	بسیج
倉庫	انبار
發電機	مولد
發電機	زا
發電機	ژنراتور
比喻	تشبیه
比喻	استعاره
比喻	قیاس
齋藤	سایتو
埋葬	دفن
埋葬	خاکسپاری
埋葬	دفن
埋葬	بخاک
松鼠	سنجاب
衫	پیراهن
塵	غبار
塵	خاک
相撞	برخورد
相撞	تصادم
相撞	اتوبان
多多	توتو
臨床	بالینی
退伍	مرخص
自願	داوطلبانه
自願	اختیاری
林子	وودز
方形	مربع
方形	میدان
岡田	اوکادا
愛國	میهنی
祝福	نعمت
祝福	نعمتی
祝福	صلوات
祝福	برکات
祝福	درود
祝福	مبارک
陷阱	دام
陷阱	دامی
陷阱	تله
陷阱	تله
編纂	کامپایل
編纂	تالیف
遺傳	ژنتیک
遺傳	ژنتیکی
遺傳	ژنتیک
遺傳	ارثی
雨水	رینواتر
雨水	باران
雨水	بارانی
雨水	بارون
無數	بیشماری
無數	بیشمار
干預	پارازیت
干預	دخالت
干預	مداخله
干預	تداخل
干預	امورات
干預	مداخله
干預	دخالت
干預	مداخله
崩潰	سقوط
崩潰	کراش
崩潰	فروپاشی
崩潰	آوار
崩潰	فروپاشی
手球	هندبال
車票	بلیط
車票	بلیت
車票	بلیط
車票	بلیت
牛頓	نیوتون
牛頓	نیوتن
糖尿病	دیابتی
糖尿病	دیابت
糖尿病	دیابت
訂購	نظم
訂購	فرمان
訂購	دستور
訂購	سفارش
訂購	ترتیب
鋁	آلومینیوم
鋁	آلومینیوم
謀殺	قتل
師傅	master
師傅	استادی
師傅	ارباب
師傅	استاد
探測器	کاوشگر
托馬斯	توماس
托馬斯	تامس
托馬斯	توما
壟斷	انحصار
變數	متغیر
變數	متغیرها
變數	متغیرها
變數	متغیر
切割	بریدن
雙胞胎	دوقلو
雙胞胎	دوقلوها
雙胞胎	دوقلو
聰明	باهوش
聰明	اسمارت
聰明	زرنگی
聰明	هوشمند
聰明	زرنگ
聰明	هوشمندانه
語文	زبانهای
語文	زبانها
語文	زبان
語文	زبان
法西斯	فاشیست
法西斯	فاشیستی
鯉魚	کپور
有時候	گاهی
曼哈頓	منهتن
老大	رییس
老大	رئیس
解答	جوابها
同居	جماع
大象	فیل
大象	فیله
大象	فیل
大象	فیلی
閻	یان
回覆	پاسخ
回覆	پاسخها
回覆	جوابهای
回覆	پاسخهای
衰變	پوسیدگی
感應	القایی
感應	القای
塑膠	پلاستیک
塑膠	پلاستیکی
連鎖	زنجیری
連鎖	زنجیره
連鎖	زنجیر
連鎖	زنجیرهای
企鵝	پنگوئن
沙灘	بیچ
沙灘	ساحل
沙灘	سواحل
賓夕法尼亞	پنسیلوانیا
騎師	جوکی
高棉	خمر
懸	آویزان
浪潮	جزر
浪潮	موج
浪潮	موجی
盈利	سودش
盈利	منفعت
盈利	سودی
盈利	سود
盈利	سودآور
過渡	انتقال
過渡	گذار
傳教士	دینیه
表揚	سپاس
表揚	حمد
表揚	ستایش
每個人	همه
每個人	همه
辜	کو
濕	مرطوب
濕	خیس
摩西	موسی
摩西	موسى
網際網路	اینترنت
網際網路	اینترنتی
遠藤	اندو
文憑	دیپلم
文憑	دیپلم
氨基酸	آمینه
氨基酸	آمینو
阻擋	بلوکه
巡邏	گشت
巡邏	گشتی
巡邏	پاترول
睡	خوابم
睡	خواب
睡	خوابیدن
睡	خفته
睡	خواب
扭力	گشتاور
蛋糕	cake
蛋糕	کیکه
蛋糕	کیک
蛋糕	کیک
沙巴	صباح
對待	درمانش
對待	درمان
崇德	ویرجیل
過期	انقضای
過期	انقضا
過期	انقضای
過期	انقضا
庇護	پناهندگی
海嘯	سونامی
旋風	ازون
旋風	اوزون
旋風	چرخند
旋風	گردباد
殘疾	غیرفعال
殘疾	ناتوانی
殘疾	معلولیت
殘疾	افتادگی
殘疾	معلول
聖地牙哥	سانتیاگو
推定	جسارت
處決	اعدام
處決	اعدامی
處決	اجرا
處決	اجرای
處決	اعدامش
處決	اعدام
自傳	خودزندگینامه
自傳	زندگینامه
自傳	بیوگرافی
自傳	تذکره
自傳	زندگینامه
病患	بیمارها
病患	بیماران
病患	بیمار
病患	صبور
病患	صبر
病患	استقامت
碳酸	کربنات
漁業	شیلات
漁業	ماهیگیری
硼	بور
大野	اونو
杜鵑	کوکو
杜鵑	فاخته
大理石	مرمر
大理石	تیله
撥款	تخصیص
炭	زغال
炭	کربن
炭	کربنی
特效	اثر
特效	جلوه
特效	تأثیر
特效	تأثیرات
特效	تاثیرات
特效	اثرات
特效	آثار
疑問	شک
步驟	گام
步驟	مرحله
步驟	قدم
步驟	گامهای
大洲	قاره
大洲	قاره
縮小	باریکه
縮小	باریک
衡量	پیمانه
衡量	پیمانه
高興	خوشبخت
高興	خوش
高興	شاد
高興	خوشحال
高興	مبارک
電路	مدارهای
電路	مدار
電路	circuit
墓園	قبرستان
墓園	گورستان
間隔	فواصل
間隔	فاصله
海岸線	کوست
擢	میو
詩歌	شعری
詩歌	شعرهای
詩歌	شعر
詩歌	شعر
善良	مهربان
善良	احسان
善良	محبت
善良	مهربانی
流失	درین
氧化物	اکسید
正方形	مربع
正方形	میدان
判刑	جملات
判刑	حکم
判刑	جمله
剪輯	تدوین
剪輯	ویرایش
剪輯	کلیپ
剪輯	گیره
灶	اجاق
灶	اجاق
灶	آتشدان
複數	جمع
英勇	دلیری
英勇	دلاوری
氯化	کلرید
印度教	هندوئیسم
