від	จาก
гнучка	ยืดหยุ่น
самотня	เหงา
бао	เปา
бао	bao
мамо	แม่
рамка	กรอบ
рамка	เฟรม
рамка	ขอบ
рамка	กรอบ
рамка	ชายแดน
світиться	เปล่งปลั่ง
борромео	borromeo
кенігсберга	königsberg
головах	หัว
головах	head
клаусура	clausura
порахувати	นับ
фінк	fink
зачіска	ตัดผม
найманець	รับจ้าง
єнот	แรคคูน
шви	เย็บ
гіпотетична	สมมติ
світяться	ประกาย
світяться	ส่อง
лім	อิม
зачепив	ตี
зачепив	ถล่ม
зачепив	ชน
зачепив	จีบ
афганський	อัฟกานิสถาน
задіяти	ไก
осієк	osijek
лікарю	ดอกเตอร์
лікарю	หมอ
лікарю	แพทย์
перевіряли	สืบสวน
шанувальник	พัดลม
шанувальник	fan
шанувальник	แฟนๆ
шанувальник	แฟน
пітерборо	peterborough
пахне	กลิ่น
нотаток	หมายเหตุ
нотаток	บันทึก
нотаток	โน้ต
прато	prato
підпал	reichstag
поважає	เคารพ
більярд	บิลเลียด
трюффо	truffaut
дюран	durant
капелюхи	หมวก
лумпур	กัวลาลัมเปอร์
атлант	atlas
навики	ทักษะ
роден	roden
повісити	แขวน
повісити	ห้อย
стратиграфія	stratigraphy
розважальна	บันเทิง
бам	แบม
бам	bam
позитивізм	positivism
повія	โสเภณี
лон	ลอน
гріхом	บาป
джентіле	gentile
віко	vico
фобос	phobos
мріяти	ฝัน
катана	katana
впорядкувати	เรียง
орхідні	orchidaceae
дурня	ตอแหล
бейл	เบล
бейл	bale
дивовижна	เยี่ยม
смарагд	มรกต
смарагд	emerald
істрія	istria
розкіш	ฟุ่มเฟือย
розкіш	หรูหรา
помічав	สังเกต
помічав	สังเกตุ
задар	zadar
ексклюзивний	exclusive
ексклюзивний	พิเศษ
тягнути	ลาก
баркер	barker
дпс	dps
помітила	สังเกต
куртене	courtenay
сеансу	เซสชั่น
сеансу	เซสชัน
кубик	ลูกบาศก์
перетягування	ลาก
перетягування	ลาก
обіцяють	สัญญา
голодний	หิว
помічати	สังเกต
помічати	สังเกตุ
яєчка	ไข่
зламаний	แตก
зламаний	แตกหัก
зламаний	พัง
зламаний	ชำรุด
зламаний	สลาย
зламаний	หัก
зламаний	แฮ็ค
зламаний	แฮ็ก
весні	วายุ
весні	พายุ
несс	เนส
гідні	ตำหนิ
ковальська	faustina
дурень	โง่
дурень	หลอก
засудити	ซู
засудити	sue
папороть	fern
окуні	okuni
коханим	รัก
пружні	เด้ง
пружні	กระเด้ง
морква	แครอท
полонія	polonia
пояснила	ชี้แจง
втома	เหน็ดเหนื่อย
втома	อ่อนเพลีย
нері	neri
скіпетр	คทา
новорічний	คริสต์มาส
калмикія	kalmykia
лося	มูส
куан	กวน
чжень	เจิน
чжень	จิน
блох	bloch
правка	แก้ไข
щира	จริงใจ
доні	doni
тамбовська	tambov
перервах	ประพฤติ
вражаючі	งดงาม
вечірок	ปาร์ตี้
передчуття	รู้สึก
передчуття	feeling
камін	ผิง
камін	เตาผิง
вершки	ครีม
глобально	รวมๆ
серр	serre
прослухати	ฟัง
хабара	สินบน
прикрашати	ตกแต่ง
жень	หยิน
жень	เรน
змінене	แก้ไข
засмучений	หงุดหงิด
буало	boileau
інсталяція	ชิ้น
інсталяція	พีซี
інсталяція	พีซ
психологом	จิตแพทย์
психологом	หด
дичини	บริเวณ
бразиліа	brasilia
тонус	โทน
звинуватити	ตำหนิ
пекар	baker
сатору	satoru
кріль	กระต่าย
гоф	hof
дева	deva
тімо	timo
пробачити	อภัย
ґратка	กริด
знижки	ส่วนลด
знижки	ส่วนลด
селен	selenium
галька	กรวด
цимбали	ฉาบ
відро	ถัง
гольджі	golgi
зграя	แพ็คเกจ
зграя	แพ็ค
зграя	ฝูง
зграя	แพค
гвен	กวน
гвен	gwenn
інтеграли	integrals
кататися	ขี่
пропустила	คิดถึง
пропустила	พลาด
аменхотеп	amenhotep
господній	สุสาน
неп	nep
монтування	ภูเขา
вкладки	แท็บ
джинджер	ขิง
кашу	โจ๊ก
кашу	ข้าวต้ม
африкат	affricate
торгував	แมงดา
клада	clade
оксфам	oxfam
бла	ลาบ
байрам	adha
чаклунка	maleficent
грудна	ทรวงอก
єдесталу	ผลลัพธ์
визнаю	ยอมรับ
бібі	bibi
ічкерія	ichkeria
фут	เท้า
фут	ตีน
радж	ราจ
планшетів	แท็บเล็ต
драйв	ไดรฟ์
драйв	ไดร์ฟ
плачу	ร้องไห้
позивач	โจทก์
позивач	โจทย์
олива	น้ำมัน
вос	vos
рекомендувати	แนะนำ
траоре	traoré
акімов	akimov
монтань	montagne
сопра	sopra
смс	sms
герцен	herzen
боляче	เจ็บ
боляче	ทำร้าย
боляче	เจ็บ
спіймати	จับ
