और	και
नकली	ψεύτικο
नकली	ψεύτικη
पूर्वानुमान	προβλέψεις
पूर्वानुमान	πρόβλεψη
पूर्वानुमान	πρόβλεψη
पूर्वानुमान	πρόγνωση
समझे	κατάλαβε
समझे	καταλάβετε
वक्ता	ομιλητής
वक्ता	ομιλήτρια
स्वयंसेवक	εθελοντές
स्वयंसेवक	εθελοντικά
स्वयंसेवक	εθελοντής
स्वयंसेवक	εθελόντρια
ईंट	τούβλο
ईंट	μπρικ
ईंट	διαμάντια
दस्तावेज़	έγγραφο
दस्तावेज़	έγγραφα
दस्तावेज़	doc
दस्तावेज़	ντοκ
पासवर्ड	σύνθημα
पासवर्ड	κωδικός
पासवर्ड	κωδικό
पासवर्ड	κωδικούς
ड्रैगन	δράκο
ड्रैगन	δράκος
रोजर	ελήφθη
रोजर	ρότζερ
स्कैन	σάρωση
जिक्र	αναφέρω
हान	χαν
हान	han
पेट्रोल	βενζίνη
पेट्रोल	πετρέλαιο
पेट्रोल	βενζίνη
इंटरफेस	διεπαφή
इंटरफेस	διασύνδεση
इंटरफेस	διερμηνέας
इंटरफेस	διερμηνέα
इंटरफेस	αναχαίτιση
इंटरफेस	παρεμβολές
इंटरफेस	παρέμβαση
इंटरफेस	παρεμβολή
नायिका	ήρωας
नायिका	ήρωα
नायिका	ηρωίδα
फॉक्स	φοξ
फॉक्स	fox
फॉक्स	αλεπού
हड़ताल	στράικ
हड़ताल	απεργία
यमन	υεμένης
यमन	υεμένη
आश्रित	εξαρτημένος
आश्रित	εξαρτημένη
स्टैनफोर्ड	στάνφορντ
चार्ली	τσάρλι
चार्ली	charlie
चार्ली	τσάρλυ
पेशी	μυς
पेशी	μυ
पेशी	μύες
मीरा	μίρα
स्टोरी	ιστορία
स्टोरी	ιστορια
सिपाही	στρατιώτης
सिपाही	στρατιώτη
कमांडर	διοικητής
कमांडर	διοικητή
फ्लैश	επιπλέουν
फ्लैश	άρμα
फ्लैश	φλας
फ्लैश	λάμψη
फ्लैश	flash
फ्लैश	αναλαμπή
निरन्तर	συνεχείς
निरन्तर	συνεχές
निरन्तर	συνεχόμενη
निरन्तर	συνεχής
निरन्तर	συνεχή
दीन	din
दीन	ντίν
संग	σανγκ
जिमी	τζίμι
जिमी	jimmy
जिमी	τζίμυ
मुलायम	απαλά
मुलायम	μαλακός
मुलायम	μαλακά
मुलायम	μαλακό
मुलायम	μαλακώσει
दही	γιαούρτι
टर्मिनस	terminus
अमीरात	εμιράτο
अमीरात	εμιράτων
एंटी	αντι
सहयोगियों	συναδέλφους
सहयोगियों	συνάδελφοι
महिमा	δοξα
महिमा	δόξα
शेक्सपियर	σαίξπηρ
अवशोषित	απορροφήσει
अवशोषित	απορροφάται
अवशोषित	απορροφηθεί
दर्शाती	εκθέματα
मिथुन	δίδυμοι
मिथुन	δίδυμος
रूट	δρομολόγια
रूट	διαδρομές
रूट	οδός
रूट	διαδρομή
रूट	δρομολόγιο
रूट	ρίζα
आकस्मिक	τυχαίο
आकस्मिक	τυχαία
फिलिप्स	philips
फिलिप्स	φίλιπς
समझाने	εξηγήσω
समझाने	εξηγήστε
समझाने	εξήγησε
सार्वभौमिक	καθολική
डाक्टर	δόκτωρ
डाक्टर	γιατρός
डाक्टर	γιατρό
डाक्टर	γιατρέ
व्यर्थ	ματαιόδοξος
व्यर्थ	μάταιο
व्यर्थ	μάταιη
व्यर्थ	άχρηστο
व्यर्थ	άχρηστη
व्यर्थ	ανώφελο
व्यर्थ	άχρηστος
व्यर्थ	χρηστος
महाद्वीपीय	ηπειρωτική
इस्तीफा	παραίτηση
गिरा	φθινόπωρο
गिरा	πτώση
ध्येय	στόχο
ध्येय	γκολ
ध्येय	αίτιο
ध्येय	αιτία
ध्येय	προκαλεί
ध्येय	αιτίες
ध्येय	αίτια
ताइवान	ταϊβάν
ताइवान	ταϊπέι
पल	moments
पल	στιγμές
पल	στιγμή
उच्चतर	υψηλότερη
उच्चतर	υψηλότερο
उच्चतर	ψηλότερα
उच्चतर	υψηλότερα
अयस्क	μετάλλευμα
अभिनेताओं	ηθοποιοί
अभिनेताओं	ηθοποιούς
अत्याचार	αγριότητες
हि	χεχε
बहाव	παρασύρεται
ट्यूमर	όγκος
दाँत	δόντι
एबरडीन	αμπερντίν
इंकार	αρνούνται
गोपनीयता	μυστικότητα
गोपनीयता	εμπιστευτικότητα
गोपनीयता	εμπιστευτικό
गोपनीयता	εμπιστευτικότητας
गोपनीयता	απόρρητο
गोपनीयता	εχεμύθεια
गोपनीयता	εκκρίνουν
गोपनीयता	ιδιωτικότητα
गोपनीयता	απορρήτου
गोपनीयता	απόρρητο
गोपनीयता	μυστικότητα
वार्ड	πτέρυγα
वार्ड	γουόρντ
क्लार्क	κλαρκ
क्लार्क	κλαρκ
क्लार्क	κλάρκ
मास्को	μόσχα
चूना	ασβεστόλιθο
आपत्ति	ένσταση
आपत्ति	ενστάσεις
आपत्ति	αντιρρήσεις
आपत्ति	διαδηλωτής
विपक्ष	αντιπολίτευσης
विपक्ष	αντίθεση
विपक्ष	αντιπολίτευση
दीवान	ντιβάν
डब	dub
मतदाता	ψηφοφόρων
मतदाता	ψηφοφόρους
मतदाता	ψηφοφόροι
प्रवर्तक	διοργανωτής
सूखी	ξηρή
सूखी	στεγνά
सूखी	ξηρά
सूखी	στεγνό
सूखी	ξηρό
सूखी	αποξηραμένα
चेहरा	πρόσωπο
चेहरा	προσωπο
चेहरा	φάτσα
भूकम्प	σεισμός
भूकम्प	σεισμό
प्रधानता	προτεραιότητας
प्रधानता	προτεραιότητα
पिशाच	βρυκόλακας
पिशाच	βρικόλακα
पिशाच	βαμπίρ
पिशाच	βρικόλακας
जला	κάψει
जला	καύση
जला	κάψιμο
जला	κάψε
जला	έγκαυμα
पूर्वजों	πρόγονοι
पूर्वजों	προγόνων
पूर्वजों	προγόνους
वाल्व	βαλβίδα
भाषाई	γλωσσική
धोखा	εξαπατήσει
धोखा	εξαπάτηση
धोखा	κλεψιά
धोखा	κλέψιμο
दाता	δωρητής
दाता	δωρητή
दाता	δότης
दाता	δότη
दाता	δότης
किंग्स	βασιλιάδες
किंग्स	βασιλείς
किंग्स	βασιλέων
किंग्स	κινγκς
मुख्यधारा	mainstream
मुख्यधारा	επικρατούσα
नेटवर्किंग	δικτύωσης
नेटवर्किंग	δικτύωση
हटाना	διαγραφή
हटाना	αφαίρεση
हटाना	απομάκρυνση
अर्जेंटीना	αργεντινής
अर्जेंटीना	αργεντινή
परिप्रेक्ष्य	προοπτική
इंसान	ανθρώπινα
इंसान	ανθρώπινη
इंसान	άνθρωπος
इंसान	ανθρώπινο
इंसान	ανθρωπίνων
इंसान	ανθρώπινος
सूडान	σουδάν
अलगाव	απομόνωση
स्पर्धा	ανταγωνιστικά
स्पर्धा	ανταγωνιστικών
वादा	υπόσχομαι
वादा	υπόσχεση
चालीस	σαράντα
चालीस	forty
उपवास	νηστείας
उपवास	νηστεία
अप्रत्यक्ष	έμμεσα
अप्रत्यक्ष	έμμεσες
अप्रत्यक्ष	έμμεσο
अप्रत्यक्ष	έμμεση
मंत्रियों	υπουργών
मंत्रियों	υπουργοί
मंत्रियों	υπουργούς
