категория	kategorya
уловен	captured
мезоамерика	mesoamerika
локууд	lockwood
предавана	transmitted
мейър	mayer
креспо	crespo
замразени	frozen
замразени	nagyeyelo
предстоящо	nalalapit
предстоящо	paparating
замразяване	napakalamig
замразяване	freezing
замразяване	freeze
каръл	carol
светкавици	kidlat
светкавици	lightning
тартар	tartarus
тартар	tartar
уърдсуърт	wordsworth
кастанеда	castaneda
махабхарата	mahabharata
призна	inamin
конгресмен	congressman
вергил	vergil
мифуне	mifune
хигиената	kalinisan
тусон	tucson
мускат	muscat
тейтъм	tatum
илейн	elaine
върколака	wolverine
изчерпани	pagod
автограф	autograph
кордова	cordova
печена	inihaw
зоуи	zoe
шаман	shaman
палео	paleo
изненади	sorpresa
уолтърс	walters
чакаме	naghihintay
чакаме	waiting
клъстер	kumpol
клъстер	cluster
лотария	lottery
лодърдейл	lauderdale
скорбут	eskorbuto
контрерас	contreras
фойерверки	paputok
фойерверки	fireworks
токо	toko
бауър	bauer
тъгата	lungkot
боси	barefoot
мачадо	machado
жизненост	sigla
барман	bartender
магистралите	lansangan
магистралите	highway
копра	copra
разорен	damayan
разорен	winasak
брейди	brady
шпеер	speer
ромина	romina
измерено	nasusukat
измерено	sinukat
диагностиката	diagnostic
икт	ict
киргизката	kyrgyz
акротири	akrotiri
пелопс	pelops
теч	leak
теч	makalabas
каубой	cowboy
куна	kuna
скаутите	scout
увеличения	tataas
гон	gon
сухожилие	tendon
сухожилие	ligament
анджи	angie
умно	matalino
умно	matalino
умно	smart
чистене	linis
чистене	paglilinis
инвърнес	inverness
трибюн	tribune
спасителят	saviour
спасителят	tagapagligtas
аха	aha
заличаване	pagtanggal
заличаване	pagtatanggal
йоко	yoko
мормон	mormon
повтаряне	uulit
повтаряне	paguulit
повтаряне	replay
карвър	carver
цианид	cyanide
венците	gilagid
уикилийкс	wikileaks
леджър	ledger
тъпи	dumb
тъпи	pipi
полиетилен	polyethylene
респираторни	paghinga
мангрови	mangrove
мюзикъли	musicals
бану	banu
сателитен	satellite
рибарство	fisheries
микаела	mikaela
уйгурския	uighur
бауи	bowie
сертифицирани	sertipikadong
сертифицирани	certified
протей	proteus
мобилно	cellphone
обогати	pagyamanin
диагностицира	diagnose
синдикатите	unyon
непокътната	buo
ските	ski
въображаем	haka
диня	melon
диня	milon
диня	pakwan
кацнал	dumapo
хоукс	hawks
търгове	malambot
отстъпка	diskuwento
икономиките	economies
моузли	moseley
къмбрия	cumbria
адекватен	husto
адекватен	sapat
припадъци	seizures
припадъци	akma
лоби	lobby
ханкок	hancock
прилаган	pinapamahalaan
прилаган	ibinibigay
довършване	pagkumpleto
довършване	tinatapos
бронхит	bronchitis
механици	mechanics
птиче	ibon
птиче	ibon
визи	visas
визи	visa
геновева	genoveva
супергерой	superhero
разбито	broken
разбито	panganay
разбито	sira
разбито	nasira
разбито	nabagabag
спонтанни	spontaneous
спонтанни	kusang
дукер	duiker
проверими	napapatunayan
уплашен	natatakot
анафилаксия	anapilaksis
крик	crick
бовоар	beauvoir
мазда	mazda
профсъюз	unyon
профсъюз	union
профсъюз	unyong
наподобяващо	magkawangki
превозвач	carrier
подигравки	tiniis
райо	rayo
очевидец	eyewitness
уредено	hagdan
хоукинс	hawkins
реалистична	makatotohanan
викторианска	victorian
урагана	hurricane
предсказание	hula
предсказание	hula
предсказание	prediction
цивилна	civilian
филмор	fillmore
лимец	spelt
блейн	blaine
застраховки	seguro
застраховки	insurance
витрина	showcase
снейк	ahas
тхеравада	theravada
поправяне	aayos
поправяне	fixing
поправяне	pagwawasto
диди	didi
възходящ	ascending
дедал	daedalus
харлан	harlan
лолита	lolita
тестисите	testes
никта	nyx
хералд	herald
роуч	roach
басано	bassano
проверих	check
проверих	tiningnan
дорадо	dorado
проповядвал	ipinangaral
галисийски	galician
образована	pinagaralan
догадки	conjecture
тъкане	paghabi
гугенхайм	guggenheim
бягай	takbo
бягай	run
бягай	tumakbo
номинираните	nominees
оздравяване	healing
липсваща	nawawala
липсваща	kulang
охеда	ojeda
шокиран	nagulat
маклафлин	mclaughlin
шев	tusok
шев	stitch
кучка	maldita
гаража	garahe
гаража	garage
стерилизация	isterilisasyon
гуантанамо	guantánamo
гуантанамо	guantanamo
етилов	ethyl
йезуит	jesuit
вноска	kontribusyon
вноска	hulugan
паркс	parke
паркс	parks
разреждане	puke
маккена	mckenna
ездачи	riders
аладин	aladin
аладин	aladdin
вагината	puki
крейвън	craven
фундаментализъм	pundamentalismo
смартфон	smartphone
презервативи	condom
презервативи	condom
ямато	yamato
изи	izzy
амбициозни	ambisyoso
епъл	apple
епъл	mansanas
осиновена	pinagtibay
логаритъм	logaritmo
харесал	ginusto
харесал	nagustuhan
волапюк	volapük
бакунин	bakunin
настоятелно	himukin
дес	des
улики	ebidensya
улики	katibayan
котви	anchor
оборудвано	bang
недостъпна	accessible
стратовулкан	stratovolcano
стриптийз	alisan
стриптийз	strip
самария	samaria
счупено	broken
счупено	panganay
счупено	sira
счупено	nasira
епиметей	epimeteo
лекцията	lecture
лекцията	panayam
бъбреци	kidney
бъбреци	bato
изненадващ	nakakagulat
харам	haram
танака	tanaka
оригинали	originals
карикатуристи	cartoonists
стоктън	stockton
люли	lully
наивно	naive
мостик	tulay
страхотни	pambihira
страхотни	galing
поговорки	kasabihan
спестявания	savings
палатката	tolda
палатката	tent
задоволство	satisfaction
задоволство	kasiyahan
колет	colette
бобър	beaver
отвличания	pagkidnap
праскова	peach
жизел	giselle
ендокринология	endokrinolohiya
ембриология	embriyolohiya
такеши	takeshi
резервация	reservation
шей	shea
рейтингите	rating
рейтингите	ratings
язви	ulcer
изонцо	isonzo
елейн	elaine
прилично	disente
гьон	gyun
шатра	tolda
шатра	tent
ирма	irma
джима	jima
стал	stahl
шантал	chantal
тиквови	cucurbitaceae
монсеньор	monsignor
торпедото	torpedo
суеверия	pamahiin
лейла	leila
лейла	laila
