και	그리고
τετράγωνα	블록
τετράγωνα	블럭
όλιβερ	올리버
αραβικό	아랍인
αραβικό	아랍
αραβικό	아라비아어
αραβικό	아라비아
αραβικό	아랍어
αραβικό	아라비아어
αραβικό	아라비아
γραπτή	서면
επιτέλους	마침내
επιτέλους	드디어
μολδαβία	몰도바
καναδός	캐나디안
καναδός	캐나다인
ριχάρδος	리차드
ριχάρδος	리처드
ακαδημαϊκό	학문
ακαδημαϊκό	학업
ακαδημαϊκό	학술
κοιλιά	복부
πυρ	화재
πυρ	불화
μπάρι	바리
μπάρι	배리
ακουστική	어쿠스틱
πολωνική	폴란드어
πολωνική	폴란드
πέδρο	페드로
αμοιβή	요금
αμοιβή	수수료
αμοιβή	보상
μύθοι	전설
μύθοι	레전드
μετατόπιση	쉬프트
μετατόπιση	shift
μετατόπιση	시프트
μετατόπιση	변위
μετατόπιση	오프셋
μέτρια	미디엄
μέτρια	미디어
μέτρια	중간
μέτρια	적당히
μάρσαλ	마샬
μάρσαλ	마셜
μάζες	덩어리
μάζες	질량
δορυφόρο	인공위성
δορυφόρο	위성
στροφές	속력
στροφές	속도
στροφές	스피드
τραπέζι	탁자
τραπέζι	식탁
τραπέζι	테이블
δορυφόρους	인공위성
δορυφόρους	위성
διονύσου	디오니소스
διαφοροποίηση	변조
συνδεδεμένη	연결됨
συνδεδεμένη	연결됨
αναφέρω	언급
αναφέρω	언급하기
εγκέφαλο	두뇌
εγκέφαλο	브레인
προσθέτοντας	추가하기
προσθέτοντας	추가
χασάν	hassan
φλόγα	불꽃
ηλέκτρα	엘렉트라
ηλέκτρα	일렉트라
ηλέκτρα	엘렉트라
ηλέκτρα	일렉트라
δον	don
εξελίσσεται	진화
μποτσουάνα	보츠와나
αρμονία	하모니
αρμονία	조화
αρμονία	화합
ρήνου	라인
τσάρλι	찰리
ηλιακή	태양광
ηλιακή	태양
μοτίβα	패턴
κινδύνους	위험
κινδύνους	리스크
κινδύνους	위험
πύργοι	타워
φόρουμ	포럼
φόρουμ	포럼
διαφθορά	부정부패
διαφθορά	부패
μεμονωμένα	개별
μεμονωμένα	개별적으로
μεμονωμένα	개별
μεμονωμένα	개인
στράτευμα	군대
τετάρτη	수요일
διασταύρωση	교차
διασταύρωση	교차점
διασταύρωση	교차로
μαχητικά	파이터스
μαχητικά	파이터
μαχητικά	파이터즈
αιχμάλωτος	포로
αιχμάλωτος	포로
αιχμάλωτος	캡처
αιχμάλωτος	캡쳐
συνομοσπονδίας	연맹
συνομοσπονδίας	연방
χίτσκοκ	히치콕
αντίποινα	보복
αντίποινα	보복
παραχώρηση	양보
ιδανικό	아이디얼
ιδανικό	이상
ενηλίκων	성인
ενηλίκων	어른
ενηλίκων	성인
ενηλίκων	어른
ύδατα	워터스
μεραρχίες	분열
αυστριακό	오스트리아인
πυροβολικό	대포
τέλεια	완벽
τέλεια	완벽한
γάτα	고양이
θαύμα	기적
θαύμα	원더
θαύμα	궁금해
ισότητα	평등
ισότητα	평등주의
ισότητα	평등
ίκαρος	이카루스
αλγερίας	알제리
γκαλερί	갤러리
γκαλερί	화랑
γκαλερί	갤러리
κολούμπια	콜롬비아
κολούμπια	콜럼비아
κολούμπια	컬럼비아
εγκεφαλικό	뇌졸중
αλαμπάμα	앨라배마
έφορος	큐레이터
εντάξει	알겠습니다
εντάξει	좋아요
σύνορο	국경
σύνορο	경계
σύνορο	경계선
σύνορο	테두리
σύνορο	프런티어
σύνορο	프론티어
λειτουργική	함수형
κρίσεις	발작
κρίσεις	위기
πωλήσεων	매출
πωλήσεων	영업
πωλήσεων	판매
γλυκό	달콤한
μιγκέλ	미겔
ρούντολφ	루돌프
ρούντολφ	루돌프
πήτερ	베드로
πήτερ	피터
χρήσιμες	유용하다
χρήσιμες	유용합니다
χρήσιμες	유용
κοπεγχάγη	코펜하겐
δίσκοι	레코드
δίσκοι	디스크
δίσκοι	디스크
ολοκαύτωμα	홀로코스트
βενεζουέλας	베네수엘라
βενεζουέλας	베네수엘라
έσπασε	생김
υποκείμενο	주제
υποκείμενο	제목
καθήκον	듀티
καθήκον	의무
καθήκον	작업
παναμά	파나마
σημειωματάριο	공책
σημειωματάριο	노트북
σημειωματάριο	메모장
εξεγέρσεις	폭동
αεροπλάνα	비행기
αεροπλάνα	비행기
αλκοόλ	알코올
τόνο	참치
κατάχρηση	남용
κατάχρηση	악용
κατάχρηση	학대
κατάχρηση	남용
κατάχρηση	악용
ρίτσι	리치
ρίτσι	리치
ρίτσι	리치
κυβερνών	판결
χώμα	토양
χώμα	먼지
στρατιώτη	군인
στρατιώτη	병사
άλεξ	알렉스
άλεξ	앨릭스
στενός	좁은
στενός	좁아
στενός	좁다
μαχητές	전사
μαχητές	워리어스
μαχητές	파이터스
μαχητές	파이터
μαχητές	파이터즈
αποκτήθηκε	습득
αποκτήθηκε	획득
υγιεινής	위생
ευκαιρίες	기회
μοντάζ	편집
μοντάζ	수정
μηχανικοί	역학
μηχανικοί	엔지니어
ενέκρινε	승인
ενέκρινε	채택
ενέκρινε	입양
πλημμύρες	홍수
πλημμύρες	홍수
αλλα	기타
αλλα	다른
αλλα	그런데
αλλα	그러나
αλλα	근데
αλλα	하지만
σθένος	활력
διαβήτη	당뇨
διαβήτη	당뇨병
ασημένια	실버
συνήθεια	커스텀
συνήθεια	맞춤
συνήθεια	버릇
συνήθεια	습관
κατάρτιση	훈련
κατάρτιση	트레이닝
λαογραφία	민속
κάι	카이
χιούμορ	유머
χιούμορ	유머
ανακάλυψαν	발견됨
αγαπημένο	favourite
αγαπημένο	즐겨
αγαπημένο	좋아하는
πάτρικ	파트리크
πάτρικ	패트릭
πρόβλεψη	예보
πρόβλεψη	예측
κούπερ	쿠퍼
ρούμπενς	루벤스
τάφους	무덤
συγγενής	상대
συγγενής	상대적
συγγενής	친척
απόκλιση	편차
απόκλιση	발산
γιοι	아들들
διαστημόπλοιο	우주선
διορθώσεις	보정
διορθώσεις	편집
διορθώσεις	수정
μαρόκου	모로코
ιού	바이러스
φόρμα	형식
φόρμα	형태
φόρμα	양식
διαφορών	분쟁
έζησαν	살았던
αδάμ	아담
αδάμ	애덤
έλλη	엘리
μιανμάρ	미얀마어
μιανμάρ	미얀마
κλειστή	비공개
κλειστή	닫힌
γράφημα	그래프
γράφημα	차트
εκτόξευση	출시
εκτόξευση	런칭
εκτόξευση	출시
εκτόξευση	실행
εκτόξευση	발사
εκτόξευση	런칭
ταϊλάνδη	태국
ταϊλάνδη	타이
καπνού	담배
φάρμακο	의학
φάρμακο	마약
φάρμακο	약물
φάρμακο	의약품
εκτελέσει	수행
εκτελέσει	처형
εκτελέσει	실행
αιχμάλωτοι	죄수
χάμιλτον	해밀턴
όμηρο	인질
γυαλί	잔다
γυαλί	유리
γυαλί	글래스
κάτοικος	주민
κάτοικος	레지던트
κάτοικος	상주
ουδέτερη	중성
ουδέτερη	중립성
ουδέτερη	중립
ευγενής	귀족
ευγενής	노블
τιμόρ	티모르
ορυχεία	광산
ορυχεία	마이닝
ορυχεία	광업
ορυχεία	광산
ορυχεία	지뢰
παράθεση	따옴표
παράθεση	인용
παράθεση	표창
παράθεση	따옴표
παράθεση	인용
εξόρυξη	추출
εξόρυξη	광산
εξόρυξη	마이닝
εξόρυξη	광업
ράιτ	라이트
βόμβες	폭탄
κλασσική	클래식
κλασσική	고전주의
κλασσική	고전
πόντοι	점수
πόντοι	지점
πόντοι	포인트
πράκτορας	에이전트
πράκτορας	요원
πράκτορας	대리인
επίδειξη	시위
επίδειξη	시연
επιδημία	확산
πρεσβευτής	대사
φόνο	살인사건
φόνο	살인죄
φόνο	살인
αμφιβολία	의심
ανταγωνισμού	경쟁
μπενίν	베냉
μέλισσα	벌벌
μέλισσα	꿀벌
ποικίλλει	다양함
πορτογαλική	포르투갈령
πορτογαλική	포르투갈어
στέφαν	스테판
στέφαν	슈테판
στέφαν	슈테판
ινδονησίας	인도네시아어
ινδονησίας	인도네시아
ινδονησίας	인도네시아
κάμπελ	캠벨
γλωσσολογία	언어학
χρονος	시간
χρονος	타임
χρονος	time
λουίζα	루이자
μοτίβο	패턴
ισοτιμία	패리티
ισοτιμία	동등성
μεταφραστής	번역기
μεταφραστής	번역자
μεταφραστής	번역
σουηδικά	스웨덴어
σουηδικά	스웨덴
σουηδικά	스웨덴인
παν	냄비
πες	say
προγραμματισμός	스케줄링
προγραμματισμός	플래닝
προγραμματισμός	계획
προγραμματισμός	기획
προγραμματισμός	프로그래밍
προγραμματισμός	일정
προγραμματισμός	스케줄
προγραμματισμός	예약
ευτυχώς	다행히
ευτυχώς	다행히
κάρτερ	카터
αρένα	아레나
κίνητρα	동기
κίνητρα	동기부여
κίνητρα	인센티브
κίνητρα	인센티브
κίνητρα	동기
δεσμοί	넥타이
δεσμοί	링크
δεσμοί	채권
δαχτυλίδι	링링
δαχτυλίδι	반지
δαχτυλίδι	소환
ολοκληρωμένο	통합
ανακωχή	휴전
ανακωχή	휴전
ψηφιακά	디지털
νέλσον	넬슨
διαλύματα	해결책
διαλύματα	솔루션
ανιψιός	조카
κλήση	통화
κλήση	전화
κλήση	호출
κλήση	calling
πρόνοιας	복지
έπαυλη	맨션
έπαυλη	저택
παντρεμένη	결혼
ενδοχώρα	본토
ουίλιαμς	윌리암스
ουίλιαμς	윌리엄스
χιόνι	스노우
σχεδιασμένο	예정된
σχεδιασμένο	계획
μπαχρέιν	바레인
έτοιμος	준비
συνεχόμενα	지속적으로
επικίνδυνο	위험한
επικίνδυνο	위험하다
επικίνδυνο	위험
επιπλοκές	합병증
επιπλοκές	합병증
δρομολόγια	경로
δρομολόγια	노선
όρκο	맹세
προειδοποίηση	경고
έβδομο	일곱번째
νοημοσύνη	지능
ανησυχία	염려
ανησυχία	우려
οκλαχόμα	오클라호마
πάχος	두께
θάρρος	용기
ενεργός	활성화
ενεργός	활동
ενεργός	액티브
ενεργός	활성
αδύνατη	impossible
αδύνατη	불가능하다
αδύνατη	불가능
αδύνατη	불가능한
αερολιμένας	공항
αερολιμένας	국제공항
προσάρτηση	병합
προσάρτηση	합병
δεσμός	링크
δεσμός	채권
δεσμός	결합
δεσμός	본드
σεξ	성교
σεξ	섹스
σεξ	성관계
σεξ	성별
περιοδείες	투르
περιοδείες	투어
άλφα	알파
άλφα	알파
γκαμπόν	가봉
πρόοδος	진행
συγγνώμη	미안
λογοκρισία	검열
μικτή	엇갈린다
μικτή	혼합
οφέλη	혜택
οφέλη	이득
ημι	세미
σοφοκλή	소포클레스
κανονισμούς	규정
αναστολή	서스펜션
αναστολή	현수막
αναστολή	현수
αναστολή	억제
αναστολή	억제제
ομιλίες	연설
διέκοψε	중단됨
συνεργάτη	파트너
κίνητρο	동기
κίνητρο	동기
κίνητρο	동기부여
κίνητρο	인센티브
χάρολντ	해롤드
χάρολντ	해럴드
βουδαπέστη	부다페스트
ανταρκτική	남극
ανταρκτική	남극
αλάτι	소금
ορλεάνης	올리언스
άστρο	아스트로
άστρο	astro
διάσωση	구출
διάσωση	구조
γκλεν	글렌
γκλεν	글렌
μονάρχης	군주
μονάρχης	모나크
μελωδία	melody
μελωδία	멜로디
μυστήριο	미스테리
μυστήριο	미스터리
μάνα	엄마
μάνα	어머니
τοιχογραφία	벽화
τιμά	명예
ουρανός	하늘
ουρανός	스카이
ουρανός	하늘
μειώσει	축소
μόλυνση	오염
μόλυνση	감염증
μόλυνση	염증
