और	at
अंगुलियाँ	daliri
टीटो	tito
रूह	diwa
धुँआ	usok
आशाएं	aasa
मेइजी	meiji
अजवाइन	apyo
समझो	maunawaan
समझो	intindihin
समझो	naiintindihan
समझो	maintindihan
नटखट	makulit
लार्स	lars
चंगा	gumagaling
चंगा	heal
चंगा	gumaling
चंगा	pagalingin
जेनिंग्स	jennings
ट्यूटर	tutor
ट्यूटर	tutor
स्लीव	sleeve
एलिसिया	alicia
ब्राउज़	browse
गुडविन	goodwin
खिलाते	captive
बोनसाई	bonsai
कैरोलिन	carolyn
जीतें	conquer
जीतें	lupigin
जीतें	masakop
बरोज़	broz
गेस्टापो	gestapo
आइज़नहावर	eisenhower
कीवी	kiwi
अहो	aho
चेचन्या	chechnya
ट्रांज़िट	transit
वैनेसा	vanessa
बैसिलिका	candelaria
नृवंशविज्ञान	etnograpiya
ऑड्रे	audrey
केचप	ketchup
क्रॉफर्ड	crawford
बूंदे	patak
अहमदी	ahmadi
लुभावने	pastoral
लील	lil
लूका	luka
रेज़	rez
आइक	ike
तरी	tari
सीएसकेए	cska
ह्यूमर	katatawanan
ह्यूमर	pagpapatawa
थैला	supot
थैला	bag
इज्ज़त	advertise
असहिष्णु	intolerant
ओलम्पस	olympus
संगिनी	kalaro
मुसाफ़िर	traveler
मुसाफ़िर	manlalakbay
मुसाफ़िर	traveller
मुसाफ़िर	manlalakbay
घोसला	pugad
शैम्पेन	champagne
एनकाउंटर	makatagpo
एनकाउंटर	nararanasan
मुजरिम	kriminal
पासे	pasay
असंवेदनशील	insensitive
मसाज	masahe
मसाज	massage
सियांग	siang
रीसेट	reset
सियाम	siyam
अनन्या	anan
एक्सक्लूसिव	exclusive
एक्सक्लूसिव	eksklusibo
एक्सक्लूसिव	eksklusibong
झगडा	lumaban
वेबपृष्ठ	webpage
बोगी	boogie
बर्नस्टीन	bernstein
वालिद	walid
एनसीसी	ncc
मैके	mckay
ट्विस्टर	twister
अलफोंसो	alfonso
अहुरा	ahura
हॉयल	hoyle
बैंजो	banjo
सैंड्रा	sandra
माइसीनियाई	kabihasnang
एलीगियरी	alighieri
योहान	johann
पैट्रोल	patrol
डैनियल्स	daniels
हिस्पानिओला	hispaniola
नाचना	sayawan
नाचना	sumayaw
नाचना	nagsasayaw
नाचना	sumasayaw
नाचना	pagsasayaw
सुहार्तो	suharto
सर्वाइकल	cervical
मार्कोनी	marconi
मार्लोन	marlon
लेसिंग	lessing
हैजे	kolera
फ्लोट	lumutang
मिका	mika
वज़ीरिस्तान	waziristan
राजकुमारियों	princesses
ग्रेंजर	granger
अहा	aha
वीटा	vita
गेन	gain
ईदिपस	edipo
ह्वांग	hwang
प्रिन्सिपिया	principia
जाइल्स	giles
टैको	tako
प्रागितिहास	prehistory
हिगिंस	higgins
फोंडा	fonda
भ्रूणविज्ञान	embriyolohiya
रुपर्ट	rupert
आईयूपीएसी	iupac
मैनिंग	manning
डिजीमॉन	digimon
गैलेन	galen
चुकची	chukchi
नॉलेस	knowles
इन्सुलिन	insulin
शोभायमान	adorno
केटो	cato
ब्लीच	bleach
कोडनाम	codename
इबोला	ebola
अरी	ari
बैसिलस	bacillus
शीप	tupa
बैकेरल	becquerel
एडुआर्डो	eduardo
उद्धारक	redeemer
जब्बार	jabbar
कालम	hanay
कालम	haligi
कालम	haligi
गाओ	sing
गाओ	kumanta
पीठासीन	presiding
सैमी	sammy
रैपिड्स	rapids
वरीयताएँ	kagustuhan
डेमियन	damian
डेमियन	damian
क्लाउस	klaus
पड़ोसन	kapwa
पड़ोसन	kapitbahay
पड़ोसन	neighbor
स्नूप	snoop
गाइल्स	gilles
गुडाल	goodall
सिंटेक्स	syntax
ओसबोर्न	osborne
लकोटा	lakota
अप्रसार	paglaganap
भाटे	lunod
कोर्टनी	courtney
कोर्टनी	kourtney
एसएससी	ssc
महफ़िल	pagtitipon
हक्का	hakka
गस	gus
बन्ना	banna
स्टॉक्स	stocks
वेबकैम	webcam
इनकम	kita
इनकम	income
प्लेटफ़ॉर्म	platform
प्लेटफ़ॉर्म	plataporma
प्लेटफ़ॉर्म	platform
ढूंढे	loca
सेप्टिक	septic
क्लिप्स	clips
क्लिप्स	clip
सिंथेसाइज़र	synthesizer
निश्चर	invariant
बाहिया	bahia
शर्मीली	nahihiya
शर्मीली	mahiyain
गुइलिन	guilin
किर्स्टन	kirsten
फ़ंक्शन	tungkulin
फ़ंक्शन	punsiyon
हिप्पो	hippo
मायर	meier
भैस	fresh
भैस	sariwa
ओवेन्स	owens
प्रदायक	supplier
कापा	kappa
दीये	lamp
दीये	lampara
पोतोसी	potosí
वुलस्टोनक्राफ़्ट	wollstonecraft
पीटीवी	ptv
बालम	balam
साल्वे	salve
आद्याक्षर	inisyal
माइकोबैक्टीरियम	mycobacterium
शातिर	hangad
यिप	yip
सैक्सोनी	sahonya
कैथ	keith
यामी	lahing
सुगीयामा	sugiyama
एबॉट	abbott
टीसीपी	tcp
तकिये	unan
ग्रिफ़िथ	griffith
सोयुज	soyuz
पीड़ादायक	sugat
जिनपिंग	jinping
बिसाऊ	bissau
कार्डिनल्स	cardinals
सीटे	upuan
चावेज़	chavez
मेलेनिन	melanin
तोरा	tora
तोरा	torah
मारिन	marin
पैंडोरा	pandora
पीसीए	pca
हॉटस्पॉट	hotspot
अहल	ahl
क्री	cree
स्कर्वी	eskorbuto
हेंड्रिक	hendrik
रेडिकल	radical
आईपीस	eyepiece
बिज़	biz
पीएनजी	png
गोधूलि	twilight
ख्वाहिश	pagnanais
ख्वाहिश	desire
ख्वाहिश	nais
पोलार्ड	pollard
डेबोरा	deborah
स्टिकर	sticker
त्वचाशोथ	dermatitis
डायनामिक्स	dinamika
इंसानियत	sangkatauhan
हमादान	ecbatana
इंटरपोल	interpol
स्टेपल्स	staples
सीजीआई	cgi
प्रॉक्सिमा	proxima
पैरासेल्सस	paracelsus
फोली	foley
प्रार्थनाएं	panalangin
प्रार्थनाएं	prayers
स्नैप	snap
स्नैप	kumuha
बेकारी	unemployment
चैनल्स	channels
चैनल्स	channel
पुरातत्ववेत्ताओं	archaeologist
सबीना	sabina
बुल्गारियाई	bulgaro
नोवो	novo
पेरेज़	peres
दानिश	danish
और}}	n}}
और}}	at}}
याक़ूब	jacob
अनुस्मारक	paalala
हिरोशी	hiroshi
पीआईडी	pid
जुंग	jung
ताइगा	taiga
त्राजान	trajan
ट्रैकर	tracker
अण्णा	anna
किश्त	hulugan
ओल्गा	olga
नास्त्रेदमस	nostradamus
चेशायर	cheshire
टीएनटी	tnt
कार्बोक्सिलिक	carboxylic
निको	nico
मुखड़े	paltos
हुन	hun
जाँ	jean
जीलैंड	zealand
सिनेप्टिक	synaptic
शैनन	shannon
हैंग	hang
अम्लीयता	acidity
एचपीवी	hpv
विज़ार्ड	wizard
सुलेखन	calligraphy
सचिवीय	secretarial
डेट्रॉयट	detroit
दस्तावेज़ीकरण	dokumentasyon
मेव	meo
होंडुरास	honduras
फ्रेडेरिक	frédéric
तारकोल	tar
मीका	micah
एटीआर	atr
कोए	coe
मिन्स्क	minsk
रेजिना	regina
मायरा	myra
बायर्न	bavaria
लाउ	lau
टोफू	tokwa
सोचो	isipin
सोचो	palagay
सोचो	tingin
डीएसपी	dsp
नहाना	paliguan
नहाना	naliligo
अपरिभाषित	undefined
गैबॉन	gabon
रेज़र	razor
आरजीबी	rgb
क्रॉप	crop
चाउ	chow
परिचितों	kakilala
पुन्य	deed
अत्र	atra
जिन्न	jinn
विल्टशायर	wiltshire
सीपीसी	cpc
कारपेट	carpet
कान्सास	kansas
लिप	lip
फैब	fab
कोन्या	konya
मिल्ड्रेड	mildred
अनुज्ञा	lisensiya
अनुज्ञा	lisensya
पुनरारंभ	ipagpatuloy
पुनरारंभ	ituloy
पुनरारंभ	itutuloy
मैकलीन	mclean
ईस्टन	easton
गोथम	gotham
यूरेका	eureka
पप्पी	tuta
पप्पी	puppy
अनदेखे	tago
क़ातिल	mamamatay
दीवानगी	kabaliwan
प्यूनिक	punic
क्रमांकन	numbering
जिन्ताओ	jintao
तोशियो	toshio
दोदोमा	dodoma
मुस्कराहट	ngisi
स्टारगेट	stargate
मार्केटप्लेस	marketplace
गुलदस्ता	bouquet
मार्टिनी	martini
टाइटस	titus
टूलटिप	tooltip
हीरोइन	heroine
गैरीसन	garison
चांडलर	chandler
स्माइली	smiley
एमएसएन	msn
अग्निशामक	bombero
बहकावे	naaapektuhan
ख़ज़ाने	treasures
गंजा	kalbo
लिमिट	limitasyon
फिरौती	ransom
शेल्टन	shelton
स्टाइलिस्ट	stylist
वर्गमीटर	sqm
सिथ	sith
चियापास	chiapas
यज़ीद	yazid
ताज्जुब	taka
ताज्जुब	nagtataka
ताज्जुब	wonder
अंगूरी	suha
स्लेटर	slater
तिनके	straw
सुनें	pakinggan
सुनें	makinig
शारलेमेन	carlomagno
आवा	ava
टोप	sumbrero
सेरो	cerro
मज़ाकिया	nakakatuwa
मज़ाकिया	funny
मज़ाकिया	nakakatawa
एटनबरो	attenborough
मोरनी	peacock
रोज़िड	rosid
रेयान	rayon
संघट्टक	collider
फंसने	pagalingan
सातत्यक	continuum
ईजियन	aegean
सुद	suda
स्पिलबर्ग	spielberg
नायलॉन	naylon
कसावा	cassava
कॉर्नवॉल	cornualles
