kategória	kategooria
maľba	maal
maľba	maali
maľba	värvimine
vedúca	juhtiv
záležitosti	küsimused
doplniť	täiendus
doplniť	täiendada
doplniť	täiendus
spôsobil	põhjustas
spôsobil	põhjustatud
menu	menüü
upraviť	edit
upraviť	muuda
upraviť	redigeerimine
upraviť	kohandamine
upraviť	kohandada
upraviť	muuda
časové	ajaline
párov	paaride
párov	paarid
párov	paari
párov	paaris
párov	paaride
párov	paarid
prirodzene	loomulikult
povinnosť	tollimaks
povinnosť	kohustus
náhle	äkitselt
náhle	äkiline
rozličné	muud
rozličné	mitmesugused
mail	mail
mail	post
mail	kirjad
mail	posti
daň	maks
head	pea
ťahu	tõukejõu
robin	robin
víťaza	võitja
osobná	isiklik
osobná	isiklikud
osobná	reisija
osobná	sõitja
osobná	reisijate
mexika	mehhiko
čin	akt
čin	tegutsema
čin	act
právny	legaalne
právny	õiguslik
právny	seaduslik
voľba	variant
voľba	võimalus
voľba	valik
voľba	valik
nedávno	hiljuti
prijatie	vastuvõtmine
prijatie	heakskiitmine
prijatie	vastuvõtmine
prijatie	vastuvõtmine
rick	rick
leva	lõvi
novinári	ajakirjanikud
položka	kirje
položka	element
položka	rubriik
položka	suund
kone	hobused
kone	hobuseid
sprievodca	nõustaja
sprievodca	võlur
sprievodca	juhend
sprievodca	giid
zničený	hävinenud
zničený	hävitatud
zničený	hävinud
zničený	purustatud
zničený	purunenud
zničený	laastatud
missouri	missouri
kontexte	kontekstist
kontexte	kontekst
kontexte	konteksti
kontexte	taust
podnet	kaebus
podnet	stiimul
alternatívny	alternatiiv
alternatívny	alternatiiv
vaucluse	vaucluse
dedín	külad
dedín	külasid
bane	kaevandused
bane	miinid
hamilton	hamiltoni
hamilton	hamilton
perry	perry
centier	keskused
centier	keskused
centier	keskuste
philip	philip
páry	paaride
páry	paarid
páry	paari
páry	paaris
páry	paaride
páry	paarid
vplyvy	mõjud
vplyvy	mõju
vplyvy	toime
prekážky	takistused
prekážky	tõkked
prekážky	takistused
prekážky	tõkkejooks
prekážky	takistused
dobytka	veised
nárast	suurenemine
nárast	suurendamine
nárast	suurenda
nárast	tõuse
nárast	tõus
nárast	kasv
nárast	majanduskasv
prescott	prescott
ekonomická	majanduslik
roy	roy
starosti	mured
starosti	muretse
starosti	murelik
starosti	mures
sporu	vaidluse
sporu	vaidlus
chordáty	keelikloomad
charakteristická	iseloomulik
pravý	ehtne
alberta	alberta
časy	ajad
experimenty	eksperimendid
zástupcov	esindajad
triede	hinne
oddiely	lõigud
oddiely	väed
kosť	kondid
kosť	luud
kosť	luude
kosť	luud
kosť	kont
kosť	luu
kosť	luude
vatikán	vatikani
vatikán	vatikan
transport	vedu
transport	transport
predstavy	ideid
predstavy	ideed
trhová	turgu
trhová	turu
trhová	turg
veronica	veronica
astronomické	astronoomiline
svadba	pulm
svadba	laulatus
svadba	pulma
svadba	pulmad
harris	harris
sas	sas
špeciálny	erilised
špeciálny	special
špeciálny	eriline
brazílsky	brasiilia
sochu	kuju
express	express
express	ekspress
express	väljendada
prístavu	port
prístavu	sadam
prístavu	sadam
prístavu	harbour
age	age
age	vanust
age	vanus
miami	miami
stretnúť	tutvu
stretnúť	kohtuda
rozsiahla	ulatuslikud
rozsiahla	ulatuslik
lough	lough
elena	elena
slovenčina	slovaki
slovenčina	slovakkia
slovenčina	inglise
sudca	kohtunik
howard	howard
julius	julius
roll	rulli
roll	veere
populárne	populaarne
populárne	populaarsed
nízky	madal
nízky	madala
nízky	madalad
definovaný	defineeritud
definovaný	määratletud
aktívna	aktiivne
aktívna	aktiivsed
fontána	purskkaev
kennedyho	kennedy
panvy	vaagna
populácia	varu
populácia	varude
populácia	populatsioon
populácia	populatsiooni
populácia	rahvastik
populácia	elanikkond
populácia	rahvaarv
databáza	andmebaasi
databáza	andmebaas
minúty	minutid
steel	teras
steel	steel
steel	terasest
spieva	laulab
zvýšil	suurenenud
zvýšil	suurendatud
ihrisko	mänguväljak
kontinentálne	mandri
delá	kahurid
delá	püssid
delá	relvad
delá	kahur
spôsobili	põhjustas
spôsobili	põhjustatud
ženská	naiselik
ženská	naise
ženská	naine
ženská	naissoost
fox	rebane
fox	rebase
fox	fox
rozpráva	kõnelused
rozpráva	räägib
rozpráva	kõneleb
libier	naelad
libier	naela
turecka	kalkun
turecka	türgi
naznačuje	osutab
naznačuje	soovitab
tovar	kaup
tovar	kauba
tovar	kaubad
tovar	kaup
tovar	kauba
tovar	kaup
krásna	kaunist
krásna	ilus
krásna	kaunid
krásna	ilusad
krásna	kaunis
légie	leegion
légie	leegionid
kontakty	kontaktid
ľadu	jää
ľadu	ice
ľadu	jääd
listina	harta
staršia	vanem
staršia	vanemad
základného	põhi
základného	põhiline
mačka	kass
mačka	cat
manuel	manuel
potrebná	vajatakse
potrebná	vajalik
potrebná	vaja
potrebná	vajas
potrebná	vajalik
potrebná	vajalikud
sekcie	lõigud
médiá	meedia
pridať	lisa
pridať	lisamine
programovanie	kavandamine
väzňov	vange
väzňov	vangid
väzňov	kinnipeetavate
jason	jason
podpísaná	allkirjastatud
podpísaná	allkirjastanud
priniesli	tõi
priniesli	toodi
priniesli	toodud
fiat	fiat
bojovníkov	sõdalased
bojovníkov	hävitajad
bojovníkov	võitlejad
kruh	ring
kruh	circle
kruh	ringi
cestovateľ	rändaja
cestovateľ	rändur
cestovateľ	reisija
cestovateľ	rändaja
písanie	kirjutades
písanie	kirjutamine
koňa	hobune
koňa	hobuse
koňa	hobu
rozšíriť	laiendada
square	ruudu
square	ruut
square	väljak
bunka	rakk
bunka	lahter
bunka	rakkude
bunka	raku
bunka	lahtri
prevádzkuje	tegutseb
idea	idee
idea	mõte
pan	paan
pan	paani
pan	pan
pan	panni
mäso	liha
mäso	ihu
zastaviť	peatus
zastaviť	peata
zastaviť	lõpeta
spirit	vaim
vidí	näeb
zničili	hävinenud
zničili	hävitatud
zničili	hävinud
obsahovala	sisaldas
domácnosti	kodumajapidamises
domácnosti	leibkonna
zabiť	tapa
zabiť	tappa
vyvinula	arenenud
étienne	étienne
jazier	järved
zviera	elukas
zviera	koletis
zviera	looma
zviera	loom
strata	kahjum
strata	kaotus
kresťanská	christian
kresťanská	kristlane
moore	moore
ostali	jäin
ostali	jäi
ostali	jäid
publikované	avaldatud
publikované	kursis
publikované	lähetatud
ville	ville
technicky	tehniliselt
predchodcu	eelkäija
stalin	stalin
stalin	stalini
kandidátov	kandidaadid
ovplyvňuje	mõjutab
via	via
hale	hale
hale	fuajee
kampaň	kampaania
ozbrojené	relvastatud
sabbath	sabbath
zrejmé	ilmselge
zrejmé	ilmne
tichý	vaikne
dar	dar
dar	kink
dar	kingitus
zapísané	registreeritud
zapísané	registreerinud
zapísané	kantud
zapísané	sisestatud
satelit	satelliit
silno	tugevalt
silno	tihe
silno	kitsas
silno	tihedalt
silno	raske
silno	kõva
zürich	zürichi
dispozícia	dispositsiooni
používateľov	kasutajad
povedané	rääkides
stĺp	sammas
stĺp	samba
napísala	kirjutasin
napísala	kirjutasid
napísala	kirjutas
doska	plaat
doska	taldrik
doska	plank
doska	juhatuse
doska	juhatus
akýkoľvek	iga
dinosaurov	dinosaurused
stavy	riigid
stavy	varud
nájde	leiab
regionálne	regionaalne
regionálne	piirkondlik
regionálne	piirkondlikud
regionálne	piirkondlikult
kompletne	täielikult
kompletne	täiesti
dielne	seminaride
dielne	seminarid
štyria	neli
ľudstva	inimlikkus
ľudstva	inimkonna
ľudstva	inimkond
nároky	õigused
nároky	nõuded
nároky	väited
chlapec	poiss
vyvinuté	arenenud
vyvinuté	arendatud
vyvinuté	arenenud
platiť	maksa
povolania	kutsealade
povolania	ametid
definované	defineeritud
definované	määratletud
okno	aken
okno	akna
vzniknúť	tekivad
vzniknúť	tõuse
zlúčenín	ühendid
zranených	vigastatud
roviny	tasandikud
master	meister
master	õpetaja
master	peremees
master	isand
parametrov	parameetrid
odborníkov	spetsialistid
odborníkov	professionaalid
odborníkov	eksperdid
bao	bao
maximálny	maksimaalne
maximálny	max
maximálny	maks
maximálny	maksimaalne
maximálny	maksimum
maximálny	maksimaalselt
subjekt	üksus
subjekt	teema
subjekt	subjekti
subjekt	subjekt
chov	kasvatamise
chov	põllumajandus
chov	hoidmine
prehra	kahjum
prehra	kaotus
prehra	tagasilöök
prehra	kaotus
prehra	kaotamine
cyprus	küpros
tvrdia	vaielda
château	château
premeny	teisendused
premeny	ümberkujundamine
premeny	muutumine
produkciu	tootmine
produkciu	toodang
budúcnosť	tulevikku
budúcnosť	tulevik
vzorec	valem
posun	vahetus
posun	nihe
posun	shift
posun	triivi
posun	veeväljasurve
posun	nihe
posun	kompenseerida
zničiť	hävita
zničiť	hävitamine
zničiť	hävitada
zničiť	häving
audi	audi
jazdy	sõidab
jazdy	sõitmas
jazdy	sõidab
jazdy	sõitmine
poľnohospodárstva	põllumajandus
angličtina	inglise
laurent	laurent
blokov	plokid
blokov	plokkide
blokov	kvartalit
kostí	kondid
kostí	luud
kostí	luude
herca	näitleja
novela	romaan
novela	romaani
detské	lapsed
myšlienok	mõtteid
myšlienok	mõtted
jerry	jerry
drevená	puust
žiaci	üliõpilased
žiaci	õpilased
žiaci	tudengid
žiaci	pupillid
žiaci	õpilased
žiaci	õpilane
cicavce	imetajad
cicavce	imetajate
cicavce	imetaja
maďari	ungarlased
patrik	patrik
patrik	patrick
presný	täpne
presný	täpsed
presný	täpne
zameraný	keskendunud
modré	sinised
modré	sinine
zaradenie	liigitamine
zaradenie	klassifitseerimine
zaradenie	klassifikatsioon
zaradenie	liigitus
zaradenie	kaasamine
okolité	ümbritsev
okolité	ümbritseva
okolité	ümbritsevad
farebné	värv
farebné	värvi
farebné	värvus
farebné	värv
farebné	värvi
farebné	värviline
farebné	värvilised
farebné	värvikas
úplné	täielik
úplné	terviklik
úplné	lõpetatud
vodopád	kose
vodopád	juga
severozápadnom	loode
zahraničnej	välismaised
zahraničnej	välismaa
bežný	normaalne
rozpore	vastuolus
príčina	põhjus
príčina	põhjus
glenn	glenn
interview	intervjuu
interview	intervjuud
rajón	rajoon
vedieť	tea
lotyšsko	läti
disciplín	distsipliinide
elektronickej	elektroonilised
elektronickej	elektrooniline
elektronickej	elektroonilisel
arsenal	arsenali
predstavoval	esindas
predstavoval	esindatud
mála	vähesed
konštanta	pidev
johan	johan
naša	meie
donald	donald
pravdepodobné	tõenäoline
pravdepodobné	tõenäoliselt
pravdepodobné	tõenäoline
predstavenia	esitus
strechy	katuseid
strechy	katus
normálne	tavaliselt
normálne	normaalne
odmieta	keeldub
odmieta	keeldumine
ruiny	varemed
kombinácii	kombineerimine
kombinácii	kombinatsioon
prevodovka	käigukast
výbuchu	plahvatus
príležitosť	võimalus
príležitosť	võimaluse
umelca	esitaja
umelca	artist
umelca	kunstnik
vĺn	lained
vĺn	laineid
expozícia	kokkupuute
expozícia	kokkupuude
tradičný	traditsioonilised
tradičný	traditsiooniline
tommy	tommy
paulo	paulo
narodený	sündis
narodený	sündinud
samo	self
marta	marta
marta	martha
príspevok	postitust
príspevok	post
príspevok	postitus
príspevok	panus
príspevok	sissemakse
kresťanských	christian
kresťanských	kristlane
vedu	teadus
vedu	teadust
vykonať	hukka
vykonať	hukata
vykonať	käivita
technik	tehnik
golden	golden
golden	kuldsed
golden	kuldne
šiesty	kuuendaks
šiesty	kuues
navrhnuté	soovitatud
navrhnuté	soovitas
navrhnuté	kujundatud
navrhnuté	disainitud
navrhnuté	projekteeritud
navrhnuté	kavandatud
navrhnuté	pakutud
oni	nad
jelena	jelena
irán	iraani
irán	iraan
výkony	esitus
lepší	parem
lepší	paremad
lepší	paremini
záznamov	records
víťazstva	võidu
víťazstva	võitu
víťazstva	võit
zmienky	mainib
zmienky	mainitakse
získané	saadud
získané	soetatud
získané	omandatud
žľazy	näärmed
rozlišuje	eristab
preložil	tõlgitud
sociológia	sotsioloogia
vodík	vesinik
poškodenie	vigastus
poškodenie	kahjustus
poškodenie	kahju
poškodenie	kahjustused
neúspešne	edutult
kňazov	preestrid
spojiť	ühendamine
spojiť	ühenda
spojiť	lingi
spojiť	link
spojiť	seos
spojiť	ühendus
spojiť	ühenda
spojiť	kombineerimine
spojiť	kombineerida
slnečné	päikeseline
slnečné	päikese
slnečné	päikeseenergia
rovina	lennuk
hĺbky	sügavuste
hĺbky	sügavus
krku	kaela
krku	kael
stanovené	komplekti
stanovené	komplekt
stanovené	määra
stanovené	seadis
stanovené	fikseeritud
prezývka	varjunimi
prezývka	alias
prezývka	hüüdnimi
prezývka	hüüdnime
zničil	rikutud
zničil	rikkus
výpočet	arvutus
výpočet	arvutamine
výpočet	arvestus
výpočet	arvutamine
európu	euroopa
európu	europe
potomkovia	järglane
potomkovia	järglased
potomkovia	järglased
predsedovia	toolid
predsedovia	presidendid
deje	juhtub
rozum	ajud
rozum	põhjus
rozum	meel
rozum	meele
rozum	mõistus
renesancie	renessanss
kopec	hill
pokúšal	üritasin
pokúšal	proovis
pokúšal	proovisid
pokúšal	proovisin
pokúšal	proovitud
zasahuje	sekkub
rovnaká	sama
rovnaká	samad
pozícií	positsioonid
argumenty	väited
argumenty	argumendid
zoo	loomaaed
three	kolm
podobá	sarnaneb
orol	eagle
orol	kotkas
výskumy	uurimistöö
výskumy	teadusuuringud
výskumy	uuringud
potenciál	potentsiaal
potenciál	potentsiaali
nádej	loodan
nádej	lootus
ježiš	jeesus
nestor	nestor
diagram	joonis
diagram	diagramm
diagram	skeem
telefón	telefoni
telefón	telefon
telefón	telefoni
telefón	telefon
závislosť	sõltuvust
závislosť	sõltuvus
závislosť	sõltuvust
závislosť	sõltuvus
závislosť	sõltuvus
premenná	muutuja
premenná	muutuv
atmosféru	atmosfääri
atmosféru	atmosfäär
definovaná	defineeritud
definovaná	määratletud
izraelský	iisraeli
izraelský	iisrael
zvolili	valis
ronald	ronald
petrom	peter
petrom	peeter
know	tea
diego	diego
mercedes	mercedes
gonzález	gonzález
slovom	sõna
obývaných	asustatud
obývaných	asustatud
kôň	hobune
kôň	hobuse
kôň	hobu
závod	taim
závod	taime
závod	tehas
závod	ralli
závod	võidusõit
závod	rass
tváre	näod
vysielania	ülekanne
vysielania	ringhäälingusaadete
vysielania	ringhäälingu
žiadosti	rakendused
žiadosti	taotlused
žiadosti	nõudmised
žiadosti	taotlused
umelo	kunstlikult
samica	naissoost
jaskýň	koopad
dokumentu	dokumendi
dokumentu	dokument
vedomosti	teadmised
vedomosti	teadmine
obmedzené	piiratud
obmedzené	limited
obmedzené	piiratud
vzájomné	vastastikused
vzájomné	vastastikune
vzájomné	vastastikuse
faktory	tegureid
faktory	tegurid
žiak	õpilane
beat	peksa
plánuje	kavad
plánuje	plaanid
plánuje	plaane
plánuje	kavatseb
plánuje	planeeritud
plánuje	plaanitud
plánuje	kavandatud
členka	parlamendiliige
členka	liige
odchod	lahkumine
odchod	väljumine
odchod	lahkumas
odchod	lahkub
odchod	lahkumine
súkromná	reamees
súkromná	privaatne
súkromná	era
súkromná	erasektori
raf	raf
spojenci	liitlased
mechanické	mehaanilised
mechanické	mehaaniline
nástup	sissepääs
nástup	sisenemine
relativity	relatiivsus
obeť	ohver
obeť	kannatanu
úspešná	edukas
úspešná	edukad
úspešná	edu
postupy	protseduurid
days	päevad
days	päeva
days	päevi
dvanástich	twelve
dvanástich	kaksteist
bielorusko	valgevene
bielorusko	valgevene
tokio	tokyo
komunistická	kommunist
komunistická	kommunistliku
komunistická	kommunistlik
označenia	märgistus
označenia	tähistamine
označenia	tähistus
označenia	märgistamine
označenia	tähistus
označenia	määramine
označenia	nimetus
označenia	sildid
označenia	märgised
označenia	näidustused
označenia	märgistus
označenia	märgised
označenia	märgid
označenia	marks
koncerte	kontsert
koncerte	kontserdil
islam	islam
pokles	vähenemine
pokles	langus
pokles	tilk
pokles	vähenemine
pokles	vähenda
daní	maksud
pius	pius
odbory	osakonnad
odbory	rajoonid
odbory	vaheseinad
odbory	ametiühingud
odbory	liidud
utrpel	kannatanud
utrpel	kannatas
špeciálna	erilised
špeciálna	special
špeciálna	eriline
databázy	andmebaasi
databázy	andmebaas
civilizácie	tsivilisatsioon
civilizácie	tsivilisatsiooni
civilizácie	tsivilisatsioone
civilizácie	tsivilisatsioonide
lyon	lyoni
stien	seinad
mobilné	liikuv
mobilné	liikuva
mobilné	mobiil
mobilné	mobiilne
jednoduchá	lihtne
hmyz	putukad
hmyz	putukas
memorial	memorial
dvadsať	kakskümmend
nákladov	kulu
nákladov	maksumus
nákladov	kulud
luftwaffe	luftwaffe
zmenilo	muudetud
zmenilo	muutunud
zmenilo	muutis
vysvetľuje	selgitab
vysvetľuje	seletab
členstvo	liikmeks
dozvedel	õppis
dozvedel	õpitud
dozvedel	õppinud
dozvedel	õppisin
srsť	karvad
srsť	soeng
srsť	juuksed
srsť	karvad
srsť	karusnaha
srsť	karv
najdlhšie	pikim
prezývku	hüüdnimi
prezývku	hüüdnime
vráti	tagastab
miss	preili
kuba	kuuba
bolesti	valu
stanovisko	arvamus
pečať	pitser
pečať	pitsat
pekingu	pekingi
faktorov	tegureid
faktorov	tegurid
ostáva	jääb
ostáva	jääb
nevyhnutné	vajalik
nevyhnutné	vajalikud
nevyhnutné	vältimatud
nevyhnutné	vältimatu
nevyhnutné	paratamatu
nevyhnutné	vältimatu
nevyhnutné	elutähtis
nevyhnutné	hädavajalik
zatknutý	arreteerida
zatknutý	vahistamine
zatknutý	arreteeritud
zatknutý	vahistatud
zatknutý	tabatud
vonkajší	välitingimustes
vonkajší	õues
vonkajší	välimine
vonkajší	välised
vonkajší	välise
vonkajší	väline
aplikácií	rakendused
aplikácií	taotlused
aplikácií	rakendused
molekúl	molekulid
jedine	ainult
večné	igavest
večné	igavene
nic	midagi
nic	nic
nástroja	instrument
nástroja	pill
nástroja	vahend
nástroja	tööriist
konštruktér	konstruktor
tennessee	tennessee
techniku	tehnika
raymond	raymond
cicavcov	imetajad
cicavcov	imetajate
cicavcov	imetaja
public	avalikkus
public	avalik
public	avalikud
príznaky	sümptomid
príznaky	sildid
príznaky	märgid
príznaky	märke
prijatá	saadi
prijatá	saadud
prijatá	laekunud
prijatá	vastuvõetud
prijatá	aktsepteeritud
prijatá	leppis
prijatá	tunnistas
prijatá	lapsendatud
prijatá	vastuvõetud
prijatá	adopteeritud
joan	joan
rozhodnuté	lahendatud
rozhodnuté	otsustas
rozhodnuté	otsustanud
rozhodnuté	otsustatud
patriarcha	patriarh
dunaji	doonau
múr	müür
múr	sein
múr	seina
manhattan	manhattanil
manhattan	manhattan
manhattan	manhattani
texase	texase
texase	texas
stráže	valvurid
kristus	kristus
rozsiahly	ulatuslikud
rozsiahly	ulatuslik
aristoteles	aristoteles
edwards	edwards
financie	rahastada
financie	rahandus
financie	rahandus
nedeľu	pühapäev
maďarov	ungarlased
ibm	ibm
kľúč	võtme
kľúč	key
kľúč	võti
ochorenie	haigus
ochorenie	haigused
ochorenie	haigus
ochorenie	haigus
kostolov	kirikud
nadal	nadal
jacob	jacob
ťažba	kaevandamine
ťažba	ekstraheerimisel
ťažba	kaevandamine
ťažba	metsaraie
lesné	mets
lesné	metsa
centrá	keskused
centrá	keskused
centrá	keskuste
indonézie	indoneesia
bytia	olemise
bytia	olemine
vlastná	oma
vlastná	kohandatud
ministrov	ministrid
ministrov	ministrite
kováč	sepp
šírenie	levib
šírenie	levitamine
šírenie	levinud
šírenie	levis
šírenie	levik
obnovená	uuenenud
obnovená	uuendatud
botanik	botaanik
kyselín	happed
benz	benz
phoenix	phoenix
rozvíjať	arenema
rozvíjať	areneda
rozvíjať	arenevad
rozvíjať	arendada
populárny	populaarne
populárny	populaarsed
metre	meetrit
metre	metroo
metre	meetri
metre	meetrit
rak	vähk
obavy	hirmud
obavy	mured
obavy	muret
obavy	mure
verlag	verlag
dlhší	kauem
dlhší	pikemad
dlhší	pikem
frekvencia	esinemissagedus
frekvencia	sagedus
minútu	minut
register	registreerida
register	register
register	registrisse
register	registreeru
register	register
register	kantselei
bosna	bosnia
tvoje	sinu
tvoje	teie
tvoje	sinu
maximum	maksimaalne
maximum	maksimum
maximum	maksimaalselt
coa	coa
cas	cas
cas	cass
prijaté	võetud
prijaté	saadi
prijaté	saadud
prijaté	laekunud
prijaté	vastuvõetud
prijaté	aktsepteeritud
prijaté	leppis
prijaté	tunnistas
prijaté	lapsendatud
prijaté	vastuvõetud
prijaté	adopteeritud
voz	vanker
voz	vagun
dôstojníkov	ohvitserid
američania	ameeriklased
frederick	friedrich
frederick	frederick
rozdeľuje	jagab
oheň	tuli
oheň	tulekahju
oheň	tuld
garcía	garcía
ložiská	laagrid
zrážky	kokkupõrge
zrážky	sademed
alberto	alberto
russell	russell
kopca	ülesmäge
kopca	hill
kritici	kriitikud
demokracia	demokraatia
kus	tükk
možná	võimalikud
možná	võimalik
slávny	kuulsad
slávny	kuulus
