και	in
σκοπίμως	namenoma
σκοπίμως	namerno
τεταρτημόριο	kvadrantu
τεταρτημόριο	kvadrant
ακίνδυνος	neškodljiva
ακίνδυνος	neškodljiv
ακίνδυνος	neškodljivo
μοτέτο	motet
ασπαρτάμη	aspartam
διφθερίτιδας	davici
πινέλο	čopič
στόματα	ust
στόματα	usta
ανεξήγητο	nepojasnjeno
ακίρα	akira
έφοδος	racijo
βάλερι	valerie
κολέτ	colette
άσχημος	grdo
άσχημος	grd
άσχημος	grde
άσχημος	grdi
άσχημος	grda
ουσιώδης	bistveno
ουσιώδης	bistvene
ουσιώδης	bistvena
σαμψούντα	samsun
πνευματώδης	duhovita
πνευματώδης	duhovit
πνευματώδης	domiselno
καταραμένη	preklet
καταραμένη	prekleta
ανησυχιών	pomisleki
ανησυχιών	zaskrbljenost
σαπούνια	milo
σαπούνια	mila
σαπούνια	mila
ζητούνται	zahtevana
ζητούνται	zahtevane
ζητούνται	zahtevani
ζητούνται	zahtevan
ζητούνται	zahtevano
διορατικότητα	vpogled
τυφλοί	slep
τυφλοί	slepe
τυφλοί	slepa
τυφλοί	slepi
διεφθαρμένη	pokvarjen
διεφθαρμένη	pokvarjeni
διεφθαρμένη	pokvarjeno
διεφθαρμένη	pokvarjene
διεφθαρμένη	pokvaril
κάμπριο	kabriolet
φάρμες	kmetije
σέλινο	zeleno
σέλινο	zelene
σέλινο	zelena
υπνοδωμάτιο	spalnica
υπνοδωμάτιο	spalnici
υπνοδωμάτιο	spalnico
κρεματόριο	krematorij
δελφίνο	prestolonaslednik
αιμοκάθαρση	dializo
καλάθια	košare
καλάθια	košarice
ενισχυμένα	okrepljene
ενισχυμένα	okrepljena
ενισχυμένα	okrepljeno
ενισχυμένα	okrepljen
τραπεζογραμματίων	bankovci
τραπεζογραμματίων	bankovec
απασχολημένοι	zaseden
απασχολημένοι	zaposlen
απασχολημένοι	zasedeno
απασχολημένοι	zasedena
απασχολημένοι	zaposlena
κολλητή	najboljša
δυναμίτη	dinamit
δυναμίτη	dinamita
γκάλι	gali
στρατολόγησε	rekrutiral
πεπτίδια	peptidov
γιεν	jenov
προφυλακτικό	kondom
χόροβιτς	horowitz
μετενσάρκωση	reinkarnacijo
μετενσάρκωση	utelešenje
σύσπαση	krčenje
βιώσιμο	trajnostno
βιώσιμο	trajnostne
βιώσιμο	trajnostni
βιώσιμο	trajnostna
σάνα	shana
σάνα	sana
μεταποίηση	obdelovanje
μεταποίηση	predelava
μεταποίηση	obdelava
μεταποίηση	predelavo
μεταποίηση	izdelava
μεταποίηση	proizvodnja
φυλαχτό	amulet
φυλαχτό	talisman
φυλαχτό	čar
φυλαχτό	šarm
φυλαχτό	čara
μπρόνστεντ	brønsted
στιλέτο	stiletto
στιλέτο	bodalo
εξαρτημένων	podrejen
εξαρτημένων	podrejeni
εξαρτημένων	podrejeno
ρούσο	russo
λουσίλ	lucille
επιφάνιο	epifanio
κρατούμενο	zapornik
κρατούμενο	jetnik
κρατούμενο	ujetnik
γούντγουορντ	woodward
κατάδικος	zapornik
κατάδικος	kaznjenec
παθογόνο	patogen
νουέβα	nueva
χωνιάτης	honiates
κρύος	mraz
κρύος	mrzlo
κρύος	hladno
κρύος	mrzla
κρύος	mrzel
αιμάτωμα	hematom
χνούδι	puh
χνούδι	puh
ακατανόητη	nerazumljiv
κτησίας	ktezij
μαριάν	marianne
άνφιλντ	anfieldu
ενεργοποιημένο	omogočen
ενεργοποιημένο	omogočeno
ενεργοποιημένο	aktiviran
ενεργοποιημένο	aktivirana
αιώρηση	lebdenja
οραματιστής	vizionar
φυσάει	vetrovno
φυσάει	pihal
φυσάει	piha
φυσάει	udarci
φυσάει	piha
ηλεκτροφόρηση	elektroforezo
μπένινγκ	benningu
σιλουέτα	obris
γκαλ	gal
καρακάλ	karakal
μονότονη	monotono
ναντίν	nadine
χύθηκε	polil
ματωμένη	krvavi
ματωμένη	krvave
εθελοντισμού	prostovoljstvo
μπενελούξ	beneluksa
παθολογικά	patološko
μήτρες	plesni
μήτρες	matrice
πάσος	passos
δότες	donatorji
επιδότηση	subvencije
επιδότηση	subvencijo
νεντ	ned
νεντ	neda
ναρκοπέδια	minskih
πόρσια	portia
μεσω	skoz
μεσω	skozi
ζοσκέν	josquin
κλίφτον	clifton
απαρατήρητο	neopazen
απαρατήρητο	neopazno
διάμεση	mediana
διάμεση	intersticijski
ανεξήγητη	nepojasnjeno
τροποποιείται	spremenjeno
τροποποιείται	spremenjena
τροποποιείται	spremenjen
ζιγκ	cikcak
σνακ	prigrizek
σνακ	malice
σνακ	prigrizki
ινδουισμό	hinduizem
γκετς	goetz
εναλλασσόμενη	rotirajoče
καταραμένο	preklet
καταραμένο	prekleta
εμβάθυνση	poglobitev
μαγευτική	dih
μαγευτική	očarljivo
μαγευτική	očarljiva
δωροδοκίες	podkupovanje
δωροδοκίες	podkupnine
γεωμορφολογία	geomorfologija
λακωνική	jedrnato
τρόι	troy
τρόι	trojo
άνετο	udobno
άνετο	udoben
άνετο	udobno
άνετο	udobno
άνετο	udoben
αντιοξειδωτικά	antioksidantov
λίρι	leary
τπε	ikt
ομοιογενές	homogena
τζένα	jenna
ρωγμή	crack
ρωγμή	krek
ρωγμή	razpoka
κατακράτηση	zadrževanje
κατακράτηση	zadržanje
χίλι	healy
αγαθός	mensch
σιλικόνες	silikoni
διάταση	napihnjenost
υποτιμητικό	poniževalno
υποτιμητικό	ponižujoče
ξυλοδαρμό	pretepanje
ξυλοδαρμό	bije
ξυλοδαρμό	pretepanja
κλωστοϋφαντουργία	tekstil
κλωστοϋφαντουργία	tekstila
γονική	starševski
μάταιο	brezupen
μάταιο	brezupno
αντιπροσωπευτικές	zastopnik
αντιπροσωπευτικές	reprezentativno
αντιπροσωπευτικές	reprezentativni
αντιπροσωπευτικές	predstavnik
ανελέητα	neusmiljeno
ανελέητα	brezobzirno
ομορφότερη	najlepša
ομορφότερη	lepše
ομορφότερη	lepši
ομορφότερη	lepšo
ομορφότερη	lepša
όλμπανι	albany
φερρίτη	ferita
σάβατζ	divjak
τυραννόσαυρος	tiranozaver
τζοακίνο	gioacchino
ορεγιάνα	orellana
φαγούρα	srbenje
φαγούρα	srbi
φαγούρα	srbi
χήρες	vdove
καταστρώματα	palube
εξομολογήσεις	priznanja
εξομολογήσεις	spovedi
έιντζελ	angelček
έιντζελ	angel
μυωπία	kratkovidnost
σπεσιαλιτέ	specialiteta
σπεσιαλιτέ	posebnost
σπεσιαλιτέ	specialnost
σπεσιαλιτέ	specialitete
σπεσιαλιτέ	specialitete
φαρμακεία	lekarne
εξημέρωση	udomačitev
μπραν	bran
μπραν	otrobi
γενίτσαρους	janičarjev
χιροχίτο	hirohito
χαρτογραφική	kartografske
μέτρημα	štetje
παντόφλες	copate
παντόφλες	copat
παντόφλες	copati
ανθύπατος	prokonzul
φεμινίστριες	feministke
μορέλ	morel
ψίθυροι	šepet
χιού	hugh
παλμοί	impulzi
παλμοί	stročnice
αρόγιο	arroyo
αδιαμφισβήτητο	nesporno
αγροικίες	koč
αγροικίες	koče
αγροικίες	hiške
παράνοια	paranoja
παράνοια	norost
σπανιότητα	redkost
ντόνι	donnie
ντόνι	donny
τσιγγάνα	cigan
τσιγγάνα	ciganka
τελειοποιήσει	izpopolnil
τρομπέτες	trobente
μαχαγιάνα	mahajani
χούσερλ	husserl
στρατολογήσει	zaposli
απαιτητική	zahtevna
απαιτητική	zahtevni
απαιτητική	zahtevne
απαιτητική	zahtevno
πέρδικες	jerebice
ανήθικο	neetično
ανήθικο	nemoralno
σκευοφυλάκιο	zakristijo
λούσυ	lucija
λούσυ	lucy
στράτφορντ	stratford
κόρντα	korda
προσαρμοστικότητα	prilagodljivosti
προσαρμοστικότητα	prilagodljivost
κίτζι	chigi
νικοτίνη	nikotin
συνεταιρισμούς	zadrug
συνεταιρισμούς	zadruge
απάθεια	apatija
αιμοπεταλίων	trombocitov
διαβίβαση	menjalnik
διαβίβαση	posredovanje
διαβίβαση	prenos
διαβίβαση	pošiljanje
διαβίβαση	posredovanje
σάρτζεντ	sargent
απειλητικά	grozi
απειλητικά	grožnja
διορθωμένη	popravljeno
διορθωμένη	popravljeni
διορθωμένη	popravljena
τέο	theo
τέο	teo
χρωστάει	dolguje
παρασκεύασμα	priprave
παρασκεύασμα	priprava
ολιστική	celostni
ολιστική	celosten
παρκούρ	parkour
ψητό	pečeno
ψητό	pečenka
ψητό	pečena
ψητό	pečenko
ψητό	pečena
ψητό	praženi
ψητό	pečeno
ψητό	pečen
ψητό	pečenega
συρανό	cyrano
ρόπαλα	netopirji
κουρτίνες	zavese
κουρτίνες	zavese
απενεργοποιηθεί	deaktiviran
έξοδοι	izhode
έξοδοι	izhodi
ντεμιρέλ	demirel
σέρβερ	strežniki
τζάρετ	jarrett
λοιμώδη	nalezljiva
λοιμώδη	nalezljive
μόρτενσεν	mortensen
εξιλέωση	pokora
εξιλέωση	odkup
εξιλέωση	odrešitev
σύριγγα	brizga
επισκεφθείτε	obisk
επισκεφθείτε	obiščite
κορτιζόλης	kortizola
γουόν	zmagali
γουόν	zmagala
γουόν	zmagal
μπεναζίρ	benazir
στράσερ	strasser
σάφολκ	suffolk
σόδομα	sodoma
βιντίν	vidin
κορίνα	corina
κιγκλίδωμα	ograja
κιγκλίδωμα	ograjo
ξεναγήσεις	ogledi
ξεναγήσεις	izleti
γιανγκτσέ	jangce
σαρκώδη	mesnata
ξέφωτο	jasi
σέιφερ	schaeffer
μπάλντουιν	baldwin
μαντέρνο	maderno
ντεζιρέ	desiree
επιχρυσωμένο	pozlačeni
παραδεκτό	dopustnosti
μίλοραντ	milorad
δισκία	tablete
δισκία	tablet
δισκία	tableti
προσβεβλημένος	užaljen
προσβεβλημένος	užaljena
περιγραφικό	opisni
μακεμάκε	makemake
καραμπίνα	puško
καραμπίνα	puška
καραμπίνα	puško
καραμπίνα	puška
εξαγωγέας	izvoznik
πατριός	očim
πατριός	očima
προεξέχοντα	štrleči
κομάντος	komandosi
φιλονικία	prepir
οβίδιο	ovid
διφθοριούχο	difluorid
ροζέτα	rožica
αζκαμπάν	azkabana
ρέγιες	reyes
αμπρόσιους	ambrosius
κατρίνα	katrina
απολυταρχία	avtokracija
καραβάνι	karavana
συμπτωματική	simptomatsko
σουμέριοι	sumerci
εσώρουχα	hlačke
εσώρουχα	perilo
εσώρουχα	perilo
πονοκέφαλος	glavobol
πάροχοι	ponudniki
κέντρικ	kendrick
φολς	slapovi
φολς	falls
φολς	pade
φολς	padci
εγκαταλειμμένο	zapuščen
εγκαταλειμμένο	zapuščena
εγκαταλειμμένο	zapuščeni
εγκαταλειμμένο	zapuščeno
λέρνερ	lerner
αγγειόσπερμα	kritosemenke
εξάμετρο	heksameter
φυλακισμένη	zapornik
φυλακισμένη	jetnik
φυλακισμένη	ujetnik
κατακρήμνιση	padavin
κατακρήμνιση	padavine
ζαπάτα	zapata
υπογράμμισε	poudarjeno
παρακάμπτει	obide
σάουνα	savna
αναπάντεχο	nepričakovan
αναπάντεχο	nepričakovana
αναπάντεχο	nepričakovano
αναπάντεχο	nepričakovane
πατριό	očim
πατριό	očima
πιρούνι	vilice
πιρούνι	vilicami
νιβ	neve
ανεκτή	prenašali
λεσβία	lezbijka
λεσβία	dyke
ροζίτα	rosita
ορός	serum
αγωνες	tekme
αγωνες	igre
αγωνες	igrah
αγωνες	igrice
αγωνες	iger
κοπτήρες	sekalcev
αξιοπρεπές	dostojno
αξιοπρεπές	spodoben
αξιοπρεπές	spodobno
αξιοπρεπές	dostojanstveno
ρίλκε	rilke
διδακτορικά	doktoratov
λίντο	lido
καλίνιν	kalinin
δρομολογητές	usmerjevalniki
χορεύτριες	plesalci
χορεύτριες	plesalke
φινίρισμα	zaključna
βίδες	vijake
βίδες	vijaki
βίδες	vijaki
οκτάβιο	octavio
καρφίτσα	broško
καρφίτσα	pin
μνηστή	zaročenka
μνηστή	zaročenko
μνηστή	zaročenka
βρικόλακες	vampirji
εξόγκωμα	izboklina
εξόγκωμα	lump
αστακό	jastog
εκτάριο	hektar
φρέγκε	frege
ψαλμός	psalm
χόθορν	hawthorne
ανίατη	neozdravljivo
στημένο	opremljene
στημένο	uprizoril
πεζόδρομο	promenadi
αδέξια	neroden
αδέξια	nerodna
συμπρωταγωνίστρια	soigralka
παρονομαστής	imenovalec
γκάρεθ	gareth
αποθηκευμένες	rešen
αποθηκευμένες	rešeno
αποθηκευμένες	shranjeno
αποθηκευμένες	rešena
αποθηκευμένες	shranjena
τσίχλα	drozg
τσίχλα	gumi
παραλειφθεί	izpuščena
αρειανοί	marsovci
ζηλεύει	ljubosumen
ζηλεύει	ljubosumni
ζηλεύει	ljubosumna
κορνηλία	cornelia
αεροναυτική	aeronavtiko
χόι	hoy
αλήτη	mulc
αλήτη	punk
άαλεν	aalen
σκυλάκι	kuža
σκυλάκι	kuža
όργωμα	oranje
δεκανέα	naddesetnik
δεκανέα	desetnik
σιγκούρνι	sigourney
κνουτ	knut
μπέινς	baines
υπόπτους	osumljenci
υπόπτους	osumljenca
αρουραίοι	podgane
τανγκό	tango
κοντέινερ	zabojnik
κοντέινερ	posoda
κοντέινερ	zabojniki
κοντέινερ	posode
βαστίλη	bastille
πέστο	pesto
μάνζαρεκ	manzarek
σερβιτόρα	natakarica
διάμηκες	vzdolžno
διάμηκες	vzdolžne
διάμηκες	vzdolžni
εξυγίανση	sanacijo
χώκινς	hawkins
μαργαρίτες	marjetice
μανιτάρι	goba
μανιτάρι	gobe
πρόσδεσης	privez
καρύδα	kokos
υπεράκτιες	offshore
τυχεροί	srečko
τυχεροί	lucky
τυχεροί	sreča
εκδικητική	maščevalni
ενέχυρο	zaobljuba
ενέχυρο	zaobljubo
μπερναντέτ	bernadette
μπόλντερ	boulder
κεχρί	proso
αγιάλα	ayala
προμελέτη	naklep
αστόρια	astoria
κυπρίνου	krap
χάρτφορντ	hartford
συζητηση	debata
συζητηση	razpravo
συζητηση	razprava
συζητηση	razprave
συζητηση	pogovor
χταπόδι	hobotnica
ηλιοκεντρικό	heliocentrične
ρέστα	spremembe
ρέστα	spremeni
ρέστα	sprememba
ελίσα	elisha
ελίσα	elisa
κόνδορα	kondor
ελιγμός	manever
ξαδέρφια	sestrične
ξαδέρφια	sorodniki
ξαδέρφια	bratranci
ξαδέρφια	bratranca
σουζάν	susanne
σουζάν	suzanne
φεζ	fez
επανένταξη	rehabilitacija
επανένταξη	rehabilitacije
επανένταξη	rehabilitacijo
μπράμπαμ	brabham
μάκο	mako
αντιξοότητες	stiska
φεουδαρχία	fevdalizem
διμερής	dvostranski
διμερής	dvostranskih
διμερής	dvostransko
χίντιγκ	hiddink
γιοσέμιτι	yosemite
τσέρι	cherry
