மற்றும்	oraz
எதிரிகள்	wrogowie
ஜெனீவா	genewie
அடக்கி	tłumione
அடக்கி	oprzeć
மாவு	mąka
மாவு	mąki
வாந்தி	wymioty
விவேக்	vivek
காலனித்துவ	kolonialnej
துப்புரவு	kanalizacji
உதாரணங்கள்	odniesienia
உதாரணங்கள்	referencji
உதாரணங்கள்	odnośniki
உதாரணங்கள்	referencje
உதாரணங்கள்	przykładów
உதாரணங்கள்	przykłady
சியா	spi
சியா	chia
தமனி	tętnicy
தமனி	tętnica
தெளிவாகக்	wyraźnie
தெளிவாகக்	najwyraźniej
மோதல்கள்	zderzenia
மோதல்கள்	kolizji
மோதல்கள்	kłótnie
மோதல்கள்	sporów
மோதல்கள்	spory
மோதல்கள்	clash
மணிநேரம்	godziny
மணிநேரம்	godzin
மணிநேரம்	godz
மணிநேரம்	godzina
மணிநேரம்	godzinę
மணிநேரம்	godziny
ஆக்சைடுகள்	tlenki
அத்தியாயங்கள்	odcinki
அத்தியாயங்கள்	odcinków
அத்தியாயங்கள்	rozdziałów
அத்தியாயங்கள்	rozdziały
ஜேர்மனி	niemcami
ஜேர்மனி	niemcy
அறிவும்	wiedzy
அறிவும்	wiedza
அறிவும்	znajomość
அறிவும்	wiedzę
அம்சமாக	rzecz
கமலா	kamala
கனி	ghani
கனி	owoce
கனி	owoców
வெப்பமான	cieplej
கையொப்பம்	podpis
குரங்குகள்	małp
குரங்குகள்	małpy
உணவகம்	stołówki
உணவகம்	stołówce
உணவகம்	kawiarnia
உணவகம்	restauracja
உணவகம்	restauracji
விந்து	spermy
விந்து	nasienie
மரபணுக்கள்	genów
மரபணுக்கள்	geny
பரிந்துரைக்கப்பட்ட	zasugerował
பரிந்துரைக்கப்பட்ட	proponowane
பரிந்துரைக்கப்பட்ட	proponowany
செங்	seng
செங்	cheng
ஆஸ்துமா	astmę
ஆஸ்துமா	astmy
இறுக்கமான	ciasne
இறுக்கமான	ciasno
இறுக்கமான	mocno
இரை	zdobycz
கார்டியன்	opiekunem
கார்டியன்	opiekun
கார்டியன்	opiekuna
கார்டியன்	strażnik
கார்டியன்	stróż
அசிட்டிக்	octowego
டேவ்	dave
ஒத்துழைப்பு	współpracę
ஒத்துழைப்பு	współpracy
ஒத்துழைப்பு	współpraca
மாற்றப்படுகிறது	konwersja
மோசடி	oszustwo
மோசடி	oszustwa
ரிச்சார்ட்	ryszard
ரிச்சார்ட்	ryszarda
ரிச்சார்ட்	richard
அடைப்பு	tętnic
காளை	byka
காளை	byk
காளை	bull
பெரிலியம்	berylu
பிரியா	priya
எட்வின்	edwin
நன்கொடை	darowizny
நன்கொடை	darowizna
நன்கொடை	dotacja
நன்கொடை	oddania
நன்கொடை	darowizna
என்னென்ன	jakie
என்னென்ன	co
டேக்	znacznik
டேக்	tag
டேக்	oznacz
குற்றவாளி	skazany
குற்றவாளி	skazana
குற்றவாளி	skazani
குற்றவாளி	winne
குற்றவாளி	winna
குற்றவாளி	winni
குற்றவாளி	winny
குங்குமம்	vermillion
பாலுறவு	płci
பாலுறவு	płeć
பாலுறவு	seksu
பாலுறவு	seks
பாலுறவு	sex
மெயில்	mail
மெயில்	poczta
வான்வழி	antena
வான்வழி	powietrzne
இல்லாமை	brak
இல்லாமை	brakuje
இல்லாமை	brakujące
இல்லாமை	zaginiony
இல்லாமை	zaginął
அதிர்ச்சி	szokujące
அதிர்ச்சி	szoku
அதிர்ச்சி	szok
அதிர்ச்சி	wstrząs
அதிர்ச்சி	wstrząśnięty
அதிர்ச்சி	wstrząśnięta
அதிர்ச்சி	zszokowany
பிரதாப்	pratap
செயற்கைக்கோள்கள்	satelity
மாறுபாடு	różnica
மாறுபாடு	różnice
விற்க	sprzedać
எளிதான	łatwy
எளிதான	łatwe
எளிதான	łatwo
எளிதான	easy
நாசர்	nasser
பவுண்டு	funt
பவுண்டு	funty
பவுண்டு	funta
மோர்	maślanka
சத்திரம்	inn
வாட்சன்	watson
பகிர்வு	podziału
பகிர்வு	udostępnienie
பகிர்வு	udostępnianie
பகிர்வு	dystrybucji
பகிர்வு	dystrybucja
பகிர்வு	rozkład
எழுதுகிறார்	zapisuje
எழுதுகிறார்	pisze
எழுதுகிறார்	napisze
மருத்துவமனைகள்	kliniki
மருத்துவமனைகள்	klinik
மருத்துவமனைகள்	szpitale
கண்ணா	kanna
முகநூல்	facebooku
முகநூல்	facebooka
முகநூல்	facebook
யாரோ	ktoś
டாப்	top
டாப்	szczyt
டாப்	góra
சவால்	wyzwanie
சவால்	challenge
சவால்	wyzwania
உலாவி	przeglądarka
உலாவி	przeglądarkę
உலாவி	przeglądarki
உலாவி	przeglądarce
சுதந்திரமான	liberalne
உள்ளமைவு	wcięcia
பிரத்யேக	wyłączność
பிரத்யேக	ekskluzywne
பிரத்யேக	ekskluzywny
பிரத்யேக	wyłączne
ஸ்டோரி	storie
அரசுக்கும்	ideologicznych
சூழ்ந்து	obejmujące
எட்டி	eddie
எட்டி	eddiego
ஆயுதங்களை	broń
ஆயுதங்களை	uzbrojenie
ஆயுதங்களை	broni
ஆயுதங்களை	bronie
நீரிணை	cieśnina
தாஜ்	taj
தற்காப்பு	obrony
தற்காப்பு	obrona
தற்காப்பு	obronne
கொக்கு	dźwig
கொக்கு	crane
ரைன்	ren
ரைன்	renie
கிளாஸ்	szkła
கிளாஸ்	szklanka
கிளாஸ்	szkło
கிளாஸ்	szklana
கவுலூன்	kowloon
கயா	gaya
தேனீ	pszczoła
தேனீ	pszczoły
தேனீ	bee
பள்ளிக்கு	szkoły
பள்ளிக்கு	szkoła
அடிமைகள்	niewolnika
அடிமைகள்	niewolnicy
அடிமைகள்	niewolnik
அடிமைகள்	niewolnikiem
அடிமைகள்	niewolników
அடிமைகள்	niewolnicy
அடிமைகள்	uzależniona
அடிமைகள்	uzależniony
வனேடியம்	wanadu
கெட்ட	źle
கெட்ட	bad
கெட்ட	zła
கெட்ட	złe
கெட்ட	zły
டார்வின்	darwin
வெளியேற்றம்	ewakuacja
வெளியேற்றம்	ewakuacji
அணில்	wiewiórka
அணில்	wiewiórki
தாள	perkusja
மார்கரெட்	margaret
மார்கரெட்	małgorzata
ஆக்சிசனேற்றம்	utleniania
காஸ்	cass
ஆலிவர்	olivera
ஆலிவர்	oliver
தடுக்கிறது	zapobiega
தடுக்கிறது	zablokowanie
தடுக்கிறது	blokowanie
போதி	bodhi
டிக்	dick
டிக்	fiut
ஹக்	haq
ஒன்றோடொன்று	morza
பார்த்தேன்	widział
பார்த்தேன்	piły
பார்த்தேன்	piła
யாரேனும்	ktokolwiek
யாரேனும்	każdy
யாரேனும்	ktoś
சாபம்	przekleństwo
சாபம்	klątwę
சாபம்	klątwa
சகோதர	braterska
தந்தையை	ojcze
தந்தையை	ojciec
பள்ளம்	groove
பாதம்	stóp
பாதம்	stopy
ராஜேஷ்	rajesh
தீர்மானிக்க	określić
இறக்கை	skrzydło
இறக்கை	wing
குமாரி	kumari
சுரப்பிகள்	małże
துண்டுகள்	plastry
கலி	cali
அனுப்பப்பட்டது	wysłany
அனுப்பப்பட்டது	wysłane
அனுப்பப்பட்டது	wysłano
அன்னம்	swan
அன்னம்	łabędź
வசந்தம்	wiosenny
வசந்தம்	spring
வசந்தம்	wiosny
வசந்தம்	wiosna
தையல்	szycia
தையல்	szew
பைட்	bajt
பாரம்பரியமாக	tradycyjnie
பாத்திமா	fatima
உடல்கள்	ciał
உடல்கள்	ciała
உடலும்	fizycznie
ரசாக்	razak
ஈரப்பதம்	wilgotności
ஈரப்பதம்	wilgoć
ஈரப்பதம்	wilgotność
ஜெய்ப்பூர்	jaipur
உரிமையாளர்கள்	właściciele
உரிமையாளர்கள்	właścicielami
உரிமையாளர்கள்	właścicieli
சுற்றுலாத்துறை	turystyka
சுற்றுலாத்துறை	turystyki
ஆல்பத்தை	album
ஆல்பத்தை	albumu
ஆல்பத்தை	płyta
மறுசீரமைப்பு	przywrócenie
மறுசீரமைப்பு	odbudowa
மறுசீரமைப்பு	odtworzenie
மறுசீரமைப்பு	przywrócenia
எப்போதாவது	czesto
எப்போதாவது	często
திதி	didi
முகவரிகள்	adresów
முகவரிகள்	adresy
புழுக்கள்	robaki
உமா	uma
காவலர்கள்	policjantów
காவலர்கள்	policjanci
நாடோடி	nomad
சதுரம்	plac
சதுரம்	kwadrat
சதுரம்	kwadratowy
சதுரம்	square
சதுரம்	kwadratowe
விஷயம்	rzecz
விஷயம்	mercji
ஒலிப்பதிவு	soundtrack
பாய்ஸ்	boys
பாய்ஸ்	chłopcy
பாய்ஸ்	chłopaki
வருத்தம்	zdenerwowana
வருத்தம்	zdenerwowany
புள்ளிவிவரங்கள்	statystyki
புள்ளிவிவரங்கள்	statystyka
