και	и
καταδίκη	приговора
καταδίκη	осуждение
καταδίκη	убеждение
καταδίκη	осуждение
καταδίκη	убежденность
μάλι	мали
παλαιστίνης	палестины
παλαιστίνης	палестину
παλαιστίνης	палестина
εξαφάνιση	исчезновения
εξαφάνιση	исчезновение
εξαφάνιση	вымирания
κριτικοί	критики
κριτικοί	критиков
μάρμαρο	мрамор
σύντομος	короткая
σύντομος	короткий
σύντομος	короткое
σύντομος	короткие
σύντομος	коротко
σύντομος	кратко
σύντομος	краткая
σύντομος	краткое
αζώτου	азота
αζώτου	азот
μάθησης	обучения
μάθησης	обучение
μάθησης	учимся
μάθησης	учусь
κοιμητήριο	кладбище
εμπόδια	барьеров
εμπόδια	преграды
εμπόδια	барьеры
εμπόδια	препятствия
εμπόδια	препятствий
εμπόδια	препятствия
ηλεκτρονίων	электрон
αρχικός	первоначальные
αρχικός	первоначальный
αρχικός	первоначального
αρχικός	начальная
αρχικός	первоначальная
αρχικός	начальный
αρχικός	оригинальная
αρχικός	оригинально
αρχικός	оригинальные
αρχικός	первоначального
αρχικός	оригинальный
αρχικός	оригинал
φάνηκε	казалось
αγαπητέ	дорогая
αγαπητέ	дорогие
αγαπητέ	дорогой
βελτιώσεις	усовершенствования
βελτιώσεις	улучшения
βελτιώσεις	улучшение
ήπειρος	эпир
ήπειρος	континенте
ήπειρος	континент
χάρβαρντ	гарвард
υγρασία	влажность
υγρασία	влаги
υγρασία	влажность
υγρασία	влажности
άμεσο	прямая
άμεσο	direct
άμεσο	прямые
άμεσο	директ
άμεσο	немедленно
άμεσο	немедленное
άμεσο	незамедлительно
πακέτο	стаи
πακέτο	стая
πακέτο	пакет
πακέτο	упаковка
πακέτο	посылка
αυστηρή	строгого
αυστηρή	строгое
αυστηρή	строгий
αυστηρή	строго
αυστηρή	строгие
αυστηρή	строгая
μόνιμος	постоянная
μόνιμος	постоянное
μόνιμος	постоянные
μόνιμος	постоянный
δισ	миллиард
δισ	миллиарда
δισ	млрд
διόρθωση	исправление
διόρθωση	поправка
διόρθωση	коррекция
βενεζουέλα	венесуэлы
βενεζουέλα	венесуэла
δοκίμια	эссе
μάριο	марио
πλεονεκτήματα	преимущества
πλεονεκτήματα	льготы
πλεονεκτήματα	пособия
πλεονεκτήματα	выгоды
πλεονεκτήματα	польза
πλεονεκτήματα	преимущества
επιτυχώς	успешно
νομοθετική	законодательная
νομοθετική	законодательные
ραντάρ	радар
αλγερία	алжир
αλγερία	алжира
αλγερία	алжире
κογκρέσου	конгресса
κάρλο	карло
γειτονική	соседних
γειτονική	соседние
σαντιάγο	сантьяго
επίτροπος	комиссара
επίτροπος	уполномоченный
επίτροπος	комиссар
γιβραλτάρ	гибралтаре
