மற்றும்	és
ஹெப்டோ	hebdo
மாயத்தோற்றம்	hallucináció
ஊழியர்களுக்கான	személyzet
விற்கிறார்கள்	verő
பக்லி	buckley
மானிட்டோபா	manitoba
சங்கடம்	zavarban
என்கோர்	ráadás
பிலோ	larissa
சான்செஸ்	sanchez
ரெம்பிரான்ட்	rembrandt
குத்தல்	késelés
பூக்னர்	buchner
கொல்கிறது	gyilkol
கொல்கிறது	öl
கொல்கிறது	megöli
கொல்கிறது	megöl
பிளெண்டர்	turmix
எரிப்பதற்கு	hatékonyan
எரிப்பதற்கு	eredményesen
ஹிஸ்டிடின்	hisztidin
#ஒரே	#csak
#ஒரே	#egy
முற்காப்பு	profilaxis
சேவகம்	levágott
ஒளிவீச்சு	fáklyák
மேய்ப்பர்கள்	juhász
மேய்ப்பர்கள்	pásztorok
பிளான்ட்	bland
வசீகரம்	báj
மன்னிப்பை	megbocsátás
பெட்ரா	petra
மீனவன்	halász
மீனவன்	horgász
சமாரா	samara
ஆபர்ன்	auburn
உடைத்தது	tört
உடைத்தது	eltört
உடைத்தது	összetört
உடைத்தது	eltörte
ஒப்பந்ததாரர்	vállalkozó
ராக்கெட்டுகள்	rakétákat
ராக்கெட்டுகள்	rakéták
மதிப்பிடவும்	mérték
மதிப்பிடவும்	kamatláb
மதிப்பிடவும்	arány
ஹான்சன்	hansen
பென்டகன்	pentagon
பயத்தில்	ijesztő
பயத்தில்	félelmetes
ஃகிச்சின்சு	hitchens
முடங்கி	lebénult
டாரியஸ்	darius
வாட	bérleti
வெல்லஸ்லி	wellesley
பெருந்தன்மை	nagylelkűség
செங்கடலில்	hadihajó
புட்டின்	putyin
யோகோ	yoko
வாலிஸ்	wallis
கூப்	puccs
கூப்	coop
டிங்	ding
டிங்	csing
டிங்	ting
டைனமைட்	dinamit
சொக்கப்பனை	tábortűz
வேலைவாய்ப்புகள்	nyílások
வேலைவாய்ப்புகள்	állás
வேலைவாய்ப்புகள்	állások
வேலைவாய்ப்புகள்	munkahelyek
ஆர்ட்டெமிஸ்	artemis
நோக்	nok
பெர்கின்ஸ்	perkins
கிறிஸ்டின்	krisztina
கிறிஸ்டின்	christine
திருத்து	edit
திருத்து	módosítás
திருத்து	szerkesztés
திருத்து	szerkesztése
பலோச்	beludzs
கூழாங்கல்	kavics
மூலோபாய	stratégiai
கருவிப்பட்டை	eszköztár
மிட்சுபிஷி	mitsubishi
மெக்லீன்	mclean
பிரானா	piranha
தண்டாயுதம்	mace
ஸ்டிக்	bot
உருளைக்கிழங்குகள்	krumpli
உருளைக்கிழங்குகள்	burgonya
வால்வ்	szelep
வால்வ்	billentyű
பிகினி	bikini
இரோசி	hiroshi
ரோட்ரிகோ	rodrigo
தெல்மா	thelma
ஸ்லிம்	karcsú
ஸ்லிம்	vékony
ஸ்லிம்	slim
உணர்வுள்ள	érzékeny
உணர்வுள்ள	érzékenyek
உணர்வுள்ள	kényes
நண்பனும்	barát
நண்பனும்	barátom
டெப்ரா	debra
பேசிக்கொண்டு	beszél
பேசிக்கொண்டு	beszélő
மனோர்	manor
பிராடி	brody
நடாஷா	natasha
ஹர்ஷ்	kíméletlen
ஹர்ஷ்	durva
கோளரங்கம்	planetárium
திறக்கப்படுகிறது	megnyitás
திறக்கப்படுகிறது	nyitás
திறக்கப்படுகிறது	megnyitó
திறக்கப்படுகிறது	nyitó
திறக்கப்படுகிறது	nyílás
ஹிம்லர்	himmler
திறந்துள்ளது	nyitva
போர்டிங்	beszállás
போர்டிங்	bentlakásos
உருவாக்குக	létrehozása
கிளட்ச்	kuplung
பூப்பந்து	tollaslabda
கொழுப்புகளை	zsír
கொழுப்புகளை	zsírok
ட்விஸ்ட்	csavar
ட்விஸ்ட்	fordulat
ஈயத்தை	nehezebb
ஈயத்தை	súlyosabb
அறியாமையை	tudatlanság
என்னுடையது	enyém
எரின்	erin
ரொடான்	rodin
ஆல்கலாய்டுகள்	alkaloidok
பிக்செல்	képpont
சுருட்டை	fürtök
சுருட்டை	göndör
சுவொன்	suwon
நோவோ	novo
வளைவுகளில்	hajlik
நம்பு	bizalom
எம்பிஏ	mba
அறிவினால்	csavar
மானிங்	manning
மேர்க்கெல்	merkel
ஆங்கர்	horgony
கெய்ன்	cain
பொலொக்	pollock
குறியிடல்	érkező
குறியிடல்	beérkező
குறியிடல்	bejövő
அனகோண்டா	anakonda
முடிக்கப்படாத	befejezetlen
கடுஞ்	regressziós
டுஹாமெல்	duhamel
ஃபிரேசர்	frazer
அழைக்கப்பட்டார்கள்	meghívott
அழைக்கப்பட்டார்கள்	meghívva
வனேசா	vanessa
ஃபத்தா	fatah
டோலா	tola
தந்திரமான	trükkös
தந்திரமான	ravasz
கேயானு	keanu
எங்கிருந்தும்	bárhol
எங்கிருந்தும்	bárhová
நிலநடுக்கோடு	egyenlítői
சாலட்	salátát
சாலட்	saláta
சாவெசு	chávez
சாவெசு	chavez
தடுக்கப்பட்டுள்ளது	letiltott
தட்டிகள்	térképek
லகுனா	laguna
குநோம்	gnome
சார்ஜென்ட்	őrmester
தலைவர்களைப்	főnökök
நவா	nava
மியூஸ்	múzsa
காட்லீப்	gottlieb
மாம்பா	mamba
குடிசைகளில்	kunyhókat
அட்டிலா	attila
கடைக்காரர்	boltos
ஹார்ட்லீ	hartley
மெக்கானிக்	autószerelő
மெக்கானிக்	szerelő
ஸ்பாம்	kéretlen
ஸ்பாம்	spam
செமி	félig
தரநிலைகளைப்	standardok
தரநிலைகளைப்	előírások
தரநிலைகளைப்	szabványok
புவிப்புறத்	földi
புவிப்புறத்	földfelszíni
புவிப்புறத்	szárazföldi
#ஒவ்வொரு	#minden
மையப்புள்ளி	epicentrum
செர்கி	serge
ஆஸ்போர்ன்	osborne
பெர்னம்புகோ	pernambuco
ஷின்	shin
கண்ணியமாக	udvarias
தீரா	gyulladás
நுண்துளை	nyílás
பிரிசில்லா	priscilla
மிலோ	milo
சகோதரிகளே	nővérek
சகோதரிகளே	testvérek
சரிசெய்யப்பட்டது	rögzített
சரிசெய்யப்பட்டது	fix
சரிசெய்யப்பட்டது	rögzítve
கபே	kávézó
கபே	café
கம்பாலா	kampala
ஹெனான்	henan
சிம்மன்ஸ்	simmons
உப்பிட்ட	sózva
உப்பிட்ட	sózott
உப்பிட்ட	sós
பாடத்திட்ட	tanterv
மீறுபவர்கள்	megszakító
தாழ்மையான	alázatos
தாழ்மையான	szerény
மெக்காய்	mccoy
டிம்பர்லேக்	timberlake
பச்சோந்தி	kaméleon
சாஃபோ	sappho
ரென்னி	rennie
அனுப்புநர்	től
அனுப்புநர்	tól
அனுப்புநர்	from
அனுப்புநர்	feladó
அனுப்புநர்	küldő
டோய்	toi
அரவணைப்பு	ölelés
வெஸ்டா	vesta
குழந்தையாய்	kölyök
குழந்தையாய்	gyerek
காஸ்பரொவ்	kasparov
தகவி	adapter
லாட்னர்	lautner
ஸ்டோக்	stoke
எக்காளம்	trombita
டிப்போ	depot
அழைப்பாளர்	hívó
களவாணி	összeesküvők
முன்வைப்பு	pentagon
முன்வைப்பு	megjelenítés
முன்வைப்பு	bemutatása
முன்வைப்பு	bemutató
முன்வைப்பு	eligazítás
முன்வைப்பு	orientációs
முன்வைப்பு	irányultság
கொடார்ட்	goddard
மாங்கா	manga
பெர்னார்டோ	bernardo
ஒற்றுமையே	egység
எண்வகை	numerikus
சோனிக்	sonic
இயர்புக்	évkönyv
ஏற்பாட்டாளர்கள்	szervezők
உடலுறவில்	során
அஸ்ரயர்	astaire
ஏமாளிகள்	balekok
பேரதிர்ச்சி	trauma
புவிஈர்ப்பு	gravitáció
டைஸ்	kocka
டைஸ்	kockák
கிராலி	crawley
சுற்றுக்கலன்	orbiter
விளங்காத	meghatározatlan
#புது	#új
தோண்ட	ásni
யூம்	hume
லென்சின்	lenz
கோம்ஸ்	gomes
விக்னர்	wigner
ஹுகோ	hugo
கம்பீரம்	jóképű
போராடுகிறது	harcok
போராடுகிறது	harc
போராடுகிறது	harcol
போராடுகிறது	küzdelem
போராடுகிறது	verekedés
போராடுகிறது	harcolni
டெஸ்டோஸ்டிரோன்	tesztoszteron
ரோட்ரிக்ஸ்	rodriguez
கூஜா	korsó
கார்பீல்ட்	garfield
ஸ்டாலோன்	stallone
அட்ரினலின்	adrenalin
