και	och
έξοδος	utdata
έξοδος	utgång
έξοδος	utförsel
έξοδος	utträde
έξοδος	avsluta
έξοδος	exodus
δούκισσα	hertiginnan
λόφους	kullarna
λόφους	kullar
λόφους	hills
κλούμπε	clube
βρήκα	funnen
βρήκα	hittad
βρήκα	hittades
βρήκα	hittas
βρήκα	hittat
βρήκα	hittade
αναπτύσσει	utvecklar
αναπτύσσει	utvecklas
εξοπλισμός	utrustning
λιγότερα	färre
λιγότερα	mindre
λιγότερα	färre
ναυτιλία	frakt
ναυτιλία	sjöfart
ναυτιλία	sjöfarten
ράγκμπι	rugby
ενσωματώθηκε	införlivade
ενσωματώθηκε	införlivat
καστίλης	kastilien
υποείδος	underarter
ερωτική	erotisk
ερωτική	erotiskt
ερωτική	erotiska
δείκτες	indikatorer
δείκτες	index
χαρτονομίσματα	sedlar
χαρτονομίσματα	räkningar
προδιαγραφές	specifikation
προδιαγραφές	specifikationer
προδιαγραφές	specifikationen
προδιαγραφές	specifikation
φίτζι	fiji
ρον	ron
φιλαδέλφεια	philadelphia
πορτ	hamn
πορτ	hamnen
πορτ	portvin
πορτ	port
πορτ	babord
μαδαγασκάρης	madagaskar
πεποίθηση	tron
πεποίθηση	tro
πεποίθηση	övertygelse
πεποίθηση	övertygelse
καλωδιακή	kabel
καλωδιακή	cable
καλωδιακή	kabeln
τζιν	jin
τζιν	jeans
τζιν	gin
τζιν	jean
τζιν	gene
τζιν	gen
τζιν	genen
ράσελ	russel
ράσελ	russell
συμβάσεις	avtal
συμβάσεις	kontrakt
συμβάσεις	konventioner
συμβάσεις	konventionerna
συμβάσεις	konvent
απόφοιτοι	akademiker
αντρέα	andrea
διαζύγιο	skilsmässor
διαζύγιο	skilsmässa
διαζύγιο	frånskild
διαζύγιο	skild
διαζύγιο	skilt
ταιριάζει	passar
ταιριάζει	vältränad
ταιριάζει	passar
ταιριάζει	passa
ταιριάζει	fit
έχτισε	byggt
έχτισε	byggda
έχτισε	byggd
έχτισε	byggde
εμπλοκή	engagerar
εμπλοκή	engagera
εμπλοκή	engagerande
εμπλοκή	interaktioner
εμπλοκή	förlovning
εμπλοκή	interaktion
εμπλοκή	engagemang
εμπλοκή	delaktighet
εμπλοκή	engagemang
εμπλοκή	inblandning
παπούα	papua
πυραμίδα	pyramid
σρι	sri
φωτογράφος	fotograf
πρόσθεσε	tillagda
πρόσθεσε	tillagt
πρόσθεσε	tillagd
πρόσθεσε	tillsatt
δεξαμενή	container
δεξαμενή	behållare
δεξαμενή	stridsvagn
δεξαμενή	tank
δεξαμενή	reservoar
καιρός	väder
καιρός	vädret
βόμβα	bomba
βόμβα	bomb
μοντέρνα	moderna
μοντέρνα	modern
μοντέρνα	modernt
νεολαία	ungdomar
νεολαία	ungdom
νεολαία	ungdomsfrågor
γκέοργκ	georg
μπους	bush
μπους	buske
οντότητα	väsen
οντότητα	enhet
ξεπερνά	överträffar
πλαγιά	lutning
νεφέλωμα	nebulosan
συνεπάγεται	antyder
συνεπάγεται	medför
εξαιρέσεις	undantag
εξαιρέσεις	undantagen
εξαιρέσεις	uteslutning
εξαιρέσεις	undantag
σάρα	sarah
σάρα	sara
σάρα	sara
ανώτερος	överordnad
ανώτερος	överlägsen
ανώτερος	överlägset
ανώτερος	superior
ανώτερος	senior
επικίνδυνη	farliga
επικίνδυνη	farlig
επικίνδυνη	farligt
υπο	sub
ανταπόκριση	svarar
ανταπόκριση	svarande
ανταπόκριση	svar
ανταπόκριση	gensvar
ανταπόκριση	respons
τερματίσει	avsluta
αμπντούλ	abdul
ράμφος	näbb
πολυάριθμα	talrika
παράνομη	olagliga
παράνομη	illegal
παράνομη	olaglig
παράνομη	olagligt
παράνομη	olagliga
παράνομη	olaglig
παράνομη	olagligt
παράνομη	olaga
παράνομη	olagliga
παράνομη	olaglig
ελσίνκι	helsingfors
σωλήνα	pipe
σωλήνα	rör
σωλήνα	pipa
σωλήνα	rör
σωλήνα	tub
εσθονία	estland
τυνησία	tunisien
οργανωμένη	organiserade
οργανωμένη	organiserat
οργανωμένη	organiserad
οργανωμένη	anordnat
οργανωμένη	organiserat
οργανωμένη	organiserade
οργανωμένη	organiserad
ανακαλύψεις	upptäckter
έμπνευση	inspirationskälla
έμπνευση	inspiration
δηλώνοντας	förklarar
δηλώνοντας	deklarera
ουζμπεκιστάν	uzbekistan
κλιπ	klipp
κλιπ	klipp
κλιπ	klippet
νβα	nba
συμμετρία	symmetri
διοργανώτρια	planerare
αποδόθηκε	tilldelat
αποδόθηκε	tilldelad
αρμοδιότητα	domsrätt
αρμοδιότητα	jurisdiktion
αρμοδιότητα	behörighet
αρμοδιότητα	behörighet
αρμοδιότητα	kompetens
εμπόδιο	hinder
εμπόδιο	hindrande
εμπόδιο	hinder
εμπόδιο	hindret
εμφανής	uppenbart
εμφανής	skenbara
εμφανής	uppenbara
εμφανής	uppenbar
δούλεψε	fungerade
δούλεψε	arbetade
δούλεψε	jobbat
δούλεψε	jobbade
δούλεψε	funkade
δούλεψε	arbetat
γειτονικό	angränsande
λεόνε	leone
υποκριτική	agerar
υποκριτική	tillförordnad
υποκριτική	skådespeleri
υποκριτική	agera
πρωτοπόρος	pioneer
πρωτοπόρος	pionjär
πανκ	punk
αυτο	denna
αυτο	detta
λίρες	pund
λίρες	kilo
σπηλιά	grotta
μουράτ	murat
απεργία	strike
απεργία	strejk
σκεπτικό	motivering
κεφαλής	head
κεφαλής	huvud
κεφαλής	huvudet
ανεβαίνει	uppladdning
ανεβαίνει	stiger
ανεβαίνει	stigande
ανεβαίνει	ökande
επιτρέψει	tillåta
επιτρέψει	tillåt
κουβέιτ	arboga
κουβέιτ	kuwait
άνεμος	vinden
άνεμος	vindkraft
άνεμος	vind
υποβρύχια	ubåtar
υποβρύχια	ubåtar
ζιμπάμπουε	zimbabwe
επαναστατικό	revolutionära
επαναστατικό	revolutionär
επαναστατικό	revolutionerande
έμμεσα	indirekt
έμμεσα	indirekta
έμμεσα	indirekt
ανεξαρτήτως	oavsett
μεταπολεμική	efterkrigstidens
πιστοί	troende
πιστοί	lojal
πιστοί	lojala
πιστοί	lojalt
πιστοί	trofast
πιστοί	trogna
πιστοί	trogen
πόνος	smärta
πόνος	pain
πόνος	smärtor
πόνος	värk
ρολόι	klocka
ρολόι	titta
ρολόι	klocka
ρολόι	klockan
γραφικά	grafik
γραφικά	grafiska
γραφικά	grafisk
γραφικά	grafiskt
γραφικά	grafik
διάλογο	dialogen
διάλογο	dialog
απόβαση	landningar
διανομής	fördelning
διανομής	distribution
τεχνολογίες	teknologier
τεχνολογίες	technologies
τεχνολογίες	tekniker
τεχνολογίες	teknik
ριμπάουντ	rebound
κύκλωμα	kretsar
κύκλωμα	krets
εκδότη	förlag
εκδότη	förläggare
εκδότη	utgivare
εκδότη	redigerare
εκδότη	redaktör
εκδότη	editor
αναστασία	anastasia
μαγνητική	magnetiskt
μαγνητική	magnetiska
μαγνητική	magnetisk
μαγνητική	mrt
μαγνητική	mri
δημοτικότητα	popularitet
ζωρζ	georges
ελαφρύ	light
ελαφρύ	ljus
ελαφρύ	ljust
ελαφρύ	lätta
πράσινη	gröna
πράσινη	grön
πράσινη	grönt
πράσινη	green
μπλουζ	blues
γιαγιά	farmor
γιαγιά	mormor
γιαγιά	farmor
γιαγιά	mormor
γιαγιά	farmor
γιαγιά	mormor
πτυχές	aspekter
ευκολία	lindra
ευκολία	lätthet
ευκολία	bekvämlighet
συνέδρια	kongresser
συνέδρια	konferenserna
συνέδρια	konferenser
συνέδρια	konventioner
συνέδρια	konventionerna
συνέδρια	konvent
γκάρι	garry
γκάρι	gary
μουσολίνι	mussolini
γλυπτό	skulptur
γλυπτό	staty
γλυπτό	skulpturer
ερευνητής	forskaren
ερευνητής	forskare
ερευνητής	sökare
ερευνητής	sökaren
ερευνητής	utredare
σεντ	cents
σεντ	cent
γραμμένα	skriftliga
γραμμένα	skrivet
γραμμένα	skrivit
γραμμένα	skriftligt
γραμμένα	skrivna
τουρισμός	turism
τακτικές	taktik
ιδιοκτήτη	ägaren
ιδιοκτήτη	ägare
όροφο	våningen
όροφο	våning
όροφο	golv
όροφο	golvet
μεταφράζεται	översätter
προστατεύει	skyddar
προστατεύει	beskyddar
αίσθημα	feeling
αίσθημα	känner
αίσθημα	känsla
αίσθημα	känna
αίσθημα	känslan
σάντος	santos
ασκείται	utövat
ασκείται	utövas
ήχους	ljud
ήχους	låter
κατασκευασμένο	tillverkas
κατασκευασμένο	tillverkade
κατασκευασμένο	tillverkat
κατασκευασμένο	tillverkad
κατασκευασμένο	framställt
κατασκευασμένο	konstruerade
κατασκευασμένο	konstruerat
κατασκευασμένο	konstruerad
συνομιλίες	föredrag
συνομιλίες	samtal
συνομιλίες	konversationer
συνομιλίες	samtal
υπέβαλε	inlämnade
χειρότερη	värsta
χειρότερη	värst
χειρότερη	sämsta
χειρότερη	sämst
χειρότερη	sämre
χειρότερη	värre
έμποροι	näringsidkare
έμποροι	handlare
έμποροι	köpmän
έμποροι	återförsäljare
χάλυβα	steel
χάλυβα	stål
χιλιόμετρο	kilometer
μεταλλικό	metall
μεταλλικό	metal
μεταλλικό	metalliska
μεταλλικό	metalliskt
νταν	dan
νταν	dunn
αρχηγία	ledarskap
οχάιο	ohio
λούκας	lucas
λούκας	lukas
κινήθηκε	flyttade
κινήθηκε	flyttat
κινήθηκε	rörd
κινήθηκε	flyttad
ερωτήματα	frågor
θρησκείες	religioner
ισχυρός	kraftfull
ισχυρός	mäktiga
ισχυρός	mäktig
ισχυρός	mäktigt
περικλή	perikles
ιόντα	joner
ιόντα	ion
αλεξάντρ	aleksandr
αλεξάντρ	alexandre
συνέχιση	fortsättning
συνέχιση	fortsätter
συνέχιση	fortsatt
συνέχιση	fortsätter
συνέχιση	fortsätt
συνέχιση	fortsätta
διώξεις	förföljelser
διώξεις	förföljelse
διώξεις	förföljelsen
εφευρέτης	uppfinnare
άκρες	kanterna
άκρες	kanter
σωματική	fysiskt
σωματική	fysikalisk
σωματική	fysiska
σωματική	fysisk
εοκ	eeg
κρίστοφερ	christoffer
κρίστοφερ	kristoffer
κρίστοφερ	christopher
εφεύρεση	uppfinning
εφεύρεση	uppfinningsrikedom
εφεύρεση	uppfinningar
σφραγίδα	stämpel
σφραγίδα	säl
σφραγίδα	sigill
σφραγίδα	seal
αναζητώντας	söker
εντυπωσιακή	imponerande
εντυπωσιακή	slående
αξιοσημείωτα	anmärkningsvärt
αξιοσημείωτα	anmärkningsvärd
αξιοσημείωτα	anmärkningsvärt
αξιοσημείωτα	anmärkningsvärda
αξιοσημείωτα	anmärkningsvärd
αξιοσημείωτα	anmärkningsvärt
προσθήκες	kompletteringar
προσθήκες	tillfogar
συμπεριλαμβάνεται	ingår
συμπεριλαμβάνεται	inkluderade
συμπεριλαμβάνεται	inkluderat
συμπεριλαμβάνεται	inkluderad
μερίδα	portion
μερίδα	ranson
ολοκληρωμένη	integrerade
ολοκληρωμένη	integrerad
ολοκληρωμένη	integrerat
επιτίθεται	anfaller
επιτίθεται	attackera
επιτίθεται	attackerar
αληθινή	sanna
αληθινή	sann
αληθινή	sant
αληθινή	true
πετρέλαιο	bensin
πετρέλαιο	olja
πετρέλαιο	petroleum
τουριστικό	turist
αυτόματη	auto
αυτόματη	automatiskt
αυτόματη	automatiska
αυτόματη	automatisk
αυτόματη	automat
αυτόματη	automatiskt
αυτόματη	automatiska
αυτόματη	automatisk
χωροφυλακής	gendarmeriet
ολοκληρώθηκαν	slutfört
ολοκληρώθηκαν	avslutad
ολοκληρώθηκαν	avslutade
ολοκληρώθηκαν	slutförd
ολοκληρώθηκαν	avslutat
εκπαιδευτική	pedagogiskt
εκπαιδευτική	pedagogisk
τουρίστες	turister
τουρίστες	turisterna
επικοινωνιών	kommunikation
επικοινωνιών	meddelanden
επικοινωνιών	kommunikationer
ανωτέρω	ovanstående
ανωτέρω	ovan
ανωτέρω	ovanför
αβίβ	aviv
πυριτίου	silikon
πυριτίου	silicon
πυριτίου	kisel
πορτραίτο	stående
πορτραίτο	porträtt
τόνοι	ton
τόνοι	ton
τόνοι	massvis
σολομώντα	solomon
σολομώντα	salomo
υπόγεια	underjordisk
υπόγεια	underjordiska
υπόγεια	underjordiskt
πάγο	is
πάγο	ice
απορρίφθηκε	avvisad
απορρίφθηκε	förkastade
απορρίφθηκε	förkastat
απορρίφθηκε	avvisat
απορρίφθηκε	avvisade
απορρίφθηκε	avvisat
απορρίφθηκε	avböjde
ινδικό	indiska
ινδικό	indier
ινδικό	indisk
ινδικό	indiskt
ινδικό	indian
λεονάρντο	leonardo
απομόνωση	isolering
κάλιο	kalium
πολεμιστές	krigare
ενεργή	aktiva
ενεργή	aktiv
ενεργή	aktivt
ενδιάμεσα	mellannivå
ενδιάμεσα	mellanliggande
μάρτυρας	martyr
μάρτυρας	vittne
μάρτυρας	bevittna
μαρξ	marx
καλύπτονται	täcks
καλύπτονται	täckt
καλύπτονται	täckta
καλύπτονται	täckte
