kategória	kategória
vymeniteľné	cserélhető
roztrhané	szakadt
tirso	tirso
migračných	vándorló
amigos	amigos
optimalizovať	optimalizálása
optimalizovať	optimalizálása
syndikát	szindikátus
alfie	alfie
affleck	affleck
mraz	mraz
hikaru	hikaru
žiadateľov	kérelmező
žiadateľov	jelentkezők
žiadateľov	pályázók
corbin	corbin
fatih	fatih
darmstadte	darmstadt
sústredných	koncentrikus
zdvojnásobiť	kettős
zdvojnásobiť	dupla
zdvojnásobiť	duplán
keila	keila
mifflin	mifflin
tréningov	edzések
mortalita	mortalitás
holbein	holbein
skladom	részvény
zrnité	szemcsés
šatník	szekrény
mayfair	mayfair
vyhorenia	kiégett
traun	traun
scifi	scifi
bublé	bublé
dhl	dhl
twister	twister
robený	kialakított
comenius	comenius
rasistické	rasszista
rasistické	rasszizmus
svetlometu	fényszórók
svetlometu	fényszóró
keren	karen
keren	keren
nevinne	ártatlan
nevinne	ártatlanok
slabne	fogyó
edmontosaurus	edmontosaurus
sepp	sepp
digitalizáciu	digitalizálás
woo	woo
hera	héra
dorsey	dorsey
wolsey	wolsey
pap	pap
hoch	hoch
kopytá	pata
rtp	rtp
wilfred	wilfred
mayflower	mayflower
koordinačná	koordináló
zákonnosť	jogszerűségét
zákonnosť	jogszerűségét
alastor	alastor
harland	harland
prosperovať	prosper
sheehan	sheehan
regan	regan
pareto	pareto
alely	allél
tlmočenie	értelmezés
tlmočenie	értelmezése
tlmočenie	értelmezése
roraima	roraima
zje	eszik
neznášal	gyűlölt
neznášal	utáltam
neznášal	utálta
hondo	hondo
meghann	meghann
nestranné	pártatlan
etánu	etán
coruscant	coruscant
prepašovať	csempészni
extremadura	extremadura
tullia	tullius
traumu	trauma
fauré	fauré
synček	sonny
synček	fiam
synček	fiuk
kenji	kenji
výdatných	bőséges
výdatných	bőségesen
chmeľu	komló
kinabalu	kinabalu
corelli	corelli
gracias	gracias
sarkazmus	gúnyos
sarkazmus	szarkasztikus
balistika	ballisztikai
antrax	anthrax
nussbaum	nussbaum
zheng	zheng
recep	recep
unger	unger
chong	chong
výšivky	hímzés
neporušený	töretlen
kľud	nyugi
hölderlin	hölderlin
monotónne	monoton
deformovaný	eltorzult
deformovaný	deformált
deformovaný	torz
stagnáciu	stagnálás
hyatt	hyatt
giga	giga
mody	modok
oahu	oahu
coriolanus	coriolanus
diéta	étrend
diéta	diétás
diéta	diéta
mujer	mujer
morus	morus
achim	achim
bohužial	sajnos
bohužial	sajna
mleté	darált
mleté	talaj
prospero	prospero
vse	vse
štýlový	stílusos
štýlový	divatos
danna	danna
vybuchne	felrobban
tif	tif
independiente	independiente
zefektívnenie	egyszerűsítése
skorumpovaný	korrupt
feuer	feuer
elaphus	elaphus
ataxia	ataxia
pape	pape
odpustené	megbocsátott
vodafone	vodafone
hrudky	csomók
rennie	rennie
corno	corno
monštrum	nyomi
monštrum	szörnyeteg
monštrum	szörny
bartsch	bartsch
zákonnosti	jogszerűségét
zákonnosti	jogszerűségét
vypracovania	kidolgozása
melodráma	melodráma
pissarro	pissarro
aylesbury	aylesbury
príslovka	határozószó
kartónov	dobozok
robards	robards
rashid	rashid
sweeney	sweeney
rachid	rachid
nadáva	káromkodás
fruktózy	fruktóz
ponorné	merülő
hravo	vidáman
informované	tájékoztatta
informované	tájékoztatott
informované	tájékozott
escher	escher
abstinencia	önmegtartóztatás
koordinovaná	koordinált
koordinovaná	egyeztetett
koordinovaná	összehangolt
vonka	kint
vonka	kívül
varovala	figyelmeztetett
mcginley	mcginley
békéscsaba	békéscsaba
eskilstuna	eskilstuna
podnecovanie	provokáció
podnecovanie	ösztönzése
podnecovanie	biztató
royals	royals
ježko	sündisznó
cassa	cassa
cysteín	cisztein
kojima	kojima
zľutovanie	könyörület
zľutovanie	együttérzés
zľutovanie	szánalom
zľutovanie	irgalom
zľutovanie	kegyelem
zľutovanie	mercy
skvost	drágakő
skvost	gem
chalan	fiú
chalan	fickó
chalan	guy
chalan	pasi
chalan	srác
conner	conner
schvaľovať	jóváhagyja
schvaľovať	jóváhagyása
schvaľovať	jóváhagyni
analyzované	elemezte
analyzované	elemzett
analyzované	elemzett
rotherham	rotherham
charizmatický	karizmatikus
dsb	dsb
objať	ölelés
ovo	ovo
sars	sars
okoloidúci	járókelő
pustom	elhagyatott
dojčiat	csecsemők
pamplone	pamplona
mestre	mestre
amulety	amulettek
andie	andie
overijssel	overijssel
wyman	wyman
sheryl	sheryl
monmouth	monmouth
oprávnenosti	jogosultság
dupuis	dupuis
desi	desi
enklávu	enklávé
xena	xena
liddell	liddell
zubár	fogorvos
oates	oates
streicher	streicher
ruta	ruta
uran	uránusz
agamemnon	agamemnon
zhodnocovanie	elismerést
zhodnocovanie	elismerés
mahoney	mahoney
joao	joao
interferón	interferon
perro	perro
travail	travail
nachrichten	nachrichten
selektívna	szelektív
halucinogény	hallucinogén
vstupenky	jegyek
vstupenky	jegyeket
vstupenky	jegy
rybné	halászat
rybné	halászati
kenobi	kenobi
treble	szoprán
koeficientov	együtthatók
koeficientov	együttható
konsolidované	összevont
konsolidované	konszolidált
piknik	piknik
errol	errol
antônio	antônio
črevnými	enterális
aristokraciu	arisztokrácia
gaštanové	gesztenye
gaštanové	maroon
apo	apo
oriešky	mogyorót
oriešky	mogyoró
oriešky	nuts
oriešky	mogyoró
oriešky	dió
neveriaci	hitetlen
neveriaci	hitetlenek
drogheda	drogheda
horoskop	horoszkóp
fialky	ibolya
fialky	ibolyát
besarábii	besszarábia
kišiňove	chişinău
talibanom	tálib
talibanom	tálibok
acs	acs
gibbsa	gibbs
dobrovoľníctvo	önkéntesség
tintin	tintin
menopauze	menopauza
melón	dinnye
melón	dinnyét
melón	dinnye
melón	görögdinnye
dolan	dolan
mailer	mailer
lietuvos	lietuvos
zamietnutie	elutasítás
zamietnutie	elutasítás
yusuf	yusuf
joomla	joomla
nepopulárne	népszerűtlen
pochvalu	dicséret
pochvalu	dicsőség
pochvalu	dicséretet
eoin	eoin
zákonodarcu	jogalkotó
prasiatko	kismalac
prasiatko	malacka
prasiatko	kismalac
predloženie	beadvány
predloženie	benyújtására
predloženie	benyújtása
finley	finley
zrazenina	vérrög
zrazenina	csapadék
breviár	breviárium
jonah	jonah
acad	acad
tyzden	héten
tyzden	hét
káve	kávét
káve	kávé
nadaná	tehetséges
posudzované	értékelt
posudzované	ítélt
spresniť	finomítani
virtus	virtus
ftc	ftc
ľutovať	megbánás
ľutovať	bánni
pneumatika	gumiabroncsok
pneumatika	gumiabroncs
nudné	tompa
nudné	unalmas
seeger	seeger
zasvätení	bennfentesek
dives	merül
sfalšované	hamisított
pozitíva	pozitívak
arianna	arianna
peeta	peeta
scotti	scotti
ropuchy	varangyok
whitaker	whitaker
scr	scr
kau	kau
prízraky	lidércek
špicatý	tüskés
aur	aur
užil	élvezte
forsyth	forsyth
separatistické	szeparatista
oeuvres	oeuvres
lepkavý	ragacsos
gecko	gecko
heikki	heikki
hyla	hyla
osiva	vetőmag
osiva	mag
fotenie	fotózás
harlan	harlan
múdrejší	okosabbak
múdrejší	okosabb
múdrejší	bölcsebb
tus	tus
daytone	dayton
vtáčik	birdy
vtáčik	madár
vtáčik	madárka
vtáčik	birdie
šošovica	lencse
maa	maa
cítiš	érezd
cítiš	érzem
vymôcť	érvényesíteni
hiro	hiro
kiowa	kiowa
značkové	márkás
koga	koga
nenávidieť	utálom
nenávidieť	gyűlölet
nemorálne	erkölcstelen
smädný	szomjas
aspergillus	aspergillus
oneskorene	megkésve
profilové	adatlap
profilové	profil
fóliu	fólia
kaskadér	kaszkadőr
prasiatka	malac
prasiatka	malacok
carney	carney
sliny	nyál
oeuvre	oeuvre
heer	heer
bavil	szórakoztatta
aiden	aiden
adamson	adamson
zhodovať	mérkőzés
zhodovať	egyezés
zhodovať	találat
zhodovať	meccs
zhodovať	gyufa
zhodovať	egyezik
blbosť	vacak
blbosť	szemét
krúpy	üdvözlégy
krúpy	éljen
hurd	hurd
prijateľná	elfogadhatónak
prijateľná	elfogadható
gaultier	gaultier
zajtrajšok	holnap
isar	isar
pizzu	pizzát
pizzu	pizza
pang	pang
forty	negyven
životaschopné	életképes
hodge	hodge
cora	cora
lahn	lahn
montague	montague
harlow	harlow
anagram	anagramma
thirteen	tizenhárom
thirteen	thirteen
lepidlá	ragasztók
simulátore	szimulátor
soy	szója
cosby	cosby
ffs	ffs
zmätenosť	zavart
zmätenosť	zavartság
zmätenosť	zűrzavar
bauman	bauman
psb	psb
renee	renee
newbury	newbury
nla	nac
schalk	schalk
centar	centar
ratifikáciu	ratifikációs
grenady	grenada
polypy	polipok
osláviť	ünneplés
osláviť	ünnepelni
autoimunitné	autoimmun
valdemar	valdemar
dahlia	dahlia
nola	nola
dokončovacie	befejezés
dokončovacie	befejezése
nahnevaná	dühös
nahnevaná	mérges
nahnevaná	feldúlt
nahnevaná	zaklatott
skočí	ugrik
mors	mors
kopol	rúgott
mdf	mdf
beloch	kaukázusi
duplex	duplex
vnútorností	belsőség
kohler	kohler
hauer	hauer
quimper	quimper
mamadou	mamadou
maus	maus
kotly	kazán
kotly	kazánok
keri	keri
rizling	rizling
mckellen	mckellen
elly	elly
brutalita	brutalitás
aslan	aslan
giraud	giraud
opiáty	opioidok
želatína	zselatin
želatína	zselatin
chlorečnan	klorát
cambria	cambria
unavená	elfáradt
unavená	fáradt
strasne	szörnyű
imunológ	immunológus
výziev	kihívások
výziev	kihívás
výziev	kihívásokkal
ciro	ciro
matkám	anyák
adopcie	elfogadása
adopcie	örökbefogadás
adopcie	elfogadás
flotíl	flották
streptococcus	streptococcus
judei	júdea
serotonínu	szerotonin
simo	simo
úprimné	őszinte
ashby	ashby
kvetinové	virág
kvetinové	virágos
licht	licht
cham	cham
rutinné	rutin
zara	zara
arto	arto
menezes	menezes
viel	viel
oddeľovač	elválasztó
obhajcov	védők
subkontinent	szubkontinens
stodole	pajta
stodole	istálló
westmoreland	westmoreland
turnhout	turnhout
pretrvávajúci	tartósan
pretrvávajúci	kitartó
styčný	kapcsolattartás
styčný	összekötő
zabalený	csomagolva
zabalený	csomagolt
zabalený	csomagolva
žihadlo	stinger
nomad	nomád
preskočí	kihagy
merriam	merriam
rekurzia	rekurzió
chloristan	perklorát
potenza	potenza
barrios	barrios
meskalín	meszkalin
mossadu	moszad
ostnatý	szöges
khaled	khaled
rakvu	koporsó
sindh	szindh
zamestnávajú	alkalmazza
zamestnávajú	alkalmaz
mureš	mureș
chou	chou
ueno	ueno
bombay	bombay
krishna	krishna
provokuje	provokálja
aran	aran
investovanie	beruházás
investovanie	befektetés
investovanie	beruházás
investovanie	beruházások
investovanie	befektetések
investovanie	befektetés
investovanie	befektetési
investovanie	beruházás
investovanie	befektetés
investovanie	befektetések
investovanie	beruházások
súlož	közösülés
haify	haifa
gru	gru
prefabrikované	előregyártott
kompromisný	kompromisszum
kompromisný	kompromisszumot
kompromisný	kompromisszumos
prvoradé	paramount
amersfoort	amersfoort
steg	steg
trojnásobok	háromszoros
trojnásobok	tripla
trojnásobok	hármas
kŕmenia	etetés
vaclav	vaclav
anilín	anilin
braves	braves
msi	msi
joliet	joliet
jackman	jackman
vykazovania	adatszolgáltatás
vykazovania	jelentések
vykazovania	jelentés
vykazovania	jelenteni
waylon	waylon
carlin	carlin
fundraiser	adománygyűjtés
centurion	centurio
vykopať	ásni
kopytníkov	patások
tumblr	tumblr
požičovne	bérleti
ceruzky	ceruza
ceruzky	ceruzát
ceruzky	ceruza
ceruzky	ceruzát
stratus	strato
zoster	zoster
bala	bala
plazmatická	plazma
cviky	gyakorlatokat
cviky	gyakorlatok
cviky	edzések
griselda	griselda
zdanenie	adóztatás
zdanenie	adózás
transgender	transznemű
lieber	lieber
angiotenzín	angiotenzin
imago	imágó
messer	messer
valdez	valdez
mezzo	mezzo
maloletých	fiatalkorúak
maloletých	kiskorúak
maloletých	kiskorú
buržoázny	burzsoá
časovač	időzítő
cummins	cummins
stretko	gyűlés
stretko	találkozás
stretko	találkozó
stretko	megbeszélés
gromov	gromov
solange	solange
coq	coq
horus	hórusz
dwyer	dwyer
zahn	zahn
frieden	frieden
tabliet	tabletta
tabliet	tabletták
konverzáciu	társalgás
konverzáciu	beszélgetés
konverzáciu	beszélgetést
cece	cece
afinitou	affinitás
monnet	monnet
závodná	racing
borden	borden
prasatá	disznók
prasatá	sertések
prasatá	sertés
prasatá	malacok
tracey	tracey
kardiovaskulárne	kardiovaszkuláris
extrémistov	szélsőségesek
tnf	tnf
gopher	hörcsög
uvítanie	üdvözlő
uvítanie	köszönés
porozprávať	beszélni
porozprávať	beszélgetés
újpest	újpest
polystyrénu	polisztirol
kerber	kerber
výťažky	kivonatok
výťažky	kivonat
wurlitzer	wurlitzer
mcgee	mcgee
sporák	tűzhely
sporák	sütő
sporák	tűzhely
sabah	sabah
inez	inez
lyn	lyn
realizovateľné	megvalósítható
realizovateľné	kivitelezhető
antiseptické	fertőtlenítő
kiri	kiri
labky	mancs
falklandských	falkland
prepne	kapcsolók
prepne	kapcsoló
från	från
sekeru	fejsze
sekeru	csatabárdot
sekeru	fejsze
bettina	bettina
keck	keck
norah	norah
krmoviny	takarmány
vaňa	kád
vaňa	kád
vaňa	fürdő
vaňa	fürdés
želatíny	zselatin
pte	pte
striekačky	fecskendő
montrose	montrose
výstraha	figyelmeztetés
adopciu	elfogadása
adopciu	örökbefogadás
adopciu	elfogadás
zirkónia	cirkónium
rolfe	rolfe
goiânia	goiânia
mcgonagallová	mcgalagony
estóncov	észtek
gutierrez	gutierrez
poche	poche
banana	banán
jor	jor
bamako	bamako
pfeiffer	pfeiffer
riverbank	folyópart
chemoterapia	kemoterápiás
chemoterapia	kemoterápia
chemoterapia	kemoterápia
nicolau	nicolau
vigny	vigny
boni	boni
dtm	dtm
himmel	himmel
stamm	stamm
likviditu	likviditási
breve	breve
alitalia	alitalia
kigali	kigali
školák	iskolás
zriedených	hígított
wesleyan	wesleyan
koestler	koestler
zdedí	örökli
llano	llano
strážené	őrzik
strážené	őrzött
rosales	rosales
nanič	szívás
nanič	hasztalan
nanič	haszontalan
nanič	vacak
nanič	gagyi
iračania	irakiak
abf	abf
chinook	chinook
silas	silas
rosas	rosas
akreditáciu	akkreditációs
akreditáciu	akkreditáció
pekny	szep
pekny	szép
mauglí	maugli
slabí	gyenge
slabí	gyengék
chatky	kabinok
midas	midas
skenerov	szkennerek
skenerov	szkenner
paniky	pánik
dilophosaurus	dilophosaurus
persica	persica
luhanská	luhanszk
vetracie	szellőzés
neurológii	neurológiai
pornografické	pornográf
meničov	alakváltók
alexi	alexi
retikula	retikulum
src	src
implicitné	implicit
práškový	porított
secundus	secundus
glutamín	glutamin
abrahams	abrahams
trúba	trombita
trúba	sütő
trúba	kemence
trúba	szarva
trúba	kürt
trúba	horn
naliehavo	sürgősen
bassus	bassus
ulsan	ulszan
záruk	garancia
cvs	cvs
molde	molde
mrazené	fagyasztva
mrazené	fagyott
mrazené	fagyasztott
kripke	kripke
cauca	cauca
cabañas	cabañas
zaobchádza	bánik
smiley	mosolygós
smiley	smiley
smiley	mosolygó
stroncium	stroncium
rayner	rayner
sklamaná	csalódott
hansi	hansi
deklinácie	deklináció
kiplinga	kipling
mehta	mehta
namietať	objektum
namietať	tárgy
namietať	vitás
namietať	vita
namietať	jogvita
zrkadlenie	tükrözés
mitchel	mitchel
pell	pell
scofield	scofield
pager	csipogó
pager	csipogó
ifbb	ifbb
orsi	orsi
opilec	iszákos
opilec	részeges
zamrzne	megfagy
džin	dzsinn
džin	dzsinn
hydraulika	hidraulika
prebratie	átvétel
prebratie	átültetés
pomstiteľ	bosszúálló
prepúšťanie	redundancia
soda	szóda
soda	üdítő
ogle	ogle
oddialiť	késedelem
oddialiť	késlekedés
oddialiť	késés
krém	tejszín
krém	krém
krém	krémet
naoki	naoki
želala	kívánta
želala	kívántam
penna	penna
pleseň	penész
pleseň	penész
páku	kart
diabetikov	cukorbetegek
sľubujem	ígéret
privolať	megidézni
zárezy	bemélyedések
kubáncov	kubaiak
biber	biber
schoval	elrejtette
schoval	elbújt
schoval	elrejtett
vermontu	vermont
prius	prius
vanderbilt	vanderbilt
canaris	canaris
obrábacie	forgácsolás
hybridov	hibridek
peralta	peralta
khtml	khtml
ombudsmana	ombudsman
prenasledujú	kísért
hee	hee
hee	hui
sprej	spray
fortis	fortis
oort	oort
háfiz	háfiz
latham	latham
moen	moen
rumu	rumot
rumu	rum
kuressaare	kuressaare
gym	edzőterem
lepidla	ragasztó
lepidla	ragasztó
blythe	blythe
civita	civita
massey	massey
lekcia	előadás
lekcia	lecke
lekcia	leckét
lekcia	tanulság
delphine	delphine
metabolickej	metabolikus
seidel	seidel
hilversum	hilversum
hologram	hologram
vďačná	hálás
vďačná	hálás
inštinktívne	ösztönös
inštinktívne	ösztönösen
caire	caire
reiss	reiss
uličke	folyosó
uličke	sikátorban
uličke	sikátor
arbeit	arbeit
ničiteľ	pusztító
ničiteľ	romboló
kryptonit	kriptonit
schrift	schrift
torta	tortát
torta	sütemény
torta	torta
torta	süti
cornish	cornish
príkladné	példás
príkladné	példamutató
piadivka	abraxas
vedro	vödör
suarez	suarez
sadie	sadie
grammatica	grammatica
uspokojí	kielégíti
gangréna	üszkösödés
wotan	wotan
belgičania	belgák
želé	zselés
želé	zselé
želé	lekvár
prepletené	összefonódott
prepletené	összefonódik
prepravované	szállított
zeleninové	zöldség
zeleninové	növényi
šéfka	főnök
glamour	csillogás
štrukturálna	szerkezeti
štrukturálna	strukturális
integrita	tisztesség
integrita	integritását
šokovaný	döbbenve
mediolanum	mediolanum
zooey	zooey
trupy	hajótest
bancroft	bancroft
neschopná	képtelen
krviprelievanie	vérfürdő
krviprelievanie	vérontás
delegácií	küldöttségek
chaka	chaka
lilla	lilla
mulder	mulder
tourette	tourette
chiméra	chimera
haynes	haynes
tsui	tsui
drony	drónok
reštitúcii	kárpótlás
komplikovať	bonyolítani
amato	amato
farnham	farnham
iskru	szikra
iskru	szikra
spacey	spacey
darvinizmus	darwinizmus
úbohý	szánalmas
siro	siro
nevyužitý	kiaknázatlan
pavillon	pavillon
zastupujúcich	képviselni
zastupujúcich	képviseletében
kanibal	kannibál
fso	fso
zakorenené	gyökerezik
pančucha	harisnyás
znehodnotenie	értékcsökkenés
odpadla	elájult
mersey	mersey
štokholmský	stockholm
štokholmský	stockholmi
romina	romina
nomura	nomura
lyle	lyle
pepa	pepa
bizmut	bizmut
août	août
bezvedomie	eszméletvesztés
alkénov	alkének
anselmo	anselmo
mikołaj	mikołaj
scm	scm
phyllis	phyllis
humánne	humánus
antioxidant	antioxidáns
ľadoborec	jégtörő
trpezlivo	türelmesen
farrar	farrar
ici	ici
kasín	kaszinók
cchinvali	chinvali
neuspokojivé	elégtelen
zabité	levágott
zabité	lemészárolták
drill	fúró
drill	drill
madeline	madeline
chesterton	chesterton
mantas	mantas
rovnocenná	egyenértékű
rovnocenná	megfelelője
valí	ruff
oprávňuje	feljogosítja
normalizované	szabványosított
normalizované	normalizált
normalizované	normalizált
stredozemie	mediterrán
wyler	wyler
zamknúť	zár
zamknúť	zárat
zamknúť	lakat
pečiatky	bélyeg
pečiatky	bélyegző
pečiatky	bélyegeket
pečiatky	bélyeget
alenka	alice
tucty	tucatnyi
aznavour	aznavour
kopnúť	rúg
kopnúť	rúgni
kopnúť	rúgás
frère	frère
pforzheim	pforzheim
zrenia	érlelés
prepnúť	váltás
prepnúť	kapcsoló
prepnúť	kapcsolót
prepnúť	kapcsoló
coelophysis	coelophysis
godzilla	godzilla
cujo	cujo
splash	splash
tad	tad
pato	pato
const	const
wep	wep
lexus	lexus
sedgwick	sedgwick
zed	zed
dima	dima
lososovité	lazacfélék
ldu	ldu
abnormálny	rendellenes
abnormálny	abnormális
abnormálny	kóros
asker	asker
mélanie	mélanie
kirgizskej	kirgiz
perron	perron
nah	nah
crédit	crédit
callahan	callahan
jorma	jorma
desivé	ijesztő
desivé	félelmetes
desivé	kísérteties
desivé	hátborzongató
desivé	ijesztő
desivé	hátborzongató
desivé	rémisztő
menštruácia	menstruáció
debby	debby
divx	divx
pokorne	alázatosan
faktúra	számlát
faktúra	számla
orlanda	orlando
schwimmer	schwimmer
záložku	könyvjelző
palmieri	palmieri
healey	healey
logaritmická	logaritmikus
číňan	kínai
číňan	kínaiak
maloobchod	lakossági
maloobchod	kiskereskedelmi
biden	biden
notte	notte
childs	childs
bremer	bremer
hmv	hmv
murr	murr
mitózy	mitózis
campi	campi
plachtenie	hajózás
plachtenie	vitorlázás
plachtenie	vitorlás
doreen	doreen
tyrani	zsarnokok
tyrani	zsarnokok
albina	albina
ochudobnený	kimerült
