மற்றும்	और
நேர்மையான	इमानदार
நேர்மையான	ईमानदार
தோற்றார்	परभक्षी
சீன்	शॉन
பன்னிரெண்டு	बारह
நவராத்திரி	नवरात्रि
நவராத்திரி	नवरात्र
நவராத்திரி	नवरात्री
நவராத்திரி	नवरात्रि
மோடி	modi
மோடி	मोदी
முறையீடு	अपील
அதிகாரமும்	प्राधिकरण
அதிகாரமும்	प्राधिकार
பெட்ரோலியம்	पेट्रोलियम
நெஞ்சு	सीने
நெஞ்சு	छाती
அமர்	अमर
அயோத்தி	अयोध्या
பிணையம்	नेटवर्क
பிணையம்	संजाल
மாமன்	अंकल
மாமன்	मामा
மாமன்	चाचा
மாமன்	ताऊ
சிதைந்த	दूषित
சிதைந்த	भ्रष्ट
அன்வர்	अनवर
ஏப்	अप्रैल
ஏப்	अप्रेल
நுண்கணிதம்	कलन
மாநாட்டு	सम्मेलन
சேவல்	मुर्गा
சேவல்	मुर्गा
லின்	लीन
லின்	लिन
எறும்பு	चींटी
எறும்பு	ant
அல்லாஹ்	अल्लाह
அல்லாஹ்	ईश्वर
அல்லாஹ்	भगवान
அல்லாஹ்	परमेश्वर
அல்லாஹ்	अल्लाह
அல்லாஹ்	allah
ஒப்லாஸ்து	ओब्लास्त
ஜேசன்	जेसन
செபம்	liturgy
பாட்னா	पटना
திருப்தி	संतुष्ट
ரூபா	रूपा
இமாம்	इमाम
துரியோதனன்	दुर्योधन
பாம்	बम
பாம்	bam
பாம்	हथेली
பாம்	खजूर
பாம்	ताड़
பட்டறைகள்	कार्यशालाओं
பட்டறைகள்	वर्कशॉप
இறங்கும்	लैंडिंग
இணக்கம்	अनुपालन
ஹதீஸ்	हदीस
வருகிறேன்	बाय
வருகிறேன்	bye
வருகிறேன்	अलविदा
மரணத்தை	निधन
மரணத்தை	मोत
மரணத்தை	मृत्यु
மரணத்தை	मौत
காசா	कासा
காசா	गाजा
பயிற்சியை	प्रशिक्षण
அருணா	अरुणा
மாயை	भ्रांति
மாயை	भ्रम
விற்பனையாளர்கள்	विक्रेताओं
விற்பனையாளர்கள்	विक्रेता
அமைப்பாளர்	आयोजक
கண்களை	निगाहों
கண்களை	आँखे
கண்களை	आंखें
கண்களை	आँखें
செர்பியா	सर्बिया
வேண்டுதல்	अनुरोध
வேண்டுதல்	आग्रह
வேண்டுதல்	निवेदन
ஓய்வுபெற்ற	सेवानिवृत्त
ஓய்வுபெற்ற	निवृत्त
ஓய்வுபெற்ற	रिटायर्ड
நம்ப	विश्वास
நம்ப	मानना
பியானோ	पियानो
தட்டை	फ्लैट
தட்டை	सपाट
தட்டை	समतल
தட்டை	चपटा
கலந்துரையாடல்	परिचर्चा
கலந்துரையாடல்	चर्चा
ஐயப்பன்	अय्यप्पन
விரிவுரை	व्याख्यान
விரிவுரை	लेक्चर
பாதுகாப்பில்	हिरासत
பாதுகாப்பில்	कस्टडी
ஹிந்து	hindu
ஹிந்து	हिंदू
ஹிந்து	हिन्दू
உறவுமுறை	रिश्ता
உறவுமுறை	रिश्ते
உறவுமுறை	संबन्ध
உறவுமுறை	संबंध
சூரத்	सुरत
சூரத்	सूरत
அரக்கன்	राक्षस
அரக்கன்	दैत्य
அரக்கன்	दानव
சமுத்திரம்	महासागर
சமுத்திரம்	समंदर
முக்கோணங்கள்	त्रिकोण
சொந்தமானது	स्वामित्व
பாராட்டு	सराहना
பாராட்டு	ताली
பாராட்டு	तालियां
பாராட்டு	ठहराना
துத்தநாகம்	जस्ती
பின்பும்	बाद
தோழர்	कॉमरेड
தோழர்	साथी
போராடும்	लड़
விலகல்	विचलन
அர்ஜென்டினா	अर्जेंटीना
அர்ஜென்டினா	अर्जेंटाइन
ரத்தம்	खून
ரத்தம்	लहू
