年	рік
簽證	віза
簽證	візи
全能	всемогутній
就業	працевлаштування
電動	електрика
電動	електричний
戀人	коханих
戀人	коханці
戀人	закоханих
小野	оно
指派	призначення
指派	присвоєння
指派	призначена
指派	оргкомітет
指派	призначені
指派	призначення
指派	доручення
指派	призначити
毒性	токсичні
毒性	токсичність
賭	азарт
賭	веселої
賭	заклад
賭	парі
太太	пані
翅膀	крила
刷	пензля
刷	щітка
刷	пензель
寬度	ширина
寬度	ширину
寬度	товщина
寬度	ширину
字典	словників
字典	словники
字典	словник
激素	гормон
激素	гормони
盟友	союзники
盟友	союзників
墨爾本	мельбурн
桶	бочок
桶	бочку
桶	бочка
桶	відро
對立	протилежного
對立	антагонізм
對立	суперництво
對立	протилежності
男生	хлопчики
惡化	погіршення
網址	url
網址	url
鍵盤	клавіатур
鍵盤	клавіатуру
鍵盤	клавіатура
鍵盤	клавіатури
奴隸	раб
奴隸	підлеглий
奴隸	раба
休閒	відпочинок
休閒	casual
休閒	дозвілля
休閒	відпочинку
犯人	затримані
犯人	полонених
同伴	негатив
同伴	компаньйона
同伴	супутником
壓縮	стиснути
壓縮	стиснення
壓縮	стискання
壓縮	стиснутий
果實	фрукт
果實	фрукти
果實	плід
果實	плоди
果實	фруктові
果實	фрукти
果實	плоди
壽命	довголіття
缺席	відсутній
缺席	відсутність
缺席	відсутності
基輔	київ
七個	сім
七個	сімка
綁架	погоня
綁架	викрадення
反叛	rebel
反叛	бунт
反叛	повстання
西班牙語	іспанською
西班牙語	іспанської
西班牙語	іспанська
修理	ремонт
修理	ремонту
修理	ремонт
丹佛	денвер
阿部	абе
玻利維亞	болівії
墜毀	аварія
墜毀	крах
墜毀	crash
墜毀	аварії
服飾	гардероб
湖人	лейкерс
恐懼	fear
恐懼	страх
恐懼	страху
數千	тисячі
徽章	жетон
徽章	значок
徽章	значки
暴動	бунт
暴動	повстання
排版	компонування
排版	розкладка
浸	висить
瀏覽	навігація
瀏覽	перегляд
瀏覽	переглянути
瀏覽	пошукати
瀏覽	навігація
瀏覽	навігацію
瀏覽	перегляду
瀏覽	перегляд
瀏覽	вигляд
瀏覽	view
瀏覽	вид
瀏覽	переглянути
姊姊	sis
姊姊	сестричка
姊姊	сестра
核武器	підриву
哈薩克	казахстані
哈薩克	казахстан
哈薩克	казахстану
貸款	борг
貸款	кредитні
貸款	кредит
貸款	кредиту
貸款	кредити
關卡	застава
關卡	рівні
關卡	рівнів
關卡	рівень
黑山	чорногорія
黑山	чорногорії
常規	буденності
創業	стартап
創業	запуску
創業	startup
創業	запуск
創業	підприємництво
開心	щаслива
開心	щасливі
開心	щасливе
開心	щасливий
開心	щасливим
畢業生	випускники
畢業生	випускниця
畢業生	випускник
高潮	оргазм
高潮	низку
骨骼	кістки
骨骼	кісточки
骨骼	скелетна
骨骼	основу
骨骼	кістка
孔雀	павич
特工	агент
跟著	слідувати
跟著	стежити
汞	меркурій
預設	типові
預設	типова
預設	типовий
預設	типові
雷霆	грім
趨勢	тренд
後代	походити
後代	offspring
後代	нащадки
變動	зміни
時光	тайм
時光	час
保衛	захищатися
保衛	захищають
保衛	захисти
爛	гнилі
鞍	сідло
北極	arctic
變換	перетворення
變換	перетворити
變換	перетворення
變換	трансформація
變換	перетворення
年紀	віці
年紀	вік
年紀	ера
年紀	доба
花費	витрати
花費	видатки
花費	витрачено
花費	витрачений
花費	провести
花費	проводять
花費	витратити
花費	витрачає
花費	проводить
岐阜	ґіфу
戈爾	гор
瓦特	ват
瓦特	watts
聊天	балачки
聊天	спілкування
聊天	балачки
聊天	чат
漂亮	прекрасні
漂亮	красивий
漂亮	красива
漂亮	красиві
歡	хуань
災難	катастрофа
災難	катастрофа
災難	катастрофи
災難	катастрофи
與此同時	тимчасом
三角洲	дельта
三角洲	delta
媒介	медіа
媒介	носії
媒介	носій
媒介	мультимедіа
媒介	змі
媒介	середній
媒介	носій
媒介	середня
媒介	середні
民事	цивільно
民事	цивільний
民事	громадянська
叔叔	дядько
叔叔	дядечко
叔叔	дядя
棉花	коттон
棉花	бавовна
外星人	чужий
外星人	прибульці
外星人	чужинців
外星人	прибульці
外星人	прибульців
邪惡	зла
邪惡	злом
邪惡	evil
邪惡	зло
趾	металевим
業界	галузь
業界	галузі
業界	індустрія
業界	промисловість
少校	мажор
少校	майор
預言	пророцтво
溫帶	помірні
肺	легені
肺	легені
製片	виготовлено
製片	виробник
製片	продюсер
廣播電台	радіо
廣播電台	рації
合適	підходить
故鄉	батьківщина
假名	псевдонім
