மற்றும்	та
குளோனிங்	клонування
எலினா	олена
எலினா	елена
லாசன்	лоусон
நியூரம்பெர்க்	нюрнберг
சமர்ப்பிக்கும்	відправки
சமர்ப்பிக்கும்	надсилання
வனத்தை	зосередитись
கோமி	комі
டெல்லா	делла
படியுங்கள்	прочитайте
படியுங்கள்	читати
படியுங்கள்	прочитані
படியுங்கள்	читайте
படியுங்கள்	прочитати
படியுங்கள்	читання
சிந்த்	сінд
விகுதிகள்	суфікси
பதிவகங்கள்	регістри
சைனஸ்	затока
அஸ்தானா	астана
டாஃப்ட்	тафт
ஆஃப்செட்	зміщення
ஆஃப்செட்	зсув
ஆஃப்செட்	відступ
கீஃப்	keef
பெஞ்ச்	лавці
பெஞ்ச்	лавка
புனைவியம்	романтизм
பூளை	ревінь
படித்தது	прочитайте
படித்தது	читати
படித்தது	прочитані
படித்தது	читайте
படித்தது	прочитати
படித்தது	читання
படித்தது	вчився
படித்தது	вивчав
படித்தது	вивчила
படித்தது	навчався
சுமோ	сумо
மூடகம்	мантії
தடுத்துக்	біди
தாராண்மையியம்	лібералізм
என்ரிக்	енріке
தேடுகிறது	пошук
வாங்கியுள்ளார்	платні
வாங்கியுள்ளார்	придбаний
யமஹா	yamaha
மனஅழுத்தம்	стрес
மைனஸ்	мінус
புனிதமானது	святе
புனிதமானது	священна
புனிதமானது	священні
பேட்டிங்	бити
சுகாதாரத்தை	гігієна
சுகாதாரத்தை	гігієни
உரூசோ	руссо
அயனம்	сонцестояння
தத்துவவாதியான	коген
ஊதுபத்தி	пахощі
மெர்லின்	мерлін
நெடுவரிசை	колонка
நெடுவரிசை	стовпчик
நெடுவரிசை	колона
நெடுவரிசை	стовпчиками
நெடுவரிசை	колонки
நெடுவரிசை	стовпчиків
நெடுவரிசை	стовпчики
சகோ	брате
சகோ	бро
சஸ்காச்சுவான்	саскачеван
சாபர்	джафар
தேடப்பட்ட	шукали
புனைப்பெயர்கள்	псевдоніми
நன்கொடைகளை	пожертви
விவ்	вів
விளம்பரப்படுத்தல்	реклама
ஃபின்	фінн
நோவாக்	новак
நிலுவை	очікуванні
நிலுவை	очікує
நிலுவை	очікується
நிலுவை	затримані
டெய்சி	дейзі
செர்ரோ	серро
சியரா	сьєрра
செச்சினியா	чечні
வறுத்தல்	смажать
ஐன்	ен
ஐன்	айн
கிரனாடா	гренада
டன்லப்	данлоп
