から	از
オーフス	آرهوس
ゲストハウス	مهمانسرا
ゲストハウス	مهمانخانه
ノルディック	نوردیک
ヤム	یام
グアドループ	گوادلوپ
ワカメ	جلبک
コマース	بازرگانی
コマース	تجارت
ダフィー	دافی
シェラトン	شرایتون
チロシン	تیروزین
アヴェンジャー	اونجر
ヴォロネジ	وورونژ
ローディ	لودی
ゴーディ	گوردی
バーベル	باربل
借受	بدهکاران
プライマリ	ابتدایی
プライマリ	اصلی
プライマリ	اولیه
バーロウ	بارلو
コルセア	کرسر
リッパー	درنده
腹膜	صفاق
ヘラー	هلر
グラード	گراد
セロリ	کرفس
タイピング	تحریر
タイピング	تایپ
スービック	سوبیک
グローヴァー	گلاور
シルヴァン	سیلوین
モーグ	موگ
コロニア	کلونیا
パーマネント	پایدار
パーマネント	همیشگی
パーマネント	دائم
パーマネント	دائمی
パーマネント	دایمی
パーマネント	دایم
イグアナ	ایگوانا
サイフォン	سیفون
ブロンソン	برانسون
スミルノフ	اسمیرنوف
じゅうたん	فرش
じゅうたん	موکت
じゅうたん	قالی
じゅうたん	قالیچه
チェット	چت
アモルファス	امورف
イシュタル	ایشتار
スヴォーロフ	سوورف
ゾディアック	زودیاک
養蜂	زنبورداری
せん断	چیدن
せん断	برشی
せん断	چیدن
組込み	تعبیه
クリスタ	کریستا
バレッタ	والتا
パトラ	پاتراس
アギーレ	آگیره
グッチ	گوچی
サヘル	sahel
セレーナ	سلنا
ハマグリ	صدف
イメージング	تصویربرداری
後回し	تعویق
ハウスドルフ	هاسدورف
アモール	amor
アモール	آمور
メイベル	مابل
メイベル	میبل
ヴェルチェッリ	ورسلی
ノヴォ	نوو
ベグ	التماس
メルクス	مرکس
エストロゲン	استروژن
アウトブレイク	شیوع
好き嫌い	ناخنک
オーツ	اوتس
ボーモント	بومانت
フロジノーネ	فروزینونه
ギャツビー	گتسبی
ラサール	لاسال
ポワティエ	پواتیه
サモラ	سامرا
パンティー	شورت
パンティー	شلوارک
ホイト	هویت
ハーシュ	هرش
パラフィン	پارافین
雑穀	ارزن
求む	میخواستند
求む	خواست
コッド	cod
狂犬病	هار
狂犬病	هاری
ミュール	قاطر
マリエッタ	ماریتا
ロキ	لوکی
関心事	نگرانی
お出かけ	تفرج
ボック	باک
スヴェトラーナ	اسوتلانا
ビッチ	جنده
ベニス	ونیز
ジャッキ	جک
トスカ	توسکا
サシャ	ساشا
ターバン	عمامه
かき氷	تراشیده
アイダ	آیدا
アイダ	ایدا
ベネチア	ونیز
プロモ	promo
ベジタリアン	گیاهخوار
ベジタリアン	vegetarian
坐禅	ذاذن
鉱夫	معدنچی
甘利	اماری
ブエノ	بوئنو
ノルベルト	نوربرت
プルゼニ	پلزن
ボニータ	بونیتا
ピーボディ	پیبادی
アントニン	آنتونن
気管支炎	برونشیت
ジーノ	جینو
ガイガー	گایگر
牡蠣	صدف
ヤニック	یانیک
シャピロ	شاپیرو
ハオ	هاو
ホッジス	هاجز
ユール	یول
ケチャップ	کچاپ
スイフト	سوئیفت
ボーズ	بوز
トーテム	توتم
スペンス	اسپنس
ヴェルダン	وردن
干ばつ	خشکسالی
エアフルト	ارفورت
ヤウンデ	یائونده
エクスペリエンス	تجارب
エクスペリエンス	تجربه
エクスペリエンス	تجربیات
エクスペリエンス	تجربه
スキッド	اسکید
ルーラー	حاکم
ルーラー	فرمانروایان
ルーラー	حاکمان
ルッソ	روسو
スレブレニツァ	سربرنیتسا
ティリー	تیلی
ホスピス	آسایشگاه
アカプルコ	آکاپولکو
みにくい	زشته
みにくい	زشتی
みにくい	زشت
ルベン	روبن
キア	کیا
エミュレート	تقلید
持久力	استقامت
ウェルギリウス	ویرجیل
ウィテカー	ویتاکر
無神論者	آتئیست
マゼンタ	زرشکی
マゼンタ	سرخابی
排尿	pee
ニュートラル	بیطرف
ニュートラル	خنثی
船出	بادبان
ブイヨン	آبگوشت
アカバ	عقبه
パーシヴァル	پرسیوال
ジュリエッタ	جولیتا
シェリフ	کلانتر
エルビス	الویس
グラディス	گلادیس
裏庭	حیاط
ドゥブロヴニク	دوبروونیک
レニウム	رنیوم
ティト	تیتو
コドン	کودون
マグナス	ماگنوس
オイディプス	اودیپ
アスピリン	آسپرین
ガラクトース	گالاکتوز
メトカーフ	متکالف
モップ	جاروی
バハードゥル	بهادر
メラネシア	ملانزی
カジキ	مارلین
イルマ	ایرما
ピカール	پیکارد
けいれん	پیچه
旅程	سفرنامه
フロッピー	فلاپی
先入観	تعصب
ブラウザー	مرورگرهای
ブラウザー	مرورگر
マチェラータ	ماچراتا
カルバート	کالورت
ケレス	سرس
電離層	یونوسفر
レオニダス	لئونیداس
ナプキン	دستمال
扁桃	لوزه
アディ	دیود
リテラル	لفظی
ゆるい	شل
ゆるい	شُل
ジョルダーノ	جوردانو
カロテン	کاروتن
バッテリ	باطری
バッテリ	باتری
クロンシュタット	کرونشتات
ヒステリー	هیستری
ターニャ	تانیا
コゼンツァ	کزنتزا
ロンバルディ	لومباردی
エリヤ	الیاس
エリヤ	الایژا
黒曜石	ابسیدین
ギルガメシュ	گیلگمش
オウル	اولو
マイニンゲン	ماینینگن
オラフ	الاف
オラフ	اولاف
アリゲーター	تمساح
伝奏	دنسو
ケルマーン	کرمان
リレーション	روابط
アンタレス	آنتارس
ご馳走	ظرافت
ロスコー	راسکو
ニーマン	نیمن
アデノシン	آدنوزین
ウィルトシャー	ویلتشر
アジャクシオ	آژاکسیو
エクイティ	عدل
エクイティ	انصاف
ペネロペ	پنلوپه
類義語	مترادف
スラグ	ذغال
羨望	حسد
羨望	غبطه
羨望	رشک
デュアン	دواین
痛風	نقرس
バリモア	باریمور
コスモポリタン	cosmopolitan
ザカリー	زکری
ロッコ	روکو
切り取り	بریدن
切り取り	قطع
切り取り	برش
切り取り	کات
切り取り	برش
二日酔い	خماری
割賦	قسط
ヤヌス	جانوس
アルカトラズ	آلکاتراز
雄鶏	خروس
パソ	پاسو
タリウム	تالیوم
アシュランド	اشلند
スウィンドン	سوئیندون
しっとり	مرطوب
リモージュ	لیموژ
シナイ半島	سینا
シナイ半島	سینای
脾臓	طحال
スケジューリング	زمانبندی
クッシング	کوشینگ
根気	صبور
根気	شکیبایی
根気	صبر
スポケーン	اسپوکن
ドゥアラ	دوآلا
裸子植物	بازدانگان
アーヴ	ایرو
ジャグリング	تردستی
グラビティ	گرانشی
グラビティ	جاذبه
グラビティ	گرانش
デコーダ	گشا
マイクロフィルム	میکروفیلم
ダウニング	داونینگ
オクトパス	اختاپوس
ショーツ	شلوارک
バナト	banat
トリートメント	درمانش
トリートメント	معالجه
トリートメント	درمان
トリートメント	درمانهای
ノロドム	نوردوم
ゴッサム	گاتهام
スレート	اسلیت
ファイリング	بایگانی
シャイフ	شیخ
ビシュケク	بیشکک
ウインチ	وینچ
段違い	پارالل
ジョゼフィーヌ	جوزفین
聴聞	شنوایی
ティアナ	تیانا
にんにく	سیر
イサク	ایزاک
イサク	اسحاق
イサク	اسحق
イサク	آیزاک
ミクローシュ	میکلوش
ダー	dah
注射器	سرنگ
エレーラ	هررا
カリム	karim
カリム	کریم
青白い	کمرنگ
デューン	dune
重荷	سربار
重荷	باری
バルサ	بالسا
対流圏	تروپوسفر
アキュラ	آکیورا
ゴル	گل
ゴル	gol
タリー	تالی
ナーセル	ناصر
アラニン	آلانین
つま先	انگشت
つま先	انگشت
テトラ	تترا
ストライサンド	استرایسند
マーチャント	بازرگانی
マーチャント	تاجر
マーチャント	بازرگان
エウリピデス	اوریپید
ディーバ	دیوا
レアリティ	نادره
七面鳥	ترکیه
七面鳥	ترکی
七面鳥	بوقلمون
カプラン	کاپلان
ディプロマ	دیپلم
顕宗	کنزو
ヴッパータール	ووپرتال
フォッジャ	فوجیا
シイタケ	شیتاکه
セジウィック	سجویک
ジュバ	جوبا
バルフ	بلخ
ミュート	لاله
ミュート	لال
ミュート	بیصدا
ギルマン	گیلمان
牧草	چراگاه
牧草	چراگاه
白目	سفیدها
サイテーション	استناد
ヒラメ	بریل
ヒラメ	کفشک
スベトラーナ	اسوتلانا
アブジャ	آبوجا
グレタ	گرتا
当惑	شرمساری
当惑	خجالت
当惑	سرگشته
セキュア	ایمن
セキュア	امن
ベッセル	بسل
イントレピッド	اینترپید
マハーバーラタ	مهاباراتا
蘇州市	سوژو
ディンゴ	دینگو
フォルカー	فولکر
ダンナ	همسر
ダンナ	شوهر
ダンナ	شوهری
ダンナ	شوهرش
歯ブラシ	مسواک
歯ブラシ	مسواک
イレーネ	آیرین
イレーネ	ایرن
イレーネ	ایرین
トラバース	پیمودن
アキレウス	آشیل
メデジン	مدلین
モズレー	موزلی
モズレー	ماسلی
イグニッション	احتراق
イグニッション	اشتعال
創造力	خلاقیت
エスペランサ	اسپرانزا
ブランディング	برندسازی
ロザリンド	روسالیند
マディーナ	مدینا
マディーナ	مدینه
マッジョーレ	ماجیوره
ヒッグス	هیگز
オチョア	اوچوآ
アーバナ	ربنا
タイニー	تاینی
タイニー	ریز
プントランド	پانتلند
スラヴォニア	slavonia
ゴット	gott
サンダ	ساندا
ファンタ	فانتا
ニコロデオン	نیکلودئون
クリチバ	کوریتیبا
リアーナ	ریانا
胸骨	جناغ
アーティファクト	آثار
ギボンズ	گیبونز
血腫	هماتوم
フエゴ	فوئگو
レシート	رسید
カロ	کارو
ベニテス	بنیتز
モウリーニョ	مورینیو
チャージャー	شارژر
ビオラ	ویولا
ビオラ	بنفشه
ガーリック	سیر
スレーター	اسلاتر
スレーター	اسلیتر
ヴィエイラ	ویرا
カッパドキア	کاپادوکیه
テルメ	ترمه
エトナ	اتنا
値引き	کسر
値引き	استنتاج
イーガン	اگان
ペンチ	انبردست
アンテロープ	آنتلوپ
あっせん	میانجی
あっせん	میانجیگری
アルギニン	آرژینین
カゼルタ	کسرتا
ベネヴェント	بنونتو
アナコンダ	آناکوندا
アマリリス	آماریلیس
情状	شرایطی
情状	شرایط
コンロ	اجاق
カサス	کاساس
蹄鉄	نعل
ディオール	دیور
臆病者	بزدل
臆病者	ترسو
ポカホンタス	پوکاهانتس
フュルト	فورت
プリマヴェーラ	پریماورا
ジリナ	ژیلینا
ジェル	ژل
モーム	موآم
楔形文字	میخی
カリマンタン	کالیمانتان
相賀	ایگا
ケスラー	کسلر
カスタード	فرنی
テオドラ	تئودورا
ヒラー	هیلر
イェーツ	ییتس
イェーツ	یتس
ルビジウム	روبیدیم
マホガニー	ماهون
ルジャンドル	لژاندر
コーツ	زره
コーツ	پالتو
ザポリージャ	زاپروژیا
フィゲロア	فیگوئرا
ヒステリック	عصبی
プロレタリアート	پرولتاریا
アシュフォード	اشفورد
アピア	آپیا
メーガン	مگان
アルクマール	آلکمار
ファクス	دورنگار
ファクス	فکس
タンブラー	تامبلر
コンスタンツ	کنستانتس
バジリスク	باسیلیسک
ドゥシャンベ	دوشنبه
ホウ	پانگ
ホウ	پنگ
ヴィダル	ویدال
ヴァルハラ	والهالا
パロマ	پالوما
サリナス	سالیناس
与兵衛	یوهی
ウスター	ووستر
モリアーティ	موریارتی
エクスポート	صادرات
エクスポート	صادرات
メロウ	ملو
凍傷	سرمازدگی
ニキビ	آکنه
イシス	مطلب
イシス	isis
マディ	مدی
キオスク	کیوسک
キオスク	دکه
キオスク	باجه
ウィロー	ویلو
継父	ناپدری
フィアンセ	نامزد
ジョス	جاس
トルドー	ترودو
アスパラガス	مارچوبه
取り外す	جداسازی
ジョルディ	جوردی
スカボロー	اسکاربورو
マーガリン	مارگارین
エバン	ایوان
エバン	اوان
声門	glottal
アフロディーテ	آفرودیته
シュタージ	اشتازی
長沙市	چانگشا
ゴドゥノフ	گودونوف
アロンゾ	آلونزو
ブロウ	ترکیدن
イダ	آیدا
イダ	ایدا
腹膜炎	پریتونیت
タンニン	تانن
空っぽ	خالی
空っぽ	تهی
レスナー	لزنر
スーズダリ	سوزدال
サワー	ترش
後天性	بدست
後天性	اکتسابی
遊び心	بازیگوش
ガーンジー	گرنزی
サバーハ	صباح
インターフェロン	اینترفرون
アシュケナジム	اشکنازی
ヘルムホルツ	هلمهولتز
差出人	فرستنده
パプリカ	پاپریکا
ディキシー	دیکسی
デコ	دکو
エルチェ	الچه
スパナ	آچار
レディオヘッド	ردیوهد
スタビライザー	پایدارکننده
