اتھاہ	mély
مُنتج	következtetés
مُنتج	következtetések
مُنتج	kötött
مُنتج	megkötött
مُنتج	következmény
مُنتج	következménye
مُنتخب	döntés
مُنتخب	választás
مُنتخب	kiválasztási
مُنتخب	válogatás
مُنتخب	kiválasztás
مُنتخب	kijelölés
مُنتخب	ritka
مُنتخب	kivonatok
مُنتخب	kivonat
مُنتخب	kijelölt
مُنتخب	kiválasztva
مُنتخب	kiválasztott
مُنتخب	választott
مُنتخب	kiválasztottak
مُنتخب	kiválasztott
منتر	tanácsadás
منتر	tanácsok
منتر	tanács
منتر	tanácsot
منتر	bűbáj
منتر	varázsige
منتر	varázslat
منتر	tanácsadás
منتر	tanácsok
منتر	tanács
منتر	tanácsot
منتر	mantra
منتر	báj
منتری	mágus
منتری	varázsló
منتری	bűvész
منتری	tanácsadó
منتری	miniszter
منتری	tanácsadó
منتری	varázsló
مُنتشر	terjed
مُنتظر	várt
مُنتظر	várta
مُنتظر	várt
مُنتظر	várható
مُنتظِر	vár
مُنتظِر	várakozás
مُنتظِر	várunk
مُنتظِر	várok
مُنتظِم	menedzser
مُنتظِم	vezető
مُنتظِم	kezelő
مُنتظِم	igazgató
مُنتظِم	főfelügyelő
مُنتفع	élvezi
مُنتفع	élvezem
مُنتفی	megsemmisült
مُنتفی	elpusztult
مُنتفی	elpusztította
مُنتفی	elutasított
مُنتفی	elutasítva
مُنتفی	elutasította
مُنتقش	domborított
مُنتقش	nyomtatott
مُنتقش	nyomott
مُنتقل	elidegenedett
مُنتقل	szállított
مُنتقل	átadott
مُنتقلی	átvitel
مُنتقلی	áthelyezés
مُنتقلی	transzfer
مُنتقم	bosszúálló
مُنتہا	gól
مُنتہا	cél
مُنتہا	következtetés
مُنتہا	következtetések
مُنتہا	befejezés
مُنتہا	vége
مُنتہا	vég
مُنتہی	gyakorlott
مُنتہی	jártas
مُنتہی	tanult
مُنتہی	megtanult
مُنتہی	tanultam
منجدھار	vihar
مُنجذب	felszívódik
مُنجذب	felszívódott
منجلاب	elsüllyed
مُنجلی	makulátlan
مُنجلی	feltűnő
مُنجلی	tiszta
مُنجلی	clean
مُنجلی	látszólagos
مُنجِّم	asztrológus
مُنجمد	fagyasztva
مُنجمد	fagyott
مُنجمد	fagyasztott
مُنجمد	tömör
مُنجمد	szilárd
مُنجمد	szett
مُنجمد	set
مُنجمد	beállítva
مُنجمد	forgatás
مِنجنیق	katapult
منجھ	középre
منجھ	közép
منجھ	középső
منجھ	bölény
منجھ	bivaly
منجھ	buffalo
منجھ	központi
مٚنجھا	mosott
منجھلا	közbenső
منجھلا	köztes
منجھلا	középre
منجھلا	közép
منجھلا	középső
منجھولا	közbenső
منجھولا	köztes
منجھولا	középre
منجھولا	közép
منجھولا	középső
منچ	színpad
منچ	színpadon
منچ	platform
منچ	széket
منچ	szék
منچلا	merész
منچلا	bátor
مُنحرِف	áruló
مُنحرِف	lázadó
مُنحرِف	megfordult
مُنحرِف	fordult
مُنحرِفی	lázadó
مُنحصِر	limited
مُنحصِر	limitált
مُنحصِر	korlátozott
مُنحصِر	korlátolt
مُنحنی	vékony
مُنحنی	sovány
مُنحنی	görbe
مُنحنی	ferde
مُنحنی	sovány
منحُوس	sajnálatos
منحُوس	szerencsétlen
منحُوس	szerencsétlen
مندا	enyhe
مندا	tompa
مندا	unalmas
مندا	nyugodt
مندا	laza
مندا	dim
مندا	homály
مندا	beteg
مندا	lapos
مندا	lakás
مندا	sík
مندا	gyengéd
مندا	szelíd
مندا	olcsó
مندا	bad
مندا	rosz
مندا	rossz
مندا	enyhe
مندا	tompa
مندا	unalmas
مندا	nyugodt
مندا	laza
مندا	dim
مندا	homály
مندا	beteg
مندا	lassú
مندا	lassan
مندا	lapos
مندا	lakás
مندا	sík
مندا	gyengéd
مندا	szelíd
مندا	olcsó
مندا	bad
مندا	rosz
مندا	rossz
مُندا	bezárt
مُندا	zárva
مُندا	zárt
مُندرِج	bevitt
مُندرِج	belépett
مُندرِج	beléptem
مُندرِج	lépett
مُندرِج	rögzített
مُندرِج	rögzítve
مُندرِج	regisztrált
مُندرِج	nyilvántartott
مُندرِجہ	megírva
مُندرِجہ	írásbeli
مُندرِجہ	írta
مُندرِجہ	írott
مُندرِجہ	nyomtatott
مُندرِجہ	nyomott
مُندرِجہ	említett
مُندرِس	ősi
مُندرِس	ős
مُندرِس	ókori
مُندرِس	idős
مُندرِس	régit
مُندرِس	régi
مُندرِس	öreg
مُندرِس	régiek
مُندری	gyűrűt
مُندری	gyűrűvel
مُندری	ring
مُندری	gyűrű
مُندری	gyűrűs
مُندری	fülbevaló
مندُوب	megbízott
مندُوب	reprezentatív
مندُوب	képviselő
مندی	tompa
مندی	unalmas
مندی	dim
مندی	homály
مندی	lassú
مندی	lassan
مندی	olcsó
مُنڈ	főnök
مُنڈ	borotvált
مُنڈ	kopasz
منڈپ	bower
منڈپ	templom
منڈپ	szentély
منڈپ	temploma
منڈپ	temple
منڈل	gömb
منڈل	kör
منڈل	kört
منڈل	gömb
منڈل	kerület
منڈل	kerülete
منڈلانا	lebegő
منڈلی	gyülekezet
منڈلی	nyáj
منڈلی	közgyűlés
منڈلی	gyűlés
منڈلی	szerelvény
منڈلی	szekta
منڈلی	templom
منڈلی	szentély
منڈلی	temploma
منڈلی	temple
منڈوا	pavilon
منڈوا	sátor
منڈوا	bower
منڈی	piac
منڈی	piaci
منڈی	market
منڈی	mart
مُنڈی	haj
مُنڈی	szőr
مُنڈی	özvegy
مُنڈی	özvegye
مُنڈی	fejet
مُنڈی	fej
مُنڈی	fejét
مُنڈیا	özvegy
مُنڈیا	özvegye
مُنڈیا	fejet
مُنڈیا	fej
مُنڈیا	fejét
مُنڈیا	nob
مُنڈیر	mellvéd
منڈھنا	pergamen
منڈھنا	dob
منڈھنا	papír
منزِل	rendeltetési
منزِل	cél
منزِل	house
منزِل	ház
منزِل	házon
منزِل	színpad
منزِل	színpadon
منزِل	fogadó
منزِل	inn
منزِل	szálló
منزِل	tartózkodási
منزِل	lakóhely
منزِلت	állomás
منزِلت	pályaudvar
منزِلت	méltóság
منزِلت	rang
منزِلت	rangja
منزِلت	állapot
منزِلت	státusz
منزِلہ	állomás
منزِلہ	pályaudvar
منزِلہ	méltóság
مُنزوی	félreeső
مُنزوی	remete
مُنزوی	remete
مُنزّہ	makulátlan
مُنزّہ	tisztán
مُنزّہ	tiszta
مُنسرح	könnyű
مُنسرح	egyszerű
مُنسرح	szimpla
مُنسلک	csatolt
مُنسلک	csatolva
مُنسلک	menetes
منسوب	jegyesek
منسوب	szövetséges
منسوج	szőtt
منسوخ	törölve
منسوخ	törölt
منسوخ	lemondás
منسوخی	eltörlése
منسوخی	törlés
منسوخی	eltörlése
منسوخی	törlés
منِش	temperamentum
منِش	vágy
منِش	jelleg
منِش	természet
منِش	kívánom
منِش	kívánság
منِش	bárcsak
منِش	lélek
منِش	soul
منِش	lelkem
منِش	lelked
منِش	szívem
منِش	szívvel
منِش	szív
منِش	elme
منُش	ember
منُش	emberi
منُش	férfi
منُش	ember
منُش	férje
منُش	férjem
منُش	férj
منشا	objektum
منشا	tárgy
منشا	eredetű
منشا	eredet
منشا	eredete
منشا	származás
منشا	forrás
منشا	dizájn
منشا	tervezési
منشا	design
منشا	tervezés
منشا	drift
منشا	tenor
منشا	motiváció
منشا	indíték
مُنشآت	írások
مُنشآت	kiadványok
مِنشار	ventilátor
مِنشار	rajongó
مِنشار	fan
مِنشار	fanni
مِنشار	láttam
مِنشار	látta
مِنشار	fűrész
مُنشرح	frissen
مُنشرح	friss
مُنشرح	nyitva
مُنشرح	boldogság
مُنشرح	boldog
منشور	szétszórt
منشور	charta
منشور	alkotmány
منشور	jogszabályok
منشور	jog
منشور	jogszabály
منشور	törvény
منشور	kiáltvány
منشور	szétszórt
منشور	charta
منشور	alkotmány
منشور	prism
منشور	jogszabályok
منشور	jog
منشور	jogszabály
منشور	törvény
مُنشی	írnok
مُنشی	író
مُنشی	hivatalnok
مُنشی	titkárnő
مُنشی	titkár
مُنشّی	kábítószer
مُنشّی	gyógyszer
مُنشّی	drogok
مُنشّی	drog
منصب	poszt
منصب	posta
منصب	post
منصب	bejegyzést
منصب	bejegyzésre
منصب	bejegyzés
منصب	méltóság
منصب	hivatal
منصب	iroda
منصبی	hivatalos
منصبی	tisztviselő
مُنصرِف	induló
مُنصرِم	menedzser
مُنصرِم	vezető
مُنصرِم	kezelő
مُنصرِم	igazgató
مُنصرِم	adminisztrátor
مُنصرِم	ügyvezető
مُنصرِم	ügyintéző
مُنصرِم	tisztviselő
مُنصرِمی	adminisztráció
مُنصرِمی	közigazgatás
مُنصرِمی	ügyintézés
مُنصرِمی	igazgatás
مُنصِف	csak
مُنصِف	judge
مُنصِف	bíró
مُنصِف	méltányos
مُنصِفانہ	meglehetősen
مُنصِفانہ	vásár
مُنصِفانہ	korrekt
مُنصِفانہ	tisztességes
مُنصِفانہ	fair
مُنصِفانہ	igazságos
مُنصِفانہ	méltányos
مُنصِفی	részvény
مُنصِفی	tőke
مُنصِفی	igazságszolgáltatás
مُنصِفی	igazság
منصوب	letelepedett
منصوب	kijelölt
منصوب	kinevezett
منصوب	rögzített
منصوب	fix
منصوب	rögzítve
منصوب	jelöltek
منصوب	jelölt
منصوبہ	terv
منصوبہ	projekt
منصوبہ	project
منصوبہ	séma
منصوبہ	dizájn
منصوبہ	tervezési
منصوبہ	design
منصوبہ	tervezés
منصوبہ	terv
منصوبہ	projekt
منصوبہ	project
منصوبہ	séma
منصوبیا	tervező
منصور	diadalmas
منصور	segített
منصور	segítettek
منصور	győzedelmes
منصوص	bejelentett
مُنضبِط	szabályozott
مُنضبِط	eltökélt
مُنضبِط	határozott
مُنضبِط	meghatározott
مُنضبِط	meghatározva
مُنضبِط	kialakult
مُنضبِط	alakított
مُنضبِط	alakult
مُنضبِط	formális
مُنضبِط	kompakt
مُنضبِط	tömör
مُنضبِط	ellenőrzött
مُنضِج	emésztési
مُنضِج	emésztőrendszeri
مُنطبع	alárendelt
مُنطبع	alázatos
مُنطبع	alávetett
مُنطبع	edzett
مُنطبع	képzett
مُنطبع	kiképzett
مُنطبع	nyomtatott
مُنطبع	nyomott
مُنطبِق	alkalmazandó
مُنطبِق	alkalmazható
مُنطبِق	még
مُنطبِق	illő
مُنطفی	kihaltak
مُنطفی	kihalt
منطِق	érvelés
منطِق	logika
منطِق	logikai
منطِق	diskurzus
مِنطقہ	övezet
مِنطقہ	zóna
منطوق	beszélt
مُنطوی	komplikált
مُنطوی	bonyolult
مُنطوی	hengerelt
منظر	táj
منظر	megtekintés
منظر	kilátás
منظر	nézet
منظر	látványosság
منظر	táj
منظر	megtekintés
منظر	kilátás
منظر	nézet
منظر	díszlet
منظر	táj
منظر	látványosság
منظر	jelenet
مُنظّم	rendezett
مُنظّم	szervezett
مُنظّم	united
مُنظّم	egyesült
منظور	nyújtott
منظور	elfogadhatónak
منظور	elfogadható
منظور	elfogadva
منظور	elfogadott
منظور	elfogadta
منظور	kedvelt
منظور	kedvelte
منظور	kedvel
منظور	tetszett
منظور	tervezett
منظور	szándékolt
منظور	engedélyezett
منظور	jóváhagyott
منظوری	jóváhagyás
منظوری	jóváhagyási
منظوری	engedélyezés
منظوری	engedély
منظوری	engedélyt
منظوری	jogosultság
منظوری	ratifikációs
منظوری	jóváhagyás
منظوری	jóváhagyási
منظوری	engedélyezés
منظوری	szankció
منظوری	szankciók
منظوری	engedély
منظوری	engedélyt
منظوری	jogosultság
منظوری	ratifikációs
منظومات	verseket
منع	tilos
منع	tiltott
منع	tilos
منع	tiltott
مُنعدِم	kihaltak
مُنعدِم	kihalt
مُنعدِم	megsemmisült
مُنعدِم	elpusztult
مُنعدِم	elpusztította
مُنعدِم	vesztett
مُنعدِم	elveszett
مُنعدِم	lost
مُنعطِف	figyelmes
مُنعقِد	végrehajtott
مُنعقِد	elvégzett
مُنعقِد	döntetlen
مُنعقِد	kötve
منعقدکرنا	szervezni
منعقدکرنا	ünneplés
منعقدکرنا	ünnepelni
منعقدکرنا	szervezni
منعقدکرنا	ünneplés
منعقدکرنا	ünnepelni
مُنعکِس	fordított
مُنعکِس	fordított
مُنِعم	bőkezű
مُنِعم	nagylelkű
مُنِعم	liberális
مُنِعم	gazdag
مُنِعم	gazdagok
مُنِعم	rich
مُنِعم	jótevő
مُنِعم	gazdagok
مُنغّص	sötét
مُنغّص	boldogtalan
مُنغّص	elégedetlen
مُنغّص	depressziós
مُنغّص	nyomott
منفذ	nyílás
منفذ	lyuk
منفذ	gödör
منفذ	kilépés
منفذ	kilépő
منفذ	kijárat
منفذ	átjáró
مُنفرِج	nyitva
مُنفرِج	széles
مُنفرِج	boldogság
مُنفرِج	boldog
مُنفرِد	szét
مُنفرِد	különálló
مُنفرِد	elkülönített
مُنفرِد	külön
مُنفرِد	egyedül
مُنفرِد	egyedülálló
مُنفرِد	páratlan
مُنفرِد	egyedi
مُنفصِل	levált
مُنفصِل	osztva
مُنفصِل	megosztott
مُنفصِل	megosztva
مُنفصِل	külön
منفعت	profit
منفعت	haszon
منفعت	nyereség
منفعت	előny
منفعت	nyereség
منفعت	haszon
منفعت	előny
مُنفعِل	bűnbánó
مُنفعِل	szégyellem
مُنفک	elidegenedett
مُنفک	külön
منفی	elutasított
منفی	elutasítva
منفی	elutasította
منفی	pusztító
منفی	elutasított
منفی	elutasítva
منفی	elutasította
منفی	negatív
منفی	mínusz
منفی	pusztító
مُنقاد	alárendelt
مُنقاد	alázatos
مُنقاد	alávetett
مُنقاد	tanulékony
مُنقاد	engedelmes
مُنقاد	puha
مُنقاد	lágy
مِنقار	csőre
مِنقاش	csipesz
منقبت	erény
منقبت	képesség
منقبت	képességek
منقبت	dicsőség
مُنقبِض	elégedetlen
مُنقبِض	boldogtalan
مُنقبِض	elégedetlen
مُنقّح	finomított
مُنقّح	kifinomult
مُنقّح	korrigált
مُنقّح	javított
مُنقسِم	elosztva
مُنقسِم	elosztott
مُنقسِم	osztott
مُنقسِم	osztva
مُنقسِم	megosztott
مُنقسِم	megosztva
مُنقسِم	titkosított
مُنقسِم	titkos
مُنقّش	festett
مُنقّش	festette
مُنقّش	festve
مُنقّش	nyomtatott
مُنقّش	nyomott
منقصت	veszteségek
منقصت	veszteség
منقصت	levonás
منقصت	sértés
منقصت	értékcsökkenés
مُنقضی	elkészült
مُنقضی	befejezett
مُنقضی	kész
مُنقضی	elmúlt
مُنقضی	múlt
مُنقضی	múltbeli
مُنقضی	lejárt
مُنقضی	befejeződött
مُنقضی	elkészült
مُنقضی	befejezett
مُنقطِع	elkészült
مُنقطِع	befejezett
مُنقطِع	kész
مُنقطِع	kihaltak
مُنقطِع	kihalt
مُنقطِع	megszűnt
مُنقطِع	kikapcsolták
منقل	tűzhely
منقل	sütő
منقل	kandalló
منقل	rácsot
مُنقلِب	fordított
مُنقلِب	megváltozott
مُنقلِب	változott
مُنقلِب	átalakított
مُنقلِب	átváltozott
منقُوش	festett
منقُوش	festette
منقُوش	festve
منقُوش	nyűgözve
منقُول	összefüggő
منقُول	kapcsolódó
منقُول	rokonok
منقُول	rokon
منقُول	kapcsolatban
منقُول	átirat
منقُول	jelentett
منقُول	bejelentett
منکا	rózsafüzér
منکا	gyöngy
مُنکر	tilos
مُنکر	tiltott
مُنکر	megtagadva
مُنکر	elutasítva
مُنکر	tilos
مُنکر	tiltott
مُنِکر	tagadó
مُنکسِر	szelíd
مُنکسِر	megtört
مُنکسِر	törött
مُنکسِر	törve
مُنکسِر	alázatos
مُنکسِر	szerény
مُنکسِر	legyőzte
مُنکسِر	legyőzött
مُنکشف	felfedte
مُنکشف	felfedezte
مُنکشف	felfedezett
منکُوب	nyomorult
منکُوب	nyomorúságos
منگتا	koldus
منگٹ	bokája
منگٹ	boka
منگٹ	csukló
منگٹ	csuklóját
منگَرا	erős
منگَرا	erősek
منگَرا	erőteljes
منگَرا	erős
منگَرا	erőteljes
منگل	boldogság
منگل	boldogságot
منگل	gyönyör
منگل	öröm
منگل	élvezet
منگل	örülök
منگل	jólét
منگل	szerencse
منگل	szerencsés
منگل	jólét
منگل	jóléti
منگل	boldogság
منگل	boldogságot
منگل	gyönyör
منگل	öröm
منگل	élvezet
منگل	örülök
منگل	jólét
منگل	szerencse
منگل	szerencsés
منگل	jólét
منگل	jóléti
منگل	kedd
منگل	kedden
منگلا	bard
منگلا	zenész
منگلا	énekesnő
منگلا	énekes
منگلا	singer
منگلی	diadalmas
منگنی	hitel
منگنی	kölcsön
منگنی	hitel
منگنی	kölcsön
منگول	mongol
منگیتر	vőlegény
منگیتر	vőlegénye
منگیتر	menyasszony
منگیتر	menyasszonya
منم	büszkeség
مُنمُنا	kis
مُنمُنا	kicsik
مُنمُنا	kicsi
منموہن	imádott
منموہن	szeretett
مِنن	kötelezettség
مِنن	kötelezettségek
مِنن	kötelezettségei
مِنن	kötelezettségekkel
منُو	ember
منُو	emberi
منُو	manu
منُو	férfi
منُو	ember
منوا	szívem
منوا	szívvel
منوا	szív
مُنوا	gyermek
مُنوا	gyermeke
مُنوا	gyermekem
مُنوا	gyerek
مُنوا	baba
مُنوا	bébi
مِنوال	mód
مِنوال	mode
مِنوال	üzemmód
مِنوال	szabály
مِنوال	űrlap
مِنوال	forma
مِنوال	formájában
مِنوال	nyomtatvány
منَوتی	elfogadás
منَوتی	biztosítékot
منَوتی	bizonyosság
منَوتی	elégedettség
مُنوّر	megvilágított
مُنوّر	világító
مُنوّر	fényes
مُنوّر	izzó
منورتھ	vágy
منورتھ	objektum
منورتھ	tárgy
منورتھ	célzás
منورتھ	célja
منورتھ	cél
منورنجن	szórakozás
منورنجن	entertainment
منورنجن	szórakoztató
منورنجن	szórakoztatás
منورنجن	élvezet
منورنجن	szabadidő
منورنجن	kikapcsolódás
منوہر	gyönyörű
منوہر	bájos
منوہر	kedves
