और	in
सेंटीमीटर	centimeter
सीने	prsi
सीने	skrinja
घर्षण	trenja
पीट	pete
पीट	piet
बॉबी	bobi
बॉबी	bobby
भित्ति	freska
नरसंहार	masaker
नरसंहार	pokol
नरसंहार	genocid
विचारकों	misleci
बिशप	tekač
बिशप	bishop
बिशप	škof
दुर्भाग्य	žal
संतृप्त	nasičenost
संतृप्त	nasičenih
लैस	lacy
पड़ोस	soseski
पड़ोस	soseska
पड़ोस	soseske
पड़ोस	soseščine
न्यास	fundacija
न्यास	temelj
न्यास	sklad
न्यास	temelje
फोरम	forum
एथेंस	atene
एथेंस	atenah
पूँछ	rep
पूँछ	tail
धीमा	počasno
धीमा	počasen
धीमा	počasi
धीमा	počasneje
धीमा	počasnejši
चिन	brado
चिन	chin
चिन	brada
राज्याभिषेक	kronanje
लड़का	poba
लड़का	deček
लड़का	fant
लड़का	fantek
मनोनीत	nominiran
बॉडी	truplo
बॉडी	body
बॉडी	telesa
बॉडी	telo
संकोच	okleval
पीतल	brass
मुक्केबाजी	boks
उभरा	izbokline
बोतल	steklenica
बोतल	steklenička
बोतल	steklenico
पिस्टन	bat
पिस्टन	batni
पिस्टन	bata
त्रिज्या	polmer
तुम्हारा	tvojo
तुम्हारा	tvoje
तुम्हारा	tvoj
तुम्हारा	tvoji
तुम्हारा	tvoja
सस्ता	ceneno
सस्ता	poceni
सस्ता	ceneje
सस्ता	cenejši
सस्ता	cenejše
सस्ता	cenejša
चेन	chen
चेन	verigo
चेन	verige
चेन	veriga
आर्द्रता	vlaga
आर्द्रता	vlažnost
ऑक्सीकरण	oksidacije
समन्वित	usklajeno
समन्वित	usklajeni
संचिका	datotek
संचिका	datoteke
संचिका	datoteka
संचिका	datoteko
स्पष्टीकरण	pojasnilo
स्पष्टीकरण	obrazložitev
स्पष्टीकरण	razlaga
स्पष्टीकरण	razlage
स्पष्टीकरण	obrazložitev
स्पष्टीकरण	obrazložitve
स्पष्टीकरण	pojasnila
स्पष्टीकरण	pojasnilo
स्पष्टीकरण	razjasnitev
स्पष्टीकरण	pojasnitev
निराश	razočaran
निराश	razočarani
निराश	razočarana
निराश	zgrožen
यूट्यूब	youtube
श्रुति	razkritje
श्रुति	razodetje
यथार्थवादी	realistično
यथार्थवादी	realna
यथार्थवादी	realističen
यथार्थवादी	stvarno
यथार्थवादी	realno
शक्तियाँ	moči
शक्तियाँ	pooblastila
शक्तियाँ	powers
शक्तियाँ	pristojnosti
सान	san
आंकड़ा	podatki
कारखाना	tovarna
कारखाना	tovarno
इब्न	ibn
किम	kim
फलक	desko
फलक	krovu
फलक	deska
फलक	tabla
फलक	deske
फलक	table
फलक	plošča
फलक	pult
फलक	ploščo
फलक	ploskev
स्वर्गीय	nebeško
स्वर्गीय	nebeški
पते	naslovi
मैसाचुसेट्स	massachusetts
ध्वन्यात्मक	fonetična
निपुण	spretni
निपुण	mojster
निपुण	učitelj
ताजिकिस्तान	tadžikistan
मिसाल	parabole
निलंबित	prekinjeno
निलंबित	prekinjena
डार्विन	darwin
बंदूक	pištola
बंदूक	pištolo
कलश	lonec
कलश	travo
जुडी	judy
कंपन	vibracije
कंपन	vibriranje
कंपन	vibracije
कंपन	vibracij
एयरवेज	airways
संतुष्टि	zadoščenje
संतुष्टि	zadovoljstvo
संवेग	zagon
बाघों	tiger
बाघों	tigri
बाघों	tigrov
वंशावली	rodoslovje
रहीम	rahim
निमोनिया	pljučnico
निमोनिया	pljučnica
बचाया	rešeni
बचाया	rešena
एस्टेट	posest
एस्टेट	posestvo
गुरुवार	četrtkih
गुरुवार	četrtek
वॉल्ट	walt
वॉल्ट	trezor
विस्थापित	razseljenih
अयोग्य	neprimerni
अयोग्य	neprimerna
अयोग्य	neprimerne
अयोग्य	neprimeren
जटिलताओं	zaplete
जटिलताओं	zapletov
जटिलताओं	zapleti
उत्पीड़न	nadlegovanje
उत्पीड़न	napad
कोकेन	kokain
कोकेन	kokaina
आमिर	amir
पापों	grehe
पापों	grehi
पापों	grehov
उमर	umar
उमर	omarja
उमर	omar
मिलर	miller
रज़ा	raza
कोणीय	kotni
जोन	joan
शाखाएं	veje
शाखाएं	podružnice
जानबूझकर	namerno
मानकीकरण	standardizacijo
नशे	pijani
नशे	pijanec
नशे	pijan
नशे	pijana
पुकारा	poklical
झंडा	označitev
झंडा	zastava
झंडा	zastavo
झंडा	zastave
ग्लास	steklo
ग्लास	stekla
ग्लास	kozarec
ग्लास	steklena
घेर	obkrožajo
आंत	črevo
आंत	črevesje
आंत	trebuh
आंत	črevesje
फ़ुट	noge
फ़ुट	stopala
फ़ुट	stopali
फ़ुट	nogice
क्रियान्वयन	izvedba
क्रियान्वयन	izvajanje
क्रियान्वयन	izvrševanje
सिगार	cigare
सिगार	cigaro
यूक्रेन	ukrajina
यूक्रेन	ukrajino
वाइल्ड	wilde
निसान	nissan
दैत्य	velikanski
दैत्य	ogromen
दैत्य	velikan
दैत्य	orjaški
दैत्य	pošast
प्रक्रम	proces
प्रक्रम	postopek
गवाह	priče
गवाह	prič
गवाह	priča
क्रिश्चियन	christian
क्रिश्चियन	krščanski
क्रिश्चियन	kristjan
पत्रकारों	novinarji
पत्रकारों	novinarjev
पत्रकारों	novinarje
पत्रकारों	novinarji
मजाक	šala
मजाक	šalo
मजाक	hec
बेकर	peka
बेकर	baker
बेकर	pek
बेकर	becker
कांड	škandal
गर्व	ponosna
गर्व	ponosen
गर्व	ponosni
क्लोरीन	klor
संगीतकारों	glasbenikov
संगीतकारों	glasbeniki
संगीतकारों	glasbenika
संगीतकारों	glasbenike
मिठाई	sladkih
मिठाई	sladko
मिठाई	sladki
मिठाई	sladka
मिठाई	sladica
मिठाई	sladice
मिठाई	sladkarije
चांद	mesec
चांद	luna
चांद	luni
चांद	moon
बदलना	spreminjanje
बदलना	spreminja
बदलना	zamenjava
बदलना	nadomestitev
बदलना	nadomeščanje
सड़कें	ceste
सड़कें	cest
सड़कें	ulice
सड़कें	ceste
प्रीमियम	premije
प्रीमियम	premium
प्रीमियम	premija
प्रीमियम	pribitek
प्रीमियम	premije
घेरा	obleganje
घेरा	krog
एक्सेस	dostop
सब्जियों	zelenjava
सब्जियों	vrtnine
यूएसए	zda
यूएसए	usa
हाथियों	slone
हाथियों	sloni
हाथियों	slonov
स्क्रिप्ट	scenariji
स्क्रिप्ट	scenarije
स्क्रिप्ट	scenarij
स्क्रिप्ट	skripta
स्क्रिप्ट	skript
गर्भगृह	cella
डिजाइनर	oblikovalec
अग्र	fronta
अग्र	spredaj
विपक्षी	antagonist
बहिष्कार	bojkot
टमाटर	paradižnik
टमाटर	paradižnik
टमाटर	paradižniki
खरीदारी	nakup
खरीदारी	nakupovanje
फेयर	pošteno
फेयर	pravično
फेयर	sejem
प्रतीकात्मक	simbolično
शंकु	stožnico
शंकु	stožec
वृद्ध	stare
वृद्ध	star
वृद्ध	staro
वृद्ध	stara
वृद्ध	stari
वृद्ध	starejša
वृद्ध	starejši
वृद्ध	starejše
सिक्का	kovanci
सिक्का	kovanec
पर्दे	zavese
घोटाले	škandal
रनों	teče
लाभांश	dividende
ब्रह्मपुत्र	brahmaputra
राजी	prepričajte
उत्कीर्ण	graviranje
आटा	moke
आटा	moko
आटा	moka
आटा	testo
सभ्यताओं	civilizacije
सभ्यताओं	civilizacij
निर्णयों	presoje
जासूस	detektiv
जासूस	vohun
जासूस	vohunka
जासूस	detektivi
जासूस	detektiva
जासूस	detektivov
नमस्कार	pozdravljeni
निर्मल	prosojna
कार्यक्षेत्र	obseg
मोटरसाइकिल	motorji
मोटरसाइकिल	motocikel
मोटरसाइकिल	motor
पुनरावृत्ति	ponovitev
गल्फ	zalivu
गल्फ	zaliv
अंटार्कटिक	antarktiko
अंटार्कटिक	antarktiki
खतरों	nevarnosti
डैनी	danny
बेड़े	ladjevje
बेड़े	floto
बेड़े	flota
बेड़े	flote
किशोरावस्था	najstnik
किशोरावस्था	najstnica
किशोरावस्था	pubertete
पंद्रह	fifteen
पंद्रह	petnajst
महंगा	drago
महंगा	drage
महंगा	drag
प्रबंधित	uspela
प्रबंधित	uspelo
मनोरंजक	zabavno
मनोरंजक	fun
मनोरंजक	hec
मनोरंजक	zabava
सजाया	odlikovan
एडम	adam
अनगिनत	neskončne
अनगिनत	neskončno
अनगिनत	neskončna
अनगिनत	neskončen
अनगिनत	nešteto
सुन्नी	sunitov
आदर्शों	ideale
डिवाइस	naprava
डिवाइस	pripomoček
डिवाइस	naprave
डिवाइस	naprav
डिवाइस	pripomočki
लियोन	leon
हीन	manjše
हीन	manjši
हीन	manjša
ऑब्जेक्ट	predmet
ऑब्जेक्ट	objekt
ऑब्जेक्ट	objekti
ऑब्जेक्ट	predmete
ऑब्जेक्ट	predmeti
ऑब्जेक्ट	predmetov
पेंटिंग	sliko
पेंटिंग	slikanje
पेंटिंग	barvanje
पेंटिंग	slika
सूचियाँ	seznami
सूचियाँ	sezname
एमटीवी	mtv
