மற்றும்	और
ஆதரிக்கப்படும்	समर्थित
கெமிக்கல்	रसायन
கெமிக்கல்	केमिकल
கெமிக்கல்	रासायनिक
காக்கேசிய	caucasian
கர்வம்	गौरव
கர்வம்	अभिमान
டெரா	टेरा
சீராக்கி	कंडीशनर
மசாஜ்	मसाज
மசாஜ்	मालिश
மசாஜ்	massage
நிச்சயதார்த்தம்	engagement
நிச்சயதார்த்தம்	सहभागिता
நிச்சயதார்த்தம்	सगाई
அஸ்வினி	अश्विनी
வீல்	पहिया
வீல்	चक्र
வீல்	व्हील
ஹூம்	hum
ஹூம்	हम
சுமன்	सुमन
சுமன்	suman
ஆஷ்லே	एशले
இனவாத	जातिवाद
சாஞ்சி	सांची
சாஞ்சி	sanchi
கோவளம்	कोवलम
வெப்பவியக்கவியல்	ऊष्मागतिकी
மதிப்பிற்குரிய	आदरणीय
கிடப்பது	चमन
யுனிகோடு	यूनिकोड
யுனிகோடு	युनिकोड
யொகான்	योहान
பூட்டுகள்	ताले
மசூத்	मसूद
கசாப்	कसाब
பொருந்தவில்லை	बेमेल
வெண்டி	भिंडी
வெண்டி	वेंडी
வெண்டி	वेन्डी
பேப்	बेबे
பேப்	babe
பேப்	बेब
லேவி	लेवी
ஹேஸ்டிங்ஸ்	हास्टिंग्स
பெர்மாங்கனேட்டு	परमैंगनेट
சந்திரகாந்த்	चन्द्रकान्त
உருவரை	ख़ाका
உருவரை	खाका
உருவரை	अभिन्यास
உருவரை	लेआउट
சேமிக்கிறது	छायांकन
டீல்	डील
டீல்	सौदा
டீல்	सौदे
தகுதியற்ற	अयोग्य
தகுதியற்ற	अयोग्य
தடுப்பூசிகள்	टीके
யாசிர்	यासिर
பாதங்களை	पैरों
பாதங்களை	पैर
பாதங்களை	पाँव
பாதங்களை	पांव
பாதங்களை	फ़ुट
பாதங்களை	फीट
பொறுமையாக	धैर्यपूर्वक
புக்கரெஸ்ட்	बुखारेस्ट
ஜெல்லி	जेली
பனாரஸ்	बनारस
தெளிவுத்திறன்	संकल्प
தெளிவுத்திறன்	रिज़ॉल्यूशन
தெளிவுத்திறன்	समाधान
தெளிவுத்திறன்	विभेदन
தெளிவுத்திறன்	रिज़ॉल्यूशन
தெளிவுத்திறன்	रेज़ोल्यूशन
ஆத்திரம்	क्रोध
ஆத்திரம்	रेज
சேனல்கள்	चैनल
சேனல்கள்	चैनलों
சேனல்கள்	चैनल्स
ஏற்கிறேன்	सहमत
ஹூஸ்டன்	ह्यूस्टन
பார்த்ததில்	देखकर
சவுக்	चौक
ஜேட்	जेड
ஜாகிர்	ज़ाकिर
நெசவாளர்கள்	बया
ஆரம்பித்தான்	मिट्टी
தேசி	देसी
யோம்	योम
வேப்ப	नीम
கணக்கிடுகிறது	गणक
கணக்கிடுகிறது	परिपथ
பில்டர்	बिल्डर
டெஸ்லா	टेस्ला
கிரிப்கே	kripke
எழுந்தருளும்	उठता
புருஷ	पुरुष
பங்கீட்டுப்	distributive
ஆந்த்ராக்ஸ்	एंथ्रेक्स
கடையை	शॉप
கடையை	दुकान
கடையை	दूकान
நீலான்	नीली
நீலான்	नीले
நீலான்	नीलगाय
மாளவியா	मालवीय
ஏற்றப்படுகிறது	लोडिंग
ஏற்றப்படுகிறது	लदान
அனத்தோலியா	आनातोलिया
இண்டஸ்ட்ரீஸ்	उद्योगों
இண்டஸ்ட்ரீஸ்	उद्योग
அளவில்லாத	अनलिमिटेड
அளவில்லாத	असीमित
பெர்ட்ரண்டு	बर्ट्रेंड
முடிவில்லாத	अनगिनत
முடிவில்லாத	अनंत
முடிவில்லாத	असीमित
முடிவில்லாத	अनन्त
அதிர்ந்து	अचंभित
அதிர்ந்து	हैरान
அசாத்	असद
அவதார்	अवतार
செஸ்டர்	चेस्टर
குக்கீ	कुकी
மோசுல்	मोसुल
லான்ஸ்	lance
லான்ஸ்	लांस
லான்ஸ்	तलवार
மிராண்டா	मिरांडा
கானர்	connor
பிம்பங்கள்	छवि
பிம்பங்கள்	छवियां
பிம்பங்கள்	छवियाँ
பிம்பங்கள்	चित्र
பிம்பங்கள்	बिंब
தார்வாட்	धारवाड़
புல்லை	घास
புல்லை	ग्रास
பிரிட்	ब्रिट
பிரிட்	ब्रिट
வின்னி	vinnie
டொக்ட்ரோவ்	doctrove
லயன்ஸ்	शेर
விண்ணப்பித்த	लागू
ஜோஹர்	जोहार
பண்ண	खेत
பண்ண	फ़ार्म
பண்ண	फार्म
விரி	विस्तार
திருத்துதல்	सम्पादन
