och	un
bizet	bizē
rappa	rap
albanerna	albāņiem
opioider	opioīdiem
opioider	opioīdi
remsor	plāksnītes
remsor	sloksnes
remsor	lentes
remsor	sloksnes
väike	väike
suchoj	suhojs
kommissarien	inspektors
kommissarien	inspektora
maghreb	magribas
fata	fata
shaman	shaman
poppy	magoņu
rinne	rinne
sorgligt	bēdīgs
sorgligt	skumji
sorgligt	vad
karp	karpu
éireann	éireann
aristokrater	aristokrāti
tohoku	tohoku
dunedin	danīdina
alighieri	aligjēri
uttryckliga	skaidri
kallur	kallura
millau	mijo
pendel	svārsta
radek	radeks
säkraste	drošāko
aksu	aksu
burgdorf	burgdorf
förhören	pratināšanās
anastasio	anastasio
embraer	embraer
importerat	importēts
importerat	importē
importerat	importētas
papen	papen
debatterna	debates
kyligt	vēsi
rensat	noskaidroti
ändamålsenligt	efektīvi
ändamålsenligt	efektīvā
ändamålsenligt	efektīva
ändamålsenligt	efektīvas
ändamålsenligt	efektīvs
muni	muni
supa	dzeršanas
supa	dzeramā
supa	dzeramais
supa	dzērienu
supa	dzērieni
supa	dzer
supa	dzert
supa	dzēriens
postscript	postscript
intäkt	ienākumi
intäkt	ieņēmumi
garderoben	skapja
garderoben	skapī
garderoben	skapis
islamister	islāmisti
etern	ēteri
etern	ēterī
catcher	ķērājs
galba	galba
nehru	neru
anquetil	anketils
orla	orla
cavaliers	cavaliers
lösligt	šķīst
lemke	ļemke
israeler	izraēlieši
strela	strela
terminen	semestra
beslutsamhet	apņēmība
beslutsamhet	noteikšana
kinski	kinski
havens	oāzēm
tikar	kucēm
tikar	kuces
kielce	kelce
faserna	posmi
faserna	fāzes
zombier	gājēji
memoria	memoria
elementär	elementāri
elementär	vienkāršā
elementär	elementārā
julklappar	iepazīstina
julklappar	dāvanas
seti	seti
setter	noteicēju
fördöma	nosodīt
mieszko	meško
placenta	placentu
placenta	placentas
gensvar	atsauksmes
gensvar	reakcija
gensvar	atbilde
ägarskap	īpašumtiesības
brachycera	mušveidīgie
fjordar	fjordiem
jere	jere
lump	lupatas
jolla	jolla
välkomnande	sagaidīšanas
sandino	sandino
ensamheten	vientulība
ensamheten	vientulībā
andarna	spirti
andarna	gari
klargörande	precizējums
klargörande	skaidrojums
groteska	grotesku
peary	pīrijs
ärmar	uzmavas
mtb	mtb
hydda	būda
spridande	izplatīšana
arxiv	arxiv
frodas	plaukstoša
frodas	plaukst
einen	einen
oude	oude
grizzlies	grizzlies
funkade	strādāja
serva	kalpot
serva	kalpo
kruka	katlā
pteridophyta	pteridophyta
kalvar	teļi
kalvar	teļiem
hilmar	hilmar
ordningsföljd	pasūtījums
ordningsföljd	kārtība
ordningsföljd	pasūtīt
ordningsföljd	rīkojums
ordningsföljd	secība
ordningsföljd	sekvence
ordningsföljd	secība
irriterar	kaitina
pogromer	grautiņu
livsmiljöer	dzīvotņu
livsmiljöer	dzīvotnes
livsmiljöer	biotopi
livsmiljöer	dzīvotnes
livsmiljöer	biotopu
fundamentalt	fundamentāli
fundamentalt	pamatos
fundamentalt	fundamentāli
bastun	pirts
bastun	sauna
emotionell	emocionālā
emotionell	emocionāli
emotionell	emocionāls
emotionell	emocionālo
kastilianska	kastīliešu
histologi	histoloģijas
mickiewicz	mickēviča
buffel	bifeļu
winfrey	vinfrija
allstars	allstars
ministerier	ministrijām
ministerier	ministrijas
amstrad	amstrad
packa	iepakojums
lampard	lampards
växellådor	pārnesumkārbas
oryza	oryza
flyktig	gaistoši
solglasögon	toņos
solglasögon	saulesbrilles
innehållsförteckning	satura
innehållsförteckning	saturs
dementieva	dementjeva
separatistiska	separātistu
stooges	stooges
kurtisan	kurtizāne
guiden	burvis
guiden	rokasgrāmata
guiden	ceļvedis
mättad	piesātināts
mättad	piesātināti
selen	selēna
erdoğan	erdoğan
patruller	patruļas
läker	dziedināt
läker	dziedē
läker	dzīšanas
sanremo	sanremo
dränering	drenāžas
manatee	lamantīns
patrioter	patriots
patrioter	patrioti
biała	bjala
okunnighet	nezināšanu
bohdan	bogdans
kraschat	avarēja
ensidiga	vienpusēja
ensidiga	vienpusēji
ensidiga	vienpusējas
fiskgjuse	zivjērglis
opava	opava
amato	amato
drang	drang
exceptionella	ārkārtējs
exceptionella	izņēmuma
exceptionella	ārkārtas
mpa	mpa
automatiserade	automatizētas
automatiserade	automatizēta
oanvänd	neizmantoto
oanvänd	neizmantots
tilsit	tilsit
lepturus	lepturus
tallrik	plate
tallrik	plāksne
tallrik	plātne
tallrik	plāksnes
epidemin	epidēmijas
epidemin	epidēmiju
epidemin	epidēmija
vinkelrät	perpendikulāra
förlängningar	paplašinājumi
dialektik	dialektika
kompromissa	kompromiss
kompromissa	kompromisu
leipziger	leipziger
nygifta	jaunlaulātie
deuterium	deitērija
girardi	džirardi
förverkligande	realizācija
förverkligande	realizētu
cfm	cfm
obduktion	sekcijas
beograd	beograd
caisse	caisse
estella	estella
substitut	aizvietotāji
substitut	aizstājējs
utrotas	izzušana
utrotas	izmiršanas
utrotas	izskausts
whitesnake	whitesnake
broccoli	brokoļi
papaya	papaya
cranach	krānahs
schweitzer	schweitzer
px}}	px}}
kilskrift	ķīļraksts
kompenserar	kompensē
kompenserar	kompensēt
hungrig	izsalcis
utvidgningar	paplašinājumi
directx	directx
ottokar	otokārs
oaktsamhet	neuzmanības
nucleus	kodola
diagnostisera	diagnosticētu
hoods	kapuces
överraska	pārsteigums
överraska	pārsteigt
bacillus	bacillus
söndags	svētdien
söndags	svētdienā
söndags	svētdienu
söndags	sunday
söndags	svētdiena
caso	caso
bekämpande	apkarošana
suis	suis
vaccination	vakcinācija
inaktivt	neaktīvs
inaktivt	neaktīvi
hegemoni	hegemoniju
pannor	katli
azad	azad
tode	tode
resenär	ceļotāja
resenär	ceļotājs
resenär	ceļotāja
resenär	ceļotājs
deco	deko
brownie	rūķītis
hämmare	inhibitoru
hämmare	inhibitori
hämmare	inhibitors
hämmare	inhibitoriem
hämmare	inhibitori
rameau	ramo
ugo	ugo
macaca	macaca
xun	sjuņs
kadmium	kadmijs
kadmium	kadmija
panasonic	panasonic
lamina	lamina
kärleksfull	mīlošs
liston	listons
diagnostiska	diagnostikas
bädd	gultu
bädd	gulta
bädd	gultas
förvärvats	iegādāti
förvärvats	iegūta
förvärvats	iegūto
förvärvats	iegūtā
förvärvats	ieguva
förvärvats	ieguvis
wiles	vailss
stilig	pievilcīgs
stilig	izskatīgs
stilig	skaists
sond	zonde
sond	zondes
boe	boe
förfalskat	kalta
hirschfeld	hiršfelds
parlamenten	parlamenti
parlamenten	parlamentiem
sveper	modi
målgrupper	auditorija
översätt	tulko
översätt	iztulkot
översätt	pārtulkot
översätt	tulkot
prioriteringar	prioritātes
plautus	plauts
lucrezia	lukrēcija
tjetjenska	čečenu
förståeligt	saprotams
förståeligt	saprotams
förståeligt	saprotami
förståeligt	saprotama
förståeligt	saprotamas
blidka	nomierinātu
tatueringar	tetovējumi
houdini	hudini
överfallen	uzbruka
överfallen	uzbruka
mössor	cepures
mössor	vāciņi
klassificerat	klasificēti
klassificerat	klasificētas
klassificerat	klasificēta
klassificerat	klasificēts
capello	kapello
sockerarter	cukuri
ofrivillig	patvaļīgas
yrkande	kustība
yrkande	priekšlikumu
yrkande	priekšlikums
microtis	microtis
tyranni	tirānijas
halldór	haldors
serenity	mierīgiem
rien	rien
distributörer	izplatītāji
kiosker	kioski
arti	arti
nannini	nannīni
överensstämmande	atbilstošs
gaeliska	gēlu
följare	sekotājs
följare	sekotāju
följare	sekotāji
handelsvaror	preces
handelsvaror	preci
handelsvaror	preces
weizsäcker	veiczekers
hrodna	grodņas
aspa	aspa
waka	waka
adria	adria
förutsåg	paredzamais
förutsåg	plānotais
oleracea	kāposts
överlåtelse	pārvietošana
överlåtelse	nodošana
överlåtelse	nodošanas
överlåtelse	pārsūtīšana
överlåtelse	piešķiršana
servette	servette
cellspacing	cellspacing
avgrunden	bezdibeņa
vau	vau
strukturerat	strukturētu
strukturerat	strukturēts
strukturerat	strukturēta
evanescence	evanescence
vortex	virpulī
witold	vitolds
fda	fda
fela	err
fela	kļūdīties
viskar	čuksti
fertilitet	auglība
fertilitet	auglību
verband	verband
mib	mib
cidade	cidade
olympiaden	olimpiāde
schola	schola
skrikande	kliedz
hdmi	hdmi
solig	saulainas
solig	saulains
solig	saulainā
solig	saulaina
pennetta	peneta
samvaro	līdzāspastāvēšanu
samvaro	līdzāspastāvēšanas
garmin	garmin
cucurbita	cucurbita
aischylos	aishils
glasyr	glazūru
glasyr	glazūru
harman	harman
eri	eri
oavbruten	nepārtraukta
formatdate	formatdate
leoparder	leopardi
frys	saldētavas
frys	iesaldēt
jayne	džeina
klargjort	jāprecizē
förrådde	nodevis
sparsamhet	ekonomika
tvärvetenskaplig	daudznozaru
tvärvetenskaplig	starpdisciplīnu
mutanter	mutācijas
skata	žagata
larue	laru
majlis	majlis
sugen	kāres
bloomsbury	bloomsbury
balanserar	atlikumi
gottwald	gotvalds
stereotypa	stereotipiem
ganglbauer	ganglbauer
geting	wasp
hvidovre	hvidovre
anvisning	instrukcija
anvisning	norādījums
danton	dantons
implementering	īstenošana
implementering	ieviešana
milou	snowy
övar	trenēties
hartz	harca
otepää	otepē
humant	humānas
humant	humāni
humant	humānā
zdeněk	zdeneks
#if	#if
nik	nik
hittad	atrasta
hittad	atrastas
hittad	atrasts
informativ	informatīvi
informativ	informatīvs
informativ	informatīva
selektiva	selektīva
selektiva	selektīvā
selektiva	selektīvi
selektiva	selektīvs
kpa	kpa
iga	iga
haze	condition
införlivat	incorporated
krum	krams
flygbolagen	aviosabiedrības
flygbolagen	aviokompānijas
flygbolagen	airlines
flygbolagen	aviolīnijas
flygbolagen	aviosabiedrībām
swat	swat
gunda	gunda
schatten	schatten
kumasi	kumasi
chanty	khanty
avia	avia
infogar	ievietojot
nowa	nowa
nowa	nova
trålare	traleris
civilis	civilis
namnlös	nenosaukts
namnlös	untitled
bastille	bastille
samuraj	samuraju
fogar	locītavas
nsf	nsf
ecr	ecr
anglikaner	anglikāņi
laplace	laplass
ellips	elipse
klarinetter	klarnetes
saipa	saipa
oma	oma
buemi	buemi
fromm	fromms
uppmuntrad	jāveicina
förhandsgranskning	apskatīt
snacks	uzkodas
blanksteg	atstarpes
blanksteg	telpas
utlagda	ārpakalpojumu
plundrar	izlaupīt
plundrar	izlaupīšanu
okontrollerat	nekontrolēti
okontrollerat	nekontrolētu
okontrollerat	nekontrolēta
åtar	apņemas
serif	serif
alstom	alstom
pana	pana
förutsägelse	prognozēt
förutsägelse	prognozes
förutsägelse	prognoze
gouda	gouda
abwehr	abvērs
kerrang	kerrang
hirohito	hirohito
överklaganden	pārsūdzības
överklaganden	aicinājumi
överklaganden	apelāciju
överklaganden	apelācijas
saëns	sensānss
rodnad	apsārtums
publica	publica
metis	metīda
rabelais	rablē
mjöd	medalus
lånad	aizņemtās
lånad	aizņemti
aja	aja
meck	meks
hotchkiss	hotchkiss
xxv	xxv
messiaen	mesiāns
karoten	karotīna
nbsp	nbsp
karthikeyan	kartikejans
coleridge	coleridge
råden	padomes
malen	moth
luftburen	gaisā
ravi	ravi
terapeutiska	terapeitisko
centralisering	centralizāciju
altera	altera
toruń	toruņa
hjärnskakning	satricinājums
återkallade	atsaukts
återkallade	atsaukta
återkallade	anulēta
återkallade	atsaukts
återkallade	izņemti
återkallade	anulēta
återkallade	atgādināja
återkallade	izstājās
återkallade	atsauca
förkasta	noraidīt
förkasta	noraida
oscillator	oscilatoru
abbotti	abbotti
mellanstatliga	starpvaldību
mellanstatliga	starpvalstu
ferencváros	ferencváros
larix	larix
mirakulöst	brīnumainā
vanga	vanga
laptop	klēpjdators
prodi	prodi
lungan	plaušas
lungan	plaušu
labb	laboratorijas
labb	laboratorijā
labb	laboratorija
labb	lab
hejsan	sveicināti
hejsan	sveiks
hejsan	hello
hejsan	sveika
hejsan	sveiki
crabbe	kreb
uppfyllelse	izpildi
kryssa	atzīmējiet
kryssa	ērču
äggstockarna	olnīcas
behagligt	patīkama
behagligt	patīkami
behagligt	patīkamas
behagligt	patīkams
behagligt	ērts
behagligt	ērti
salieri	saljēri
typus	typus
mandala	mandala
mbps	mbps
installerats	uzstādītas
installerats	uzstādīts
installerats	uzstādīta
installerats	uzstādīti
installerats	uzstādīt
oskrivna	nerakstītu
invasiv	invazīvas
token	žetons
yamagata	jamagata
jablonec	jablonec
återfödelse	atdzimšana
veterinärmedicinska	veterinārā
veterinärmedicinska	veterināro
fotosyntesen	fotosintēze
iib	iib
koala	koala
sharan	sharan
thalberg	thalberg
erzgebirge	erzgebirge
sixtinska	siksta
blint	akli
avund	skaudība
dalmatiska	dalmācijas
frätande	kodīgas
vga	vga
egeria	ēgerija
appia	appia
blätter	blätter
bedrägerier	krāpšana
bedrägerier	krāpšanu
bedrägerier	krāpšanas
bedrägerier	krāpšanas
coloni	coloni
alda	alda
poti	poti
korrupt	bojāti
korrupt	bojāts
korrupt	sabojāts
apollinaire	apolinērs
mcclintock	maklintoka
barriärer	barjeras
barriärer	šķēršļi
vattenvägar	ūdensceļu
vattenvägar	ūdensceļu
kfor	kfor
bankrutt	bankrotējusi
bankrutt	bankrots
bankrutt	bankrota
bojkotta	boikots
kudde	spilvens
kudde	spilvena
kudde	spilvenu
kryssning	kruīza
kryssning	kruīzu
pegasi	pegasi
neste	neste
pullman	pullman
aps	aps
tabriz	tebrīza
diktat	diktē
uppspelning	atskaņošanas
särart	specifika
upptagning	ieguve
upptagning	novākšanas
phaeton	phaeton
hatcher	inkubatora
strada	strada
slöjan	plīvuru
ingripanden	iejaukšanās
ingripanden	intervence
ingripanden	intervences
blont	blondīne
blont	blondi
inda	inda
cookie	cepumu
goodall	gudola
brosnan	brosnans
smugglare	kontrabandistu
conradi	conradi
feuer	feuer
släpvagnar	piekabes
släpvagnar	piekabju
ruttnande	trūdošās
bistra	baigais
överträffa	pārsniegt
läkares	ārsts
läkares	ārstam
hypotetiskt	hipotētiski
hypotetiskt	hipotētiski
hypotetiskt	hipotētisks
överkropp	rumpja
tilldelning	sadale
tilldelning	sadalījums
tilldelning	piešķiršana
tilldelning	apbalvošana
tilldelning	balva
tilldelning	piešķiršana
tilldelning	piešķiršanas
tilldelning	piešķiršana
carica	carica
spjutet	šķēps
skorpioner	skorpioni
angello	angello
tudors	tudors
städar	tīra
städar	iztīra
städar	tīrīšanas
städar	tīrīšana
schweinsteiger	šveinšteigers
weierstrass	veierštrāss
elefanterna	ziloņi
kantarell	gailenes
ddt	ddt
arb	arb
republikerna	republikām
republikerna	republikas
mättade	piesātināts
mättade	piesātināti
gordie	gordie
salma	salma
physik	physik
sjunkna	iegrimusi
hjord	ganāmpulku
hjord	ganāmpulka
hjord	ganāmpulks
perspicillata	perspicillata
vidgar	paplašina
columna	columna
förhindrat	novērsta
intervjua	intervijas
intervjua	intervijā
intervjua	interviju
intervjua	intervija
trög	vājo
sträckt	izstiepts
undertecknarna	parakstītāji
konsumerar	patērē
konsumerar	patērē
konsumerar	patērēt
konsumerar	patērē
scarlatti	scarlatti
efterlängtade	gaidīta
efterlängtade	gaidīts
efterlängtade	gaidīja
zerbst	zerbst
clovis	hlodvigs
sparande	ietaupījumus
sparande	uzkrājumi
sparande	ietaupījums
sparande	taupīšanas
sparande	ekonomija
sparande	saglabāšana
smörjmedel	smērvielas
smörjmedel	smērvielas
kvartal	ceturksnis
kvartal	ceturkšņa
kvartal	ceturksnī
kvartal	ceturksni
kvartal	ceturksnis
kvartal	ceturtdaļa
kvartal	ceturtdaļas
hawkeye	vanagacs
tänkesätt	domāšana
tänkesätt	domāšanas
förvaltningar	administrācijas
bulwer	baltastes
basilicata	bazilikata
livermore	livermoras
sochaux	sochaux
hemiptera	hemiptera
tändare	šķiltavas
tändare	vieglāka
tändare	šķiltavas
säkrad	nodrošinātas
säkrad	nodrošināta
säkrad	nodrošināti
säkrad	nodrošināts
troféer	trofejas
troféer	kausi
sökaren	meklētāja
risc	risc
bankett	banketu
buga	mesties
buga	tauriņi
affischen	plakātu
affischen	plakāts
yoda	joda
transformator	transformatoru
hållningen	poza
beslagtog	konfiscētas
kodade	kodēts
kodade	kodēts
plog	arklu
theremin	termens
jeddah	džida
rabies	trakumsērgas
omställning	pārveidošana
omställning	pārvēršana
omställning	konversija
omställning	konvertēšana
monticello	montičelo
liebknecht	lībknehts
souvenirer	suvenīrus
frye	frajs
comunidad	comunidad
cyp	cyp
skämta	joks
molybden	molibdēna
gambetta	gambeta
taiwanesiska	taivāna
taiwanesiska	taivānas
medveščak	medveščak
larini	larīni
patrullerar	patrulēšanu
renee	renē
kvantitativt	kvantitatīvs
kvantitativt	kvantitatīvi
kvantitativt	kvantitatīvā
kvantitativt	kvantitatīvi
regression	regresijas
uppbär	saņem
thani	tānī
auteuil	oteijs
eads	eads
hustak	jumtiem
carabus	carabus
spegelbild	pārdomas
vangelis	vangelis
lymfom	limfomas
lymfom	limfomu
lymfom	limfoma
brahmaputra	brahmaputra
subtraktion	atņemšana
subtraktion	atņemšanas
revisionen	revīzija
revisionen	revīzijas
revisionen	audits
revisionen	revīziju
eteriska	ēteriskā
neoplan	neoplan
punjabi	pandžabu
trabzonspor	trabzonspor
snickerier	kokapstrādes
textning	subtitriem
reducering	samazinājums
reducering	samazināšanas
reducering	samazināšana
ansi	ansi
bellucci	belluči
nödfall	avārijas
nödfall	ārkārtas
dok	dok
dok	doktors
dok	doc
abt	abt
lumumba	lumumba
dpi	dpi
kabaré	cabaret
explosiv	sprāgstvielu
pesaro	rokdarbu
protokollen	protokoliem
protokollen	protokoli
vokabulär	vārdnīca
vokabulär	vārdnīcu
groznyj	groznija
läkande	dzīšanas
skjortor	krekli
skjortor	kreklus
bogsering	vilkšanas
lamberg	lambergs
sockerbetor	cukurbiešu
sockerbetor	biešu
sockerbetor	bietes
skräckinjagande	baiss
skräckinjagande	baiss
grzegorz	gžegožs
asterisk	zvaigznīti
opinionsundersökningar	aptaujas
pfa	pfa
kastad	izmests
kastad	lietos
fastställande	apņēmība
fastställande	noteikšana
basf	basf
förutspår	prognozē
förutspår	paredzami
förutspår	prognozēt
förutspår	paredzēt
visare	indikators
visare	rādītājs
visare	indikatoru
visare	skatītājs
visare	bultiņa
vallecano	vallecano
nene	nene
stott	stota
berört	pieskārās
verdy	verdy
sökta	meklēja
psoriasis	psoriāze
psoriasis	psoriāzes
shikoku	šikoku
hoppsan	ups
hoppsan	ups
sylvanus	sylvanus
ögonlock	plakstiņu
ögonlock	plakstiņu
ögonlock	vāki
ögonlock	vāciņi
exporterar	eksports
exporterar	eksportēt
exporterar	eksports
daugava	daugavas
daugava	daugava
lindenberg	lindenberg
andere	andere
gael	gael
vägt	nosver
vägt	svērto
macrotis	macrotis
motsägelse	pretruna
motsägelse	pretrunu
motsägelse	pretrunas
benavente	benavente
burchard	burchard
ptilinopus	ptilinopus
cfr	km
giotto	giotto
antikrist	antikristu
sulfat	sulfāts
sulfat	sulfāts
mauser	mauss
skärpt	pievilkt
sango	sango
statskassan	kase
vegesack	vegesack
landers	landerss
surfa	sērfošanas
mais	mais
handtaget	rokturi
handtaget	rokturis
handtaget	apstrādāt
priestley	priestley
infanta	infanta
ödem	tūskas
ödem	tūska
ödem	tūska
uppgraderade	modernizētas
uppgraderade	uzlabots
kummel	heka
fassa	fassa
massivet	masīva
bestred	apstrīdēta
bestred	apstrīdēts
bestred	apstrīdēja
kanoter	kanoe
torgau	torgava
huskies	huskies
drm	drm
elfriede	elfrīde
skjutna	šāviens
skjutna	sitiens
skjutna	sašāva
sushi	suši
sushi	sushi
iranier	irāņu
iranier	irāņi
iranier	irāņu
iranier	irānas
bantu	bantu
fiore	fiore
färgton	tonis
färgton	nokrāsas
stärkande	nostiprināšana
stärkande	stiprināšana
stärkande	stiprināšanai
långbyxor	ieplakas
långbyxor	biksēm
långbyxor	bikses
konfrontationer	konfrontāciju
konfrontationer	konfrontācijas
desrosiers	derosjē
fruktos	fruktoze
fruktos	fruktozes
renaste	tīrākā
obestånd	maksātnespējas
obestånd	maksātnespēja
myrorna	skudru
potomac	potomakas
chivas	chivas
osynligt	neredzamo
seria	seria
gounod	guno
spiken	nagu
ryss	krievu
ryss	krieviski
ryss	krievs
ryss	krievijas
iller	sesks
poniatowski	poniatowski
pcall	pcall
omstart	atsākt
omstart	atsākšana
kanu	kanu
brama	brama
sassari	sasāri
verifierat	pārbaudīts
verifierat	pārbaudīta
verifierat	pārbaudīja
mada	mada
koreaner	korejieši
kondo	kondo
zane	zane
mauriac	moriaks
łukasz	łukasz
ledningsförmåga	vadītspējas
chi}}	chi}}
