категорија	categoría
поканета	convidado
поканета	convidou
обележано	marcados
дикинсон	dickinson
теди	peluche
тркање	de
тркање	carreiras
разумен	razoable
разумен	razoábel
пилешко	galiña
пилешко	polo
пилешко	pito
емпатија	empatía
кров	tellado
кров	teito
лабораториите	laboratorios
спиел	durmiu
спиел	durmiches
роудс	rhodes
чесност	honestidade
све	todo
све	o
подобрен	mellorou
немир	ansiedade
рико	rico
рико	ei
навредливи	ofensivo
навредливи	ofensiva
оградата	perista
прстот	dedo
прстот	o
филијала	póla
филијала	sucursal
текстилна	téxtil
тутунски	tabaco
чејс	persecución
окинава	okinawa
ров	gabia
зората	alborecer
зората	amencer
најблиска	máis
пофалба	gábote
пофалба	teu
континуирани	continuo
континуирани	continua
домување	vivenda
доблест	virtude
ограбен	roubaron
кати	cathy
слеп	cegas
слеп	cega
слеп	cego
слеп	invidentes
слеп	cegos
прочитај	lin
прочитај	ler
прочитај	leo
прочитај	le
ситна	diminutos
ситна	pequena
ситна	pequenos
ситна	diminuto
ситна	pequeno
ситна	minúsculas
ситна	diminuta
ситна	pequenas
ббс	bbc
бегалец	de
бегалец	refuxiados
бегалец	fuxitivo
неми	silencio
хери	harry
автентична	auténtica
автентична	é
суровост	crueldade
количка	carreta
количка	carro
тивка	silencio
мајко	nai
мајко	á
мајко	mamá
исповед	confesións
исповед	confesión
бучава	ruido
бучава	ruído
бучава	son
ланци	cadeas
ланци	as
ракчиња	gambas
синг	cantar
синг	canta
синг	cante
засолништа	refuxios
срцата	corazóns
срцата	corazón
началници	xefes
патлиџан	tomate
плачот	prantos
плачот	chora
плачот	os
покриви	nos
покриви	teitos
покриви	tellados
тестостерон	testosterona
служејќи	servir
служејќи	cumprir
таргет	obxectivo
еволуира	evolucionar
отпечаток	pegada
отпечаток	pequena
рогот	corno
мајски	poden
мајски	pode
мајски	maio
мајски	que
мајски	podo
другарство	amizade
другарство	a
фатална	fatal
слушатели	quen
слушатели	escoita
слушатели	ouvintes
сакана	amado
сакана	querido
руби	ruby
муцка	queixo
магичен	máxicos
магичен	máxico
апетит	apetito
апетит	fame
бледа	pálida
бледа	pálido
шестмина	seis
шестмина	6
оперираат	de
оперираат	operar
отпуштање	fogo
огномет	artificio
венди	wendy
споро	vagar
споро	lentamente
споро	despacio
споро	modo
споро	pouco
споро	a
бубачки	bugs
бубачки	myers
слоновите	elefantes
слоновите	elefante
слоновите	marchar
лајв	vivir
лајв	vivo
лајв	viven
лајв	vive
лајв	viva
шипка	polo
шипка	poste
смртоносна	mortal
смртоносна	pecados
демонстрациите	manifestación
демонстрациите	demostración
мајорот	principais
мајорот	importante
мајорот	maior
зола	zola
гертруда	gertrude
крадец	ladrón
клифорд	clifford
клифорд	ei
сигнализира	sinais
инволвирани	involucrado
инволвирани	que
инволвирани	implicado
инволвирани	involucrada
одбра	elixín
чипови	fichas
неочекуван	inesperado
кауфман	kaufman
неизбежен	inevitable
неизбежен	inevitábel
пуши	fume
пуши	fumar
пуши	para
пуши	fumo
пуши	cigarros
ученичка	estudante
ученичка	estudantes
ученичка	alumno
фала	grazas
фала	moitas
убедени	de
убедени	convencido
спремна	listos
спремна	lista
спремна	preparados
спремна	listo
спремна	preparado
хорн	corno
јагне	cordeiro
аспирации	aspiracións
лифтот	ascensor
претпоставувајќи	asumindo
прекриена	cuberto
кубанскиот	cubana
кубанскиот	cubanas
пиле	galiña
пиле	polo
пиле	pito
нарачки	ordes
нарачки	orde
нарачки	as
нарачки	encargos
спречувајќи	previr
спречувајќи	evitando
растеше	medrei
растеше	crecín
растеше	cando
растеше	creceu
мандела	mandela
удави	afogar
способно	capaz
разумна	sensible
разумна	razoable
разумна	razoábel
распадне	parte
распадне	abaixo
распадне	separados
навивач	fan
жед	sede
гледаа	miraba
гледаа	ollos
гледаа	puña
гледаа	mirei
охрабрување	e
џини	jeannie
џини	e
ширли	shirley
тажна	triste
тажна	tristes
замрзнати	xeado
фашизам	fascismo
фашизам	o
јамка	acople
јамка	volta
приговор	obxección
трагична	tráxico
трагична	tráxica
обележи	mark
обележи	marca
обележи	a
обележи	marcos
халуцинации	alucinacións
халуцинации	as
халуцинации	alucinacións
халуцинации	alucinación
колективни	colectivo
колективни	colectiva
покер	póquer
покер	ao
покер	de
шифра	código
шифра	code
очекувајќи	esperaba
очекувајќи	agardas
очекувајќи	agardaba
