και	и
ελευθερια	свобода
ντουλάπι	шкаф
ντουλάπι	шкафу
ντουλάπι	кабинет
ντουλάπι	шкаф
ντουλάπι	кабинета
ουζμπεκική	узбекистана
προσρόφησης	адсорбции
φέλτον	фелтон
φερστάπεν	ферстаппен
βάφτιση	крещение
βάφτιση	крещение
ρότορες	роторов
απελαύνει	изгоняет
ναρσίς	нарцисс
ντίντι	диди
ντίντι	диди
χετζάζ	хиджаз
ρευματισμούς	ревматизм
εκφοβίσει	запугать
πρωϊνό	завтрак
κόλιερ	кольер
τοχόκου	тохоку
κτήνη	звери
σεβάν	севан
τζόκο	джоко
τσίρο	чиро
αντιπερισπασμός	утечки
αντιπερισπασμός	отвлечься
ορθο	орто
περιέ	перье
μπουρτζ	бурдж
απαρατήρητοι	незамеченным
τίλντα	тильда
μάσλοου	маслоу
ζάμενχοφ	заменгоф
σφηνοειδές	клиновидная
φιορίνια	гульденов
βεράντες	террасы
σκιερό	shady
μαγειρεύει	готовит
μαγειρεύει	повара
υπογένη	подрод
φύτευσης	посадки
καντάρ	кадар
συμπόνοια	сочувствие
συμπόνοια	сострадания
συμπόνοια	сострадание
συμπόνοια	симпатии
συμπόνοια	сочувствие
ελέγχθηκαν	проверенные
μπάκαν	бьюкен
σκορτσέζε	скорсезе
πικαντίλι	пикадилли
ντόρμαν	дорман
χάντσβιλ	хантсвилл
αρκάντι	аркадий
προσαύξηση	прирост
προσαύξηση	прироста
αρμανιάκ	арманьяк
φεντερίκα	федерика
ιλχάμ	ильхам
κίμπερλι	кимберли
κίμπερλι	кимберли
τεχνούργημα	артефакт
τεχνούργημα	артефакт
διαβιβάζεται	передан
διαβιβάζεται	передано
διαβιβάζεται	переданы
πέδηση	торможение
πέδηση	торможения
σταθεροποιητή	стабилизатор
ιμπρεσάριος	импресарио
ωαρίων	ova
υποσυνείδητα	подсознательно
ορβιέτο	орвието
αδιάλλακτη	непримиримой
έκζεμα	экзема
όπα	вау
όπα	ого
κανιβαλισμός	каннибализм
πένυ	пенни
περιγραφείς	дескрипторов
δραση	меры
δραση	действий
δραση	действие
δραση	действия
δραση	акция
ρακέλ	ракель
επικηρυγμένων	щедрость
νέσμπιτ	несбитт
μάιρα	майра
ιμάμηδες	имамов
απόφ	дек
απόφ	декабрь
ευελπιστώ	надеемся
ευελπιστώ	надеюсь
διαρθρωτικά	структурная
διαρθρωτικά	структурных
διαρθρωτικά	структурные
χάμπουργκερ	бургер
χάμπουργκερ	гамбургер
συνωμοτούν	заговоре
ακροβάτης	acrobat
διευθυντικά	управленческий
διευθυντικά	управленческих
φέντον	фентон
χερέρα	эррера
αγροτεμαχίων	участки
αγροτεμαχίων	посылки
καυσόξυλα	дрова
αρένες	аренас
αρένες	арены
χαρτόνια	картон
χαρτόνια	картона
φτυάρια	лопаты
φτυάρια	пики
φουρνιέ	фурнье
ντισκοτέκ	дискотеки
καρμπάγιο	карбальо
τάρανδος	олень
τάρανδος	оленей
μοχθηρό	зловещий
αλάνθαστη	безошибочно
πετρόβνα	петровна
μοντελο	модели
μοντελο	образец
μοντελο	model
μοντελο	модель
λογια	слов
λογια	слова
ρίγκελ	ригель
βάναυσο	жестокие
διαβολικό	дьявольский
διαβολικό	дьявольский
ντιβάλ	дюваль
σιράζι	ширази
πίνκερτον	пинкертон
νησι	острова
νησι	island
νησι	остров
νησι	островных
οδόφραγμα	блокпост
οδόφραγμα	баррикады
λέου	ноу
λέου	лей
άπιστοι	неверные
άπιστοι	неверных
γκαλβάνι	гальвани
κοινοποιήθηκε	уведомили
κοινοποιήθηκε	разделяет
κοινοποιήθηκε	поделилась
κοινοποιήθηκε	поделились
κοινοποιήθηκε	поделился
κάμεν	kamen
μπουφέ	буфет
καρμάικλ	кармайкл
λιανικό	розничной
τάμπι	табби
ζαπ	зепп
ζαπ	zap
χολόν	холон
βεβέ	веве
διορθωτική	исправительно
συνεργάσιμος	кооператив
νέιτ	нэйт
νέιτ	нейт
βασίλε	василе
αγενές	невежливо
αγενές	грубо
αγενές	грубая
αγενές	грубый
γκίλιαμ	гиллиам
σκίουρους	белки
μπρέτον	бреттон
κλειτορίδα	клитор
τζέφρυ	джефри
τζέφρυ	джеффри
στρέιζαντ	стрейзанд
σημα	сигнал
αρμαγεδδών	армагеддон
έλερι	эллери
εκτροπές	аберрации
ήθαν	итан
τίμπορ	тибор
μπόσκο	боско
κρας	раздавить
κρας	авария
κρας	аварии
βασανιστές	палачей
χαριτωμένο	милые
χαριτωμένο	милый
κούριερ	курьером
κούριερ	курьер
σβερντλόφ	свердлов
μπογιάνα	бояна
γενναιόδωρα	щедро
αδερφέ	бро
αδερφέ	брат
αδερφέ	братец
αδερφέ	брат
μοχθηρός	зловещий
μοχθηρός	порочный
κραυγαλέα	вопиющим
πέμπτες	четвергам
πουλάκι	птичка
σανά	сана
οξύνει	заточить
ταπεινώσει	унизить
κλειδωμένα	заблокирован
κλειδωμένα	заперта
θαλασσα	моря
θαλασσα	море
θαλασσα	sea
γελωτοποιός	шут
κονσέρβες	консервы
κονσέρβες	банки
μάγκνουσεν	магнуссен
ντροπαλή	кои
ντροπαλή	стесняется
ντροπαλή	застенчивый
θηλυκότητα	женственность
ραβαλπίντι	равалпинди
